global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
747.6454280806629	-4.683755716865676	558973.6861299176	21.937567615271902	870.1559416546623	-0.6470613424844487	757171.3627969121	0.418688380937777	778.3653460962292	-3.0077589128810587	9.046613678015447	605852.6120035028	787.3942455719704	561.0193579163999	1.986726	67.478081	0.6597338100000001	0.347105	-0.025109228	-0.051690829	0.0714547378	-0.0633022959	-0.0158128152	0.0319350328	0.0249830165	-0.0882299833	0.0785075305	0.0859085364	0.0023194234	-0.0495099164	-0.0695646101	0.0187162319	0.149534779	-0.0830970646	0.0422108377	0.0463076194	-0.0592588871	-0.0025351498	0.1572334862	-0.1180707993	0.0760184233	-0.0586875301	0.0236314521	0.0250467586	0.0470289633	0.3122166991	0.0525336937	-0.2067309114	0.0074354496	-0.0265372562	-0.0141746125	0.2475092386	0.2617983651	0.0294995218	0.033253529	0.0149143961	0.0147359069	-0.0240013962	0.0101141566	-0.0938037155	-0.0687092049	-0.0376560194	0.1934611299	-0.0577167332	-0.0039959307	-0.1319689435	0.0039468543	-0.0682854553	0.1653382403	-0.1663604407	-0.0259136736	0.1257709325	-0.0832862825	0.0399200383	-0.1105309668	-0.2279174811	-0.0035556678	-0.1144874327	0.0106533374	0.0206556	0.01722611	0.0002967388657321	0.00042665381136	0.201677	0.092525	0.0085608756249999	0.040673612329	-0.280631	-0.05573	0.0031058329	0.078753758161	0.00348817	0.00453065	2.05267894225e-05	1.21673299489e-05	0.00783603	0.00415391	1.72549682881e-05	6.140336616090002e-05	0.00210489	0.0012004939999999	1.4411858440359995e-06	4.430561912099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.9067267366124	-2.738701344050469	554886.0315374542	7.500485051903844	858.2478758047997	-11.908065849862624	736589.416323451	141.80203228466445	770.0930384332195	-8.27230766300977	68.43107407149016	593043.2878433081	777.9993219081417	576.654111468686	1.973947	67.044037	2.6080832	1.43618	-0.0448834045	0.1721018941	0.1839930205	0.1605426109	0.1169700986	-0.1213888578	-0.0254266427	0.0534040101	0.0778255981	0.0136901343	0.1651791381	0.1331331452	0.0001921216	0.105108354	0.2045271138	0.059280407	0.0538874361	0.064601329	-0.1338714993	-0.1680488927	0.0413620619	-0.2194416863	0.0197309036	-0.1126574884	0.0664829646	-0.1470754769	-0.0790758165	-0.0063422744	0.0553855644	0.1475632118	-0.0109024934	0.0239522574	-0.015184024	0.0671757385	-0.0204615996	0.0549015912	-0.124642437	-0.0422488669	0.0304627676	0.1060848032	-0.2387053128	-0.0923183326	-0.021399972	-0.1035262969	0.0799509886	0.0075904463	0.0836479241	-0.225867242	0.0689765127	0.0022002844	-0.0998994671	0.2194675451	0.1486515753	0.0945080918	-0.1227434491	0.1713564429	0.2327711776	0.0626827734	-0.0059244253	-0.1140958982	0.017710062	0.0337768	0.0131212	0.00017216588944	0.00114087221824	0.348564	0.146887	0.0215757907689999	0.1214968620959999	-0.671931	-0.3912999999999999	0.1531156899999999	0.4514912687609999	0.0251604	0.02167223	0.0004696855531729	0.00063304572816	0.0201592	0.0123231699999999	0.0001518605188488	0.0004063933446399	0.00924499	0.0071401	5.098102801e-05	8.546984010009999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.4904743352345	4.58374759862204	561735.9711192547	21.010742047873315	851.4064406825223	-6.841435122277403	724892.9272356814	46.80523453233082	774.872862845122	4.779824411902496	22.84672140861904	600427.9535737952	778.4187504500499	565.7828314321023	1.195271	40.596745	0.8132431699999998	0.409828	0.0127351617	0.1373760179	0.1501506144	0.1029207947	0.1549668123	-0.125159871	0.0241245145	0.0240908948	0.0644071065	0.0708200091	0.0736926609	0.0601895061	-0.0320223989	0.1293094289	0.108341707	0.0549017987	0.0930268568	0.0874178143	-0.0948872971	0.0437658132	0.0289997783	-0.1373188458	0.0951114487	-0.0951035204	0.2139437369	-0.1547778095	0.0406416728	0.012296514	0.093486141	0.0623084011	-0.0928760904	-0.0157360003	0.0251675806	-0.0590121216	0.0375278738	0.1459040075	-0.1461191522	0.0503479206	-0.1078722468	0.0444273003	-0.1894242047	-0.0874458875	-0.002113382	-0.0424239675	-0.0665382809	3.35917e-05	0.151036152	-0.006607038	0.0366992094	-0.0604775268	0.0283679962	0.1234411182	0.2361094452	0.2414943681	0.0488568414	-0.094463939	0.113403051	0.0444766628	-0.0082906521	-0.1135094328	0.0246987197	-0.00100737	-0.03478417	0.0012099384825889	1.0147943169000002e-06	0.266765	-0.081799	0.006691076401	0.0711635652249999	-0.610878	0.0610529999999999	0.0037274688089999	0.373171930884	0.0196307	-0.0055296999999999	3.057758208999998e-05	0.00038536438249	0.0158017	-0.0043575	1.8987806250000004e-05	0.0002496937228899	0.00642005	-0.0028249399999999	7.980286003599999e-06	4.12170420025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.1085119923347	2.618037657100217	565667.2138113239	6.854121173994794	859.7295729802063	8.32313229768397	739134.9386567279	69.27453124475002	774.103564236922	-0.7692986081999607	0.5918203485783966	599236.3281643065	777.2488821327129	585.5347093858175	0.954929	32.433655	0.58038487	0.279825	0.0386360079	0.0870594341	0.1350691429	0.0835508461	0.0878236749	-0.074689655	0.028755362	0.0691369945	0.1284528799	0.0249393985	0.0936574466	0.0865804603	0.0585424359	0.0793681589	0.0586631816	0.0054229444	0.1409080002	-0.0089508908	-0.02021421	0.1151194582	0.0586649246	-0.0468579332	-0.0243118464	-0.0825876976	0.0561923406	-0.1116056736	-0.0203774661	0.1162649882	-0.0471811124	-0.0003145069	-0.0750961024	-0.0261035991	0.1293939639	-0.0449081995	-0.1153515952	-0.0119125133	-0.0074869001	0.0361860799	0.0843897193	0.0692870384	-0.1676242573	0.0828971585	-0.0320752507	-0.0854071703	0.0400557607	-0.0314070775	0.04930468	0.112465278	0.0522281004	-0.0810288636	0.0032967887	-0.0183923236	0.0946997683	0.1187004137	0.0102433794	-0.0669376814	0.0536074378	0.0003806864	-0.0106533374	-0.1127290384	0.0315924503	0.048484	0.04949137	0.0024493957044769	0.002350698256	0.385476	0.118711	0.014092301521	0.148591746576	-0.442976	0.167902	0.028191081604	0.1962277365759999	0.0170299	-0.0026008	6.764160640000002e-06	0.00029001749401	0.0136507	-0.0021509999999999	4.626800999999993e-06	0.00018634161049	0.00655386	0.0001338099999999	1.7905116099999956e-08	4.29530808996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.6043221670016	5.495810174666872	573964.3089661219	30.20392947597191	866.8740945672587	7.144521587052395	751470.6958318045	51.04418870785768	779.7110468032412	5.607482566319163	31.44386073157335	607949.3165070062	785.4834002529698	585.7569295887923	0.951279	32.309689	0.7593687	0.402047	0.0483419598	0.0115129365	0.1460465202	0.0714031547	0.0864222256	-0.0219327674	0.0504295367	-0.036219987	0.0030335234	-0.0286428934	-0.0183240503	-0.0079492593	-0.0107734217	0.0991565124	0.1300686145	-0.0333584736	0.0986261768	0.0211506224	0.1123726313	0.097849436	-0.0674351544	-0.077889679	0.1020917861	-0.0154817075	0.0520661895	-0.0698605897	0.0859112309	0.0395955052	0.0648960894	-0.0869519279	0.0519734222	0.0210293931	-0.0566576491	-0.0590977081	0.0160168928	-0.0925961374	-0.1826255959	0.00533594	0.0275443731	-0.0348586184	-0.0793947317	-0.071266156	-0.0318319001	-0.0837452563	0.0314826657	-0.017875921	0.0447781655	0.0040595515	0.064073468	-0.1021361893	-0.0182504736	-0.0684549901	0.1406177478	-0.0088249818	0.1469538827	-0.0522069154	0.0675555806	-0.0529546001	-0.013011472	-0.1117560484	0.0383647583	0.0741682	0.0256842	0.00065967812964	0.00550092189124	0.101653	-0.283823	0.080555495329	0.010333332409	-0.487638	-0.044662	0.001994694244	0.237790819044	0.0128508	-0.0041791	1.746487681e-05	0.00016514306064	0.0108325	-0.0028182	7.942251239999999e-06	0.00011734305625	0.00544717	-0.0011066899999999	1.2247627560999991e-06	2.9671661008900005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.0790622951711	0.4747401281695147	574683.8646903258	0.2253781892944072	870.8981149209704	4.024020353711762	758463.5265728999	16.192739807086536	780.5908944641766	0.8798476609354111	0.7741319064535142	609322.1445203832	784.2640033750752	587.1805241162019	1.06814	36.278797	0.6146842	0.371026	0.0532617601	0.0760355952	0.0256490987	0.0338213128	0.0064277409	-0.0117373227	-0.0376777398	-0.0024356793	0.0474619266	0.0329622574	-0.0206297714	-0.0454779524	0.0585563806	0.0247476588	0.1026715648	0.039880668	0.0523428903	0.0329275291	0.0393452539	-0.0153999052	0.0874263209	0.1074891414	0.0560261102	0.0681616627	0.0291841636	0.0268152156	-0.1456167141	-0.0662040558	-0.1005826439	0.1251227762	-0.180644394	0.0722979939	-0.0126481597	-0.0311642425	-0.114271801	-0.1523021756	0.0636605125	0.1082601675	-0.0744251288	0.0018179289	0.0283470131	0.0401975874	0.0176724619	-0.0520173305	0.0596544495	-0.0355459781	0.1266402179	0.154913686	-0.0118693086	0.0759612063	0.0432763596	-0.0686800003	0.0609402768	0.0175470255	-0.032491075	0.0550091273	-0.061857733	-0.0633135442	-0.0153640485	-0.110592125	0.0449896151	0.0352255	-0.0389427	0.00151653388329	0.00124083585025	0.298836	0.197183	0.038881135489	0.089302954896	-0.182387	0.305251	0.093178173001	0.0332650177689999	0.0126091	-0.0002417	5.8418890000000456e-08	0.00015898940281	0.0112232	0.0003906999999999	1.5264648999999927e-07	0.0001259602182399	0.00461342	-0.00083375	6.951390625000005e-07	2.12836440964e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.7609972175345	-0.318065077636561	574201.7289041124	0.1011653936119515	867.1307289689593	-3.767385952011182	751915.7011222386	14.1931969114112	780.3542057218102	-0.2366887423663684	0.0560215607629731	608952.6863877173	787.2417725642499	589.2236581413816	0.993382	33.739689	0.6025023	0.323066	0.0284566452	-0.0160612879	0.1124648566	0.0270490133	0.059453378	-0.0745410373	0.0538255782	-0.0877340497	-0.104410222	-0.0051856292	-0.0204032869	-0.0798311405	0.0005305875	0.0295140037	0.1447332182	0.0513716324	-0.0042474786	0.0493239021	0.0063886727	0.0077985226	-0.0585327759	-0.0778335361	0.0113936186	0.0445533888	0.042395226	0.0132333758	-0.0868751272	0.0590931896	0.0813705826	0.0562074763	-0.0274190445	0.0735729445	-0.0153068008	0.0923399667	-0.1696613719	0.0266835826	-0.0109340804	-0.1498269554	-0.0232928556	-0.0266880238	-0.0147778998	-0.1843363042	0.0387199155	-0.0263307573	0.0079594194	0.0334452467	0.049610055	-0.0214354463	0.0542003993	0.0048411765	-0.1284425493	-0.0208357023	-0.0103117429	-0.0480599674	0.0041428073	-0.0266192496	0.0668008771	0.0942321103	-0.017710062	-0.1092392569	0.0514415587	0.0183602	-0.0168653	0.00028443834409	0.00033709694404	0.137453	-0.161383	0.026044472689	0.018893327209	-0.436549	-0.254162	0.064598322244	0.190575029401	0.0100796	-0.0025295	6.398370250000002e-06	0.0001015983361599	0.0103844	-0.0008387999999999	7.035854399999981e-07	0.00010783576336	0.00457988	-3.3540000000000306e-05	1.1249316000000203e-09	2.09753008144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.4566217336564	0.6956245161219385	575256.4470516308	0.4838934674298811	872.8047689927923	5.674040023833072	761788.1647765615	32.19473019205961	779.352853425456	-1.0013522963541843	1.0027064214137986	607390.8701424004	785.0623610261654	595.3009195984675	0.8400689999999998	28.532497	0.1760465000000001	0.127949	0.0302489807	-0.0412200048	0.079820854	0.0209332746	0.0597877887	-0.0051420204	-0.0425067166	-0.0466704022	-0.0768114223	-0.0046081489	-0.0177245702	-0.030826283	-0.0586085004	0.0641894575	0.1151268479	-0.0193182037	-0.0028297627	0.0461924094	0.0705255755	0.0174349666	-0.0549935041	-0.0296117328	-0.0172322482	0.1174130831	0.0030309342	-0.0684891234	-0.0354014889	-0.0096764385	0.0842620209	0.044601034	-0.0331630065	0.0926984347	-0.0846392392	-0.2058139614	0.0543119863	-0.1329539755	0.0118036135	0.03838575	0.0369502487	-0.0253802269	-0.0057647829	-0.0828813115	-0.0086911722	-0.0184490941	-0.0570560727	-0.0763186193	0.0845853608	0.039155412	0.0294099636	0.120559847	-0.0043141322	-0.0031101442	0.0481363667	-0.0116124335	0.0596924407	0.0137124754	-0.0325165785	-0.0503713023	-0.0200485104	-0.1076997553	0.0576957916	0.0191492	0.000789	6.225210000000023e-07	0.00036669186064	0.142721	0.0052679999999999	2.7751823999999946e-05	0.0203692838409999	-0.311706	0.124843	0.015585774649	0.0971606304359999	0.0103085	0.0002289	5.2395210000000286e-08	0.00010626517225	0.00971037	-0.00067403	4.543164409000011e-07	9.42912855369e-05	0.00457988	0.0	0.0	2.09753008144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.7049941119718	-2.7516276216846336	571090.0381257754	7.571454568417833	871.2314923698416	-1.573276622950743	759044.3132969814	2.4751993323232955	776.4127542649707	-2.9400991604853743	8.644183073486802	602816.7649853177	782.5862272580233	580.5965258873875	0.74134	25.179216	0.1527182999999999	0.0793366999999999	0.0331357681	0.0089883765	0.0282761899	0.0116332124	0.0073934439	-0.0147318758	0.0189813908	-0.0132253009	0.0025744975	0.0139484086	0.0522560176	0.0014675774	0.0164868865	0.0336900825	0.0059338073	-0.0041841279	0.0201407953	-0.033641536	0.0161392371	-0.0066746844	-0.0295152943	0.0182728855	-0.0523508827	0.0289651428	0.1017979248	-0.0752770095	-0.0211371469	0.0893923577	0.0516928867	0.0766930817	-0.0355077902	-0.0119220288	0.0008374829	-0.0751393705	0.0253152836	-0.0693682405	0.037492317	-0.0491560037	0.0986423111	0.0309067971	-0.0293437341	0.0123408099	-0.0310363296	-0.0042404782	-0.0151211805	0.0018926662	0.0266303384	0.0305082793	0.049695167	0.0055103968	0.0066646516	0.0148021272	-0.0237176693	0.0182634217	0.1075219063	0.0432440295	0.0082600145	-0.0090983949	-0.0223783947	-0.1059762505	0.0637282764	0.0343705	0.0152212999999999	0.0002316879736899	0.00118133127025	0.209095	0.066374	0.004405507876	0.043720719025	-0.279481	0.032225	0.001038450625	0.078109629361	0.0101591	-0.0001493999999999	2.232035999999976e-08	0.00010320731281	0.00939684	-0.0003135299999999	9.83010608999996e-08	8.83006019856e-05	0.00489491	0.00031503	9.92439009e-08	2.39601439081e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.6677272992849	-1.0372668126868805	569523.3786270679	1.0759224407015997	870.4718333459504	-0.7596590238912313	757721.21264866	0.5770818325793783	775.5364280413263	-0.8763262236443552	0.7679476502467765	601456.7512190993	781.813098507855	586.2758843860388	0.715059	24.286592	0.3105495	0.174242	0.0228331091	0.0176250969	0.0106159893	0.0079061996	0.0067444457	0.0105104765	-0.0260924313	0.0205251918	0.0457242075	0.0151185268	0.0574654631	0.0482144919	0.0483301222	0.019703604	-0.0072581121	0.0022988735	0.0412540064	-0.0441285286	0.0423428065	-0.0575938253	-0.054551377	0.0525447052	0.0019237329	0.0210845812	0.0357895376	-0.0657150808	0.0348574305	-0.0057830952	-0.0581334969	-0.1101750345	0.0258663658	-0.0105066695	-0.0384267794	-0.0556790802	0.1853709466	-0.0036496483	0.0187360963	-0.1182581535	-0.0414440536	0.0384535609	-0.0272885713	0.0579794767	-0.0156821981	-0.0086632792	-0.0073048542	0.0005255612	0.0284033688	0.0183371623	0.0937107554	0.0205926337	0.0288392796	-0.025256826	-0.0323644888	-0.0242959409	0.0295452692	0.0202957283	0.0013445439	-0.0698221942	-0.0246987197	-0.104071687	0.0695158277	0.0515075	0.017137	0.000293676769	0.0026530225562499	0.350146	0.141051	0.019895384601	0.122602221316	-0.18636	0.0931209999999999	0.0086715206409999	0.0347300496	0.0102955	0.0001364	1.8604960000000017e-08	0.00010599732025	0.0100178	0.00062096	3.855913216000003e-07	0.00010035631684	0.00532236	0.00042745	1.8271350250000018e-07	2.83275159696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.3170922925251	1.6493649932401695	572015.5440938199	2.7204048809261443	867.8532969919165	-2.618536354033836	753169.3450997396	6.856732637396814	778.6752325778422	3.138804536515863	9.852093918452564	606335.1178301566	784.7346176245014	571.817757819877	0.765881	26.01272	0.3279270000000001	0.200969	0.0298189042	0.0045890753	0.0413841811	0.0102643366	0.0278170707	-0.0023541081	0.0288073968	-0.0149680403	0.0481570748	0.000612723	0.0047255338	-0.0262952832	0.0130870257	0.0469160928	0.0440822705	-0.0505251375	0.0565537616	-0.0508747174	0.0815756867	0.0674738324	0.0393747415	0.0366114244	0.0740435966	-0.0718505709	-0.0052829355	-0.0119135998	-0.0021260502	0.036009674	0.0835871595	0.0193543985	0.0697144586	0.0583025778	0.0654993993	0.0124197824	-0.0603137742	0.050265966	0.1007892326	0.0670705873	-0.0274272297	-0.0037857658	-0.019083029	-0.0142067754	-0.0223712027	-0.0465680424	0.0414560125	0.008958733	0.0154416559	0.0227363802	0.0331778276	-0.068656407	0.0294322535	-0.1393735775	0.0441827446	-0.0588124978	0.0135998363	0.0381060555	0.004386078	0.0065593085	-0.0270084943	-0.1019893188	0.0750362016	0.068768	0.0172604999999999	0.0002979248602499	0.0047290378239999	0.183847	-0.166299	0.027655357401	0.033799719409	-0.295675	-0.109315	0.011949769225	0.087423705625	0.0101987	-9.680000000000104e-05	9.370240000000204e-09	0.0001040134816899	0.00967361	-0.00034419	1.184667561000008e-07	9.357873043209998e-05	0.0050623	-0.00026006	6.763120360000017e-08	2.562688129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.0401571157287	0.7230648232035719	573109.7994858072	0.5228227385544127	872.1589440170056	4.305647025089115	760661.2236288583	18.53859630465875	778.4836603696577	-0.1915722081844251	0.0366999109486567	606036.8094625407	785.0309526706898	587.378658466324	0.904561	30.722916	0.1496841999999999	0.0989636	0.0144021564	-0.017928339	-0.0114325029	0.0119555065	0.0053467952	0.0051424174	-0.0341027631	-0.0342474512	-0.0464278557	-0.0108674449	0.0080872234	-0.0303534526	-0.0142800597	0.0244566779	0.032335248	0.0114591823	-0.0450885089	-0.0015852489	0.0515935586	-0.0954267745	-0.0569949933	0.1343202174	-0.0708026989	0.0803258985	0.0561219576	0.0515743236	0.0032560451	0.0823539485	0.018913321	-0.0221213675	-0.0733111354	-0.0643482386	0.0619234005	-0.0501257312	0.00324945	0.0645255443	-0.0172570906	0.1838476524	-0.0007028503	-0.0034050142	0.0259213439	-0.0287830874	-0.0143333277	0.0014809377	-0.0709465032	-0.0258719267	0.0610673357	0.0139170221	0.0511613783	0.0819453617	0.0230479015	0.0396435871	-0.0393418533	-0.0986617719	0.0333623001	-0.0368907442	-0.1033041826	-0.0429969446	-0.0293067317	-0.0997327036	0.0802681812	0.0590288	-0.0097391999999999	9.485201663999992e-05	0.00348439922944	0.206913	0.023066	0.000532040356	0.042812989569	-0.201478	0.094197	0.008873074809	0.0405933844839999	0.0101267	-7.199999999999915e-05	5.183999999999877e-09	0.00010255005289	0.00935934	-0.0003142699999999	9.876563289999903e-08	8.759724523560001e-05	0.00499493	-6.736999999999976e-05	4.538716899999967e-09	2.49493257049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.2856866901849	-1.7544704255437864	570456.4685190641	3.0781664741077948	872.7975274164195	0.6385833994138466	761775.5238642155	0.4077887580069443	778.2913658153624	-0.1922945542953584	0.0369771956116505	605737.4501027422	784.4214633110319	584.9832639793109	0.905419	30.752073	0.3278123999999999	0.194486	0.0252285726	0.0362806793	0.0324408345	0.0045955985	-0.027654879	0.0006180416	0.0037807301	0.0126347415	0.0372030677	0.0263273565	0.0134709885	-0.014374439	0.0685716545	0.0245729162	0.0560503951	0.0335426488	0.0592874689	-0.0329434895	-0.0789323599	-0.0297960707	-0.0108436244	0.0067353531	0.0413626022	0.0408920424	-0.0899107011	-0.0546821149	-0.104208247	-0.0158178986	-0.0090760715	0.0819477781	0.0788022877	-0.0122317761	0.0147665394	0.0071600096	0.2002070154	-0.0151425622	-0.0191583153	-0.0744831258	0.0046246946	0.0220226064	0.0003059969	0.0183663192	0.0125898329	-0.0558337805	0.0712112702	0.0251545266	0.0526123064	0.0437186615	0.0653963134	-0.0397096577	-0.0327468476	0.0258731543	-0.085137728	0.0500689965	0.0103737692	0.1486698688	0.0274550736	-0.037977076	-0.0315924503	-0.0973056967	0.0851916578	0.0580509	-0.0009778999999999	9.562884099999938e-07	0.00336990699081	0.371786	0.164873	0.0271831061289999	0.138224829796	-0.220519	-0.019041	0.000362559681	0.0486286293609999	0.0109129	0.0007861999999999	6.181104399999985e-07	0.0001190913864099	0.010999	0.0016396599999999	2.688484915599998e-06	0.000120978001	0.00542748	0.00043255	1.8709950250000026e-07	2.94575391504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
