global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
737.6052276906535	2.302936684926408	5.303517374779833	544061.4719165807	825.9807407850222	0.5457400100247014	682244.1841477741	0.2978321585417612	726.5531108964509	-0.6145060880709252	527879.4229533105	0.3776177322762317	726.3940068564734	506.9300605778097	1.007119	23.640419	0.125431862	0.0806781	0.0113879841	0.1378941574	-0.0888646479	-0.1209968991	0.0604307333	0.0286742125	0.0646186589	0.0032805382	-0.1349372544	-0.1011636969	0.118450124	-0.1034765275	0.0158588304	-0.0624906975	-0.0518552375	0.0749255473	-0.0606911703	-0.0250434833	-0.0996772605	-0.1012262171	-0.1582209239	-0.0905716481	0.1037316487	-0.0290190527	0.1549380009	-0.0979735638	-0.0074865341	0.0889976285	-0.1925141596	-0.0150017282	-0.037931538	0.0044534539	0.0853396262	-0.014237086	0.0163008616	-0.024019358	-0.0015716278	0.0597748182	-0.1108674722	-0.0055243125	-0.1373852256	0.0590523276	0.0838893454	-0.0130603914	-0.1166906704	0.0113793517	0.0644506637	0.0277506206	-0.0744338892	-0.0297097624	0.0450565995	0.1181912392	0.0611785377	0.0481132166	-0.1105288533	0.0332260768	-0.1784854263	-0.1011989903	-0.0146946946	0.0059674214	-0.0238037467	0.1485899207	0.0376163799	0.0161240818	-0.0778600412	0.1636745051	0.0979102868	0.120382656	0.0680625461	0.1046300251	0.1096141987	-0.1305590621	0.0045315347	-0.0879254433	-0.0286360311	0.0392964978	-0.2390981126	-0.0260391	-0.0310277767	0.1053456188	-0.027140309	-0.0633144362	-0.1139798721	0.0717565203	0.0138488106	0.0289448313	-0.0211317104	-0.0228008224	-0.075357741	0.0435396811	-0.0066575673	-0.0834751278	-0.0994717876	-0.0119613216	0.0176278867	-0.0957397145	-0.0689644981	-0.122594008	-0.036391345	-0.1501657743	0.0305808837	0.2053014937	0.1001911063	-0.0308007964	-0.020223093	0.1344792263	0.0613615722	-0.1003094104	0.1174557641	-0.0267723949	0.003509055	0.0075752018	0.0796057371	0.0240021432	-0.032448666	-0.0270084943	-0.1019893188	0.0750362016	-0.0331328	0.0021815	4.758942250000013e-06	0.0010977824358399	0.000629832	0.0033060119999999	1.0929715344143998e-05	3.96688348224e-07	0.182232	-0.0111279999999999	0.033208501824	0.0001238323839999	-0.0113139	0.0014067	0.00012800433321	1.978804890000001e-06	0.00396778	-0.00045166	2.0399675560000043e-07	1.57432781284e-05	0.00113663	0.0003179670000001	1.2919277569e-06	1.011030130890636e-07	0.0	0.0	0.0	0.0
739.5361207216537	1.9308930310002097	3.7283478971651767	546913.6738520323	826.3152143182529	0.3344735332306072	682796.8334138201	0.1118725444317661	727.5300556476334	0.9769447511824864	529299.9818706486	0.9544210468630104	727.1448581868585	515.9480884565929	0.923195	21.670448	0.114607982	0.0642577	0.0053471207	0.0515633114	-0.1155996406	-0.1162958121	0.100585436	-0.0626358974	0.0169728684	0.0418389934	-0.0990256126	0.0805936632	0.2131633225	0.0009134637	0.0136935923	-0.0027970815	0.0378499147	0.0349954938	0.0277738193	-0.0031456419	-0.0542828289	-0.074891782	-0.0803151125	-0.0026785548	-0.1264372274	-0.0704141934	0.1251614282	-0.0824248122	0.0643343848	0.1078493576	0.1285069417	-0.0197365636	0.1652915867	0.0386114281	0.178876873	-0.0596743637	-0.0256814795	0.0125351792	-0.0992637941	0.0014393508	0.0247166915	0.0205973738	-0.0969619466	-0.0554814479	0.0550400399	-0.1088157582	0.0639827793	0.0882305301	0.0167377821	-0.0221823184	0.0640126758	0.0560180926	-0.0109725316	0.0254191608	0.0065416811	0.0836834699	-0.0017932045	-0.0568252562	0.1982802551	-0.0914819633	-0.06245416	-0.051992256	0.0006410633	-0.0698151512	-0.1026049759	-0.1327478221	0.041616928	-0.029834644	0.0476972989	0.0938184654	0.0751908644	0.0866337487	0.0894692859	0.0531705518	-0.0172497201	0.0303656409	-0.1966153196	0.0802131651	-0.0350691999	-0.0399754088	0.0074232027	-0.1049555119	0.0512112645	-0.0028213771	-0.1640751325	-0.1291050571	0.0128354384	0.0198982168	-0.0843727384	0.0229727562	-0.073246638	-0.1206931589	0.0684389117	-0.0290921315	-0.0283027913	0.0096295519	0.0126286733	-0.0864581555	-0.1243394385	-0.0039280488	0.0648353373	0.121106968	0.0296508623	-0.0382234522	-0.0720537694	-0.0421186361	0.0809811558	-0.0190240548	-0.0314154727	0.1075783346	0.0339102494	-0.0246490261	-0.1008484698	0.0937489241	-0.0156259253	-0.0035750613	-0.0472755488	-0.0293067317	-0.0997327036	0.0802681812	-0.0446235	-0.0114907	0.00013203618649	0.00199125675225	-0.0052086	-0.005838432	3.4087288218624e-05	2.712951396e-05	0.153846	-0.0283859999999999	0.023668591716	0.0008057649959999	-0.0104066	0.0009072999999999	0.00010829732356	8.231932899999996e-07	0.00412037	0.00015259	2.3283708100000063e-08	1.6977448936899998e-05	0.0008186629999999	-0.0003179670000001	6.702091075688363e-07	1.011030130890636e-07	0.0	0.0	0.0	0.0
738.6822679696496	-0.8538527520040589	0.7290645221049048	545651.4930127852	823.3388312875278	-2.97638303072506	677886.8311059121	8.858855945588093	729.4502516482502	1.920196000616784	532097.6696296955	3.687152680784692	728.7861497670466	532.0692435119361	1.121324	26.321203	0.2991074	0.177881	-0.0153241164	-0.0465683087	-0.0093370812	0.0985818902	0.0850841843	0.0753294608	-0.0518588443	-0.0063607242	0.0739993932	0.0936882086	0.0041855658	0.1148151223	0.0465376696	-0.0203595692	-0.083703648	0.022040993	0.0705712086	0.022823836	0.0218311987	-0.0092970077	-0.0036267135	0.0268019414	-0.1837590576	-0.0588317621	0.0712682047	-0.0266385797	-0.0234647263	-0.0376015049	-0.0413462778	0.0391559057	0.0550131356	0.0778010065	0.1454637886	-0.0301923201	0.2272185193	0.0234910739	-0.0266311183	-0.0109895393	-0.0357885773	-0.0995253411	0.092901169	-0.0383733244	-0.0107354353	-0.0865947335	-0.1652185004	0.0115519321	-0.0037652097	-0.1327638017	0.0096714205	0.11512175	-0.0591467594	0.0612161082	0.0523141563	-0.0173115038	0.0449377323	-0.0889058966	0.0260074077	0.0303072082	0.1682793516	-0.0102448578	-0.0272892053	0.0434527225	0.0638051554	0.050938937	-0.0023683925	0.0861751497	-0.1392218045	0.0070449894	0.0701293872	-0.0738492204	0.0401411281	0.155438742	0.0178138912	-0.0248116895	-0.03148009	0.0747859997	0.0133171796	-0.0365111366	0.0089872779	0.0703258247	0.0399292835	-0.1504364133	-0.0339675811	-0.039462069	0.1089654457	-0.0742291498	0.0451435542	-0.114005636	-0.1310364983	0.0378529652	0.0470313509	-0.0593311862	-0.0300709195	-0.0656588182	-0.0666714652	-0.1180887445	-0.0020374738	0.1789747856	-0.0176489432	-0.019761173	-0.0543173897	-0.094394393	-0.1677007208	0.0110272505	-0.1316039993	0.0931735282	-0.005971963	0.0559272285	0.2361581752	0.0831785024	0.0932038633	0.0588023844	-0.0351191697	-0.0567616701	0.0850237936	-0.0315924503	-0.0973056967	0.0851916578	-0.0707279	-0.0261043999999999	0.0006814396993599	0.00500243583841	-0.0672341	-0.0620255	0.00384716265025	0.00452042420281	0.117473	-0.036373	0.0137999057289999	0.001322995129	-0.0136573	-0.0032507	0.00018652184329	1.0567050490000002e-05	0.00436176	0.00024139	5.8269132100000094e-08	1.90249502976e-05	0.0008186629999999	0.0	6.702091075688363e-07	0.0	0.0	0.0	0.0	0.0
737.2937410982101	-1.388526871439467	1.928006872709474	543602.0606625945	830.7584084431153	7.41957715558749	690159.533198938	55.05012516771575	730.0183707915876	0.5681191433374124	532926.8216932039	0.3227593610264354	729.8701013759869	530.181902429027	1.127302	26.461508	0.3235013499999998	0.200622	-0.0223889056	-0.0086050452	0.0926379906	-0.014090151	-0.0616580637	0.0399048567	-0.0898690605	-0.1350080746	0.0318644592	-0.194030358	-0.0281507803	0.0022116159	-0.0561599476	-0.0560122137	-0.0337235157	0.0848261015	0.1167982968	-0.1945694901	0.0549516946	0.0756553239	0.0680373362	-0.0766897207	0.0537129938	-0.0985540009	-0.0358159855	0.084850117	-0.0556086296	0.0417055758	-0.1221530059	0.0168783012	0.0648798422	0.0903882976	0.1106761988	-0.0276481856	-0.0318865688	-0.061465277	-0.0371666677	0.0293752595	0.0351867962	0.0748452109	-0.122990676	0.0890150624	-0.0366079902	0.0657260077	-0.0200356586	-0.0112687089	0.0061269044	0.1688625322	-0.1016702231	0.1232984336	-0.0602435755	0.0222195361	0.0522111428	0.0481375275	-0.0180138837	0.1738371084	-0.0482161494	0.1435279645	0.1217190653	0.1805122176	0.1385699294	-0.054895056	0.0999745681	-0.0191090781	-0.0753832145	0.0001485037	-0.0610990037	-0.0748552205	-0.0292546393	-0.0255095327	-0.0635619956	0.006826635	0.1190259152	-0.1355110665	0.0978065018	-0.0747646328	-0.09781387	-0.0092100519	-0.0016485924	-0.0205483189	0.0074174108	-0.0293776514	-0.0485758926	-0.0195251046	-0.0107967606	0.1916052335	0.0656661418	-0.0551491068	-0.1746004353	-0.149921432	0.0060105791	0.120142891	0.0122112094	0.1082095327	0.0294578412	-0.000969362	-0.1000814871	0.0727581544	0.0251051301	-0.0413011957	0.0600382624	0.0046971546	0.1082854802	-0.0582062184	-0.1072199318	-0.1053300003	-0.0263301997	-0.0525094138	0.1028359632	0.0327706558	0.1265780532	-0.1903063191	-0.1933904277	-0.045108082	0.1186804603	-0.0338646736	-0.0947124447	0.0897877085	-0.0691638	0.0015640999999999	2.446408809999996e-06	0.0047836312304399	-0.106213	-0.0389789	0.0015193546452099	0.011281201369	0.208904	0.091431	0.043640881216	0.008359627761	-0.0166482	-0.0029908999999999	0.0002771625632399	8.945482809999986e-06	0.00474238	0.0003806199999999	1.4487158439999993e-07	2.24901680644e-05	0.00127769	0.000459027	1.6324917360999998e-06	2.107057867290918e-07	0.0	0.0	0.0	0.0
736.6616602474302	-0.6320808507799711	0.3995262019227321	542670.4016785002	824.1066231500387	-6.651785293076614	679151.7263197599	44.24624758519033	728.3083922179668	-1.7099785736207878	530433.1141751198	2.924026722242184	728.0211814030868	516.1642678452911	0.937704	22.011013	0.0764137999999998	0.0417419	-0.0170874193	0.0599767136	0.0681036481	-0.0943206541	-0.022765646	-0.0359660796	0.0504891964	0.0644064812	0.0012473709	-0.0238506738	0.0577281988	0.1352231871	-0.1416300401	0.0239787091	-0.0057068259	0.0793386592	-0.0832691879	-0.0066627383	-0.023517365	0.0436713306	0.0515765668	-0.0191973682	0.0704895462	0.0268593667	0.029947607	-0.0725743218	-0.0007777034	0.0349641059	-0.0173668556	0.0189925365	0.1300991091	0.1032025667	0.0339266112	0.0436384131	0.036973968	0.0467959313	-0.0266333688	-0.0541563848	-0.0170970262	0.0121578376	-0.0439416862	0.039346224	0.0508555703	0.1117705174	0.0801207505	-0.049486569	0.0384593746	0.0309858914	0.0126626278	0.0708963283	-0.0378365356	-0.0425826903	0.0417352532	0.0668694969	-0.0024301112	0.0938493335	0.2182039783	-0.0455134286	0.061216853	0.0719848687	0.0344197162	-0.055795381	-0.0763219093	0.1236444415	0.0249447641	-0.0494799608	0.1247226244	0.0126073173	-0.0528117332	0.0887728014	-0.0749164419	-0.040445676	0.0122151327	0.0269368623	-0.0350454734	0.0269641328	-0.0167366271	0.0118967059	-0.137440165	-0.0702627951	0.0440102369	0.0307791128	-0.0730970606	0.0007356148	-0.0006073354	0.0223160745	0.0856521355	-0.0300163195	-0.0694295048	-0.1263463159	0.000518491	0.006068651	0.0344766507	0.0757904511	0.0117768994	-0.0234252405	0.0107585097	-0.0585950511	-0.0815816655	0.1132912068	0.0514192078	-0.044041633	0.0087339006	0.0024276407	-0.0275304086	0.0211905211	-0.0265122066	0.0913646177	0.0550091673	0.0323881496	0.0515010238	-0.0193934211	-0.1119838965	-0.0103583031	-0.0919468219	-0.0361224311	-0.091957378	0.0940386689	-0.037206	0.0319577999999999	0.0010213009808399	0.001384286436	-0.105774	0.0004389999999999	1.9272099999999563e-07	0.011188139076	0.192472	-0.016432	0.037045470784	0.000270010624	-0.0164836	0.0001645999999999	0.00027170906896	2.709315999999914e-08	0.00438795	-0.00035443	1.2562062490000016e-07	1.92541052025e-05	0.00131036	3.267000000000005e-05	1.7170433296e-06	1.0673289000000032e-09	0.0	0.0	0.0	0.0
740.0008215798919	3.3391613324616856	11.1499984042073	547601.2159389149	824.2582528435936	0.1516296935549235	679401.6673807735	0.02299156396756	728.956141449099	0.6477492311322521	531377.0561563589	0.4195790664324238	728.3613916266025	516.5834579347746	0.903946	21.218607	0.2038014	0.124396	0.0160123475	0.0069550731	0.033108396	-0.1017313091	0.0735266422	-0.0274064493	0.0064314045	0.0723080929	0.058955992	0.123040881	0.1007607229	0.0409679148	-0.005709119	-0.0756786846	0.1236412177	-0.0086530524	0.0406372999	-0.0525867967	0.008482278	-0.0186066598	-0.0260864764	0.0390559834	-0.0317542606	0.0351508154	0.0950034273	-0.0810804725	-0.0657235631	-0.013933856	-0.0531186407	0.1442485741	0.01222491	0.0716399357	-0.0527893555	-0.0505317515	-0.0503297863	-0.1157445303	0.1445452199	-0.0811420797	-0.0289341253	0.0806226359	0.0017564862	-0.042404037	0.0736826384	-0.0840571941	0.1510326987	0.0229373249	-0.084825581	0.0177015832	-0.0382490837	0.0604127036	-0.0918535611	-0.0108435787	0.0709189089	-0.201864512	0.0454728216	-0.0024998621	-0.0050558799	0.0638931696	-0.023474238	0.0215653001	-0.2005824063	-0.0595051545	0.05907321	0.0707945593	-0.0453197702	-0.1506217738	0.0400564454	0.0170711849	0.0380788787	0.0116229835	0.003757484	0.0333176684	-0.0336051589	0.0255536878	-0.02584226	0.1227239239	-0.018318953	0.0395398467	-0.1264898996	0.0774253143	0.1325421762	-0.0310580416	-0.0814606572	0.1078412548	-0.0840823575	0.0632235055	-0.0378386304	-0.0300274365	0.1705690966	-0.1317061297	0.0351889453	0.0450785344	0.0415284578	0.0402581249	-0.0159994862	0.1577443443	-0.0255581174	0.0942291142	-0.0062020869	0.0271648673	0.0262934159	-0.0346261651	-0.0959230608	-0.0666004043	0.0216845078	-0.0135494118	-0.0303395138	-0.0191558206	-0.0788192433	-0.0610229646	0.1510747412	-0.0095176709	0.0086713499	0.1932021458	-0.041421774	-0.0383647583	-0.0890452037	0.0979282008	-0.0203939	0.0168121	0.00028264670641	0.00041591115721	-0.0806897	0.0250843	0.00062922210649	0.00651082768609	0.131543	-0.060929	0.0173035608489999	0.003712343041	-0.0146896	0.001794	0.00021578434816	3.218436000000002e-06	0.00429272	-9.522999999999995e-05	9.068752899999994e-09	1.84274449984e-05	0.00118007	-0.0001302899999999	1.3925652049000002e-06	1.6975484099999982e-08	0.0	0.0	0.0	0.0
741.0527585687253	1.051936988833404	1.1065714284758892	549159.1909823174	827.9276914276212	3.6694385840276023	685464.2622326703	13.464779521950495	728.4523068383048	-0.5038346107942289	530642.7633380478	0.2538493150341721	727.6861139969023	543.2444522942103	1.040307	24.419445	0.0731776499999999	0.0338662	-0.0116507463	-0.1197591405	-0.0055199035	0.0506074932	0.0676701325	0.066556746	-0.1239921827	-0.0705997512	-0.0217850376	0.0218943137	-0.0119744844	0.1206567026	-0.0321619368	-0.1146878339	0.0009755678	0.0384312483	0.0168789795	-0.0066465827	-0.0356745623	-0.0466927576	-0.0262628715	0.0608580772	-0.1069772777	0.0110319911	0.1230941459	0.0841791046	-0.1881175797	-0.05781978	0.0479744194	0.0475483715	0.0671850732	-0.0118384093	0.0513497296	0.0292037859	-0.0301246851	0.0741197737	-0.0684287188	0.0851915447	0.0851891632	-0.2022623937	-0.117140164	-0.0015096962	-0.0114474747	0.1300132339	-0.0333310579	-0.1168643866	-0.1213620688	-0.0226634089	-0.0757486432	-0.0770790361	-0.0684585438	-0.0089404647	-0.0235585359	0.0508557813	0.0038603095	0.062800896	0.0056625429	0.0409313876	0.1236695108	0.064147873	0.0842076324	0.0286524363	0.1043310906	0.0404507064	0.1016735241	-0.0681862321	0.0345124203	0.0571132921	0.0574356725	-0.0920808553	0.0598221108	0.1058706511	-0.046926356	-0.0449522485	0.0413259765	0.1589727133	-0.0018179998	0.0682853769	-0.0154745174	0.007398956	0.0460296656	0.0953691745	0.0038352371	-0.1448261731	0.0255858112	-0.0387642255	0.0547750379	-0.0261546387	-0.0366704561	-0.0683544419	0.051102217	0.1444237538	-0.0610169423	0.0025633837	0.0866111066	-0.0751005367	0.056230974	-0.1108167265	-0.2293253821	-0.1276241987	-0.0699152775	-0.0188971899	0.0400522379	0.0086079733	-0.0333574147	-0.044433018	-0.0642890323	-0.0407377894	-0.1036950759	0.0655112353	0.0552535351	-0.1140985022	0.0015279315	-0.0133688651	0.0655340984	-0.0405906974	-0.0859808972	0.1014413551	-0.0204033	-9.399999999999686e-06	8.835999999999409e-11	0.00041629465089	-0.0630103	0.0176793999999999	0.0003125611843599	0.00397029790609	0.116328	-0.0152149999999999	0.013532203584	0.0002314962249999	-0.0148179	-0.0001282999999999	0.00021957016041	1.6460889999999896e-08	0.00460849	0.0003157699999999	9.971069289999996e-08	2.12381800801e-05	0.0008186629999999	-0.0003614070000001	6.702091075688363e-07	1.3061501964907237e-07	0.0	0.0	0.0	0.0
739.6067189413839	-1.4460396273414062	2.091030603841673	547018.0987032392	830.5713773399355	2.643685912314254	689848.8128563574	6.989075202968849	729.0315348292484	0.5792279909435365	531486.9787754896	0.3355050654924856	728.7276630769452	539.6417910426525	0.992175	23.289637	0.0598828499999999	0.0340925	-0.0071832014	-0.0884582185	0.0230644352	0.0140492352	-0.0031919632	-0.0409227175	-0.0275296468	-0.1135953797	-0.0092942425	-0.0693814149	-0.0195266673	-0.0773800175	0.0564811075	-0.1480888446	0.0898619405	0.0531856162	0.0458128088	0.082704094	0.0286909249	0.0035659788	-0.0015198706	-0.0167515181	0.0375751457	0.0270501643	0.0266506547	0.0655027003	-0.08611351	-0.0114251816	-0.0828912825	-0.0453048289	0.0722352363	-0.0287937483	0.0486493063	-0.1321226956	-0.1325112679	0.0228165873	0.0824755488	0.0578254596	-0.063821781	0.0293205718	0.1002783362	-0.0396353559	0.0388614083	-0.0411125011	-0.0326435329	0.0184065454	0.0531733258	-0.0949938889	-0.1770194305	-0.0060541888	0.0327578044	0.1548880888	-0.0635665695	0.1114132067	-0.0975866634	0.051864813	-0.0485216141	-0.0062471334	-0.0309868366	-0.0164272188	0.0786375515	-0.1903348762	-0.0036972165	-0.1522724404	0.0219168006	-0.1360486252	0.0670160369	-0.0215284451	0.0245128502	0.0105011005	0.0066326526	-0.0041365412	0.0041210134	-0.0365902062	0.0965647836	0.0095597515	-0.143830123	-0.003596465	0.0336133996	-0.0833483983	0.0210906893	0.0186505642	-0.086288756	-0.1053300694	-0.0774903596	-0.0002138125	-0.0350897805	-0.0310416711	0.0546926171	0.0940431386	-0.1994132403	0.0204738977	-0.0509915652	-0.0021225054	-0.0589666018	0.0247252978	-0.1261077099	-0.0212967065	-0.0136133447	-0.0342838251	0.0265303824	0.0906147716	-0.0066344593	0.0070332323	0.2441190543	-0.0532354981	-0.0208205319	0.0630462355	0.031064472	0.0314629487	-0.214692116	-0.1179343428	-0.1205911451	0.093121524	0.0535469247	-0.0427992974	-0.0827696937	0.1045646294	-0.0493093	-0.028906	0.000835556836	0.00243140706649	-0.0758300999999999	-0.0128197999999998	0.0001643472720399	0.0057502040660099	0.127585	0.011257	0.016277932225	0.000126720049	-0.0148385	-2.059999999999909e-05	0.0002201810822499	4.2435999999996254e-10	0.00472589	0.0001174	1.3782760000000034e-08	2.23340362921e-05	0.000818664	1.0000000999791855e-09	6.70210744896e-07	1.0000001999583812e-18	0.0	0.0	0.0	0.0
737.1427686344256	-2.463950306958281	6.071051115159809	543379.4613500263	828.4609965339066	-2.110380806028843	686347.6227779536	4.453707146454949	728.0750730583366	-0.9564617709118012	530093.3120089021	0.9148191192157388	728.4091555425679	535.3940612194203	1.187875	27.883354	0.57351295	0.314504	-0.0505662177	-0.0402746523	0.1203690075	0.0078707013	-0.0539243592	-0.1454877654	-0.0373233409	0.0395692426	0.0524553264	-0.0001658676	0.005616171	-0.0283756401	-0.0461363746	0.129680351	-0.016356386	0.006182054	0.0598766996	0.1563320999	-0.0250567858	0.0171945231	0.0800271477	-0.0245681465	0.0590521935	0.0234644505	0.0534912326	-0.0101100649	0.0556711784	0.069840448	-0.0026279262	-0.0359664396	0.0288839179	-0.01356524	0.0054713185	0.0525354304	0.1210439394	-0.1924265134	0.0952081506	0.0467751053	0.0334327503	-0.063238752	-0.1112606648	-0.026916308	0.0822256829	0.1582074863	-0.1597868942	-0.0746288029	0.0091104877	0.1382719373	-0.0609961502	-0.0905533561	-0.0263242714	-0.2000349032	0.0131000452	-0.0358629487	-0.0556044916	-0.072620035	-0.0220944726	-0.0379022136	-0.0020668621	-0.1165766647	0.0356975733	-0.0874028838	0.0043829732	0.023750406	0.0450778987	-0.0527912179	0.0604151614	-0.0074929924	-0.056348858	-0.0005792693	-0.0905318473	-0.0717928398	0.0150708346	0.0108517486	-0.0984253485	0.0133777737	-0.0231959952	-0.0013617322	0.0383449114	-0.009254506	-0.0295800799	-0.1198194032	0.0657264694	0.104635752	0.0152064647	0.072854478	0.1586042002	-0.1256822351	0.0216759939	-0.0041350011	0.0189511009	0.0988356115	0.0503538963	0.1199493753	0.0128843613	-0.0277206986	-0.0163874679	-0.1038181489	-0.1738861617	-0.0609846673	0.0784150125	-0.0130641929	0.011477063	0.1402822982	-0.0900346955	0.0736423597	0.0607514049	0.1078653805	-0.0671853326	-0.1271452067	0.0480391348	-0.0556570286	0.1592395675	0.025253151	-0.0400313286	-0.0449896151	-0.0794170796	0.1072860197	-0.119319	-0.0700097	0.0049013580940899	0.0142370237609999	-0.209255	-0.1334249000000001	0.01780220394001	0.043787655025	0.156915	0.0293299999999999	0.024622317225	0.0008602488999999	-0.0198523	-0.0050138	0.00039411381529	2.5138190440000004e-05	0.006015	0.00128911	1.6618045921000012e-06	3.6180225000000005e-05	0.000306607	-0.000512057	9.400785244900001e-08	2.622023712490001e-07	0.0	1.0	0.0	0.0
735.5021120275702	-1.640656606855373	2.691754101618186	540963.3567970165	824.6587074987058	-3.802289035200829	680061.983853436	14.457401907208451	727.9928909379836	-0.082182120352968	529973.6492562429	0.0067539009057097	727.7989859802833	525.1290689914932	1.002686	23.53636	0.24315955	0.118482	-0.0019786191	0.0095744772	0.1003593484	0.1094183212	-0.0168756101	0.0748812977	0.0398653264	-0.0117123961	0.1066539023	-0.0088011375	0.0479069056	0.0987951408	0.0358685692	-0.0301557209	0.0541883834	-0.0867925837	0.0202401466	-0.067649663	-0.0337043996	-0.0158463832	0.1031655038	0.0271070284	-0.0850415662	0.1318288219	0.0371552338	-0.0207261198	-0.0301721442	-0.0499101572	-0.0580895116	-0.0541041017	-0.0200107765	0.076799601	0.0288919366	0.0866503249	-0.0719769116	-0.0317764579	-0.0555863802	-0.0452371138	0.0680028706	-0.0953871066	0.0129548905	-0.0111441602	-0.0413080742	0.0953596265	0.1375198905	-0.0116561289	-0.0894980134	0.1642677398	-0.032484987	0.0414502494	0.0147709974	0.1698807836	-0.0021207297	0.0314383944	-0.0838369775	-0.0198050941	0.0453455193	-0.1063549737	-0.0431198089	-0.01866175	-0.1036225874	0.0591816919	-0.0527494753	0.0214957439	-0.0958014914	-0.1459239768	-0.0644072328	0.0372840076	-0.003946336	-0.0825670858	-0.0560483821	0.034153943	0.0424758682	0.1130471708	0.0420653569	0.0982569234	-0.0426272056	0.0300228928	-0.0221185117	0.005400495	-0.0669635683	0.0473750503	-0.1007368579	0.0217685954	0.0151411657	0.0043771499	0.0920411704	0.0233361795	-0.0073404984	-0.1056926712	0.0989384448	0.0087881512	0.0473148919	0.0336471046	0.0779932185	0.0203154424	0.0864006754	0.0183629815	0.0432203281	0.0483801221	-0.1569690487	0.0708208584	0.1122595572	0.0567173053	0.1802490286	0.0582371131	-9.06625e-05	0.009022232	0.0269574007	0.1026665913	-0.0031879841	0.0274383121	-0.0161793309	0.0658346773	-0.0651970359	-0.0471607147	-0.0759287828	0.1095950666	-0.0674046	0.0519144	0.00269510492736	0.0045433801011599	-0.12048	0.0887749999999999	0.0078810006249999	0.0145154304	0.178541	0.021626	0.031876888681	0.000467683876	-0.0195047	0.0003476	0.0003804333220899	1.2082576e-07	0.00515042	-0.00086458	7.474985764000004e-07	2.65268261764e-05	0.00071131	0.000404703	5.059619161000001e-07	1.6378451820900006e-07	0.0	0.0	0.0	0.0
