global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
671.1090570637973	1.5635090365975657	2.444560507522248	450387.3664730592	850.7758101512279	4.166745481746602	17.361767909655725	723819.4791384782	650.8880692506493	0.7081010385085165	0.5014070807368395	423655.2786928381	681.918117266642	567.9456461106399	1.03781	37.751617	0.1519537050999999	0.0986673	-0.081075455	-0.0527805864	0.0504204954	-0.0441460364	0.0423977408	0.0938668585	-0.077221996	0.0132885906	0.0491792906	0.0874163656	-0.0455268125	-0.052898537	0.0589921488	-0.0572467856	-0.1605058639	0.0587572816	-0.1327126179	-0.0126565897	0.0868136279	0.0032140474	0.0370175625	-0.1212942638	0.0026385542	-0.0333508454	0.0887973665	-0.0101797587	-0.0011670898	0.0852265219	-0.0778717406	0.0467774025	-0.1310804685	0.0121282452	-0.012483346	0.0400210499	-0.0813245001	0.0308864199	0.1339095804	-0.2069532691	-0.0407344154	-0.1188978876	-0.0554075411	-0.0579690625	0.0669515721	-0.0294264345	-0.0236355472	-0.0573529324	0.0033106908	-0.0834788243	0.0576303247	-0.0096044054	0.0187424308	-0.1181425779	0.0582495143	-0.0887648681	0.0446712656	0.0594554975	0.0143239645	0.0559109251	-0.0338738717	-0.048788119	-0.134920863	-0.0795759883	-0.0775844081	-0.175492492	-0.0327990351	-0.0063785263	0.0168162939	-0.0018141347	0.0180081438	-0.0868805366	-0.0165263692	-0.037141723	-0.0657016912	-0.0418876322	-0.0650716794	0.0407026009	-0.0432773678	0.1248233463	-0.1163766038	-0.0055591976	0.0793617598	0.0531843694	0.0208376789	0.0039938714	0.1122043086	0.1003129872	0.0607412226	0.0059244253	-1.81908e-05	-5.105099999999998e-06	2.6062046009999977e-11	3.3090520464e-10	0.166784	0.0448099999999999	0.0020079360999999	0.0278169026559999	0.182686	0.0814329999999999	0.0333741745959999	0.0066313334889999	-0.00130444	-0.000464075	1.7015637136e-06	2.15365605625e-07	-0.000413304	5.003699999999996e-05	2.5037013689999954e-09	1.7082019641600002e-07	0.0	-5.293960000000001e-23	2.802601248160001e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.0326795403265	0.9236224765292036	0.8530784791499393	451627.9223701512	848.7766430420535	-1.9991671091744363	3.996669130404874	720421.7897737374	650.9910904227424	0.103021172093122	0.0106133618994406	423789.3998097912	681.6656239614593	554.8866352791275	0.907874	33.025021	0.3193126591999999	0.169405	0.0728661569	-0.0150551874	0.0243263003	0.0002190965	0.025818839	-0.0550408349	-0.0410442216	0.0775606135	0.0409638667	-0.0815232583	0.0652074919	-0.0622776317	-0.0127229477	-0.1068147491	-0.0900835569	0.0837231996	0.0220195896	0.0479475438	-0.0434271292	-0.113285407	0.0553331719	-0.0471216514	-0.1502616513	0.0723647785	-0.0396969535	-0.0406108548	0.0919916447	-0.0585519847	-0.0337243424	-0.0720960546	-0.0516694118	0.0839003982	0.1571193216	-0.0984928615	0.0599793506	0.0468609194	0.0887359208	-0.0756227952	-0.0857351079	-0.0183249	-0.0770071928	0.1040371851	0.0823382502	0.088803029	0.0071195568	0.0586098902	0.1420155405	-0.132101055	-0.0057405257	0.0103545434	0.0173807737	-0.0535039479	-0.0004860108	0.0710962602	0.0624767931	-0.0032678444	-0.0505441987	0.1317003685	-0.1007808207	1.13764e-05	-0.0946299156	-0.0027972354	0.0078962397	0.0162395393	0.0212558475	0.0213465263	0.0718696716	0.0061235683	0.1417822245	-0.0150842717	0.0303150796	0.0073243844	0.0363440857	0.141403178	-0.1131463711	0.0213368549	-0.0815122548	0.0063699004	-0.0932104693	-0.078247179	-0.2262102985	0.0738588653	0.025445674	0.0815148918	-0.1245993233	0.099141769	0.0566681795	-0.0011853914	-0.0072779	-0.0072597092	5.270337766856465e-05	5.296782841e-05	0.0654482	-0.1013357999999999	0.0102689443616399	0.00428346688324	0.0842572	-0.0984287999999999	0.00709927575184	0.0096882286694399	-0.000125121	0.001179319	1.5655264641000003e-08	1.390793303761e-06	0.000440696	0.000854	7.293160000000001e-07	1.9421296441600006e-07	0.000212448	0.000212448	4.5134152704000014e-08	4.5134152704000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.6716052367547	-0.3610743035718542	0.1303746526998995	451142.7452813188	848.2832338724818	-0.4934091695716915	0.2434526086174263	719584.4448691556	651.1910534422024	0.1999630194599149	0.0399852091515263	424049.7880831653	682.164353009977	566.2950515176656	0.817594	29.74098	0.157903965	0.0883966	-0.0440682606	0.0643333239	-0.0161984653	0.0256029593	-0.0570203434	-0.0107516132	-0.061277496	-0.0069012768	-0.0911550049	-0.0755051722	-0.0882360047	-0.0617989517	-0.1016688305	-0.1416024765	-0.0172602358	-0.0539766271	-0.0226058865	-0.0224590071	-0.1371989645	0.033272034	0.0767164111	0.1093593599	0.1371558228	-0.0285834701	-0.0823208243	0.1027053261	0.0422113977	-0.0205181094	0.0033496329	0.0940474303	-0.0406344129	-0.0310719231	-0.1200477217	0.1333603624	-0.0360896691	-0.1072270424	0.0649525186	-0.1195922922	-0.0885729409	-0.0258131375	0.0157349996	-0.0208377719	-0.0428247651	-0.0003097924	-0.0763156671	-0.0809244808	0.0791055372	0.1206773892	0.0482126513	-0.0318994004	0.0471769654	0.0804268544	-0.0570906406	-0.0350464301	0.06719693	-0.1387614821	-0.0769677493	0.1065487305	-0.0431716199	0.0377099801	0.0097485564	0.075877881	-0.0665238209	0.0949930861	-0.0465949973	0.0823660706	0.0362437285	-0.0040865734	-0.1176849053	0.049080194	-0.0096233898	-0.0345097776	-0.0312431098	-0.1254181537	0.1639521714	-0.0959537381	-0.043539451	-0.0832947601	-5.42337e-05	0.0854669785	0.1036085176	0.0539031792	-0.0156947733	-0.0587924655	-0.0418407566	0.0979282008	0.0524983198	-0.0082906521	-0.0171769	-0.0098989999999999	9.799020099999996e-05	0.0002950458936099	0.136447	0.0709988	0.00504082960144	0.018617783809	0.08593	0.0016728	0.0073839649	2.7982598400000067e-06	-0.00105409	-0.000928969	1.1111057281e-06	8.629834029609999e-07	7.54457e-05	-0.0003652503	1.3340778165009e-07	5.69205364849e-09	0.0	-0.000212448	4.5134152704000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.580507446831	-1.0910977899236514	1.1904943871762763	449678.21696764935	849.5186379860554	1.2354041135736225	1.526223323834628	721681.9162856827	650.6346783196522	-0.5563751225502074	0.3095532769927582	423325.4846321172	681.9212528939134	574.2126140841624	0.901945	32.809341	0.118273465	0.0853576	-0.0717213554	-0.0455030627	0.0234082235	-0.016300066	0.0281104795	0.0839842591	-0.0131753634	0.0035147396	0.0749400229	0.0687031618	-0.080713328	-0.0444322425	0.0029422847	-0.0200877135	-0.1516670938	0.0739468702	-0.0518765291	-0.0201016215	-0.0408811627	0.0367618813	-0.0373087296	0.1105369189	0.080201496	-0.0118351055	0.0098734803	0.0743183417	0.044797581	-0.1110747236	0.173448187	-0.0055656032	0.0927310417	0.0745464617	0.1020918764	-0.0401245549	-0.1428028654	-0.0318218383	0.0224284638	0.0318248835	-0.2356516639	-0.0910164264	0.041069905	-0.0745776673	0.0232132658	0.0488746152	-0.0863228816	-0.1473124427	-0.0033434552	0.1528317335	-0.0589148221	0.025125055	0.081995067	0.1004970235	0.0453587598	-0.0924961803	0.0222203902	0.0431219307	-0.0387217068	0.0677034499	-0.068077608	0.0997588902	-0.0197777262	-0.0699612972	-0.0835427188	0.0048873958	-0.1159210658	0.0131285473	-0.1256697659	-0.0193083904	-0.0283553442	0.0610068855	0.1147476404	-0.0221764087	0.1082870697	-0.1221554838	0.1014763587	0.084994276	0.0354367536	-0.2140217129	0.1059043545	-0.0348252828	-0.1212547082	0.0058337454	0.0108515113	0.0243725794	0.0019616479	0.0966728009	0.0482387676	-0.0153640485	-0.015663	0.0015138999999999	2.2918932099999955e-06	0.0002453295689999	0.149148	0.0127009999999999	0.0001613154009999	0.022245125904	0.170969	0.085039	0.029230398961	0.007231631521	-0.00103604	1.8049999999999924e-05	1.0733788816e-06	3.2580249999999723e-10	0.00029425	0.0002188043	4.7875321698490013e-08	8.658306250000003e-08	0.000143537	0.000143537	2.0602870369e-08	2.0602870369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.5882620354112	-0.9922454114198443	0.9845509564837364	448348.4406556024	848.5675622501543	-0.9510757359010996	0.904545055419818	720066.9077031695	649.9775968448085	-0.6570814748436078	0.4317560645826507	422470.87640015245	680.3164826729753	554.4388429172844	0.916072	33.323219	0.222366085	0.1219	0.0663104018	-0.0097302551	0.043551294	-0.01208488	0.0286124602	-0.0594133893	-0.0888386737	0.0512813381	0.0244440732	-0.0521413336	0.1003276272	-0.0488796954	-0.0858596215	-0.0330770022	-0.0548018438	0.0389994007	-0.06218809	-0.0180900711	0.0285207567	0.0217303106	-0.0087736505	-0.0125753264	-0.0588719155	0.0371661693	-0.2654788099	-0.015238212	-0.0502684777	0.0164234094	-0.036121241	0.0987299731	-0.0346118143	0.0197250394	0.0409084082	-0.0167773695	0.1231351958	0.1047596324	-0.17362451	-0.111047346	-0.0192693977	-0.1681039857	0.1511224501	-0.2089741865	-0.0100019285	0.0405225323	0.0772857204	-0.0889431647	-0.031241262	-0.0129637948	0.0129137025	0.0305268257	-0.025633186	0.0417880487	0.0134731503	0.0879075144	0.0496670929	0.0160256348	-0.0833843764	0.0296409396	-0.0571491883	-0.0602991039	-0.0821429509	-0.0909800373	-0.0104163147	0.0888803956	0.0469055516	-0.0008285276	-0.065253038	0.017008708	0.0164408296	0.1869443826	-0.1193560184	-0.132171639	-0.0269805155	0.1017289912	-0.1070705952	-0.0219076954	-0.0676462325	0.0277417352	-0.1696933203	0.1396708758	0.0001333824	-0.0422248073	-0.1307241025	0.1451020473	0.027849605	0.0953761056	0.0438968002	-0.0223783947	-0.0112391	0.0044239	1.957089121e-05	0.00012631736881	0.0883454999999999	-0.0608025000000001	0.00369694400625	0.0078049273702499	0.0832411	-0.0877279	0.0069290807292099	0.00769618443841	-0.000119673	0.000916367	1.4321626929e-08	8.397284786889999e-07	-3.40817e-05	-0.0003283317	1.0780170522489003e-07	1.1615622748900003e-09	0.0	-0.000143537	2.0602870369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.7559457201933	0.167683684782105	0.0281178181421043	448573.0268275505	848.1396363962974	-0.4279258538568911	0.1831205363991493	719340.8428264436	650.2603088266011	0.282711981792545	0.0799260646490682	422838.4692352666	681.4301369840987	566.884304189024	0.948992	34.520741	0.143819435	0.0827722999999999	-0.0622952654	0.0832432339	-0.0096910873	0.048658896	-0.09410171	-0.0344313541	-0.0460324632	-0.0206688725	-0.0828865998	-0.0588102111	-0.0713191534	-0.018596087	-0.0662641538	-0.0585545736	0.0384055425	0.0792454138	-0.2042684284	-0.0010511661	0.0229596882	0.0208447735	0.0446017839	0.0656996067	0.0167595786	-0.0027498918	-0.0529839207	0.0615318225	0.0473359778	0.0212369067	-0.0545617367	-0.0139742066	-0.0305312699	-0.1486998509	0.0318821258	0.1249831364	-0.0937026564	0.0706867475	-0.0546356207	0.0355795164	0.1236008536	-0.0999735792	0.0909666979	0.0938212064	-0.1880120246	-0.1387800192	0.0078186679	0.007478425	0.1838004427	-0.0371439398	-0.0378616008	-0.0487651025	0.0113577086	-0.1952835404	-0.075095271	-0.0307506032	0.0307177909	-0.1471662901	-0.0507995398	0.0373375139	0.0694518948	0.0204677287	-0.0789042103	-0.0770669147	-0.0633863609	-0.0292549043	-0.0064800581	-0.0458788524	-0.0584582403	0.0318169878	-0.0351132136	-0.0127778033	-0.0541762285	-0.0834198968	-0.0450920913	-0.0547568987	0.0836156412	-0.0581587775	-0.02549394	0.0098228364	-0.0754379111	0.1215316572	0.0460009432	0.0656093531	-0.1651317986	-0.1163027139	-0.1534098277	0.0940386689	0.0394798359	-0.0293067317	-0.0133611	-0.002122	4.502884000000003e-06	0.00017851899321	0.158985	0.0706395	0.00498993896025	0.0252762302249999	0.094629	0.0113879	0.008954647641	0.00012968426641	-0.000709453	-0.0005897799999999	5.03323559209e-07	3.478404484e-07	0.000455936	0.0004900177	2.4011734631329e-07	2.07877636096e-07	0.000113603	0.000113603	1.2905641609e-08	1.2905641609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.8304590448868	0.0745133246934983	0.0055522355568787	448672.8438642837	850.7943533062935	2.6547169099960684	7.047521872219074	723851.0316178742	650.1803189424135	-0.0799898841876256	0.0063983815723497	422734.4471400585	681.2759572326694	559.4924186164745	1.047794	38.11478	0.0979467499999999	0.0462191	-0.0196061295	-0.0714917619	0.0886468494	-0.0664963403	0.0453392463	0.0241183863	-0.0860250022	0.0144564739	0.0904269561	0.0413283309	0.0393650277	-0.0839826754	0.0043143052	-0.0426237799	-0.096721615	0.1404779283	-0.0600275184	0.1048811126	-0.0419226224	0.049923367	0.0119746727	-0.0728760504	0.0778367471	-0.0962967936	-0.027819145	-0.0842407415	-0.0004200444	0.0018556962	-0.0603892891	-0.01181806	0.0274479952	-0.0405258942	0.0812927754	0.0941109081	0.0820307513	-0.1840108269	-0.1133873575	0.1494496892	-0.1650742465	-0.0357042208	-0.0433468053	0.0541555277	-0.0127315426	-0.1302573815	0.1093693106	0.0735025973	0.1708123324	0.0312746581	-0.0250396242	0.1528003205	-0.0473085667	0.0245850031	0.083038439	-0.0045926198	0.0658212403	0.0678519578	-0.048304498	0.0746966808	-0.0899618014	0.0499815192	-0.1701351627	-0.0179930896	0.0173789846	-0.0979378926	0.0217079465	0.021784046	-0.0016593207	-0.0937108924	0.0372944567	0.0321267563	-0.0224840751	-0.1766579701	0.0361965216	0.0141798905	0.0137974984	-0.0366365631	0.0705455849	-0.0904556496	0.2782300629	0.0727858904	0.0626817298	0.0601211614	-0.0691711185	-0.0084666003	-0.1644453977	0.092661062	0.034995421	-0.0361224311	-0.0131247	0.0002364	5.5884960000000563e-08	0.00017225775009	0.134651	-0.0243339999999999	0.0005921435559999	0.018130891801	0.12614	0.031511	0.0159112996	0.0009929431209999	-0.00036883	0.0003406229999999	1.360355689e-07	1.1602402812899998e-07	0.000159124	-0.000296812	8.809736334400003e-08	2.5320447376e-08	0.000313475	0.000199872	3.9948816384000014e-08	9.826657562500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.5449618940789	-0.2854971508078279	0.0815086231193876	448290.4559977437	844.5819484570196	-6.212404849273867	38.59397401128145	713318.6676594558	649.8399469037935	-0.3403720386199893	0.1158531246743275	422291.9565919251	679.6723782762405	548.1217581841315	1.034036	37.614307	0.27559035	0.150044	0.039245293	0.0696151989	0.0139307305	0.0756805254	0.0311118048	-0.0840340107	-0.0322206327	-0.0270564873	-0.1331248848	-0.0815298435	0.0087303101	-0.0124363187	-0.0967229301	-0.0236675323	0.0056130216	0.1033621255	-0.1281289946	-0.0790249833	0.0666516932	0.1033543835	0.0856390584	-0.0723432241	0.026416749	0.0759702125	0.0614384047	0.0222056906	-0.0033691794	-0.0655807819	0.0360948532	-0.0414359122	-0.127424305	-0.0273014139	0.1618585422	-0.2244599077	0.0857824621	-0.0936532819	-0.0178857373	-0.013660419	-0.0158373749	0.1515410609	-0.0665780321	0.1556967621	0.0833584882	0.0594067066	-0.1088612496	0.0842335774	-0.0972455923	0.0900724554	0.0124138298	-0.0701844813	0.0291724206	-0.0366713323	-0.0794518544	0.068542128	0.0172225758	-0.0869762343	-0.105777154	0.0554476747	0.0700565935	0.0737975114	-0.0364824182	-0.0635604184	-0.116055478	-0.1261823124	0.0908895529	0.1029560557	-0.0074659782	-0.1002559521	-0.0620712809	-0.0381292003	0.0507518517	-0.0970779219	-0.0863203104	-0.0165230454	-0.0617056798	-0.0493019655	-0.0625357923	-0.0137668113	0.0386922481	-0.1928207028	-0.1991083489	0.0346307643	0.0886926471	0.0314970307	0.0016492475	0.0912438734	0.030451217	-0.0427992974	-0.0272452	-0.0141205	0.00019938852025	0.00074230092304	0.0904925	-0.0441584999999999	0.0019499731222499	0.00818889255625	-0.0174994	-0.1436394	0.0003062290003599	0.02063227723236	-0.00092803	-0.0005592	8.612396809000001e-07	3.127046400000001e-07	-0.00044164	-0.0006007639999999	3.6091738369600005e-07	1.9504588960000003e-07	0.0	-0.000313475	9.826657562500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.6640135397444	0.1190516456654222	0.0141732943356452	448449.8910301589	848.2894149241703	3.707466467150653	13.74530760504654	719594.9314723911	648.9473149778227	-0.892631925970818	0.7967917552623719	421132.6176169254	680.7252370193046	569.3241580552176	0.963242	35.039097	0.34470005	0.201304	-0.1119464684	-0.008408537	0.0330988795	-0.0107613396	-0.0507839331	0.0739535228	-0.0308522674	-0.0641645255	0.000488388	0.0948648458	-0.103998043	-0.0475194954	-0.0653655565	0.0692391367	-0.0074696432	0.0675157003	-0.1905237514	0.0653253692	-0.1774630262	0.12253396	-0.2132508108	0.0222245688	0.0200321908	-0.1320169023	0.0040361089	0.1082262007	-0.0349062692	-0.0130539681	0.0336330101	0.0193645371	0.1049656111	0.0151877798	-0.1072160183	-0.0659237813	-0.054753124	-0.0271786401	-0.0398334863	0.0887896384	0.0693941775	0.0665144459	-0.0488098889	-0.0337691164	0.0967906521	0.0476124171	-0.2028335959	0.0560446268	0.0609227904	-0.1146898679	-0.1867299215	-0.0531530579	0.0529801908	-0.0135747028	0.0321125288	-0.1227311858	0.0303571408	-0.0097229668	-0.066431652	-0.0473473473	0.0143961961	0.148451982	-0.1223496259	0.0413347813	-0.1059761289	0.0056300454	-0.1039105469	0.0290204456	-0.1632969936	-0.1906495948	-0.0697261165	0.0944674833	0.0605595686	0.0720099235	0.0104759053	-0.1239418318	-0.1414200623	-0.0347977931	-0.0287483734	-0.0374036807	0.1255619859	0.0583645509	-0.0023886379	-0.0708523839	0.0602595939	-0.1163827065	-0.024380937	0.0897877085	0.0258549876	-0.0493116688	-0.0225673	0.0046779	2.188274841000002e-05	0.0005092830292899	0.200268	0.1097755	0.01205066040025	0.040107271824	0.148759	0.1662584	0.022129240081	0.02764185557056	-0.00114073	-0.0002126999999999	1.3012649328999998e-06	4.524128999999996e-08	0.000398346	0.000839986	7.05576480196e-07	1.58679535716e-07	0.000227079	0.000227079	5.1564872241000016e-08	5.1564872241000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.9685298952638	0.3045163555194676	0.0927302107788588	448857.83105002105	846.5671410145504	-1.7222739096198438	2.966227419757222	716675.9242455497	649.5772265475433	0.6299115697206616	0.396788585667948	421950.5732491984	679.6326009957874	554.2457428653372	1.014812	36.915035	0.23584705	0.121233	0.0821751364	-0.0273460285	0.0323353673	-0.0317334469	0.0471979369	-0.0693800063	-0.0135074307	0.0108548168	0.0162783483	-0.0347909943	0.1136767487	-0.0252779788	-0.1004871568	-0.0036545442	-0.1239810063	-0.0202497432	0.0317319926	0.0042552975	-0.0118767485	0.0600516438	-0.0140446285	-0.1713159695	-0.081748462	-0.2265686791	-0.1277207422	0.0522355929	0.0657654206	-0.0334368918	-0.0206250083	0.0300725553	0.0678185962	-0.0444878836	-0.0372625009	-0.0200138218	0.0865022844	0.0786320204	0.0302094245	-0.1069235485	-0.0455159896	0.1325827846	0.1436215707	-0.0218370271	0.0190463112	0.0050105787	-0.1708248367	-0.0874739665	-0.1911441311	-0.0219279483	-0.1169041074	0.0166645509	0.0554160471	-0.2325511091	0.0301023263	0.0908606614	0.0193358258	0.0346190703	-0.0959199549	-0.0033544189	-0.0937486078	-0.0259897946	-0.0808925441	0.0164454549	-0.0638016304	0.1558974984	0.099886649	-0.0566392692	0.0217227462	-0.1902224481	0.0113052219	0.0964168666	-0.0896108739	-0.1296140968	0.0991361283	-0.0310798427	-0.0297241154	0.070200394	0.0834821462	0.1018697673	-0.1084302968	-0.0347764273	0.0620299695	-0.0634576298	0.1192842981	0.0430708662	0.0679283359	0.0882931893	0.0212145853	-0.0556345156	-0.0155097	0.0070575999999999	4.980971775999999e-05	0.00024055079409	0.116587	-0.083681	0.007002509761	0.013592528569	0.0787208999999999	-0.0700381000000001	0.0061969800968099	0.00490533545161	-0.000419836	0.0007208939999999	1.76262266896e-07	5.196881592359999e-07	-0.000155088	-0.000553434	3.06289192356e-07	2.4052287744e-08	0.0	-0.000227079	5.1564872241000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.6966130307045	-0.2719168645593299	0.073938781231777	448493.5535047972	845.9218033860836	-0.6453376284667911	0.4164606547151421	715583.697443964	649.7092881862137	0.1320616386703932	0.0174402764083095	422122.1591554365	680.0990563609907	564.5395482024118	1.005429	36.573711	0.25528711	0.145157	-0.0369680871	0.0916530149	-0.0459333201	0.0202640421	-0.1530630172	-0.0795981772	0.0222865974	-0.0364518358	-0.1344823728	-0.0791804843	-0.0606010282	0.0185908138	-0.0583667046	-0.026682967	0.1248446399	0.0365914996	-0.0052474903	-0.1454198169	-0.0077693326	0.0880172545	0.0569414326	-0.1207874342	-0.0344134332	-0.1159010784	-0.0310433761	0.1070251368	-0.0970086736	-0.0406106497	0.0821398146	-0.0569149861	-0.0661089588	-0.0768467327	0.0661115406	0.197299022	0.1010732024	0.0495064918	0.1385112049	0.0171856531	0.0720991927	0.0320293617	-0.1167825098	0.0395843251	0.0596561724	0.2432306368	0.2290524164	-0.0284910735	0.0349841763	0.125651951	-0.1591281655	0.0038981012	-0.0791657542	0.0212376338	-0.0667357098	-0.0075118998	-0.0026581242	-0.1441365537	0.009155221	-0.1045987714	-0.0011508992	0.0819179648	-0.0093054901	-0.0938398869	-0.0770984249	0.0140599533	0.0584783005	-0.0938340845	0.105219756	0.0859353097	-0.0710593409	0.1249134447	-0.0897072027	-0.0135980233	0.1202857644	-0.1173204593	0.0723532609	0.056692859	0.0451801854	0.0258784218	-0.0542564486	-0.1052510761	-0.0002962831	0.0411112591	-0.0915455386	0.1100694092	-0.1990503317	0.0867609543	0.0165379384	-0.0617435365	0.00853661	0.02404631	0.0005782250246161	7.28737102921e-05	0.168958	0.052371	0.002742721641	0.028546805764	0.0832206999999999	0.0044997999999999	0.0069256849084899	2.0248200039999983e-05	-0.00273133	-0.002311494	7.460163568900001e-06	5.343004512036001e-06	-0.00120904	-0.001053952	1.110814818304e-06	1.4617777216e-06	0.000121954	0.000121954	1.4872778116e-08	1.4872778116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
