global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
744.0870469239052	-1.0347056460753947	1.0706157740203	553665.5333999379	853.553032291787	6.073802157739806	728552.7789345044	36.89107265136472	664.5817792266283	1.718818591180025	441668.9412800309	2.9543373493860847	672.0651300197568	597.9692452385809	1.345811	35.184898	0.14140107	0.0852049	-0.1047747151	0.0789497269	-0.005719373	0.1419380635	-0.1289830865	0.0167657626	0.0166235551	0.0310239495	0.0835662659	-0.064689129	0.0141357565	-0.0435669599	-0.1164512783	-0.0487466298	0.0255347818	-0.0616756508	-0.0321020496	-0.0779201573	-0.0220728474	0.0892956517	0.0826135156	-0.0863336984	0.1734334808	-0.00391651	0.0431426271	-0.0804244804	0.0962711544	0.0827217766	0.0704969688	0.1047706115	0.1145099176	-0.1101510448	-0.0684232721	-0.2435661885	0.0054890862	-0.0309806107	0.2187575193	-0.0660911253	0.0050197251	-0.079536646	0.0968511277	-0.0419050718	0.0733043647	-0.0129515126	0.0923493648	0.0893860446	-0.0305459703	0.1399243226	0.0268437105	0.0053181523	0.0418580101	0.074330314	-0.1153350249	-0.0765332874	-0.0123496114	-0.0766175345	0.0886773472	0.0078202566	0.0230638444	-0.0304759485	0.0518915564	-0.1353794214	-0.0743872221	0.0346317278	0.0054558914	0.105103947	-0.0765636653	0.1064346816	0.1374722574	-0.0518859738	-0.0079059296	-0.1405759929	-0.0815940768	-0.1165779211	-0.0446380767	0.0389027659	-0.1558812277	-0.2415056282	-0.0884530538	0.0360455135	-0.0171572234	0.0144135208	-0.0030796658	-0.1342169747	-0.0763349981	-0.0164962847	0.0210513854	-0.0141032982	-0.0951678211	-0.0321425245	0.0940386689	0.0394798359	-0.0293067317	-0.0415169	-0.0004327	1.87229290000001e-07	0.00172365298561	-0.00217847	-0.07320977	4.7457315409e-06	0.0053596704234529	0.103223	-0.033743	0.0106549877289999	0.001138590049	0.000501558	-1.931799999999994e-05	2.5156042736400005e-07	3.7318512399999766e-10	0.000218592	0.000100502	1.0100652004e-08	4.7782462464e-08	0.000123378	-0.000560492	3.141512820640001e-07	1.5222130884e-08	0.0	0.0	0.0	0.0	0.0	0.0
737.5758976223786	-6.51114930152653	42.39506522676941	544018.2047534576	852.5478073041354	-1.0052249876515589	726837.7637390892	1.0104772757990768	662.9043408610227	-1.677438365605667	439442.1651323869	2.813799470405812	670.9445620410545	598.758433794805	1.328938	34.743763	0.185234935	0.102246	-0.0770725154	-0.051966806	0.0971407337	0.1475498115	-0.0721454634	-0.1510942398	-0.0663444633	0.0409312465	0.0585774656	0.0889645975	0.0228345465	0.0026285504	-0.0492806609	0.0192800028	-0.1737341727	0.0036546343	-0.0379386468	0.0630654947	0.0993961005	-0.1611345836	-0.1838675616	0.0556583458	-0.0508178947	-0.0237122544	0.0671473249	-0.2012776533	0.0787843355	0.0955530234	-0.0263252973	0.0448813099	-0.0581789371	0.0159296038	-0.0678886373	-0.0864855622	0.0415365694	-0.1916051036	-0.1140237507	-0.0650227011	0.0457083165	-0.0316496326	-0.0543210944	0.1461049332	0.1232497606	-0.1472868583	-0.0815937628	0.0343537877	0.1067068987	0.0051418785	0.0256999196	-0.1186601025	-0.090144206	-0.0620045191	-0.09177999	0.1250732523	-0.072544057	-0.0067121908	0.0291980024	-0.0776769647	-0.1504224295	0.1498566655	0.0085736792	0.0542217249	-0.0001441868	-0.0285080358	0.0122637601	-0.077685906	0.1000729788	-0.1354599712	0.0569682397	-0.0998758966	0.0937816291	-0.1716971299	-0.1488573202	-0.0340464316	-0.089901742	-0.1466995385	0.0705338341	0.0604718075	-0.1790635329	-0.0488077244	-0.0290008205	0.1110882354	0.0657480219	-0.0269071458	-0.0544888682	0.0219175185	-0.0643989224	0.0348958424	0.0040877793	0.0231161832	0.092661062	0.034995421	-0.0361224311	-0.0365811	0.0049358	2.436212164000004e-05	0.00133817687721	0.0473742	0.04955267	0.00224431482564	0.0024554671041289	0.112268	0.009045	0.012604103824	8.181202500000021e-05	-0.00103835	-0.001539908	1.0781707225e-06	2.371316648464e-06	2.24587e-05	-0.0001961333	3.8468271368890016e-08	5.043932056899999e-10	-0.00057461	-0.000697988	4.871872481440001e-07	3.301766521e-07	0.0	0.0	0.0	0.0	0.0	0.0
736.4237905484207	-1.15210707395795	1.3273507098639492	542319.9992857042	846.2059764797489	-6.341830824386534	716064.5546300453	40.21881820513919	661.9556741325005	-0.9486667285221984	438185.31451621314	0.8999685618050104	669.2995641756427	554.443191253628	1.266285	33.105759	0.261696695	0.144011	0.0463393451	-0.0974001999	0.1141426712	-0.0429756845	0.0299733737	-0.0967069403	-0.0468024661	0.0462696677	-0.0036307344	0.1139603637	-0.078103921	-0.0641670055	-0.0313520251	0.0636553534	-0.1115434791	-0.0120366523	0.0453315081	0.0433170201	-0.2258852317	-0.0179365231	0.0953449483	-0.0379884352	0.0142612627	0.092695943	0.1629752241	0.0812908867	0.1071326845	-0.0024706869	-0.0671187813	0.0012021243	-0.066182063	0.0934796101	0.0435744115	0.0555310078	0.0410535427	0.0597926139	0.1464561112	-0.0656704738	0.1883602935	-0.0826858722	0.0140581153	-0.0026324447	-0.160953427	0.0078299851	-0.018398748	-0.0079208844	0.0302973898	-0.0339672952	-0.0432993173	-0.0430156239	0.0149564354	-0.0349252167	-0.055374773	0.1138093821	0.0098038532	0.001253866	-0.0858216908	-0.0539081008	0.2390379175	-0.0119743674	-0.0875805349	-0.0971759221	-0.1383228306	0.0427533606	-0.0638998661	-0.0412330207	-0.1119147491	0.0335802709	-0.010184289	-0.1013797591	-0.0357191715	-0.0386896058	-0.0140578728	0.061133903	-0.0062715144	0.1569715304	0.0114681949	-0.0439349839	0.0005404217	-0.110143317	0.033900573	0.0684097307	0.0716145321	0.062081768	-0.1352252968	0.0458142551	-0.0547071404	-0.0663967825	0.0409894925	0.0694539244	0.0912438734	0.030451217	-0.0427992974	-0.00797812	0.02860298	0.0008181304648804	6.36503987344e-05	-0.0751155	-0.1224897	0.00564233834025	0.01500372660609	0.0495009	-0.0627671	0.00245033910081	0.00393970884241	-0.000704795	0.0003335549999999	4.96735992025e-07	1.1125893802499994e-07	0.000444071	0.0004216122999999	1.7775693151129e-07	1.97199053041e-07	-0.000776181	-0.000201571	4.0630868041e-08	6.024569447610001e-07	0.0	0.0	0.0	0.0	0.0	0.0
737.3893419932059	0.9655514447852056	0.932289592526798	543743.0416851732	840.2097162214773	-5.9962602582716045	705952.3672329753	35.95513708492745	660.6331893281365	-1.3224848043639668	436436.2108418655	1.7489660577735997	667.5471494550554	534.7143702547465	1.268313	33.158779	0.34799878	0.195291	0.1062020479	0.0400554183	-0.0839835111	0.0811504762	0.0642821684	-0.0101204501	0.0364604063	0.0041187805	0.0547452185	-0.0229749577	0.0943418177	-0.0665665644	0.0223067651	-0.0268477241	-0.0184311423	-0.1274075924	0.1187861009	0.0815011124	-0.1122976484	-0.0374036375	-0.048069327	0.0080554877	0.0463511513	0.0249956211	-0.1456039762	0.031302292	-0.0526880587	-0.0133666695	-0.0835910646	0.091406497	0.1120834167	0.043857165	0.1082431725	0.0686426585	-0.0152725397	0.103707101	0.0618894997	0.0875832007	-0.0335105047	0.0277652613	-0.0772798555	-0.0419476871	-0.0074267074	-0.0810492361	0.0725410387	0.0274327479	0.031979165	0.0089046	0.1387674363	0.0017215589	-0.0525716039	0.1240824557	0.0299277041	0.0123412364	-0.0321575716	-0.1463933226	-0.0715564162	-0.0173817271	-0.0072503751	-0.0006214825	-0.0990241105	0.0984368838	-0.044057811	-0.0617044342	-0.0870288756	0.0083509609	-0.0066087751	0.0082534608	-0.0676648445	0.0916602151	-0.0141963236	0.0212020783	-0.0407606154	-0.0421012927	0.1697092352	0.0885580795	-0.1587109875	0.0954632237	0.0142945476	-0.0590056273	0.0217984864	-0.0366730732	-0.0350682516	0.0963154848	0.0160338994	0.0030828452	0.0152651203	-0.0193541668	-0.0534966876	0.0075143218	0.0897877085	0.0258549876	-0.0493116688	-0.0201019	-0.0121237799999999	0.0001469860414883	0.0004040863836099	0.0947095	0.169825	0.00896988939025	0.028840530625	0.134988	0.0854871	0.018221760144	0.00730804426641	-0.000329088	0.000375707	1.0829891174400001e-07	1.41155749849e-07	0.000177771	-0.0002663	7.091569000000001e-08	3.1602528441e-08	0.00019307	0.000969251	9.39447501001e-07	3.72760249e-08	0.0	0.0	0.0	0.0	0.0	0.0
741.6122591876489	4.222917194442971	17.83302963112209	549988.7429774085	843.9035303415997	3.693814120122397	712173.1685230152	13.644262754015598	660.0471365140331	-0.5860528141033683	435662.2224203747	0.3434579009184771	667.1275425161631	562.5739998564125	1.172697	30.659	0.144938335	0.100684	0.0534439568	0.019488605	-0.0330280147	-0.0784665032	0.0669600618	0.0987414728	0.0094883815	0.0200127406	-0.0721619686	0.0005306181	-0.1044839271	-0.0555185644	0.0710907507	-0.065400407	0.0913542157	0.1172472647	-0.0183662789	-0.0217108258	-0.0361315852	0.0317860427	-0.0914065377	0.0788559294	0.0200245714	-0.0719911437	0.1986973842	0.0352954498	0.1041983983	0.0509232041	0.0154852331	0.1283658283	-0.1154761547	0.0003265056	-0.0841314098	-0.1167451892	0.0749481729	-0.0406180475	0.0652270491	0.0830268028	-0.0567748079	0.0039485427	-0.1106576415	-0.1313550869	-0.150866311	0.1862723451	-0.0264196265	0.0539330026	-0.002380112	0.0348394476	0.0364002536	-0.0312251551	-0.0498488418	0.0651639419	0.0836299666	-0.0834997627	-0.0362818057	0.1148978283	0.0063952742	0.0838377771	0.0729615821	0.0532291296	0.0183559458	-0.0220582488	-0.0232509301	0.0765021165	-0.0143841089	0.0791274952	0.0426777685	-0.1569591325	0.0811528463	-0.1015100905	0.1119023793	0.0617375951	-0.1295887061	0.0541609946	-0.0170757199	0.1076680962	0.0939140276	-0.0637725341	-0.059826119	0.0155859241	0.0248691001	-0.0420097459	0.0896279201	0.1035400803	-0.0218919905	-0.1179556759	0.0679588225	-0.1077491986	-0.1727879778	-0.0546453843	0.0882931893	0.0212145853	-0.0556345156	-0.03182	-0.0117181	0.00013731386761	0.0010125124	-0.00223787	-0.09694737	5.0080621369e-06	0.0093987925499169	0.135718	0.00073	0.018419375524	5.329000000000123e-07	0.000144799	0.000473887	2.0966750401000003e-08	2.2456888876900003e-07	2.24587e-05	-0.0001553123	2.412191053129e-08	5.043932056899999e-10	0.000111412	-8.1658e-05	6.6680289639999995e-09	1.2412633744e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.9862635611601	-2.625995626488816	6.895853030338389	546100.6977320843	846.4591233677098	2.55559302611016	716493.0475324318	6.531055715102882	660.1075244383791	0.0603879243459459	435741.9438201653	0.0036467014068116	666.9544052605406	588.8051555790646	1.230952	32.182026	0.288201215	0.118102	-0.0446305903	-0.0462692103	0.0667000649	-0.1310780715	-0.0424401319	-0.0349018987	0.0066813267	0.0200966883	0.1079175396	0.0138924335	0.0721413805	0.1219667026	0.0458936745	0.0295786762	0.0156972933	-0.086138686	-0.0570355875	0.1380717929	0.0141702185	-0.0008048948	0.0221545408	-0.0248210153	0.0820751846	0.0210108821	0.0118108473	0.0087158153	0.032671273	-0.0166384274	0.0243046612	-0.0678733167	0.0819486582	-0.0555185261	0.1306645089	0.0268162818	0.1284138794	0.0009457063	0.0337692578	0.0504832513	0.0557736795	-0.0893520585	0.0834143544	0.0373027683	0.0081450946	-0.1310333519	-0.0642401024	0.1134255947	0.0661088162	0.0973082047	0.0538879974	-0.1496282676	0.1365517724	0.0425565536	0.0337618803	0.0478384769	0.0349089289	-0.0494600799	0.0869501488	-0.1331537272	0.0079446833	-0.0468645515	0.0855236399	0.0349601664	0.1685466877	0.0136624873	-0.0413084154	0.0302946878	0.0844356733	0.0953948787	0.1080418	0.0665669784	-0.0171789094	-0.0761921965	-0.0767700585	-0.0350135431	-0.0628749893	-0.0417525875	-0.0219219056	0.0205688718	-0.0112979583	-0.0748113509	0.0479398578	0.0758889594	0.0530080808	-0.0198064383	0.055958861	0.222110154	0.1231725624	-0.0840332567	-0.0316932246	-0.0643966907	0.0867609543	0.0165379384	-0.0617435365	0.00286442	0.03468442	0.0012030089907364	8.2049019364e-06	-0.0443598	-0.0421219299999999	0.0019677918560399	0.0017742569869248	0.0503483	-0.0853697	0.00253495131289	0.00728798567809	-0.00111113	-0.001255929	1.2346098769000005e-06	1.577357653041e-06	0.000407062	0.0003846032999999	1.4791969837088998e-07	1.6569947184399998e-07	-0.000768559	-0.000879971	7.74348960841e-07	5.906829364810001e-07	0.0	0.0	0.0	0.0	0.0	0.0
735.8204795631742	-3.165783997985841	10.022188321903217	541431.7781445797	843.2000138355153	-3.259109532194543	710986.2633322132	10.621794942841332	658.9211003930187	-1.1864240453603545	434177.0165431466	1.407602015409228	665.504847405606	568.5997573665423	1.183569	30.943243	0.2933604199999999	0.147179	0.0249454034	-0.0877662947	0.0867308263	-0.0170213062	0.0696933477	-0.0780823247	-0.0372799348	-0.0116071781	-0.0317951552	0.0528654352	-0.1176741857	-0.0404283571	0.0860391928	0.070798536	-0.0446662598	0.0489026354	0.0265345146	0.0789609333	0.0436410254	-0.0558983166	0.0308438212	0.0585711269	0.0635401735	-0.0523360315	-0.049755567	0.0064427154	0.0878753623	-0.0659254199	0.0790944466	0.0032719528	0.0219315388	0.1405812962	0.0207145202	-0.0224551003	0.0533242018	0.1162189842	0.0170251412	-0.0362376166	0.2099306584	0.1401220062	0.0706568706	0.0352016271	0.1294541894	0.1613615693	-0.0283984601	0.0333449319	-0.1710331366	0.036618727	0.0368687524	0.0755245296	0.0435685959	-0.0996836209	0.0789169295	0.0947119832	0.0167103221	0.0716012897	-0.075600009	-0.0488260744	0.0416711562	-0.0106940863	0.1306856656	0.0218684117	-0.0633364184	-0.0019641098	-0.0161198026	-0.0948047429	0.1191912667	0.0008535625	-0.0080279959	0.0324641241	-0.0080954726	0.0324605464	0.1148921484	0.0802206397	0.0373537234	-0.0099734177	-0.1039172392	-0.0886187439	-0.0580538722	0.0049870043	0.1046594673	-0.0639907127	0.0408433926	-0.0455506741	-0.1169747985	0.1612779593	-0.1157496321	0.0495270224	0.0041511036	-0.084856077	0.0851916578	0.0118330366	-0.0676152521	-0.0513222	-0.05418662	0.0029361897870243	0.00263396821284	0.0378971	0.0822569	0.00143619018841	0.0067661975976099	0.145038	0.0946897	0.021036021444	0.00896613928609	-0.00139702	-0.0002858899999999	1.9516648804e-06	8.17330920999999e-08	0.000746875	0.000339813	1.1547287496900005e-07	5.578222656250001e-07	-0.0013874	-0.000618841	3.82964183281e-07	1.92487876e-06	0.0	0.0	0.0	0.0	0.0	0.0
735.5208706374518	-0.2996089257223957	0.089765508372528	540990.9511432751	845.3888885047464	2.1888746692311543	714682.3728072906	4.791172317601795	658.5285251907055	-0.3925752023131963	433659.81848984567	0.154115289471247	665.3024741474239	547.3397893212523	1.026886	26.846909	0.15941865	0.0802087999999999	0.0804343927	-0.1088887622	0.0071043219	0.0307068653	0.092075849	-0.026514596	0.0225171815	-0.0600334351	-0.0370990624	0.0449896199	0.1100383507	-0.1455773294	0.0969514698	0.1335203694	0.0025818336	0.0108438015	0.096118298	-0.0184036977	0.0368353373	-0.0464337419	0.135459385	0.0295999128	-0.0841917979	-0.0156532268	0.0303712455	-0.0236065073	-0.031097438	-0.1832141758	0.0024981837	0.05032084	0.0446019318	-0.0406681698	0.0378184896	0.0509278047	0.0008302919	-0.0239980679	0.0670680562	-0.1405945012	-7.58717e-05	0.0124532522	0.0913134968	0.0734407839	0.0655161453	0.006929659	-0.0467333613	-0.093897537	0.0714491701	-0.1083011915	-0.1519500804	0.0143619015	0.1056560226	0.1100164483	0.0974422257	0.055453512	0.079671983	-0.0168571192	-0.0957356075	-0.0375167309	-0.0404033765	-0.1001806559	0.0177537481	-0.2061417126	-0.0122865228	0.0556056149	0.0313723613	-0.1373019754	0.07758194	-0.1186441378	-0.013034446	0.0547540822	-0.0127197212	0.0104128582	-0.0575585468	-0.0236173774	-0.0554227313	0.0204647038	0.0045594752	-0.0044536544	0.0640120946	0.0942414732	-0.1603420831	0.0708497189	-0.0158314976	-0.1063002707	0.0729409286	0.1089141066	0.0679711115	0.0096117052	0.0765689894	0.0316353696	0.0835859703	0.0071079182	-0.0732270951	-0.0611777	-0.0098555	9.713088025000006e-05	0.00374271097729	-0.0194983	-0.0573954	0.00038018370289	0.00329423194116	0.135574	-0.009464	0.018380309476	8.9567296e-05	-0.00174116	-0.00034414	3.0316381456e-06	1.1843233960000013e-07	0.00115516	0.0004082849999999	1.666966412249999e-07	1.3343946255999998e-06	-0.00228905	-0.0009016499999999	8.129727224999999e-07	5.2397499025e-06	0.0	0.0	0.0	0.0	0.0	0.0
737.0158242443312	1.494953606879335	2.234886286721533	543192.3251865509	839.2436538093147	-6.145234695431782	704329.9104592088	37.76390946193855	658.6069901167082	0.0784649260026526	433763.1674305897	0.0061567446126017	664.52689584735	549.6792049306631	0.994038	25.988132	0.1267232999999999	0.0789548999999999	0.0640513792	-0.0683124245	-0.0815405795	-0.0596196551	0.0968535801	0.0028672079	-0.0312880674	-0.0333868437	0.1006924191	0.0137384667	0.0414914971	0.0390903747	0.097954266	0.0724837553	0.0326965347	-0.0193478667	-0.0021945694	0.0503038623	0.2198504605	-0.0844153576	-0.0996875111	0.0331352958	0.0973931076	0.0063061294	0.0294341558	0.1502757865	-0.0210589831	0.0333674837	0.0350740409	0.1148166802	-0.105955703	-0.0089834517	0.0632097788	0.060692942	-0.1482264433	0.0567854787	-0.0607536878	0.0849618259	0.0405805646	-0.0376808851	0.0309959144	0.1052405541	0.0919493836	0.0268005208	-0.0589380904	-0.0120617908	0.0733641488	0.0362547701	-0.0556397892	0.0675060319	0.0421256741	-0.0623139157	0.1133196896	0.0119633916	0.056103468	-0.0195209555	-0.0178205449	-0.0552560605	-0.1767256916	0.0829388851	0.1606713246	0.0730999987	0.0341535572	-0.0168145464	0.0182287972	-0.1046629086	-0.1153034681	-0.0165821364	-0.0256600154	0.0164473277	-0.0163082861	0.0549794421	-0.0418074002	0.0551540618	-0.0686161097	0.0511392102	0.0393755501	-0.0769179031	0.0338366719	-0.0926541524	0.1009197021	0.0652514737	-0.1048214786	0.0535392541	0.0733364949	0.0682361075	-0.0516199074	-0.0111964345	0.0341464059	-0.0614372013	0.0819445778	0.0023706562	-0.0785574968	-0.0611625	1.5199999999999936e-05	2.3103999999999802e-10	0.00374085140625	0.0538675	0.0733658	0.00290170755625	0.0053825406096399	0.15168	0.016106	0.0230068224	0.000259403236	-0.00178612	-4.495999999999992e-05	3.1902246544e-06	2.021401599999993e-09	0.000778344	-0.0003768159999999	1.419902978559999e-07	6.058193823360001e-07	-0.0019661	0.0003229499999999	1.0429670249999988e-07	3.865549210000001e-06	0.0	0.0	0.0	0.0	0.0	0.0
741.3619814632632	4.346157218932035	18.88908257167504	549617.5875591357	841.5038043659358	2.26015055662117	708128.6527623432	5.108280538594984	659.7372859668258	1.1302958501175908	435253.2864948732	1.2775687087930474	666.0365984140179	560.5303713471549	1.036838	27.107103	0.1979565	0.111814	0.035661726	0.0593466155	-0.128361031	-0.0922589219	0.0728944271	0.1222650173	-0.0091047498	-0.0244113356	0.0317054848	0.0383507594	0.1424366899	0.0770041742	0.0773150336	-0.0818230586	0.095348165	-0.0050323766	0.0364727955	0.1106919262	0.1732959157	-0.0872416934	-0.1242311775	-0.1154170495	-0.0657481429	0.0606979691	-0.1027703728	0.0500112702	0.0428729177	-0.0008761034	-0.0163885218	0.0471079751	0.1633560332	-0.009575494	-0.0316904738	0.0020482592	0.0820060208	-0.049055673	-0.0256116336	-0.0275034029	-0.1075382316	-0.1168722508	-0.075668777	-0.0439247045	0.0529679669	-0.15340142	-0.1155786266	-0.113126334	-0.026067191	0.0988450436	-0.0601348472	0.0560457027	-0.01285708	-0.0751771115	0.1053982414	-0.1128349813	-0.0415948012	0.0006808473	0.0005790662	-0.121371344	-0.1415433281	-0.0485256596	0.0110260545	0.1525598021	0.0563231549	-0.0580480259	-0.0451704269	-0.0534006432	0.1319884642	0.0555294098	0.053250664	-0.0476325845	0.1511872736	-0.0425052634	-0.01729807	0.0161414488	-0.0034429163	0.0859021873	-0.1902583681	-0.0115437312	-0.0091841774	0.0142280569	-0.1057502553	0.0161041828	-0.02210961	0.032896539	0.0966353486	-0.0202512693	-0.1034431085	0.040224673	-0.0328464169	-0.0732840656	0.0802681812	-0.0023706562	-0.0835859703	-0.0243023	0.0368602	0.00135867434404	0.00059060178529	0.0636133	0.0097457999999999	0.00404665193689	9.498061763999998e-05	0.131521	-0.020159	0.017297773441	0.000406385281	-0.00102953	0.0007565899999999	1.0599320209000002e-06	5.724284280999999e-07	0.000576323	-0.000202021	4.081248444100001e-08	3.32148200329e-07	-0.000300881	0.001665219	2.7729543179610005e-06	9.052937616100003e-08	0.0	0.0	0.0	0.0	0.0	0.0
747.310087747598	5.948106284334813	35.37996836974329	558472.3672493226	844.7224981202256	3.218693754289802	713556.0988304745	10.35998948390418	663.3043258442129	3.567039877387174	439972.6286836458	12.723773486870304	667.8525517438164	582.3064394772691	1.137089	29.728073	0.1548952	0.0739133	-0.038437519	0.1106284226	-0.1865774861	-0.0039676907	0.0410549163	0.2149479999	-0.0892525793	0.0246863506	0.1087425543	-0.0176807497	0.1158594066	-0.0544408075	-0.0449882068	-0.0870905702	0.1778963963	-0.1217400787	0.0209355505	0.1141450214	0.0883548981	0.0320012452	0.0389584509	-0.0621771051	0.0276801743	-0.0159913729	0.0048670428	-0.061553121	-0.1115249245	0.0651555904	-0.12777815	-0.0213072152	-0.0659243946	0.0809853152	0.0232953878	0.1524480744	-0.0964342608	-0.0556009492	0.0631727205	0.0113646186	0.1054418544	-0.0784791613	0.0326310562	-0.0854405825	0.0035138875	0.0450455239	0.0690245135	0.0148356965	0.0306204078	-0.0838005477	0.0174882147	0.0700169686	0.0122920928	0.184954478	0.0409196564	-0.2235802057	0.0303809198	-0.1396691094	-0.0284417392	-0.154011401	-0.0138672424	0.0508073802	0.0708475305	-0.0283232202	0.0175561015	0.0428574622	0.0699067297	-0.046407588	-0.0384830006	0.0200556081	-0.1303429636	-0.0739906101	-0.0222493133	-0.0705912298	0.0300701726	0.0911048607	-0.045358178	0.1089039913	-0.0436211244	0.1088904427	0.1200091433	0.0011489066	-0.0262846328	0.0817181839	0.0013084222	0.1003348915	-0.1988925116	-0.0626376662	-0.065454662	0.0364490136	-0.0137076215	0.0502629592	0.0785574968	-0.0071079182	-0.0882931893	-0.0319878	-0.0076854999999999	5.906691024999997e-05	0.0010232193488399	0.0836506	0.0200373	0.00699742288036	0.00040149339129	0.0899437	-0.0415773	0.00808986916969	0.0017286718752899	-0.00037511	0.00065442	1.4070751210000004e-07	4.282655364000001e-07	0.000225881	-0.000350442	1.22809595364e-07	5.1022226161e-08	0.000406159	0.00070704	4.999055616e-07	1.64965133281e-07	0.0	0.0	0.0	0.0	0.0	0.0
746.7672497561813	-0.5428379914167181	0.2946730849253369	557661.3253084108	853.5411268688383	8.818628748612696	728532.4552565264	77.76821300585831	664.6121342709943	1.307808426781321	441709.2890202461	1.7103628811602338	671.9132531076209	622.3729968637654	1.291574	33.766911	0.15907529	0.0966123	-0.1671271578	0.1042233254	-0.0913930472	0.1424408145	-0.1584843441	0.1349315727	0.0927122878	0.0945342406	0.0703573691	0.1129637767	-0.0961761267	-0.0377892381	-0.0938527255	-0.1217481802	-0.0268532496	0.1505550143	-0.1477521867	-0.0854103229	0.0944643833	-0.0211140663	-0.0085262378	-0.0343980544	-0.0087632253	-0.0355928228	0.0872804021	-0.1667321172	0.0362330927	-0.1438504137	0.1222469155	0.0173342502	-0.0368041299	-0.0538346045	-0.02948273	-0.0541380747	-0.1543845863	0.0548086865	-0.0187649648	0.0606207547	0.113676591	0.0720835738	0.1064880342	-0.2345846103	-0.009990045	-0.1016961499	-0.0581744788	0.0342118213	0.0841844576	-0.0066386694	0.1152607203	0.0283801993	0.0307148817	0.1137998601	-0.0917691471	-0.1038241874	-0.0970789894	0.1256029242	0.2095325679	-0.0427074643	-0.1557424788	0.0339639068	-0.0769644747	-0.0824396492	-0.1501154555	0.0380351827	0.1475070899	-0.1023798009	0.0141742661	0.0139692123	0.0413097056	0.033027888	-0.0341997989	-0.1709598107	-0.0132098758	0.1499719389	-0.0701307292	-0.0041005276	0.0579706311	-0.0740887823	0.0988059338	0.0241346588	0.0195020867	-0.1819640816	0.0984182289	-0.0082852214	-0.029209824	-0.0083099621	0.0639157773	-0.0395002142	-0.0159711235	0.071383912	0.0768132552	-0.0118330366	-0.092661062	-0.0254162	0.0065715999999999	4.318592655999996e-05	0.0006459832224399	-0.00394974	-0.08760034	1.5600446067600002e-05	0.0076738195681156	0.0673295	-0.0226142	0.00453326157025	0.00051140204164	0.000163061	0.000538171	2.6588889720999995e-08	2.8962802524100005e-07	0.000397672	0.000171791	2.9512147681000008e-08	1.58143019584e-07	0.00054198	0.0001358209999999	1.8447344040999985e-08	2.937423204e-07	0.0	0.0	0.0	0.0	0.0	0.0
