global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
759.5848523105577	-0.8628372548588459	0.744488128372349	576969.1478596518	805.2654594877704	-4.708775945422531	22.172570904189847	648452.46024405	739.6198332239123	-0.2070743585862828	0.0428797899839204	547037.4976981679	741.5850491608553	607.7163676071166	1.100292	27.367922	0.4510387	0.236683	0.0015464582	-0.1840621755	0.0205735097	0.0247083366	-0.0177882265	-0.1427112523	-0.0641569345	-0.0389497718	-0.082503454	0.0417373701	-0.0032860872	-0.0387669306	0.1946705622	0.0068926182	0.0544854004	-0.1360671634	-0.0893681648	0.0541460175	-0.0868203626	-0.0995516312	-0.047274907	0.0672768676	-0.0382296004	0.0952918787	-0.0788680533	-0.0275014483	0.0133431243	0.134004269	-0.092436305	0.0046528872	-0.0548413742	-0.0491544672	-0.0357620301	-0.0560819972	-0.0195421254	0.0480222238	-0.0762641282	0.0081315273	0.148949393	-0.00563324	0.0312779649	0.0529799645	-0.0465929337	0.0089763924	0.0868470554	0.0819425509	0.0646316768	0.0022701828	0.139351402	-0.1445375106	-0.0774739692	0.0042665176	-0.0026023145	0.0290414577	-0.0473631038	-0.0859437176	0.0522217097	0.0332581676	-0.0095205602	-0.0466037673	0.0260658374	-0.1396968136	-0.063069374	-0.0694697593	-0.0142293277	0.0219292651	0.1663635829	-0.06077845	0.0456453106	0.0294172321	-0.0296313683	-0.0678807134	-0.057748614	-0.0125473945	-0.0626762047	0.0913649963	-0.0593251016	-0.039912774	0.0306038634	-0.0514657598	-0.0888149901	0.0425833067	0.0466685988	0.1078094343	0.036707568	0.1036779142	0.0533098047	-0.038832948	0.1189429684	0.109919582	-0.0355904015	0.0045910493	-0.1273602325	-0.0443165822	-0.1340153135	-0.0976526094	-0.0498419014	-0.0572658545	0.0059367603	0.017710062	-0.1092392569	-0.0514415587	-0.020813	-0.0073222	0.000433180969	5.361461284000001e-05	-0.0792592	-0.2007002	0.00628202078464	0.04028057028004	0.0362155	-0.1038424999999999	0.0107832648062499	0.00131156244025	-0.00298214	-0.0011600999999999	1.3458320099999995e-06	8.893158979599999e-06	-0.000450871	-0.001222294	2.03284658641e-07	1.4940026224360002e-06	0.000267188	0.000401082	7.1389427344e-08	1.60866770724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.5311541500919	2.946301839534158	8.680694529642363	581453.7610494712	811.9652843013124	6.699824813542023	44.8876525321534	659287.6229105111	741.1466881584491	1.5268549345368	2.331285991119376	549298.4133682374	742.910984347984	610.9771384171054	1.248001	31.041931	0.24431073	0.126357	0.1293663618	-0.0814308207	-0.023619934	-0.1231653002	-0.0146417198	-0.1013135202	-0.0536614201	0.1312064882	0.0527792704	-0.0117131367	0.1121846016	-0.0166991509	0.0767844701	-0.1098006234	0.0377441229	0.0150147207	-0.0441423139	0.1424465448	-0.0704806588	-0.1132560527	-0.0506451149	-0.1233606907	0.0828785292	-0.026554868	0.165833872	0.1013187513	0.0039951798	0.1153021026	-0.1555221425	0.1338301451	-0.0419584688	-0.0075849615	-0.0008540928	-0.1083428888	-0.0177826612	-0.1332125589	0.0399093215	-0.1188442056	0.1198115847	0.0093138483	-0.1560731607	0.001259294	0.004413637	0.1332635864	-0.0978640602	-0.055488426	-0.0129936836	-0.1721086314	-0.0024619518	-0.0564622465	-0.021530969	0.088511348	0.0925944507	0.1336385471	0.0149668045	0.1735215675	-0.0263246165	-0.0721303439	0.100761039	-0.0496782031	0.0603762482	0.0104801139	-0.0916389437	0.0248821437	-0.1225623245	-0.1484303004	0.1106569822	-0.0991195004	-0.1268410156	0.103679343	-0.0188227344	-0.0155840345	0.0192683318	-0.1139320089	-0.013651057	0.0651017767	0.0929193876	-0.0100483299	0.0426475479	-0.0732286416	-0.1593136055	-0.0537529203	-0.0832536083	0.1554274913	0.1036574395	0.0455847373	0.0286888502	-0.1190745425	-0.0477255825	-0.109890431	0.014171156	-0.1185658546	-0.1124537288	0.1287176374	0.1551912618	-0.1956140209	-0.058153361	-0.0316032753	0.0348152346	0.0153640485	-0.110592125	-0.0449896151	0.00295343	0.02376643	8.7227487649e-06	0.0005648431949449	-0.0806728	-0.0014136	0.00650810065984	1.998264960000003e-06	-0.0691674	-0.1053829	0.01110555561241	0.00478412922276	-0.00395306	-0.00097092	9.426856464000012e-07	1.5626683363600003e-05	0.000483808	0.000934679	2.3407018086400002e-07	8.73624833041e-07	-0.000102169	-0.000369357	1.0438504561e-08	1.36424593449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.4383192948835	0.9071651447916338	0.8229485999248259	582838.0673677966	813.3468443403224	1.381560039009969	1.9087081413892268	661533.0891983606	741.7382978750821	0.5916097166330019	0.3500020568145808	550175.702534624	743.7757033645488	615.8357990593792	1.107396	27.544613	0.167811131	0.0922068	0.0347530193	-0.0948739841	0.0407805664	-0.0425858431	0.0113169715	-0.0440128014	0.1169917262	0.0778818842	0.0148164599	-0.1537553638	-0.0686522261	-0.043657516	0.1130650551	-0.0535945569	-0.07814942	-0.0502820213	-0.1642028208	-0.1075991786	-0.0865234462	0.0178710457	-0.0182875525	-0.0793378002	0.0689084788	-0.0151706018	-0.1410956221	0.0377636724	-0.036293497	-0.0144917651	0.0955581208	0.0434832246	-0.0363583105	0.1157934552	0.1275679536	0.0517116959	-0.0979646097	0.0514034144	-0.0192663124	-0.0556028782	0.0402256226	-0.1478074319	-0.078935659	0.0681616122	-0.1177599789	-0.0449525381	-0.032975686	0.0265184262	-0.0555137409	0.0039359501	0.0649887335	0.0631691137	0.0145879386	0.0280787928	0.0409842968	0.0330116695	0.0133953393	0.0302423949	0.093508213	-0.0169269414	0.0357626741	0.0742761875	0.0858741285	-0.0826726906	0.0455220436	0.0267798739	-0.1379570292	0.0175481234	-0.0343702625	-0.0270983105	0.1191910283	0.0929592835	-0.0683953887	-0.0351853488	-0.0172516366	0.0363426103	0.1043014315	0.0987711206	-0.062374937	-0.0296134163	0.0332729715	0.134776251	-0.0432200804	0.0074809366	0.0258025254	0.0921867952	-0.087884524	0.0250314978	-0.0788539125	-0.1141952024	-0.0258768005	0.0647567148	-0.0565292542	-0.1356495372	-0.0524506062	-0.0722712676	-0.0596999721	0.0516558921	-0.0489395936	0.0202222344	-0.0933834925	0.013011472	-0.1117560484	-0.0383647583	-0.00978095	-0.01273438	9.56669829025e-05	0.0001621644339844	-0.0771129	0.0035599	0.0059463993464099	1.2672888010000034e-05	0.000357801	0.069525201	0.0048337535740904	1.2802155560099998e-07	-0.00271512	0.00123794	1.532495443600001e-06	7.371876614400001e-06	0.00015889	-0.000324918	2.52460321e-08	1.05571706724e-07	-0.000179144	-7.6975e-05	3.2092572736e-08	5.925150625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.9216586788931	0.4833393840095823	0.2336169601347625	583576.3005987112	812.7787164688862	-0.5681278714362179	0.3227692783026477	660609.24194481	741.8491630595244	0.1108651844422183	0.0122910891214071	550340.1807321168	743.8435390805034	619.308363614219	0.95343	23.714983	0.208285549	0.147154	0.0178670403	0.0376414158	0.066648066	-0.0158269546	0.0581682986	0.0529857469	0.0106769761	0.1784025367	0.0585473048	0.0352659078	0.0336593486	-0.0787502894	0.1372645558	-0.0082779631	-0.1152871443	0.1030764642	0.0412654829	-0.0587832022	-0.0772383851	0.0643832644	0.0215795997	-0.1353489958	0.0255668997	0.030232776	0.0516142295	0.0510810634	0.1021688756	0.0100031532	0.0004751336	-0.1037226785	-0.0995357508	0.0039905505	0.0365151091	0.0614248356	0.0064158884	0.0587737709	-0.0008294753	-0.0902370237	0.0228642382	0.0750112754	-0.0474705094	0.0691270926	0.0436093158	-0.0561669406	-0.0763313614	0.0152651648	0.0414556277	-0.0478695828	-0.0538487384	0.0979266427	0.0409623004	0.0924121779	-0.0053329759	-0.1152736244	-0.0656818491	0.0626367146	-0.0617167764	-0.016200983	0.014344122	0.0786709108	0.0198664229	0.1040457793	0.0230952593	0.0802457918	-0.1296596051	-0.068997626	-0.1147004721	0.0373140576	-0.0161012161	0.000403829	-0.0474870157	-0.0459106248	0.0678126202	0.0327461136	-0.1112769814	0.1018815764	0.097015963	-0.0280056766	0.0118195388	0.0704393008	-0.0026547793	-0.0598004782	-0.0123767505	-0.0091046064	-0.0304989952	0.0344038145	-0.04690489	-0.0798160434	0.020843462	-0.0637915663	-0.0119548719	0.0640330608	0.078373789	0.0513367114	0.0096610206	0.0228789517	0.1280731759	-0.115158415	0.0186376309	0.0106533374	-0.1127290384	-0.0315924503	-0.00978325	-2.3000000000002185e-06	9.57119805625e-05	5.290000000001005e-12	0.0605673	0.1376802	0.00366839782929	0.01895583747204	0.0443698	0.044011999	0.001937056055976	0.00196867915204	-0.00305803	-0.00034291	1.1758726810000007e-07	9.351547480900002e-06	0.000276814	0.000117924	7.662599059600002e-08	1.3906069776000004e-08	-0.000108157	7.0987e-05	1.1697936649e-08	5.039154169e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.8531904613991	-0.0684682174940007	0.0046878968068057	583471.6965780584	813.4376303417561	0.6589138728699027	0.4341674918604142	661680.7784560114	741.7133689603694	-0.135794099154964	0.0184400373653081	550138.721694541	743.8951318893412	628.3234567570486	1.074767	26.733028	0.2847246	0.15476	-0.0513594047	-0.0062299734	0.1296204669	0.0304632963	0.0250307427	0.0844398079	0.0288977996	-0.0209841286	0.0178940119	-0.1490937965	-0.0664636515	-0.1103957714	0.1200612092	0.0212063936	-0.0833937376	-0.0762741807	-0.0582599661	-0.1355539654	0.0243858761	0.1750283231	0.1090811409	0.0004091021	0.1400702419	-0.0356453147	-0.1224498131	0.0311994196	0.1660599905	-0.0520271617	0.0760875175	-0.0337187115	0.1656781714	-0.1340000888	0.0795818698	-0.1099248455	0.0048083403	0.0540950834	0.0385424855	-0.0845724304	-0.0467715604	-0.0153752988	-0.0519913968	0.074601928	0.0548796919	-0.0306358411	-0.0840257254	0.0144697619	-0.0331556612	0.0406454167	-0.0797470526	-0.1193674413	0.0341934016	-0.0437744727	-9.80587e-05	-0.0606727158	0.0031816276	0.020792683	-0.0026027731	-0.0726806082	-0.0259492299	0.0830567421	-0.024735456	-0.0194826243	0.1558574087	0.0055195482	-0.0338919073	0.1483965943	-0.1597464803	0.0347716451	0.1028374319	-0.0095831578	0.0550540115	-0.1619376267	-0.0020344182	-0.0181247346	0.1508826241	0.0342626017	-0.0320193517	-0.0678123093	-0.1550961683	-0.026505463	0.0321520909	-0.2147780897	0.0489696635	0.1193291641	0.0165922131	-0.0291735312	-0.0027868528	-0.0219107961	-0.0159549734	-0.0363506379	0.0210457047	-0.0524160813	0.0602117142	0.0394146607	0.033402238	-0.0388268928	0.04108242	-0.0454690545	-0.0728919629	0.0082906521	-0.1135094328	-0.0246987197	-0.0184948	-0.0087115499999999	0.0003420576270399	7.589110340249998e-05	0.0112179	-0.0493494	0.0001258412804099	0.00243536328036	0.12151	0.0771402	0.00595061045604	0.0147646801	-0.000557734	0.002500296	6.251480087616e-06	3.110672147560001e-07	0.000696	0.000419186	4.84416e-07	1.75716902596e-07	-0.000179144	-7.0987e-05	3.2092572736e-08	5.039154169e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.6503326041786	-2.202857857220465	4.852582739117939	580111.229156056	810.7888381939084	-2.648792147847644	7.016099842499334	657378.5401398278	740.5047549073906	-1.20861405297876	1.4607479290577448	548347.2920404547	742.3855812304555	616.2655066144154	1.128934	28.080338	0.14410211	0.0838204	-0.032574377	0.0473571759	0.0715506201	0.0167392862	-0.0378041512	0.0645213818	-0.0211281465	0.189262863	0.0621313819	-0.0348042207	-0.0459484664	0.0277236012	-0.0152480714	0.0418143238	-0.0142340926	0.1006513977	0.0734133338	0.0624349623	-0.0185406786	0.0731335137	0.0756400231	-0.0542971146	-0.0004310673	-0.0825606464	0.0150978196	0.0611803378	0.0670226487	0.1000266034	-0.0131852711	-0.0288647766	-0.0570829392	0.042013804	0.0458304927	0.0191200684	0.0228421561	-0.0387942632	0.0450910696	0.0040194588	-0.0713672199	0.0685240254	-0.0503525116	0.0097250063	-0.0346290866	-0.00010666	0.0250208931	0.1076563364	-0.0947187325	-0.1394922533	0.0230142264	-0.0771577167	0.0773503613	0.1053841661	-0.0211881439	-0.0063255468	0.0734046393	0.0013413191	0.0228595905	-0.023314638	-0.0406773468	-0.0139024594	-0.0224003743	0.1252734139	0.0216699019	-0.0257198625	-0.0829320718	0.0044545254	-0.1546759882	0.0016546704	-0.0601218483	-0.0873441492	-0.0603055222	-0.0008946357	0.0577270419	-0.0761381403	-0.0608523021	0.0802924971	0.0155014319	-0.0226968455	0.0531065393	0.0079649331	-0.0365081398	-0.0059935689	-0.0129998024	0.0467019038	-0.011425993	0.1209358661	-0.0940301363	-0.0239675644	0.0205315397	-0.0152316613	0.0730218981	-0.0611250299	-0.0059735307	-0.0211079855	0.0679248963	-0.0391783611	-0.0445488561	0.072781721	0.1699284151	0.0059244253	-0.1140958982	-0.017710062	-0.00958684	0.00890796	9.190750118559998e-05	7.935175136159999e-05	0.0824634	0.0712455	0.00680021233956	0.00507592127025	0.1327	0.01119	0.0001252161	0.01760929	-0.00114669	-0.0005889559999999	3.468691699359998e-07	1.3148979560999998e-06	0.000229783	-0.000466217	5.2800227089e-08	2.17358291089e-07	-0.000179144	0.0	3.2092572736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.3267371102991	-0.3235954938795657	0.10471404365916	579618.4006390144	811.5244909505117	0.7356527566032582	0.5411849782979727	658571.9994124871	740.6203867194812	0.1156318120905552	0.0133707159673454	548518.5572245138	743.1457022026391	622.1990876351056	1.027787	25.564489	0.11344056	0.0623045	-0.0067600044	-0.0082451514	0.0248014376	-0.0223752321	-0.0392867241	0.1336039728	-0.0922668884	0.0026164086	-0.0373776154	-0.1568623457	0.0867567246	-0.1135865919	-0.0768389618	0.0213699477	-0.0214528806	0.0063803165	0.0750741209	-0.1013044035	0.000797459	0.0810150712	-0.0003046658	0.0318049281	-0.0545435905	-0.064433328	-0.0672400582	-0.0252963067	0.0695283063	-0.0827807591	0.0074121742	-0.074101589	0.0062337458	-0.1191696396	-0.0341685436	-0.038952228	0.024523817	-0.1132932892	0.0131403728	0.1095358208	0.1312776771	0.0945576199	0.0889875302	0.0278167588	0.0364803492	-0.0128743793	0.006789972	0.1028578237	0.0425690297	-0.0109498694	0.0153135817	-0.0815100107	-0.0018111046	0.1528071274	-0.0473559119	-0.0892738868	0.0562212824	0.1371197506	0.0934653361	-0.1000959634	-0.0023317561	0.0083148077	-0.0910970085	0.0715053986	0.0346969854	0.0529365272	0.0426054357	0.1284627521	0.0013469493	0.0669841834	0.0765826049	-0.0368897004	0.0835820707	-0.1104797212	0.0829120753	-0.0445714792	-0.0039671913	-0.0422808941	-0.0742005512	-0.0408518684	0.04506071	-0.0498541729	0.0842210836	0.0744601081	0.0357876486	-0.0017973881	0.0940110664	0.0375102353	0.0544562584	0.0194055014	0.0684740766	-0.0449033224	0.0047011213	0.1501716694	-0.0387110318	-0.0009125397	0.0132487754	-0.0166341144	-0.1192321776	-0.0471287619	0.0351228059	0.0035556678	-0.1144874327	-0.0106533374	-0.0113057	-0.00171886	0.00012781885249	2.954479699600003e-06	0.034547	-0.0479164	0.001193495209	0.00229598138896	0.132739	3.899999999998349e-05	1.5209999999987123e-09	0.017619642121	-0.00178745	-0.00064076	4.1057337760000026e-07	3.1949775025000004e-06	0.000742874	0.000513091	5.51861779876e-07	2.632623742810001e-07	-5.7669e-05	0.000121475	3.325713561e-09	1.4756175625000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.2809421659147	-1.0457949443843972	1.0936870656999644	578027.1110206909	808.828224747473	-2.696266203038704	7.269851437648748	654203.0971481487	738.6739589742409	-1.9464277452402712	3.788580967441126	545639.2176666786	740.6086503493426	611.3840635353818	0.97029	24.134329	0.0507425399999999	0.0253443	-0.0341253609	0.0363951621	-0.0116362404	0.0305877265	-0.1242045037	0.057213633	-0.0287687195	0.1546975249	0.0457689868	0.0114981838	0.0019578041	0.0278264044	-0.049873817	0.0884592819	0.0759502261	0.0618489173	-0.0194563175	-0.0961025383	0.0113087091	0.0215703961	0.1910382817	-0.0465909064	0.1660411336	0.0977803037	0.0139286947	0.1108056165	-0.0047704294	0.066135782	0.0238655212	0.0103720792	-0.1682164179	0.0464406569	0.0927230079	-0.0912427571	0.0174989142	0.0761934216	-0.0299554364	-0.020365545	-0.0076055529	0.0790325821	0.0763433659	-0.1835938993	0.1032261519	-0.0919410876	0.0026715835	0.0818764775	-0.0859109998	0.0696798555	-0.0622543244	-0.0140577093	-0.0428294136	0.0879208159	0.2386430778	0.020003455	-0.0199499081	-0.0499036566	0.1070657441	0.0931718293	-0.0681707819	-0.0978226536	0.0456123212	0.0528742786	-0.0314989612	0.0017110119	-0.0569625068	0.0017519541	-0.2321480743	0.0232807491	-0.0995205541	-0.046804574	-0.0016434658	-0.138564746	-0.0734902811	0.0714943743	-0.0393129356	0.0871387891	-0.0244829041	0.1156635755	0.0849459049	0.1093835257	0.0005289009	-0.0371145462	0.0560352086	0.0794040456	-0.0521540402	-0.1113543646	0.0276073735	0.0049298798	0.1503259401	-0.0391275382	-0.0548433449	0.1044145482	0.0347391807	0.0376146514	-0.1117221648	-0.0984674689	0.0689592059	0.130183754	0.1620416558	0.0011853914	-0.1146833673	-0.0035556678	-0.00993741	0.0013682899999999	9.875211750810002e-05	1.8722175240999985e-06	0.0412156	0.0066685999999999	0.0016987256833599	4.447022595999996e-05	0.15374	0.0210009999999999	0.0004410420009999	0.0236359875999999	-0.00152024	0.00026721	7.140118410000007e-08	2.3111296576e-06	0.000843959	0.000101085	7.122667936810001e-07	1.0218177225e-08	-0.000123467	-6.5798e-05	1.5244100088999998e-08	4.329376803999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.9627759783267	0.6818338124120373	0.4648973477483333	579064.3464246411	810.1408498570275	1.312625109554574	1.7229846782331577	656328.1966070669	739.1499368787834	0.4759779045424466	0.2265549656126184	546342.6291879094	742.0006361020061	612.6016011782281	1.022515	25.433346	0.31990885	0.160576	-0.0004506113	0.0096559046	-0.0065937367	-0.0294960586	-0.0398625183	0.0360108087	-0.0304449641	-0.0559670102	-0.0008687119	-0.1110072086	0.1201194607	-0.0840853984	-0.0110609212	-0.0300851835	0.0986444487	-0.034083842	0.0518224273	0.1002640832	-0.0760344106	-0.0020885248	-0.1268506012	-0.0559216702	-0.1284876996	-0.0116369377	-0.1008358878	0.0649353497	-0.0280408395	0.1003444791	-0.0528556479	-0.0179067038	0.1389267607	-0.0753313427	0.0381105448	-0.1164900645	0.0271402425	-0.1332587765	0.0401463833	0.0303417796	0.0383011678	0.0021885528	0.0540542364	-0.010162827	0.0664248762	0.0396753272	0.0096717242	0.0502599386	0.0502592842	0.0090213881	0.0611634596	-0.0113819436	0.1336930004	0.0330292741	-0.1077182829	0.2103931871	0.0504487826	-0.2658617149	0.0491498518	0.0043830739	0.0422551188	-0.0697797337	-0.0844447253	0.0423519854	0.000391312	0.0249810738	0.004435093	0.0449510213	0.121973108	-0.1045480076	0.043783767	0.1106080099	0.0892404692	0.0240967087	0.1030868979	-0.1670282644	-0.0118375332	0.0414307873	-0.0877229161	0.060162627	0.0824287597	-0.0591462259	-0.0760142384	-0.031594714	-0.0022403312	-0.0472629599	0.1497390536	0.0554490738	0.0085471435	0.1120490885	-0.0287968772	0.0770701368	0.0375308836	0.0910984714	-0.1009916968	0.0407868039	-0.1295105702	-0.0474265828	-0.0663480243	0.0858145918	0.0783703149	-0.0011853914	-0.1146833673	0.0035556678	0.00192685	0.01186426	3.7127509225e-06	0.0001407606653476	-0.00963954	-0.05085514	9.29207314116e-05	0.0025862452644196	0.0191114	-0.1346286	0.0181248599379599	0.00036524560996	-0.0030946	-0.00157436	2.4786094096e-06	9.576549159999998e-06	0.000233155	-0.000610804	5.4361254025e-08	3.730815264160001e-07	0.000142586	0.000266053	2.0330767396e-08	7.0784198809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.8826212272423	-1.0801547510843648	1.166734286290126	577421.5980431846	811.9488959973287	1.808046140301144	3.2690308454578645	659261.0097112809	739.8111831901414	0.6612463113580134	0.4372466842845787	547320.5867731969	741.6410950372239	609.3957135347835	1.627487	40.481003	0.702983075	0.399923	0.2415154636	0.0970555249	-0.0589275099	-0.2415461261	-0.0838851526	0.0189884792	0.0049765125	0.0687625601	0.0751294332	0.0477522714	0.1040822296	0.0789900452	-0.0514832875	-0.2402025714	0.1432012473	0.0255099625	0.1389059587	-0.0275761327	0.0676407606	-0.0325869651	-0.0034296203	-0.0438534247	-0.0288206956	0.1744656896	0.1099846392	-0.0611459404	0.0952456221	0.0371911633	-0.0350622286	-0.0412838714	-0.0857787635	-0.0745468742	-0.0356258999	-0.1245216122	-0.0098727118	-0.0746577264	-0.1434396904	-0.0404016617	-0.0272115622	0.0362339365	0.072676388	0.0512870196	0.0062104063	-0.0964178379	0.0344881805	-0.0693881413	0.209964606	0.0858310468	0.0935613304	0.0460098375	-0.1045080104	-0.0632272514	0.0217131295	0.1116463609	-0.0181229364	-0.0704768435	-0.0796207268	-0.0080945109	0.2283672825	-0.1467030041	0.0003365815	0.0354259632	-0.0127198903	0.0573995047	0.0632160149	-0.06141199	-0.0397701641	0.0407735675	-0.1307196713	0.0505216986	-0.0030917605	-0.0209466821	-0.1456264921	0.0429857559	-0.0739939756	0.0182798827	0.1691197197	-0.0408576026	0.1052687204	-0.1098740761	0.0030675689	0.0072187113	0.2712617123	-0.0985851305	0.1957888827	-0.0199457351	-0.009586419	0.0297150345	0.0446599529	0.0498273952	-0.0895971707	0.0135868816	-0.0883696269	0.026964503	-0.1485929078	0.0629378903	0.0045442218	-0.1098863994	0.0163668239	-0.0035556678	-0.1144874327	0.0106533374	-0.00325763	-0.00518448	1.06121532169e-05	2.68788328704e-05	-0.307193	-0.29755346	0.094367539249	0.0885380615579716	-0.235559	-0.2546703999999999	0.0648570126361599	0.055488042481	-0.00557505	-0.00248045	6.1526322025e-06	3.10811825025e-05	0.000439629	0.0002064739999999	1.93273657641e-07	4.263151267599999e-08	-8.19847e-05	-0.0002245707	6.72149103409e-09	5.043199929849e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
