global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
791.7798814488445	0.0901521540930616	626915.3806671463	0.0081274108876191	948.2219019753916	3.3780294583535806	899124.7753858292	11.411083021504584	770.3332420960318	-0.6018866524722171	593413.3038781835	0.3622675424242114	784.1570107390473	601.4948219443322	0.996661	19.882402	0.113746765	0.0512036	-0.0002760894	-0.0281644727	-0.0274919199	0.1111941837	-0.0216140573	-0.0206240258	-0.0593726087	-0.1251530643	0.0015248556	0.1300627222	-0.010307553	0.0101223783	-0.0189067628	-0.0877970334	-0.0562276006	0.0174492771	-0.0621519909	-0.0535761821	-0.160669177	0.0478271281	-0.1316124725	0.0620288737	0.0694279318	-0.0009391704	0.0217418418	-0.0734886882	-0.029598188	-0.076334692	-0.0865244839	-0.0308812278	0.0355371084	-0.0212618638	-0.036782403	0.0164394803	0.1012155297	-0.0112719079	0.070055277	0.0513836461	-0.0337428884	0.0899745023	-0.0213657671	0.1223424755	-0.0069409491	0.0017732139	0.1293928145	-0.0406924622	0.0515719	-0.0814226969	-0.0658589274	0.042973022	-0.1403786891	0.047783702	0.1498920767	0.0136291861	-0.0261650213	-0.0322273979	0.1830376345	-0.0130613865	-0.005602199	0.0479112305	-0.0088871491	0.1069536232	-0.0048658747	-0.0772994403	-0.0283780542	-0.0035093722	0.124735879	0.1490063319	0.0619881506	-0.1105885291	-0.0089998696	0.096390606	-0.0073931994	0.0713090955	0.0650283589	-0.0712843125	0.0320271787	-0.0722219686	-0.0224614544	0.0108399305	-0.0322745269	0.0976080399	0.1263995321	0.0259550877	-0.0908424334	0.0426933027	-0.0501873151	-0.0285425105	-0.0046232956	-0.0032635913	0.0707646081	0.1374871277	-0.0114736391	-0.0215986199	0.0293764449	-0.0541509186	-0.2310578051	0.0099468201	-0.0184469277	-0.0106533374	-0.1127290384	0.0315924503	-0.0122126	-0.00444411	1.97501136921e-05	0.00014914759876	0.0538511	0.0387907	0.0015047184064899	0.0028999409712099	0.0804914999999999	-0.0180793000000001	0.0064788815722499	0.00032686108849	-0.000776862	-0.000451198	6.03514567044e-07	2.0357963520400002e-07	-0.00038498	-0.0003572451	1.2762406147401e-07	1.482096004e-07	0.00083752	-0.00024021	5.770084410000001e-08	7.014397504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.8764589663405	-0.9034224825040836	625485.5733471377	0.8161721818938416	943.471013330877	-4.750888644514589	890137.5529955919	22.57094291257767	770.1102659747975	-0.2229761212342964	593069.8217597733	0.0497183506406916	783.8971889119948	589.9245599578717	1.028976	20.527069	0.1274225299999999	0.0821439	-0.0164471139	-0.0939078497	-0.1041629492	0.0427067148	-0.0015683274	0.0096843181	0.0449016945	-0.1202948339	0.0541615035	0.050923573	0.0218691451	-0.0140404506	-0.0369069462	0.1146564403	0.0521022145	0.0803882952	0.0013158895	0.0019248091	-0.1445582423	-0.1175900221	-0.0481789419	0.0091592277	-0.1222989738	0.0246319119	0.065867212	0.1443943033	0.0741908266	-0.106132877	0.0930702491	-0.0593095314	-0.2280053082	-0.0284223113	-0.1803097775	0.0731240025	-0.0072704708	0.0608838785	0.0179150299	-0.0318467152	0.1238523794	-0.0018392994	-0.011161467	0.061706735	0.0432851702	0.0863805084	0.0884934581	-0.0474628347	0.034235476	0.023088276	-0.0387536367	0.0758401688	0.0334638165	-0.1241630051	0.0322120469	-0.0377695578	-0.0559176257	-0.0738497035	0.0479200531	0.0118651506	0.0147070811	-0.0106977985	-0.0467028912	-0.0122100116	-0.0314598715	-0.0754409373	-0.198341381	0.0959216345	0.0322449466	-0.061112153	-0.1028451955	-0.0304338881	-0.0353859451	0.0398386411	0.0238133818	-0.0338848558	0.0091368222	0.0599725565	-0.2417305778	0.0715835384	-0.0979754061	0.0066692687	-0.1082614049	0.0394861806	-0.0362184551	0.0646993398	-0.0186498825	0.0292679723	-0.0057732471	0.1743044385	0.104889979	-0.0667624017	-0.0369048142	-0.0270444545	0.0595141116	-0.0267992899	0.0829649497	0.0224871924	-0.0262926509	0.0850848341	0.0177745751	-0.013011472	-0.1117560484	0.0383647583	-0.00819152	0.00402108	1.61690843664e-05	6.710099991040001e-05	-0.0246393	-0.0784904	0.00616074289216	0.00060709510449	0.0764722	-0.0040192999999998	0.00584799737284	1.6154772489999134e-05	-0.000420215	0.000356647	1.76580646225e-07	1.2719708260900004e-07	-0.000196852	0.000188128	3.5392144384e-08	3.8750709904e-08	0.00111058	0.0002730599999999	7.456176359999993e-08	1.2333879364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.7688052006882	1.8923462343477693	628482.3784993268	3.5809742706501835	943.8003005704562	0.3292872395792301	890759.0073568835	0.1084300861497093	770.0701177866968	-0.0401481881007157	593007.986308017	0.0016118770077704	783.3837179865407	597.4548051780106	0.961619	19.183352	0.15864853	0.0844913999999999	-0.0053852864	-0.1191906169	-0.0098233348	0.0353983939	-0.004883479	0.0099213027	0.0048878621	-0.0893179396	0.0880187495	-0.0901731357	0.0021130675	-0.0261368841	0.0121673624	-0.0384460603	-0.0892229768	0.1218176871	0.0181849484	0.0953883579	-0.0963992737	-0.0698191744	-0.0925259287	-0.0275899716	-0.0031711776	-0.114893188	0.0392317784	0.1168037474	-0.0432205006	0.2096866288	0.071455814	0.0356697302	0.1302862978	0.0350001859	0.0696496666	0.042826165	-0.0427915164	0.0131834459	0.0735850895	-0.0156205123	0.0614355591	-0.1332094858	0.0111910195	-0.0923565637	0.1096419036	-0.0309185014	-0.0491716374	-0.0910265439	-0.0980564217	0.033760659	0.0421305643	0.0967033042	-0.0180880303	-0.0171723474	0.13428266	0.0055161899	-0.0137310799	0.0047578489	0.2062109316	-0.0028352841	0.0134085258	-0.0090612515	-0.0118256261	0.0910871295	0.0628314104	0.0408054932	-0.1380617901	-0.0763377877	0.0788400552	-0.0296817122	-0.1334419255	0.0880293921	-0.1119174044	-0.0431786343	0.0748261959	0.155910828	-0.0803923719	-0.0839101739	-0.0346095027	0.0704563516	-0.0360710836	0.0882828699	0.0262563235	-0.041136032	-0.0459150768	0.0754994766	0.0870690091	0.0817238669	-0.0291846374	-0.0880263969	0.0108753536	-0.0670599688	-0.0304525749	-0.0663384744	-0.0052918257	0.057130711	0.1175238558	0.0781206505	-0.0460143517	-0.0690057047	0.0957456783	-0.0153640485	-0.110592125	0.0449896151	-0.0219727	-0.01378118	0.0001899209221924	0.00048279954529	0.0464867	0.071126	0.005058907876	0.00216101327689	0.0700343	-0.0064379	0.0049048031764899	4.1446556410000135e-05	-0.00121906	-0.0007988449999999	1.4861072835999995e-06	6.381533340249998e-07	-0.000437713	-0.000240861	5.8014021321000006e-08	1.91592670369e-07	0.0008042169999999	-0.000306363	9.385828776906121e-08	6.467649830888392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.7458551844559	-0.0229500162323574	628445.9909121343	0.0005267032450654	941.7838887701448	-2.0164118003114027	886956.8931470165	4.065916548435072	770.6502655079726	0.5801477212758073	593901.8317275086	0.3365713785015117	783.3657225361674	595.1223922769007	0.9301640000000002	18.555859	0.1515789	0.0835817999999999	0.007184945	-0.1006959742	-0.038210498	-0.0076629092	0.0092008711	0.0301422701	0.0299103524	-0.0055334427	0.0321552925	-0.0196992668	0.0017369723	-0.0374525279	-0.0275941797	0.0382342561	-0.0359640418	0.0425370031	0.1030323638	0.0576618459	-0.1062464452	-0.0498478757	0.0283913844	0.0605715918	-0.0840828072	-0.1429078868	-0.0437549468	0.0399326137	-0.0502798024	0.0702536161	0.0568332547	0.0307128793	-0.2021872221	0.048683178	0.1837425211	0.0535283841	-0.147970466	-0.0009427553	-0.0260142038	0.1066779859	-0.0722993192	0.031075842	-0.0225710799	-0.0357799705	-0.0398828924	0.0074402344	-0.0510548271	0.0012672249	0.0120324593	-0.1007696361	-0.0344707032	-0.0494876339	-0.1032292394	-0.1034395755	0.0057516141	0.0229722162	-0.0071001773	0.0368939396	0.0276373717	0.0070517589	0.0372981732	0.0255619947	-0.0129974188	-0.0234964604	0.0344166075	-0.0356236716	-0.1586952977	-0.0326790238	-0.0339217238	-0.0327959199	-0.0460676402	0.1690632053	-0.0995544941	-0.0466271747	0.09896732	0.0292444609	-0.1135884694	0.1045153243	-0.0531015983	-0.015256599	-0.0142806815	-0.098615949	-0.0110827852	-0.1351892987	0.0469014277	-0.1222392072	0.1358207729	0.1024226676	-0.0382937071	0.0240869813	0.0695806472	0.0803401402	0.0234595662	0.128098495	-0.067877065	-0.0740410987	0.0303936618	0.0020308826	0.0306465601	-0.0362594096	-0.0057309329	-0.017710062	-0.1092392569	0.0514415587	-0.0108005	0.0111722	0.00012481805284	0.0001166508002499	-0.0248688	-0.0713555	0.00509160738025	0.00061845721344	0.0667223	-0.0033119999999999	0.00445186531729	1.096934399999997e-05	-0.00050259	0.0007164699999999	2.525967081e-07	5.133292608999998e-07	-0.000112612	0.000325101	1.05690660201e-07	1.2681462544e-08	0.00107743	0.0002732130000001	7.46453433690547e-08	1.1608554049000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.7027216352981	2.956866450842199	633142.8212178206	8.743059208116142	944.2198184826332	2.43592971248836	891551.0656153767	5.933753564183623	771.7402055730508	1.089940065078281	595582.9448979348	1.1879693454628473	784.2870606779937	608.5903769421358	0.961715	19.185276	0.117736575	0.067251	0.0013812563	-0.0690840309	0.0573822527	0.048008479	-0.0071655582	0.0193011506	0.0162180548	-0.0212582229	0.0785938534	-0.0318975765	-0.0324125575	0.0139699049	-0.102160518	0.0229294625	-0.1064082763	-0.0674669419	0.0713103743	0.0337724024	-0.0357880282	0.0663805051	0.0651764381	-0.2561849954	-0.1116732879	-0.1791791086	0.0368470536	0.0803669363	-0.162326338	-0.1394607764	0.0247501379	-0.0805659768	0.0197483083	0.0095737666	-0.0123219929	0.0382031791	0.078628845	-0.0674728406	0.0065415943	-0.0190812711	0.0784856941	-0.1240897079	-0.0077603771	0.0076105685	-0.0762280697	-0.1937444482	0.0865975142	-0.0703701463	0.0724561941	-0.0458019737	0.0005096438	0.0220145205	-0.0364579748	0.0708547448	0.1419423107	-0.0315620966	0.0506476563	-0.0572874962	-0.1666652974	-0.0252276675	0.0067754618	0.0307183152	-0.066362034	0.0072532735	-0.000353302	-0.0486298953	-0.0823789014	-0.0952335345	-0.1239779972	0.0724818788	-0.1904678133	0.132265489	0.0049682768	-0.2320500428	-0.0779606154	0.0109917969	-0.0270251816	0.0628404062	0.0240888782	-0.0062562522	-0.0149564749	0.0230763598	0.0522915967	0.0162446933	0.0200394388	0.3121850056	0.0376204393	0.0402709381	0.0038797919	-0.0972787705	0.1686441864	-0.1602387535	0.0796387343	0.067949554	0.0490554528	0.0473576662	0.0657307541	-0.0397147863	-0.0299259738	0.0382424337	-0.0380437067	-0.0200485104	-0.1076997553	0.0576957916	-0.0105374	0.0002630999999999	6.922160999999936e-08	0.00011103679876	0.0360188	0.0608876	0.00370729983376	0.0012973539534399	0.0517604	-0.0149619	0.0026791390081599	0.00022385845161	-0.000988954	-0.000486364	9.78030014116e-07	2.3654994049600003e-07	-7.810149999999998e-05	3.4510500000000015e-05	1.190974610250001e-09	6.099844302249997e-09	0.000765825	-0.000311605	9.709767602500005e-08	5.864879306250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.1754473243146	-0.5272743109834437	632303.9920274239	0.2780181990230653	945.4583762266697	1.238557744036484	893891.5411771708	1.534025285312745	771.9471576367536	0.2069520637027153	595902.4141834629	0.0428291566708127	785.2570799609102	605.7679869468308	0.9536	19.023378	0.119660855	0.0739174999999999	0.0397374536	-0.0969261327	0.0770780823	0.0428977233	0.0133186596	0.0095082983	-0.04742884	-0.0756050955	0.0267844847	-0.0959604129	-0.0227665987	-0.0037057731	-0.1311992876	0.0324420633	0.1489593161	0.05286373	-0.0505233065	0.0026047549	0.018655404	-0.1300428655	0.1118841862	0.0233750919	-0.1148236364	-0.2033375973	-0.004968062	-0.0129413259	-0.0697366565	0.0035829723	-0.0294957683	-0.0385512895	-0.0431602021	-0.0353974752	-0.0763784076	-0.0235439649	-0.0573724697	0.0563775003	-0.0080574006	0.0367474677	0.0181676773	0.0657024738	0.0705273163	0.104200059	-0.0853792927	-0.0603753376	-0.1276118825	-0.017206703	-0.1135632046	0.0996680793	-0.0019207676	-0.0063458202	-0.070908476	0.0511249327	0.0286921129	-0.2322516241	0.0166637256	0.02683076	0.0157364212	-0.0077547537	0.0029782762	0.0956126062	-0.0641446626	-0.0460301944	-0.0936174237	0.0582839414	-0.0678787474	0.129920818	0.0740868867	-0.0243662031	-0.1110048156	0.1348534433	-0.0694164236	-0.051894802	-0.023891669	-0.0495508537	0.1077281942	0.1542954549	0.0317036879	0.1080288451	-0.0158401617	-0.026388302	-0.0461612694	-0.014554937	0.1995484918	-0.1363431904	0.0102013676	-0.0593676167	-0.0252131131	0.0387401195	0.0420473991	0.1004791128	0.0541279864	-0.1283107361	0.1215468012	-0.034064379	0.1001088649	-0.1102752022	-0.0426009219	0.0128542751	0.0212172302	-0.0223783947	-0.1059762505	0.0637282764	-0.00608792	0.00444948	1.9797872270400004e-05	3.70627699264e-05	-0.032658	-0.0686768	0.0047165028582399	0.001066544964	0.0517562	-4.199999999995874e-06	0.00267870423844	1.763999999996534e-11	-0.000586066	0.000402888	3.43473356356e-07	1.62318740544e-07	-0.000280486	-0.0002023845	4.0959485840250015e-08	7.8672396196e-08	0.00109116	0.000325335	1.0584286222500005e-07	1.1906301456000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.6252415687441	0.4497942444294267	633019.5250213223	0.2023148623218388	950.9158894218582	5.45751319518854	904241.0287549637	29.784450275657026	771.4543818495504	-0.4927757872031861	595141.8632748718	0.2428279764537198	784.7077071109783	619.1868455523925	1.061785	21.181559	0.16691168	0.113508	0.022232775	-0.0676343908	0.1661510254	0.0215812437	-0.0220044334	-0.0204275181	-0.0890716631	-0.031727029	0.0025506636	-0.1420978663	-0.0252828855	0.0329041898	-0.0734833448	-0.0891696261	-0.0329107733	0.0086381137	-0.1637660013	0.0120622894	0.0381218926	0.0241534332	-0.0249336701	0.0739436414	0.0650202847	-0.1110432763	0.0234239042	0.034433107	-0.0330000479	-0.0222999345	-0.0436051239	0.0257762132	0.0561071811	-0.1683610435	-0.1131490417	-0.0097941452	0.1527886816	0.0249829225	0.0954926139	-0.0531719233	0.0254873885	0.0477048121	0.0467554588	-0.0561686646	0.0660597794	-0.0143474589	-0.0275769468	-0.0141716538	-0.0488290844	0.175092577	0.0275210837	0.0300335413	0.1042263272	0.0118754007	0.1791068099	0.0654804821	-0.0591579394	-0.0621593587	0.0004235826	-0.0111115786	-0.0470371441	0.1022938403	-0.0198137229	0.0500479126	-0.0658546677	0.1122318248	0.0375329684	-0.0722179436	0.0984285731	0.0295219804	0.0405352099	0.0010062569	-0.0593984239	0.0165688099	0.0012822818	0.0651749168	0.1313803432	-0.0760594919	0.0358171379	-0.0381563837	-0.0518087475	0.0592170113	-0.0177824067	0.1060755509	-0.0144034916	0.0754122748	-0.0755998048	-0.0784709106	-0.0104665361	-0.0386507066	0.0518107748	-0.0727489635	-0.0895379854	-0.2089957318	0.1159021263	-0.1082143889	0.1348254323	-0.0828138004	-0.0190647263	0.0043218046	0.0138526045	-0.0246987197	-0.104071687	0.0695158277	-0.0167629	-0.01067498	0.0001139551980004	0.00028099481641	0.0772462	0.1099042	0.01207893317764	0.00596697541444	0.0637936	0.0120374	0.00406962340096	0.00014489899876	-0.000787239	-0.000201173	6.19745243121e-07	4.0470575929000014e-08	-0.000187272	9.3214e-05	8.688849795999999e-09	3.5070801984e-08	0.000699645	-0.000391515	1.5328399522500005e-07	4.89503126025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.5912052387733	-3.034036329970718	628200.8186218513	9.205376451582184	945.895204102498	-5.020685319360155	894717.7371441064	25.207281076038576	769.4294436303297	-2.024938219220644	592021.6687252788	4.100374791660473	783.4757639366578	603.5274728275004	1.129369	22.529797	0.13971325	0.109943	0.0429135282	-0.0495975968	0.007856649	-0.0544299574	0.0125155673	0.031715349	-0.0285585511	-0.0090440489	0.0115812563	-0.0584516715	0.0190645577	-0.0172656479	0.0463484548	-0.0462140611	0.0961822818	0.000158773	-0.1190989573	0.0348543436	0.0399119632	-0.0882117803	0.0964712325	0.0971535736	0.1313622337	0.0558613307	-0.0723410573	0.0913952902	0.1172619932	0.0302122905	0.0756915338	0.0197539121	-0.144166137	-0.0880389674	0.0422722132	-0.0145037038	0.0295434394	0.0564352848	-0.0298239078	0.0173791068	0.1058147927	0.0236897581	0.0650393482	-0.0962695181	0.0381093781	-0.0645883817	0.0228538498	0.1379990383	-0.0103913662	-0.0343758797	0.2060859218	0.0715889243	-0.0287975859	0.0387037899	-0.0143513252	0.0157386686	0.0298809199	0.044163464	-0.0665436518	0.0361911892	0.00397982	0.0197623904	0.0536576205	0.0483234254	-0.0379779438	0.1032835876	-0.0152290757	0.1562939256	0.0176657106	-0.0720432135	0.1307193382	0.0012756979	0.0974670839	0.0796018456	0.0041878868	0.0261149556	0.0798629958	-0.0386409406	-0.1388019318	0.0093615781	0.0915035796	-0.0996954942	-0.0060740135	-0.0635278666	-0.1638810003	0.002106374	-0.0334773988	-0.0757076037	0.0245820732	-0.0053506505	0.141209703	-0.0556938817	-0.0462943391	-0.0503214428	-0.1140033599	-0.0969951681	-0.0574286802	-0.0917472214	-0.0562311644	-0.0927168891	-0.0094150124	-0.0270084943	-0.1019893188	0.0750362016	-0.0129107	0.0038522	1.483944484e-05	0.00016668617449	-0.0315763	-0.1088225	0.01184233650625	0.00099706272169	0.0518433	-0.0119503	0.00268772775489	0.00014280967009	-0.000721376	6.586299999999999e-05	5.203833333760001e-07	4.337934768999998e-09	-0.000141435	4.583699999999999e-05	2.101030568999999e-09	2.0003859225000002e-08	0.00088971	0.000190065	3.6124704225e-08	7.915838841000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.9952246292418	1.4040193904684202	630428.4167340401	1.9712704488113144	945.3527257588652	-0.5424783436328653	893691.7760997162	0.294282753310657	770.1298918434624	0.7004482131326313	593100.050310823	0.490627699280696	783.2304118753258	602.8312689628801	1.068032	21.306187	0.11785665	0.0746561	-0.0188337737	-0.0348281037	0.037055311	-0.0638539142	-0.0077369289	-0.0006292576	0.0138290673	0.0455630382	0.0327574393	-0.0847261834	0.0052380541	0.0067021664	-0.0277590218	0.0694652036	-0.0205290976	-0.0767584648	-0.0230020139	0.1721798804	0.1164093456	0.1245392064	-0.1187625687	-0.050904671	0.0402050021	0.0463458568	0.0425982335	-0.0384401684	0.0299871548	0.0630638333	0.1076749864	-0.0197648551	0.0153409138	-0.0874521878	-0.0109843639	-0.0320763447	0.1215535157	0.2012416826	0.0122137681	0.0549551404	-0.027651158	0.1547111179	0.0396772144	0.0648628067	-0.0705627655	0.0203220505	0.0658724038	-0.0108202672	-0.0722191952	-0.0345687979	-0.0447854691	0.0570525126	-0.0280877774	0.118338839	-0.1266208314	0.0842559832	0.1049097425	-0.038101874	0.1192825599	-0.002638905	-0.0134707173	-0.0009650839	-0.0543394711	-0.0733028225	-0.0595551831	0.1099076505	0.0500742712	-0.112203409	-0.1163460581	0.036093268	0.0287512585	-0.1802600809	-0.0380946537	0.0319885549	0.0126528055	0.0631736389	-0.0710488891	-0.06594919	-0.0753990117	0.1005412421	0.0456288309	0.0278874406	0.1471494561	0.0950666805	0.0110031303	-0.0547500578	-0.0145813485	-0.0820809978	-0.0421050971	-0.013382336	0.037727914	0.0845535308	-0.0292268179	-0.0419379585	0.0550354175	-0.0711913954	-0.1352639006	-0.1104352776	-0.1246564015	-0.0156499981	-0.011058477	-0.0293067317	-0.0997327036	0.0802681812	-0.0125192	0.0003915	1.5327225000000098e-07	0.0001567303686399	0.0360752	0.0676515	0.00457672545225	0.00130142005504	0.0819152999999999	0.0300719999999998	0.0067101163740899	0.0009043251839999	-0.000544661	0.000176715	2.96655604921e-07	3.1228191225000014e-08	-0.000223233	-8.1798e-05	6.690912804000001e-09	4.9832972289e-08	0.00102603	0.00013632	1.85831424e-08	1.0527375609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.4313045317614	-0.5639200974803771	629533.2350109727	0.318005876342278	945.1760447505592	-0.1766810083059908	893357.7555703111	0.0312161786960216	769.4215036377867	-0.7083882056756465	592009.4502602327	0.501813849940362	782.8922353215241	608.7266528241952	0.952506	19.001553	0.09653465	0.043016	0.0242246138	-0.0073181007	0.061397022	-0.0631962749	0.0037454442	-0.0015277577	0.0017090663	0.0221032292	0.0030335807	-0.0618348018	0.0134145258	-0.0179320903	0.0739365859	-0.0502616246	0.0266949742	0.0043949174	-0.0195037606	0.0426458631	0.097786173	-0.0812183082	0.0449920563	-0.027470645	-0.035333591	0.0900644889	-0.0281687966	0.0597815581	-0.0678603235	-0.1501461953	-0.0035551679	-0.0918990532	0.0483344167	0.0048493234	-0.2829174018	-0.0558945334	-0.0124432186	0.0386423575	0.0752418228	0.0190934354	0.0268029597	-0.0657365171	-0.0246560923	-0.0750496985	0.0240300175	0.081698783	-0.0290110443	0.0403259684	-0.0773174861	-0.0617156717	-0.2096762647	-0.0603788284	-0.0228682389	-0.1049792195	-0.0971183252	-0.0930498576	0.0525652745	-0.1548031882	0.0405676028	0.0082610406	0.0177687231	-0.049125817	0.0289914398	0.0533642856	0.0617021	0.0896810437	0.0173737053	0.0652867309	-0.023545016	-0.0837901554	-0.0716849156	-0.0591749715	0.0542647852	-0.0731898958	0.0198515272	-0.0702025582	0.0055348209	0.0634664557	-0.0048854456	0.0185707348	-0.1055029374	-0.0361460738	0.0617809857	0.1305324027	0.0753774532	-0.0283191974	-0.1519452957	-0.0021336222	0.0621374606	0.1298518234	-0.1453741517	-0.0040660578	0.021156368	-0.0876503508	-0.0202887806	0.1091355403	0.0451093424	0.1019321366	-0.031467706	0.1015807114	-0.0222635749	-0.0315924503	-0.0973056967	0.0851916578	-0.0233483	-0.0108291	0.0001172694068099	0.00054514311289	0.0473477	0.0112724999999999	0.0001270692562499	0.00224180469529	0.055034	-0.0268812999999999	0.003028741156	0.0007226042896899	-0.0011239	-0.000579239	1.26315121e-06	3.35517819121e-07	-0.000268644	-4.5411e-05	2.062158921e-09	7.2169598736e-08	0.000699645	-0.000326385	1.06527168225e-07	4.89503126025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
