global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
797.3464116439646	-4.369521247226203	19.09271592996123	635761.3001615067	927.8855488280368	-2.579303843833941	6.652808318816542	860971.591723907	786.1821858134534	-2.264424899344704	5.127620124772271	618082.4292904194	809.5401714052183	635.0297322193769	1.136058	29.699411	0.265315	0.149725	-0.0184784034	-0.0375117576	-0.0467428555	0.0640865411	0.0548705119	0.0905083226	-0.0581747847	0.0365183772	0.0517675474	0.0189506906	0.1922961592	-0.0364564549	0.0293171238	-0.0485416339	0.020514553	0.0899269398	-0.0927223007	0.0219752566	0.0616235845	-0.3011878483	-0.0279866907	0.0461171922	0.1038653178	-0.0075439811	0.0908196307	0.0140842591	-0.0063322135	-0.1636468671	-0.0494516169	-0.0128637849	0.0038829639	-0.0916932673	0.1213410533	-0.0436414365	-0.0591306318	-0.1478187087	-0.0170543542	0.1525188456	-0.0076693509	0.1981639721	0.009605144	-0.0990461282	0.0839974728	-0.0373223976	0.0144096237	-0.0149873341	0.0746928828	0.0328860932	0.0745801029	-0.1365976663	-0.0217331538	-0.1419445689	-0.2378942229	0.00047168	0.1020788918	0.0353834161	0.0588486609	0.0761492367	0.0523522646	-0.0904449967	0.1025940479	0.0269440768	-0.1313012814	-0.0633379666	-0.1659666898	-0.0333645502	0.0102895637	-0.06817301	0.0866153656	0.0144722352	-0.0649037979	0.0	0.0	0.553612	-0.012364	0.000152868496	0.306486246544	-0.114336	0.07994	0.0063904036	0.0130727208959999	0.269428	-0.1222849999999999	0.0149536212249999	0.072591447184	-0.00417987	3.359000000000001e-05	1.1282881000000007e-09	1.7471313216899997e-05	-0.00707161	-0.0008302299999999	6.892818528999992e-07	5.00076679921e-05	0.0144215	-0.0001507	2.2710490000000043e-08	0.00020797966225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.7071147937365	4.3607031497718935	19.015731960430514	642734.2979108974	930.0307950670832	2.1452462390464007	4.602081426142727	864957.2797731109	788.8404935375684	2.658307724114934	7.06659995608912	622269.3242445944	814.3117518349112	637.7979080966412	1.513367	39.563225	0.142474	0.0733782999999999	-0.0619263661	-0.0821810411	-0.1128542877	-0.0085656026	0.1526278232	0.0027372984	0.1639552513	-0.2230424189	-0.0183675264	0.0322501073	-0.1396296598	0.1075815492	0.0544704063	0.131303757	-0.0534529736	-0.021275008	-0.3402635882	-0.050196313	-0.0942134409	0.1877016824	-0.0360846423	-0.072764428	-0.1055586332	-0.0538176888	-0.0520303983	0.0250163471	-0.0500217357	0.1476452181	-0.0041232558	-0.013974906	-0.0231734335	-0.0433879961	-0.0232463057	0.041614669	-0.0480498031	0.0564227785	0.1254876051	-0.1490189683	-0.0297465726	-0.0262296939	-0.1126888509	-0.0602800162	-0.0620445292	0.1879921984	0.0272135642	-0.0848797822	0.0989244527	-0.2186131478	-0.1643092223	-0.0089148623	-0.1260957254	0.1802093697	-0.0201415477	-0.0949339968	-0.0379095951	-0.040238486	-0.1794890217	-0.1110443172	0.0485611787	0.0928361317	-0.1516162669	-0.0816464445	0.1273354378	-0.0805741798	0.0236303514	-0.0307277631	0.0015587443	-0.0064398297	0.0849971703	0.0096622851	-0.0707724105	0.0	0.0	0.573849	0.020237	0.000409536169	0.329302674801	-0.127864	-0.013528	0.000183006784	0.016349202496	0.336383	0.0669549999999999	0.0044829720249999	0.1131535226889999	-0.00395846	0.00022141	4.9022388100000013e-08	1.5669405571599998e-05	-0.00681234	0.0002592699999999	6.72209328999999e-08	4.64079762756e-05	0.0147759	0.0003543999999999	1.2559935999999965e-07	0.00021832722081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.8041836182891	-34.90293117544741	1218.2146046380185	587988.6560145109	873.4671701959202	-56.56362487116303	3199.4436585656526	762944.8974100685	770.0589592562782	-18.78153428129019	352.7460299592787	592990.8007308623	786.4987385748502	607.7925380941335	4.395743	114.915771	4.2428405	2.00636	-0.3866395212	0.7852266591	-0.0424874426	0.1770276529	0.342347174	-0.098908997	-0.7286109947	-0.0623659459	-0.4368722664	-0.1286030481	-0.0458022437	0.310580598	-0.0619007709	-0.7195140675	-0.4054388333	-0.298508495	-0.0901750663	-0.1797131081	-0.0713807648	0.0542675762	0.0817596706	0.0638795541	-0.0373116987	0.034123045	-0.0305460037	0.0460792808	-0.1269338013	0.0797112042	-0.0472021916	0.0020541759	-0.0566252544	-0.0558404258	-0.0053897487	-0.0353395438	-0.0437539892	0.0672798284	0.0763036863	0.009080762	-0.0037087509	-0.0109476293	0.0001293363	0.0266140101	0.0149783993	-0.735097582	0.3659187985	-0.0612307726	0.0272179172	-0.2747964412	-0.1470429518	0.2318122534	-0.0249341867	0.1428681804	-0.106154251	0.0617356301	-0.1334751119	-0.1154646006	-0.0021665037	-0.0381914799	-0.0001793644	-0.0075058573	0.0036416683	-0.0345160561	0.0474670295	-0.0520615027	0.0114344352	-0.0942301211	0.0219045865	0.0050305369	0.0833416924	0.004835384	-0.0763617167	0.0	0.0	0.187161	-0.386688	0.149527609344	0.0350292399209999	1.36605	1.493914	2.231779039396	1.8660926025	0.844856	0.5084730000000001	0.2585447917290001	0.7137816607360001	0.0208607	0.02481916	0.0006159907031056	0.00043516880449	-0.00293111	0.00388123	1.5063946312900002e-05	8.5914058321e-06	0.00640098	-0.00837492	7.013928500640002e-05	4.09725449604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.8013460561208	26.997162437831665	728.8467796946688	630120.5770005092	933.8514125995736	60.38424240365339	3646.256730663172	872078.460814219	781.3366054958767	11.27764623959854	127.18530470553108	610486.8910878192	801.946350571809	633.7806641801646	4.379254	114.484688	2.4461075	1.36022	0.0560030378	0.1254109559	0.2097580732	0.1797673784	-0.2772881116	-0.0005859675	-0.1546862775	0.7260185177	0.3806966987	0.1445239802	-0.0561599375	0.2293085635	-0.0157265827	-0.2581986882	0.134146569	-0.0795606579	0.3933447271	0.0853566519	0.054154429	-0.1692654569	0.1254934996	0.0669793774	-0.0175066681	-0.0106807857	-0.0970097107	-0.0252135512	0.302495307	-0.0062461507	0.1233434843	-0.0329603854	0.0995332066	0.1534764147	0.0185335658	0.1510638506	-0.0216053176	-0.0487594267	0.0297230681	0.0108552215	-0.1522857291	-0.0626189639	-0.0130317874	-0.1297655649	-0.0475239736	-0.2781321835	-0.1911452411	0.3473203621	-0.4543586213	-0.0260211842	0.4092141303	-0.1251621816	0.082061334	0.0093469997	0.0180355738	0.0968029479	0.2198401076	-0.0093683238	-0.0271360211	-0.1786653094	0.1199590588	0.1154456049	-0.0892349108	0.0134402808	0.0119952127	-0.1077784253	0.0186010157	0.0407056176	0.0152935085	-0.0851605043	0.0816496581	0.0	-0.0816496581	0.0	0.0	0.220996	0.033835	0.001144807225	0.0488392320159999	0.344591	-1.021459	1.0433784886810002	0.1187429572809999	0.732807	-0.112049	0.012554978401	0.537006099249	0.00301685	-0.0178438499999999	0.0003184029828224	9.1013839225e-06	-0.0083728599999999	-0.0054417499999999	2.961264306249892e-05	7.010478457959833e-05	0.0086906699999999	0.0022896899999999	5.242680296099545e-06	7.552774504889827e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.4453662832484	7.644020227127612	58.43104523273607	642314.6751368901	921.1256328228462	-12.725779776727336	161.94547092576244	848472.4314432889	788.6293398583101	7.292734362433407	53.183974481017	621936.235685354	811.1949200522812	645.3283273544619	2.294776	59.991199	0.5837568500000001	0.275842	0.0291650446	0.0026117671	0.1163403985	-0.0034864447	0.0056838551	0.1819164065	0.0584433026	-0.092898831	-0.0029627832	-0.0044659915	-0.3279915717	0.1567705383	0.1041158199	0.0686466167	0.0774507304	-0.0099171991	0.0509900081	-0.1928717233	0.0328994327	0.2682574997	0.0330363216	-0.2202051211	-0.0576774336	-0.0665571714	-0.066346851	-0.0670808811	0.1108959847	0.1134728825	0.0665436135	0.0844771137	0.068398815	-0.0380437367	-0.0951672662	0.0154605182	0.0454861231	0.0578739215	0.0027712574	0.0173556037	-0.0893496742	0.1081492864	-0.0427326341	0.0158036079	0.0982152562	0.0641798545	-0.0798671296	0.0662730888	-0.1620081872	-0.1172381601	-0.2014077243	-0.0889207	0.0574210424	0.072718516	0.2678491428	-0.0834786363	-0.0888984383	0.1158521516	-0.1182994467	-0.0620900826	0.0119511859	0.0446962491	-0.0154025809	-0.1560199527	0.1065512276	-0.0558413686	0.091336521	0.026874543	0.0763678126	-0.008718619	0.0799218096	-0.004835384	-0.0866153656	0.0	0.0	0.228381	0.007385	5.453822500000004e-05	0.052157881161	0.159452	-0.1851389999999999	0.0342764493209999	0.025424940304	0.593132	-0.139675	0.019509105625	0.351805569424	-0.000524597	-0.003541447	1.2541846853809e-05	2.7520201240900004e-07	-0.00866533	-0.0002924700000001	8.553870090005859e-08	7.508794400890002e-05	0.00988791	0.00119724	1.433383617600238e-06	9.77707641681e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.0410465335998	-6.404319749648607	41.0153114557392	632090.2656732416	921.4813779367	0.3557451138537999	0.126554586030853	849127.9298841194	782.9020323925962	-5.7273074657139205	32.80205080682241	612935.5923244577	804.3130179691019	629.2727272112162	1.187357	31.040503	0.22153611	0.104236	-0.0100295208	0.0112869328	0.0539968554	0.1280478749	-0.1091350231	0.1241761081	-0.0915238084	0.1166079326	0.0122813195	-0.0941233766	0.0324074494	-0.0725267352	0.1084441113	-0.1526339814	0.1021899743	-0.0094259221	0.2065575868	-0.0910721809	0.1594663057	0.1542391569	0.0159172789	-0.0722662343	0.0228791384	-0.0990885185	0.1661700467	0.0379494224	0.0744125587	-0.0970712197	-0.0322628597	-0.0138370001	0.0174201198	-0.0011567834	-0.0803526244	-0.1002325511	0.0641909726	-0.0709984754	-0.1437372414	-0.0202270561	-0.0361976916	0.0236314271	-0.0556903919	0.0453224301	-0.0306889079	-0.1649973942	-0.07025199	0.068771654	-0.0331085186	0.0840056469	-0.0579565214	-0.0897724268	0.0993184454	0.0389139129	0.198968581	0.100395754	-0.0160021422	0.0790544527	-0.0054386968	0.0605594605	0.0193178854	-0.162755454	0.0515138017	0.0885283727	-0.1433248606	0.0571883308	-0.0167311441	0.0577147503	-0.1309967575	-0.0060053233	0.0781589047	-0.0096622851	-0.0912392418	0.0	0.0	0.274188	0.0458069999999999	0.0020982812489999	0.0751790593439999	0.206011	0.0465589999999999	0.0021677404809999	0.042440532121	0.566514	-0.026618	0.000708517924	0.3209381121959999	-4.70548e-05	0.0004775422	2.2804655278084007e-07	2.2141542030400004e-09	-0.00913674	-0.00047141	2.222273881000002e-07	8.348001782760001e-05	0.01099	0.00110209	1.2146023681e-06	0.0001207801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.8987074988785	4.857660965278683	23.596870053592223	639837.9422583764	925.4762255846788	3.994847647978759	15.95880773056142	856506.2441224633	786.4736081096033	3.571575717007136	12.756153102315034	618540.7362529379	809.788393076208	639.1698423151636	1.08508	28.36672	0.3117392600000001	0.148476	-0.1038662385	-0.0581534285	0.0813637928	0.0365648783	-0.0578892313	0.0269466699	0.0775523483	-0.0527438721	-0.0818313712	0.0136740305	-0.0740597	0.020542607	0.1205016425	-0.0121653288	0.0200322992	0.0436264383	0.0592157949	-0.0790874169	0.0075971697	0.2975786088	0.046563136	0.0278494711	0.0540797112	0.0388997943	0.0324525345	-0.0313901927	-0.0289113862	-0.0054876229	0.0137266929	0.2207901978	0.2433377534	0.0731409105	-0.1359685907	0.01079697	0.1259380183	0.0270136912	-0.0802764898	0.1024382203	0.0311893381	-0.0551449304	0.1176517454	0.0153252996	-0.0985326425	-0.0033419857	-0.0584638368	-0.0716890429	-0.0358312103	-0.0862990009	-0.0722688515	0.0166317302	0.014029657	0.0853414925	0.292253934	0.0767227022	0.0003051952	0.0500343957	-0.0537213916	0.0539849166	-0.1103912828	-0.0229099823	0.2199838639	-0.0740673355	0.0827649032	-0.0499249109	0.1073861766	0.175393528	-0.0478858454	0.0126588515	0.0763617167	-0.0144722352	-0.0955030384	0.0	0.0	0.30781	0.0336219999999999	0.0011304388839999	0.0947469960999999	0.123003	-0.083008	0.006890328064	0.015129738009	0.637386	0.070872	0.005022840384	0.406260912996	-0.0014455	-0.0013984452	1.95564897740304e-06	2.08947025e-06	-0.0089827399999999	0.0001540000000001	2.3716000000030872e-08	8.068961790759822e-05	0.0119223	0.0009323	8.691832900000009e-07	0.00014214123729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.3305935777215	-3.5681139211569644	12.731436954354129	634142.4142678463	927.4266012067508	1.950375622071988	3.803965067172694	860120.1006259056	786.2030556538452	-0.2705524557580929	0.0731986313167348	618115.2447194433	808.7019545691197	629.6544869204826	0.931833	24.360447	0.2810065000000001	0.128702	-0.0511588453	-0.0088767101	0.1129426285	-0.0020061201	-0.0090951185	-0.0219416076	0.0010723973	0.1064617712	-0.1065522776	-0.0362763797	-0.0025130197	-0.0478445611	-0.0752140363	-0.0418075003	0.0488197582	0.0465549948	0.0858836647	-0.0267901496	0.0302194976	0.0303173313	0.0869936214	-0.0962651651	-0.0157736835	0.0054263394	-0.0642631646	0.0998559563	-0.011688576	-0.0060344459	-0.0415034148	0.0714008246	0.0460589521	0.0576308068	-0.1728246185	0.0255320857	-0.1431685795	-0.0545227888	0.0701294801	0.0482409344	0.11636386	-0.0681864778	0.0611680335	-0.1792832309	-0.0341940404	-0.0684830331	-0.0712120963	-0.0423283346	-0.0632266413	0.0144850178	0.0426089361	0.0688296017	0.01146349	-0.1085862844	0.1317443253	0.0884812105	-0.0437118383	0.0842888994	-0.0826452632	-0.0287880074	0.024194194	-0.1317979672	0.0874171078	-0.0491006475	0.1001979193	-0.0103605109	-0.0915958666	-0.0264566493	-0.0738760439	0.1888489514	0.074531034	-0.0192567962	-0.0993899282	0.0	0.0	0.349869	0.042059	0.001768959481	0.122408317161	0.167107	0.044104	0.001945162816	0.027924749449	0.556572	-0.080814	0.006530902596	0.3097723911839999	-0.00102151	0.0004239899999999	1.7976752009999997e-07	1.0434826801e-06	-0.00978834	-0.0008056	6.489913600001594e-07	9.58115999556e-05	0.0129733	0.0010509999999999	1.1046009999999996e-06	0.00016830651289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.8411404886039	2.51054691088234	6.30284579174086	638147.1677371333	927.1808881780264	-0.2457130287243671	0.0603748924849016	859664.399402594	787.8315642400748	1.6285085862296	2.6520402154235305	620678.5736129632	809.5334846683613	626.227738033252	1.047823	27.392715	0.1678690499999998	0.0802809	0.1219145961	0.0434069179	0.0739794383	0.0677542052	-0.0551720263	-0.0495365087	0.0548880479	0.0398692312	-0.0010076413	-0.0797474737	-0.1703911288	-0.0201642785	0.0124858298	0.0281032924	0.1013416499	-0.0515702906	0.1171409601	-0.2097572272	0.0751245819	0.0917770628	0.1124252002	-0.0691958981	0.1530897413	-0.0920378575	0.067182261	0.0486399904	0.102873693	0.0345946337	-0.0120504013	-0.0899927257	0.0348765132	-0.0304606687	0.0700233915	-0.0202015592	-0.0282808008	0.0968673894	-0.0258080216	-0.1700561999	-0.0268081842	-0.1012028782	0.047745577	0.0093346508	0.0217450152	0.0062529151	-0.1101189014	0.0961869131	-0.1121014899	0.0107399243	-0.1831833996	0.0530833146	0.0456947688	0.0181850742	0.1558284087	0.0489790806	-0.0692282705	0.0153261636	0.0474523778	0.0706170358	0.0997424443	-0.0695295236	0.0482646914	-0.0062290912	-0.0601823218	0.0593174345	-0.0025735166	0.0878476866	0.0063152161	-0.0510494873	0.0726676594	-0.0240075741	-0.1028845713	0.0	0.0	0.369569	0.0196999999999999	0.0003880899999999	0.1365812457609999	0.204673	0.0375659999999999	0.0014112043559999	0.0418910369289999	0.528231	-0.0283409999999999	0.0008032122809999	0.279027989361	-0.000386799	0.000634711	4.0285805352100004e-07	1.49613466401e-07	-0.00891311	0.0008752299999999	7.660275528999989e-07	7.94435298721e-05	0.0131086	0.0001352999999999	1.8306089999999908e-08	0.00017183539396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.3346243735122	-0.5065161150916992	0.2565585748475875	637338.1724735968	924.5064255516044	-2.674462626422041	7.152750340128284	854712.1308862042	789.0606184151851	1.2290541751102635	1.5105741653559708	622616.6595337543	810.8684573107782	632.2122126671699	0.957392	25.028631	0.33931135	0.166815	0.0688232714	0.010704705	0.0413587179	0.0196925585	0.0194864737	0.0744598578	0.0076519152	0.0484057859	-0.0029451302	-0.0926217124	0.0423519151	-0.0126394366	0.0384519505	0.0566719761	0.0028501576	-0.0445525668	0.0994137654	-0.0784529169	-0.0014301095	0.0709288066	0.0752336659	0.0967299342	0.0039378592	0.0593156372	0.0871281453	-0.1912449927	-0.1588291766	-0.1062065273	-0.0741215621	0.0820947143	-0.0447638198	-0.0038401115	0.0361280478	0.0526527184	-0.0800208258	0.0989218318	0.0554431567	-0.0077467053	0.0671324656	-0.0330427046	0.0437948308	0.0299507019	-0.0737209425	0.0149541668	-0.0094653774	0.0150251706	-0.0049476275	0.0645892962	-0.0539357129	0.0848042759	0.1646213342	0.0040591574	0.0336249624	0.1327599421	0.0403051491	0.0409280234	0.0072912487	0.1025016939	-0.0332836396	0.0152322971	0.0980369272	-0.0401973417	-0.0244005301	-0.0891430775	0.0100489916	-0.2103644938	-0.1201810625	0.0502105333	0.0707724105	-0.0287162347	-0.105973176	0.0	0.0	0.407001	0.037432	0.001401154624	0.165649814001	0.0625567	-0.1421162999999999	0.0201970427256899	0.00391334071489	0.487713	-0.040518	0.001641708324	0.237863970369	-0.00162948	-0.001242681	1.5442560677610002e-06	2.6552050704e-06	-0.0083529899999999	0.00056012	3.137344144001116e-07	6.977244194009834e-05	0.0125265	-0.0005821	3.388404100000004e-07	0.0001569132022499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.2253712252254	-0.1092531482867116	0.0119362504105582	637163.743267649	926.9485307679112	2.4421052163068	5.963877887512881	859233.5786927892	788.3307406034735	-0.7298778117116171	0.5327216200289389	621465.356580421	812.369348517263	635.0172141020153	1.12045	29.291374	0.5014311	0.257868	-0.0322723378	-0.0654848159	-0.0443122489	-0.0438882201	0.0619456761	0.116082738	0.0290014667	-0.1069196879	0.0261665498	0.1155462546	0.0089818496	0.1474098186	-0.0495434214	0.0706194216	-0.0371500517	0.0394294331	-0.0273323191	0.053836167	0.0717672671	0.0755311474	0.0343898126	0.1057629771	-0.1793702385	0.0480757675	0.0546473323	-0.0773043535	-0.1770803654	0.0077075524	0.0233539572	-0.0045348414	0.1103527908	-0.0378589307	-0.0518546614	0.0662225317	0.0664296691	-0.0516821651	0.1210690345	0.1009420539	-0.0517863008	-0.0842021296	-0.0838367529	0.0491844302	0.0735286306	0.096970621	0.0616855962	-0.0458082789	0.011330164	-0.0885307683	0.0404100859	-0.1197071928	0.0636504316	-0.001456537	0.0189782209	0.0616373383	-0.1856855391	-0.1036298791	-0.0384833693	0.0524299569	-0.0203471169	0.0033160955	-0.048265064	-0.17646321	0.0141815622	-0.0625031096	0.0453966123	-0.0347668163	-0.0561378922	-0.0359439196	0.0688461184	-0.0333745172	-0.108643553	0.0	0.0	0.372814	-0.034187	0.001168750969	0.138990278596	-0.0936537	-0.1562104	0.02440168906816	0.00877101552369	0.329865	-0.157848	0.0249159911039999	0.108810918225	-0.000637066	0.000992414	9.84885547396e-07	4.0585308835600004e-07	-0.00743099	0.0009219999999999	8.500839999998162e-07	5.52196123801e-05	0.0113772	-0.0011492999999999	1.3208904899999976e-06	0.00012944067984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.6483236286194	-2.577047596606008	6.6411743151728	633056.2548930324	924.7258826482908	-2.2226481196203167	4.940164663651729	855117.9580396606	786.0612162861145	-2.2695243173590143	5.150740627083899	617892.2357492057	808.4848543463056	627.834301211776	1.025456	26.807997	0.3539592499999999	0.201875	0.0015778832	-0.0695578039	-0.0741164327	0.0672649875	-0.0087963818	-0.0142310071	-0.0219591644	-0.0070750894	0.0243933288	0.0274906435	0.017583414	-0.0067610801	-0.0041852483	-0.0076140427	0.0261712562	-0.0396121695	-0.0148828347	0.107882207	0.080998025	0.1387296161	0.0475118147	-0.0035820773	0.0330518261	0.1259158489	-0.2616489628	-0.0793243787	0.0241181681	-0.0207855864	0.1334216928	0.0186915693	-0.0785542547	-0.0440021214	-0.0126721464	0.0356013115	-0.093762917	-0.1457554357	-0.1158712155	0.1032204934	-0.0677522768	-0.0140179807	-0.0475654521	0.0641151453	-0.066592584	0.0057521612	0.000597807	0.0624168637	-0.005487921	-0.0150792284	0.0084442251	-0.0524788219	-0.1113093949	0.1063433096	0.0879032981	0.0586667838	-0.0109152902	0.0236895349	0.1242823	-0.0696790911	-0.0923808628	0.1803223683	-0.0159748099	-0.0495743064	0.0349147946	0.1027161639	-0.0942951968	0.0602890879	0.2117596362	0.1089748318	0.0668896282	-0.0379742494	-0.1108851636	0.0	0.0	0.421105	0.048291	0.002332020681	0.177329421025	0.0613664	0.1550201	0.02403123140401	0.00376583504896	0.331561	0.0016959999999999	2.8764159999999163e-06	0.1099326967209999	-0.000666389	-2.9322999999999936e-05	8.598383289999961e-10	4.44074299321e-07	-0.00911271	-0.0016817199999999	2.828182158399998e-06	8.304148354409999e-05	0.0126452	0.001268	1.607824e-06	0.00015990108304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
