global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
761.6390715998951	-2.891550907537294	8.361066650879748	580094.0753875502	969.8833440407024	-6.82367540041605	940673.7010475756	46.56254597024314	755.9823404591384	-2.7330603452780906	571509.2990860767	7.469618850931596	812.0412111344027	506.9584060315091	1.043738	23.752052	0.104344	0.0519453	0.0201960607	-0.0236494228	0.0854561227	-0.0559825761	-0.0154050375	0.0407587517	-0.0437656925	0.1067035157	0.010420123	0.0524564466	-0.1104472559	0.0223066791	0.0270696992	0.0444688485	-0.0042468707	0.1001451524	0.0285928389	0.0793106875	-0.0499600053	0.1208832557	-0.1262479478	-0.0525124874	0.0736103093	0.0637797687	-0.1059788304	-0.0325250603	-0.0414798077	-0.1521711728	0.1667546039	-0.070411467	0.0757443345	-0.0604667772	-0.0996760911	0.0015804569	-0.0197390485	0.0164385158	0.0743424972	-0.0172235521	-0.0072299676	-0.1084003809	0.0035274122	0.0822400007	0.0221402022	0.1049047828	-0.0432169911	0.1369667768	-0.0192797566	0.1125131405	-0.1760364667	0.1218000959	-0.0257880028	-0.1388374041	-0.0850047938	0.008323451	0.0168805034	-0.0684090937	0.0075768626	-0.0217627662	0.0120843904	0.0695422287	0.0147630716	0.1063230489	0.0695413978	-0.1088844301	-0.252394322	-0.0397738947	-0.0310022844	-0.0268660861	-0.0030838909	-0.0470326604	0.1053896776	0.0053100187	0.1204336095	-0.053031208	-0.0855308329	-0.0959147384	-0.0371742577	0.0547732754	0.037032561	0.1208362345	-0.0909552365	-0.0350052564	-0.1191745847	0.0125780761	-0.0103329877	0.0836072253	-0.1898016598	-0.003199724	-0.0510740769	-0.1294102513	0.0678074282	-0.0452085324	0.0059244253	-0.1140958982	-0.017710062	0.217117	0.022298	0.000497200804	0.047139791689	0.151508	-0.019212	0.000369100944	0.022954674064	0.351224	0.0049879999999999	2.4880143999999925e-05	0.1233582981759999	0.00174457	0.00015138	2.29159044e-08	3.0435244849e-06	0.00056999	-0.00043844	3.248886001e-07	1.922296336e-07	0.00586374	0.0005671	3.216024100000001e-07	3.43834467876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.5475217089186	0.9084501090234198	0.8252816005846634	581478.7228644136	973.2019206843364	3.31857664363406	947121.9784236816	11.012950939673503	756.0029137015866	0.0205732424482221	571540.4055252887	0.0004232583048333	812.3632706510132	520.9910697452966	1.003307	22.83197	0.123885	0.103229	-0.0062718839	-0.1487580244	0.0683792106	-0.0274055655	0.0072285677	-0.0063225637	0.0211223644	0.1179527338	-0.0066842827	-0.041617337	-0.0227133744	-0.0120038838	-0.0528187665	0.0064771138	-0.0322645349	-0.0085076635	-0.0341724769	0.0591934269	-0.0660849146	0.0195146163	0.0423676946	0.0519934849	-0.0869416114	0.0928321152	0.0299762841	0.013558153	0.0739213255	-0.0930382689	0.1091181591	0.0310075069	0.0502695718	0.0288335414	-0.0276160131	-0.0711624917	-0.0636510314	-0.0710703989	-0.1354313542	0.0383748525	-0.0422617075	-0.1021770124	0.0920486692	-0.0150300707	0.106821235	0.1076633282	-0.0664729941	-0.0537196382	0.0381036181	0.0295467102	0.2138580593	0.1628375194	0.0590314373	-0.0168507605	0.061027101	0.0740263838	0.0857741511	0.105815099	-0.0004939333	-0.0778840241	0.027321643	0.063208968	0.0266870231	0.04030405	-0.0037967327	-0.0702028455	-0.0595216216	-0.0423563582	0.0557834827	-0.0227879613	-0.0210380687	-0.078764261	-0.0638150729	0.0233700232	0.0548698337	0.0473675918	0.0168014188	0.0511107149	-0.035813845	0.0921544463	0.0538182062	-0.022593321	-0.1395437934	-0.1097983729	0.0330123391	0.0248867299	-0.0341000612	-0.0878037196	0.0216499545	0.1028560427	-0.0430186851	-0.1551264134	0.0070765953	0.1335377703	0.0035556678	-0.1144874327	-0.0106533374	0.231808	0.0146909999999999	0.0002158254809999	0.0537349488639999	0.252771	0.101263	0.010254195169	0.063893178441	0.351528	0.000304	9.241600000001609e-08	0.123571934784	0.00184448	9.990999999999992e-05	9.982008099999986e-09	3.4021064704e-06	0.00056999	0.0	3.248886001e-07	0.0	0.00581111	-5.262999999999969e-05	2.7699168999999675e-09	3.3768999432100006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.3857758499997	-0.1617458589188345	0.0261617228773915	581232.0712184061	970.5823737878784	-2.619546896458018	942030.1443077128	6.862025942742838	756.1506716523365	0.1477579507499058	571763.8382402797	0.0218324120098116	811.3783459619021	508.2486927139906	0.9086550000000002	20.678017	0.1125455	0.0674721	0.0177429702	-0.0122934836	0.0857489312	-0.010192999	0.0055153681	-0.0114919717	-0.0134201652	0.0184908163	-0.0350930158	0.1008020228	-0.0486684029	0.0238208414	0.0395704049	-0.0150985153	0.0126628449	-0.0325933904	0.0148618017	0.1055736175	-0.0608281448	0.0099812508	-0.0475669704	0.0451910714	-0.0179095947	-0.0418118457	-0.1133439886	0.0142264498	0.0524390001	-0.0428847358	-0.1336656536	-0.0404982268	-0.0857505069	0.0862607476	-0.0569107374	0.0858860168	0.0454528819	-0.0531484093	0.0517249568	-0.0821236051	0.0534995749	0.0351924941	0.0503715122	-0.0698662069	-0.1610252893	-0.1598119273	0.0633889969	-0.0865802337	-0.1155605043	-0.0248933795	-0.0286971116	0.09188922	-0.0482764296	0.0664643351	-0.0487263993	-0.1388845453	0.2562145965	0.0571471312	-0.0094562107	-0.0089665989	0.0167825948	0.0580799453	0.0254635418	0.0112354783	0.0192482457	-0.008750827	-0.0422146783	0.0076756648	0.0434614063	0.0302877885	0.1011512681	0.0657114031	-9.37907e-05	0.118319357	0.0200534207	0.1149358335	0.0804654054	0.0858800289	0.0841204486	0.0806933165	-0.0354355373	-0.0419671497	0.0519842432	-0.0355476028	-0.0057538294	-0.1023696908	-0.0784001307	0.1945234782	-0.0592901792	-0.0435893691	-0.011491723	0.019592541	0.1188049601	-0.0336417452	0.0011853914	-0.1146833673	-0.0035556678	0.255984	0.024176	0.000584478976	0.0655278082559999	0.190512	-0.062259	0.003876183081	0.036294822144	0.343235	-0.0082929999999999	6.877384899999991e-05	0.117810265225	0.00210443	0.00025995	6.757400250000007e-08	4.4286256249e-06	0.00051932	-5.0670000000000055e-05	2.696932624e-07	2.5674489000000053e-09	0.00585684	4.57299999999999e-05	2.091232899999991e-09	3.43025747856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.4719805365353	1.0862046865355524	1.1798406210517975	582889.4650643797	970.6829342450324	0.1005604571539606	942225.3588345458	0.0101124055430135	754.3811419299958	-1.7695297223407351	569090.9072996045	3.131235438247279	809.1587496313425	517.5947282743517	0.915775	20.840038	0.23543905	0.120939	0.0004907678	-0.0443175807	0.1222420361	0.0813902286	-0.0109652708	0.0286106146	-0.0253252942	-0.0044449138	0.0076475427	0.0608734471	-0.0076091576	0.0236694025	0.0203657012	0.0269355406	0.0971609841	-0.0175345946	0.0068497883	-0.0421115467	0.0501265135	0.0077460733	0.0093266395	0.0171924675	-0.1507004683	-0.0372997672	0.0312968597	0.0713477062	0.0041986706	-0.057918532	0.0925546051	-0.0043313061	-0.0870020713	-0.0013274765	0.0399000575	0.0481897216	-0.0192838659	0.1262012708	-0.0344239479	0.0092263497	-0.1141735772	-0.0854094528	0.0549878794	-0.053941642	0.057302832	-0.1289022326	0.0646224082	-0.1324741107	-0.0452068603	0.1368066013	0.0532289741	-0.0134485729	-0.0663501489	0.0520134465	0.0450963977	0.0976654387	-0.1081340509	0.0446708402	0.0118894295	0.0802784047	-0.0086043468	0.0334200753	-0.0640638634	0.0141308994	-0.0322811038	0.0139754255	0.0484400297	0.060023162	0.0512604634	-0.0878515536	0.0996020605	0.0302914901	-0.0434020762	0.0568105694	0.0409868392	0.0144418768	0.0890057235	0.0387724751	-0.0082915107	0.0667109831	0.0584475232	0.1018325136	-0.0046883266	-0.113006692	-0.1325608202	0.0216049695	-0.0619475469	-0.0559220358	0.0272828639	-0.0032911482	0.0331432786	0.0320614406	-0.049781587	-0.1163042156	-0.0011853914	-0.1146833673	0.0035556678	0.289704	0.03372	0.0011370384	0.083928407616	0.0991686	-0.0913433999999999	0.0083436167235599	0.0098344112259599	0.280557	-0.062678	0.003928531684	0.078712230249	0.002558	0.0004535699999999	2.0572574489999998e-07	6.543364e-06	0.000116597	-0.000402723	1.3594860409e-08	1.62185814729e-07	0.0059545	9.76599999999994e-05	9.537475599999885e-09	3.545607025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.9133340584625	-0.5586464780727738	0.3120858874631141	582036.7552841993	974.243981480004	3.5610472349716247	949151.3354500104	12.681057409699054	755.2148199927428	0.8336780627470262	570349.424336671	0.6950191123056345	810.5619818319848	517.6776331156632	0.930669	21.178974	0.282255755	0.160124	0.0090557781	-0.0145439335	-0.0194327748	0.0891912194	0.0278908369	-0.0441659699	-0.0081093743	-0.0356080739	-0.0239095032	-0.0714617831	-0.0347393493	-0.0342465129	0.0295505343	0.0096427747	0.0236603224	-0.0376572829	0.0392017156	0.0288478602	0.0279600003	-0.0018093023	-0.106392621	-0.0818203943	0.0467893822	-0.1131696331	0.114718872	0.1003515533	-0.0792922448	0.0484684489	0.0144393427	0.1265941283	0.0917308871	0.0184534664	-0.0264955575	-0.0507476414	-0.1038490281	0.0273533395	-0.0063055813	-7.21411e-05	0.0357096972	-0.0870283299	-0.0811041101	0.065240153	0.037627138	-0.0212786903	-0.0641112312	-0.188109664	0.1199388682	0.1135877944	0.1052605389	0.0469224402	-0.0623421258	-0.0145513516	0.0293841136	-0.0370477834	0.0791004917	-0.076023575	0.0124577898	0.0153143348	0.0457691596	0.0213468856	0.026735942	0.0432937861	0.0097404186	-0.0127696764	0.0846395814	0.0270996073	-0.0237348612	0.0128886119	0.1284025695	0.1202844936	-0.0091879616	-0.068318626	0.1090852895	0.0833400257	-0.0511917466	-0.0219152024	0.0563884753	-0.0217546137	0.0705948158	-0.0640245706	-0.0080472174	0.031601646	0.1444197137	0.0858230639	0.0378019688	0.0926531376	0.1225048373	-0.0206771863	-0.0988046304	0.0095900608	-0.0509282684	0.1250899281	-0.0035556678	-0.1144874327	0.0106533374	0.314772	0.0250679999999999	0.0006284046239999	0.099081411984	0.242276	0.1431074	0.0204797279347599	0.058697660176	0.335029	0.054472	0.002967198784	0.112244430841	0.00223862	-0.0003193799999999	1.0200358439999985e-07	5.011419504400001e-06	-6.55801e-05	-0.0001821770999999	4.30074951601e-09	3.3188495764409993e-08	0.00664511	0.00069061	4.769421721000005e-07	4.41574869121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.5651575561016	0.6518234976390431	0.4248738720743956	583031.7498336742	974.0288326673742	-0.2151488126297636	948732.1668673676	0.0462890115759971	754.5024009288145	-0.712419063928337	569273.8730073455	0.5075409226485279	810.2562777242131	518.5609676965314	0.924591	21.040661	0.1861268949999999	0.0866564999999999	0.0094155235	-0.069022064	-0.0461004158	-0.007709386	0.035774456	-0.0292644552	0.0311725718	-0.033887315	0.0409485559	-0.1013980974	-0.0380863998	-0.0128364975	0.0725291307	0.0190279129	0.1087595433	-0.0797886011	0.0664393639	0.002387143	-0.0121762876	0.047105423	-0.192460496	0.0301143959	-0.0435938531	-0.1140898694	-0.1954533844	-0.1044844926	0.0371372759	0.0411366956	-0.09661316	-0.116716228	0.0546449915	0.1242069046	0.0396558891	-0.1102248012	-0.0262291283	-0.080654508	-0.0047087175	-0.0509781766	-0.0084203812	-0.031145832	-0.0152031736	-0.064346025	0.0249664481	-0.0281982475	-0.0321841005	-0.0061310553	0.0892855927	0.0543681436	0.0332236309	-0.028180699	0.0851322248	-0.0549766924	0.0653035622	-0.0686074704	0.016194642	0.065970487	0.0199426533	0.0262481239	0.0819577629	0.0863943443	0.0474834158	0.0310669317	0.0484041448	-0.0068839043	0.0745878162	-0.0458344248	-0.1995969337	0.0768842097	0.1201311886	0.0273351791	-0.0897122322	0.102285816	-0.0285020931	-0.0364921221	-0.0350012231	-0.01907183	0.1093226591	0.1622352257	-0.0584781969	0.065140182	-0.048561904	0.1234802582	0.0377783792	0.0169603633	-0.0001281011	0.0700482446	0.0579396953	0.0087322999	0.0058526579	0.0150142793	-0.0939122343	0.038298484	-0.0059244253	-0.1140958982	0.017710062	0.357099	0.042327	0.001791574929	0.127519695801	0.190056	-0.0522199999999999	0.0027269283999999	0.036121283136	0.347529	0.0124999999999999	0.0001562499999999	0.1207764058409999	0.00298686	0.0007482399999999	5.598630975999998e-07	8.9213326596e-06	-0.000176218	-0.0001106379	3.1052783524000006e-08	1.2240744916410004e-08	0.0073678299999999	0.0007227199999998	5.223241983998553e-07	5.428491890889853e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.9531262021525	0.3879686460509219	0.1505196703185855	583624.3790340419	973.472610187414	-0.5562224799601836	947648.9227850968	0.3093834472130568	754.9033482847557	0.4009473559411844	569879.0652515352	0.1607587822362268	810.93241848222	518.8152739287323	0.869021	19.776079	0.1464377500000001	0.0767148	0.0021202965	-0.1243222199	-0.0605667964	-0.0373821636	-0.0083038221	-0.0073635826	-0.0543035781	0.0563132906	0.1264993737	-0.0123043563	-0.014630512	0.0691220999	0.0198908063	0.000239759	0.0863389209	-0.0962567183	-0.0528467758	-0.0256132796	0.0202825841	0.0888015345	-0.0574709843	0.0355208267	0.0236527109	0.1219196474	-0.0892114336	-0.0728472941	-0.0155382871	0.0920910526	0.0869509745	0.0217717834	0.0052019621	0.0725911806	0.1082343006	-0.0349229689	0.1294257223	-0.1026069478	0.1223158338	-0.0070652885	0.0655794652	0.0596807056	-0.1162145652	-0.0334598088	0.0828266415	-0.100830319	-0.06329584	-0.0257527783	0.0097119619	0.0285806037	0.0637136248	-0.1532759717	0.1719635049	-0.0275194365	0.112006142	-0.0789805126	0.0409958955	0.0490623234	0.0017354368	0.0096449178	0.0251234103	0.1380666104	-0.081956124	-0.0109674695	0.0850350906	-0.0598805933	-0.0796332002	-0.0233373307	-0.1237770503	0.02006479	0.0280678798	-0.0594013336	0.0312376374	-0.0429459268	-0.0590509164	-0.0559500351	-0.0862277728	0.0461999754	0.0344626928	0.0982088872	0.0207436633	0.0739049574	0.075768396	0.0901153008	0.1731256348	-0.0822050019	0.0186687281	0.0163687242	0.0069851134	0.0106685784	0.0089457833	0.1073884616	-0.0735169377	0.1865743073	-0.0082906521	-0.1135094328	0.0246987197	0.391164	0.034065	0.001160424225	0.153009274896	0.241754	0.0516979999999999	0.0026726832039999	0.058444996516	0.360828	0.013299	0.000176863401	0.130196845584	0.00286953	-0.00011733	1.3766328900000031e-08	8.2342024209e-06	-0.000291653	-0.000115435	8.506147240900001e-08	1.3325239225e-08	0.00808258	0.0007147500000001	5.10867562500144e-07	6.53280994564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.3917406972533	0.4386144951008646	0.1923826753125863	584294.733246177	972.468962997034	-1.0036471903799793	945695.8839925268	1.0073076827576264	755.4608010673508	0.5574527825950781	570721.0219493234	0.3107536048229954	810.2346908346451	530.046724788877	0.8466099999999999	19.26606	0.0624966	0.0415767	-0.0097382559	-0.179577552	-0.1034617682	0.0251803463	-0.0106567022	0.0595916722	-0.0202201554	0.0569324353	0.0898474362	-0.0942112664	0.0578954575	-0.025683607	-0.0071528061	0.0224424501	0.0130268717	-0.0842148911	-0.0722152759	-0.025766633	-0.0615581145	0.0386995392	-0.2214176179	0.012273469	0.0248362786	0.0481020156	-0.1024260237	0.0736815494	-0.1311538806	0.0221327374	-0.0086736008	0.0037757381	0.0274516435	0.1153375632	-0.1036100592	-0.0628713182	-0.1886652531	0.0229984208	-0.0404659795	-0.0020999866	0.1525540335	-0.0733164461	0.0620813203	-0.074450702	-0.0919400326	0.0967547428	-0.1175827468	0.1044062535	0.0010147605	-0.1524767691	0.0293562755	-0.0213189239	-0.0015735889	0.009792975	-0.0842262383	0.0374368106	0.01391426	0.0217318763	0.0194085879	0.0142700657	0.0231688118	0.1315351637	0.0112349483	-0.0291729593	-0.0922998046	-0.1314488228	-0.0213290507	-0.1465980157	-0.097298035	0.0206916583	0.0477249283	0.0256029824	-0.0434767472	0.0665433561	-0.0501069975	-0.0137733152	-0.1478184385	0.0999073016	-0.0085210199	0.0735383675	0.0174918336	-0.0550501803	-0.0288184385	0.1692912802	-0.1269357999	0.1033125312	-0.1078471088	-0.0212614462	-0.0112871802	-0.0855012566	-0.0365428518	-0.132387255	-0.0229080913	0.0458283541	-0.0106533374	-0.1127290384	0.0315924503	0.393191	0.002027	4.1087290000000046e-06	0.154599162481	0.201357	-0.0403969999999999	0.0016319176089999	0.040544641449	0.372574	0.011746	0.000137968516	0.138811385476	0.00295657	8.704000000000003e-05	7.575961600000005e-09	8.7413061649e-06	-0.000225021	6.663200000000001e-05	5.0634450441e-08	4.4398234240000014e-09	0.00806972	-1.2859999999999956e-05	1.6537959999999884e-10	6.512038087840001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.9775013135854	-0.4142393836679048	0.1715942669815656	583661.6225133494	971.6629297463818	-0.8060332506522627	944128.849043322	0.6496896011570534	755.2435763578106	-0.2172247095401189	570392.8596297362	0.047186574434789	810.0351773478038	529.960519286436	0.833631	18.970718	0.1202343499999999	0.0678551	0.0058114779	-0.1510613876	-0.0563323719	0.1225137661	0.0032053731	0.0577280658	-0.0718251767	-0.0406329055	0.1048375425	0.0028138439	0.0458615648	0.0247345417	-0.0593819293	0.0243174262	0.0399701194	-0.0884876643	0.0877002195	0.0222061825	-0.0515468946	0.0894847603	-0.1606861386	0.0770107218	-0.0593791128	0.0326259415	0.0912368871	-0.0844331838	-0.0977162941	-0.0641732548	-0.0069525635	0.2760390927	0.0143047236	0.0307902139	0.0205994775	0.1063732363	-0.0751507902	-0.0410778199	-0.0288516856	0.0059944655	-0.0582661963	-0.0320584708	-0.1032442027	-0.0544505996	0.0106619632	-0.0838937996	0.100347822	0.1038249953	0.0038035356	0.0341522029	0.0466343534	0.0534281424	0.0069617254	-0.0307033548	-0.0969248906	0.0742279377	-0.0257911001	-0.0328394281	0.030066731	0.0560651942	-0.0163973047	0.1537131593	0.0033337081	0.0328115679	-0.0053900457	-0.1357953377	0.0176216318	-0.0549211797	-0.0199017866	0.0003801138	0.1201386661	-0.0747005724	-0.0324631121	0.0117831808	0.012600552	0.1493868902	-0.0745364231	0.0212720285	-0.1933146973	-0.0172188846	-0.0975557998	0.0069885256	0.0505896467	0.0186700328	0.0415768885	0.0907663843	-0.040866367	0.0597308613	0.0174823567	-0.0694899503	0.0139293043	0.0342058278	-0.0078198816	0.0073452451	-0.013011472	-0.1117560484	0.0383647583	0.382393	-0.010798	0.000116596804	0.1462244064489999	0.258087	0.05673	0.0032182929	0.066608899569	0.405432	0.032858	0.0010796481639999	0.164375106624	0.0026355	-0.00032107	1.0308594490000008e-07	6.94586025e-06	-0.000292788	-6.776699999999999e-05	8.5724812944e-08	4.592366288999998e-09	0.00807785	8.129999999998555e-06	6.609689999997651e-11	6.525166062249998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.7473525626566	-1.2301487509288336	1.5132659494117695	581783.5238413416	970.4816502156274	-1.1812795307544093	941834.6334052474	1.3954213297793574	754.9272563420645	-0.3163200157461006	569915.1623681572	0.1000583523616133	809.8202225549393	524.2203589317816	0.84374	19.200756	0.1390687	0.0880099	0.0097287748	-0.0795995889	-0.0382658517	0.1152163399	-0.008291613	0.0409731686	-0.0121062979	-0.0344503824	0.0696649355	-0.066800009	-0.0161094429	0.0049186808	-0.0994714204	0.0340076542	0.0294774888	-0.079330218	0.0215297888	-0.0090624716	-0.0216283552	0.0612547909	-0.2557723928	0.1236697505	-0.0684122492	-0.0084959304	-0.0283044879	-0.0276273557	0.1227262287	-0.0045021232	-0.0614409781	-0.0165476602	-0.0590086508	0.0399894285	0.1347134433	-0.0019005323	0.0351735253	0.0902300753	0.1832935575	0.0803237569	-0.0382338393	-0.0526203747	0.0652816613	0.0547697325	-0.0814307196	0.0693065701	0.0966783601	-0.0687961473	-0.1722029063	0.0448494437	-0.0066514182	-0.0332014449	-0.1173556313	-0.0218595977	-0.0295477037	0.0413036055	-0.0435757717	-0.0841952433	0.0179636294	0.0399356175	0.024193127	0.126961759	0.0491765695	0.0735840276	-0.0168142077	-0.1111745992	0.0680908918	-0.1167947667	-0.0149850008	0.0022765362	0.0992612346	0.0872899865	-0.0186861936	0.0575675852	-0.0285889828	-0.0436569556	0.0289128091	0.1415557143	0.0206957519	0.0139622062	-0.108914987	0.0168870207	0.0255083696	-0.030513794	-0.0306520647	-0.1124870772	-0.0065281773	-0.0414744829	0.1311793833	-0.0585424882	0.0571623421	0.1422030033	0.1430721179	-0.1735452678	-0.0153640485	-0.110592125	0.0449896151	0.389649	0.007256	5.2649536000000586e-05	0.151826343201	0.171161	-0.086926	0.007556129476	0.029296087921	0.400377	-0.005055	2.555302500000032e-05	0.1603017421289999	0.00303708	0.00040158	1.612664964000003e-07	9.2238549264e-06	-0.000423402	-0.000130614	1.79269253604e-07	1.706001699600001e-08	0.00781341	-0.0002644399999999	6.992851359999973e-08	6.10493758281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.4528382880383	-0.2945142746183364	0.0867386579539649	581334.3306134854	973.1167746038265	2.635124388199074	946956.2570153543	6.943880541281544	755.6430871781197	0.7158308360551473	570996.4752000794	0.5124137858474112	810.397991786869	525.857952827701	0.8808899999999998	20.046169	0.17046355	0.100235	0.0108579256	-0.1358061989	0.0036026225	0.1265047919	0.0171514855	-0.0250957376	-0.033808803	-0.095887129	0.0519001753	-0.0028558823	-0.0039540841	-0.0450487214	-0.1068659336	0.0332332919	0.0213695602	-0.0202436387	0.0373170445	-0.067887662	-0.0031641289	0.0155498977	-0.2240361139	0.073128627	-0.1077328903	-0.045098813	0.0596919146	-0.0967502104	-0.0640385799	0.1232365426	-0.0011540172	-0.0949012797	-0.12691223	0.0696657855	0.0259060973	-0.0106080313	0.0501582765	0.0020338982	0.006797749	-0.0518375099	-0.0111777747	-0.0122881691	-0.0052196701	-0.0408077048	0.0920195939	-0.1025980757	0.080722817	0.0600443555	-0.0034995105	0.0300389407	-0.0081828631	-0.0287676406	-0.007160828	-0.0356525638	0.1294946225	0.0767489458	0.050575226	0.0135240907	0.0218923547	0.0481802088	0.0041745614	0.0959641485	0.0033401177	0.0964206282	0.0031466402	-0.0983246115	0.0895585023	-0.0496440572	-0.0542599964	-0.0893186925	0.0799773964	0.0693343257	-0.0868103048	0.0424316439	0.061201998	0.0106730932	-0.0981265315	0.0045924639	0.0532512916	0.0654825125	-0.0664150859	0.089590745	0.1426828312	-0.0526708986	0.0651313966	0.0340142339	0.1133801095	-0.0505243464	-0.051318315	0.0136383587	-0.0101764191	0.0556188726	0.0719930476	-0.062371539	-0.017710062	-0.1092392569	0.0514415587	0.382055	-0.007594	5.766883600000069e-05	0.1459660230249999	0.262704	0.0915429999999999	0.0083801208489999	0.069013391616	0.411116	0.0107389999999999	0.0001153261209999	0.169016365456	0.00205843	-0.00097865	9.577558225000004e-07	4.2371340649e-06	-0.000235571	0.000187831	5.5493696041000004e-08	3.5280484561000004e-08	0.00785868	4.527000000000003e-05	2.049372900000003e-09	6.175885134239999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
