global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
789.3986512608724	-0.939148771574196	623150.2306124844	0.8820004151493213	840.5428668431002	-0.079001367876458	0.0062412161263514	706512.3110008177	749.3332281347848	-0.4490534321242876	561500.2867868975	0.2016489849026022	753.9710697894222	577.149716706436	1.134651	20.820639	0.043105105	0.0210529	0.0664544923	0.0794269984	0.099583182	0.0189756997	0.0205837033	-0.0416988414	-0.1120820179	-0.0503791141	0.0599567368	-0.0197853818	0.102216208	0.0599722793	0.078071068	-0.0753210645	0.057448311	0.0087955269	0.0193054638	0.0454664743	-0.0916486419	-0.1284166897	-0.0029223208	0.22748957	-0.0453062519	-0.1142839838	0.1126251806	-0.0312990763	-0.0073292716	0.0142144855	0.0520856692	-0.1580484928	-0.1957431046	0.067271753	0.020314825	-0.089137317	-0.0129642441	-0.0048751892	0.0610315419	0.0382783812	0.1339480626	0.1655541931	0.0202779616	-0.0585152005	0.0429081449	0.0147340756	-0.0028750409	0.0471093484	0.0860101529	-0.0906907755	-0.1530442827	-0.0223500491	-0.1391967574	-0.0178055251	0.0429167926	-0.0583772792	0.0454504233	-0.0856464457	0.0530763153	0.047497462	0.2280260657	-0.0439488172	0.1088120893	-0.0540767912	-0.067153126	-0.0048223924	-0.0557592806	0.0193626231	0.0756777844	-0.0019886567	0.1331127767	-0.0789902233	-0.041556733	0.0614818088	-0.1684947768	-0.0819569475	0.0030901341	-0.0172903608	0.0097962844	-0.0450241055	-0.0173463769	-0.2023332058	0.0208579079	0.166143177	-0.1084910736	0.1773718165	-0.0496526607	-0.0446097774	-0.0654351566	0.0883395589	-0.0934108958	0.0738997872	-0.0859714958	-0.0082333339	-0.0394190205	-0.1159871272	-0.0653968591	0.1820603489	0.0191392285	-0.0023478694	0.0754282793	-0.0602913444	-0.0047850472	0.0906413936	-0.2047509052	-0.0104872106	0.1494426103	0.1515837192	-0.108720007	0.074580498	0.0979282008	0.0524983198	-0.0082906521	0.00653661	0.00355425	4.27272702921e-05	1.26326930625e-05	0.0049693	-0.0139461	0.00019449370521	2.4693942490000004e-05	-0.0191899	-0.0050969999999999	2.5979408999999992e-05	0.0003682522620099	0.000829443	0.000254211	6.879756902490001e-07	6.462323252100003e-08	0.000153737	0.0	0.0	2.3635065169000004e-08	-8.889439999999998e-05	-0.0001559440999999	7.902214351359996e-09	2.4318562324809987e-08	0.0	0.0
790.5384202964211	1.1397690355487384	624950.993964761	1.2990734543957014	841.1987518258544	0.6558849827541735	0.4301851106024424	707615.3400733754	749.4962039955619	0.1629758607771236	561744.559803757	0.0265611311960443	754.6908966738612	576.8338796300508	0.994398	18.247023	0.09881461	0.0567684	0.0816890751	0.0755809466	-0.0082802939	-0.0476544954	-0.0355311463	-0.063369117	-0.0707330155	0.1401949604	0.0468200226	0.0205624514	0.007705587	0.0572414463	0.0762671743	0.0147876365	0.0462995785	-0.0428974419	0.0314216342	0.0101093707	-0.0718603843	-0.1027061811	-0.0467834413	0.1164727618	0.0370123842	0.0641088438	-0.0653175505	-0.0943311682	-0.0368564065	-0.1083155673	-0.0089816751	0.0301442466	0.0824974278	0.0507773632	0.040633918	0.0284679529	0.0504545588	0.0724652261	0.1435812819	0.0070954088	-0.0048736495	0.0325742268	0.1500880596	-0.0429497276	-0.0992710489	-0.1351995571	0.0998672959	0.0770413669	-0.1214636312	0.0494092743	-0.0038571214	-0.067633915	0.2234211275	0.0393973588	0.0122323458	0.1131155565	0.0118434291	-0.0205941619	0.0898697874	-0.12459515	-0.0513687885	-0.1294744023	0.02127348	0.0619286347	-0.0609888723	0.0402646883	-0.1076177821	0.0691399647	-0.0116707569	-0.0180635851	0.0231452721	-0.0671200639	0.0537244578	0.1510275792	0.0390978016	0.0204595962	0.0418167283	0.1293065237	-0.1217468006	-0.0832224392	0.0362765444	-0.0112419739	0.0579788946	0.0020240179	-0.0089321409	0.1280622425	0.0479728387	-0.0804840631	0.1522769302	0.0589851023	-0.009137089	-0.0330066226	-0.1256942847	-0.1137579964	-0.0255794433	0.0405876392	0.064268611	-0.1028601337	-0.147152414	-0.0079360082	-0.0345126427	0.1486729328	-0.1587406182	-0.0236527204	0.0296466036	0.0083514078	-0.011287319	0.0872360567	0.0550820689	-0.0773881343	0.0966728009	0.0482387676	-0.0153640485	0.00297098	-0.00356563	8.826722160399998e-06	1.27137172969e-05	0.036019	0.0310497	0.00096408387009	0.001297368361	-0.0278079	-0.008618	7.426992400000001e-05	0.00077327930241	-0.000195439	-0.001024882	3.8196402721e-08	1.0503831139239998e-06	0.000153737	0.0	0.0	2.3635065169000004e-08	-0.000175638	-8.674360000000001e-05	3.0848707044e-08	7.52445214096e-09	0.0	0.0
792.9891035359042	2.4506832394830558	628831.718326677	6.005848340283162	843.5898454244652	2.391093598610837	5.717328597317723	711643.8273032731	751.0852186381387	1.5890146425767853	564129.0056567006	2.524967534323429	755.813363986242	573.1311355550909	1.005575	18.452106	0.10041334	0.0650095	0.0566214594	0.1110718596	-0.0335389398	-0.0136906025	0.0413513549	-0.0659075594	-0.0350542232	0.0311903889	-0.0628494687	0.0457636715	0.0479833369	0.1713015374	0.0880808575	0.1453396659	-0.0067323992	-0.0864111413	-0.0521467774	0.1068165062	-0.0590899788	-0.0412051616	-0.0617636444	0.1066495593	-0.0495953991	-0.0483823852	-0.0603594057	-0.1211414893	0.0097679373	0.0070458865	0.0459884062	-0.0570548657	0.2018191692	-0.0963499724	-0.0864533982	-0.0675098658	0.0284198651	0.0426861622	0.0132380364	-0.0166604479	-0.1139922989	-0.04976941	-0.1011681624	-0.0099038369	0.1957409822	0.1162454799	-0.0619256986	0.0415366283	0.0007023894	-0.0027818569	0.0902290096	0.1854169774	0.048833781	-0.0518318652	-0.0127410208	0.0486470173	-0.0070383984	-0.0119205447	-0.1469283993	-0.0094128458	0.0802914018	-0.0495084714	0.0719934106	-0.1022161605	-0.0362114587	0.0816106114	-0.1067642895	0.0456263395	0.024204465	-0.0354786583	-0.0355367783	-0.0263691979	-0.1312176475	0.0760525092	-0.0345613907	0.014795864	0.0140862792	0.1402783964	-0.2367619837	0.0036767486	0.0636806228	-0.0943606434	-0.0045917907	0.0075270516	0.0149279147	-0.1505342349	-0.1094128555	0.0209611898	0.0314529849	-0.0505957013	-0.0419079072	-0.154366244	0.0729394864	0.094165223	0.0357888916	-0.0650513371	0.0038862196	-0.1253878068	-0.002961484	0.0296535414	-0.0173478525	-0.0853500639	-0.0466554576	-0.0698314053	-0.0246838653	-0.0019804804	0.0011370275	0.1650630381	-0.1856612976	-0.011835544	0.0953761056	0.0438968002	-0.0223783947	0.00295523	-1.5749999999999705e-05	8.7333843529e-06	2.4806249999999074e-10	-0.00395289	-0.03997189	0.0015977519901721	1.5625339352099996e-05	-0.033692	-0.0058841	3.462263281e-05	0.001135150864	0.000888398	0.001083837	7.892510064039999e-07	1.174702642569e-06	0.000153737	0.0	0.0	2.3635065169000004e-08	-0.000168643	6.994999999999983e-06	2.8440461449e-08	4.8930024999999755e-11	0.0	0.0
795.1186617147567	2.1295581788525624	632213.6862070657	4.535018037117842	846.0406241224332	2.450778697967962	6.00631622641354	715784.7376654763	751.7595541519721	0.6743355138333982	565142.4272587718	0.4547283852169531	756.0349160924155	589.8052698325153	1.027597	18.856213	0.1244234	0.0622307	-0.0043057824	0.120330649	-0.0436937069	-0.0737832761	-0.0431571474	-0.1536962684	-0.074057667	0.011078484	-0.058828665	0.0098767107	-0.0749788553	0.0783786817	-0.0192418921	0.137973244	-0.0348054536	-0.0966347404	-0.0021171867	0.1295802295	0.0297522935	-0.0896430739	0.0233053481	0.0903513008	-0.0398434311	-0.1477157304	0.0031322047	-0.0603929234	0.0320749013	-0.0798543008	0.13833287	0.068699704	-0.0413754938	-0.0029916335	0.0419126234	0.072982304	-0.0525275223	0.1144778718	-0.1208798729	-0.0017542731	0.0262329077	0.1477127294	0.018885605	0.1176060558	-0.0667351176	-0.0741159166	0.0534403361	0.1081196707	0.1298286187	0.0413840625	0.1003555053	0.0403473643	-0.0442603191	0.0920598495	-0.0880652614	0.0516802538	0.0446266269	-0.0147192027	-0.0812315186	-0.0555938877	0.095182998	-0.1325895309	-0.0114804167	-0.1060111777	-0.0619727636	0.1411702205	-0.0419815608	-0.0364680815	-0.0235105128	0.0110788082	-0.0082808641	0.0981531429	-0.0874038404	0.1043098174	-0.0090589821	-0.0051330073	0.0297064475	-0.0006908128	-0.1547262861	0.0549687593	-0.0480173514	-0.0776431012	-0.0197671727	-0.0621379175	-0.1054535024	0.0440185468	0.0294190417	0.0424893446	-0.0286688195	-0.0019109088	0.0879256469	0.0895466075	0.0393921664	0.1760024605	-0.0225272104	0.1057387005	-0.0072655621	0.1682805317	-0.1486282774	0.0732674131	0.019183414	-0.0779569912	0.0262213742	0.0554039267	0.0268151408	-0.0296027467	0.1641165656	-0.0551653566	-0.1427430287	-0.1290204652	0.0940386689	0.0394798359	-0.0293067317	0.00296064	5.4099999999999634e-06	8.765389209600001e-06	2.926809999999961e-11	0.0169956	0.02094849	0.0004388392332801	0.0002888504193599	-0.047491	-0.0137989999999999	0.0001904124009999	0.002255395081	-0.000188162	-0.00107656	3.5404938243999995e-08	1.1589814336000002e-06	-0.000285672	-0.000439409	1.93080269281e-07	8.1608491584e-08	0.000108798	0.000277441	1.1837004804e-08	7.697350848100002e-08	0.0	0.0
795.9301824272463	0.811520712489596	633504.8552986697	0.6585658667996216	845.4935830572341	-0.547041065199096	0.2992539270141616	714859.39899096	752.3906964847259	0.631142332753825	566091.7601567709	0.39834064419394	756.6363155314141	600.9875151494111	0.979214	17.968384	0.0675856827	0.0340105	-0.0598482457	0.0864336881	0.0131886181	-0.0859774114	-0.0109600846	-0.1508545957	0.0058974251	-0.021303401	0.0301598056	-0.0187752798	0.0067761986	-0.0445614425	-0.1127402677	0.0237685747	-0.083218581	-0.0833531032	-0.0133603914	0.1142044039	0.0263836051	-0.0319848197	0.0022625204	-0.008252887	0.0946510423	0.0096636138	-0.071933305	-0.0381775489	0.0104287413	0.0619377247	0.1189866143	0.1482026946	0.086508516	-0.0168402277	-0.0076073499	0.0239978489	-0.0505692297	-0.2071292272	-0.0002886679	0.0933718303	-0.0409260636	-0.0783708386	0.060172092	-0.0713295041	-0.0911274739	-0.0714251094	0.0470343061	-0.0557826005	0.1600194904	0.0507432865	0.0771217882	-0.0056906117	0.031288227	-0.0034120486	-0.0448169574	0.0956237302	-0.0033756773	0.0117114841	0.1329328434	-4.7018e-05	-0.0371666125	-0.0433750183	0.0210230438	-0.0497232439	-0.0120897085	0.14482157	0.0271777654	-0.0612311841	0.0255313258	0.0655130639	0.0316736691	0.0512880051	0.0288427708	0.0080850044	0.009353209	-0.0097283548	-0.0603502522	0.0098680509	-0.0722619465	0.0502064418	-0.0069277066	0.0866621059	-0.223973563	-0.2248994664	0.0991946521	0.1446645034	0.0117648019	-0.08053401	0.0138064884	0.1863607028	0.071857333	-0.0095293304	-0.017481329	-0.0830202913	0.0063973866	0.0145575456	0.0464706169	-0.0336770516	-0.0358549994	0.0361532536	0.0915963486	-0.0387213601	-0.0352684879	-0.1053170615	-0.0029393016	-0.0152174974	-0.019466252	0.0043031547	-0.0570707167	-0.0379970977	0.092661062	0.034995421	-0.0361224311	-3.62637e-05	-0.0029969037	1.31505593769e-09	8.98143178707369e-06	0.000436171	-0.016559429	0.000274214688806	1.9024514124100001e-07	-0.0637323	-0.0162413	0.00026377982569	0.00406180606329	0.0002761	0.000464262	7.623121e-08	2.15539204644e-07	-0.000381176	-9.5504e-05	9.121014016e-09	1.45295142976e-07	0.000184793	7.599499999999999e-05	3.4148452849e-08	5.775240024999999e-09	0.0	0.0
795.3855220469355	-0.5446603803108019	632638.1286818762	0.2966549298803073	848.912562585138	3.4189795279038435	11.689421012225589	720652.5389148657	752.0563212917159	-0.3343751930100325	565588.7103948286	0.1118067697004964	757.4115546046881	605.9627163312675	0.972811	17.850903	0.0322727998	0.0161566	-0.0723505527	0.0230780205	0.0096709016	-0.0616774744	0.042059475	-0.1199905938	0.0618917833	0.0020523847	0.0250676656	-0.0577305581	0.1027668433	0.0974135724	-0.0515752986	-0.0260560306	-0.0793159434	-0.0467517302	-0.0529586781	0.0477942659	-0.1118147256	-0.1771176523	-0.0905467317	0.079167831	0.0706986935	-0.0030724116	-0.0162714435	-0.0439051629	-0.0194980565	0.0689798549	0.0341202409	0.0158626645	-0.1352616113	-0.0434369957	-0.0081920744	0.060449895	0.0886596727	-0.0703033923	-0.0381823487	0.0186919155	0.0928593812	-0.0249017851	0.0492426467	-0.0493432627	0.0586721798	0.0543827894	0.1609818158	0.0815246808	-0.0810541776	-0.033331384	0.070368106	-0.1050653509	0.1397560186	0.0160581009	-0.1466285051	-0.0208908263	0.0934644871	0.0425865785	-0.1451815617	0.0611432719	0.0003560568	0.0843487528	-0.0259390612	0.0164821393	0.0447114174	0.1362794446	-0.0574806916	0.089879021	0.0814359686	0.0173239503	0.1039224976	-0.0393842145	0.0007725103	0.0390272793	-0.1041235143	-0.0392092254	-0.0326913477	0.0294439307	-0.01915931	-0.0779186369	0.0385068806	0.1009366841	-0.1135727654	0.0171783425	0.0298295569	0.1277274752	-0.0532995573	0.0482148314	-0.0734659534	0.0579416977	0.0217560115	-0.0388843234	-0.1527732544	0.1394773157	-0.0104999031	-0.0526793839	0.1393253577	0.0112469373	-0.0187568054	0.0285560933	-0.1091366259	-0.0314579319	-0.0549526726	-0.0219187087	-0.0493363623	-0.0997108588	0.1049063625	-0.1790534104	0.0402335638	-0.1254477575	0.0912438734	0.030451217	-0.0427992974	-0.0056939	-0.0056576363	3.242049721e-05	3.200884850307769e-05	0.000426038	-1.0133000000000006e-05	1.0267768900000012e-10	1.81508377444e-07	-0.0532752	0.0104571	0.00010935094041	0.00283824693504	0.000365508	8.940800000000002e-05	1.33596098064e-07	7.993790464000004e-09	-0.000328867	5.2309e-05	2.7362314810000003e-09	1.08153503689e-07	3.55139e-06	-0.0001812416099999	1.26123709321e-11	3.284852119539209e-08	0.0	0.0
793.882403247741	-1.5031187991945671	630249.2701864088	2.259366124492117	848.2818538624763	-0.6307087226616659	0.3977934928415101	719582.1035923596	750.9284459316132	-1.1278753601027347	563893.5309092677	1.2721028279268736	756.4234779584266	606.5238380835763	0.964787	17.703665	0.0551606614999999	0.0300173	-0.0438704302	-0.0055771485	0.0181067611	-0.1034317745	-0.0972832914	-0.0888530421	0.0486739931	0.162301364	0.0021210921	0.0087498427	0.0538921199	0.0157154337	-0.0441937898	-0.1302564628	-0.0204334994	-0.030500248	0.0164692664	0.0727784905	0.0125470326	-0.0980987184	-0.0537204151	0.0476084043	-0.0102876758	-0.040411077	0.0600622491	-0.0415178234	-0.0530005991	-0.0184417766	0.122806333	0.009657878	-0.1009826575	0.1667457513	0.2076430484	-0.0824879586	0.0043416613	-0.0565530787	-0.1640367808	0.0363898749	-0.075875183	-0.2001482323	-0.0302479343	-0.0338442948	0.0475831336	0.0236005373	0.0020594942	0.0205304508	0.0056874742	0.0987875446	-0.0138961381	0.014578595	-0.0271841342	0.1907144003	0.063224909	-0.0086519262	-0.0414726205	-0.0612563403	-0.0720441985	-0.086861831	-0.0149841722	-0.1437461575	0.0617498503	-0.0608074585	0.016537527	0.0907510841	-0.0962840402	0.0619351043	0.0137461575	0.10059232	0.0023828998	-0.0557896163	0.0509744188	0.0679097165	0.0218791953	-0.0203883859	0.0879920605	-0.0340377463	-0.0053728833	0.0251287016	0.0093716359	-0.0653531926	-0.0432458708	-0.0466985981	-0.0714441223	0.1191076571	0.1368254488	-0.0807316078	-0.2627239898	0.0004287624	0.1116817525	0.1620567412	-0.051116928	-0.0614385222	0.0727907497	-0.0002352248	0.1049234571	-0.0831427271	-0.0008985619	-0.0219363533	0.1479745988	0.0423540601	0.0030160429	-0.0522433821	-0.0792695517	-0.0002925899	0.0892044943	0.0002338162	0.0143691096	0.110272689	0.0897877085	0.0258549876	-0.0493116688	-0.0140362	-0.0083423	0.00019701491044	6.959396929000001e-05	0.026132	0.025705962	0.0006607964823454	0.0006828814239999	-0.0475274	0.0057478	3.3037204840000047e-05	0.0022588537507599	0.000395826	3.031799999999999e-05	1.56678222276e-07	9.191811239999993e-10	-0.00015112	0.000177747	3.1593996009e-08	2.28372544e-08	-9.56756e-05	-9.922699e-05	9.15382043536e-09	9.845995544460096e-09	0.0	0.0
793.4081822759354	-0.4742209718056074	629496.5437024039	0.2248855301002547	848.5494601443214	0.2676062818451328	0.0716131220829766	720036.1863112194	750.6697675323657	-0.2586783992475148	563505.0998870959	0.0669145142372566	755.9021523539335	594.8063609049623	0.959071	17.598774	0.10302370145	0.0466329	-0.0115123043	0.0306319354	-0.0066106621	-0.0703721101	-0.0342105777	-0.0846649682	-0.0082291982	0.0350421545	-0.02171075	0.0994741196	0.0655562015	0.0507365072	-0.0243962552	-0.0105782731	-0.0006880741	-0.00653343	0.0042452812	0.1335767554	0.0234472255	-0.0771699314	-0.0288310336	-0.0784679366	-0.0568628251	0.0525981878	-0.0684443129	0.1544226926	-0.0925415294	0.014376171	-0.1022621551	0.0897584299	0.002387212	0.0173790382	-0.0510142039	0.0508780582	0.02088335	0.18081941	-0.0935044976	-0.0359605198	-0.0373358306	-0.144905526	0.0122347771	0.0117700714	0.0077337297	-0.0691787769	0.0759910198	-0.1551669007	-0.0266178546	-0.0133347026	-0.0931493258	-0.0436521118	-0.0390359798	-0.0988428031	0.0149080917	0.0173543989	-0.0180037683	-0.0453863835	0.0044525799	-0.071629499	-0.0377541972	-0.112466734	0.0663241781	0.0751224379	0.0037375025	0.0494212534	-0.0834177024	-0.0792486708	0.065898175	0.0917339582	0.0332764644	-0.0458762786	0.0725665992	0.0195300292	0.0683036246	0.0047233359	0.0341513583	0.0758362831	0.0177445776	-0.0381720139	0.0656706259	-0.0118210937	0.0315217161	-0.1245590245	-0.0473063046	-0.1934585966	-0.0124607189	-0.0299247645	-0.015977555	-0.1327656581	-0.0784882586	0.104494844	-0.0576970566	-0.1118905019	0.0124425385	0.003764602	0.1016746956	-0.0661244635	0.1301757328	0.0575083851	-0.1104957381	0.0052432514	0.0223603091	0.0127691141	-0.0854247846	0.0026405936	-0.0128862782	0.0323656068	0.0439622468	-0.047929976	0.0882931893	0.0212145853	-0.0556345156	-0.0142111	-0.0001749	0.00020195536321	3.059001000000014e-08	0.000427121	-0.025704879	0.0006607408044046	1.82432348641e-07	-0.0281698	0.0193576	0.0003747166777599	0.00079353763204	0.00113055	0.000734724	1.2781433024999998e-06	5.398193561759999e-07	0.000173916	0.000325036	1.0564840129600001e-07	3.0246775056000006e-08	2.90849e-07	9.5966449e-05	8.459314080100002e-14	9.2095593336696e-09	0.0	0.0
793.4221615641394	0.013979288204041	629518.7264611113	0.0001954204986916	848.8358401028734	0.2863799585519473	0.082013480660215	720522.2834431508	750.1637641084416	-0.5060034239240849	562745.6729813456	0.2560394650228972	755.4627208099163	588.2840020620739	0.925198	16.977207	0.02933035145	0.0157665	0.005748964	0.0577001922	-0.0265844083	-0.0001323552	0.0443824029	-0.0610281518	0.0108820207	-0.006291321	0.0430231952	0.0506860079	0.0208795498	0.1513214078	0.0962587554	-0.033725424	0.0693976222	-0.0557078841	0.0009376172	0.0767372879	-0.0734552146	-0.0209508217	0.0807579155	0.0912036331	-0.0119340627	0.0139799413	0.0227513988	0.0025965307	-0.1082069009	-0.0035345849	-0.0823300339	0.0767498514	0.0059985	0.0427418808	-0.0415051003	0.0130235619	0.127320095	0.0177505709	0.081126832	0.0007059378	-0.0790185331	-0.1821432397	-0.0649514316	0.0227453878	-0.1184520196	-0.1032202874	-0.0672749526	0.1035854239	0.0264981632	0.1359205181	-0.0966694015	0.0300313298	-0.124760627	-0.0303630269	-0.0454712984	-0.0186009081	-0.1679359124	0.07042688	0.0127548232	0.0151561145	0.0034588292	0.1195998602	0.1176890729	0.0085440028	-0.0657179638	0.0388499219	-0.0884812812	0.0256923823	0.0486095648	-0.065382695	0.0520069971	-0.0334772135	-0.0107266005	0.0463996824	0.0108578581	-0.0635909575	-0.0088665733	0.0623726613	-0.0076000887	-0.1025360582	0.127785664	-0.0816444659	0.0844130006	-0.0338243335	-0.0077538937	-0.051598681	-0.0762521272	-0.1293503241	-0.0548253795	-0.0762505165	-0.0120540794	0.0095303542	0.0672608186	-0.055407358	0.1782756079	-0.0571359251	0.0362465398	-0.1416529328	-0.1431376432	0.0045581242	0.0609502085	0.02499269	0.0978257939	-0.0025808533	0.0637070251	0.066844606	-0.1336639358	-0.0892867863	-0.09099408	0.0936037139	0.0867609543	0.0165379384	-0.0617435365	-0.0142168	-5.6999999999991086e-06	0.00020211740224	3.248999999998984e-11	0.00799643	0.007569309	5.729443873748101e-05	6.394289274490001e-05	-0.0175751	0.0105946999999999	0.0001122476680899	0.00030888414001	0.00107661	-5.3939999999999934e-05	1.1590890921e-06	2.909523599999993e-09	0.000173916	0.0	0.0	3.0246775056000006e-08	-0.000168982	-0.000169272849	2.8554916324e-08	2.8653297408576805e-08	0.0	0.0
794.0428680961923	0.62070653205285	630504.076374427	0.3852765989330757	847.4122962240235	-1.4235438788498411	2.026477175010852	718107.5997916722	750.6319992500227	0.4682351415810899	563448.398298086	0.2192441478114633	755.6711286294359	591.3251663855482	0.9376	17.204782	0.05511342	0.036934	0.0001683139	0.0619899803	-0.0505247625	-0.0484520317	-0.0794126365	-0.0710869393	-0.0195621589	0.0809528521	-0.0773883417	0.0622882394	-0.0854919176	0.097037756	0.0396924475	0.0076731226	0.0431187991	-0.0559996932	0.0347461075	0.1213373657	-0.0089149367	-0.005437835	-0.0257532349	-0.0055591672	-0.0443231087	0.0715572811	-0.113773966	0.0724607092	0.0521044085	-0.0592128368	0.1155813763	-0.0627047622	0.1037629239	0.0035099471	-0.0001023232	-0.0761936717	0.030959579	0.1005695495	0.1216705355	0.0121357476	-0.1376238653	0.1025762505	-0.0768255203	-0.1183989127	-0.0045711091	-0.0175080912	-0.0081191242	-0.0602911537	-0.0614792571	0.0018448599	0.0714369959	0.1257968991	-0.0114024971	0.0490127716	-0.0463095067	-0.0630811189	0.0751250856	-0.114745173	-0.0157215805	0.1068225521	-0.2952984757	0.1278456244	0.0552482896	-0.0325571649	-0.0595075022	0.0465535002	-0.1207528861	-0.0225697973	-0.0168070304	-0.000340576	-0.0496867898	-0.0236053031	-0.0049376885	0.0365803024	0.1613885945	-0.0749702139	0.0133332155	0.11736266	-0.0109477093	0.0705550032	-0.0016953095	-0.0079102123	0.0416532096	-0.0140502719	-0.026425555	-0.1178439731	-0.0365977364	-0.0245719013	0.0359118353	0.0958964984	-0.0691830818	-0.0432261698	0.136843438	0.0177007556	-0.1077879023	-0.1152745969	-0.1153675873	-0.0092010388	-0.1258017191	-0.02855758	0.0216835894	-0.0351674999	-0.034327773	-0.0619066067	-0.0115751091	0.0545113475	-0.1116876878	-0.0857078621	0.2098881115	-0.0882121157	0.0851916578	0.0118330366	-0.0676152521	-0.0142288	-1.1999999999999858e-05	0.00020245874944	1.4399999999999658e-10	0.0311502	0.0231537699999999	0.0005360970652128	0.00097033496004	-0.0464366	-0.0288615	0.00083298618225	0.00215635781956	0.00107271	-3.900000000000041e-06	1.1507067440999998e-06	1.5210000000000315e-11	0.000173916	0.0	0.0	3.0246775056000006e-08	-0.000226805	-5.7823000000000005e-05	5.144050802500001e-08	3.3434993290000007e-09	0.0	0.0
