global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
824.9171749285509	-0.5569389976249113	680488.3454921015	0.3101810470754409	769.2171046286012	0.1992514578159898	0.0397011434417971	591694.9540532083	786.0001495155516	0.0580997441176123	0.003375580266532	617796.2350384694	776.3190879464702	739.1251890402408	1.111916	22.59218	0.0509818	0.035437	-0.0793627089	-0.0408030443	0.067383793	0.0752508081	-0.0192413986	0.095064039	0.0288092088	0.0979344542	-0.037803812	-0.0205815356	0.08618816	0.0156044547	0.0014825983	0.0205867996	0.0223902675	-0.0108485762	-0.1034614187	0.0373643691	0.0240416542	0.0419895118	0.0792239852	-0.0332623527	-0.0166480346	-0.0089674797	0.0159128468	-0.033145713	-0.0536462207	0.2420889475	0.1020913063	0.0435265755	-0.14332673	-0.0103007218	0.0484208353	0.0307212929	0.0064754794	0.0167673835	0.0182089472	0.1199206453	-0.0607065024	-0.0237123871	0.0966784347	-0.0313892561	-0.0904461873	-0.1032363867	0.0828779121	-0.0030120021	-0.0277201953	0.1491673115	0.0042226622	-0.1292334908	0.0722800717	0.1070751902	-0.1205401383	0.0054992131	0.0620644427	-0.0862600987	0.0419251784	0.0815898355	0.0130328621	0.112107728	-0.1540036033	-0.0326900642	-0.0022469079	0.1133439206	-0.0153879692	-0.0694754847	-0.0174757479	-0.0578008623	-0.0094505985	-0.1038465286	-0.1185465846	0.0162525135	0.1067271464	-0.0377348688	-0.0066591995	0.0910951895	-0.0391039255	-0.0274294131	-0.1310746926	0.0075660593	0.1388753662	0.0082059447	0.0093444563	-0.0376741859	0.0494105534	0.093176756	0.09779262	-0.0045769784	-0.1562535386	0.050223991	-0.1309776967	-0.0119295104	0.0346785441	0.0232189751	0.0247959213	-0.0464195869	0.0613952078	0.073347871	0.0363986349	0.1936678694	0.13726404	0.0392727996	-0.0768457006	0.0082499337	-0.1344860667	-0.021243006	-0.1313038024	0.061270964	0.120032222	0.1344505452	0.0848630698	0.1231965469	-0.0688943153	0.0257480804	0.0250260883	-0.0195203882	-0.0935917035	0.0564247608	0.0802681812	-0.0023706562	-0.0835859703	0.027093	-0.001341	1.7982810000000052e-06	0.000734030649	0.0906628	-0.0249152	0.00821974330384	0.0006207671910399	0.0389652	6.079999999999974e-05	3.6966399999999683e-09	0.00151828681104	-0.00020749	-0.000493296	4.30521001e-08	2.4334094361600004e-07	0.000528175	0.0	2.78968830625e-07	0.0	0.000578317	0.0	3.34450552489e-07	0.0
825.0654921534502	0.1483172248993014	680733.066342415	0.0219979992018299	769.4752652130758	0.2581605844745809	0.0666468873762572	592092.1837747333	786.2619375732364	0.2617880576848392	0.0685329871464007	618207.83447642	776.3100443614138	737.5394388193032	1.118076	22.717346	0.0596299	0.0306928	-0.0604991316	0.1415650684	-0.0108098091	-0.0248943739	-0.0478986079	0.0131660504	0.044652738	-0.0434006663	0.0568824478	0.0580746292	0.0078444843	-0.0755496251	-0.0917072452	-0.0424160439	-0.058382651	0.12470533	-0.0685082125	-0.0025410815	-0.0531605465	-0.0028804294	-0.0255215164	-0.0349904038	0.0184650596	-0.0742674958	0.1075858844	-0.1516965933	-0.0059522267	-0.1922883165	-0.0198346441	0.1034692915	-0.0404192319	-0.0616398831	-0.073960801	0.0699808139	-0.0045093085	0.0167636936	-0.0289656108	-0.0094567015	-0.0873722207	0.0333013814	0.0362369864	-0.0708898893	-0.0066075049	0.1008869351	-0.0148812212	0.0824946327	0.0368651495	0.0438696488	-0.1441328743	0.0032609468	0.0749711286	-0.1047482549	-0.0178213257	-0.0018816464	-0.1490615696	-0.0166476738	0.0477536831	0.0133012917	-0.0172371924	0.1081468226	-0.1271643425	0.034451222	0.0714969636	0.0917266885	0.0296754301	-0.0875547704	0.0091336789	-0.0507996556	0.0458424181	0.0693198939	0.0268921283	-0.0959201769	-0.0452908647	0.053376208	0.0696354688	-0.1063943713	0.0680010313	-0.0511317364	0.0984088974	-0.1289319113	0.0127886904	-0.0048131332	0.0287384789	-0.0288943499	0.0314424955	0.0906244178	0.0288570138	0.0460638568	0.0026375626	0.1638878164	0.0357159532	0.0810143639	-0.0551548674	0.0643995372	0.0053972772	-0.0198364543	0.1492387212	-0.0181675597	-0.1141648784	-0.0171054424	-0.0563731389	0.0722030383	0.0851207265	0.0577681772	-0.0655399977	-0.1061005433	-0.0267499356	-0.1068049699	0.1391926438	0.123590534	-0.0916838522	-0.0091037658	-0.0320777113	0.0833135412	-0.0460595666	0.0684981644	-0.155224542	-0.0939637376	0.0785574968	-0.0071079182	-0.0882931893	0.0308743	0.0037813	1.429822969000001e-05	0.00095322240049	0.100184	0.0095211999999999	0.0100368338559999	9.065324943999988e-05	0.0467008	0.0077356	5.983950736000004e-05	0.00218096472064	0.000285801	0.000493291	8.168221160100001e-08	2.433360106810001e-07	0.00080672	0.000278545	6.507971584e-07	7.758731702500002e-08	0.000578317	0.0	3.34450552489e-07	0.0
824.8866632464749	-0.1788289069753545	680438.0072019033	0.03197977797	771.9880387360311	2.512773522955285	6.314030777665116	595965.5319515038	786.7508872180343	0.4889496447979127	0.239071755148005	618976.9585383642	776.8983880866472	735.2163214440958	1.130073	22.9611	0.0828268999999999	0.0520106	-0.0817445764	-0.0677861927	-0.0806726669	0.0668211616	0.0218605582	-0.1620050114	-0.0979528914	-0.0548868485	-0.0979640707	-0.0164964299	-0.1054663344	-0.0358933792	-0.1118240074	0.0673173947	-0.0024306822	-0.0891980248	0.044444132	-0.0431940908	0.0332097919	0.1526591624	-0.0454320366	-0.0782707016	-0.0614755301	0.0479874324	-0.0148826919	-0.0894259319	-0.032050739	0.0568269062	0.1676073726	-0.0015472661	-0.0045201152	-0.01872039	0.0062529803	0.118230558	0.0400377504	-0.2339249607	-0.0458417772	0.010776113	0.0192649145	-0.0713767313	0.0041879298	-0.0210864533	-0.0128540102	-0.0713876832	0.0964120394	-0.1269484009	0.0804984484	-0.051545639	-0.0245670399	-0.0091853781	0.0815884696	-0.0779423765	0.0396659611	-0.1729676636	0.0369864107	0.1619875096	-0.0031863302	0.0494831155	-0.0302719795	0.0536035407	-0.0032458387	0.0310587401	-0.1188504851	-0.0882466201	-0.0274576547	-0.1191227706	-0.04748922	0.0494564586	-0.130610611	0.0293931224	0.0013056033	-0.0343928446	0.0649367667	-0.01144512	0.0165720653	0.0419772258	0.0430226459	-0.0880751462	-0.0506672665	0.0956894476	0.1142092692	0.0402187716	0.1017263536	-0.0536896574	0.0340786078	0.0666920956	0.0678549926	0.0553708437	0.1586211642	0.0483693307	-0.0506234585	-0.0258301827	0.0111180532	0.1070724043	-0.0016190692	0.0651668944	-0.0090553241	-0.0179072877	0.1265090153	0.0551355481	0.071713946	-0.0197429186	0.1013916522	0.008283987	-0.0254429195	0.1139396001	0.1490716448	-0.0239266193	0.138704171	-0.0047211521	0.1211150832	-0.0079877278	0.0212945367	-0.0158528464	0.0621324806	-0.0947714756	0.123319975	0.0658271728	0.0768132552	-0.0118330366	-0.092661062	0.0192333	-0.011641	0.000135512881	0.0003699198288899	0.0542178	-0.0459662	0.0029395698368399	0.00211289154244	0.0432492	-0.0034515999999999	1.1913542559999994e-05	0.00187049330064	0.000267245	-1.855600000000003e-05	7.141989002499999e-08	3.4432513600000106e-10	0.000389914	-0.000416806	1.52032927396e-07	1.7372724163600007e-07	0.000578317	0.0	3.34450552489e-07	0.0
825.108640673008	0.221977426533158	680804.2689132591	0.0492739778902835	772.4945942208818	0.5065554848507645	0.2565984592323931	596747.8981004849	785.8175735798096	-0.9333136382247176	0.871074347296259	617509.2589468595	776.2539528550406	737.070099624089	1.055514	21.446198	0.140024745	0.0767000999999999	0.001073919	0.015180043	-0.0103549688	0.1737460353	0.0839341844	0.0006323917	0.1264417592	-0.0145901619	-0.0513271248	0.0175514879	0.0914450688	0.0467679683	-0.0065547439	-0.018077236	0.1060187398	-0.1304363522	-0.0303061562	-0.0175688852	-0.0217329177	-0.014691385	0.1302621581	-0.0240780591	-0.0682273706	0.0831383101	0.026602971	-0.1558285308	0.0181444029	-0.0029067474	0.0391917335	-0.014088052	-0.0087455062	-0.0538962548	-0.0235343125	-0.1476530837	-0.0362717104	0.1001531169	-0.0332218757	0.074269453	0.0666975891	0.0451565458	0.0372644041	-0.0737142907	-0.1524873363	-0.045698342	-0.0934549302	0.1523090354	0.0398825097	-0.0400622144	-0.0013445779	-0.0017326034	-0.1330027718	-0.1123825184	0.0187271279	-0.021836481	-0.0296135217	-0.048105954	-0.1534458258	0.0635844389	0.1058202989	-0.1607305645	-0.1580173057	-0.0155182272	-0.1034608517	-0.0441092143	0.0673183027	0.010414111	-0.0155183509	-0.0305966267	0.0683951339	-0.0258276102	-0.1157913526	-0.0063641432	-0.0214999017	-0.1335173221	-0.0674502862	0.0585997676	-0.1033338261	0.0231931014	0.1752545002	0.0222587891	-0.0185282096	-0.0880070767	-0.0296936623	-0.0829389502	0.1152247018	0.0012078764	0.1140299879	0.1104715876	-0.0364110259	0.0098904411	0.0010538722	-0.1533963278	-0.0827753819	-0.0205013697	-0.0453039401	0.0330182674	0.0576730771	0.0767689183	0.0088605714	-0.0028935976	0.011986192	0.1422797957	0.1624866069	0.0335563051	0.0576225976	-0.0532675364	-0.0448083669	-0.0444508273	-0.0307991392	-0.0265361916	-0.0604775828	-0.0206158609	-0.0684042649	-0.0906918223	-0.1638652241	0.0046199549	-0.0347383145	-0.0068789251	0.0750362016	-0.0165379384	-0.0966728009	0.0334889	0.0142556	0.00020322213136	0.00112150642321	0.115801	0.0615832	0.013409871601	0.00379249052224	0.0785364	0.0352872	0.00124518648384	0.00616796612496	-8.20089e-05	-0.0003492539	6.72545967921e-09	1.2197828666520998e-07	0.00034204	-4.7874e-05	1.169913616e-07	2.2919198759999998e-09	0.000759164	0.000180847	5.76329978896e-07	3.270563740900001e-08
826.0977782865008	0.989137613492744	682437.5392898927	0.9783932184261211	775.3601924596536	2.8655982387717813	8.211653266051934	601183.4280510711	787.1361202715115	1.3185466917018402	1.7385653781978678	619583.2718360873	777.5441638967446	735.1726921012106	1.044277	21.217873	0.127304845	0.0730978	-0.0029883378	0.1422774416	-0.1142814586	0.0866515847	-0.0137069664	-0.0294883428	0.0343577748	-0.1408598172	0.0401412376	0.022391316	0.0269063845	-0.1268865467	0.0373140628	-0.0370695778	0.0474521835	-0.0866911331	0.0843314869	-0.0334264239	-0.0477583987	-0.0299676902	0.0615691753	0.0451098259	-0.010227536	0.1283184155	-0.0400958788	-0.0139979023	0.15973016	-0.075308783	0.0401777373	-0.0722437777	-0.0539926321	0.0993650387	0.0193773045	-0.0415308977	0.0793169255	0.1444265409	-0.0235431213	-0.044432384	0.0112541518	-0.13885098	0.0297626059	0.0348971118	0.022541962	0.0722856642	0.0387480483	0.1299444584	0.1069843715	0.017140107	0.0146314305	-0.0643103679	-0.0787588552	-0.1504369532	-0.0244643067	-0.16356276	-0.0695408881	-0.0121940327	0.0520813794	0.0133426651	0.0323660947	0.1107850233	0.1356776359	0.0231931567	0.1025617484	-0.0323702581	0.030891466	-0.0585238138	-0.0232747023	0.1020499762	0.0584244568	0.0794762177	0.0192956683	-0.0368115585	-0.1201381602	-0.0739244346	-0.08523441	-0.0383863407	-0.1566577859	-0.0179304028	-0.0303142066	-0.0265816729	-0.0850408436	0.020502114	-0.0316214901	-0.1040949522	-0.0378343683	-0.1074340706	-0.1613017645	-0.0008654194	-0.0131900329	0.0542748189	-0.0198184174	0.0260632238	-0.1156837639	0.0252062679	-0.020837337	-0.0023277367	0.0714031909	0.0264224255	-0.0097180698	-0.0409807968	0.0781886959	0.1583200284	0.0577726694	-0.1784075754	-0.0901516347	-0.0011048906	-0.0283080198	0.0138622344	-0.0151635658	-0.1078336661	-0.0725809406	0.127688903	0.076932805	0.0984758893	0.2015613494	0.003514318	-0.071552832	-0.0311018853	0.0732270951	-0.0212145853	-0.1003129872	0.0195412	-0.0139477	0.00019453833529	0.00038185849744	0.0505448	-0.0652562	0.00255477680704	0.00425837163844	0.0644486	-0.0140878	0.00019846610884	0.00415362204196	0.000332453	0.0004144619	1.1052499720900001e-07	1.7177866655161e-07	0.000426994	8.495399999999999e-05	1.82323876036e-07	7.217182115999998e-09	0.000578317	-0.000180847	3.34450552489e-07	3.270563740900001e-08
825.949167826171	-0.1486104603297917	682192.0278327444	0.0220850689194326	772.6149326507407	-2.74525980891292	7.5364514184326	596933.8341549085	786.9794870519659	-0.156633219545597	0.0245339654652192	619336.7130405753	777.5793806809054	741.1391498742048	1.001092	20.340443	0.1309912	0.0824408999999999	-0.0717585077	0.068203061	-0.0991416955	-0.0059564635	-0.0179128087	0.0574166132	-0.0560402134	-0.1426225199	0.0471037072	-0.114358562	0.0170282049	0.0336797949	0.0141791544	0.0623779993	0.0749189308	-0.0877853576	-0.0546292107	-0.0886842062	-0.0518103303	0.0802048737	-0.0250019277	0.0269387158	0.0154876618	0.1072259798	-0.0376526628	0.1063804692	0.0128068405	-0.0245318403	-0.0236595713	0.0376386581	-0.1411478381	0.1319665836	-0.0583253152	0.0254659656	-0.0451717235	-0.0805944958	0.0296495189	-0.0294779714	0.005051712	-0.0364703093	0.0398339039	0.0510179039	-0.032796156	-0.0111241353	0.0407235842	-0.1037660381	-0.0681138384	-0.0661524023	0.0404916703	0.0277744712	-0.0718442843	0.0140772774	-0.247843281	-0.0159995118	0.0754259019	0.0792218661	-0.0444169901	0.0208007043	-0.0269971121	0.0353423252	0.0017866128	0.0281446268	-0.1137706596	0.0875194277	-0.0081111855	-0.1310733999	0.1384638187	0.0584196442	-0.0650877788	0.1022340884	0.0222616439	-0.0064068387	-0.0003986317	0.0476380713	-0.1358944187	0.0821697363	-0.0248752324	0.0751076784	-0.0976574205	-0.051633894	0.0126329039	0.0557861787	0.0128999796	-0.0794983406	0.0356224949	0.0169849975	-0.1213277346	0.0561633814	0.0885203425	-0.0631377199	-0.1612510737	0.0151863746	0.0626210495	-0.0384520346	0.0264864737	0.0239435267	-0.0105211035	-0.0270909681	-0.0600309887	0.0096205908	0.1560206105	-0.0501507839	-0.0892095277	0.0087743977	0.0390796611	0.1164188342	-0.000211934	0.0647927419	0.0693318954	-0.0668449037	-0.1150317885	-0.1139137353	-0.0700268896	-0.0125997937	0.0299155714	-0.0897548239	-0.1052488566	-0.1548949271	0.0713867084	-0.0258549876	-0.1035676303	0.0403069	0.0207656999999999	0.0004312142964899	0.00162464618761	0.126609	0.0760642	0.016029838881	0.00578576252164	0.0602785	-0.0041700999999999	1.7389734009999966e-05	0.00363349756225	0.000327142	-5.311000000000031e-06	1.07021888164e-07	2.820672100000033e-11	0.000134967	-0.000292027	1.8216091089e-08	8.5279768729e-08	0.000880803	0.000302486	7.75813924809e-07	9.149778019600002e-08
825.2102333366162	-0.738934489554822	680971.9292034724	0.5460241798536454	769.1878075763057	-3.427125074435025	11.74518627582128	591649.8833240438	787.045375038289	0.065887986323105	0.0043412267417136	619440.4223691609	777.3888270240113	732.4612423148155	1.155824	23.484327	0.107888165	0.0639322	-0.071433021	-0.1073117418	-0.0037736832	0.0167793789	-0.0555633757	0.0310476387	-0.0747856627	0.0758474481	-0.0494178625	-0.0933250086	0.0267683419	-0.0450440116	-0.0603200899	0.0544009322	0.0806614752	-0.0175194131	0.0325691922	0.0090968732	-0.0136250294	0.056397433	-0.0230297465	-0.0625896974	0.0495810695	0.0522480744	0.0669713364	0.0231901806	0.0757308729	0.1414717415	-0.0424971115	-0.0819884204	-0.0593766546	0.0710071224	-0.089154105	-0.0530588375	-0.0745169875	-0.0329431828	-0.245028725	-0.084842208	0.0821863863	-0.0723651754	0.0086032751	0.158357292	0.0397257931	0.0858363981	-0.0319966228	-0.0742039724	-0.0312643674	0.0855041803	-0.0204211077	-0.0572990324	0.0539011842	0.0394853416	-0.0459555582	-0.0397181627	-0.0154511746	-0.0059423708	-0.0184627032	0.0079690762	0.013925569	0.0321461277	0.0686804531	-0.0637869099	0.0163044521	0.060027405	-0.0784401505	-0.0192485614	-0.1246244894	0.011115496	-0.1085353299	-0.0251692212	-0.0456898775	0.0485580949	0.0464909866	-0.145979011	-0.0742838687	0.0248746542	-0.0769840252	-0.1410157449	-0.08589744	-0.0229661636	-0.108579273	0.0322273486	-0.0172793086	-0.0397056243	-0.1688245091	0.0501056947	-0.135033663	0.0862531699	0.0412473405	-0.0403173176	-0.0426323972	0.1596540562	0.0324802798	-0.0771100459	0.0149560279	-0.1590512813	-0.0431164033	0.0379627525	-0.0480941744	0.0025903592	0.0337748742	0.0146361385	-0.0206683684	0.0868254421	-0.1428647575	0.0500333385	-0.0174398394	-0.1160966974	0.0195862734	-0.0119422783	0.0310275402	0.0332365493	-0.000524747	-0.0177371692	0.0078850503	0.027346294	0.0472827918	0.0051734255	0.0695158277	-0.030451217	-0.1064242213	0.0276329	-0.012674	0.000160630276	0.0007635771624099	0.0675223	-0.0590867	0.0045592609972899	0.00349123811689	0.055556	-0.0047224999999999	2.2302006249999976e-05	0.003086469136	2.22797e-05	-0.0003048623	4.9638503209e-10	9.294102196128998e-08	0.000393623	0.000258656	1.54939066129e-07	6.690292633600002e-08	0.000816222	-6.458099999999997e-05	6.66218353284e-07	4.170705560999996e-09
825.4739530042997	0.2637196676835174	681407.2470885448	0.0695480631231048	771.7599627590212	2.5721551827155054	6.615982283970235	595613.4401178057	786.6735203938963	-0.3718546443926698	0.1382758765563989	618855.2276889259	776.8931321678027	746.7821610448265	1.11831	22.722095	0.067250465	0.0415905	-0.0587421674	0.0643987326	0.1312131824	0.0456208865	-0.0019360687	-0.036127574	0.1107014829	0.0394452265	0.0212801436	-0.0488676996	0.0102822842	0.0739682142	0.0526248603	-0.0425409516	0.0805458266	-0.1109749194	0.0608838943	0.0141331477	-0.0821957143	-0.1184770441	0.07047163	-0.0665725567	0.1098085664	0.0113947209	0.0100813697	-0.0904989421	-0.0087327372	0.053378539	-0.0210798349	-0.0604692824	-0.0121745008	0.0201505585	0.0432891899	0.0352908379	-0.0057290868	-0.1888189241	0.0354317272	-0.0366370043	0.1302982406	0.0495025997	-0.0110832952	0.0115440723	0.1001195909	-0.0108667713	0.0076018096	-0.0829143997	-0.0508196647	-0.0753774935	-0.0533609557	0.0629102658	-0.176908725	0.0130699685	0.0122302718	0.075388	-0.004243163	0.0792298581	0.0550314017	0.0404905781	0.0215718514	-0.0268303987	-0.0146776489	0.0104592407	-0.026103291	0.045792151	0.1075059537	-0.0962294256	0.0386349785	-0.0929698038	0.1099075427	-0.0041297239	-0.041580705	-0.0017256039	0.1579254021	0.0192227697	-0.0309650231	0.015430791	-0.0678075715	-0.0581503473	0.0323150418	-0.0733924327	0.0267104317	0.1044932427	0.1212402918	0.0024229831	0.0723226426	0.0083556779	-0.056897794	0.0143376181	0.0880233562	-0.0975115157	-0.0009976248	0.0202280988	0.0833738564	0.049865124	0.0720695361	0.027594804	0.0325791635	-0.0715334871	0.0130639369	-0.1675261053	-0.1198536574	0.024619973	-0.0041022168	0.0664965781	-0.0022318025	0.0711454375	-0.0103691209	-0.0082911762	0.0158830199	0.0906356425	0.0249843042	-0.0282547428	-0.0376636524	-0.0846551606	-0.1031837946	0.0096714877	-0.1540991503	-0.0568538361	0.0676152521	-0.034995421	-0.108871781	0.0275732	-5.969999999999934e-05	3.5640899999999213e-09	0.00076028135824	0.105579	0.0380567	0.011146925241	0.00144831241489	0.0603428	0.0047868	2.2913454240000007e-05	0.00364125351184	0.00025764	0.0002353603	6.63783696e-08	5.539447081609002e-08	0.000168488	-0.000225135	2.8388206144e-08	5.0685768225e-08	0.000842672	2.645000000000002e-05	7.10096099584e-07	6.99602500000001e-10
824.6968585734003	-0.7770944308994103	680124.908540835	0.6038757545348784	767.873850531957	-3.886112227064132	15.101868241337346	589630.2503307743	787.4257234799298	0.7522030860335462	0.5658094826383906	620039.2699978909	777.6174062961895	738.0187810573078	1.06915	21.723265	0.0453645	0.0256811	-0.0110200142	0.0947034946	-0.0574021789	-0.0502948537	0.0466633699	0.0092277896	-0.0319565118	-0.0143970456	0.1237207126	-0.0058554445	0.131699308	-0.077193269	0.0796954573	-0.031699694	-0.0462762377	0.0434525394	-0.0382398998	0.0685997657	-0.0259373086	-0.0062615804	-0.0677107586	-0.0697652014	0.0478498262	0.1457658175	-0.0434181262	0.0304325687	0.0424399921	-0.0457901936	0.0301327828	0.1628526412	0.0473916766	0.0982022946	0.0729730905	-0.0407821897	-0.0093598533	0.0383423517	-0.044976167	0.0126591338	0.0320974664	0.0292856903	0.0291646214	0.0035408076	0.0387745881	-0.0553196459	0.0429859887	0.1283870779	-0.0053524006	0.0433807188	-0.011391492	-0.0450216787	-0.0203000746	-0.0694403585	-0.0563350478	0.1587220227	-0.1377068735	0.0659328236	0.0379408652	0.1353052136	-0.0220467344	-0.0387538247	-0.0114729897	0.2029379523	-0.0253455324	-0.1539904999	0.205148096	-0.019078862	-0.0150769346	-0.0351892265	0.0044461771	0.1104280714	0.0869261373	-0.0365447448	0.0031767801	-0.0582736206	-0.0350686573	0.0128980273	-0.1315848964	0.0702609035	-0.048079697	-0.0456595732	0.1026150989	-0.1036111129	-0.1435569939	-0.0584078939	0.0482563733	-0.0155571708	0.0043995966	0.031565985	0.0575458585	-0.0785944972	0.0251047357	0.0481897667	-0.0247211531	0.0945935272	-0.0586975992	0.1303417758	0.0521885994	0.0992572563	0.0146845225	-0.032612171	-0.0172126735	-0.0106765476	-0.0004673392	0.0655636712	0.0292729677	-0.1852155175	0.0892659627	0.0197629876	-0.0083076371	-0.0949862151	-0.0422698647	-0.0811258321	0.0103493366	-0.0271696596	0.0083680382	0.2272974313	0.0233377132	0.0383128628	0.0656857936	-0.0394798359	-0.1109009027	0.0203762	-0.0071969999999999	5.1796808999999976e-05	0.00041518952644	0.0820619999999999	-0.0235170000000001	0.0067341718439999	0.000553049289	0.0624472	0.0021043999999999	4.428499359999997e-06	0.00389965278784	0.000150775	-0.000106865	2.2733100625e-08	1.1420128225000002e-08	0.000102506	-6.5982e-05	1.0507480036e-08	4.353624324000001e-09	0.000920747	7.807499999999993e-05	8.47775038009e-07	6.0957056249999906e-09
824.1672682489493	-0.5295903244509645	679251.6860529355	0.2804659117520779	767.5816675641715	-0.292182967785493	0.0853708866639384	589181.6163805943	787.5112041870624	0.0854807071325467	0.0073069512918802	620173.8967201571	777.7461231103216	738.6017262384996	1.116678	22.688948	0.0581316	0.0326908	-0.0088610194	-0.0813514611	-0.0441242591	-0.0371085987	0.0462262008	-0.0989082479	-0.0938889394	0.0769849146	-0.0324226804	-0.0606462502	-0.1044468497	0.0504331109	0.0494751625	0.0075871254	-0.0679475291	-0.1168348597	-0.0067646487	-0.0598045464	-0.0376581913	0.0432736531	-0.0381445305	0.0188363591	0.0835909402	0.0244129542	0.0511302579	0.1107772481	0.0135102988	0.138336398	-0.0298566013	-0.1281488023	-0.0773352616	-0.0490667849	0.069838581	0.1064657063	-0.0004549861	0.2107187593	-0.0644798174	0.0814841548	0.049669849	0.0076101934	0.008608597	-0.0514208704	-0.0212404253	0.0086619436	0.0855255618	0.1322112023	-0.0814354694	0.0196203726	-0.0984933695	0.1005919358	0.0472911541	-0.1975115376	-0.074256912	0.106643036	0.1234826589	0.1786403211	-0.0236506629	0.0382470704	0.0369247422	0.1078031101	0.1984551776	0.0362357844	-0.0730963487	0.0056266701	-0.0499161977	0.0513854402	0.0166357038	-0.0409917157	-0.077106825	0.0384696905	-0.0339582049	0.1363063068	0.0891308419	-0.050805073	-0.0753434648	-0.0485175397	-0.0897952295	0.0312632338	-0.0382068454	-0.0446893701	-0.0682737455	0.003274792	-0.0192942761	0.0921367746	0.0938338328	-0.1311272012	-0.103746102	0.0150691896	-0.1065891283	0.1240943401	0.133227049	-0.1038554966	0.109337753	0.09316143	-0.0994190533	0.0160245424	0.1484530727	0.0238581718	-0.0759754999	-0.1153726922	0.1662210963	-0.2425141812	-0.0941696908	-0.0238517931	-0.0011349281	-0.0951291428	0.1696444542	0.0310490271	0.0224981125	0.0224881398	-0.0332853825	0.0385935372	0.1024149823	0.0367903067	0.0247841815	-0.0253267133	-0.0528754086	0.1433010022	0.0637282764	-0.0438968002	-0.1125037874	0.0203574	-1.8799999999999373e-05	3.5343999999997634e-10	0.00041442373476	0.0706434	-0.0114185999999999	0.0049904899635599	0.0001303844259599	0.0603192	-0.0021279999999999	4.528383999999992e-06	0.00363840588864	0.000567366	0.000416591	3.219041779560001e-07	1.73548061281e-07	-0.000321544	-0.00042405	1.03390543936e-07	1.798184025e-07	0.000870064	-5.0682999999999935e-05	7.57011364096e-07	2.568766488999993e-09
