global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
758.7968567859585	-0.0381242393312959	0.0014534576245899	575772.6698682505	970.0318983862672	0.0485495608446626	0.0023570598582096	940961.8838868656	750.6390246195228	0.3840691123110673	563458.9452817487	0.1475090830314112	802.8317096838052	585.0503829503175	0.976363	21.771915	0.22610211	0.139943	0.0682710182	-0.0222305085	-0.1279178184	0.0018948736	0.0617644327	0.123327217	0.0138600192	-0.0325743443	-0.0530044094	-0.009333134	0.006335323	-0.060553951	0.0343536927	0.0225191634	0.0188256083	0.0768418233	0.1234416848	-0.0218515033	-0.0486359845	-0.0130281658	0.093841281	0.050042738	-0.1233759972	-0.0205812205	-0.0085647618	-0.1328580829	0.0819198246	-0.0104300918	0.0776143488	-0.0604817945	0.1042033004	-0.0307839808	-0.0623522397	0.1486908286	0.0325013875	0.0097185057	-0.1695772185	-0.0973625927	-0.0287593295	0.0267766276	0.1104512009	0.0334146984	-0.0463429296	0.0894688777	-0.0482756692	-0.1520781903	-0.1031438222	-0.0376592408	0.0517988318	0.0488155987	0.0212916516	0.0186194486	0.0612363169	-0.0577780447	-0.0628138828	0.0415312091	0.072211166	-0.0768172658	-0.0664553981	-0.037126466	0.0995210045	-0.0143180895	-0.0284286617	-0.1224772799	0.0651923763	0.0222846917	0.0364686097	0.1690930296	-0.0490853966	-0.0220923756	0.0566111128	0.0220121877	-0.0476495025	0.0617043252	0.1316638427	0.019436551	-0.0163165103	-0.0227013429	-0.0094357022	-0.0789094759	-0.0074467085	-0.0205714955	-0.0433429676	0.0542712001	-0.0204006449	0.0753786069	0.173550888	0.0426205993	-0.0544813855	-0.0419703679	0.0341480027	0.060484949	0.0859667892	0.0826378974	0.1662436164	-0.0753825556	-0.0939766472	0.0790904142	-0.1167750465	-0.0346927482	-0.103848026	0.046266372	0.0754741122	-0.0518107701	-0.0061049556	-0.0300682751	-0.0958513562	0.0033077844	-0.067313453	-0.0038401248	0.0532829619	-0.0120300709	-0.055763183	-0.0232455114	-0.0884441906	-0.019775301	0.0870124165	-0.0577562007	-0.0270084943	-0.1019893188	0.0750362016	0.0916682	-0.0085968	7.390497024000003e-05	0.00840305889124	0.00551464	-0.1248323599999999	3.0411254329600004e-05	0.0155831181031695	0.0159729	-0.0556997	0.00310245658009	0.00025513353441	0.000691261	2.126500000000002e-05	4.5220022500000085e-10	4.778417701209999e-07	0.0018347	0.00044665	1.9949622250000007e-07	3.36612409e-06	0.00123755	-0.0002715499999999	7.373940249999997e-08	1.5315300025e-06	0.0
757.8207971465158	-0.976059639442724	0.9526924197490602	574292.3605877807	969.006261032744	-1.0256373535232797	1.051931980942237	938973.1339206584	751.2679888639526	0.628964244429767	564403.591091688	0.3955960207711076	801.9772265098528	575.3951634193132	0.919734	20.509146	0.07800859	0.0399261	0.0770974663	0.0551726751	-0.030573267	0.0604011803	-0.0214218969	0.0578345523	-0.1042554401	-0.0094936574	-0.019301775	-0.0765360619	0.0316461471	-0.0558481015	-0.0075567989	-0.0976690477	0.0833020194	0.0701414428	-0.0146151173	-0.0781489695	-0.0790134832	-0.0526261015	-0.0789466912	0.1026789322	0.0729876975	-0.0018569913	-0.1041604621	0.1058370402	-0.031898102	-0.1266727621	0.0376410909	0.09611453	0.0349931839	-0.1073888921	-0.0589327845	0.0716565899	0.1115599066	0.1301237527	0.1383528919	-0.0324515159	-0.0025727496	0.07976522	-0.0157332616	0.0177070938	0.0114382893	-0.0651203405	-0.0716760184	-0.149799233	0.0214226749	-0.0699686685	0.1473788429	-0.0981613725	0.0998780396	-0.0138187867	0.0112745924	0.03673544	-0.0625756516	0.0328749411	-0.1121484478	-0.0667447593	0.1412107246	0.0460532374	0.0557557638	-0.0604884018	0.1534685547	-0.1473041612	0.0081281711	0.0068843368	-0.0227395197	0.0255773652	0.0179985485	0.0216471519	-0.0717753248	0.0563150058	-0.058373737	0.03824176	0.004249424	0.1168042619	-0.0652570292	-0.0682456927	0.0251130675	-0.0675107585	0.0904093488	-0.0346437119	0.0484602061	-0.0375641849	-0.1568431528	0.0648818981	0.0225469365	0.0212546076	-0.0019557245	-0.0475585329	-0.0374776576	-0.0685542442	0.0594265468	0.1392435605	-0.0153140376	-0.0513539984	-0.0346129707	0.0604010219	-0.0091141293	-0.1833122302	0.0338877009	-0.0180209965	0.0192426245	-0.0206324277	0.0487241971	0.0491831956	0.0344263809	0.0401263283	0.0143103692	0.0320639055	0.1172272552	0.0250231468	-0.0049704791	0.0625777612	0.0359786733	-0.1714025391	0.0526694393	0.0966756886	-0.0293067317	-0.0997327036	0.0802681812	0.091663	-5.200000000010752e-06	2.7040000000111816e-11	0.0084021055689999	-0.019311	-0.02482564	0.0003729147209999	0.0006163124014095	0.0387887	0.0228158	0.00052056072964	0.00150456324769	0.00117567	0.000484409	2.34652079281e-07	1.3821999489e-06	0.0018006	-3.4100000000000016e-05	1.162810000000001e-09	3.2421603600000003e-06	0.00114882	-8.872999999999997e-05	7.873012899999995e-09	1.3197873924e-06	0.0
757.9491928332362	0.1283956867204096	0.0164854523684055	574486.9789165544	970.3601469484856	1.353885915741671	1.833007072843663	941598.8147858868	750.8276372833215	-0.4403515806311588	563742.1409084549	0.19390951456436	802.2089643306653	587.1148124302828	1.064332	23.733536	0.23854575	0.150567	-0.0464723479	-0.0194173195	-0.095217712	0.0477758041	-0.0063847713	0.0857988055	0.0196111375	0.0498088187	0.0005864461	-0.1000463555	-0.0183772763	-0.0630987447	-0.0568711285	-0.0399305172	-0.0367107474	0.0407360376	0.0434066314	0.0253906219	0.101659864	-0.0223903261	-0.0277364279	-0.1189472134	0.0725797429	0.1407013989	0.0595742599	-0.0935189176	0.0156344845	0.056564029	0.0690873738	-0.0910239432	-0.0964626815	0.0581105721	0.0244864319	0.1079039418	0.1400499418	0.0255159896	0.0830718852	-0.0987143828	0.0739126871	-0.0134064938	-0.0339952055	0.0286773078	-0.0634660009	0.1465309921	-0.0272252087	-0.0891756846	0.0555639541	-0.0078476231	0.1055413346	-0.0537580337	0.159550528	0.0624542875	-0.0734472711	-0.0750883684	-0.0182228978	0.0715856487	0.0246651176	0.0631529389	0.0496815545	0.1084050658	0.0103278478	0.1663456208	0.0469415572	-0.0793565116	-0.0395435012	0.0058426257	0.0685718801	-0.2121202623	-0.0414045065	0.0300747329	0.0777387502	0.0735065992	0.1053152804	0.1285443838	0.054711795	-0.0509385	-0.1001273191	-0.1259018246	0.0482280593	-0.0587174464	0.0864175532	0.0608103551	-0.0385541844	0.0280864554	-0.0210777873	0.0381013941	-0.0106598383	0.0369835706	-0.0183783692	-0.0430764061	-0.1109649673	0.0453932445	0.1836660141	0.0615053025	-0.0281143308	-0.0852433453	-0.073894491	-0.1614859272	-0.02016813	-0.0490619548	0.0365870765	-0.0970788126	-0.006589622	0.0565099235	0.0860522078	0.0368119026	0.0181676192	-0.0522917071	0.1518057778	0.0397435497	0.0153080188	-0.0494842384	-0.081003727	0.0676937763	-0.0721079526	-0.0161994073	-0.1140894736	-0.1576496687	-0.0315924503	-0.0973056967	0.0851916578	0.0725316	-0.0191313999999999	0.0003660104659599	0.00526083299856	0.120141	0.139452	0.0144338598809999	0.019446860304	0.0450141	0.0062253999999999	3.875560515999999e-05	0.00202626919881	0.000614509	-0.000561161	3.14901667921e-07	3.77621311081e-07	0.0008921619999999	-0.0009084380000001	8.252595998441819e-07	7.959530342438216e-07	0.00114368	-5.140000000000049e-06	2.6419600000000503e-11	1.3080039424e-06	0.0
757.7345046436533	-0.2146881895829437	0.046091018746402	574161.5795275626	969.6054354750812	-0.7547114734044271	0.5695894080882813	940134.7005028218	750.4017904404424	-0.425846842879082	563102.8470962216	0.1813455335900815	802.388640718067	576.6246221022052	1.072007	23.904696	0.1553236499999999	0.113104	0.0542495416	0.001275695	-0.0894528476	-0.0468489852	0.0549891185	0.1006944495	-0.002941256	0.0118269372	-0.0212219048	0.0045443798	-0.02079819	-0.1427817819	0.0199511637	-0.0280509394	-0.0202364949	0.0295979013	0.0510932896	0.0469708353	0.0823023474	-0.0902332483	-0.0730351493	0.0596799366	0.0704254497	-0.0260780925	-0.0448168409	-0.0801179713	-0.0562366094	0.0205863706	0.1063254553	-0.151157709	-0.0128511667	0.0160097982	-0.0793700392	0.1139668423	0.04241622	-0.0400335637	0.011113143	-0.0587449215	-0.0126134167	0.0052465183	0.1038351825	-0.0070349629	-0.1299879799	0.0921164123	0.0982580916	-0.0096092661	0.0321917432	0.1186022855	-0.0236029568	0.0884694735	0.0351543008	0.0095165784	0.021314176	-0.0498737733	0.0394418781	0.1165881368	0.0592036488	0.0067185544	-0.0310315228	0.0204574421	-0.0674585888	-0.0956584128	0.0988226959	-0.0363380814	-0.0864153343	-0.0639479783	-0.0325777776	0.0446552165	0.0909943685	0.1280231609	0.110085987	-0.1007110202	-0.0677767087	-0.0806312419	0.090106266	-0.0052572398	-0.0900446528	-0.0027956395	0.0783004702	-0.0940887391	0.0885825182	-0.0026994267	0.0160431185	0.0507030541	-0.0229550964	0.0381578405	0.0998506092	-0.0342948865	-0.0705204922	-0.0126642747	-0.1448936269	0.1115683875	0.0030599289	0.1088895472	-0.0520732321	-0.0134571513	0.0973496351	-0.1749400013	-0.0100897209	0.0337070575	-0.1159994687	-0.1098004535	0.0868024211	0.0200334376	-0.0527456232	-0.0092704201	0.0787135826	0.1531421797	-0.0322308343	-0.0237024205	0.0180119839	-0.0190600104	0.0506581605	-0.0286452729	0.1528798333	0.0589338242	0.0183834172	-0.0608159024	-0.0338646736	-0.0947124447	0.0897877085	0.0916642	0.0191326	0.00036605638276	0.00840232556164	0.0098685	-0.1102725	9.738729225e-05	0.0121600242562499	0.0488441	0.00383	1.46689e-05	0.00238574610481	0.000507436	-0.0001070729999999	1.146462732899999e-08	2.57491294096e-07	0.00117631	0.0002841480000001	8.074008590405688e-08	1.3837052161e-06	0.00109313	-5.05499999999999e-05	2.55530249999999e-09	1.1949331969000002e-06	0.0
757.4730974477166	-0.2614071959367265	0.0683337220875021	573765.4933570379	969.266108988566	-0.3393264865152332	0.1151424644507727	939476.7900338346	749.6184835288047	-0.7833069116376237	561927.870848025	0.6135697178192719	801.1622873729059	566.3575522030311	1.031769	23.007412	0.0854947999999999	0.0530177	0.0935412183	0.0997083469	0.0183649903	0.0264229593	-0.0942263756	0.0254003157	-0.156963479	-0.0238872992	0.0139612795	-0.0867208371	0.0786474366	-0.0573262696	-0.0453520724	0.0954647491	-0.0206465351	-0.0071827953	-0.0124943708	0.0499390202	0.0972699918	0.1230872575	-0.0798514952	-0.0469156927	-0.0045638244	-0.0567136605	0.035969048	0.0060502596	-0.0744957321	-0.0252721241	-0.0584452067	0.1332131164	-0.0288254911	-0.0739726248	-0.0667148183	-0.0374446958	0.048952364	0.0360905266	0.0436390186	0.0393832129	-0.0009724711	-0.1254692629	0.1216076043	0.1732110411	-0.0794794565	0.0582432514	0.1087758537	-0.0159089254	0.0237862143	-0.0685515707	-0.0454379411	0.0076640673	-0.0713233019	-0.0682919436	0.2113650353	-0.0217426134	0.0415292194	0.0675678287	-0.0807963562	0.0769771177	-0.0272096654	-0.0830374164	-0.0798354861	-0.0236498909	-0.0578811043	0.0861380218	0.07593031	-0.0111002123	0.0681000014	0.0285692019	-0.0230659839	0.0155502129	-0.0744273367	-0.1599409135	0.0663190397	-0.0706167325	0.0006791391	0.1247447462	-0.0510464548	-0.1071343039	-0.0301493944	-0.0644015894	-0.0288439093	0.1002136201	-0.0077886001	-0.0298097574	-0.0305445676	-0.1538493866	0.1647608913	0.0450190512	0.0295763816	-0.0142510999	0.0495371205	-0.0095326219	-0.0923748781	-0.0889114588	-0.0696984315	0.1589827277	0.0078401346	-0.1000537399	0.0485278072	0.0220168987	-0.02915968	0.0940739568	-0.0248596644	-0.095906647	0.0953077013	-0.0179527998	0.0382390432	-0.064706616	-0.0539609414	-0.0269602539	0.0166687028	0.0242528282	0.1049844532	0.1135407561	-0.0326713637	0.2447979149	0.0231177223	-0.0407632133	-0.0361224311	-0.091957378	0.0940386689	0.0916619	-2.299999999996749e-06	5.289999999985046e-12	0.00840190391161	-0.0342791	-0.0441476	0.00117505669681	0.00194901058576	0.0446779	-0.0041662	1.7357222440000017e-05	0.00199611474841	0.00103927	0.0005318339999999	2.828474035559999e-07	1.0800821328999998e-06	0.00138805	0.0002117399999999	4.4833827599999994e-08	1.9266828025e-06	0.00109313	0.0	0.0	1.1949331969000002e-06	0.0
757.5742314685782	0.1011340208616502	0.0102280901756447	573918.7161852069	970.2620812964888	0.9959723079227842	0.9919608381490372	941408.506401794	749.2902372276313	-0.328246301173408	561435.85960464	0.1077456342340236	800.595294229964	577.6364098413236	1.115441	24.873215	0.2031152	0.150874	-0.0535760847	0.0146241592	-0.0443664858	0.0943945362	-0.0446057225	0.0111217715	0.0184928444	0.0957292659	0.0476401603	-0.0712574266	-0.0576741598	-0.0801794855	0.0210307203	-0.0703903848	-0.0262087002	0.0338130068	-0.050061058	0.035439338	0.1738200725	0.0781540997	0.0761292841	-0.0507453639	-0.0422087638	-0.0055747918	0.0096529052	-0.0264868963	0.0648447475	0.0434236374	0.0808189047	0.0541842049	0.082740785	0.0877492119	0.0066638385	-0.0694017853	0.0655281699	0.0770627498	-0.0103801648	-0.1443765674	0.0466102881	-0.0354486437	-0.0476547154	0.1600223431	0.0776409496	0.0281093915	-0.0060680024	0.0842487881	-0.0163933212	0.1470482709	0.0144808961	0.087814511	-0.0172473346	0.1250035371	-0.0141353615	-0.0205423108	-0.0613441021	0.0024679781	-0.0509343508	0.0885792698	0.0302595549	0.027685673	-0.017987672	-0.0373335412	0.1267961865	0.0175621251	0.0501165597	-0.0088344525	0.0565667267	-0.0634920722	-0.0321278274	0.1178459864	-0.0209580697	0.0044053434	-0.0674839287	-0.0718995449	-0.0416894489	-0.0393538067	-0.1150144162	-0.0444282245	0.0503511455	0.0067971584	0.0454004539	0.0807294682	-0.0156230767	-0.0661250266	0.0923876431	0.1203775719	0.0295319886	0.0855673539	0.0112394647	-0.0637552944	0.0705977691	0.0661779492	0.0221864207	-0.0188429532	-0.1053846325	-0.0304525415	0.0182602647	-0.1247929506	-0.0266507591	-0.1875303762	0.0483390711	-0.0230539701	0.0639122734	-0.0417395944	-0.0789333976	-0.025290716	-0.0521619345	-0.1274416563	0.0268742729	-0.0308169187	-0.2003199373	0.0549070536	0.1112127107	0.0073208031	-0.0403177738	-0.0138930873	-0.1730730804	0.1578894824	-0.0383647583	-0.0890452037	0.0979282008	0.0916619	0.0	0.0	0.00840190391161	0.110296	0.1445751	0.012165207616	0.02090195954001	0.0764045	0.0317266	0.00100657714756	0.00583764762025	0.000503	-0.0005362699999999	2.875855129e-07	2.53009e-07	0.00138805	0.0	0.0	1.9266828025e-06	0.00109313	0.0	0.0	1.1949331969000002e-06	0.0
756.2706643826699	-1.3035670859082984	1.699287147463453	571945.3178058049	967.865457875625	-2.3966234208637616	5.743803821432719	936763.5445487932	748.776085132733	-0.5141520948983498	560665.6256667018	0.2643523766883617	800.6218131446572	572.7804730351934	1.056897	23.567759	0.2385712	0.149947	0.0569880524	0.0563841791	-0.052442845	-0.0364838576	-0.0044014495	0.1602667253	-0.0393069016	0.0048712456	-0.0107391879	-0.0063984842	-0.0398858741	-0.0563961428	0.0684873995	-0.0157885614	0.0332733928	0.0316958113	0.0273517874	0.094595307	-0.0072651334	0.2550240161	-0.0751978857	-0.0854609788	0.0045689769	0.0055360676	0.0476372952	0.034241652	0.0436375307	0.1027552474	-0.0650087035	0.0792454914	-0.0070474653	-0.0253684928	-0.142243813	-0.0457810029	0.0499045296	-0.1245388091	0.1030758012	-0.0744284207	0.0379055204	-0.0077590067	0.0535312484	-0.0628195598	-0.0048252193	0.0258708657	0.0914523624	-0.0596993548	0.0273087246	-0.0068486025	-0.0601728006	0.0242211411	-0.0337062468	0.1233633074	0.0754360349	-0.0532452643	-0.0203031258	-0.1086829488	0.0422341072	-0.0347775083	-0.0331339937	-0.1712307046	0.0190732278	-0.164846326	-0.0583846285	0.1369405659	-0.0032389538	0.062635732	0.1443619955	-0.0018888743	-0.0677361795	-0.1310442887	0.0057522693	0.0564990071	-0.1684108192	0.0413546766	0.0942850742	0.0570051003	-0.1269275003	0.017378649	-0.0387295417	0.0299741415	0.0048136817	0.0592392541	0.0553650442	-0.0569678078	-0.0443683148	-0.0977162148	0.0384664393	-0.0138328911	-0.0498123664	0.0891287925	0.0655959137	0.0131833656	0.044060463	0.0307183416	-0.0476457928	0.1466928606	0.0311689515	-0.1177864325	-0.0420353612	0.0389253431	0.0295107435	0.1492899294	-0.1034943748	-0.0553724276	0.0123776729	-0.1160741258	0.0499941565	-0.0094393407	0.0361697005	0.0102646029	0.0379992236	0.0102003843	-0.0545483415	-0.2356736708	-0.0224788784	-0.0202763696	-0.0142880553	0.0884872204	-0.0405906974	-0.0859808972	0.1014413551	0.0916615	-3.999999999976245e-07	1.5999999999809961e-13	0.00840183058225	-0.0221987	-0.1324947	0.0004927822816899	0.01755484552809	0.0186614	-0.0577431	0.00333426559761	0.00034824784996	0.00106044	0.00055744	3.107393536e-07	1.1245329936e-06	0.00179727	0.0004092199999999	1.674610083999999e-07	3.2301794529e-06	0.00109313	0.0	0.0	1.1949331969000002e-06	0.0
756.8047513081652	0.5340869254953304	0.2852488439850546	572753.4316026139	965.9923221391508	-1.8731357364741823	3.5086374872566783	933141.1664317888	749.9699680541937	1.1938829214607267	562454.9529832083	1.4253564301556	800.0913762670359	569.0791073332832	0.956932	21.338623	0.1855674	0.10828	-0.0308446345	0.0831345267	-0.0064316906	0.0211880135	-0.0648275063	0.0667520286	-0.1140558394	0.1303397497	0.0076891291	-0.0506929866	0.0359156731	-0.0390249555	0.0091004907	-0.0917310749	0.0570862717	-0.0002581372	-0.0835993577	-0.0365680396	-0.0409544147	-0.0154488231	-0.120162345	0.032505705	-0.0317816869	-0.1783570395	0.0198747816	-0.0228149473	-0.0263036909	0.020270923	0.0302701759	0.1268602523	0.0275143784	-0.0195926501	0.0632646857	-0.1184090827	-0.0021329676	0.0068084424	0.062154345	-0.0150448113	-0.0076754071	0.1036176508	0.080724845	-0.0075865887	-0.1661962692	0.1325070957	-0.0497820628	0.0177670094	0.0057328353	0.0113569492	-0.0436350433	-0.0332909788	-0.0165237551	0.0783342202	0.033401649	-0.1228026937	-0.038543848	0.0111924935	-0.1005282074	0.0829887665	0.0311541361	0.0560990525	0.0785235798	-0.040902269	-0.1099602976	0.1031562669	0.0014883112	0.0609471892	0.1013807718	0.0339052132	0.0992382765	0.0674177321	-0.0511894258	0.049243525	-0.0689013252	0.1038695287	-0.0385138121	0.0738575556	-0.1231908845	-0.0355216836	0.0611194349	-0.0294026043	0.0405577286	0.0078260681	0.0382926324	-0.0030528248	0.0174142845	0.0268738875	-0.0115907857	-0.0399277353	-0.0606722308	0.052149576	-0.0209551931	0.059022086	-0.1102999813	0.0083357575	0.0077530638	-0.1325650554	-0.1278135385	-0.0756330344	0.076052401	0.0149074435	0.2158069102	-0.0631426513	0.0111644273	-0.0748852001	0.0428940286	-0.0956611614	-0.0437404887	0.11614083	0.0589818012	-0.0693874198	-0.053957693	-0.0590954586	0.0880888266	-0.0624094173	-0.0653645026	-0.0027659713	-0.025551993	0.0207230946	-0.0427992974	-0.0827696937	0.1045646294	0.0850820999999999	-0.0065794000000001	4.328850436000145e-05	0.0072389637404099	0.0605161	0.0827148	0.00366219835921	0.00684173813904	0.0853490999999999	0.0666876999999999	0.0044472493312899	0.0072844688708099	0.00124293	0.00018249	3.33026001e-08	1.5448749849e-06	0.00138805	-0.0004092199999999	1.674610083999999e-07	1.9266828025e-06	0.00109313	0.0	0.0	1.1949331969000002e-06	0.0
757.2207114322242	0.4159601240589836	0.173022824807165	573383.2058219238	971.6427326669072	5.650410527756435	31.927139132180752	944089.599944415	750.1609811499442	0.1910130957504634	562741.4976398469	0.0364860027481757	802.3667499202975	581.4788452337663	0.93456	20.839752	0.14403852	0.0836304999999999	-0.0321250516	0.0434240921	-0.0760351048	-0.0618371423	0.0206984316	0.1274629457	0.0612573488	0.0289231815	0.0349348135	-0.0708417754	0.0770871441	-0.0370839159	-0.0017059981	-0.0799845259	-0.0608574951	0.0002300367	-0.0444058041	-0.1174022864	-0.0308793932	0.0971002807	-0.1704739359	0.0665755946	-0.0072419816	0.0001570265	0.0521513822	0.0089120428	0.1530788484	0.0246546738	-0.0787019397	0.1192830731	0.0803986989	0.0758574906	-0.0492343753	0.0060829731	0.0828234157	-0.1036502726	-0.0253147332	0.0234553139	-0.101229927	0.040220136	0.0525758917	-0.029377501	0.0073537114	-0.1565052376	-0.0230171051	0.1249999847	0.0299874324	0.1497774584	-0.021942718	0.1478354151	0.0774981682	-0.1407960873	-0.1452696096	0.0006626674	-0.0536287823	-0.0100872865	-0.1102499196	0.1556700668	-0.0139295409	-0.1056622655	-0.0764408194	-0.0833977214	0.0222495823	-0.2163088449	-0.0345081609	0.010615111	0.0832660044	-0.0442095511	-0.0181197973	-0.0183548848	-0.0101961147	-0.0409880445	-0.089427924	-0.0900674779	0.1115585375	-0.0509016329	-0.0774199947	-0.0876006006	0.0129280599	0.0535306739	-0.000988705	0.0293257761	0.0187126488	0.0010113363	-0.0213065058	0.0105740499	0.0596135198	-0.0904624477	-0.0182997668	0.099828892	0.044058235	-0.0332448976	-0.0418416871	0.1470104056	0.0209280291	0.1253283115	-0.0309960847	0.0883253436	0.0018568679	-0.060228345	0.0144348192	0.0973273268	-0.0728113882	0.107959908	-0.094832876	0.0147181088	0.0735108132	-0.0821378107	-0.0627508291	-0.2428610597	-0.1354805197	0.0969273492	-0.03039555	0.1410245219	0.0519765188	0.0075430995	0.0531923932	-0.059634157	-0.0449896151	-0.0794170796	0.1072860197	0.0916594	0.0065773000000001	4.326087529000138e-05	0.00840144560836	0.0305234	-0.0299927	0.00093167794756	0.00089956205329	0.00858238	-0.0767667199999999	0.0058931292995583	7.365724646440001e-05	0.000756734	-0.0004861959999999	2.3638655041599998e-07	5.72646346756e-07	0.00151589	0.0001278399999999	1.6343065599999984e-08	2.2979224921e-06	0.00109313	0.0	0.0	1.1949331969000002e-06	0.0
756.2078157059019	-1.0128957263223128	1.0259577524020056	571850.2605346913	970.2553899328196	-1.3873427340876106	1.9247198618256864	941395.521693688	751.0599684524575	0.8989873025133193	564091.0762118065	0.8081781700801742	803.1929371388815	570.5053644036966	0.935113	20.852079	0.07487552	0.0376873	-0.0084975142	0.133025363	0.0041932971	-0.0241267642	-0.0091604362	0.061180582	-0.0732413106	-0.0281189465	0.1310207682	0.0299109094	0.0625072015	-0.0756599407	-0.0418921699	-0.0860120103	-0.0159470156	0.0272221405	-0.0622034787	-0.1342283535	0.0988129474	-0.0893296732	-0.0716989401	0.0347448198	0.1389961101	0.0254725167	-0.0056804121	-0.1364314612	0.0421521442	-0.0701789903	-0.1041261447	-0.0867409592	0.0810065062	-0.0841787587	0.0303593592	-0.0609691597	0.105598171	-0.0220106235	0.0099332153	0.0573835843	-0.0224147106	0.0692570526	0.0764788558	-0.2136891803	-0.0905416008	-0.1479958994	-0.0446844806	-0.020741125	0.0901262449	-0.0959143505	-0.0392693239	0.0507496811	-0.048875873	0.1079099181	-0.0543038179	-0.0232041241	-0.1213587244	0.0299740281	-0.0208881366	0.0453010739	-0.0752425172	-0.0095652214	-0.0577339342	-0.0412647162	-0.0436370695	-0.0656417333	-0.0128473694	0.0339528664	-0.1266839818	0.0079967684	-0.1342907591	-0.0197643619	0.000128256	0.0238735852	-0.1314656566	-0.1340889366	0.0514259994	0.0772581297	0.0212985372	-0.0855273034	0.1700260593	0.0468784783	0.012992138	-0.0091110665	-0.029128295	-0.0260005451	-0.0362814501	-0.0098294055	0.001633134	-0.1444889284	-0.0971389845	0.0483460576	-0.0425740169	-0.0848434264	-0.1874284015	0.1481540805	-0.0263328483	-0.0113546476	0.0320976385	0.0549449753	0.0482381829	0.1002556383	0.0202556861	-0.0903497355	0.0522649347	-0.1026911724	-0.0667560365	-0.0520811818	-0.010595795	-0.0761267914	0.0279976702	-0.0563089487	0.1091871897	0.1571751043	-0.1479538036	0.0391281349	0.0173248284	-0.0136945996	0.0075047676	-0.0776415754	-0.0471607147	-0.0759287828	0.1095950666	0.0916641	4.699999999996374e-06	2.2089999999965916e-11	0.00840230722881	0.0102221	-0.0203013	0.0001044913284099	0.00041214278169	0.0247306	0.0161482199999999	0.0002607650091683	0.0006116025763599	0.00129805	0.000541316	2.930230118560001e-07	1.6849338025e-06	0.001743	0.0002271099999999	5.15789521e-08	3.038049e-06	0.00109313	0.0	0.0	1.1949331969000002e-06	0.0
