global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
735.0164690937027	-0.4188397903815257	540249.2098389739	0.1754267700068404	909.8986972478504	3.5988961928179606	827915.6392533352	12.952053806679611	718.7679442084714	1.0445088325776624	1.0909987013327511	516627.3576216722	759.1184959057542	566.2483640862584	1.003644	24.218199	0.14364675	0.0621395	0.0333360805	0.0207714415	0.0104123486	0.0605834329	0.1239969469	0.0029154719	0.0250421749	0.0996179831	-0.0587333949	0.0867843673	0.0613864474	0.0199933285	0.0115289173	-0.1214115004	-0.0873661023	0.0027717219	-0.0117266107	0.0555494511	-0.1301241202	-0.0071564347	0.0056995321	-8.56055e-05	0.1139366853	-0.073124906	-0.0004269286	-0.0444848393	0.0204965734	0.0406935948	0.0833275274	0.1020572811	0.0223701291	0.0003473987	0.0760081268	0.1288692734	-0.0404118661	-0.1363375139	0.0581163601	-0.0783593212	0.0247746558	0.1570399272	0.0372632547	0.0856372108	-0.0058450847	-0.048990462	-0.083990857	0.0034841163	-0.0582605503	-0.1231484543	-0.0719177712	0.052424366	0.0608326358	-0.1386436511	0.0980735763	-0.08522439	-0.0533366421	-0.0554501679	0.0108488339	-0.0030223936	0.0697595261	0.072711859	0.0884007853	0.0363291208	-0.0573171253	-0.0991681077	0.002165701	0.1113897221	-0.0059187548	-0.0196685337	-0.0275017436	0.0726468984	-0.1063451606	0.0661896531	-0.0039954102	-0.0257732766	0.0045116703	0.111032109	-0.084516526	-0.090567584	0.0593502599	-0.0812540907	-0.008581196	-0.056891021	-0.1562217626	-0.0515446955	0.1474843284	0.0417297785	-0.0353437985	0.0104098274	-0.0754031138	-0.037841483	0.0274306778	-0.1180041047	-0.0171575574	0.043131419	0.1198422433	0.0979282008	0.0524983198	-0.0082906521	0.0316078	0.0094278	8.888341284e-05	0.0009990530208399	0.0491047	-0.0202418	0.00241127156209	0.00040973046724	0.0143699	-0.0375793	0.00141220378849	0.00020649402601	-0.000960058	-0.000797587	9.21711363364e-07	6.36145022569e-07	-0.00019296	-0.000407433	1.66001649489e-07	3.72335616e-08	0.000275393	0.000322937	7.584130444900003e-08	1.0428830596900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.7822453079968	1.765776214294192	542848.0770010932	3.117965638967128	907.5206048645698	-2.3780923832805456	823593.6482537546	5.655323383416945	719.2239747329322	0.4560305244608571	0.2079638392400444	517283.1258306375	759.4963526245909	578.0657773639928	0.985654	23.78409	0.082082585	0.0402947	0.0458592434	-0.114277983	0.0497771244	-0.0768650214	-0.0331979411	0.0036240827	0.0014446942	-0.1103407979	-0.0137260017	-0.0514426113	-0.0821805723	0.033020316	0.0086953484	0.0756869039	0.0124384504	-0.0745047104	0.007221729	0.0805254843	-0.021996717	-0.003650789	-0.1082463477	-0.0488002626	-0.0330723261	0.0615365262	-0.163679119	-0.1994466794	0.0344901146	-0.1363770483	-0.0344866735	0.0466790004	-0.0039504192	0.0579591129	0.174012754	-0.0491427382	-0.0218551887	-0.0026368603	-0.0651070476	-0.0261499439	-0.016375527	-0.1163374224	0.0500778132	0.0476993156	0.0069147691	-0.1185214568	-0.0387013369	0.122722246	-0.0703164161	-0.109344198	-0.0543093012	-0.0024209805	0.1335140896	-0.1380709943	-0.0767703683	-0.1036891034	-0.1380809852	-0.1757675276	0.0286052156	-0.0201018834	-0.0123583853	-0.0434535493	-0.1109013138	-0.0639123751	-0.020961125	-0.0226060345	0.0903879537	0.0395953188	0.0705467163	-0.0051178251	-0.0922543307	-0.1462685608	-0.0345420198	-0.0251887763	-0.0789169171	0.0089684713	-0.0284585558	0.1993334975	0.0407183536	-0.0292108042	0.0239316709	0.0588253695	-0.008965959	0.0775754988	-9.4953e-05	0.0282291612	-0.0903923795	0.071062031	0.0307748609	-0.0085369706	-0.0789969575	0.0313552607	-0.1116197238	-0.082158947	-0.1583748521	0.0429482775	-0.0040989393	0.0966728009	0.0482387676	-0.0153640485	0.0252295	-0.0063783	4.068271089e-05	0.0006365276702499	0.0353956	-0.0137091	0.00125284849936	0.00018793942281	0.0360749	0.021705	0.000471107025	0.00130139841001	-0.000291327	0.0006687309999999	8.487142092900003e-08	4.4720115036099996e-07	-6.27063e-05	0.0001302537	1.6966026363690003e-08	3.93208005969e-09	0.000268574	-6.819000000000031e-06	7.2131993476e-08	4.6498761000000417e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.6054994873425	-1.1767458206543324	541115.4508760227	1.3847307264274382	911.118845416244	3.5982405516741665	830137.5504726295	12.94733506771241	718.6212971529678	-0.6026775799643929	0.3632202653917371	516416.5687218141	759.8000855929057	576.4240245570945	0.939213	22.663452	0.069346965	0.031413	0.0512214467	0.0818224114	0.0305627338	-1.75171e-05	0.0390621451	-5.95701e-05	0.0313450152	0.1278659987	-0.0184538139	0.0363743296	-0.0448871092	0.0318940099	-0.0032156573	-0.1015126085	-0.0228239941	0.0311441083	0.0634531786	0.1023612799	-0.128441041	-0.0751205518	-0.0062466064	0.0474189353	0.0134486933	-0.1392956256	-0.0037946958	0.0248218811	-0.0812766748	-0.0081357592	-0.2669505295	-0.1361833851	-0.1410708675	-0.0669729383	-0.0298756167	-0.0051985473	-0.0054708417	-0.0510334893	-0.0083287921	-0.0499357656	-0.0221210511	-0.0097487676	-0.1478693343	0.0636728199	-0.0521103835	-0.0465143379	-0.0413069727	0.2521928699	0.0310600941	-0.074718295	-0.0323199566	0.0095509825	-0.104598388	0.0254486836	-0.0295873604	0.1547639325	0.0010497096	0.0610765631	0.0206411587	-0.0190993443	0.0630480787	0.0367124319	-0.0132803202	0.1260842791	-0.0872586669	-0.1041686201	0.0453441274	-0.0526291444	0.0711334243	-0.0125280689	-0.0361397508	-0.0496658649	-0.0057503178	0.0798080235	0.1824523192	-0.1093916075	0.0731877729	-0.0373187075	-0.0586267715	0.0197597873	-0.0304553848	-0.0207672052	0.0824533732	0.0007554423	0.1054307392	0.0223962944	0.0354700411	-0.0002975977	-0.1193217512	-0.0987933849	-0.0308197886	0.0232934255	0.0299073814	-0.068488792	-0.0717514423	-0.1048258423	0.0224775598	0.0953761056	0.0438968002	-0.0223783947	0.0221958	-0.0030336999999999	9.20333568999998e-06	0.00049265353764	0.0497218	0.0143261999999999	0.00247225739524	0.0002052400064399	0.0203736	-0.0157013	0.00024653082169	0.0004150835769599	-0.0007449499999999	-0.0004536229999999	5.54950502499851e-07	2.0577382612890929e-07	0.000150893	0.0002135993	4.562466096049002e-08	2.2768697449e-08	0.000210081	-5.8492999999999984e-05	4.4134026561e-08	3.421431048999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.1632535227924	-1.4422459645501249	538995.682823172	2.08007342226112	907.9972559760272	-3.1215894402167805	824459.0168599951	9.744320633272912	718.0595399371298	-0.5617572158380426	0.3155711695461092	515609.5028947225	759.2741931551697	575.4273559256475	0.890248	21.481915	0.0307507499999999	0.0136726	0.0444107795	-0.1101263991	0.0440306119	-0.0235391948	0.0392258383	0.0072562488	0.0236767256	-0.0898403683	-0.0655814352	0.0029746674	-0.0055746281	0.0152891481	0.0498585968	0.0265738138	-0.0013630681	-0.1556306957	-0.040568879	0.130532439	0.0352463024	0.0154840239	-0.0081136689	-0.0533583264	-0.182941888	0.0802578955	0.0634187914	0.028178903	-0.0257564007	0.061316546	-0.0750494629	0.0069313551	-0.040260653	0.0386361746	-0.0507633787	0.0370095606	0.1444537911	-0.0561854126	-0.0887873398	0.0314120184	-0.057185681	0.0120617433	-0.0836604975	-0.0538808077	0.0775589097	0.0935292514	0.0675685366	0.111121284	-0.1215426258	-0.011768463	-0.0527905529	-0.0249515771	0.0065823827	0.0604612844	-0.0217723921	-0.072652818	-0.0320986611	-0.0361035178	0.0210491859	-0.0301091208	0.0796948374	-0.0236568409	-0.0697345292	-0.0602635652	-0.1031733725	0.0099295704	0.1394411152	-0.0114631577	-0.0589257561	0.0546574148	-0.0013701395	-0.107876012	0.012045688	-0.0190008681	-0.028923782	-0.0106097977	-0.0551699317	-0.076877923	-0.1280943616	-0.0494397267	-0.0644104242	-0.0031023004	0.0218699745	-0.0693573925	0.0411751055	0.0912600692	-0.0651124965	-0.1037952073	-0.0597110705	0.0038125626	-0.0488940517	0.0080054537	0.0537715359	-0.0623867315	0.0402641641	0.0420552011	-0.0373534532	0.0940386689	0.0394798359	-0.0293067317	0.0267556	0.0045597999999999	2.0791776039999997e-05	0.00071586213136	0.040505	-0.0092167999999999	0.0016406550249999	8.494940223999995e-05	0.0237551	0.0033815	1.1434542250000018e-05	0.00056430477601	-0.000589395	0.0001555549999998	3.4738646602500005e-07	2.419735802496888e-08	0.000244726	9.3833e-05	8.804631889000002e-09	5.989081507600001e-08	0.000232546	2.2465e-05	5.407764211600001e-08	5.046762249999998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.2689164308225	-0.8943370919698737	537683.3038036326	0.7998388340731303	908.6687964174444	0.6715404414171644	825678.9815827269	0.45096656445876	716.9613999113842	-1.098140025745579	1.2059115161445009	514033.6489628918	758.6791476184173	570.8293681810896	0.931487	22.477022	0.08714945	0.0403609	0.0442876203	0.0858170075	0.0570935983	-0.0282972767	-0.0521474669	0.0027615925	-0.0040988476	0.0760209519	0.0095137079	-0.0960611074	-0.0251608718	-0.0227560265	0.0173854962	-0.0093298875	-0.0480026377	0.0382176174	0.0992773888	0.0924363828	0.1021461865	-0.0267495055	0.155793738	0.0968626871	0.0206438635	0.1260792517	-0.0992469149	0.2426703245	0.0291727799	0.0218586226	0.0927697169	0.0320444488	-0.037557318	-0.0314217916	0.0950413709	0.0287246483	-0.0520452874	-0.0685400699	-0.0707569773	-0.0373436491	0.0471882932	-0.0411977316	-0.0787203397	0.1223410944	0.1404974316	0.0556387609	0.1006627547	0.0159547999	0.0570773967	0.0275072587	0.00091852	0.0966121912	-0.0568000416	0.1950706013	0.0358532344	0.1232294715	-0.107447923	-0.1490634206	-0.0083371567	-0.0046196229	0.0362000789	0.0192455667	-0.0932238528	0.1142027205	-0.0023772759	-0.1027282852	0.0536868766	-0.0969380612	-0.1115837738	-0.1046926084	0.0947074207	0.1003588604	0.0493743386	0.065347109	-0.0542921935	-0.0520535872	0.1980231134	-0.1079893445	0.121588203	-0.0538743024	0.0616046259	0.0683531633	0.0273037862	-0.0127477971	-0.112834719	-0.0413212599	-0.0730691449	0.0880364351	-0.0993920485	0.0138135728	-0.0110631015	0.003533828	0.0261519028	-0.1414312339	-0.0128639566	0.1285667234	-0.1873707774	0.092661062	0.034995421	-0.0361224311	0.0452763	0.0185206999999999	0.0003430163284899	0.00204994334169	0.0549619	0.0144569	0.00302081045161	0.00020900195761	0.0290084	0.0052532999999999	2.759716088999999e-05	0.00084148727056	-0.0008410969999999	-0.0002517019999998	7.074441634088318e-07	6.335389680394964e-08	-0.00019296	-0.000437686	1.9156903459600002e-07	3.72335616e-08	0.000521529	0.0002889829999999	2.71992497841e-07	8.351117428899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.5829439511384	0.3140275203159035	538143.9356560191	0.0986132835157552	908.6135586510892	-0.0552377663551624	825578.5989645963	0.0030512108319075	716.3918460903719	-0.5695538210122777	0.3243915550296856	513217.2771447711	756.9075276920792	563.8154153581885	0.90786	21.90691	0.06072415	0.0303313	0.0493493758	0.0095729247	0.048134806	0.046180929	0.1467934502	-0.0054103567	0.015605748	-0.0005565419	-0.0910259505	0.0690328407	0.0685570041	-0.0425908813	-0.0282859463	-0.1097481943	-0.0461353864	0.029882935	-0.0932022246	0.0783288109	-0.0658734586	-0.0211110399	0.0243549161	-0.0759036964	0.1688653774	0.0095637255	-0.0795906313	-0.0815450799	-0.0511516543	-0.0544464772	0.105564311	0.02440925	-0.0265285095	0.0771052262	-0.1124180288	0.1490491244	-0.0191950109	0.0076504583	0.099818663	-0.0601457866	-0.0667530441	-0.0572146778	-0.1486898827	0.0100519654	-0.0884259045	0.0165512522	0.0073956393	-0.1377877779	-0.0306400177	-0.0875026397	-0.0491127783	-0.0268561397	-0.0895906313	0.1398546153	0.0744312964	0.0232415998	0.0008307635	-0.0961129747	-0.0301660532	0.014725422	0.0713853284	0.0617677906	0.1059076882	-0.0602102043	-0.0364834559	-0.0905091678	0.0768026439	0.0387789464	-0.0365002574	-0.0774101337	-0.0374814791	0.0505851356	-0.0116172962	-0.0195816837	-0.0403258993	-0.0811304203	0.0673662151	0.2232014978	0.0307593843	-0.1527940073	0.01126624	-0.1305713998	-0.0370407372	0.0735473139	-0.0351317468	-0.0266364122	0.095903678	-0.0413656268	-0.0554799405	0.0130518822	0.0639664446	0.0386398379	0.0030619658	0.0406140939	0.0307706514	-0.0452702717	-0.0925285163	0.0912438734	0.030451217	-0.0427992974	0.0452824	6.100000000001937e-06	3.7210000000023626e-11	0.00205049574976	0.0456984	-0.0092635	0.00208834376256	8.581243225000002e-05	0.0546588	0.0256504	0.00065794302016	0.00298758441744	-0.000522358	0.0003187389999999	2.72857880164e-07	1.0159455012093625e-07	-0.000258926	-6.596599999999998e-05	4.351513155999998e-09	6.704267347599999e-08	0.000390151	-0.0001313779999999	1.52217802801e-07	1.7260178883999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.9348678181806	1.35192386704216	540129.2599349265	1.827698142278228	909.3005886145256	0.6870299634364301	826827.5604547227	0.4720101706594624	716.9664086395567	0.5745625491847477	0.3301221229256756	514040.83111750375	757.7127234048908	574.0255994329966	0.928271	22.399422	0.0652307	0.0402856	0.0548197726	-0.1083144816	0.0332584246	-0.0490459682	-0.0326228975	0.0150994799	0.0138164848	-0.0236908813	-0.0367773134	-0.0811863568	-0.0894782147	-0.0162133656	-0.0351384262	0.0835536657	-0.0782557881	0.0127698572	-0.071732487	0.1403684052	0.0710330099	-0.0488169061	0.0736716522	0.0435758349	-0.1078646986	-0.0258447487	0.0184143484	0.1098178367	-0.0674964615	-0.0190637214	-0.0698161433	-0.0777019133	0.1909558835	0.0453675555	-0.0585155461	0.027350682	-0.203908912	-0.0199280015	-0.005874093	0.1239028932	-0.0406979819	0.1025681552	0.1467671778	-0.0505623498	-0.1471564852	-0.1709737837	-0.023254831	-0.0880721433	0.1506834479	-0.0056868902	-0.029974642	0.0442475694	-0.1115723126	-0.0808396688	-0.1492240504	-0.0392206358	-0.0499836121	-0.0105320106	0.0031696568	0.0178147849	-0.0390174627	0.0497778808	-0.0823431572	-0.0997242467	0.0871990461	-0.1257537658	0.0646682597	-0.0175375741	-0.0048138711	-0.0943508941	-0.0243892509	0.0108465332	-0.009779969	0.1216105318	0.0368701667	0.0374386329	-0.1087396111	-0.124488956	-0.0437312343	0.1463542358	-0.000871436	0.1814299305	0.0933778131	0.0600059753	-0.0229535847	0.0402785219	0.0956251605	0.0618461996	0.1365667508	-0.0181226196	0.0697980953	0.2032115059	0.1186573434	-0.0546580915	0.0636179529	-0.0331258445	-0.0557332875	0.0897877085	0.0258549876	-0.0493116688	0.0400868	-0.0051956	2.6994259360000012e-05	0.0016069515342399	0.0617651	0.0160667	0.00381492757801	0.00025813884889	0.0186208	-0.036038	0.001298737444	0.00034673419264	-0.000523334	-9.759999999999717e-07	2.73878475556e-07	9.525759999999447e-13	-0.00019296	6.596599999999998e-05	4.351513155999998e-09	3.72335616e-08	0.000481817	9.1666e-05	2.32147621489e-07	8.402655556000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.9801621317384	0.0452943135578607	540195.8387271966	0.0020515748406778	908.940477716358	-0.3601108981675907	826172.7920312411	0.1296798589790688	717.6249146377835	0.6585059982268149	0.4336301497006939	514985.518108886	758.2076582762325	569.7094290129955	0.923412	22.282167	0.07768201	0.0411325	0.0545201692	0.0822453973	0.0699069123	-0.0211340015	0.0139494388	-0.0197198412	0.0127095214	0.0890831269	-0.0219081575	-0.1034313004	0.0655098336	-0.0106429194	-0.0081026198	-0.0662533663	-0.0749880883	-0.0193131592	0.0458971464	0.0768416503	0.0735831961	0.138068991	-0.0356852557	0.0513424403	-0.0297608963	0.0748702447	0.0651671067	-0.0497461704	0.054786228	0.1920462754	0.0398330344	0.0125970039	0.0440708532	-0.1993025589	-0.0348213925	-0.060629391	-0.1630773082	0.0044374499	0.0279360797	0.090785458	0.0205764308	0.0437272881	-0.10528736	-0.1034789151	-0.076432017	0.0774499275	0.0832741003	-0.0035112473	-0.0477409213	0.0859836452	0.0498484176	0.078911463	0.1681107262	-0.091451077	-0.0149560718	0.0969524684	-0.036498463	0.0813321054	-0.0166015111	-0.0155956987	-0.0069750043	0.0455125159	-0.0222761766	0.0952125788	0.070269333	-0.0631035219	0.1147740775	0.0411673372	-0.142959536	0.0670604596	-0.0456855855	-0.1124884048	0.0728002184	-0.0242936967	0.0351701159	-0.0170432882	-0.1659264582	-0.0608539382	-0.0115393854	0.0041743301	0.0413467371	0.059727073	-0.0992684977	-0.1324906015	-0.0933125123	-0.0273660562	-0.0380062425	-0.0925577409	0.0986730956	-0.0323727766	-0.0889324974	-0.0007481323	-0.0361528206	-0.019965435	-0.0580675487	0.0186574908	0.0313762051	0.0882931893	0.0212145853	-0.0556345156	0.0452614	0.0051746	2.6776485160000013e-05	0.00204859432996	0.030001	-0.0317641	0.0009000600009999	0.00100895804881	0.0242134	0.0055926	3.1277174759999995e-05	0.00058628873956	-3.90788e-05	0.0004842551999999	1.5271526094400003e-09	2.3450309872704001e-07	-0.00019296	0.0	0.0	3.72335616e-08	0.000263058	-0.000218759	6.919951136399999e-08	4.7855500081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.4263810949342	-0.5537810368042528	539382.1092482015	0.3066734367239932	910.8764221033672	1.9359443870091584	829695.8563438315	3.747880669592265	717.6566208321585	0.0317061943750331	0.0010052827617473	515031.0254242325	758.9940178359703	574.8603834494203	0.894433	21.582893	0.09974591	0.0692115	0.0558443412	-0.0739708913	0.0418998665	-0.0011997304	0.0619982841	0.0165915513	0.0288158335	-0.0277901612	-0.0693459622	0.0801705162	0.0084035929	0.0013908905	-0.0256597162	-0.0158128042	-0.0800849258	0.0073653856	-0.0414830536	0.1540648655	-0.0450715821	0.0411471412	0.105305368	0.0627068052	-0.039848411	0.0269381702	0.1383879524	-0.1053876119	0.1254397805	0.030156335	-0.0710857942	-0.0892641351	0.076583535	-0.0348341967	-0.0570807584	-0.0151399424	0.086983779	0.0891698929	0.0790059829	-0.0512475116	-0.0975025855	0.2198300386	0.0491415339	0.01588447	0.0745623684	-0.0652061264	-0.0181317827	0.1316572358	-0.053079296	0.0935473171	0.0065521216	-0.0218250457	0.1057799626	0.13203968	-0.0122807746	-0.1244806424	0.0679303952	-0.056498166	0.0149508958	-0.0048402127	0.0598479145	0.0351827809	-0.0251173511	-0.0116144988	-0.055285679	-0.0615529052	0.1310914773	0.0090862411	-0.0233325018	-0.0728229944	0.0483541396	0.0238229931	-0.0213802568	-0.0603205702	0.0493430118	-0.0641970759	-0.0476100371	0.0110930912	-0.0101542391	-0.0020774198	-0.1856850289	0.0180223399	-0.0122805807	-0.1028436665	0.1114508792	0.0283994109	0.0405002352	-0.0246273729	-0.0045618865	-0.0058090456	0.0100628796	-0.1897267249	0.0907291789	-0.0643994604	-0.0870954895	0.0623654244	-0.0251211501	0.0867609543	0.0165379384	-0.0617435365	0.0452755	1.4100000000003e-05	1.9881000000008456e-10	0.00204987090025	0.0922313	0.0622303	0.00850661269969	0.00387261023809	0.024265	5.159999999999887e-05	2.6625599999998833e-09	0.0005887902249999	-0.000669952	-0.0006308732	4.48835682304e-07	3.980009944782401e-07	-0.00019296	0.0	0.0	3.72335616e-08	0.000381183	0.000118125	1.45300479489e-07	1.3953515625000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.41276055138	-1.0136205435542252	537894.2773395958	1.027426606315163	907.1370547955154	-3.739367307851808	822897.6361830819	13.982867863030876	716.51982854561	-1.1367922865484843	1.2922967027561312	513400.6646990304	758.0477129261568	567.9476780489736	0.930331	22.449135	0.11026715	0.0663229	0.0510470544	0.0907160606	0.0858541442	-0.0392616335	-0.0556206659	-0.0065097689	-0.005006145	0.0130369582	-0.0209592842	-0.1011110296	0.0302071759	-0.03514056	0.026054071	0.0264782022	-0.0353185697	0.0612268478	0.0355423499	0.1682200243	0.1671836229	0.080101591	-0.068167819	0.1693882883	0.0253885363	-0.0545041712	0.0464117883	-0.02189778	0.0455511622	-0.1512308744	0.0249936221	-0.0078681344	0.023100536	-0.0266824767	0.0252423662	0.1257850891	0.0519403944	0.0657756012	0.1388705412	0.1457958293	0.1361262402	0.1194341761	-0.0424822134	-0.1730464918	0.010477366	0.0248865679	-0.0374744964	0.0455753424	-0.0578569254	0.1038863968	0.0319679896	0.0634304655	-0.1351530438	-0.188670911	0.0742250541	-0.0179146921	-0.0657775271	-0.0315489278	-0.0159406209	-0.0162933691	-0.0056842379	0.0203826071	-0.0794869777	0.0668293047	0.0227188498	-0.1283419838	0.0708744585	-0.0918796521	-0.1221203036	-0.0522628223	0.1228298905	-0.0355539559	0.0825632064	0.05836327	-0.1191553948	0.0718461831	-0.0584044939	0.0272028814	-0.1065519282	-0.0571001744	-0.1294054626	-0.0844221156	-0.023535944	-0.1353986908	0.0348174469	0.1122136943	0.0189531119	-0.0163231264	-0.0667316777	0.0056132272	0.032568963	0.0158350429	-0.0404061183	0.0420501305	-0.1091271438	0.0638447406	0.1164549619	0.0851916578	0.0118330366	-0.0676152521	0.0452674	-8.100000000003937e-06	6.561000000006379e-11	0.00204913750276	0.032237	-0.0599943	0.001039224169	0.00359931603249	0.0450747	0.0208097	0.00043304361409	0.00203172858009	-0.000151294	0.000518658	2.2889874436e-08	2.69006120964e-07	-0.00019296	0.0	0.0	3.72335616e-08	0.000451626	7.0443e-05	2.03966043876e-07	4.962216249e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.6836011402189	1.270840588838951	539759.9937843602	1.615035802240531	909.9872907573904	2.8502359618750006	828076.8693399753	8.12384503836551	717.2793596460332	0.7595311004231462	0.5768874925099954	514489.6797742234	757.6500234323905	568.7605698463856	0.925259	22.326748	0.1026201	0.0666642	0.0617066576	0.0109142605	0.031333339	0.0379568107	0.1417047889	0.0012384274	0.0165050936	0.0065726732	-0.1083618489	0.0795978679	0.0796506078	-0.0211764799	-0.0186822093	-0.1237998699	-0.0550283124	0.0197898202	-0.0993485553	0.1466176177	-0.1270536276	-0.0469977054	-0.002500389	-0.0920635708	0.1122243809	0.078245325	-0.1615139897	-0.0832926707	-0.0804137604	-0.0081629265	-0.0144123401	-0.0522777307	0.0356073346	0.0180561735	0.0759306108	-0.0667636448	0.1129568955	0.0744491176	0.1370457528	-0.0470238591	0.110617354	-0.0409034639	0.0477468987	-0.0202926094	-0.0762883643	-0.0406690394	0.1425051216	-0.0099221425	-0.072976663	-0.0284196834	-0.0466944297	-0.0449358933	-0.2013001168	0.025137319	-0.0455202592	-0.0062260985	-0.1122154652	-0.0893667258	-0.0125358332	0.0100635047	0.0661205145	0.078386089	0.0989416046	-0.0427680125	-0.0284978747	-0.137237204	0.0667403884	0.0924846797	-0.0207719185	-0.0554225675	-0.0999098455	0.0931254329	-0.070639243	0.0151190275	-0.0296115624	-0.0408944449	0.0286867128	0.2703635789	0.0393782327	0.0199117048	0.0852054647	-0.0121241957	0.0037025147	0.0250063723	0.0956856556	0.1463342609	-0.0341038397	-0.0490507483	0.0355362428	-0.0051588215	0.0483470216	-0.0018916868	0.0169074871	0.0844136681	-0.0227220397	0.1048039024	-0.1571713093	0.0835859703	0.0071079182	-0.0732270951	0.0452729	5.499999999998562e-06	3.024999999998418e-11	0.0020496354744099	0.0926078	0.0603708	0.00857620462084	0.00364463349264	0.0361119	-0.0089628	8.033178384e-05	0.00130406932161	-0.000767677	-0.000616383	5.89327976329e-07	3.799280026890001e-07	-0.00019296	0.0	0.0	3.72335616e-08	0.000402389	-4.923699999999999e-05	1.61916907321e-07	2.4242821689999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
