global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
739.096056981291	0.1097782227050174	0.0120512581802724	546262.9814452918	903.7108065997668	-3.70584090401519	13.733256805872122	816693.2219652011	688.7527282680155	0.4044747586377752	474380.3206966348	0.1635998303750865	719.4175922465578	551.9932616284942	1.114615	28.239603	0.20331448	0.127135	0.0008927694	0.1267657977	-0.0496322349	0.088156791	0.0234359036	0.0644557155	0.0927781372	0.022667515	0.0059539178	-0.0423153057	-0.0759692193	0.0065056376	0.0286361658	0.0799874386	0.1171239236	-0.2149037424	-0.0047611819	-0.0591583611	0.042243167	-0.0108119027	0.1515390863	0.1124481464	-0.1409098744	0.0879295847	-0.1617711862	0.0338930541	0.0672104491	0.0326534488	0.1330974909	0.097022624	0.0008257493	0.0838005293	-0.0756033739	-0.0513540723	0.0870252311	-0.0329429815	-0.0317563503	0.0187593467	0.0658755775	-0.1126745975	0.062772732	-0.000827334	0.0109607103	-0.0501753691	-0.0101513562	0.0582345261	0.0270667136	0.0190098627	0.0112381111	-0.0595215418	-0.1883239249	0.023967383	-0.0409654886	0.0085128828	-0.079579187	-0.0725959959	0.1425919422	0.1302217843	0.1759028178	-0.3074023825	-0.1693898497	0.0819264158	0.030924124	0.1162446157	-0.0601043196	0.1134021722	0.1043513448	0.0249992845	-0.0412460577	-0.0294082667	0.0511162229	-0.1305138139	-0.0536752408	0.2390928581	0.0284514152	0.074190197	0.0555527904	-0.0093127311	0.0279714306	-0.0683978589	-0.1894882804	0.0037129991	0.0622557178	0.0354042322	0.0041461297	-0.0344786737	0.0560841055	-0.0535461039	-0.0572301489	-0.058655025	-0.0053644271	-0.1660016739	-0.1807072656	0.0127405871	-0.0214369238	0.0780467725	0.0796451853	0.0880781543	0.180027328	0.0093482372	0.02996424	0.0550823869	-0.0628113402	-0.0335996375	-0.1062228247	-0.0863580662	0.0011853914	-0.1146833673	-0.0035556678	-0.132396	-0.00616	0.017528700816	3.794560000000033e-05	0.332693	0.109323	0.110684632249	0.011951518329	-0.326025	-0.0249909999999999	0.0006245500809999	0.106292300625	0.0138394	0.0007156	5.120833600000003e-07	0.00019152899236	3.37696e-05	0.0002065716	4.267182592656e-08	1.1403858841600002e-09	0.000877402	-0.0003346379999999	7.69834269604e-07	1.1198259104399996e-07	0.0	0.0	0.0	0.0	0.0	0.0
742.3813920717686	3.285335090477588	10.793426656723382	551130.131294417	907.158609049658	3.447802449891242	11.887341733476047	822936.7419729102	691.3059641736608	2.553235905645238	477903.9361020748	6.5190135898760575	719.833894545004	547.1645283976782	1.130052	28.630716	0.07550958	0.0451536	0.0766756198	0.2157831991	-0.0145287145	-0.1067695932	-0.0601669717	-0.1246376423	0.1572489624	0.0543152561	-0.0255848465	-0.1393915958	-0.0514955241	0.0967712953	-0.1115989559	0.1109290314	-0.0542254503	-0.1143051169	-0.1191697975	0.1214238058	0.1197195924	-0.1108944327	0.2099639413	-0.0957699219	-0.0483159479	0.0172436118	-0.0288935655	0.1039718817	-0.0057163629	-0.0363381175	-0.0806026732	-0.0953007912	-0.1033600154	-0.0381143998	-0.0745663146	-0.0052803656	0.0020274038	0.0978900958	-0.210482737	0.0838029544	-0.0605388316	-0.0008415815	-0.0508717701	-0.0248841814	-0.0097159154	0.0048269098	0.0504300589	-0.0866277784	0.0696713205	0.0434655912	0.0425254717	0.1998075619	0.0872947926	-0.1043400902	-0.0411532818	0.0919265603	0.0528008443	0.073012792	0.0474152368	0.0855825787	-0.0742753964	0.0459822956	0.0739480055	-0.2592389538	0.0098015283	-0.1454192165	-0.1255362513	0.0932946179	0.2395194327	0.0404582142	-0.1108051032	0.01093058	-0.0233518619	0.1118775759	0.0650609707	0.0460584693	-0.1028400716	0.0439547608	0.158991009	0.0464937158	-0.0112327572	0.0698692453	0.0706410923	0.0120682083	0.0391390728	-0.077354745	0.0014732949	-0.0825970098	-0.1670600681	0.1444293082	-0.0164874092	0.0506105591	-0.107857371	0.204744736	0.0322816254	0.0151318949	0.0207074977	-0.0115506464	-0.0495756229	0.0724156876	0.0459958186	0.0149172019	-0.029532425	0.1301945649	0.0401257955	0.0254581301	0.2105503876	-0.0350776425	-0.0011853914	-0.1146833673	0.0035556678	-0.144367	-0.0119709999999999	0.0208418306889999	0.0001433048409999	0.289401	-0.043292	0.083752938801	0.0018741972639999	-0.319078	0.006947	4.826080900000051e-05	0.1018107700839999	0.0140485	0.0002091	4.3722810000000105e-08	0.00019736035225	-2.3121e-05	-5.689060000000001e-05	3.236540368360001e-09	5.34580641e-10	0.000877401	-1.000000000015745e-09	7.69832514801e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0
743.6592016274781	1.2778095557094955	1.6327972606624988	553029.008165218	908.1854748255862	1.0268657759281723	1.0544533217725671	824800.8566841754	690.6740777280203	-0.6318864456404754	477030.6816454514	0.3992804801841534	723.7308485289558	572.2371640727042	1.647016	41.728382	0.5008281	0.333335	-0.2281414219	-0.0453159755	0.0885481169	0.0041767972	0.088369693	0.1218216036	-0.0955332075	0.0823669355	-0.0466464366	-0.3019708483	0.1022952392	-0.2341613828	0.1116823797	-0.0717846625	0.1877580829	0.0794838878	-0.1709825179	-0.0201992654	0.221089639	0.1133648637	0.0703981272	0.0267284599	0.0823277189	-0.1109844289	-0.198970575	-0.1469407191	0.0567683599	0.3104774664	0.0352483951	0.1066070373	-0.1409589892	0.1039282518	-0.077022271	0.0306917886	0.1252675486	-0.07221813	-0.0559376403	0.0700565282	-0.1702829667	0.0138154892	-0.0725461255	-0.0243375472	0.1864859236	-0.0121896692	-0.0424067312	-0.0681277582	0.0070099002	0.0010680839	0.0064272567	-0.104086429	0.1002817245	0.026066857	-0.0371025471	-0.0978698071	0.1008791861	-0.0398001564	0.0411790932	-0.0535272725	-0.0617821754	-0.0513919393	0.1190398909	0.01719052	-0.0346876553	0.1383678063	0.215244348	0.0948630435	0.0815914792	0.1083025676	0.2630594626	-0.2455865559	-0.1643756758	-0.0381025415	-0.0195467298	0.2147044053	0.2104998974	0.2407204137	-0.0505474493	0.0812101081	0.183300632	0.0205764765	0.0661280376	0.1066312253	0.0107307478	0.0218868989	0.1724233535	-0.0346163294	0.0869883878	0.0842648941	-0.1620312799	0.0726629058	0.0091387192	0.0810086245	0.0631278551	0.1685354107	0.0364822818	0.0384561531	0.093508343	-0.0883241856	0.059023266	0.0062561881	0.0077232629	-0.0333726019	-0.0452815182	0.1776479339	-0.0038937189	-0.042212813	-0.0035556678	-0.1144874327	0.0106533374	-0.168826	-0.024459	0.028502218276	0.000598242681	0.262318	-0.027083	0.068810733124	0.000733488889	-0.543404	-0.224326	0.050322154276	0.295287907216	0.0177505	0.0037019999999999	1.370480399999999e-05	0.0003150802502499	0.000349765	0.000372886	1.39043968996e-07	1.22335555225e-07	0.000453085	-0.000424316	2.05286017225e-07	1.80044067856e-07	0.0	0.0	1.0	0.0	0.0	0.0
743.437356626502	-0.2218450009760317	0.0492152044580555	552699.1032278008	904.5995559263012	-3.585918899285048	12.858814352249688	818300.3565820613	691.2683222303374	0.5942445023171103	477851.8933191456	0.3531265285341101	723.2828350818071	567.8661543756369	1.409168	35.702316	0.4998388	0.268435	-0.290785173	-0.1360531778	0.1135245026	-0.0819666372	0.0081596605	0.0676020763	-0.3301267185	-0.0181684213	0.0999059278	-0.3003971617	-0.0349199913	0.1487528756	-0.0696807306	0.0127143511	-0.025085298	0.0312239359	-0.2571969488	0.0721329166	0.281001759	0.1996643391	-0.1451767024	0.1126139655	0.0501099098	-0.0054087954	-0.029568594	-0.0719893678	-0.0814861076	-0.0416625538	-0.0923066043	0.0464954281	0.0924189867	-0.0458191981	-0.0730025086	-0.0157332302	0.088807141	-0.0095902116	-0.0666822092	-0.0918680155	0.1379602878	0.0507634795	0.1050637657	-0.0342935114	0.1351416581	0.0941740492	-0.0453149296	0.0441328919	0.0871234251	-0.0249121271	0.1556381143	0.01707884	0.0852494246	-0.1561924244	-0.1512489271	-0.1078895483	-0.0924902335	-0.0159573028	-0.003197991	0.056721793	0.0604335953	-0.001725802	0.0277671257	-0.043376868	-0.0244134935	0.0716558469	0.3789659605	-0.0646786429	0.1005696722	-0.144223997	-0.1596223467	-0.0440228159	-0.0244795147	0.0818502173	0.0915569577	0.0990679877	0.074673436	-0.0494379236	-0.1456608541	-0.0658925292	-0.001717047	0.1188403569	-0.0442647575	0.1006809477	-0.0912206133	-0.0811669201	-0.036452845	-0.0767270408	-0.205974193	0.0628769892	-0.1184293513	-0.0210932859	0.1865276559	-0.0999863384	0.0686483846	-0.1627104803	0.1267291036	-0.1394260243	0.0484507567	0.1089668798	-0.0726034002	0.0369719782	0.0234138714	0.0131752684	0.0180160406	-0.165949534	0.0548010225	0.0026369404	-0.0059244253	-0.1140958982	0.017710062	-0.127922	0.0409039999999999	0.016364038084	0.0016731372159999	0.099548	-0.16277	0.009909804304	0.0264940729	-0.7240419999999999	-0.1806379999999998	0.0326300870439999	0.5242368177639998	0.019249	0.0014984999999999	2.2455022499999994e-06	0.0003705240009999	0.000779169	0.000429404	1.8438779521600007e-07	6.07104330561e-07	0.000835717	0.000382632	6.984229040890001e-07	1.4640724742400004e-07	0.0	0.0	0.0	0.0	0.0	0.0
740.9970563472496	-2.440300279252483	5.955065452919746	549076.6375152889	907.8206000264412	3.221044100140034	10.375125095046922	824138.2418323677	691.6077287634176	0.3394065330802505	478321.250485293	0.1151967946975551	722.0056928012264	572.8728180888073	1.447084	36.662956	0.52489035	0.301267	-0.0866258829	0.1313331338	0.1001011338	0.1556091047	-0.1058741442	-0.0245263389	-0.2457496835	0.1842034736	0.0232587101	0.1318153016	0.0314432453	0.0269958304	-0.2161757105	0.0836567486	-0.1266178321	0.0083364519	0.019320241	0.0488295854	0.1663993533	0.038949649	-0.0339153961	-0.072698819	-0.162328922	-0.0035234893	0.1523957814	0.0990052287	-0.0133763125	-0.1889199721	-0.0531808745	0.0862329513	-0.0256953943	-0.032090533	-0.1304931875	0.0487300926	-0.0107154865	0.0316497411	-0.0410732853	-0.0907337054	-0.0949344466	-0.0315021564	-0.1773890834	0.0774554127	0.0567649512	-0.0188092809	0.0552216728	0.0275252807	-0.0249944085	0.0834314121	0.0028573881	-0.1187668358	-0.0723742883	0.0046602777	0.0086911792	0.0503558935	0.0947954412	0.0533525745	0.1195168345	-0.1075592097	-0.1000902158	0.0860570322	0.0456286323	0.1023529421	-0.076836991	-0.0723995717	0.1848932436	-0.0112275363	0.0901110243	0.0406563674	-0.1677983001	0.2418915908	0.066021177	-0.0313870425	-0.0825722536	-0.1172250208	-0.0981898669	0.0931305782	0.0775877019	-0.0304480883	-0.0444149756	0.094345611	0.090203702	0.1075182799	-0.0345633404	0.101718609	0.0856240715	-0.0729116248	0.1502434101	-0.0531855953	-0.0415575704	0.0185721594	-0.0866011169	0.0929600812	-0.1274998129	-0.0271060411	0.1649220484	0.0640072798	0.0612038961	-0.0643592096	-0.0677407616	-0.0665075777	-0.0401933368	-0.028628767	-0.0359956982	0.0552363734	0.1491068199	0.0098543056	-0.0082906521	-0.1135094328	0.0246987197	-0.12802	-9.7999999999987e-05	0.0163891204	9.60399999999745e-09	0.250589	0.151041	0.062794846921	0.022813383681	-0.566594	0.1574479999999998	0.0247898727039999	0.321028760836	0.0157512	-0.0034977999999999	1.2234604839999993e-05	0.00024810030144	0.0008469429999999	6.777399999989997e-05	4.593315075986442e-09	7.173124452488306e-07	0.00159621	0.000760493	2.5478863641e-06	5.78349603049e-07	0.0	0.0	0.0	1.0	0.0	0.0
737.6670651169404	-3.329991230309133	11.088841593935737	544152.6989582404	905.224889130338	-2.595710896103128	6.737715056148504	819432.0999010329	688.6833070637181	-2.9244216996995647	474284.6974282194	8.55224227767369	720.6024536996481	567.3105493357853	1.209611	30.646402	0.2900516	0.160825	-0.1807564191	-0.0921658898	0.0002631776	-0.0525538779	-0.1188741774	-0.0298755303	-0.2071088853	-0.0702755408	-0.0172073825	0.1043690792	-0.072625615	-0.0075465055	0.0876745934	-0.0004306105	-0.0890361163	0.0206788876	-0.0029248635	0.0468739772	0.0344059815	0.0730498297	-0.1721287715	0.0510615084	0.085732322	0.0080328635	-0.0325900639	0.0859045674	0.0681264148	-0.1498564996	0.014859059	0.0682366996	-0.008979997	-0.0799921923	-0.1702976144	-0.0020699979	-0.2059574077	-0.1185873818	0.0910195933	-0.0115433868	0.0925524626	-0.0334985591	-0.0548572365	-0.1257502177	-0.0008917411	-0.0870849053	-0.0719381378	-0.0967934768	-0.1135302261	-0.0074252189	0.0123219174	0.0052909081	0.0669674247	-0.0146252483	-0.0326630051	0.0783327637	-0.0567016181	-0.1318513014	0.1513225202	-0.1203939022	0.009960977	0.0031149254	-0.1232352252	-0.0191191353	0.0444820727	-0.0171021381	0.1725857668	-0.114413214	-0.0875582933	-0.0649291669	0.0257192382	0.0440674161	0.1083932669	-0.0760001489	0.0276651622	-0.0969283541	-0.0405054866	0.181936534	-0.0204119016	0.0969479931	-0.0702996686	0.0697102985	-0.1872149117	-0.003274529	0.0205669972	0.1004302868	0.1304682305	0.0221651341	-0.0542395042	-0.0150681076	-0.0209422089	-0.0986579712	-0.0499996998	-0.1431651036	0.0419132888	0.1044362203	0.1356475164	0.0503289395	-0.0833057299	0.0304004895	-0.0120956199	0.1424934036	-0.0066800344	-0.0012306647	0.1316451071	-0.0061584941	-0.0370217807	-0.0798356062	-0.0106533374	-0.1127290384	0.0315924503	-0.128239	-0.0002189999999999	0.0164452411209999	4.7960999999998685e-08	0.129646	-0.120943	0.016808085316	0.0146272092489999	-0.627576	-0.0609819999999999	0.0037188043239999	0.393851635776	0.0172788	0.0015276	2.333561760000001e-06	0.00029855692944	0.000357061	-0.0004898819999999	2.39984373923902e-07	1.27492557721e-07	0.00145554	-0.00014067	2.1185966916e-06	1.9788048900000025e-08	0.0	0.0	0.0	0.0	0.0	0.0
736.5803766216807	-1.0866884952597502	1.1808918857299002	542550.6512241369	902.5158886871654	-2.709000443172613	7.338683401109413	814534.929332784	689.0496114827693	0.3663044190511755	474789.36708455527	0.1341789274164191	720.040681699403	564.3052416342888	1.025307	25.976913	0.3435255499999999	0.194654	-0.1275212413	0.0297808434	0.0133057041	0.1239782223	-0.0699484606	0.0147284658	-0.1615205246	-0.0515276268	0.0799266634	0.1321457221	-0.0772750145	0.036387083	0.0455804631	0.0595271948	-0.0343526933	-0.0416314254	0.0731048606	0.0492748506	0.0726911909	-0.0101804849	-0.0631654509	0.0392469476	0.017969302	-0.011338832	-0.1523079989	0.0839805629	0.0444656196	-0.0430671656	0.0586875415	-0.0653172444	-0.0519042992	-0.0122377391	-0.0358444805	-0.0771045296	-0.0373467225	0.046898595	-0.04370257	0.0414934351	-0.0917251557	0.0946473445	-0.1200007776	0.0160680571	0.1056488902	0.0876155928	0.0304069037	-0.001700072	-0.1086110837	-0.0547701896	-0.0120692699	-0.0965735151	-0.0924676281	-0.0817062395	0.0349898298	-0.0787780421	-0.0640176208	0.0148655785	0.0136448254	0.0287018364	-0.0638662127	-0.1212358141	-0.0252688961	-0.0612438265	0.0298427546	-0.0133457052	0.0854450639	-0.0012757592	-0.0113195479	-0.020836269	-0.0349448043	0.0594238783	0.1030614459	-0.0955366136	-0.0486783767	0.02142729	-0.1594906384	0.1850005448	0.1410962438	0.0402076045	0.0681438491	0.0557011703	-0.0503678781	0.0621585222	-0.0435183671	-0.0224639729	-0.0577107142	-0.0328774364	0.0543354974	0.0590341431	-0.0185568846	0.0550395981	-0.0039160273	-0.0404638515	0.1133512413	-0.0476977819	-0.0117999409	0.0208832591	0.0063423999	-0.1508181898	0.0373093807	0.0499959289	-0.0163343221	0.1630408177	-0.1659449189	-0.0073840676	-0.0126940238	0.0541327996	-0.013011472	-0.1117560484	0.0383647583	-0.146481	-0.018242	0.021456683361	0.000332770564	0.291261	0.1616149999999999	0.084832970121	0.0261194082249999	-0.539294	0.0882819999999999	0.0077937115239999	0.290838018436	0.0183463	0.0010674999999999	1.139556249999998e-06	0.0003365867236899	0.000797292	0.000440231	1.93803333361e-07	6.35674533264e-07	0.00145554	0.0	2.1185966916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.1382296921332	-2.442146929547448	5.964081625498028	538958.9402954994	901.5621592011174	-0.9537294860480188	0.909599932557418	812814.326903381	686.0212718513014	-3.028339631467816	470625.1854324772	9.170840923518623	717.7235937610033	558.3479922154636	1.04301	26.42543	0.1375803999999999	0.0876097	-0.1490432959	-0.0916240667	0.0155825373	-0.0950267261	-0.0105914476	-0.0099988799	-0.0959376948	-0.0770693884	0.0673586158	0.0512970199	-0.0312616971	0.1111041509	0.1947956795	-0.0380688861	-0.1160994578	0.0528447343	0.0095354824	-0.0379670481	-0.1003072808	-0.0447380108	-0.1019939716	0.1480784208	0.1686589099	0.0554200223	-0.0313887721	0.0124475343	0.0729546642	-0.0215311305	0.0726473354	-0.1099793623	-0.0398220978	-0.0455873152	-0.0369794313	0.0832257171	-0.1063344341	0.1300608135	-0.0278447147	0.0775757503	-0.037657211	-0.2269024302	0.0581644897	-0.018408219	0.0728979497	0.108427211	0.0532539235	-0.0550606364	0.0287314507	0.0357802094	-0.0112794767	0.0268016384	0.083268205	-0.1490289158	-0.0020554305	-0.0638807771	0.0208491015	0.0894918719	0.021450816	0.0527127607	-0.1356604325	-0.0083990813	-0.0375587538	0.014158564	0.055732082	-0.0070848036	0.0019132019	-0.0292480914	-0.141547746	-0.1692200856	-0.0012786311	-0.1362943448	0.1626210529	-0.093561711	-0.1256085954	-0.0482734552	-0.0750845486	0.074630872	0.0139800582	0.025308719	-0.0976316143	0.0116513915	0.0111758347	-0.031591239	-0.0401949572	-0.1159352938	-0.0168980987	0.0340343083	-0.0895352776	0.0812755499	-0.0771033177	0.0438091093	0.0351364422	0.0978822107	0.1037684281	0.0891183459	-0.0187679124	-0.0237803502	0.0857623755	-0.0958499462	0.0754002403	0.12120234	0.1409251525	0.1288735576	-0.0198419872	-0.0081413441	0.0417847944	0.014642362	-0.0153640485	-0.110592125	0.0449896151	-0.147794	-0.001313	0.021843066436	1.7239690000000226e-06	0.209745	-0.081516	0.043992965025	0.006644858256	-0.561999	-0.0227049999999999	0.0005155170249999	0.315842876001	0.0186221	0.0002757999999999	7.606563999999982e-08	0.0003467826084099	0.000432164	-0.000365128	1.33318456384e-07	1.8676572289600002e-07	0.00145554	0.0	2.1185966916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.2101291923168	0.0718995001835764	0.0051695381266481	539064.5138085985	903.2278023520164	1.6656431508989726	2.774367106136658	815820.4629416532	687.2402568688419	1.21898501754049	472299.1706611518	1.4859244729881886	717.9444085982126	557.700033095736	0.914943	23.180754	0.2370919	0.149004	-0.0973015458	0.0174914455	0.0309745043	-0.0980108586	0.0607790266	-0.1012194983	-0.0174581984	-0.006851255	0.0146366967	-0.0236567026	-0.0776319854	-0.0213118867	0.0283096637	-0.1285407479	-0.0644399629	0.1023870827	0.0691935582	0.0198304959	-0.0211576295	-0.0893365646	-0.0084759092	-0.0222697988	0.0860894823	0.1086338625	-0.0819900407	-0.0702878083	-0.0648775707	0.0422424769	0.1193702346	-0.0414744642	-0.1036836287	-0.1214433358	-0.0631138275	-0.0456013378	-0.0292078942	-0.0070031405	0.0015102148	-0.2072325623	-0.0516140576	-0.002526462	-0.0616546767	0.016235729	-0.1099063698	0.0237472346	-0.1318806224	-0.0543455075	-0.0610608117	0.0339449984	-0.1184525874	-0.1845398585	0.0404840425	-0.1082678311	0.0352360236	-0.1140004092	0.0958110753	-0.0061763864	-0.025587186	0.0568171707	0.1290524905	0.022391927	-0.08985975	-0.0436710227	-0.1061881677	-0.095712738	-0.0457433746	0.0200284879	-0.0203790564	-0.082180783	-0.0010828276	-0.1058522612	0.0588008231	-0.0790096187	-0.0557857556	-0.0093096172	-0.0522070369	0.1206233251	-0.0157425317	-0.0858362471	0.2225643576	0.1435160247	-0.075722924	0.0534620614	-0.1254509882	0.0058871619	0.0305210021	-0.0096176029	0.0189706538	0.0251301582	0.1266125385	-0.1376349313	0.0683931645	0.1150974534	0.0638676295	0.1366318496	-0.0049968054	0.1008818213	-0.098059184	-0.0309766557	0.0089682921	0.0294239546	0.0790344739	-0.0916329881	-0.0699313512	0.0073334496	0.1084752132	0.0593073603	-0.017710062	-0.1092392569	0.0514415587	-0.147487	0.000307	0.021752415169	9.424900000000107e-08	0.345037	0.135292	0.1190505313689999	0.0183039252639999	-0.507549	0.05445	0.0029648024999999	0.257605987401	0.0190394	0.0004173	1.74139290000002e-07	0.00036249875236	0.0007842119999999	0.0003520479999998	1.2393779430392956e-07	6.149884609438431e-07	0.00162705	0.0001715099999999	2.6472917024999995e-06	2.9415680099999983e-08	0.0	0.0	0.0	0.0	0.0	0.0
735.3400624966148	1.1299333042979924	1.2767492721617797	540725.0075125253	903.3390304595424	0.111228107526017	0.0123716919038192	816021.4039515861	687.6988041784167	0.4585473095747829	472929.6452684244	0.2102656351182718	718.537670184549	546.1961759648651	1.020547	25.856327	0.2189312999999998	0.128184	-0.0980881443	-0.0907970049	-0.0942701565	-0.0789753357	0.1081186333	0.0311842625	0.0264998176	-0.0774738741	-0.0702876752	0.0258860302	0.1081878513	0.0401836837	0.157980391	-0.0105000499	-0.0178841516	-0.0017043543	0.1449928649	-0.0100153489	-0.0917326936	0.0221560248	0.0200481629	0.0089653729	0.010233006	-0.0208368505	0.0139613713	-0.0289193829	0.0553142274	0.046147667	0.1676444226	0.0892087415	0.058227225	0.0133077814	-0.0255928411	-0.0314905769	-0.1136650857	0.0558943877	-0.1043304445	-0.1139201633	-0.0425570959	0.0529089558	-0.0556571546	-0.1157184666	0.1256495912	-0.0520157552	-0.0115426625	0.0580740773	0.1054598006	0.0942602887	0.1581565817	-0.0355423422	0.0851931269	-0.0706108391	0.0861481136	0.1906609733	-0.076689622	0.0115853814	-0.0675067022	0.1215429213	-0.0177033787	-0.1928614014	-0.0439045658	-0.0102125603	0.0396838361	0.0234273448	-0.0715404251	-0.0639865158	-0.0468889983	-0.0091160045	0.0221280168	-0.0772393567	0.0073963693	-0.0732442705	-0.0722129558	-0.0304059824	-0.0873005495	0.1402614668	0.010022614	-0.0780292564	-0.1342770331	-0.002284433	-0.1025616095	0.0465700654	-0.3028990793	0.0109399434	0.0016029304	-0.1500597745	-0.0284830437	0.0182958759	-0.0665450182	-0.0038712387	0.0227140779	0.0070803372	-0.0866224951	-0.0837308838	-0.0265507581	-0.0780915285	0.0098354817	-0.0063961404	0.0660135159	-0.0165784359	-0.0007822176	0.0379598173	0.02283423	0.1557633334	-0.1679157737	0.1436038585	-0.0200485104	-0.1076997553	0.0576957916	-0.171229	-0.0237419999999999	0.0293193704409999	0.0005636825639999	0.229539	-0.1154979999999999	0.0526881525209999	0.0133397880039999	-0.552238	-0.0446889999999999	0.0019971067209999	0.304966808644	0.0191426	0.0001031999999999	1.0650239999999532e-08	0.0003664391347599	0.000358876	-0.0004253359999999	1.809107128959149e-07	1.28791983376e-07	0.00145554	-0.0001715099999999	2.1185966916e-06	2.9415680099999983e-08	0.0	0.0	0.0	0.0	0.0	0.0
