global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
724.9789200689552	0.0166328345650299	525594.4345443485	0.0002766511856676	751.0225406194669	-7.141849111224133	564034.8565185188	51.00600872749293	718.6230183462098	-0.3842970899097508	516419.0424970171	0.1476842533131031	707.0232279086197	487.17857686462713	1.140084	37.055256	0.1081094999999999	0.0624715	0.0283239324	0.118097809	-0.0043707643	0.0894401545	0.0060031276	-0.0985164462	-0.0519686223	0.0658236847	-0.0855472755	-0.0241302472	-0.0649979768	0.0201962216	-0.031418648	0.0562968788	-0.066268693	-0.0389946722	0.0975993338	-0.0757723897	-0.0415797684	0.0674327915	-0.0090124943	0.0442576633	-0.0451393281	-0.0171011904	0.0286890986	0.0852936725	-0.0806589055	0.0162677313	0.0479816552	0.1018545763	-0.1708136089	0.0669633555	-0.0889365514	-0.0032694935	-0.0669375123	0.0541539201	0.0237729911	0.0118836976	0.0615539282	-0.0702063659	-0.0063700769	0.0083144282	-0.0437240152	0.0131879672	0.0800564136	0.1081617997	0.0637352542	0.0471425976	-0.0133372932	-0.0264688094	0.0284386038	0.1162354932	-0.0144516537	0.0351445628	0.0256032157	0.0739004385	0.0126009891	-0.0107435576	0.1231579921	-0.0073747823	-0.106141059	-0.0200227266	-0.0936575795	0.0703751975	-0.0891445001	0.031301383	-0.0998117502	0.0976320048	-0.0420262476	0.0282976783	0.0708553392	-0.0223783947	-0.1059762505	0.0637282764	-0.119971	-0.0137179999999999	0.0001881835239999	0.0143930408409999	0.593358	0.01144	0.3520737161640001	0.0001308736	0.582808	0.0235499999999999	0.339665164864	0.0005546024999999	-0.00345898	-0.0009949999999999	9.900249999999997e-07	1.19645426404e-05	0.00234414	7.470000000000003e-05	5.494992339600001e-06	5.580090000000004e-09	-0.00403973	-0.0001183299999999	1.63194184729e-05	1.400198889999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.6676505975031	1.6887305285479215	528045.8744248948	2.8518107980497422	753.2585062965816	2.2359656771146774	567398.3773081573	4.999542509234898	718.8448897305798	0.2218713843699333	516737.9754917694	0.0492269112022307	706.2155657502946	495.964054934514	1.187566	38.598526	0.072202	0.0362783	0.038094691	-0.0655023683	-0.0081723406	0.0306951272	0.0671220659	0.118287947	0.0733389565	-0.0124837093	-0.0424022567	0.1259664978	-0.002462484	0.006508418	-0.034048777	0.0165541654	0.0227518437	-0.0285097691	-0.0500124311	0.0513918891	0.0675420741	-0.046189052	0.052068085	-0.0158341287	-0.179347966	0.1414898467	-0.1604014501	-0.0448406144	-0.0096313392	-0.032312302	-0.005065768	0.0299052161	0.1209757483	-0.0817154092	0.1538628576	0.0600750475	0.1112804822	0.0791769428	0.0496440365	0.0764102989	0.0137930229	-0.0191301677	-0.0328506492	-0.004698161	0.1345400064	0.0316434566	-0.1030667567	-0.1170128886	0.053395846	0.0565265255	0.0871492101	0.050959014	0.0158541283	0.045217133	0.0405414158	0.0063150456	0.0450986417	-0.0153565631	0.0075126592	-0.1107136628	0.0379540554	0.1922908447	0.0965246198	0.0562332514	0.0276844542	-0.0423530036	0.0776799442	0.0563889999	0.0715591688	-0.0096511751	0.0585932888	0.02580532	-0.0996066743	-0.0246987197	-0.104071687	0.0695158277	-0.125752	-0.005781	3.34199610000001e-05	0.015813565504	0.579793	-0.013565	0.336159922849	0.000184009225	0.568735	-0.014073	0.323459500225	0.000198049329	-0.00296287	0.00049611	2.4612513210000014e-07	8.7785986369e-06	0.00228374	-6.0400000000000384e-05	5.215468387599999e-06	3.6481600000000463e-09	-0.00425888	-0.0002191499999999	1.81380588544e-05	4.802672249999981e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.3894139638845	2.721763366381424	532008.9172025789	7.407995822575942	757.4084556990866	4.149949402505058	573667.5687644753	17.22208004335209	722.5315865167724	3.6866967861926696	522051.8935144442	13.59173319332336	711.9010462422533	501.9000360936217	1.380638	44.873802	0.5867587	0.256694	-0.0775146745	0.0065957456	-0.0907587651	-0.1073710082	-0.0659614524	0.0200382287	0.1041913067	0.0926316386	0.0546983644	0.1043664341	-0.0458334691	-0.135374509	-0.1463529567	-0.0651197057	-0.1029946447	-0.1065498272	-0.0187291961	0.0932683037	-0.0296227469	-0.1372704483	0.0149779495	-0.0964307807	0.0129520804	-0.005851338	-0.0872263702	0.0589011543	-0.1179856332	-0.011916202	-0.1364790172	-0.0870145631	0.0198128536	-0.0303916495	0.0426907668	0.0619830037	0.0289371906	0.1086141141	0.089319208	-0.0387712971	0.0313274666	-0.0353459218	0.2555113726	0.1090162614	-0.1898012546	-0.0953842245	0.0877754148	-0.1146307289	0.0487296057	0.0985313525	0.0813963461	0.0997757943	-0.0368558953	-0.1113388046	0.0122722053	0.0241813045	0.0264934642	-0.1467693423	-0.0681062727	0.0345900779	-0.0389433534	0.1214838753	0.113931057	0.0699376033	-0.0768594323	-0.1289020891	0.0595317095	0.0899212141	-0.037005876	0.0984573891	-0.0582252082	0.0532562557	-0.0558231041	-0.0270084943	-0.1019893188	0.0750362016	-0.011727	0.114025	0.013001700625	0.000137522529	0.48198	-0.0978129999999999	0.2323047204	0.0095673829689999	0.453215	-0.11552	0.2054038362249999	0.0133448704	-0.00138217	0.0015806999999999	2.4986124899999995e-06	1.9103939089000003e-06	0.000702646	-0.001581094	4.93711401316e-07	2.499858236836e-06	-0.00223266	0.0020262199999999	4.9847706756e-06	4.105567488399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.4130874625469	3.0236734986623333	536428.9306864203	9.142601426512917	764.3920271655024	6.98357146641581	584295.1711941862	48.770270426537074	723.3020734943258	0.7704869775533325	523165.8895211911	0.5936501825792695	713.1616762127967	513.0074163591291	1.597015	51.906551	0.9593376115	0.498763	-0.2246744592	0.1172165784	-0.063865435	-0.1102411441	-0.2275355623	-0.0241835805	0.0839316074	0.131889223	0.0583881451	0.1509235009	0.0010205649	-0.1905837857	-0.0918728009	-0.1651127005	-0.1131530468	0.1088927721	0.0231360188	-0.0258712633	0.098372585	0.0836245603	-0.0018781112	-0.0225459201	0.0138108479	0.0161384318	0.0603653853	-0.2282712573	0.0275738509	-0.1481850555	-0.0515857623	0.0553080646	-0.072620303	-0.1181037149	0.0573603988	0.0042267318	-0.0988513355	0.0500963252	0.1099276723	0.0431771618	0.0702961952	-0.0943994555	0.0147620048	0.0139611259	-0.0598964332	-0.1925747672	0.1584421689	0.019946844	-0.0594935976	-0.0066980926	0.144134711	0.0899937002	0.0823066672	0.0229105121	0.0190673868	0.0645253559	0.0180870801	0.1511760502	-0.1993622957	0.0335763114	-0.1064026999	0.0720970383	-0.1099216687	-0.1612593789	0.009878395	0.1152184599	0.0989632676	0.1342533271	0.1531391786	0.0147731382	0.2160105705	-0.0127216692	0.0550137051	-0.0293067317	-0.0997327036	0.0802681812	0.0419406	0.0536676	0.00288021128976	0.00175901392836	0.136063	-0.345917	0.0185131399689999	0.119658570889	0.144586	-0.308629	0.0209051113959999	0.095251859641	0.000307015	0.001689185	2.8533459642250005e-06	9.4258210225e-08	0.0018073	0.001104654	3.26633329e-06	1.220260459716e-06	-4.01877e-06	0.00222864123	1.61505123129e-11	4.966841732055912e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.7378188742591	-3.675268588287736	531058.8086576125	13.507599196054526	757.4260019065682	-6.966025258934224	573694.1483641687	48.52550790810962	719.5923673856805	-3.709706108645264	517813.1751997282	13.761919412519989	708.0865784260078	514.8443109495975	1.677157	54.51133	0.9849122115	0.517373	-0.030535209	0.0305822664	-0.0734835014	-0.0224880032	-0.0288228701	0.0053252352	-0.0715453295	0.0732228946	0.0136145216	-0.0630393478	-0.1270104636	-0.041190795	0.0597301315	0.0635630481	-0.0407272763	0.0987521864	0.0335382451	-0.0659925858	0.0998331375	-0.0254506615	-0.0971266756	-0.0256278035	0.0532744402	-0.0644563039	-0.0730155891	-0.0052479546	0.137389972	0.0233454181	0.0207278226	0.1316175525	-0.0366025404	0.0164755466	0.0236110035	-0.0172612118	0.0964637431	-0.0567006384	-0.0631190089	-0.1928692114	0.1036021498	0.3121968037	-0.0054240053	0.0328069154	-0.0429927173	-0.0318520794	-0.0003083935	0.0557566483	0.0271119152	-0.0027643806	0.086833182	-0.1260561565	0.0892174481	0.1464778523	-0.0491983415	-0.0099684203	0.1031649187	-0.0493138242	0.1641665039	0.0473178752	0.0117824877	-0.081319066	0.0934324502	0.063201286	-0.003846091	-0.0069874019	0.1144338557	4.83501e-05	0.1010897539	-0.0357352321	-0.0016770937	-0.1536781841	-0.1970746389	-0.0315924503	-0.0973056967	0.0851916578	-0.0208153	-0.0627559	0.00393830298481	0.0004332767140899	0.532048	0.395985	0.283075074304	0.1568041202249999	0.39965	0.255064	0.1597201225	0.065057644096	-0.00284705	-0.0031540649999999	9.948126024224998e-06	8.105693702499999e-06	0.00261358	0.0008062799999999	6.830800416399999e-06	6.500874383999999e-07	-0.00146582	-0.00146180123	2.1486282724e-06	2.1368628360295133e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.4142858520169	-2.323533022242259	527677.7146898956	5.398805705450246	753.4272754881314	-3.998726418436832	567652.6594494686	15.98981296950465	718.5011694920904	-1.091197893590106	516243.9305615017	1.1907128429754843	707.2553599366532	509.0595691956632	1.072031	34.84338	0.3684492	0.19299	0.0018471828	0.0824515283	-0.0398493997	0.0999460733	-0.0308412732	0.0020915964	-0.0817513883	0.0847371879	-0.055929075	-0.0517534482	-0.0744950529	-0.0060425698	0.0004447282	0.0376960835	-0.0512931662	0.0322634163	0.0227850775	-0.0396147934	0.0464283219	0.1000362957	-0.0362007455	0.0108894314	0.1326482974	-0.0578557865	0.0277093038	0.0139064278	0.0315168039	0.0527968073	-0.0275260326	0.104853106	-0.0210195337	0.0132321082	0.200083234	0.1771642395	-0.0387737738	-0.0616238284	0.0230051651	0.0024660796	-0.06093674	0.0967403297	-0.0961012917	0.0381615946	0.0154832364	-0.00685439	0.008648982	0.0594413656	0.0750037162	0.036629677	0.0025265143	-0.0207839806	0.0304245079	0.0166536381	-0.1074240132	0.023955323	-0.0582283763	0.0211033208	0.0440175146	0.0687233121	-0.0265883085	-0.0455609507	-0.0997436754	0.0347133178	-0.0706244039	-0.0329728206	0.2027203459	0.004087011	-0.0197633255	-0.0638366347	-0.1465344317	0.0017705257	0.032252935	-0.0338646736	-0.0947124447	0.0897877085	-0.103171	-0.0823557	0.00678246132249	0.010644255241	0.553744	0.021696	0.306632417536	0.000470716416	0.5305	0.1308499999999999	0.28143025	0.0171217224999999	-0.00320205	-0.000355	1.260250000000002e-07	1.02531242025e-05	0.00212468	-0.0004889	4.514265102399999e-06	2.390232100000001e-07	-0.00329287	-0.0018270499999999	1.08429928369e-05	3.338111702499999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.7865592575015	-2.627726594515366	523866.9833618127	6.904947055523322	752.9904291884606	-0.4368462996708331	566994.5864494221	0.1908346895360993	720.962102295799	2.4609328037086016	519786.3529467782	6.056190264369079	709.0700070543221	507.7680544035998	0.99911	32.473316	0.092018	0.0464048	0.0248672374	-0.0383352329	-0.0403825727	0.1309174733	0.0068060124	0.110180071	-0.049354121	0.0236369499	-0.1086459594	-0.0579280372	-0.0847459261	-0.0373068905	-0.0863212253	0.0928230898	-0.0459702956	-0.0562254192	-0.0010829531	0.0147598851	-0.0235764166	0.0522019764	0.051729095	-0.0642332972	-0.0652908183	-0.065239146	-0.0064361483	0.0062118979	0.004465394	-0.128734536	0.0119075935	0.0264675399	-0.0632581662	0.0810376075	-0.010295589	-0.0622414609	-0.0873384218	-0.1081969443	0.0039225307	-0.0359216215	-0.0619398825	-0.0987042352	-0.1577634359	0.1117733419	0.0346136838	-0.0277678176	-0.0005566315	-0.0459928259	0.1306356938	0.0554105813	-0.012617083	0.023355761	-0.0014126599	0.0550327823	-0.0399414598	0.0309939724	-0.0673395055	0.0461191026	0.0077697004	0.0085075416	-0.0918158312	0.0044407418	0.0412648449	-0.0178580472	-0.118689403	0.1002166847	-0.0645537356	0.0018306151	-0.0172766245	0.1033740612	-0.0336026886	-0.0073264209	0.0323158365	-0.0361224311	-0.091957378	0.0940386689	-0.103764	-0.0005929999999999	3.516489999999957e-07	0.010766967696	0.545412	-0.008332	0.297474249744	6.94222240000001e-05	0.557175	0.026675	0.3104439806249999	0.000711555625	-0.00335442	-0.0001523699999999	2.3216616899999928e-08	1.12521335364e-05	0.00257968	0.000455	6.6547489024e-06	2.070250000000001e-07	-0.00381386	-0.00052099	1.45455280996e-05	2.7143058010000026e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.9863903261363	-1.8001689313651923	521264.347816164	3.2406081814524983	747.7578606954668	-5.232568492993778	559141.8182318611	27.37977303387117	717.1686398874289	-3.7934624083701465	514330.85803798464	14.390357043717431	705.6369898750746	497.7057574044807	0.942811	30.643469	0.2299645	0.122523	0.0209834157	-0.026411295	-0.062505146	0.0213253093	0.0241363752	0.0341908824	0.0385013716	-0.0775949782	-0.0733163252	-0.0589335478	-0.0135265396	0.0367921153	-0.0201843406	-0.0339631991	-0.0303044951	-0.0241763913	-0.0626940211	0.0115841437	-0.0553128849	-0.0913551823	-0.0469177127	-0.0046075009	0.0037701397	-0.0865219633	0.1431147142	0.0822008772	-0.0224369914	0.0842335404	-0.0035905525	-0.1181993146	-0.0377590343	-0.0834604856	-0.0424123621	0.0080968725	0.0347318335	0.0346495173	0.0871222187	0.0266655968	-0.0940055233	-0.0792324287	0.0390324997	-0.0961843657	-0.1186801311	0.0250393297	-0.0658318106	-0.0606892003	0.0042724208	0.049485029	0.0374760602	0.1100674968	-0.0018571558	-0.0632290836	-0.0247776792	-0.0451692152	-0.042785875	-0.1100612876	-0.018813718	0.0326162993	0.0867615332	-0.0927947256	0.0863595454	0.0295475519	0.019768964	-0.0104275674	0.0218742217	-0.0191854773	-0.1277621487	-0.0378597219	-0.0244214916	-0.0594537942	0.021913348	-0.0383647583	-0.0890452037	0.0979282008	-0.13435	-0.030586	0.000935503396	0.0180499225	0.613017	0.067605	0.375789842289	0.004570436025	0.607724	0.050549	0.3693284601760001	0.002555201401	-0.00486473	-0.00151031	2.2810362961000014e-06	2.36655979729e-05	0.0024655	-0.00011418	6.078690249999999e-06	1.3037072400000042e-08	-0.00381386	0.0	1.45455280996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.1717971649151	-0.8145931612211825	520088.7610260735	0.6635620183083195	737.5457870524355	-10.212073643031315	543973.7879987964	104.28644809069492	715.8052340197331	-1.3634058676957466	512377.1330500449	1.858875560067192	703.179999007353	487.6408125021488	0.869467	28.25963	0.1431344999999999	0.0704442	0.0203503973	-0.020585468	-0.0351370011	-0.0305858378	0.0299982092	0.0070303173	0.0397551815	-0.148144324	-0.058528605	-0.0242714848	0.0479695384	0.0690616225	0.0140472668	-0.0682038997	0.0467874778	-0.0343429535	-0.0280068502	0.071808693	-0.0298055036	-0.0183386933	-0.0102726499	-0.0388919253	0.0797980252	-0.0924516702	0.0041543955	-0.0433066506	0.0384816852	0.0641467718	-0.0557466046	-0.0541221192	-0.0759142765	-0.04209882	0.0440944155	0.0576862916	0.0773415965	-0.0554829247	-0.0871203976	0.0682750764	-0.0585903496	-0.0224328931	-0.0432942747	-0.0170578978	-0.0173023495	0.0463299813	-0.0407985581	-0.0007759043	-0.093065944	0.0152459753	-0.0604626447	0.0121948154	-0.0523052946	-0.1390711489	-0.0534421841	0.015274489	-0.0933293883	0.021082707	-0.0008423044	0.0125428459	-0.0756389633	0.0009205796	-0.0621089281	0.0294445132	0.0678695172	0.0603831747	0.0715758071	-0.0647404888	-0.0520880026	0.0182228092	0.0389208431	-0.0538359794	0.0171364985	-0.0405906974	-0.0859808972	0.1014413551	-0.130712	0.003638	1.3235044000000017e-05	0.017085626944	0.63943	0.026413	0.4088707249000001	0.000697646569	0.62749	0.0197659999999999	0.3937437001	0.0003906947559999	-0.00379553	0.0010692	1.1431886400000004e-06	1.44060479809e-05	0.00260866	0.00014316	6.8051069956e-06	2.0494785600000073e-08	-0.00446785	-0.0006539899999999	1.99616836225e-05	4.277029200999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.9027860878094	2.730988922894312	524035.2437056928	7.458300496971435	753.5922460162059	16.04645896377042	567901.2732557497	257.48884527596806	716.271453761563	0.4662197418298319	513044.7954737028	0.2173608476718751	704.4474144349523	488.1783809860759	0.911147	29.614323	0.115255	0.061286	0.0201756344	0.1029649475	0.0183996794	-0.0313220003	-0.0048135819	-0.1058381376	-0.0559900887	0.0953159867	0.0152337855	0.0049883119	0.1112333443	0.0726051362	0.0036505802	-0.0807796599	-0.0396854147	0.0652962605	0.1577514367	-0.0792572115	-0.0378484489	-0.0213923036	0.1993885674	-0.0208181023	-0.0051839833	-0.0178965812	-0.087560488	0.0265180428	-0.0523785779	0.0980218548	0.048037515	0.0905064183	0.1121516175	-0.0483767006	-0.115209863	0.1168033953	0.0170183949	0.0786226906	-0.0558764056	0.0090496918	0.0382019287	-0.0506278489	0.0043042969	0.21222336	0.0679899812	0.0490753311	0.0764303548	0.1266349468	-0.0640789578	-0.0316525183	-0.0438880336	0.0578694807	0.0462974233	-0.0036677229	-0.0211322368	0.0595374079	-0.0217988263	0.1551582665	0.0375601073	0.0055603998	0.13208822	-0.0041686792	-0.0477396004	0.1281257445	0.0332563242	-0.1167956537	-0.0295509442	0.0567586755	-0.0003690242	-0.0964384126	0.069390295	0.0473756447	-0.0510021047	-0.0427992974	-0.0827696937	0.1045646294	-0.118239	0.0124729999999999	0.0001555757289999	0.013980461121	0.590861	-0.048569	0.3491167213209999	0.002358947761	0.61868	-0.0088099999999999	0.3827649424	7.761609999999973e-05	-0.00314895	0.0006465799999999	4.1806569639999997e-07	9.915886102500002e-06	0.00246787	-0.00014079	6.0903823369e-06	1.98218241e-08	-0.00458854	-0.00012069	2.1054699331600003e-05	1.4566076100000133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.4778395984073	0.5750535105978543	524868.1400691755	0.3306865400509164	746.8678881098018	-6.724357906404066	557811.6422895954	45.21698925341887	717.5936321286173	1.3221783670543346	514940.6208715413	1.7481556343064666	705.0062893524702	485.3059355807854	0.902813	29.343441	0.0754935	0.0491126	0.0474197961	0.0517395053	0.0206433175	0.0762290361	0.0288814914	-0.0248752029	0.0014822457	0.0223074515	-0.067343092	-0.028909759	0.0159552461	0.0475966936	0.0037766967	0.0158556309	-0.0685463118	-0.0188760813	0.0855614892	-0.0120298373	0.0506893159	-6.62869e-05	0.0367956673	0.016567106	-0.0235246014	-0.0274984287	0.085895623	0.0610386795	0.0992698614	0.0563040615	0.0463366406	0.0376141572	-0.0342008726	0.0596112318	-0.0768764206	-0.1005968671	-0.0669976096	0.0156256555	0.0571382508	0.0773194573	0.1304443752	-0.0457749351	-0.0694971058	-0.0217064251	-0.1079943513	0.0442896185	-0.0196972343	0.0523689603	0.0188020411	0.0561415961	0.0137012429	0.0036290175	0.0054727095	0.0134936929	0.028151613	0.0968590804	0.0534788368	0.0481065268	0.1146597118	0.0228886342	0.0629235532	-0.0567585233	-0.0008368055	-0.0562353718	0.0225454375	0.0738205786	-0.0128996811	0.0399131343	-0.0349349935	0.0657905376	0.0728001379	-0.0374811468	0.0779292181	-0.0449896151	-0.0794170796	0.1072860197	-0.126437	-0.0081979999999999	6.720720399999995e-05	0.015986314969	0.59076	-0.000101	0.3489973775999999	1.0201000000003585e-08	0.576981	-0.041699	0.332907074361	0.001738806601	-0.00282143	0.00032752	1.0726935040000001e-07	7.960467244900001e-06	0.0026349	0.0001670299999999	6.94269801e-06	2.789902089999996e-08	-0.0046039	-1.5359999999999853e-05	2.119589521e-05	2.359295999999954e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
