global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
755.5348487014143	-1.616889456529293	2.6143315146355928	570832.907602269	878.3736311100564	-1.3617993195945246	771540.2358294654	1.8544973868481105	712.8163092150503	0.5586358820719397	0.3120740487382941	508107.09068296617	732.8709362445551	561.2677364718666	1.025739	26.629173	0.09601655	0.04989	0.1221703692	-0.0498347878	0.0609004542	-0.0683750099	-0.0522300553	-0.0233570213	0.0986284532	-0.1182020372	0.0915668647	0.0699803706	0.0450808367	0.0779115174	0.0345862757	-0.0603069475	0.0466122732	0.0123425289	0.0494185081	5.37392e-05	-0.0124335581	-0.0559114446	0.025355944	-0.0271745444	0.123702736	0.0813548496	0.0135130364	0.0233031224	0.0783351523	-0.0327140667	-0.0088845686	0.0703244409	-0.0007454708	0.1003219893	0.0768737167	0.0135489515	-0.0408502714	-0.1269347173	-0.0293585608	-0.0134067242	-0.0023243618	-0.0034745455	-0.0682587214	0.1585178347	-0.0193171583	0.1517679966	-0.0360270227	0.1238962777	0.1443078136	0.0614194514	-0.0194981667	0.0032384324	-0.1020109609	-0.0399612523	0.0175572411	-0.1103376044	-0.0860641919	-0.0389833401	-0.0069486003	-0.1679560085	-0.0791087292	0.0345423384	0.0505117449	-0.0710369704	0.0434362624	-0.0345644198	0.0854837029	-0.1827486928	-0.0449468609	-0.072717547	-0.1192732388	0.0455833673	0.0701019251	0.0422494028	-0.03668807	0.0582198563	-0.0202450261	0.0193664286	-0.0723544037	-0.0408099596	-0.0512189183	0.0710916366	-0.1100784472	0.0028345484	-0.1126367301	0.0615464176	-0.1682847698	0.0503669243	-0.0370583783	0.0445879387	-0.0103643971	0.0478000486	-0.0264072655	-0.0834236642	0.0260168105	-0.1111541957	0.0839753415	0.0455044154	0.0425394105	0.0486488873	-0.0581515126	0.0575157172	-0.1441189333	0.0002547954	-0.162235607	-0.0423600673	-0.0856600044	-0.0699195276	0.0027427055	-0.062071861	-0.0106533374	-0.1127290384	0.0315924503	0.131682	-0.0056039999999999	0.0173401491239999	3.140481599999998e-05	-0.288871	-0.0300819999999999	0.0834464546409999	0.0009049267239999	-0.107942	-0.0380056	0.011651475364	0.00144442563136	-0.00551351	-0.00026004	6.762080160000025e-08	3.03987925201e-05	0.000502339	-0.000125489	2.52344470921e-07	1.5747489121000002e-08	0.00126079	-6.097000000000004e-05	3.7173409000000035e-09	1.5895914241e-06	0.0
756.8197833331049	1.2849346316905894	1.6510570077178306	572776.1844443678	877.4657266807022	-0.9079044293541756	769946.1014992929	0.8242904528409312	713.2505315502865	0.4342223352361998	0.1885490364179786	508726.3207567663	732.6445011447126	569.8865159491882	1.087691	28.237511	0.11930625	0.0667678	0.0967945068	0.1388082115	0.0807306916	0.1254741305	0.0054894127	0.0229622376	0.0383570473	-0.0614390347	0.0869354616	-0.0871710481	0.0483398528	0.0792819132	-0.0233407952	0.0312058749	0.0198187562	-0.0196147501	0.1304479026	0.0365988501	0.0687262562	-0.031592993	-0.0434116156	-0.0170381973	0.0904924854	0.019152466	0.000915217	0.0766476055	-0.1142682047	0.0666758353	0.085859851	0.05495034	0.0704138258	-0.1357896834	0.1379542418	-0.0560041206	0.1067722525	0.044970655	0.1023242967	0.0375311504	0.0408437741	-0.1031558819	-0.0054468071	-0.1304316645	0.1619525847	0.0186908766	0.0630089062	0.12945308	0.1890331257	0.0788294795	-0.0577413173	-0.0512607702	-0.0284347012	-0.0089277699	0.0132032631	0.0126327118	0.0553498421	-0.093155207	-0.0462419643	0.0113189834	0.0892922594	-0.0577269595	-0.1358808822	-0.0202368093	-0.0248420769	-0.011614084	0.1813778237	-0.171653965	-0.0935390907	-0.0971243174	-0.0854421954	0.0105494109	-0.0594765391	-0.0395216496	0.0329274026	0.0433614547	0.0377639814	-0.0135587731	0.0306585582	0.1160800734	0.0851204561	0.1021150542	0.2299301754	0.0618022077	0.1133438203	0.0414532827	-0.0940027632	0.0438733936	0.1312195269	0.0703761798	0.0562143854	0.0156205399	0.0028348574	0.1576010089	0.1932195308	-0.1329159192	-0.085199949	-0.0633051349	-0.0644876832	-0.0601223143	0.1039178878	0.057857622	0.0431960403	-0.0443058358	-0.0406688743	0.0600187011	-0.1104272899	0.0251110182	0.0233118824	0.0341939105	-0.013011472	-0.1117560484	0.0383647583	0.127102	-0.00458	0.0161549184039999	2.0976400000000008e-05	-0.232423	0.056448	0.0540204509289999	0.0031863767039999	-0.0849587	0.0229832999999999	0.00721798070569	0.0005282320788899	-0.0059207	-0.00040719	1.658036961e-07	3.5054688490000004e-05	0.0008010479999999	0.0002987089999999	6.416778983038397e-07	8.922706668094028e-08	0.00126079	0.0	0.0	1.5895914241e-06	0.0
758.7443077016537	1.924524368548873	3.703794045138439	575692.9244696618	874.8184841912732	-2.6472424894290043	765307.380282717	7.007892797838272	713.2269283675498	-0.0236031827366787	0.000557110235301	508692.65134861006	731.9965595263911	567.0988192276739	1.207536	31.348803	0.09811835	0.0528055	0.0980300853	-0.1219685592	-0.1211800257	0.109823146	-0.0298112904	-0.0813691174	-0.1154920072	-0.1227699288	-0.1307371914	-0.1422148591	0.0107456064	0.0187495769	-0.0437326759	0.0907387772	-0.1666124628	-0.0299620928	-0.0623774088	-0.0333105911	-0.066506746	-0.0458423691	0.0094019501	-0.1065007425	-0.0818062237	0.1062015393	0.0371327804	-0.1010602778	0.0502112364	-0.0598665463	0.0524339313	0.0894596139	0.0253159107	-0.1864153934	-0.0456324803	0.0082825316	0.1365802724	0.0410885163	0.0838570502	0.076926736	0.0953204971	0.035575911	-0.0685233724	0.032362888	0.0817652327	0.0022163725	0.0156699384	0.0624326507	0.0438121079	-0.068987048	-0.0437785314	-0.0251611734	-0.0427339134	0.0079944687	0.0292734111	-0.1208568836	-0.0228884077	0.0571091027	0.1486514113	-0.0043470138	0.0335627591	0.0171815032	0.00952626	-0.1242053006	-0.0692118384	0.0449460041	0.1137297971	0.0959473215	-0.1404572939	0.1245349658	-0.0619448935	0.0955946171	-0.0206708793	-0.1125636099	-0.0372888508	0.0360429547	0.1690887089	0.0973298326	-0.0896218924	-0.0635820277	0.0784821485	0.0212996403	0.0670602136	0.0373429551	0.1413630764	-0.077037768	-0.1421591928	-0.1414008119	-0.0599444127	0.0119113933	0.0452361208	-0.056337787	0.0355964898	0.0011777441	0.0367845559	0.0088048359	0.0344405036	-0.0078366285	-0.0639625436	0.0723391353	-0.1243603258	-0.0220758266	-0.0702128228	0.033966606	0.0327497399	0.1357352527	-0.006803179	-0.0085683671	0.1384217358	-0.0446149855	-0.0153640485	-0.110592125	0.0449896151	0.117793	-0.0093089999999999	0.013875190849	8.665748099999996e-05	-0.269597	-0.0371739999999999	0.0726825424089999	0.0013819062759999	-0.0876634	-0.0027047	0.00768487169956	7.315402090000024e-06	-0.00528587	0.00063483	4.030091289000004e-07	2.79404216569e-05	0.00074178	-5.926799999989994e-05	5.502375684e-07	3.5126958239881397e-09	0.000976275	-0.0002845149999999	8.094878522499996e-08	9.53112875625e-07	0.0
759.7637523691217	1.0194446674679511	1.0392674300288416	577240.9594140081	880.8758427744907	6.057358583217479	775942.2503836693	36.691593005678456	714.2852057868374	1.058277419287606	1.119951096174035	510203.3552059447	734.4281145979327	583.7806480145222	1.30695	33.929703	0.0980087	0.0486774	0.038998856	0.055172923	0.0059382564	-0.1477041947	-0.1783504193	-0.0286140525	0.0157664488	-0.0518517414	0.090816579	0.0848382624	0.0813258214	-0.0473143214	-0.0012833332	0.0323236252	-0.1367957659	-0.0006005877	-0.1218980512	0.0126932052	-0.066797409	-0.061623449	-0.044856053	-0.116316402	0.1315076826	-0.023468791	0.0080531378	0.1487335005	0.0412667474	-0.0603707663	-0.0906216175	0.1284758879	-0.0143112704	-0.0493018996	-0.048882473	0.0848331067	0.0491767754	0.1577155966	0.0944476564	0.1125142669	-0.1079570111	0.1483136541	-0.102301666	0.1270488557	0.1181109648	-0.0615162094	0.0810012309	-0.0393633285	-0.0986793634	0.0280624445	-0.0576421182	0.2159517828	-0.0051106097	0.0096707641	-0.0869132263	0.0716632202	0.0032420391	-0.0259808711	-0.012397481	0.0515566105	-0.0989039668	-0.1572965581	-0.003089874	0.0864574925	0.060922213	-0.131016365	-0.0193642574	0.0719043928	-0.1048524011	-0.1104593251	-0.1229029372	0.01807493	0.0144695871	0.1099271173	0.0268789155	-0.0126722897	0.1075511198	-0.0833113638	-0.0320273457	-0.0741306578	-0.019771627	-0.0272339112	0.0149013846	-0.1455959667	0.0738298476	-0.0703743054	-0.0354485767	-0.0792242769	-0.1164371377	0.1926055249	0.0651988099	-0.1414855626	0.1491453517	-0.0411168955	0.0032342533	0.053852274	-0.0658005762	-0.1680159486	0.104306365	-0.0183057335	-0.0172435177	-0.2090925416	-0.037976701	0.0111623628	0.1413958417	-0.1654612099	0.051898141	-0.0913638354	0.0696079116	0.020602269	-0.017710062	-0.1092392569	0.0514415587	0.0958373	-0.0219556999999999	0.00918478807129	0.0004820527624899	-0.256986	0.0126109999999999	0.0660418041959999	0.0001590373209999	-0.12723	-0.0395666	0.0161874729	0.00156551583556	-0.0055832	-0.00029733	8.840512890000009e-08	3.117212224e-05	0.000792756	5.0976e-05	6.284620755360001e-07	2.5985525759999996e-09	0.000847073	-0.0001292019999999	1.669315680399998e-08	7.175326673290001e-07	0.0
759.4387947293197	-0.3249576398019371	0.1055974676656455	576747.2829399218	880.8732058503999	-0.0026369240907797	775937.6047851611	6.953368660534651e-06	715.4748388655304	1.189633078692964	1.4152268619204995	511904.2450496567	735.6672297438264	588.6766460601091	1.239576	32.180588	0.24327175	0.128438	-0.0343204902	0.1269963897	0.0595228267	0.1782058864	-0.0269782896	-0.0894133296	-0.0973320191	-0.0192005963	0.0375702072	-0.0911769942	-0.121114543	0.0121671836	-0.1224195135	0.0740681609	0.0361972401	0.0688260535	-0.0428311489	0.0825033431	-0.1340250125	-0.0408083798	0.0020893858	0.0217563386	-0.0018181113	-0.0390790059	0.1935583182	-0.0069056762	-0.081292147	0.0811354436	0.1615047503	0.1141672212	0.0466777	0.2336402208	-0.0440653831	-0.0741523826	0.0216928254	0.0212668741	0.0407519849	0.0334202174	-0.0661623738	0.0959276856	0.0115285812	0.1701213066	-0.0109870232	0.0557672661	0.0895331201	0.0794787811	-0.1401774786	0.003330505	0.0101026929	0.0784154001	0.0042458026	0.0289196508	-0.0399272691	0.14714087	0.0604385938	0.0279669991	0.0404184387	0.0298330772	0.0409368193	-0.1339704293	0.1093527437	-0.0087295819	0.0701863243	-0.0246294194	0.1896037724	0.0501472254	-0.0163342822	-0.0050369786	-0.0704830014	-0.1644688877	-0.027937513	-0.0962136325	-0.0275896776	0.0155182448	0.0482568729	0.0469094043	0.0560249142	0.1039056073	-0.2651235842	-0.0210934845	-0.0394218963	-0.0662072026	0.070921107	0.0690816107	-0.0874583385	-0.1199332839	-0.1100198183	0.1151679501	0.0232702862	0.1055344212	-0.0914866584	-0.0109904719	0.0293149957	0.0835910704	-0.0492506936	-0.0635131613	0.0141745728	0.2028080753	-0.1656479925	-0.0555678087	0.1677060573	-0.0794094318	0.0027613051	-0.0831961825	0.1677481006	-0.0507241125	-0.0829042514	-0.0289533478	-0.0200485104	-0.1076997553	0.0576957916	0.120497	0.0246597	0.014519527009	0.00060810080409	-0.188194	0.0687919999999999	0.035416981636	0.0047323392639999	-0.0240129	0.1032171	0.00057661936641	0.01065376973241	-0.0048966	0.0006865999999999	4.7141955999999996e-07	2.397669156e-05	0.000627828	-0.000164928	3.94167997584e-07	2.7201245184000023e-08	0.000766542	-8.0531e-05	6.485241961000001e-09	5.875866377640001e-07	0.0
757.8859021103622	-1.5528926189575714	2.411475486012905	574391.0406176375	881.1755349298553	0.3023290794553759	776470.3233589167	0.091402872284335	713.861628024208	-1.6132108413223705	2.6024492185600305	509598.4239653727	733.5301763663753	581.4779938048445	1.319528	34.256214	0.2569487	0.119892	0.0109856351	-0.0903252248	0.1210952588	-0.028535117	0.0529912919	-0.0220989235	-0.0634923022	0.0429356623	0.033408437	0.0827948042	0.0706994652	0.0050487765	-0.0002044723	0.0722424082	0.1155654583	0.0646107232	0.0454701143	-0.134690601	-0.0688261064	0.0879365047	-0.0490286596	-0.0231373052	0.0400076824	-0.0733013164	-0.0564270016	0.0649633021	0.0906657707	0.0315688541	0.0822565632	-0.0984859819	0.1623385536	0.1023146895	0.1282432817	-0.0656623764	0.0526268119	0.0810213822	0.0531114608	-0.1273776849	0.0613091582	-0.1390587131	-0.0661248419	0.089047609	-0.1465213938	0.1329536759	0.1184762604	-0.1462139844	0.0464067683	-0.1448774468	0.0574545947	-0.0005596037	-0.0405853158	0.0088976284	-0.1184204564	-0.0091910034	-0.0696279446	0.0560767765	0.1475079825	0.093478111	-0.002255335	-0.0811086095	-0.1304671523	-0.039682924	0.0358062058	-0.0005191323	0.0055008326	-0.0435197464	-0.0356341013	-0.0328450108	0.033660133	0.0182482365	0.041495152	0.0906524418	0.0035347447	-0.0026973175	-0.1366040273	0.0871240799	0.0221240215	0.059312198	-0.1792149309	0.0927541385	0.1935114708	0.0266429501	-0.0506647483	-0.0122775389	-0.0592133426	-0.0617427246	0.0994120831	0.0427591266	-0.0794569768	-0.0946130972	0.0456828936	-0.1147688834	-0.102570611	-0.1960013205	-0.0156684636	-0.0119018458	-0.0521656604	0.1078044077	-0.2528826756	0.0293640861	0.2209267084	0.0909743551	0.0733407615	0.0854400154	-0.0004501049	-0.0749810639	-0.0978586234	-0.0026570023	-0.0223783947	-0.1059762505	0.0637282764	0.181136	0.0606389999999999	0.032810250496	0.0036770883209999	-0.249145	-0.060951	0.062073231025	0.003715024401	0.0336714	0.0576842999999999	0.00113376317796	0.0033274784664899	-0.00544861	-0.00055201	3.047150401000004e-07	2.9687350932100005e-05	0.000778308	0.00015048	6.057633428640001e-07	2.264423040000001e-08	0.00161754	0.0008509979999999	7.24197596004e-07	2.6164356516e-06	0.0
758.8864919367629	1.0005898264007556	1.0011800006966942	575908.7076440866	880.6033224021489	-0.5722125277063697	775462.211425703	0.3274271768641129	713.9009666621024	0.0393386378943887	0.0015475284313858	509654.5902010842	734.0366627876932	572.6219602943487	1.244029	32.296196	0.1568214	0.0824624999999999	-0.0245632185	0.0810898257	-0.0509282861	0.1170400031	0.1133807717	0.0506892499	0.0474523992	-0.0426322596	0.0445529185	-0.0586850891	-0.1226823645	-0.0715011385	-0.0271504505	-0.06617516	0.0141285286	0.0197192379	0.1200589057	-0.0121730642	0.0480615131	-0.0100596725	-0.1423331011	-0.058885956	-0.1123061039	0.072165517	0.0563408244	0.1230595034	0.0365979813	0.0184844077	0.0066094208	0.0832463258	-0.0195912858	-0.1341596384	0.0883762058	0.0144658808	-0.0675710563	-0.0118715455	0.0998137108	-0.0123832946	0.019858857	0.0044502141	0.07809043	-0.0200630835	0.0415834708	-0.0210436639	-0.0359797572	-0.0341955454	-0.0773983371	0.0155566803	0.0916893234	0.0506706674	-0.2895305435	0.0237901762	-0.0569297285	0.1518442461	0.1122047642	0.1044701344	0.1104827535	0.1394568552	0.0165538766	0.1759632768	0.0164642134	-0.0712889552	-0.1765875732	0.0329743656	-0.0579183205	-0.1188630508	0.0115317424	0.1115354996	-0.0900454219	-0.0620642516	-0.0883454047	0.0429320561	-0.0169532169	0.0173128763	0.0326299747	-0.0083712872	0.0047208295	0.0922803499	0.0608433915	0.0065837089	0.0634262094	0.0312015201	-0.0171327945	-0.0849411751	-0.0008465304	0.0383756024	0.0627076944	0.055428055	0.0167942832	0.0323768611	0.0567351458	0.1811657651	-0.1005895014	-0.0042123809	0.0598520637	-0.0803373799	-0.008031314	0.1169416511	0.0870550739	-0.155617634	-0.0222231326	-0.1097937442	0.0577570358	0.1057852434	-0.1057914801	-0.0507898187	-0.0631632759	0.1291191675	-0.0246987197	-0.104071687	0.0695158277	0.142555	-0.038581	0.0203219280249999	0.001488493561	-0.22922	0.019925	0.0525418084	0.0003970056249999	-0.0297749	-0.0634463	0.00088654467001	0.00402543298369	-0.00544493	3.6800000000006966e-06	1.3542400000005126e-11	2.96472627049e-05	0.00122832	0.0004500119999999	1.5087700224e-06	2.0251080014400002e-07	0.00137385	-0.0002436899999999	5.938481609999999e-08	1.8874638225e-06	0.0
758.6071770738915	-0.2793148628713879	0.0780167926208622	575484.8491080187	881.202936010625	0.5996136084760337	776518.6144337456	0.3595364794696503	712.7616979295027	-1.139268732599703	1.2979332450793335	508029.23803534766	732.2064085608843	580.6065737869235	1.272188	33.027229	0.1671	0.0988214	-0.004472259	-0.1511916732	0.1532404901	0.0181451578	0.0131002387	-0.1345435045	-0.0564147665	-0.0220755098	-0.0757124542	0.1374773926	0.0790089614	0.0694137961	-0.124752055	0.0999651256	0.085332051	-0.0736372631	0.0380511489	-0.090572119	-0.0908147169	-0.1092912473	0.0402194105	-0.0980827504	0.0878231833	0.051844331	-0.0933082445	-0.1385020939	0.0650464939	-0.0854958338	0.0313262129	0.0031850518	0.0383280524	0.0416003903	-0.0061075144	0.0125326393	-0.0604705924	-0.001761622	-0.0331012338	-0.0124849525	0.0749868819	-0.0224339514	0.1178778485	-0.0980735237	0.0503829913	0.0875495132	-0.1533463117	0.0708946095	-0.0326066642	0.1078722112	0.1975835387	-0.0548401413	-0.0769991034	0.0099547459	-0.0764183075	-0.1239228505	0.0267786149	-0.0993377967	-0.1029832857	0.1087040883	-0.0068036097	-0.0510878237	0.0471963756	0.0169352534	0.0442929367	-0.0366556196	-0.0457988869	-0.0534249259	-0.0662870049	-0.0404827889	0.0105344219	0.151921951	0.1117449804	-0.0054320415	0.0314221087	0.0258774273	-0.0044061329	0.1407775052	0.0452444691	0.0265234205	-0.0596458664	0.037197369	-0.099471614	0.0483799413	-0.0420225543	0.0212173759	-0.0364367347	0.0929208342	0.0597613422	0.007463091	-0.0134362026	0.0787280379	-0.0173730721	0.0831955852	-0.083548551	-0.1394946738	0.0514449137	-0.0390139148	0.0202735758	0.0836810003	0.2003500843	-0.0815255864	0.0067966681	0.0499111967	-0.0456631134	0.0178875587	0.0192633162	0.0454397337	0.05693755	0.1711282681	-0.0270084943	-0.1019893188	0.0750362016	0.150058	0.007503	0.022517403364	5.629500900000014e-05	-0.320287	-0.0910669999999999	0.1025837623689999	0.0082931984889999	-0.0464754	-0.0167005	0.00215996280516	0.00027890670025	-0.00487899	0.00056594	3.202880836e-07	2.38045434201e-05	0.00107331	-0.0001550099999999	1.1519943561e-06	2.4028100099999973e-08	0.00168949	0.00031564	9.962860960000005e-08	2.8543764601e-06	0.0
757.4750583373589	-1.132118736532675	1.2816928336083404	573768.4640031852	880.9472690226896	-0.2556669879353421	776068.090798535	0.0653656087199303	713.2830369714948	0.5213390419920643	0.2717943967052033	508772.69083127874	734.0797383322817	584.576800182794	1.248772	32.419327	0.2213104	0.145936	-0.0056044659	0.0807779051	0.1115008652	0.1486085119	-0.0199996494	-0.0330904354	0.047767105	-0.0549183132	0.1603837647	-0.0852765249	-0.0946823155	-0.0706139558	0.07476631	0.0678490409	0.0288812367	-0.0660620787	-0.0070242097	0.0036725177	-0.0345045033	-0.0850671701	-0.1560724731	-0.0742557198	0.0354288898	0.0502015638	-0.0449331178	0.1282862623	-0.0508687396	0.0045956945	0.0503426856	-0.0769192317	-0.1079424692	-0.0034437719	0.0744149972	0.1571179514	0.085161097	-0.0696580725	0.0840086933	-0.139545992	-0.0730647592	-0.0019638053	0.0202819173	0.0092586763	0.0314003531	0.0070775869	-0.0482773105	-0.0332854226	-0.1373693272	-0.0791323222	0.0119340508	0.0153736915	0.0756514627	0.1206628848	0.0441167385	-0.0038069066	0.0546110987	-0.0053776636	0.0603530363	0.0801850997	0.0006885884	-0.0533093671	-0.0263412283	-0.0324473341	0.0149124655	-0.1733384308	0.0485685675	0.060406009	0.0485895773	-0.0688685099	-0.1414726666	-0.0555731994	-0.141528937	0.0630964417	0.0021104678	0.1039181728	-0.079985347	0.0234024897	0.0474479325	-0.0335316405	0.151864859	0.0957913399	-0.0956120884	-0.1184584752	-0.0113255882	-0.0081999301	0.008097758	-0.1235898357	-0.0570483306	-0.0170135601	0.0138007013	0.0009331973	0.0109192847	0.0147572908	-0.0637179866	0.0078992435	0.0262671332	0.0165930193	-0.0184003937	-0.0504695548	0.0011987702	-0.1129624818	0.1530704495	0.0364998418	0.059557399	-0.0506299515	0.0654167022	0.0294338145	-0.1225607704	-0.0123108191	-0.0293067317	-0.0997327036	0.0802681812	0.1419	-0.0081579999999999	0.0201356099999999	6.655296399999998e-05	-0.183154	0.1371329999999999	0.033545387716	0.0188054596889999	-0.0530473	-0.0065718999999999	0.00281401603729	4.318986960999998e-05	-0.00581183	-0.0009328399999999	8.701904655999998e-07	3.37773679489e-05	0.00146692	0.0003936099999999	2.1518542864e-06	1.5492883209999997e-07	0.00162699	-6.250000000000006e-05	3.906250000000007e-09	2.6470964601e-06	0.0
757.604284878947	0.1292265415881957	0.0166994990508456	573964.2524669408	878.1073017768844	-2.839967245805269	771072.4334338802	8.065413957246767	713.5658940287427	0.282857057247952	0.0800081148349712	509176.2851210389	733.3612499604078	571.5043930338377	1.167379	30.306305	0.2195440999999999	0.148713	0.0205228603	-0.0288005144	-0.0725361048	0.0309856292	0.1111096285	-0.1301163642	-0.0679250703	-0.0792316121	-0.0985287997	-0.0339622987	-0.0261798579	0.0903641676	-0.0348871052	0.2224170531	-0.0340335642	0.0001107508	0.0527216546	0.0736484157	-0.0381071789	0.0004890083	-0.1223475407	0.0422229722	-0.0309058879	0.089261135	0.0499021844	-0.0259499768	-0.0417457319	-0.1265970765	-0.009383158	0.1525216715	-0.0958800318	0.0761446501	0.0104982433	-0.0800272453	-0.0364906894	0.0361503318	0.0543981532	-0.1299215303	0.132158624	-0.0923526604	0.0476763777	0.0515448235	-0.0661929933	0.0434424214	0.1074231318	0.0200761987	-0.0516542948	0.0165060449	0.0342589822	-0.0206644433	0.1044462244	-0.1554301872	0.0250269453	0.0732792105	0.0773917023	0.1031479996	-0.1098181431	0.0039204383	-0.0160924826	-0.0547020135	-0.0586265548	-0.1626222394	0.030919924	0.0690874813	-0.1483022403	0.0366282832	0.0553573965	0.089307748	-0.0835018539	0.0470845627	0.0434426571	-0.0527218636	0.1041490283	0.0789591187	0.0303706595	-0.0512334329	0.1436194187	0.1092939022	-0.0645373238	0.014499429	-0.0945937133	-0.0287783408	0.0593912902	-0.0092253339	-0.0547875163	0.0140028922	-0.0308968733	-0.0391701151	-0.0079453154	-0.0449326343	-0.1009794625	-0.0231313829	-0.1074956908	-0.0393582007	-0.0065683255	0.0111698276	0.0084744559	0.0836034929	0.0207307461	0.0734474531	0.178726746	0.0609347451	-0.1663506688	0.0353496385	-0.0104806787	0.0879894262	-0.0098628018	-0.0720346707	-0.0315924503	-0.0973056967	0.0851916578	0.131436	-0.010464	0.0172754220959999	0.000109495296	-0.324453	-0.1412989999999999	0.105269749209	0.0199654074009999	-0.0726973999999999	-0.0196500999999999	0.0052849119667599	0.0003861264300099	-0.00503822	0.0007736099999999	5.984724320999988e-07	2.5383660768400005e-05	0.00135042	-0.0001165	1.8236341764e-06	1.3572250000000016e-08	0.00155448	-7.251000000000002e-05	5.2577001000000035e-09	2.4164080704e-06	0.0
