global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
821.798891280447	1.2083825994365045	675353.417709772	1.4601885066209233	894.3908728990114	5.0860118199276485	799935.0335250555	25.86751623244375	757.5097200590366	1.1570528227885006	1.3387712347228375	573820.9759839199	766.1673141679878	684.5038396173763	1.462187	28.1488	0.1271692999999999	0.0668899	0.0829980064	0.2086987842	0.0269852851	-0.0189327785	0.0239649215	0.1919263146	-0.1463307677	-0.0996702742	0.0250025215	-0.07811871	0.1007760922	-0.0049297955	0.0259869269	0.0670195347	-0.0088870837	0.1106010638	0.0315162264	0.1088692979	0.1977838964	0.0023714947	-0.1134165949	-0.0177375781	-0.0335531192	-0.0405023463	0.0037562437	-0.0790846846	0.1053179944	-0.0459740438	-0.0796971708	0.140920677	0.0511701221	-0.124922005	0.0260902256	-0.063258695	0.1305674922	-0.0016168614	-0.0240800693	0.0543827807	-0.0612207712	0.0048651514	-0.1246563514	0.1019279232	-0.0301229344	-0.0213088648	0.0508955417	-0.0908127712	-0.0857591009	0.0003722839	0.0366923415	-0.0137832966	0.0643376939	-0.0104877175	-0.1188848889	-0.1099703264	-0.0482458622	0.0353437537	-0.085442189	0.0093524725	-0.0542081803	-0.0572352879	-0.0032290839	-0.045688382	-0.1721610806	0.1580889156	-0.2131080855	-0.0211349031	-0.0193940203	0.0387734114	-0.0239953334	-0.0057590449	0.1205698474	0.0658129204	-0.0716073345	0.0655286925	0.0648117681	0.0666075388	-0.0296839284	0.0741694819	-0.1119682597	-0.0416881344	0.0239686114	-0.0300539651	-0.0627016133	0.1054793881	0.0500388143	0.0347191185	0.1313649221	0.0148746122	0.0882984056	0.0772003051	0.0670896099	0.0152116651	-0.0563332607	-0.0310497691	0.0251483658	-0.0469565622	0.0375573755	0.0026033245	0.0683639253	-0.0602842507	0.0371218586	-0.0074009339	-0.0024639791	0.1330511127	-0.0492846898	-0.0758762958	-0.0472540101	0.0252409938	0.01614448	0.0445177064	-0.0474168978	0.0106533374	-0.1127290384	-0.0315924503	0.0623925	-0.0019961999999999	0.0038928240562499	3.984814439999987e-06	0.117518	0.0528184	0.0138104803239999	0.00278978337856	0.14785	0.024763	0.000613206169	0.0218596225	0.000323498	-0.0006233179999999	3.8852532912399995e-07	1.0465095600400003e-07	-0.000628548	4.396599999999999e-05	1.933009155999999e-09	3.9507258830400004e-07	0.00200516	-0.0002845499999999	8.096870249999986e-08	4.020666625600001e-06	0.0
821.9198121580914	0.1209208776443802	675552.1776179923	0.0146218586502871	896.6506538928782	2.259780993866798	803982.395126526	5.106610140241613	757.6007373971868	0.091017338150209	0.0082841558439495	573958.8773047612	766.1953566183425	696.2643171822962	1.439855	27.71888	0.1631581	0.0857394999999999	-0.0044084987	-0.1274183431	-0.1010446285	0.049441089	-0.0936390184	-0.1299714782	0.0704401332	0.1961003208	0.0211334573	0.0104867658	-0.0410322909	0.1064311683	0.0246268194	-0.0463726627	-0.0199266085	-0.0634883998	0.2096619669	-0.0575610803	-0.0963084622	0.1025602279	0.0138032512	-0.1041301244	0.1033050483	-0.0252343014	0.0651906777	0.0166287665	-0.1229805923	-0.0803575576	0.0985568356	-0.114582318	0.0030754076	0.0919567352	0.0040561692	-0.0556286261	0.1056435654	-0.0002192447	-0.0366731376	0.0738017741	-0.070176669	0.0066858475	-0.0653932623	0.2090949147	-0.030309984	0.0397477573	0.1804779917	0.0830084188	-0.0905764793	0.1241209232	-0.1253386661	-0.0009341616	0.0367904839	0.0441442083	0.0177847158	0.0452398015	0.0312313855	-0.192799435	0.0123273184	-0.0316236799	0.0429760827	-0.0051838192	-0.0007959052	0.14003346	0.0723017423	-0.1824092511	0.1168780504	0.0044650196	-0.0630592259	0.2133802479	0.0717864605	-0.0636638985	-0.0958472729	-0.0753954626	-0.0962472293	-0.0738946385	-0.0397393498	0.0031179742	0.070879741	-0.0095123171	0.1022996425	-0.1216462532	-0.0125667212	-0.1954728129	0.0306856631	0.0929683937	0.0160446508	0.0459003003	0.0014497307	0.0491980586	0.0669093312	0.0496594072	-0.0159648541	0.0455547451	0.0218051489	-0.09642136	0.0673355203	-0.1288606963	-0.0222196227	0.16296228	0.0407651857	-0.0317041906	0.0525062541	0.1681564836	0.1122935988	-0.0679916044	0.0631842004	-0.0994663456	-0.1624264013	-0.0057332354	0.0025228103	-0.0663680096	-0.0651449383	0.0082906521	-0.1135094328	-0.0246987197	0.0726864	0.0102939	0.00528331274496	0.00010596437721	0.0548691	-0.0626489	0.0030106181348099	0.00392488467121	0.103687	-0.044163	0.001950370569	0.010750993969	0.00106458	0.000741082	5.492025307240002e-07	1.1333305764000005e-06	-0.000745522	-0.0001169739999999	1.3682916675999986e-08	5.55803052484e-07	0.00206815	6.298999999999975e-05	3.967740099999968e-09	4.2772444225e-06	0.0
819.2791702449747	-2.640641913116724	671218.3587972942	6.972989713308753	891.3538965867469	-5.296757306131212	794511.7689603772	28.055637960054376	756.379055320079	-1.2216820771077437	1.492507097526291	572109.2753268952	765.5918148334172	687.7061693241767	1.506545	29.002729	0.19962945	0.106109	-0.0552775678	0.1416705817	0.1242364886	0.0454837438	0.0425142471	0.0910567672	0.0652783865	-0.0799307805	0.0654126149	0.076586731	0.0422652893	0.074069909	-0.2422842093	0.0053635033	-0.0597875325	0.0850975958	-0.1353194437	-0.0759243711	0.0314193567	-0.1267623897	-0.1269140207	0.003177347	-0.0412060235	0.1195689159	0.0819791872	-0.1470671913	-0.0877773553	0.0329651452	0.05523088	-0.0012819833	0.1028846151	0.1010950799	-0.038262865	-0.1082249489	0.0566254374	0.0088275085	-0.0093507802	-0.0251261879	0.0218091189	-0.0130198028	-0.0370165747	0.0400328159	-0.0670391596	-0.035243841	0.1264119261	0.0918171483	-0.1518324436	-0.096086133	0.1644962937	0.0884817058	-0.0354857579	0.0185542496	-0.1994992493	0.0042996385	-0.0593107832	0.157584662	0.1240013549	0.0176722228	-0.0526352687	0.1067250025	-0.0954339968	0.0699095224	0.1221801267	0.1388226416	-0.0093011276	0.032168396	0.0405265451	-0.004871924	-0.0731727844	0.1244531313	0.0647735316	-0.1693500181	-0.0972930021	0.1079043226	-0.0400263036	-0.04703355	-0.0007216235	0.0874308966	0.1457686515	0.0243692296	-0.0923334103	-0.1075106235	0.0025127639	-0.0070495304	-0.0200496215	0.0291135285	0.0997695163	0.1030330297	-0.068038451	0.0681224947	0.0920463179	0.0391167904	-0.0929029061	-0.0002286133	-0.1026435346	0.0043593185	-0.0652943541	0.0400999313	0.004121742	0.0172967117	0.0225833309	-0.0218714165	0.1356457735	0.2521692758	-0.1825163127	0.0647425344	-0.0869895604	-0.1307276407	-0.1936146579	0.0095008533	0.1105733104	0.0059244253	-0.1140958982	-0.017710062	0.0769346999999999	0.0042482999999998	0.0059189480640899	1.8048052889999144e-05	0.131269	0.0763998999999999	0.017231550361	0.0058369447200099	0.166038	0.0623509999999999	0.0038876472009999	0.0275686174439999	0.000524691	-0.000539889	2.914801323210001e-07	2.75300645481e-07	-0.000879928	-0.000134406	1.8064972836e-08	7.742732851839999e-07	0.00252646	0.0004583099999999	2.1004805610000002e-07	6.3830001316e-06	1.0
818.3525808076454	-0.9265894373293122	669700.9465145337	0.8585679853702514	895.0879621044846	3.73406551773769	801182.4599043593	13.943245290757645	755.5859521217435	-0.7931031983355297	0.6290126832100466	570910.1310437217	763.7166763307133	691.3691734554027	1.319981	25.41116	0.1429096499999999	0.0824139	-0.1447168567	0.0038283723	-0.1231047851	0.0254309204	-0.0831534892	-0.0660327117	0.0038294735	0.0891245285	-0.1336406692	0.0629677891	0.0025394761	0.1327524722	0.0135739552	-0.0718277905	0.0386161009	-0.118948282	-0.0258063858	-0.1280398557	-0.0652576803	0.0026119782	-0.0679719325	-0.069262995	-0.1480198397	0.0854367337	-0.0035380829	-0.0866915238	0.0224143692	0.122306648	0.0308278035	0.0256492381	-0.0745703226	-0.0167529742	0.0466916865	-0.1293363053	-0.0805268841	-0.0425630538	-0.0614682656	0.0312870098	-0.0124101059	0.0922473214	0.013407738	-0.0046276196	-0.0018164919	0.18653246	0.0519236964	0.037536204	0.0966558076	-0.104897948	0.0642700656	0.0770892766	-0.0227893104	0.1278496137	0.195409081	0.0299753572	0.0583256923	-0.06407978	-0.0719511092	0.0904424112	0.0001752816	0.0680898941	0.1341371858	0.0895698901	-0.0060722555	-0.1208161478	0.0134657888	0.0703892574	-0.087019475	-0.0342236237	-0.0705561127	0.0036610369	-0.0621400788	-0.1253172172	-0.0259352995	0.0009997937	0.079848261	-0.0188594168	-0.1146924991	0.1470685055	0.041472319	0.0957206156	-0.1066886722	-0.0342752156	0.0806208077	0.0186605657	0.0389102303	-0.0635631114	0.0015904889	0.1174867246	0.0404315171	-0.0836837145	-0.0900366365	-0.0563440981	-0.0562094852	0.0893542237	0.175290223	0.0468211168	-0.1837268067	-0.0421043854	0.0539402479	0.0471275394	-0.2380483681	0.0228379034	-0.0294300321	-0.1285773191	0.0344088198	0.1154578082	-0.0406580272	-0.0746534442	-0.0089216272	0.0720420663	-0.1728601938	0.0035556678	-0.1144874327	-0.0106533374	0.0825507999999999	0.0056160999999999	0.0068146345806399	3.154057920999999e-05	0.06209	-0.0691789999999999	0.0038551681	0.0047857340409999	0.137195	-0.0288429999999999	0.0008319186489999	0.018822468025	0.00121665	0.0006919589999999	4.788072576809999e-07	1.4802372224999997e-06	-0.000858336	2.1591999999999965e-05	4.662144639999984e-10	7.36740688896e-07	0.00245458	-7.187999999999986e-05	5.166734399999981e-09	6.024962976400001e-06	0.0
817.3146931452811	-1.0378876623642554	668003.307631165	1.0772107996879388	883.9695034180199	-11.118458686464692	781402.0829731007	123.62012356262215	754.9382946776632	-0.6476574440803233	0.4194601648726571	569931.8287708182	763.7166418593546	666.7374049336518	1.17929	22.7027	0.1451209499999999	0.0827878999999999	-0.1501756514	0.1077481551	0.0888856869	0.0599897487	0.0243723655	0.0153009274	0.0573132873	-0.1470818155	-0.0107351139	0.0875068158	0.0240472021	0.0844494069	-0.100105351	-0.06526386	0.0166237077	-0.0148897665	-0.1954358585	0.008410729	0.0886795676	-0.0904236365	-0.1553760226	0.1871376965	0.0300518817	0.0039962116	-0.0379197274	0.0075200295	0.0384259609	-0.0622864763	0.0339067864	-0.1230367017	-0.0472512471	0.0766654743	-0.065048366	-0.0710363412	0.0140169956	0.0361746361	-0.0620805085	0.1480689068	-0.199273788	-0.0376057125	-0.0342970647	-0.06621905	-0.1034824856	0.0576846135	-0.0521311005	-0.0295110312	0.0753786774	-0.0384840419	-0.1361281249	0.0547790113	0.1453151676	0.0278004342	-0.0157419729	-0.0682520428	-0.0536273834	0.162906304	-0.0227833887	0.0778858394	-0.0761974285	-0.079128548	-0.1573995332	-0.0119401297	-0.0731807301	0.0866983432	0.0085628557	0.0491535889	0.0036689052	-0.1702553637	-0.0431373773	0.1150399768	0.0075003649	-0.0886102531	-0.1691857138	0.0674576041	-0.0245185638	-0.0743165705	0.1491840587	-0.0397100017	-0.0692086844	-0.0819022923	-0.136497681	0.0854393057	-0.0221404967	0.1348517761	-0.0251553439	-0.0569014478	0.0678830039	-0.0642678298	0.0668603379	0.0215462225	0.0116504833	0.0801613171	-0.039892405	-0.1627154282	-0.0165528287	0.0497274062	-0.1655746387	-0.0912271298	0.1946940631	0.0441601648	0.0703217572	0.0052395198	-0.2059230683	0.109597576	-0.0166801508	-0.0887998779	-0.0652917057	0.0275244785	-0.0149508304	0.0939087307	0.0516882887	0.0011853914	-0.1146833673	-0.0035556678	0.0826205	6.970000000010301e-05	0.00682614702025	4.858090000014361e-09	0.131114	0.069024	0.017190880996	0.004764312576	0.174959	0.0377639999999999	0.0014261196959999	0.030610651681	0.0007752049999999	-0.000441445	1.948736880250882e-07	6.009427920248449e-07	-0.000990606	-0.0001322699999999	1.7495352899999994e-08	9.81300247236e-07	0.00264613	0.0001915499999999	3.669140249999999e-08	7.0020039769e-06	0.0
817.9803422908785	0.6656491455973992	669091.8403743028	0.4430887850345475	891.9241857015551	7.954682283535135	795528.753039382	63.27697023198775	754.4569875224884	-0.481307155174818	0.2316565776224763	569205.3460215082	763.0589283341309	676.2101153651712	1.138855	21.92428	0.1399358	0.0831815	-0.1513905311	0.0029418735	-0.1295247956	-0.012127082	-0.0435018522	-0.0824382345	-0.0330813886	0.0025117066	-0.1642317873	0.0154071816	-0.0038638168	0.0742918984	-0.0619994783	-0.1066873541	0.0946550404	-0.1364050741	-0.0625808765	0.0121232409	-0.0528078918	-0.1465787748	-0.0493619391	0.0247445565	0.018644578	-0.1134184944	0.0449321705	0.0232974109	-0.0376242909	-0.0083319761	-0.0228370584	-0.2012532324	-0.0956713168	-0.0508683557	-0.0709285519	-0.1242544494	0.0859792388	0.0178461714	0.0303583559	-0.0682957254	-0.0293064513	0.0021457392	0.0270824649	0.0045049488	-0.0314927899	-0.053451908	-0.0864973695	-0.0400603072	-0.0982341804	-0.0167983191	0.088514033	-0.0078990103	0.1165555557	0.0695106976	0.0346383148	-0.0113507679	-0.1602770671	0.0221923241	0.1646195876	-0.1035648103	-0.0941305291	-0.0207009122	-0.0793004947	-0.0923911069	0.1385986771	-0.0823785548	-0.0362967751	0.0419020043	-0.0739211652	-0.1011535516	-0.0094096953	0.0171751065	-0.1705958455	-0.1249164631	-0.1026336483	0.0732160886	-0.000153413	-0.1254353922	0.0311130616	0.0013631609	-0.0075562252	-0.1292758754	0.0026603587	0.1730823346	0.1482498823	0.0578606057	-0.048088113	-0.0507620906	0.0420464605	0.1435284227	-0.0102829665	-0.0213950894	-0.0444820271	-0.0280196467	-0.03726608	0.0844659395	-0.0724407296	-0.0128918531	-0.0369390767	0.0038506888	0.0596307605	0.0584087492	0.0721705071	-0.0482874025	0.1065106829	0.146888099	-0.0300251668	0.0304642042	0.0348673957	-0.0292630117	0.1017783955	-0.1884718243	-0.0955088701	-0.0011853914	-0.1146833673	0.0035556678	0.0825935	-2.6999999999999247e-05	0.00682168624225	7.289999999999592e-10	0.0569296	-0.0741844	0.0032409793561599	0.00550332520336	0.144187	-0.0307719999999999	0.0009469159839999	0.020789890969	0.00120224	0.0004270350000001	1.8235889122508545e-07	1.4453810176e-06	-0.000832823	0.000157783	2.4895475089e-08	6.935941493290001e-07	0.00276036	0.0001142299999999	1.3048492899999974e-08	7.619587329599999e-06	0.0
818.5968349443563	0.6164926534777351	670100.7781809176	0.3800631917920187	885.9316881270852	-5.992497574469894	784874.956027707	35.91002718002756	756.0278926618383	1.5709051393499749	2.467742956836164	571578.1744827002	764.4280789972124	672.2465860205533	1.089792	20.979759	0.12380335	0.0767507999999999	-0.1201289696	0.0460481675	0.1029494794	0.0228280153	0.0148291145	-0.0032572287	0.0833946442	-0.1184668332	0.0061136364	0.0095422089	0.0407694232	0.0206123245	-0.0476477466	-0.0202514665	-0.0678483291	0.0048410948	-0.100973484	0.0072703398	0.0774343934	-0.0182608658	-0.1456992503	0.0091912762	0.0733814569	-0.0307136954	0.0104106256	0.0385502282	0.0426801218	-0.0950942067	0.0573762974	-0.0044653742	-0.1384337608	-0.086723869	0.0386929962	0.1059459731	0.0696843878	0.0061944738	-0.1247421124	0.0643971474	-0.0550638887	-0.0375624771	0.0316001998	0.0154454967	-0.0494293436	0.0909725555	0.0121425799	-0.0796209212	0.0595402118	0.0324713295	-0.0011987161	0.0954132496	-0.1620837974	0.0375196953	0.0722774124	-0.0288528394	-0.1813897454	-0.1334803417	-0.0984119052	-0.0162275868	-0.0517045477	-0.020499022	-0.1561352045	-0.1375374678	-0.0757893562	0.0849394968	0.0620531492	0.0038931625	-0.0248432476	-0.0836475907	-0.046606939	0.0116976997	0.0513471222	-0.0376751462	-0.1390494119	-0.0156021247	0.015010795	0.0203095356	0.0994403737	0.0280682003	-0.0087046589	-0.0898892808	0.0573421453	0.1185124023	-0.1200958023	0.0376874	-0.0821023346	0.0165473268	0.0129751825	-0.0872001856	0.1592224744	0.014495663	-0.1270766857	0.04586474	-0.1188029048	-0.0100377058	0.0499750059	-0.0430530424	-0.0302882122	0.0766558994	0.0101554304	-0.0381273788	-0.1385560945	0.1912023077	-0.0425341403	0.098455476	-0.0140028879	-0.0105121413	0.1320592747	0.1337092597	0.1384822662	0.044490135	0.0481470971	-0.0035556678	-0.1144874327	0.0106533374	0.0826826999999999	8.919999999990047e-05	0.0068364288792899	7.956639999982245e-09	0.126997	0.0700674	0.016128238009	0.00490944054276	0.157324	0.0131369999999999	0.0001725807689999	0.0247508409759999	0.000666192	-0.000536048	2.87347458304e-07	4.43811780864e-07	-0.00110697	-0.000274147	7.515657760900004e-08	1.2253825809e-06	0.00276036	0.0	0.0	7.619587329599999e-06	0.0
820.2025672906478	1.605732346291575	672732.2513901697	2.5783763679270457	886.9284489052598	0.9967607781745756	786642.07347749	0.9935320489071854	755.8444212477613	-0.1834714140770756	0.0336617597834417	571300.7891313632	764.4167896272171	671.3494541851147	1.138019	21.908184	0.1565813	0.0858647	-0.0781138838	-0.017759748	-0.122373668	0.0216503986	0.0791107791	-0.0711544093	-0.0743743522	0.0117021601	-0.0422096543	0.0296213509	-0.0969101865	-0.0539517414	-0.2203823063	-0.0941072879	0.0648843392	-0.06269657	-0.0071810828	-0.0050906181	0.0080537068	0.0850990868	-0.1534695032	-0.0727436948	0.1348966761	-0.0253673931	0.1305255369	0.0887571627	-0.0711494376	-0.0193523876	0.1403080043	0.2179410671	0.0847190068	0.0781189158	-0.0070826593	0.0117004303	0.0392228169	0.0080388545	0.0620656475	0.0400858757	0.0505657835	-0.140461612	0.0909987389	-0.1589780644	0.0052967338	0.0164797141	-0.0268717798	0.0752476186	0.1353719413	-0.0599650242	-0.045470243	-0.05394135	0.0487430406	-0.0171731564	0.0642323255	-0.0214990403	0.0663204877	-0.0913985458	-0.0941613022	-0.0095348576	-0.2406159466	0.0989961726	0.1139600454	-0.0754373986	-0.0164864292	-0.0529761155	-0.0441350021	0.0299459715	-0.0262655322	-0.0139932914	-0.0258855409	-0.1381482842	-0.0066792379	-0.1279857989	-0.0424738147	-0.0341940115	0.0178081689	0.1623388081	0.1266451891	0.0382845566	0.1538776798	-0.0240566818	0.149343666	-0.0951467787	-0.0807025171	-0.0057352927	-0.0797992805	-0.1750187296	0.0388433539	-0.2322011173	0.0380742941	-0.0318208764	-0.0027144228	-0.2310206288	-0.0497070404	-0.0165421864	0.0901211305	0.0317625902	-0.0110343885	-0.150216251	0.0280150733	-0.089159384	0.022195422	-0.1106665509	0.0410470463	-0.0763806597	-0.1229870043	-0.0404933177	0.1021713944	0.0659513508	-0.1038669917	0.0849074792	-0.039131417	-0.0059244253	-0.1140958982	0.017710062	0.102439	0.0197563000000001	0.010493748721	0.00039031138969	0.0513689	-0.0756281	0.00263876388721	0.00571960950961	0.135392	-0.0219319999999999	0.0004810126239999	0.018330993664	0.00120804	0.000541848	2.935992551040001e-07	1.4593606416000002e-06	-0.00114457	-3.759999999999983e-05	1.413759999999987e-09	1.3100404849e-06	0.00255451	-0.00020585	4.2374222500000026e-08	6.525521340099999e-06	0.0
821.0243163260373	0.8217490353894163	674080.9279986368	0.6752714771634363	892.5996919128726	5.671243007612816	796734.210002955	32.16299725139726	756.5650889165245	0.7206676687632125	0.5193618888006034	572390.7337672686	765.1475479616623	695.394640481552	1.21327	23.356859	0.15103655	0.0878777	-0.0154222015	-0.0220314224	0.1265022903	0.0091871101	0.0109559293	0.0298956075	0.1055633695	-0.0011441814	0.1032064795	0.0269349837	0.0130529423	0.0762115896	-0.053555861	-0.0816487513	-0.1053501043	0.0771403825	-0.0212298668	-0.1643695239	-0.0209538035	0.0660545618	-0.0579055186	0.0799624317	-0.0205895891	-0.0600040931	0.0622903817	0.0237614857	-0.0416504073	-0.1574448788	-0.0419793147	-0.1639398832	0.1609493583	-0.064327648	0.032892333	0.0180905021	0.0258920481	-0.003643047	0.0574182043	0.0482668541	0.1384893213	-0.0263694472	0.0053755456	-0.0499198562	0.0897925382	0.0562092578	0.0639606186	-0.0509224463	0.048110926	-0.0616193822	0.0653387251	0.0251183316	-0.0879527848	-0.0805263897	0.0712975104	0.06874501	-0.1852029595	-0.0610094315	0.0898810455	0.0976098175	0.1092342243	0.0018739115	0.0057543924	0.0033992015	0.0761013452	0.0720938473	0.1131103534	0.0525359544	0.0353285374	0.0661825858	-0.0342218172	-0.0049396727	0.0869220914	-0.052952683	-0.1255234451	0.0781092905	0.0106420244	-0.0871516165	-0.0830620858	-0.0256509544	-0.0019554664	-0.1760540901	0.0102212826	-0.0569948689	-0.0408669761	-0.1242193203	0.0275233627	0.0743225806	-0.0440610143	-0.1105648157	-0.1341286781	-0.0949915462	-0.0841695508	0.0701514623	0.0007895401	0.0581753608	-0.0144221133	0.131512095	-0.0121254659	0.0131354331	0.1064276124	-0.0763076421	-0.0576939295	0.0387032725	0.0854516299	0.0824177933	-0.0202621255	0.2272938133	0.0758769634	-0.015543163	0.028633854	-0.0663846861	-0.0521163062	-0.0082906521	-0.1135094328	0.0246987197	0.106747	0.0043079999999999	0.0113949220089999	1.8558863999999933e-05	0.13117	0.0798011	0.0172055689	0.00636821556121	0.151441	0.0160489999999999	0.0002575704009999	0.0229343764809999	0.0008281109999999	-0.0003799290000001	1.4434604504107606e-07	6.857678283208344e-07	-0.0013217	-0.00017713	3.137503690000006e-08	1.7468908900000002e-06	0.00301502	0.00046051	2.1206946010000038e-07	9.0903456004e-06	0.0
819.5431024133547	-1.481213912682506	671650.8967133064	2.1939946551242184	891.4225886162234	-1.177103296649193	794634.2314952486	1.385572170982398	755.6483544325089	-0.916734484015592	0.8404021141833337	571004.4355565585	764.4455904474647	688.3312645238798	1.176295	22.645033	0.09842735	0.0501309	-0.0383715353	0.0614908342	-0.0908921378	0.0297234134	0.0891463571	-0.0280553122	-0.1016042493	-0.0108223877	-0.0833946938	0.0717494568	-0.0122529466	-0.0696418749	-0.0697754001	-0.0032542677	0.0469446728	0.0027363715	-0.0066132551	-0.0377687461	-0.0611797662	0.0841573283	-0.2429791579	-0.0192025337	0.0267791711	0.094785875	0.1524089627	-0.0518267826	0.071363955	-0.04539223	0.063197098	-0.0645263366	-0.0495026818	-0.0241318464	0.0015687153	-0.0338601246	-0.004829428	0.1365486811	-0.0217839107	0.0449689763	-0.0422403677	0.1074731632	0.0196250496	0.0148413407	-0.0435570794	0.0523247763	0.0278780943	-0.0061288852	-0.0046186546	-0.0633505423	-0.0232354243	-0.0276712978	0.0113893069	-0.0594463477	-0.0400886436	-0.1644570565	0.0422515332	0.0537707089	0.1620179602	-0.0528510941	0.0884240778	0.0848945094	0.0219815109	-0.0092134386	-0.0175234587	-0.0411176704	-0.0878490223	0.0440134486	-0.0112491633	0.0273349787	-0.0588844394	-0.0655346049	0.1659722573	-0.2248228289	0.0193579989	0.1091102883	0.0488270889	0.0373981552	0.0123576037	0.0634318563	0.044299008	0.0004816906	-0.0706058023	0.0640084152	0.041273912	0.0008782084	0.0128093925	0.0399426571	-0.0001579258	-0.0122829665	0.026111035	-0.0100982487	-0.062140344	0.0946295033	-0.0024863548	-0.0923892331	0.0173578786	0.1450462552	0.016376352	0.0292438997	0.0328558616	0.0240518061	0.0968741249	0.0297148306	-0.0365777577	-0.0278537269	-0.0166096017	0.0017677571	0.1048192637	0.0037041743	0.0221246066	-0.0383475097	0.0110141913	-0.0106533374	-0.1127290384	0.0315924503	0.124864	0.018117	0.015591018496	0.000328225689	0.0931876	-0.0379824	0.00868392879376	0.00144266270976	0.177573	0.026132	0.000682881424	0.031532170329	0.00100629	0.000178179	3.1747756041035625e-08	1.0126195641e-06	-0.00137671	-5.500999999999987e-05	3.0261000999999853e-09	1.8953304241e-06	0.00310575	9.07299999999998e-05	8.231932899999964e-09	9.6456830625e-06	0.0
