global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
766.4575359360315	-1.16930931605566	1.3672842766145554	587457.154393133	907.1230987806382	0.9207127175922096	0.8477119083360319	822872.3163413875	748.4687415987605	-0.9297596207890138	0.8644529524497306	560205.4571504322	766.2034911982255	529.3988909440404	1.297148	31.134865	0.4270906	0.259609	0.1336855529	0.0252958705	0.0053686766	-0.0557296434	-0.149949656	-0.0076246346	-0.1089983569	-0.1904223196	-0.1301492606	0.1057529955	0.0766939136	-0.1647661658	-0.0222643101	0.0358202946	-0.0826515972	0.0241960114	0.1137618693	0.0691884172	-0.1249184674	-0.1255865167	-0.074679485	-0.0189632925	-0.0377139806	-0.0340142969	0.1161054062	0.0403618239	-0.0182920352	-0.0181975429	0.0115747745	-0.0505162118	-0.1694242577	0.0318027954	0.0666022224	-0.0215253218	-0.0253427908	0.012881035	-0.0215924378	-0.1010292829	0.0764089928	-0.1511685909	0.0318271246	0.0624197902	-0.0825518269	-0.0094542642	-0.1342757093	0.0072114643	-0.1049996537	0.0893514487	0.1097820415	-0.0386284699	-0.057686908	0.1221136743	-0.1518024095	-0.0168093024	-0.0085555162	-0.0101601259	-0.0921367171	0.0428695884	0.0599177914	-0.0100965964	-0.0613663977	0.1377196607	-0.1138439249	0.0174090461	-0.1797571798	0.1103353999	0.0060125134	0.1693491417	0.0441525429	-0.0771297487	-0.0220189242	0.0880577666	-0.1344284835	-0.0131197728	0.0722893398	0.0524194176	0.1496137319	-0.0756132172	-0.0271258933	0.0725498659	0.0313357598	0.0410193766	-0.0638703247	0.0226696636	-0.0967009407	-0.0030071318	0.0229119944	0.0729744763	-0.0049533801	0.0378629125	-0.1082662257	-0.0223161767	0.0230723213	0.165550819	-0.0918631314	0.0039693436	-0.0751596816	0.0053670284	-0.0513208603	0.0510321566	0.0012902412	-0.0176513214	-0.0407747729	0.1832958662	-0.0931013613	0.0978180458	-0.0464462298	0.017710062	-0.1092392569	-0.0514415587	0.0126792	2.549999999999948e-05	6.502499999999734e-10	0.00016076211264	0.239312	0.1931329	0.03730031706241	0.057270233344	0.029439	0.0686114999999999	0.000866654721	0.0047075379322499	-0.000776864	-0.002834774	8.035943631076e-06	6.035176744960001e-07	-0.000570025	0.00024533	3.249285006250001e-07	6.01868089e-08	0.0013922	0.0002263099999999	1.93822084e-06	5.121621609999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.912172851365	-0.5453630846665192	0.2974208941169809	586621.4565218992	903.6062284494952	-3.516870331142968	12.36837692607365	816504.2160927213	747.8016883366369	-0.6670532621236589	0.4449600545098148	559207.3650791246	766.0241140540447	507.50316471124336	1.423553	34.168888	0.6996667499999999	0.402273	-0.0829327004	0.1560827909	0.1389677428	0.0879781976	-0.0770116728	-0.1725255378	-0.0968689475	0.0476071135	-0.1611138696	-0.0357925979	-0.0465294052	-0.0343705102	-0.0523562211	0.0644610294	-0.0251557903	0.0165626871	-0.1015012518	0.0447470577	-0.1071516663	0.032664283	-0.0595024501	0.0496512125	0.031978913	-0.2083545102	-0.0953870156	0.0137227198	0.0777032232	0.0848502118	-0.0797909833	0.0039218094	0.0008791272	0.0237633118	0.1276205857	-0.1481997844	0.054804346	-0.0309990731	0.0538385134	-0.0028714491	0.0120629122	0.1378638456	0.0118733455	0.0208948283	0.09777892	0.0396745794	0.0526538062	-0.0278734951	0.1174118045	0.0669066167	0.0349848572	-0.0176233012	0.0699816443	0.0843885412	0.0897541407	-0.0339528172	-0.0132711088	0.0208144024	0.0861328362	-0.0945124468	-0.0867826394	-0.1105642878	-0.0839136819	0.1104973543	0.0416501908	-0.1762039239	-0.0663880654	0.0939260935	0.0021600601	-0.0222637565	0.0712667188	-0.0509380299	0.1188911771	-0.0169002783	0.0577747924	-0.0235851188	0.0199713259	0.0876315067	0.0415113953	0.0373650538	0.1406686154	-0.0697701535	-0.0333391492	0.0360032138	0.0678545715	0.164508612	-0.0778508252	0.0703463196	0.043582483	-0.0677460973	-0.065087817	-0.0792294573	0.0988758424	0.0102176241	0.004550926	-0.0556699324	-0.0397116987	-0.0649756334	-0.0386277272	-0.066349221	0.0644518284	0.050324615	-0.1487389382	-0.0831561769	0.0252686226	-0.1432716291	0.0509909269	0.0842193644	-0.1109473919	0.0153640485	-0.110592125	-0.0449896151	0.0151772	0.002498	6.240004000000001e-06	0.00023034739984	-0.0249336	-0.2642455999999999	0.0698257371193599	0.00062168440896	-0.142641	-0.1720799999999999	0.020346454881	0.0296115263999999	0.0033851	0.004161964	1.7321944337296e-05	1.1458902009999998e-05	-0.000815355	-0.00024533	6.648037760250001e-07	6.01868089e-08	0.000582631	-0.0008095689999999	3.39458882161e-07	6.554019657609999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
766.9713792306595	1.059206379294551	1.121918153938272	588245.0965589802	902.9839780024388	-0.6222504470564445	0.387195618861945	815380.0645291088	745.7822250558748	-2.019463280762011	4.078231942346065	556191.1272092916	763.3953264967581	517.2497772338727	1.01852	24.447084	0.1535110499999999	0.103257	-0.088591225	0.0698998649	0.0466869405	0.154160942	-0.0270204069	-0.1581258304	0.0013875922	0.1162984639	-0.0037862314	0.0725524806	0.0182502741	-0.0749169904	0.0396545441	-0.103532071	-0.0470606367	0.1056703581	-0.1300583788	-0.0745958444	-0.1107184428	-0.0605508573	-0.0968850113	0.0407631688	-0.0766470016	-0.0138218449	-0.0723432073	-0.1034623705	0.0835661964	-0.0244457168	-0.0176029977	0.04711878	0.0898224219	-0.0720093169	-0.0219788206	0.0550877456	0.0479760169	-0.0170012588	-0.0797514863	0.1118469184	-0.0494515357	-0.1039952516	0.0149948679	-0.0208019504	0.0414159979	-0.1342754978	0.0378366353	0.0459715762	0.0187125795	-0.138420661	-0.0664926025	-0.1069016063	0.0460785596	-0.0488492904	-0.0567060571	0.0364237384	0.0233613767	0.0580240252	0.0276971259	0.1377804254	0.0151921118	-0.0571418318	0.007937989	0.0361524081	0.1193284481	-0.142219898	0.0593051728	0.0732229932	-0.1006434714	0.0589146229	-0.0259685909	0.0999973757	0.0194414435	0.0485030391	0.0493097548	-0.0840286706	0.0677776395	0.0608168415	-0.1442443795	-0.0628211443	0.057259718	-0.0769805604	0.0351851725	-0.034885576	-0.106602732	0.0063052741	0.1337134014	-0.0125111028	0.044509391	-0.0418714033	-0.0604347908	0.0115018194	-0.0020504895	0.0517417566	0.0122410506	0.0863762546	0.0970601049	-0.0519997692	0.0517329137	0.1394250643	0.1150354323	-0.085976496	0.0282251023	0.1982974255	-0.0119342929	0.0157799943	0.046620568	-0.1123912738	0.0877781678	0.013011472	-0.1117560484	-0.0383647583	0.0127739	-0.0024033	5.775850890000003e-06	0.00016317252121	0.0615116	0.0864452	0.00747277260304	0.00378367693456	-0.138687	0.0039539999999999	0.019234083969	1.5634115999999885e-05	0.0044935	0.0011084	1.2285505600000006e-06	2.019154225e-05	-0.000815355	0.0	6.648037760250001e-07	0.0	0.00047686	-0.000105771	2.273954596e-07	1.1187504441000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.687454666347	-1.2839245643125423	1.6484622868451515	586277.2782334292	905.7098930466548	2.7259150442159807	7.430612828283012	820310.4103625828	746.8699692176649	1.0877441617900558	1.1831873615083512	557814.7509191957	765.046733573239	528.261287576689	0.957226	22.97587	0.08040387	0.0431949	-0.0566528776	0.05906552	0.0220988735	0.0852850875	0.0921944512	-0.1018379341	0.0929126645	0.065810069	-0.0951510699	0.0466064881	0.0488769561	0.0159839313	0.0388246277	0.0047525374	-0.0128949616	0.0814999134	-0.0785728819	-0.0245288403	-0.0374695978	0.0090688346	-0.0699347095	0.0060406762	-0.0334579851	0.0399088134	-0.0645592559	-0.0471339467	0.1491322782	0.0799508142	-0.0817579998	-0.0116479685	0.0104192421	-0.140749708	0.109844802	-0.0981574097	0.1632853374	-0.1370435466	0.0324443024	0.1715061047	0.041436062	-0.0455094844	0.0073950047	0.0459779357	0.0116471711	-0.0156232016	0.0480567525	-0.0018976886	0.0005670596	-0.1323985898	0.126099155	-0.0845166041	-0.0089502693	-0.0044218125	-0.0176805384	-0.0626027698	-0.0890584466	-0.0915035944	-0.1279367976	-0.0632414859	-0.0546924364	-0.0486645823	-0.0282339412	-0.0804905715	0.0993160392	-0.0959307479	-0.0025717009	-0.0271851083	-0.0593250526	-0.0306197549	-0.0037244138	0.0717748816	-0.0314189106	0.0661211425	0.0668255121	-0.063942541	-0.109360189	0.1273175527	-0.0234261515	0.0092373112	0.1115979437	-0.1354003761	-0.2070646545	0.0255442843	-0.0427615194	0.0926914018	0.1157217083	-0.0676845714	-0.0727578383	0.0751286587	0.0085582013	0.0960202821	-0.0366083148	0.032751343	0.0226615873	0.077747629	0.0431212252	-0.1206938638	-0.0736899006	-0.0733307346	0.116163524	-0.0609961315	-0.1071796268	0.0845720277	0.0109018826	-0.0910484091	0.0565211352	-0.0527102391	0.0316172719	0.0106533374	-0.1127290384	-0.0315924503	-0.00549837	-0.01827227	0.0003338758509529	3.02320726569e-05	0.0779788	0.0164672	0.00027116867584	0.00608069324944	-0.145051	-0.006364	0.021039792601	4.050049600000011e-05	0.00379062	-0.0007028799999999	4.940402943999999e-07	1.43687999844e-05	-0.000815355	0.0	6.648037760250001e-07	0.0	0.000559988	8.312799999999997e-05	3.13586560144e-07	6.910264383999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3027395572207	0.6152848908736814	0.3785754969374381	587219.8886529015	910.0370914693028	4.327198422648053	18.7246461889678	828167.5078499082	749.2048449048087	2.3348756871438354	5.451644474415398	561307.8996288385	766.7807731805412	522.5953991873956	1.131091	27.149065	0.3632797400000001	0.229174	0.0106747496	-0.0367353962	0.0369979381	-0.0840771558	0.0363685857	0.0395730813	-0.0418980279	-0.0768757244	-0.1170100039	0.0294070385	0.1400830236	0.0462487516	0.0411116217	-0.1341125698	0.0500328281	0.1963169589	0.042304526	0.1089122807	0.011899607	-0.0656088214	0.0018633891	-0.1359626821	0.0065757437	-0.1063123506	0.0406871173	-0.0348945474	0.0056002069	-0.1462409828	-0.017967414	0.0893678219	0.0304704096	-0.0532400263	0.1609369025	0.0711755919	-0.0438755829	0.0291804977	-0.061661496	0.0043191677	0.0278771578	0.1042553901	-0.0584396075	-0.0344616616	0.0580591085	0.006995154	-0.0471383635	0.0525403219	-0.054791104	0.0179300128	-0.0061611572	0.0098680843	-0.0651027684	-0.123301157	0.0431168785	0.0468285706	-0.1029289184	-0.0202472964	-0.029208744	-0.0968971822	0.1566813706	0.032142421	-0.0029563578	-0.0730857714	-0.061429619	0.0363412381	-0.0827519541	0.0340199614	0.1299734152	0.0562789793	0.0026811507	0.0434842633	-0.1132458263	0.0834625689	0.0002056459	0.0935693317	-0.171639876	0.0626511945	-0.0924694648	-0.1273864884	0.17695378	-0.005562904	0.0344500087	-0.1089670909	-0.024886728	-0.0076866225	-0.001969755	-0.0334485549	0.0901713199	-0.0724277753	-0.0937037068	-0.0480481306	-0.0294462212	0.0492264003	-0.0818264965	-0.006646614	-0.0901904743	-0.0054457365	-0.0458347356	-0.0008297166	-0.0012558145	-0.0376075183	0.1034267772	-0.0438303304	-0.0839038954	-0.1158852852	0.0382252098	0.060704335	0.0355916643	0.0082906521	-0.1135094328	-0.0246987197	0.00549867	0.01099704	0.0001209348887615	3.02353717689e-05	0.239463	0.1614842	0.02607714684964	0.057342528369	0.0110248	0.1560758	0.0001215462150399	0.02435965534564	0.00329045	-0.00050017	2.501700289000003e-07	1.08270612025e-05	-0.00064484	0.000170515	4.1581862560000004e-07	2.9075365225e-08	0.000536219	-2.3768999999999985e-05	2.87530815961e-07	5.649653609999992e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.2199670996434	-0.0827724575772208	0.0068512797333728	587093.0379821786	908.309683061064	-1.72740840823883	2.983939808854208	825026.4803424905	748.6158152976064	-0.589029607202292	0.3469558781608864	560425.6389137	767.2764565865978	506.4613767763453	1.065046	25.563829	0.37480318	0.246836	-0.0518756605	0.1103336251	0.110829482	-0.041479048	0.039396566	-0.0831586391	0.057859927	-0.0865954398	-0.1941504114	-0.1124228647	-0.0404872786	0.0282913713	-0.1312303641	-0.1542192324	-0.0115122576	0.0120350399	-0.0254143044	0.0914565115	-0.0741965091	0.0635739899	-0.0406820828	-0.0013536235	0.0436401048	-0.0760924896	-0.1915194806	-0.0715836002	-0.0126308225	-0.0359561484	0.0633136338	0.0406250712	0.0362171072	0.0667579838	-0.0521172613	0.0331090842	-0.0035335577	-0.0406970722	0.0414592522	0.015641351	0.0377096432	9.6175e-05	0.1193026314	-0.1878498059	0.0258254567	0.0545238522	-0.1074957243	0.0674049124	0.0615006384	-0.0076013594	-0.1450675428	-0.0538214585	-0.031905531	0.0209883702	-0.0804600496	0.0431479083	-0.1217526122	-0.0633144124	-0.0506030065	0.0298576314	0.0038010201	-0.0420517596	0.0164007189	0.0479049009	0.0540965986	-0.0944084274	-0.1240055884	0.0156845052	0.0296225039	-0.091729575	0.0442138432	-0.0435167044	-0.0561391262	0.0313220738	0.0755150767	-0.1207364331	-0.1060065368	-0.0027973605	0.013422481	-0.0513314707	0.1048573073	0.0804771825	0.0123435355	-0.0782141241	0.0937949108	-0.0996269237	-0.1377698385	0.003631757	0.0469474164	-0.0099228873	-0.1054577782	-0.1233909566	0.0579388893	0.1007936962	-0.0414954449	0.0496718599	0.0447796007	0.0448733683	0.1067582507	0.0705328916	-0.0272848512	-0.0723288379	-0.0071586431	0.0279675573	0.0820166758	0.0155799859	0.0370714563	-0.0111620831	0.086381767	0.0059244253	-0.1140958982	-0.017710062	0.0134425	0.0079438299999999	6.310443506889999e-05	0.0001807008062499	0.0236291	-0.2158339	0.04658427238921	0.00055833436681	-0.099187	-0.1102118	0.009838060969	0.01214664085924	0.00387401	0.00058356	3.405422736000004e-07	1.50079534801e-05	-0.000815355	-0.000170515	6.648037760250001e-07	2.9075365225e-08	0.000474021	-6.219800000000002e-05	2.2469590844100003e-07	3.868591204000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.141209398302	-0.0787577013414875	0.0062027755205949	586972.3527382928	905.4264648796724	-2.883218181391612	8.312947081507156	819797.0833045006	747.3383338174416	-1.2774814801648515	1.6319589321641803	558514.5851930297	765.3698862909996	515.1717521025816	0.990184	23.766947	0.13494305	0.0746614	-0.1173985922	0.1237611637	0.06510238	-0.0498306174	-0.0351241799	-0.1756558477	0.0257827907	-0.0261785405	-0.01186557	0.0627316104	-0.0819562294	-0.0478101983	-0.0604177447	-0.0891004391	-0.0661318672	0.019581721	-0.1555607926	0.0643796893	-0.0909288098	-0.0178591699	-0.0278174181	0.1000603919	0.019195439	-0.0909197976	-0.0268466543	-0.0916540843	0.1005193638	-0.0731699352	-0.0359852885	0.0155219738	0.0179445902	-0.0130817223	0.0283184463	-0.1103425845	0.0372404101	0.01713433	0.2006966285	-0.052867669	-0.0429194646	0.0012175724	-0.0136528477	-0.0260561739	-0.057154367	0.0905212298	0.0362690719	0.0976884578	-0.0006715991	0.1111581532	0.0796497902	0.0196202877	-0.0302721973	-0.0123363532	0.1296317959	-0.0751172732	0.0138221999	0.0115966011	-0.0293462986	-0.1119438391	0.0267012277	-0.0029275002	-0.0717371987	-0.0605524649	0.1488870403	-0.1963544841	-0.0189723713	-0.0318910201	-0.0634236851	0.024412827	0.0400470777	-0.0382608596	0.0164009139	0.0086367939	0.0248501866	-0.1257395886	-0.047284208	0.0548653968	-0.0388846662	0.014254518	0.138547723	0.0102712815	-0.0732771207	0.0199862847	0.065437835	0.0981576208	0.0293994392	0.1469766842	-0.0199447161	0.0031734843	-0.0953129494	-0.1071728041	-0.0266486302	0.0090235691	0.1260379727	-0.0755668736	-0.0728749938	-0.0631674382	-0.0805916015	0.0082352129	-0.1239637047	-0.0203978597	-0.0823119504	-0.0402496441	-0.0249223978	-0.0310411328	0.0020097682	0.0781274915	-0.0012794625	0.0035556678	-0.1144874327	-0.0106533374	0.0134127	-2.9799999999999965e-05	8.880399999999978e-10	0.00017990052129	0.0393302	0.0157011	0.00024652454121	0.00154686463204	-0.141042	-0.041855	0.019892845764	0.001751841025	0.00482819	0.00095418	9.104594724000004e-07	2.3311418676100005e-05	-0.0010963	-0.0002809449999999	1.2018736899999995e-06	7.893009302499995e-08	0.000786039	0.000312018	6.17857309521e-07	9.735523232400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.4158703452565	0.2746609469545547	0.0754386357819727	587393.286317077	905.9607305059354	0.5342656262630499	0.2854397594062489	820764.8452188482	747.6747662952406	0.3364324777990077	0.1131868121179798	559017.5561546426	765.0984732184253	519.8153732749417	1.008985	24.218214	0.1062739	0.0610147	-0.0302990375	0.0867112074	0.0635909165	0.1060079242	-0.1191413175	-0.1116006425	-0.0589387529	0.0287514178	-0.0917091846	-0.0087744939	-0.0027163419	-0.0810023645	-0.0152678979	0.0145723409	0.0318014353	0.0151904422	-0.0718883221	0.05074382	-0.04344609	-0.0138567062	-0.1613655352	0.0029152964	0.0191222591	-0.0935580513	-0.0669119358	-0.0679007354	0.0692154189	0.0453999539	-0.0168162863	-0.0739141719	0.1045483145	0.0544074547	0.0886947083	-0.0482558568	-0.1173212214	-0.0093948576	0.0380086871	-0.0795403643	0.1092925298	0.0416176422	-0.0671723385	0.0588334418	0.1300101653	0.0740043247	0.0293954052	-0.0209448049	0.0698719118	-0.0077403388	0.13873294	-0.0613390199	-0.0672360264	-0.0242606854	0.0411046766	-0.0343481306	-0.0010274769	-0.0469347141	0.0097615202	0.1304643424	0.2025463495	0.0466689926	-0.069747066	-0.0345605592	0.0932344423	-0.1169016306	-0.0316960703	0.0732593789	-0.0360216537	0.0373074894	0.1490624523	0.0500687693	0.0089164352	-0.0237727609	0.0801271126	-0.0098998329	-0.0082742387	0.0989514898	-0.1295997439	0.0163986165	0.0209650096	0.0133888674	-0.1501145594	-0.0528543173	0.0098173838	0.0381611351	-0.097058576	0.0282404496	-0.0343737325	-0.0775315029	-0.0832486708	0.0586836299	-0.203722299	0.038306317	0.1046311182	0.0568755207	-0.0419315043	0.0421224614	-0.0425483118	-0.0975510307	-0.0989990799	0.1262003515	-0.01126756	0.0756649592	0.1023336849	-0.0282399804	0.0508528957	-0.0149654998	-0.096455414	0.0011853914	-0.1146833673	-0.0035556678	0.0134261	1.3400000000000216e-05	1.795600000000058e-10	0.00018026016121	0.0895451	0.0502149	0.00252153618201	0.00801832493401	-0.115998	0.0250439999999999	0.013455536004	0.0006272019359999	0.00444346	-0.00038473	1.4801717290000052e-07	1.97443367716e-05	-0.000999151	9.714899999999992e-05	9.98302720801e-07	9.437928200999989e-09	0.000647886	-0.000138153	4.1975626899600006e-07	1.9086251409000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.3790913662826	1.9632210210261287	3.854236777398877	590406.4280488741	902.5698843045758	-3.3908462013596363	11.497837961275076	814632.3960535753	747.8487162930278	0.1739499977871901	0.0302586017301634	559277.7024611295	764.9863450378637	516.3783857951026	0.98108	23.548422	0.2641013899999999	0.166194	0.0444335204	0.0110785685	0.0843834132	0.0794953695	-0.0254339354	0.0248785804	-0.0191607612	0.1151624034	-0.1009443176	0.0439742131	-0.0897125731	-0.0944741325	0.0221523817	0.0417686402	0.0279766187	0.1184241711	-0.0089148958	0.0172265208	0.0305879956	-0.0344940513	-0.0897859641	0.011812839	0.0411471564	-0.0289171372	-0.0085283345	-0.0415006096	0.109518741	-0.0668588568	-0.1174475956	-0.0207514703	-0.062760155	0.0819650667	0.0027693667	0.1641199962	0.0020520941	-0.0147149524	-0.14692585	-0.0372596403	0.0875041124	-0.0604976747	-0.0832384024	0.0569643162	0.0029677244	0.0110590879	-0.0329213098	-0.0581431103	-0.0612231723	0.0419686667	-0.084064489	-0.046126332	0.0149664989	-0.0912683598	-0.0029537763	0.0645475394	0.0789688265	-0.01679467	-0.0197016056	-0.0440630167	0.0898399398	0.1621770725	0.0925616942	0.1463804942	0.0272082014	-0.0006591843	0.0193203975	0.0392819657	-0.0538115995	0.0127554506	0.1271208874	0.1017461277	-0.0093961174	-0.0640731315	0.0843393542	-0.0177471975	0.0390848855	0.0718779749	-0.0006120276	-0.2302079556	0.0519758592	0.0669530843	0.0563132901	0.0650293916	-0.0588309146	-0.032275289	0.0281962442	-0.1142703245	0.1046657761	0.0894833622	-0.0072778653	0.0376098771	-0.1012668208	-0.0904337756	0.0658434874	-0.0319302192	-0.0736268734	-0.0352239363	0.0936244454	-0.0026094239	-0.0946348436	0.0774460072	0.1782359504	0.0534273995	-0.060884861	0.0750390084	-0.0313881218	0.0382337436	0.0500104435	-0.0011853914	-0.1146833673	0.0035556678	0.0134044	-2.1699999999999497e-05	4.708899999999782e-10	0.00017967793936	0.161044	0.0714988999999999	0.0051120927012099	0.0259351699359999	0.00565684	0.12165484	3.1999838785599994e-05	0.0147999000954256	0.00311371	-0.0013297499999999	1.7682350624999993e-06	9.6951899641e-06	-0.000999151	0.0	9.98302720801e-07	0.0	0.000559117	-8.876899999999994e-05	3.12611819689e-07	7.879935360999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.603864293569	1.2247729272863808	1.50006872341365	592290.1079355942	901.1931034792008	-1.3767808253750218	1.8955254411203264	812149.0097584735	748.6128983173568	0.7641820243289885	0.5839741663075508	560421.2715271132	765.1106431430694	526.8031570006173	0.888588	21.328375	0.06381629	0.0348605	0.0711158004	-0.0041696795	0.0073836516	0.0998325232	0.029571011	0.0502366327	0.0822941755	0.1064696794	-0.0860640218	-0.0149985869	-0.095200317	-0.1226994715	0.0651603085	0.0170875923	0.0148369545	0.0510925477	0.0679987059	0.0190840756	0.0043321939	0.0243449622	0.0142137026	0.0971170069	0.0607766798	-0.092051393	-0.1408812678	-0.0565356663	0.0164202782	-0.0181081983	0.0477892877	0.047914972	-0.130130272	-0.0029607148	0.0452287383	-0.0029746563	-0.0878826409	0.0476237875	-0.2351352167	0.0037380491	-0.0391195938	0.0562991685	-0.0314179168	-0.0218297396	-0.0476770765	-0.0488625808	-0.0635685928	-0.1211970257	-0.1155971744	-0.0907821227	-0.0232625653	0.0727113776	0.0351121106	-0.0768748297	-0.0934834161	0.0363165282	0.0611479338	0.0037915393	-0.0473875472	-0.0469433184	-0.1331778036	-0.0326169272	-0.0370329532	-0.1173562996	-0.0644554515	0.0705815462	-0.0113663145	0.0169509805	-0.0582902506	-0.0046116507	0.0553973574	0.1224441612	0.0085415748	-0.1862258603	0.0172131576	-0.0061474133	0.0200459664	0.1080614564	-0.0618174547	-0.216541746	-0.0637373882	0.0693327119	0.1210712631	-0.1163097196	0.1044279536	-0.0124534645	0.0250687688	-0.0530717057	0.0645583796	0.0955352266	0.0335926101	-0.0779587781	0.0029718547	-0.139385322	-0.0870912107	0.0392688045	0.0067873913	0.0004231119	0.0057989872	-0.1397295	0.116998525	-0.0171386735	0.1052681932	-0.0619917181	0.0307228197	0.1112046912	0.002804557	0.0159466222	0.1481089621	-0.0035556678	-0.1144874327	0.0106533374	0.0133845	-1.989999999999978e-05	3.9600999999999117e-10	0.00017914484025	0.135274	-0.0257699999999999	0.0006640928999999	0.018299055076	-0.0052682	-0.01092504	2.775393124e-05	0.0001193564990016	0.00270458	-0.00040913	1.6738735690000018e-07	7.314752976399999e-06	-0.000999151	0.0	9.98302720801e-07	0.0	0.00042622	-0.000132897	1.816634884e-07	1.766161260900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
