global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
833.0575028419129	-0.2470055571920966	0.0610117452837781	693984.8030412036	968.3033218282392	-5.143657329967255	26.457210728125865	937611.3230636026	789.4609623964661	-1.7302567512667792	2.993788425304269	623248.6111479545	814.5149500415329	603.4626960085167	1.064255	27.743172	0.0508464739999999	0.0302345	0.0056022273	0.0208564617	-0.0985988438	0.0056393892	-0.0378616635	0.0997597868	0.0069442538	-0.0889251381	0.0646912864	-0.0512106131	-0.0097792828	0.0284964576	-0.0486311607	-0.0073335011	-0.0896318413	0.1370276085	-0.0789382307	0.075947368	-0.005537932	-0.1024181723	0.037951068	-0.1088977512	0.0030333424	0.0146505674	0.0239998462	-0.0403548536	0.0116546504	-0.121837897	-0.1449515551	0.0802403709	0.0736948421	-0.0008584536	-0.0444507821	-0.0363330666	0.0835124749	-0.0093841022	0.024087633	0.1115652071	0.0784884575	0.0813207529	-0.0849531527	0.0713873819	0.0924364253	0.0547357054	0.0916690168	-0.1210595312	-0.0646510142	-0.003541192	0.1093390199	0.0591155809	0.0373507224	0.154252918	-0.0076186709	-0.004758086	0.040149796	0.0435218169	-0.003247354	-0.011687648	0.0579575837	0.1006527259	-0.0538421478	-0.0623678344	0.0622530986	0.0100599838	0.0786756487	0.0405858396	0.052166459	0.0981448819	0.0686537948	0.0041249892	0.107089325	-0.0807423192	0.0419737931	0.0557705622	0.0714214792	0.0398686315	-0.0645861608	0.0451578628	0.0908630301	-0.1534844532	0.0283835375	-0.0462210893	0.009027816	0.080820191	-0.085843394	0.0404673548	0.0172933662	-0.0869248896	-0.085180927	0.0343877257	0.2064136427	-0.0062184429	-0.0075361221	0.1763146967	0.0065735867	-0.0125360509	0.0283500679	0.0439460162	0.1556683159	-0.041584167	0.0480343577	-0.0525822831	-0.0261280629	0.0022688588	-0.0585352259	0.0167961657	0.096517684	0.0380707776	0.1077856449	-0.0634560634	0.0500315931	-0.0110387674	0.1661290817	-0.0723222379	0.0897877085	0.0258549876	-0.0493116688	0.00114761	0.00278601	1.3170087121000002e-06	7.761851720100002e-06	0.0902101	-0.0271199	0.00813786214201	0.00073548897601	0.122016	-0.0107739999999999	0.0001160790759999	0.014887904256	0.000680999	1.696999999999994e-05	4.6375963800100006e-07	2.87980899999998e-10	0.000224688	0.0001103499999999	1.2177122499999996e-08	5.0484697344e-08	5.49098e-06	7.601128000000001e-05	3.01508613604e-11	5.777714687238401e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.5438320814134	2.486329239500492	6.181833087195094	698133.4953292931	969.9319841082498	1.6286622800106445	2.6525408223294704	940768.0537961662	789.9359654769046	0.475003080438455	0.2256279264260214	623998.8295539294	815.3643132282524	624.2578864770838	0.962976	25.103004	0.0765228639999999	0.0439764	-0.0313945068	0.0380350108	-0.126103144	0.0171756729	0.0439243844	-0.0273956833	-0.0158291923	-0.0419008151	0.0268778751	0.0315347412	0.0233814901	-0.1162801881	-0.0330899115	0.0675484364	-0.0492919376	0.1860653139	-0.1355948625	0.0867319524	-0.05692552	-0.066575703	-0.0426209714	-0.0406727292	0.0128292817	0.0006458259	0.0076972641	-0.0436268572	0.0243028016	0.0164306843	-0.0872940643	-0.0412937118	0.0317358528	0.0972537676	-0.0632284311	-0.0852214249	0.0724650849	0.0435190797	-0.0652700866	0.0123685202	-0.0678152007	-0.1190731849	0.1722448428	-0.0191768752	0.1107517082	-0.0887107619	0.0833245811	-0.0590506889	0.0587886316	0.1507479677	-0.1703641875	0.0530133999	-0.011804533	0.0154357191	0.1027382736	0.0105982217	0.0513965572	-0.1243114275	0.1500595491	-0.0084279595	0.07679478	0.0064539055	0.244985839	-0.1583463545	0.0661458279	-0.0571369831	-0.1141316093	0.0447882656	0.0901591662	0.0205444429	-0.0134231125	-0.0037817649	0.0353212774	-0.0182601245	0.0378813437	-0.0275457653	0.0857255497	0.0808282427	0.0742791883	-0.0040589971	0.1132668208	0.0183503489	-0.1001682524	0.0370821251	-0.0978027563	0.05822949	-0.0176674807	0.0538546352	-0.0436545133	-0.1609401582	0.0605631792	0.0313044805	-0.1802435702	0.0199083031	0.0077312401	-0.004285134	0.0563807528	-0.1873328476	-0.0775735963	0.0743523737	-0.1181845447	0.1045659413	-0.0050117055	-0.06585174	-0.0615754943	0.0450038918	-0.0073122032	-0.1164172948	0.1302595314	0.0165404512	-0.0308743415	0.1586699785	0.1601732495	-0.0339285471	-0.1149361	-0.0641259382	0.0882931893	0.0212145853	-0.0556345156	-0.00163496	-0.00278257	2.6730942016e-06	7.7426958049e-06	0.126653	0.0364428999999999	0.0160409824089999	0.0013280849604099	0.0990844	-0.0229315999999999	0.0005258582785599	0.00981771832336	0.000484259	-0.0001967399999999	2.34506779081e-07	3.8706627599999984e-08	0.000167859	-5.6829e-05	3.229535240999999e-09	2.8176643881e-08	-2.82559e-05	-3.374688e-05	7.9839588481e-10	1.1388519097343996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.7563285236314	-1.7875035577819745	3.195168969083217	695149.6153532056	969.3015639972164	-0.6304201110334589	0.3974295163954386	939545.5219674496	789.8602367378826	-0.0757287390219971	0.0057348419138617	623879.1935796239	815.0379433949201	625.4964052943182	0.883947	23.042858	0.0706442149999999	0.044135	-0.036740014	0.0229320843	-0.1444404525	-0.0141838941	0.0734617735	-0.0257027183	-0.0008879697	-0.0447809804	-0.0778530785	0.0288612507	0.0101221723	0.0335988499	-0.0359774506	-0.0091342146	0.0708715545	0.0043531232	-0.0722512676	0.1337924928	0.052338241	-0.0961146351	-0.0096891789	0.0238956673	0.1513518828	0.0068815013	-0.0157495426	-0.0529814467	-0.0702387271	-0.0149351653	0.0279620273	-0.0780420065	0.1332774706	0.0255070969	-0.0169449023	0.0531538331	0.149113687	0.0372589898	-0.1152585635	0.0435282567	-0.1024527757	-0.1682090872	-0.0911001826	-0.0168424323	0.0114406828	-0.0509670749	-0.049658394	0.0554178136	-0.1121542613	-0.0285222946	-0.0019546504	0.037579003	0.0358870998	-0.0012532362	-0.0888545274	-0.0026951727	-0.0006099423	-0.0353759378	-0.0719420652	0.0302031994	-0.1500583274	0.0468289961	-0.13264418	0.0003872082	0.0927987713	0.1134771221	-0.0575926298	0.0966341721	0.0711048877	0.1262632347	0.0258034405	0.002741198	0.0118343758	0.1070319555	-0.0429617861	0.0039617151	0.0089182554	0.0960219375	-0.0296157464	-0.0689557976	0.1081683497	-0.0298270638	-0.0681789099	0.0846095104	-0.0040904787	0.0806104636	-0.0610338211	-0.0168333438	-0.0622829253	-0.1312352527	0.0417699839	0.0450753557	-0.0699170763	0.0416648728	-0.0615237089	0.0736063451	-0.1716671661	-0.0006716607	0.0628773523	0.013330132	0.1280207631	-0.0935175058	-0.0991264186	0.0285067187	0.0939709055	-0.194819591	-0.0194620513	-0.090111855	-0.0550698192	-0.0211550681	0.0610924131	-0.0066134027	-0.0589958622	-0.1349529327	0.0163263322	0.0111271943	0.0867609543	0.0165379384	-0.0617435365	-0.00161124	2.372000000000008e-05	2.5960943376e-06	5.626384000000037e-10	0.0921117	-0.0345412999999999	0.00848456527689	0.0011931014056899	0.0990268	-5.760000000000487e-05	3.317760000000561e-09	0.00980630711824	0.000932295	0.0004480359999999	8.69173967025e-07	2.0073625729600002e-07	0.000167859	0.0	0.0	2.8176643881e-08	0.00024414	0.0002723959	5.960433960000001e-08	7.419952633681003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.2803569457379	-1.4759715778934606	2.178492098749312	692690.5925577249	967.6162347409332	-1.6853292562831257	2.8403347020838337	936281.1777342207	789.8509744608909	-0.0092622769916488	8.578977507002734e-05	623864.561856819	814.978048497109	605.7871320309159	1.036258	27.013334	0.03906481	0.02485	0.042003879	-0.0170660455	-0.0447385983	0.1385500071	0.0563697837	0.0330406	-0.0259892085	-0.0300212204	0.0329682161	-0.1056421091	-0.0482794244	-0.0307387146	-0.0117833425	0.1116921242	0.0766755223	0.0856019931	-0.045372028	0.0200377339	0.0368237393	-0.0596669795	0.0021166946	-0.0546037724	0.056095938	-0.0043421524	0.0062903501	-0.0097549576	0.0632993999	-0.0683711912	-0.0442117	-0.094848444	0.0079757091	0.0030056437	-0.0626649036	-0.0224270544	0.0749181456	-0.0305949422	-0.0331557435	0.1714067765	-0.1048472049	-0.0794516661	8.00625e-05	-0.0147235858	0.0653149976	-0.1210031357	-0.0605556229	-0.0566092289	-0.0706699716	0.0471487367	-0.0318246354	-0.1786157823	-0.0314867287	0.0161489461	0.0909351104	-0.0391192598	0.005077808	0.1141536439	-0.1075308544	-0.0899586487	0.0317384321	0.14836721	-0.0746365694	-0.0483521404	-0.0390887629	-0.0406096432	0.0137351646	-0.1269569967	-0.0159106571	0.0472274419	0.1242275325	-0.0092210391	0.0129236897	-0.0582065546	0.0859923546	-0.0001726989	0.0677799845	0.0901055856	-0.0031621244	-0.0099070602	-0.026079452	0.0390226159	-0.0686529716	-0.0449163523	-0.0113744885	0.0226238744	-0.0945670426	0.0892826829	-0.0255839973	-0.1223392122	-0.0330389661	-0.0559450185	-0.0204120473	0.1064067015	0.078742817	0.0013880922	-0.0256305554	-0.0634387373	0.1249402571	-0.0535192145	-0.115530826	0.0762041545	0.0424655759	-0.0298214509	0.199317544	0.0033873407	-0.0509163891	-0.0828716444	0.0479377438	-0.1560956067	-0.1172951612	0.0139002359	-0.0888296706	0.078872648	0.0435841512	0.1352275887	0.0851916578	0.0118330366	-0.0676152521	-0.0016589	-4.766000000000015e-05	2.7519492100000003e-06	2.271475600000014e-09	0.0825623999999999	-0.0095493000000001	0.0068165498937599	9.118913049000206e-05	0.099025	-1.799999999996249e-06	3.2399999999864964e-12	0.009805950625	0.000814399	-0.0001178959999999	6.632457312010001e-07	1.3899466815999985e-08	0.000603641	0.000435782	1.89905951524e-07	3.6438245688100003e-07	0.000279783	3.564299999999997e-05	7.8278527089e-08	1.2704234489999979e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.6803851820421	0.4000282363041378	0.1600225898405991	693356.623866914	967.0986352946164	-0.5175994463168081	0.2679091868274663	935279.7703887096	789.9319344614901	0.0809600005991342	0.0065545216970118	623992.4610820719	814.6652608834506	604.5027293881112	0.966147	25.185675	0.16370303	0.0920105	0.0587605101	-0.0013490971	0.0892022585	0.0203449222	0.0607825165	-0.0011168895	0.0006673038	-0.0262383852	-0.0065311835	-0.0118370273	-0.0673909603	-0.0575956789	-0.0438915632	0.0397055052	0.0319538081	-0.0302055641	0.0645577027	-0.0304165635	-0.0297224558	0.010506906	0.0244591379	-0.1175459709	-0.0282461531	0.002727202	-0.0049795676	-0.0365598101	-0.0220917425	-0.0373538654	-0.0351918645	-0.0571065108	-0.085221203	0.0646278865	-0.0741825965	-0.0028764371	0.0687999601	0.0212078435	0.0655354224	0.1030203887	-0.0869053866	0.0787165967	0.0013347593	0.0720601689	-0.0701355028	-0.0492389784	0.0759105681	0.0301456707	0.0166065192	-0.1248003576	0.0745499216	-0.0195795833	-0.0800452689	0.0005313297	0.0535118219	0.006786586	-0.1240923328	0.083698295	-0.1515012173	-0.062277039	0.0217133961	0.020171572	0.1645004644	-0.0691014362	-0.0637486607	-0.0178524111	-0.0279830792	-0.0808261441	0.0237449874	0.0237789253	-0.1401963319	0.0011135573	0.030910662	0.0075332439	0.049509303	0.0296646069	0.0035301559	-0.004106943	0.0571773841	0.1050809777	0.0138943122	-0.0130818313	-0.0481475569	-0.1513237837	0.0075854836	0.0270348546	0.0084049428	0.1070763992	0.0472894935	-0.1062602574	-0.08224927	-0.1139160785	-0.0270117174	0.0097277327	0.0711288541	0.0218545625	-0.009246335	-0.0171536486	-0.0354416184	-0.0675117195	0.0390933806	-0.0300496771	-0.0108177381	0.1596520552	-0.0006577556	-0.00274228	0.1015247405	-0.047292695	-0.0598055257	-0.1146137151	-0.0577565597	0.0914422764	-0.0330191583	0.1204909417	0.0618937157	0.1553628181	0.0835859703	0.0071079182	-0.0732270951	-0.00872118	-0.00706228	7.60589805924e-05	4.987579879840001e-05	0.14087	0.0583076000000001	0.0198443569	0.00339977621776	0.164697	0.065672	0.004312811584	0.027125101809	0.000612724	-0.000201675	3.754307001760001e-07	4.0672805625000006e-08	0.000167859	-0.000435782	1.89905951524e-07	2.8176643881e-08	0.000264017	-1.5765999999999957e-05	6.970497628900001e-08	2.4856675599999867e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.1038669756244	1.4234817935823685	2.0263004166604768	695729.2609036902	968.0075653814248	0.9089300868083684	0.826153902705468	937038.6466356734	790.7939150217156	0.861980560225561	0.743010486206772	625355.0160353724	815.7523624846085	613.1594089177499	0.907207	23.6492	0.05203148	0.028607	0.0384408238	0.0435277295	0.1216033108	-0.0250743381	0.0846861617	-0.0888097271	0.0309152291	-0.0633104102	-0.1127710505	0.0434777243	-0.0214843581	-0.0107021939	-0.0101479088	-0.0642003854	0.1338365323	0.1025254369	0.0002523983	-0.0180254996	-0.0747084772	-0.0374245195	0.0877377022	-0.0584977289	-0.011550586	-0.0204030501	0.0684440198	0.0525122523	-0.1511888385	0.1455526584	-0.0765847153	0.0279403405	-0.0647489372	0.1067528644	-0.0589439891	-0.0902794481	-0.0371899497	0.0239261992	-0.0277362933	0.0600182059	-0.0756310822	-0.0284246569	0.0455869771	-0.0296318055	-0.019385354	-0.1674562373	-0.0339022045	0.0876016835	-0.0619547489	0.1451761489	0.1069864678	0.0667684615	0.0983135974	0.0023816691	0.05462754	0.0849876279	0.0994636056	-0.0051835037	0.0757301597	0.1155818011	-0.1426053499	0.0992056487	-0.1320365889	-0.1178327988	-0.0846219434	-0.1146573731	-0.0949943617	-0.0074292588	-0.1587181707	-0.134868868	-0.0459028196	-0.0183393236	0.0392890211	0.0620591744	-0.0986939071	0.142730468	0.0575695256	-0.002528051	0.0803743684	-0.0198714994	-0.0280925714	0.0368987735	-0.0277677315	-0.0959052781	-0.1079344338	0.0485223382	0.1011550232	-0.0572395451	0.0263541693	-0.0281795072	0.0262306465	0.0366844925	-0.2132022119	-0.0485984588	0.0507459234	-0.0608323789	-0.1475039238	-0.1209276772	0.1199596184	0.0313219623	-0.0099637439	0.0211742987	-0.0318003312	0.0830713464	0.0323116874	0.0508094394	-0.0647964505	-0.0833681484	0.0022321546	-0.0701823938	0.0266918414	-0.0617623802	0.1315624326	-0.0618207622	0.163975207	-0.0155445231	0.0819445778	0.0023706562	-0.0785574968	-0.00162355	0.00709763	2.6359146025000004e-06	5.037635161690001e-05	0.124746	-0.016124	0.015561564516	0.000259983376	0.164518	-0.000179	3.2041000000004476e-08	0.027066172324	0.00103224	0.000419516	1.0655194176e-06	1.75993674256e-07	0.000167859	0.0	0.0	2.8176643881e-08	0.000110916	-0.000153101	1.2302359056000002e-08	2.3439916201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.917360647417	-2.186506328207429	4.780809923291133	692086.4949465645	969.043174904321	1.0356095228961522	1.072487083913196	939044.6748286464	788.6829311291696	-2.110983892546073	4.456252994588972	622020.7658544984	814.0523189616076	615.2038227043673	0.904533	23.5795	0.12875575	0.0711123	0.0364977723	0.043975259	0.1216430594	-0.0460393088	0.0807410438	-0.011145542	0.0254470371	-0.0923577196	-0.0289126344	0.0501035575	-0.0653332402	0.0450309744	-0.0792109107	0.0189299701	0.1131912974	-0.0637470869	0.1160317353	-0.0333782775	0.0618972685	0.0260742418	0.1585132876	-0.1392688229	-0.0563271902	0.0247227724	-0.0065494893	0.0458866655	-0.0705613437	0.0927732656	-0.0582829062	0.0952598108	-0.0468200577	0.0247650729	-0.2079849152	-0.0549871903	-0.0168922141	-0.0052897206	0.0464390925	0.0847592765	0.0343479846	0.1464317925	0.0854663192	0.0312349756	-0.085375623	-0.1465610082	-0.0682804709	0.0178876553	-0.0078775387	-0.0708560863	0.045854188	-0.1280300089	-0.039467278	-0.0045769598	0.0584062881	0.0730590404	-0.0584763755	0.1284337507	-0.0005470684	0.0910744857	0.0123036744	0.017068095	-0.0220318171	0.0597434985	0.1416459078	0.1850406966	-0.1203479094	0.0051730743	0.075222259	-0.0883833039	0.138242004	0.0164077152	0.0247229719	0.0432369347	-0.0581109874	0.1297264712	0.0568817068	-0.1071002902	0.059895866	0.0055590107	-0.0639340177	0.0198409921	0.1391436704	-0.1757566777	0.0253986842	0.1546481402	0.0522100679	0.1690574536	0.099433308	-0.011303017	-0.0632863801	0.0228723996	0.0881687372	-0.0768714676	0.1106491669	-0.0126374127	-0.0396956638	-0.0164107651	0.096792422	-0.1397230608	-0.1230400222	0.0119058444	0.0130188838	-0.0106020878	0.0510602833	0.0305359722	0.0596507167	0.0220673578	-0.0782403322	0.0084923895	-0.0750697656	-0.074027843	0.0101513403	0.018723766	0.018297815	-0.0543667275	0.0802681812	-0.0023706562	-0.0835859703	-0.0286584	-0.02703485	0.00082130389056	0.0007308831145225	0.175548	0.050802	0.030817100304	0.002580843204	0.206311	0.041793	0.0017466548489999	0.042564228721	0.00104682	1.4579999999999932e-05	1.0958321123999998e-06	2.12576399999998e-10	5.6979e-05	-0.00011088	1.22943744e-08	3.246606441e-09	0.000167974	5.705799999999998e-05	2.8215264675999998e-08	3.2556153639999973e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.9681578532583	-0.9492027941587368	0.900985944438753	690508.0793660376	968.3895541834368	-0.6536207208841915	0.4272200467691702	937778.3286515954	789.2962342721701	0.6133031430005076	0.3761407452143011	622988.5454362284	814.3622598326648	594.8777013445025	0.941172	24.534624	0.064698725	0.031712	0.1127777146	0.038070706	0.1117457903	0.0498003106	0.0887812406	0.0116303169	0.0486566734	-0.090796408	-0.0377800143	0.0055139569	-0.0811861109	0.0258884489	0.0326411433	-0.0482350578	0.1503388969	0.0045818893	0.0378128148	0.0175085836	-0.0964557282	-0.0818827499	-0.0042362692	-0.0481680766	-0.0869932044	0.0290146201	0.0327951508	0.0601729294	-0.1376892651	0.0939369021	-0.093598001	0.0906561242	0.033325681	0.0443035949	0.0875920091	-0.1481503656	-0.055776709	-0.1427153983	-0.0120911009	-0.1303963259	0.0018001371	0.0974072858	0.023093308	0.1065403749	0.0146764691	0.0347048428	-0.0574250851	0.0588717843	-0.0049581783	-0.0402401798	-0.0074262977	0.0622698306	0.0801575375	-0.0215937758	0.1808042714	0.062140278	0.0201290152	0.2488626882	-0.0107797265	-0.1088171594	-0.0711496666	0.0730821471	-0.033809262	0.0351379823	0.0820673661	-0.021921836	-0.0001620985	0.0381849039	-0.1770932463	-0.0353525981	-0.0783100776	0.0247754963	0.0639150957	0.0198314951	-0.045984931	0.1608666781	0.0888068021	-0.0668352729	-0.0512785811	-0.0125788934	-0.0914060426	0.0316670999	-0.0264655403	-0.1220854369	-0.1603785092	0.083288865	0.0299458305	-0.0666185743	0.0940788544	0.0355740845	0.0794348144	0.0053991768	0.080898102	-0.1022320669	-0.0288670704	-0.0303978374	0.0489029493	0.075630932	0.0242191005	0.0383986609	-0.1464532164	0.0272677331	0.061214687	0.0659859594	0.0540096473	-0.0351161593	-0.0215087355	0.0589089693	0.0573897847	-0.0399133406	0.0701668103	-0.0456687812	0.0507933274	-0.1353273066	0.0865648575	0.2093207434	0.0785574968	-0.0071079182	-0.0882931893	-0.0442978	-0.0156393999999999	0.00196229508484	0.0002445908323599	0.164971	-0.010577	0.027215430841	0.000111872929	0.223318	0.0170069999999999	0.0002892380489999	0.0498709291239999	0.00145548	0.00040866	2.1184220304000003e-06	1.6700299560000014e-07	5.63145e-05	-6.645000000000002e-07	4.415602500000002e-13	3.1713229102499997e-09	0.000147792	-2.018199999999999e-05	2.1842475264e-08	4.0731312399999957e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.7356226643485	2.767464811090236	7.658861480622712	695115.0884995089	966.2516077199322	-2.1379464635045906	4.570815080811786	933642.1694213536	790.0194392005992	0.7232049284291406	0.5230253685041985	624130.7143148293	814.4349579907317	603.3399946671642	0.992781	25.879963	0.10840349	0.0604074	0.061364007	0.0523922059	0.0973012095	-0.0772456469	0.0013272739	0.0369918705	0.0605020257	-0.1490105768	0.053981694	-0.0465729753	-0.0375447223	-0.0296341424	0.0155921574	-0.0220404301	-0.0480011808	0.0808387019	0.0266519638	-0.1016800473	0.0761050299	-0.0522156117	0.1936244976	-0.1833173454	0.0660480434	0.0021027173	-0.0061604816	0.0246303326	-0.1189186291	-0.0543172669	-0.0580317747	0.0150500299	-0.0312715532	0.0828993949	-0.0508378388	-0.13349238	-0.1809544604	0.0570815083	0.1095711365	-0.0110715469	0.0314859303	0.0684242891	-0.1544757274	-0.0188672808	0.1209329083	0.0727307398	-0.0370867386	0.0563599017	0.0498501635	0.1669737415	0.0311911669	0.062243115	-0.104369888	-0.0887448089	-0.0571870794	-0.1333397665	-0.0851635657	0.04453	0.0864112072	0.1022833944	0.045958617	-0.0314287509	0.0298953126	0.0087211718	0.1048017999	-0.1604354225	0.1138890881	-0.0162487088	-0.0234233583	0.0742509104	0.2459690408	0.0165430203	0.1401304174	-0.0327662996	0.0363586279	0.1349250897	0.0190844906	-0.033578368	0.0227927055	-0.001828027	0.0911573651	-0.002192531	0.0768321375	-0.1143475695	-0.1128929502	-0.0248811486	0.0776755253	-0.0902917128	-0.068314529	0.0987556747	-0.0307520149	-0.0488982599	0.0461519907	0.0577654259	0.112988877	-0.0033605536	-0.0283648405	0.039859774	0.0571223296	0.0233095223	0.0250721554	-0.0045687995	-0.0834217676	-0.026064839	-0.0194714927	0.0071899772	-0.0546579057	0.0532606936	0.2528593627	0.1010765072	-0.1290728664	-0.124139321	-0.0303121829	0.1172109844	-0.1777013606	0.0972901493	0.0768132552	-0.0118330366	-0.092661062	-0.0186166	0.0256811999999999	0.00034657779556	0.0006595240334399	0.19446	0.0294889999999999	0.0378146916	0.0008696011209999	0.22613	0.002812	7.907344000000051e-06	0.0511347769	0.000573709	-0.000881771	3.291420166810001e-07	7.775200964410001e-07	-3.85113e-05	-9.48258e-05	8.991932345639998e-09	1.4831202276899996e-09	0.000179621	3.182900000000001e-05	3.2263703641e-08	1.0130852410000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.0211550662914	2.285532401942873	5.223658360330761	698931.3717183761	966.4397790378812	0.1881713179490134	0.0354084448986687	934005.8465067886	789.7780538449666	-0.2413853556325875	0.0582668899138707	623749.374335143	813.8731158067234	615.0384755851949	1.053025	27.450424	0.1058966849999999	0.0548336	-0.0133252225	0.077539591	-0.115711838	-0.0102881739	0.022818158	-0.0489426879	0.092898433	-0.0934015002	-0.0569224004	0.0090758772	0.1448279809	0.0144511826	-0.0764850613	0.0704680932	-0.1232471985	0.0958778459	-0.0357851897	0.0971568547	-0.0891209942	-0.0127520202	0.0129363518	-0.0027884716	-0.0008842882	0.0212494043	-0.0041271999	-0.1459438317	-0.0265175747	0.0438203155	0.0284013489	0.0270470772	0.1884369241	0.1151364918	-0.0545823892	-0.161063229	0.0576855743	0.049052974	0.04329088	0.0248292718	0.0772245765	0.0850921189	0.0184934929	0.0736550637	0.0103957491	0.0396599925	-0.0871401015	-0.0991200115	0.0770153241	-0.0340315094	-0.1082979612	0.0518774774	0.0244880504	0.0092276393	0.0394891635	0.0249550378	0.1054467175	0.0945576044	-0.0443283271	-0.1087812765	-0.0337316211	-0.1171834026	-0.0316789895	-0.0541538895	0.0430072384	0.0116908259	-0.0346475288	0.0276356003	0.0776154643	0.0171555051	0.0157254122	0.0503457396	0.1218903498	0.1130156137	-0.0257345728	-0.0743023951	-0.0407201973	0.0214675534	-0.0101510083	-0.0317346209	0.124755401	-0.0971629732	0.0452206452	-0.1173883513	-0.1402573138	0.1463427234	-0.1200589249	0.012886033	0.0302800149	0.0710296633	0.0184947001	0.0737942719	0.0496938804	-0.005844735	-0.0059432871	-0.0476217956	0.0967793461	-0.0329739975	-0.1390320248	0.0342455689	-0.0545814179	0.0667932768	-0.0628168168	0.0471961315	-0.1103660714	0.1143180455	-0.0172895445	-0.0190108809	-0.1106174058	-0.0266508054	0.0657171771	-0.0395773726	-0.1079551127	-0.0152760802	0.0186334551	-0.0479720693	0.0750362016	-0.0165379384	-0.0966728009	-0.0285504	-0.0099338	0.00081512534016	9.868038244e-05	0.159527	-0.0349329999999999	0.025448863729	0.0012203144889999	0.190528	-0.0356019999999999	0.0012675024039999	0.036300918784	0.00075588	0.0001821709999999	5.713545744e-07	3.3186273240999986e-08	-0.00032814	-0.0002896286999999	8.388478386368999e-08	1.076758596e-07	0.000216379	3.675799999999999e-05	4.6819871641e-08	1.351150563999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
