global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
788.8184243931071	-1.6193978938518967	2.622449538611959	622234.506662024	814.3177396324867	-3.2690550648752605	10.686721017186594	663113.3810801624	784.8722597550226	-2.03584374865909	4.1446597689542966	616024.4641329556	779.1935141415742	583.2378398437259	1.398312	25.204041	0.0739238499999999	0.0362661	0.0512468185	0.0085866547	-0.1933134913	-0.1257185034	0.023793201	0.1829328382	0.1075913831	-0.1444023214	0.0718905952	-0.102360783	-0.0355294871	-0.0679464558	-0.1200315066	0.071621801	0.1115097551	0.0187372281	9.59205e-05	-0.0530084004	-0.0756393141	-0.1186893539	0.0453663905	0.0830490191	-0.1179692498	0.0143508727	0.006442992	-0.0599635591	-0.0118663509	-0.1024079743	-0.092030949	0.1235148052	0.1051956718	-0.0693588761	0.1591369107	-0.0653927049	0.0064830582	-0.0675012911	-0.024406415	0.0236171862	-0.0929414796	0.1236443755	0.0082489528	-0.0854316708	0.1078872172	0.1699963829	0.0733315478	-0.0258645585	0.1211344083	-0.0570415352	0.0627842474	0.0552181385	0.0807340494	-0.1482380797	-0.0159949166	-0.0022986407	0.0993088383	-0.1210222262	-0.0836127272	0.0711458198	0.0283627541	0.0804525213	0.0267722535	-0.0116760956	-0.0457316366	-0.188315081	0.0571278978	0.0731725911	-0.1319595816	0.0277618096	0.0814396439	-0.2123328494	-0.0184949744	0.0805300747	-0.0480853406	-0.1281492223	0.0915772792	-0.0789213383	0.0739389038	-0.036983551	-0.05816648	0.0408738351	-0.0138563565	-0.1226051186	0.0198316475	0.1361634554	0.1055021799	-0.1119439466	0.0232222633	-0.0960585013	0.0822074428	-0.0079401784	0.1018709014	-0.0593935164	-0.0827976546	0.0920122843	0.0212189878	-0.0797866129	-0.037298864	0.0252052987	-0.0756485189	0.0073120834	0.0634795655	-0.1089330552	-0.1170218548	0.0762820299	0.0391145602	-0.0703654725	0.0402235366	0.1064236465	0.0395675986	0.0334306339	-0.0082906521	-0.1135094328	0.0246987197	0.0670464	-0.0020491999999999	4.199220639999947e-06	0.00449521975296	-0.0393437	0.0147117	0.00021643411689	0.00154792672969	-0.052916	0.0165878999999999	0.0002751584264099	0.0028001030559999	0.00151829	-0.0005005799999999	2.3052045241e-06	2.505803363999999e-07	-0.000964809	8.008099999999997e-05	6.412966560999994e-09	9.30856406481e-07	0.00260034	0.0002308399999999	5.3287105599999987e-08	6.7617681156e-06	0.0
790.8865120944827	2.068087701375589	4.276986740580967	625501.4750129763	810.405029309246	-3.9127103232407303	15.309302073594584	656756.3115297197	784.1425398909995	-0.7297198640230818	0.5324910799498649	614879.5228667078	777.47648162669	580.0593162246546	1.236735	22.291672	0.0742845999999999	0.0381738	0.0979119368	-0.0652347651	-0.1221440155	-0.1859198935	-0.0140222407	-0.0740466955	0.1120086824	-0.1471239488	0.0183727667	0.1099264178	0.0705266062	0.1185171001	-0.0569043554	0.2136224895	-0.0886156552	-0.0101052084	-0.0105876559	-0.1532467165	-0.0984545148	-0.1158899495	0.0246306839	-0.0809455266	-0.046809316	0.1160794112	0.1438110666	0.0120042988	0.0154844066	0.0331324852	0.0897929256	-0.0361663053	0.0524808811	0.0860324167	-0.070543997	-0.0371056311	0.0862200567	0.0162158021	0.1628325042	0.0109954857	-0.0283538291	-0.0434037384	-0.0366869157	-0.1299385348	0.0206720719	-0.0311915677	-0.0415110079	-0.1852339161	-0.1316731814	0.0950967333	-0.092596658	0.0146843872	-0.1947687363	0.0109874576	0.028490653	-0.0072502705	0.0794562679	-0.1388039184	-0.0412941398	-0.0234479047	-0.0522124478	-0.0936822695	0.0026190116	-0.0239362918	0.0016016116	-0.011923993	0.01240717	0.2067281181	-0.1109225227	0.0182931128	-0.0661925812	0.0452241441	-0.0937441366	0.0307774343	-0.0547155324	0.0481210783	-0.0278537849	0.0794449542	0.1016255753	0.0913849541	-0.0267028436	0.0651437329	-0.0826648163	0.117629048	0.1502469296	-0.1026398868	-0.0456580145	-0.0752059426	0.1160465951	0.1673363451	-0.0064879088	0.0029567509	0.0015323647	0.0198407772	0.0214710669	-0.0867937652	0.1259757812	0.0850974611	-0.1098570863	0.0376316286	-0.1237417581	-0.016683809	-0.0560745483	0.03548057	0.1032759478	0.0077100019	0.058061576	-0.0882469579	-0.0299236976	0.0776464114	0.0751856359	0.0772073227	-0.0106533374	-0.1127290384	0.0315924503	0.0642038	-0.0028426	8.080374760000004e-06	0.00412212793444	-0.0678267	-0.028483	0.000811281289	0.00460046123289	-0.068521	-0.015605	0.000243516025	0.004695127441	0.00169562	0.0001773299999999	2.8751271844e-06	3.1445928899999955e-08	-0.000595059	0.0003697499999999	1.3671506249999998e-07	3.54095213481e-07	0.00260034	0.0	0.0	6.7617681156e-06	0.0
793.2164258571045	2.3299137626218	5.428498141254472	629192.2982495193	815.10172271637	4.69669340712403	22.058928960522334	664390.8183751941	785.7286042068154	1.586064315815861	2.515600013904435	617369.4394687903	778.7880884539915	592.967891377899	1.11408	20.080868	0.08588875	0.0518328	0.0625192886	0.0345511749	0.0119953981	-0.1360743779	0.0890729267	0.0799374189	0.0518863655	-0.0411564877	0.0602352494	0.1126285448	-0.065991407	-0.1612045219	0.0009522081	0.0578473417	-0.0792392996	0.0037420415	0.105484015	-0.0486158342	-0.0897035492	-0.1148565967	0.0163585205	0.082050136	0.0356984567	-0.0180692547	0.138162615	0.0055685822	-0.0968748535	0.1313709049	0.1209641103	0.1333804567	-0.0910182577	-0.0587348982	0.1382479683	0.0732774603	-0.0926037888	-0.0984227569	0.0664020214	-0.0776951495	-0.0612581104	-0.0520956603	0.0400269725	-0.0602785412	0.0082093253	-0.1549851478	0.0877075044	0.0059139619	0.1587821382	0.0279421724	0.1478594416	-0.0294752886	-0.0151114899	0.0129391359	-0.1029646228	0.0818345778	-0.1246140353	0.0743041706	-0.0231840444	0.0576692856	-0.0743917626	0.0163035596	-0.0061784897	-0.0254889913	0.067207006	0.1662219944	0.0357910102	0.1320828605	-0.0890436115	0.0322803068	-0.0031738315	-0.0190632006	0.1202562598	-0.0922939624	-0.043576991	-0.0071031558	-0.0136889099	0.015168169	-0.072834208	0.2174265363	0.0135094567	-0.0504543525	-0.0120065213	0.0413350162	-0.0391822163	0.156505234	-0.0220894812	-0.0998924364	0.0586438093	-0.0375587901	-0.1654693349	0.0170194611	0.0135970604	-0.0432496261	0.0687629948	0.0751390759	-0.0473454817	0.0118031567	-0.0713165358	0.0102376291	0.0394342954	0.095719833	-0.0311287341	0.242550684	-0.1099249017	0.1138614466	0.0235688613	0.0989084996	-0.0633426318	-0.0317445279	0.0085755554	-0.0675079168	-0.013011472	-0.1117560484	0.0383647583	0.0609704	-0.0032334	1.0454875560000028e-05	0.00371738967616	-0.031609	0.0362177	0.00131172179329	0.000999128881	-0.0789001	-0.0103791	0.00010772571681	0.00622522578001	0.00173382	3.820000000000017e-05	3.0061317924000003e-06	1.459240000000013e-09	-0.00127803	-0.000682971	4.664493868410002e-07	1.6333606809000002e-06	0.00260034	0.0	0.0	6.7617681156e-06	0.0
793.1140849772986	-0.1023408798058653	0.0104736556794385	629029.9517893776	817.3661815144574	2.2644587980873894	5.127773648235384	668087.4746835249	785.6862795014429	-0.0423247053724935	0.0017913806848683	617302.9297968195	779.5755131866023	599.47187045426	1.066715	19.227119	0.0613168999999999	0.0424014	0.0398961572	0.0770438767	0.0517600581	-0.1383663387	0.1013774712	0.0197101231	-0.0110089428	0.0640174713	0.0713312967	0.0401849151	-0.037221994	0.0994559032	-0.1085136238	0.0564530858	0.0060922188	-0.0326509634	-0.0052657152	-0.1121677111	0.0655575723	-0.1819586685	0.0315673972	0.0597679284	0.0481866578	0.0069559512	-0.0446920233	0.0443957638	0.0183668088	0.1059098073	-0.0494898971	0.0952406477	-0.1287618588	-0.135331358	-0.0663991424	0.1167264322	-0.1100580146	-0.0845919773	-0.0862138542	0.0972671075	-0.0098341295	-0.01154158	0.0690916029	-0.0888852679	0.0047356368	-0.0150645997	0.0518977631	0.0327805441	-0.0342572174	0.0376154174	-0.0206006977	-0.068744987	0.0101748259	-0.013883193	-0.0724798122	-0.0241090973	-0.0426222734	-0.0011895018	0.1329047115	0.0225111829	0.1772759201	-0.0655431686	0.019504981	0.0549789788	-0.007466251	-0.0146826763	-0.0445130159	0.0574530851	-0.2076133381	0.0335475476	0.0621458056	0.1065484224	0.0516698531	0.0233308316	0.0604290202	-0.0106030728	0.0553637893	0.0221972003	0.0040654855	-0.0340367597	0.0116024821	-0.1589437485	0.05773324	0.054285847	-0.1632153276	-0.0078204603	0.01077641	-0.020833619	0.009357626	-0.0464295408	-0.1723731794	0.0454598809	0.0412898018	0.0229792703	0.0209215772	0.0812776291	-0.0093747919	-0.0802763387	-0.1080885214	0.1387148786	-0.0530196612	-0.0298990405	-0.0753536038	-0.0413751574	0.0488234762	0.0792991463	-0.1251867894	-0.024848926	-0.0723201878	-0.0849613239	-0.0656915016	-0.0069680808	-0.0153640485	-0.110592125	0.0449896151	0.0730819999999999	0.0121115999999998	0.0001466908545599	0.0053409787239999	-0.0721324	-0.0405234	0.00164214594756	0.00520308312976	-0.0788847	1.5399999999998748e-05	2.3715999999996137e-10	0.00622279589409	0.00172855	-5.270000000000144e-06	2.9878851025e-06	2.7772900000001517e-11	-0.00127803	0.0	0.0	1.6333606809000002e-06	0.00243228	-0.0001680599999999	2.824416359999994e-08	5.915985998400001e-06	0.0
792.878924796756	-0.2351601805426071	0.0553003105128315	628656.9893868598	821.1651542480669	3.798972733609503	14.43219383070846	674312.2105512514	786.1725052083569	0.4862257069140696	0.2364154380640867	618067.207945584	780.7498504173614	602.3945056439425	1.168706	21.065468	0.1010934	0.0617526	-0.078094074	0.1017591346	0.1061504037	-0.0241323411	-0.0047417252	-0.0241313203	-0.1147213923	0.0775851066	-0.0119327375	-0.0594811137	-0.0236323904	0.045911029	0.0227328669	0.0618730636	-0.0861428257	-0.0921709468	-0.2182022951	-0.0609347162	0.1083658242	0.0298350652	-0.0779463051	0.0102238387	-0.0570223218	0.0231586703	-0.032371718	-0.1088964332	-0.0947930182	-0.2326561951	0.0588381849	-0.0053217643	-0.0885722618	-0.1675482962	-0.0707449699	0.0820565171	0.0193595388	-0.0749254441	-0.1423605027	-0.0374349529	0.1410696292	0.038280882	0.0129464497	-0.0344569451	-0.0373607197	0.0930371474	0.0323757359	-0.0115861451	0.0839579972	-0.0954260321	-0.0463623231	0.0462207912	-0.0308707743	0.0521600107	0.1364899572	0.0520076357	-0.0510835562	0.018790753	0.0986253907	-0.1211465172	0.0393898525	-0.0877894714	-0.051446361	-0.1384952738	-0.0269709785	0.058167314	-0.1406005478	-0.0866038064	-0.0364898425	0.0400288518	-0.0076318108	-0.006655003	0.0114890554	-0.0906487097	-0.0492366604	-0.1332207764	0.0716045698	-0.1764738031	-0.0413528783	-0.0488216392	-0.1792466726	-0.1240020511	-0.0697062498	0.0871972662	-0.084739794	-0.0825029843	-0.0479393987	-0.0137930533	-0.0451536776	-0.0030661875	0.0664617495	-0.013022483	0.0572747989	0.004590116	0.0555554017	0.024714235	-0.1645694995	0.0506931594	0.0078758696	0.0078510565	-0.034635934	-0.0983266738	0.0033086986	-0.0450714524	-0.1369379907	-0.0333225488	0.0378386495	0.0027957573	0.1747548997	-0.0162340929	-0.0499126074	0.056218327	-0.017710062	-0.1092392569	0.0514415587	0.0634625	-0.0096194999999998	9.253478024999792e-05	0.00402748890625	-0.0468902	0.0252422	0.0006371686608399	0.00219869085604	-0.0739845999999999	0.0049001000000001	2.4010980010001e-05	0.0054737210371599	0.000639148	-0.001089402	4.0851016590400006e-07	1.186796717604e-06	-0.00127803	0.0	0.0	1.6333606809000002e-06	0.00229505	-0.00013723	1.8832072900000094e-08	5.267254502499999e-06	0.0
790.9726565223925	-1.9062682743634696	3.63385873384468	625637.7433660907	815.0864547744737	-6.078699473593133	36.95058729026143	664365.9287568203	785.9606274790599	-0.2118777292970435	0.0448921721720712	617734.1079472776	780.0155304615529	591.9054506426583	1.089344	19.635008	0.1658798	0.0777477	-0.0890715061	0.1267444046	-0.0195987018	-0.0827924891	-0.0333920174	0.0290575148	-0.0906014029	-0.0906267727	0.0157988109	-0.16993138	0.061556813	-0.0302927586	-0.0477717063	0.1454949699	-0.1160501629	-0.0834548523	-0.1033463463	-0.0395658266	0.0814232171	0.0371060912	-0.0585232332	-0.2037315727	-0.2148798675	0.0623196694	0.1724668131	-0.1874550746	-0.0726410678	-0.0352124047	0.0129342429	0.0653552679	0.0212093858	0.0911488374	-0.1413745547	0.0433425922	0.1341347862	0.097556836	0.0223736939	-0.1302923174	0.0577802581	0.121067304	-0.0864189091	0.0197603284	0.1284398396	0.0318426707	-0.0811132882	-0.0407063592	0.1602937912	0.1136160863	0.0971991386	-0.116833207	0.0692645455	0.0050456852	0.0464508256	0.0487015311	-0.1153155395	-0.0404716225	-0.0702232795	0.0185670931	0.0668912125	-0.0234464491	0.0746760023	-0.0965247112	0.0883981477	0.1523427878	-0.0974478426	-0.0780255133	-0.0283256988	0.046374333	0.0116676906	-0.0276319434	-0.2877429331	0.0540127769	-0.1522996035	-0.2032003842	-0.0453402774	0.0528124826	0.0136086386	0.0792658991	0.0986151462	-0.0873769692	-0.1672506779	-0.0400471351	0.1150286279	-0.0925272145	0.0619156238	0.0189050777	0.0973862184	0.0459090753	0.0064056985	0.1525143975	-0.0523829704	-0.0058550924	-0.0704184121	-0.0320421891	-0.2304946429	-0.1170587828	0.0148486935	-0.0973320824	-0.0480684511	0.0609337801	0.0581380374	0.0062318106	-0.0433319942	0.0422198146	0.1241255189	0.1914176916	-0.1001147632	-0.0242545442	-0.0187066816	-0.1162912005	-0.0200485104	-0.1076997553	0.0576957916	0.0785526	0.0150900999999999	0.0002277111180099	0.00617051096676	-0.0721085	-0.0252183	0.00063596265489	0.00519963577225	-0.104733	-0.0307484000000001	0.00094546410256	0.010969001289	0.00175182	0.001112672	3.0688733124000004e-06	1.2380389795840003e-06	-0.000627012	0.000651018	4.238244363240001e-07	3.931440481440001e-07	0.00216228	-0.0001327699999999	1.7627872899999982e-08	4.6754547984e-06	0.0
793.2907713035165	2.3181147811239957	5.373656138465549	629310.2478353281	816.0001295895203	0.9136748150465336	0.8348016676503176	665856.2114901139	787.7940307638091	1.833403284749238	3.361367604529296	620619.4349070895	781.249136220573	594.9777529824714	1.28671	23.192455	0.0719010999999999	0.0366526	0.0852788894	0.0786991487	-0.0792552262	-0.0909835525	-0.0216573601	-0.0254635607	0.0711744804	0.0252689589	0.1349232769	-0.0088001348	0.0517994394	0.111315842	-0.2047929707	0.076702544	-0.0153263377	0.0240547467	-0.0755463198	0.0632057969	0.0116387757	-0.1202738918	0.0613897079	0.0075610435	0.022146992	-0.0041291858	-0.0896301687	-0.0882564921	-0.0304302465	-0.0234750073	0.0079342895	-0.1053458887	0.0122688034	0.0224263465	-0.0226019467	0.189545226	0.1177689129	-0.0665422786	-0.0445736815	-0.0200780281	-0.0906727281	-0.0291392348	-0.0483607941	0.1129919934	0.0533340387	-0.0646534656	-0.133270485	0.000692761	-0.0116262048	0.0329806647	0.250033472	0.0309319743	-0.0141178294	0.0824000732	-0.084879477	-0.147229517	-0.0674312494	0.0353097375	0.0123668294	-0.1945240096	-0.0745767568	0.1337575995	-0.0776502255	0.0632897006	-0.0595634598	-0.1351825859	0.0875895154	-5.65733e-05	-0.1472110341	-0.0130214188	0.1177473828	0.0860294199	0.0203016434	0.1539241979	0.0379336383	-0.0291932731	-0.0963515751	-0.1784378417	0.0330903947	0.0028892616	-0.1119857473	0.0401424529	0.108017808	0.1445520907	0.0606014297	-0.1058873874	-0.0447585869	-0.0038929935	-0.0971023719	0.0491912204	0.0118360107	0.2274612624	0.0933295143	0.0201047137	-0.092905126	-0.0953926104	0.0025055996	-0.1379575	0.020219361	-0.1662870465	0.0827019552	0.1150110322	0.061155351	-0.0520972208	0.0140922683	-0.06729933	0.1824613199	0.002036754	0.0421487398	-0.021312057	-0.0174789017	-0.0460804199	-0.0223783947	-0.1059762505	0.0637282764	0.055173	-0.0233796	0.00054660569616	0.003044059929	-0.0542414	0.0178671	0.00031923326241	0.00294212947396	-0.104789	-5.5999999999986616e-05	3.135999999998501e-09	0.0109807345209999	0.00155521	-0.00019661	2.4186781441e-06	3.865549210000002e-08	-0.00104237	-0.0004153579999999	1.725222681639999e-07	1.0865352168999998e-06	0.00216228	0.0	0.0	4.6754547984e-06	0.0
793.070350268316	-0.220421035200502	0.0485854327588609	628960.5804747095	822.4164392839191	6.416309694398819	41.16903009443627	676368.7996044402	785.9312035472469	-1.8628272165622093	3.470125238764908	617687.856709224	780.2334333334052	600.3658159757076	1.183898	21.339306	0.1312044999999999	0.0690548	0.0208272339	0.0201634834	0.1003250038	-0.0437343005	-0.046190295	-0.0755387571	-0.0658930542	0.0369182644	-0.1065382363	0.0539603691	-0.007540561	0.1364042868	-0.0945642497	0.0598147285	-0.0292230883	0.0876868153	-0.2059064244	-0.0632700029	0.0271100928	-0.0109781243	0.0302072106	-0.0856994495	0.1129130379	-0.1071040687	0.0368325692	-0.1102476715	-0.0345819316	-0.0191201459	-0.1340179812	-0.042680155	0.0620731649	-0.1345179025	-0.1389714357	-0.1518731537	0.0287004517	-0.0412347765	0.0742954802	0.1089523546	-0.0004574556	-0.0178623342	-0.1960244766	-0.1924640625	-0.0329595815	-0.0333260057	-0.0695668084	0.0955907825	0.0873989615	-0.1224778862	-0.0500835805	0.0156198343	-0.0397552272	-0.1051311584	0.02051218	-0.0677924881	-0.1256087407	-0.058174063	0.0226617665	-0.0123018885	-0.0231472349	-0.153093981	-0.0184430961	-0.1298610476	0.0337305696	-0.042848103	-0.079194688	0.0101874308	0.0121596006	0.0328263472	-0.0988565554	0.1160751575	0.0275978874	0.073584126	0.0609998934	-0.0714147079	0.1106199622	-0.1727026165	0.0680294452	-0.037835445	0.0427748675	-0.0373874875	-0.225964582	-0.0758810203	-0.0587811546	-0.0794359951	-0.1107269119	-0.1703625853	-0.0079696365	0.063678804	0.1317809243	-0.0773707038	0.0924677433	0.0118097065	-0.0653659747	0.1122807091	0.1139947677	0.0025325698	-0.0297458298	-0.0753045752	-0.0009415541	-0.1351194445	-0.0313768911	-0.0009709457	0.0491599652	-0.0607801551	-0.0566455447	0.0928858504	0.1133159854	-0.0317412248	0.0072865102	-0.0932672107	-0.0246987197	-0.104071687	0.0695158277	0.0541491	-0.0010239	1.0483712100000025e-06	0.00293212503081	-0.0720311	-0.0177897	0.0003164734260899	0.00518847936721	-0.0813489	0.0234400999999999	0.0005494382880099	0.00661764353121	0.000492783	-0.001062427	2.42835085089e-07	1.1287511303289995e-06	-0.0007287609999999	0.000313609	9.835060488106269e-08	5.310925951208543e-07	0.0017593	-0.0004029799999999	1.6239288039999985e-07	3.0951364900000003e-06	0.0
790.7524590564523	-2.3178912118637527	5.372619670035216	625289.4515038262	814.9288004081524	-7.48763887576672	56.06473593389311	664108.9497346702	786.3164473369885	0.3852437897415939	0.1484127775344654	618293.555352663	780.3476930535057	593.6543179022723	1.253087	22.586407	0.1630375999999999	0.085272	-0.1105288296	0.0409486567	0.042388144	-0.0128237614	-0.1537458199	0.0784967817	-0.1147967619	-0.0430637167	0.0307680665	-0.0125925533	0.0682525025	-0.1205158854	-0.0783856092	-0.0327132209	0.0265698316	0.1011369705	-0.0175278142	-0.0395012871	0.0806612605	0.0200066763	0.0070477017	0.0734900998	0.0112164522	0.2717802303	-0.1604144891	0.0196846726	-0.0358775701	0.116225543	0.0123212718	0.0288820277	0.1287736457	-0.1172609284	-0.0263377453	0.0202147791	0.023766225	-0.0642491578	-0.0208630919	0.0633419048	-0.0774740981	-0.2091042693	-0.0535391894	0.0869231182	-0.068979166	0.0108368453	-0.0397123577	0.0155479961	-0.1155402162	-0.0442157938	0.0837034196	-0.0493002479	0.1009696284	0.026410838	0.1429413153	-0.1424750291	-0.0228476855	0.1090745673	0.0844214917	0.0348371638	0.025085011	0.0323329757	0.0590473909	-0.0986768149	0.0474348423	-0.0724472418	-0.1023479977	-0.068360385	-0.0151412982	-0.0284437101	0.0894270131	-0.1086029863	0.0157252306	0.0686469537	-0.1575561176	0.2467160227	0.129909994	-0.097621867	0.0986868925	-0.0075944945	0.0150112445	-0.1148184741	0.0641856058	0.0749442289	0.0225176033	0.010485803	-0.0667283657	-0.0071882824	-0.0071230855	-0.0560379432	0.0116316526	0.1033724173	-0.1005338552	-0.0308414213	-0.090233908	0.1105616809	0.0385312719	0.1000365289	0.0854938178	0.0663122219	0.0749489206	-0.066795234	0.0848572628	0.0019945657	0.0948991831	0.0616963943	0.0293912039	-0.1690651832	-0.1021343636	-0.1099815	-0.2406625089	-0.0251696604	-0.0270084943	-0.1019893188	0.0750362016	0.04093	-0.0132190999999999	0.0001747446048099	0.0016752649	-0.0166949	0.0553362	0.00306209503044	0.0002787196860099	-0.030383	0.0509659	0.00259752296281	0.000923126689	0.00124827	0.0007554869999999	1.5581779928999998e-06	5.707606071689998e-07	-0.00061392	0.0001148409999999	1.3188455280977033e-08	3.768977664e-07	0.0017593	0.0	0.0	3.0951364900000003e-06	0.0
789.4953939232705	-1.2570651331817544	1.580212749061262	623302.9770260601	811.4453079570947	-3.483492451057714	12.13471965657608	658443.4878055842	786.5947354523429	0.2782881153543712	0.0774442751474878	618731.2778413413	779.9018410529751	585.905133666402	1.287066	23.19887	0.0707102499999999	0.050218	0.0684881781	-0.0746845269	-0.1300780263	-0.0287446611	-0.1221786905	-0.0590863562	0.0665106555	-0.15749549	0.1008212775	-0.1547996732	-0.0093344287	0.0685673414	0.1290069451	0.1445996786	0.2007912339	-0.1021653998	0.0376197955	0.0368145833	-0.0566409713	-0.1302359638	0.0212948181	-0.0393673236	-0.0150404529	0.1252197177	-0.0987842251	0.0194442633	-0.1211431834	-0.0601231451	-0.0586266672	0.0627388667	0.1451570557	0.0338054423	-0.0248879956	0.0064615929	-0.0198545394	0.0302453298	0.068507837	-0.1532360057	0.0420222057	-0.0565500641	0.1464063644	-0.0511896735	0.0564100392	-0.0517157458	0.1117506985	0.1214146308	-0.0232725032	0.0260435046	0.0547785729	-0.0429701399	-0.053799893	0.0236883938	-0.0402497045	-0.2236335601	0.0685269054	-0.0399614643	0.0084821631	-0.0838028605	-0.0434695522	-0.0534341646	-0.1433685771	-0.075630785	-0.0086290081	-0.0543883326	0.1075229973	0.0125433829	-0.0575081508	0.0754881686	-0.0349986681	-0.091439062	-0.1744549164	-0.1338255418	-0.1017377857	0.137662147	-0.0109207358	-0.0858350002	0.0445201495	0.0300907195	-0.1031878936	-0.014993129	0.0958820594	-0.0705466664	-0.1341619372	-0.1559547393	0.0084531186	0.0382471563	-0.1122230447	0.0134192262	-0.0712100399	-0.0648029729	-0.1085900665	-0.0243941974	-0.1251320566	0.2091078635	0.0113541235	0.0017664464	-0.0343997612	-0.0876599549	-0.1920101139	-0.0315063621	-0.0674346091	0.046806502	0.0426503375	-0.1148741712	0.1107539207	0.0405516139	-0.0806762871	0.0353574714	0.0727242863	0.0155378456	-0.0293067317	-0.0997327036	0.0802681812	0.0409374	7.399999999997686e-06	5.4759999999965756e-11	0.00167587071876	-0.063029	-0.0463341	0.00214684882281	0.003972654841	-0.0268236	0.0035594	1.2669328360000005e-05	0.0007195055169599	0.000929841	-0.0003184289999999	8.64604285281e-07	1.013970280409999e-07	-0.000711678	-9.775799999999998e-05	9.556626563999996e-09	5.06485575684e-07	0.0017593	0.0	0.0	3.0951364900000003e-06	0.0
