global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
750.0986626850353	-0.0355157375045109	562648.0037618784	0.0012613676104893	875.6767052959751	0.2250561118125915	766809.6921980141	0.0506502534642017	722.7020925329131	-0.6640428890926842	0.4409529585545588	522298.3145514512	737.7154577838397	571.5062147152086	1.275891	28.688934	0.27280264	0.137439	0.0260511006	-0.0823146143	0.1716333979	0.0613383207	0.0941827832	-0.03278211	0.0504026212	-0.0850191863	0.0105548965	0.1686235639	0.1390414629	-0.0905131492	0.0618315999	0.1127980813	0.044093779	-0.014020082	0.0519687612	0.1408709714	-0.0468800931	0.0984893272	-0.0936125775	-0.0075195878	0.1321055607	0.1113362362	0.0766100094	0.01466642	0.03073358	-0.0388533773	-0.1433124851	-0.1865160538	0.0157443747	0.0011096631	0.0538680847	-0.0117432834	-0.0135368637	-0.0214178596	0.1638317803	0.0333805756	0.0723037178	-0.1405079874	0.0107886555	0.0228144023	-0.0327864735	-0.0632384688	-0.0871693325	-0.005401139	-0.0875065032	0.016563727	0.112850905	0.0335934101	-0.0289955866	-0.0651052041	-0.0348964218	-0.0339389721	-0.0694717581	0.0155873793	0.0229789396	-0.0482979612	0.0479764108	0.0616416637	0.1513942033	-0.0443940091	-0.0645137299	-0.07653897	0.024152346	-0.0968275677	0.0843078124	0.0640039088	0.1172335486	0.087304881	-0.1449105483	0.0354729604	0.037473205	0.0138617053	0.0221994772	0.0850517296	0.0517124784	0.0104272399	-0.0382835154	0.0105455147	0.0671713884	-0.0710529251	0.0956272126	0.1089413254	-0.1006753614	0.0071169447	-0.0279974056	0.0306164458	0.008613855	0.0564210282	0.0895782648	-0.1768312057	-0.0715192801	-0.0256949372	-0.0383151073	0.0055907831	-0.0097468396	0.0662842871	0.2293293667	0.1591237185	0.0163864899	0.0013302024	0.0806350757	-0.0689752211	0.1149915301	0.0233113529	-0.0022696791	-0.1497717046	-0.0070447029	-0.034751868	-0.0501696569	0.0857090708	0.013011472	-0.1117560484	-0.0383647583	0.0107853	0.0463487	0.00214820199169	0.0001163226960899	-0.012585	0.0359305	0.00129100083025	0.000158382225	0.0072914399999999	0.0986951399999999	0.0097407306596195	5.316509727359854e-05	-0.00142231	-0.000827742	2.0229657361e-06	6.85156818564e-07	-0.000767558	-0.000529207	5.89145283364e-07	2.80060048849e-07	0.000479617	0.000479617	2.30032466689e-07	2.30032466689e-07	0.0	0.0	0.0
749.4064382752523	-0.6922244097829662	561610.0097283996	0.4791746334993759	874.051975888175	-1.624729407800146	763966.8565540229	2.639745648570613	721.7916464791241	-0.9104460537889736	0.8289120168599146	520983.1809270448	737.4663268171373	562.0199629285557	1.334664	30.010466	0.15588084	0.0813901	0.1075423111	0.14499328	-0.1368008701	-0.0853295041	0.0066519296	0.0161267961	0.0720875553	-0.0137252458	0.0180928568	-0.1676160168	-0.051776046	0.02979868	0.0048880457	0.0230417714	-0.0850123121	-0.1427797394	-0.0499673416	0.1788397522	0.0502471014	0.0026713132	-0.1070195084	0.081070066	-0.124167029	0.0546839472	-0.0390385639	0.0424718388	-0.0563464425	-0.0729480816	0.0378135284	-0.0943048331	0.0527914523	-0.0624393514	0.1620807049	-0.0849668632	0.0519279507	0.0162513524	-0.0598785404	0.0672088131	0.0044759693	-0.1163504576	0.126771781	0.0061418948	0.1060718248	-0.0427923419	0.0038231347	-0.0929977709	0.1736112384	0.1158701345	-0.0726831833	0.0179031829	0.1085087342	0.0491524656	0.1266153779	-0.1369836696	0.0812641273	-0.0013564183	-0.0413969627	-0.0015148784	-0.0310107063	0.0708967473	0.0021990865	-0.0096473086	0.1251390098	0.083182615	-0.052175277	0.0025658317	-0.0518079762	-0.0319080324	0.1162023169	-0.0142923873	0.1549351555	-0.0790101287	-0.0216379863	-0.0181543198	0.0217259976	-0.0153641162	-0.0717416039	0.0562775754	-0.0110670245	0.1076832236	0.1262389564	0.0238608162	0.0698930272	0.1167506855	-0.1867429143	-0.024412418	-0.1153416597	0.0471898262	0.1083506468	0.0033653465	-0.0973821211	0.0653659274	-0.005130396	-0.0241684798	0.0555448712	0.0925904685	0.1182663954	-0.0376323135	-0.0923447731	-0.0160351335	-0.0329489945	0.1125397735	-0.1487540004	0.022308025	-0.0308378368	-0.0302193708	-0.1421537819	0.0249974872	-0.0361105333	-0.0377619094	-0.051429513	0.039737771	0.0106533374	-0.1127290384	-0.0315924503	0.0121249	0.0013395999999999	1.7945281599999996e-06	0.0001470132000099	-0.0710843	-0.0584993	0.00342216810049	0.00505297770649	-0.0427221	-0.0500135399999999	0.0025013541833315	0.00182517782841	-0.00124758	0.0001747299999999	1.5564558564000003e-06	3.053057289999996e-08	-0.0012091	-0.000441542	1.46192281e-06	1.9495933776400005e-07	0.000783913	0.000304296	9.2596055616e-08	6.14519591569e-07	0.0	0.0	0.0
749.9310662434073	0.5246279681549595	562396.6041169737	0.2752345049704012	874.880155345878	0.8281794577030723	765415.2862180277	0.685881214161355	722.2401482245486	0.4485017454245508	0.2011538156488685	521630.831707418	737.9512870734637	567.7092356498425	1.296669	29.156136	0.12748295	0.065992	0.0929348234	-0.1641832933	0.0346924501	0.0607060078	-0.1076825233	-0.1104199014	-0.0426032913	-0.0791325509	0.0071464124	0.1609446142	0.1379700537	-0.0763103509	0.0283108841	-0.042611408	0.0877887347	-0.035021994	0.0307359072	-0.0113522903	0.0374909956	0.0145765958	0.0897564611	0.0429133999	0.1217430346	0.0582783956	-0.0788798979	0.1197219681	0.0087370157	-0.2480010806	-0.0986628894	-0.1016815757	-0.0554734231	0.109565312	0.0987178981	0.0350071212	0.026976908	0.0321809915	-0.0157002276	0.0229741525	-0.1860353214	-0.0719124953	0.0229593816	0.0305148469	-0.0994961813	-0.0366532596	-0.0922562964	0.0582191974	0.0251758107	0.1302227708	-0.0074361046	0.1272943184	-0.0544886888	0.0275603086	-0.0238186901	-0.0625645697	0.1703365404	-0.07140086	0.167516091	-0.0579246696	-0.0609370074	-0.1301804269	0.0725393799	-0.0450083857	-0.1215948013	0.0277156159	0.0205622386	-0.0235026462	-0.0027470088	0.1390717177	-0.0332562679	0.0980993629	-0.1584238743	-0.0390384997	-0.0170551268	0.0094269264	-0.0256136199	-0.0452037304	0.0651121576	0.0585583113	0.1097314697	0.1956455328	0.0109566602	-0.0038166689	-0.0977560297	0.1081773091	-0.1280762394	0.056256304	-0.0797077532	0.0258648713	0.0650564201	0.0284346229	0.2067129421	-0.160072686	0.1186629027	0.0088391173	-0.1270308803	-0.0182155956	-0.0340057486	0.0810544424	-0.0537912399	-0.0297584253	0.0575345818	0.0309601469	0.0239193025	0.091385996	0.0614079468	0.0775409887	0.0610876647	0.0855424659	0.0419986856	-0.004568243	0.0176768819	-0.0112345271	0.0082906521	-0.1135094328	-0.0246987197	0.038112	0.0259871	0.0006753293664099	0.001452524544	-0.0184079	0.0526764	0.00277480311696	0.00033885078241	-0.023533	0.0191891	0.00036822155881	0.0005538020889999	-0.00124758	0.0	1.5564558564000003e-06	0.0	-0.000707678	0.000501422	5.00808151684e-07	2.514240220840001e-07	0.000692728	-9.118500000000004e-05	8.314704225000006e-09	4.79872081984e-07	0.0	0.0	0.0
751.3791600809792	1.448093837571946	564570.6422039978	2.096975762413846	875.8417464446377	0.9615910987596408	767098.764815193	0.9246574412137732	722.7077127731643	0.4675645486156554	0.2186166071221616	522306.43810181855	738.3637964791939	565.7373674982473	1.30534	29.351095	0.1785543499999999	0.118089	-0.0137144171	0.1500810797	-0.08344106	-0.088806652	-0.0340550192	0.1193249246	0.0522346131	-0.0162755756	0.0051661043	-0.1177295929	-0.107488665	-0.1427673103	0.0305546072	-0.1068224024	-0.0428853107	-0.0186261796	0.0145373711	0.1113047986	-0.0605585057	-0.0105762983	-0.0443190712	-0.0215182832	-0.1731464703	0.0054709886	-0.099469679	-0.0567080341	0.0453851541	-0.0092509841	0.0067364596	-0.0472931026	0.1226948041	-0.0629700994	0.0421111024	-0.0868311132	0.0397239039	0.052186203	0.0506404268	-0.0617850796	-0.0409537269	0.0165085209	-0.0564900612	-0.0023720435	0.118599893	0.1286320356	0.0032124491	-0.0164429644	0.0699682941	-0.0696774361	0.0874776962	-0.0327412819	-0.1869454693	-0.2821483465	0.0949279475	-0.0148155383	0.11800614	0.0758548303	-0.0465031211	0.034681076	-0.0074565763	0.0183455297	-0.1405048884	0.0866926587	0.0007885799	0.0371823124	-0.005408464	-0.1833513274	-0.0355658653	-0.1567972628	0.0161910991	-0.0384853567	0.1453054333	-0.0629796284	-0.0401078467	-0.0515805431	-0.0486080682	-0.0890373713	0.0371334418	0.0603206948	0.0106024946	0.0934342494	0.0843336644	-0.0103960879	-0.0653334104	-0.0261535419	0.0375557707	-0.0119325074	-0.1198658382	-0.0726678059	0.060703402	-0.0225308808	-0.1735708842	-0.0749081777	-0.1226109073	0.0405054677	-0.035256822	-0.1186005249	-0.0095439579	-0.0987461016	0.1035775549	-0.0909921459	-0.0243049083	0.0209864454	-0.1034916019	0.0652986163	-0.0313095453	-0.0724794313	-0.003097396	-0.0056044456	0.1287270637	-0.0644896108	0.0905887667	0.0305216121	0.0059244253	-0.1140958982	-0.017710062	0.0380024	-0.0001096	1.20121600000003e-08	0.0014441824057599	-0.12183	-0.1034220999999999	0.0106961307684099	0.0148425488999999	-0.0765263999999999	-0.0529933999999999	0.0028083004435599	0.0058562898969599	-0.000991165	0.000256415	9.82408057225e-07	6.574865222500003e-08	-0.000673307	3.4370999999999946e-05	4.5334231624900004e-07	1.1813656409999963e-09	0.000842527	0.000149799	2.2439740401000013e-08	7.09851745729e-07	0.0	0.0	0.0
750.9755938753328	-0.4035662056463707	563964.3425964088	0.1628656823398087	874.8963756061889	-0.9453708384487528	765443.6680488456	0.8937260221892976	722.3805227632199	-0.3271900099443883	0.1070533026074089	521833.6196676629	738.0967987628061	573.7738246184128	1.304762	29.338102	0.1327605	0.0809625999999999	-0.0199325763	-0.2027670226	0.012050145	0.1035059831	-0.0717880558	-0.1471829726	-0.1337165328	0.0394861246	0.0144753304	0.1189639681	0.0173824803	-0.1572243494	-0.0366522381	-0.1647303431	-0.0329080095	-0.0455733596	0.0083175838	-0.0401428728	0.001457165	0.0341230047	0.1483168398	0.0141717427	0.1171609099	-0.013246302	-0.1405273717	-0.1420403181	-0.0741257946	-0.1984992602	0.0139783854	-0.0108644188	-0.0853020282	-0.0086216935	0.055274256	0.1305110387	0.1657041344	-0.0630118898	-0.0207049885	0.1937616181	-0.1309407888	0.060930461	-0.1121775895	-0.0259573435	0.0923797494	-0.0323930798	-0.0649299638	-0.0076675258	-0.0064003425	-0.0847992954	0.0157139477	-0.0525629293	0.0031759993	0.0347603772	0.0438987084	-0.0008247715	0.035223702	0.0077478202	0.0762170936	0.0966496739	-0.0240960562	-0.0006295377	0.1055644884	-0.0703937174	0.0227622346	-0.0267687473	0.0591674545	-0.030988587	0.1322539965	0.1262024013	-0.1501246723	0.0284037485	-0.1284843975	-0.026049683	-0.016865693	-0.0545703762	-0.038574785	-0.1109280909	0.14665093	0.0829234969	0.0797506501	0.1533677524	-0.0969353511	0.0585694379	-0.0382626658	0.0210867551	0.023984417	-0.1356716591	0.1199116695	-0.0869755224	0.1161763502	0.1301053283	-0.1299446847	0.0045648955	0.146199277	-0.0359170557	-0.056330164	-0.0624016445	0.1109518487	-0.0369778496	-0.0348695092	-0.0631634977	0.0793633363	-0.0036728098	0.0092097328	0.0131057478	-0.1097847856	-0.0078812412	0.0349865744	0.0424452224	-0.0890616015	-0.0223904225	-0.0663928159	0.0029719894	0.0035556678	-0.1144874327	-0.0106533374	0.0675044	0.029502	0.000870368004	0.00455684401936	-0.0512156	0.0706144	0.0049863934873599	0.00262303768336	-0.0908306	-0.0143042000000001	0.00020461013764	0.00825019789636	-0.00101838	-2.721499999999992e-05	1.0370978243999998e-06	7.406562249999956e-10	-0.000589087	8.422000000000008e-05	3.47023493569e-07	7.0930084000000145e-09	0.00109789	0.000255363	6.521026176899999e-08	1.2053624521e-06	0.0	0.0	0.0
751.5145930379026	0.5389991625697803	564774.1835489244	0.2905200972509245	875.4392136512575	0.5428380450686063	766393.8167983321	0.2946731431739063	723.1721549660849	0.7916322028650029	0.6266815446128972	522977.9657182911	738.8469661251444	566.4837884164532	1.31456	29.55842	0.09980035	0.0616804	-0.1145605986	0.1426382981	-0.0574698078	-0.0715840183	-0.0245697009	0.1845720961	0.0078035841	0.0483504504	0.0022646118	-0.0874007241	-0.1183760221	-0.0362022562	0.034876264	-0.2687009293	0.0633447922	-0.0883691983	-0.00464564	0.07788009	-0.0625555605	-0.0431142473	-0.0471187211	-0.0583706452	-0.1122550595	-0.1174376992	-0.080734299	-0.1042172324	0.0146274485	-0.0886934216	-0.0309500492	-0.0632585249	-0.0161916424	0.0725150634	0.1074400672	-0.1936964917	0.08149793	-0.1612834372	-0.1235317882	-0.1213358425	0.0718433893	0.0796016477	-0.0976241303	-0.0763383913	0.0746461	-0.041852972	0.0597028086	-0.0804354292	0.0992179425	-0.0260372463	0.014006944	-0.1058333826	0.1386923559	0.1023373933	0.0562941041	0.1354604567	0.0010022138	-0.169236123	-0.0405326241	0.0041586758	0.042301919	-0.1038224089	0.0899977475	-0.1390592049	0.0101744034	0.0801162339	0.0813787857	-0.0753909004	1.40838e-05	-0.1974109014	-0.0116386085	-0.0966838745	0.0952317726	0.0049706869	-0.0724053525	-0.0455412659	0.0220206524	-0.1634064176	0.124204123	0.103237851	0.0286827543	0.2014788262	-0.0971558991	0.0566811374	0.0763964534	-0.0398492939	-0.0656644777	0.0281620844	0.1163192363	0.0185825467	0.027267411	-0.0955456311	-0.1101291617	-0.0854996041	-0.1004284898	-0.0250150425	-0.0035825934	-0.0070884227	0.111172376	0.0717577782	-0.1079670415	0.0252249742	-0.034025841	-0.0012552597	0.074047415	0.1788700568	0.0192739481	-0.0197728315	0.0926437299	-0.002522814	0.0951204784	-0.0256864103	-0.0168224798	0.0826401286	0.0011853914	-0.1146833673	-0.0035556678	0.0570755	-0.0104289	0.00010876195521	0.00325761270025	-0.110127	-0.0589114	0.00347055304996	0.012127956129	-0.091685	-0.0008544	7.299993600000088e-07	0.008406139225	-0.00134593	-0.00032755	1.8115275649e-06	1.0728900250000001e-07	-0.000534614	5.447299999999998e-05	2.85812128996e-07	2.967307728999997e-09	0.00130798	0.00021009	4.4137808100000015e-08	1.7108116804e-06	0.0	0.0	0.0
750.7135163874665	-0.80107665043613	563570.7836868349	0.6417237998739695	874.3247465990685	-1.1144670521890705	764443.7625155253	1.242036810414996	721.6957737258334	-1.4763812402514986	2.1797015665665533	520844.78981372935	737.4225257325563	572.8898390377099	1.231355	27.687532	0.11384585	0.0670864	-0.0424957339	-0.1522654485	-0.0658207452	0.1106490969	-0.0522076086	-0.1411346553	-0.1080157977	0.0374731589	0.0427139687	0.0114635658	-0.0229307897	-0.1415467954	0.0427131096	-0.1513778184	0.0400532864	0.0607512483	-0.0532484083	-0.0293706374	-0.0217339778	-0.0152308117	0.1328240865	0.0757180526	0.0669548792	-0.0052185766	-0.1696377715	0.0337665289	-0.0767964434	-0.078209195	-0.0667394362	0.0502834976	0.0512592478	0.0205018914	-0.1759271553	-0.0254733179	0.0024003356	0.003309045	0.0087850889	-0.0087572439	-0.0003427976	0.0687147265	0.0402300449	-0.1891657347	0.1757924517	-0.0195773643	0.0095847735	-0.0160580376	0.0304805571	0.0413750317	0.0080666742	0.010201761	0.0400229785	0.0665134575	-0.0169434278	0.1102582419	-0.0195512208	-0.1014141913	-0.0046414205	0.0273797467	0.0714301042	0.1913959079	-0.0052988997	-0.0596687149	0.0972985809	-0.0251126262	-0.0124325362	0.1229980346	0.0476485525	0.1455778038	-0.1405022816	-0.0266613975	-0.0091944203	-0.0535996614	-0.0362502836	-0.029284077	-0.095023464	-0.0429256989	0.1721801793	-0.0421061805	0.067777865	0.0793007479	0.0643729637	0.0134903919	-0.0812984945	-0.0879761069	0.032620271	0.1233535338	-0.0026199405	0.0379520506	-0.0181841126	0.0203920085	-0.1480595091	0.0674126553	0.0540511918	0.0204724534	0.0195432878	0.0785042598	0.0267211403	0.2186852004	-0.0566509091	0.1643117032	0.0680777552	0.0991249026	0.1168756604	0.0662915768	-0.020228447	0.0066129615	0.0276594206	-0.0125421429	0.0139522893	-0.0860672072	0.0541706291	-0.0832206637	-0.0011853914	-0.1146833673	0.0035556678	0.0552274	-0.0018480999999999	3.415473609999994e-06	0.00305006571076	-0.0481534	0.0619736	0.00384072709696	0.00231874993156	-0.0997638	-0.0080787999999999	6.526700943999995e-05	0.00995281579044	-0.00177323	-0.0004273	3.1443446329e-06	1.8258529000000006e-07	-0.000376017	0.000158597	1.4138878428899997e-07	2.5153008409000006e-08	0.00105497	-0.00025301	6.401406010000006e-08	1.1129617008999998e-06	0.0	0.0	0.0
750.714232355448	0.0007159679814776	563571.8586610295	5.126101505011962e-07	874.5154698265566	0.1907232274880925	764777.306965963	0.0363753495034747	723.2000260990264	1.504252373193026	2.262775202256851	523018.2777496325	739.0559756132033	565.8811280375068	1.256279	28.247955	0.0998213	0.0565722	-0.1357531871	0.1572266077	-0.0027079539	-0.0260976114	-0.0299208926	0.1970194928	0.0081244135	0.0734346554	0.0386143115	-0.0398335187	-0.0385522661	-0.0243469079	0.01385372	-0.1502627991	0.0705707774	0.0810553142	-0.001082168	0.066234255	-0.0102719278	-0.0347064519	-0.0746768764	-0.0848480173	-0.0558731821	-0.1825465964	-0.0009727129	-0.096934052	0.0588369058	-0.0376013892	-0.045410729	0.115491364	-0.0482062057	0.1173907939	-0.1474291773	0.0211891382	0.0436204436	-0.0852266497	-0.0069380951	0.0186340969	-0.051979292	-0.1749286822	0.0539322278	0.0017242172	0.0730683607	-0.02096925	-0.052727709	-0.0011642533	-0.0593779019	-0.0897815947	0.0788352989	0.018186589	0.0162399711	-0.0836213619	-0.0698459185	0.0640484904	-0.0633234283	0.0609535639	-0.0544615917	0.0178212553	0.1068471065	-0.1138398636	-0.1741682903	-0.0142669284	-0.0688941335	-0.0685531736	-0.024678839	-0.087804781	0.0037811933	-0.1865260682	-0.0132957537	-0.1175701481	0.0760755985	0.037209937	-0.0357499602	-0.0058295368	-0.0210716063	-0.0560808104	0.1520098821	-0.0279372732	0.0753933477	-0.0559010595	-0.1366777928	0.01518347	-0.0933921273	-0.0291169097	0.0158534809	-0.0538595357	0.1063727151	0.1265900501	0.0804446054	0.0080923764	0.0211696507	0.036964683	-0.0489827172	-0.0322249092	-0.0269383064	-0.0335637492	0.0067833197	0.1616844531	0.1133846377	-0.0826791634	0.0415781168	-0.1128577009	-0.0569365233	-0.2003850771	-0.1170302966	-0.090445735	-0.0168812638	-0.0388175962	-0.0963595693	-0.1844879088	0.0791899629	0.0120523291	-0.0035556678	-0.1144874327	0.0106533374	0.0488153	-0.0064121	4.111502641000005e-05	0.00238293351409	-0.0980107	-0.0498573	0.00248575036329	0.00960609731449	-0.0866146	0.0131492	0.0001729014606399	0.00750208893316	-0.00159593	0.0001773	2.5469925649e-06	3.143529000000001e-08	-0.000777621	-0.000401604	6.046944196410001e-07	1.6128577281600004e-07	0.00108412	2.915000000000014e-05	8.497225000000081e-10	1.1753161744e-06	0.0	0.0	0.0
750.1430405511064	-0.571191804341538	562714.5812872589	0.3262600773469419	872.8756015091329	-1.639868317423634	761911.8157099306	2.6891680984898203	721.4718843890438	-1.7281417099826513	2.986473769781762	520521.6799638778	737.9474106971553	572.8702795051853	1.20723	27.145056	0.09605265	0.0478908	-0.0573186053	-0.1372446544	-0.0780227189	0.0950682618	-0.0469121957	-0.1351815521	-0.1010421597	0.0499432322	0.0358392999	-0.0007827251	-0.0034569064	0.0193045559	0.0277201894	-0.1209769351	-0.0082996804	0.074529218	-0.0762512825	-0.0272940327	-0.0132941582	-0.04848295	0.1339345902	0.1039037068	-0.0211217241	-0.0563054914	-0.1129830517	0.0091648245	0.0556717586	-0.0337332786	-0.11660771	0.112125098	-0.0923183368	-0.0452261604	-0.0179738902	-0.0660566119	0.1133977638	0.1053381087	-0.0108067106	0.0389830872	-0.0012655776	0.0147765088	0.1388336807	0.053546219	-0.0699002917	0.0024653647	0.0634962139	-0.0995861034	0.0560306771	0.0178942268	0.0379247505	0.0013113182	-0.0649615109	0.0188657202	0.0281358692	-0.0402985421	0.1047732363	-0.0648217441	0.0297913513	0.0305597778	0.1007503983	0.1588997381	-0.0404274912	-0.0720004706	0.1121198726	0.0010917548	-0.094492422	-0.0086199884	-0.0032368258	0.1242261764	-0.1449841922	-0.0336277872	-0.0064935798	-0.0284721413	0.0350441234	-0.0301373772	-0.0895163126	0.0812649777	0.0936938184	0.0256941957	0.060758138	0.1023971105	-0.0567977341	0.0948412439	-0.0761061909	0.0419707544	-0.0042009194	-0.1105914936	-0.0307706786	-0.0239147225	-0.0407107754	-0.0935118112	-0.0649293082	0.002129357	-0.026894229	0.0496515533	0.1094009407	0.1008360898	0.0535054526	-0.0448013132	-0.0865724172	0.0171659636	-0.1334787559	-0.0151964795	-0.0092131454	-0.0441832073	-0.0311457653	0.0642524716	-0.0246893337	0.0158900302	0.0275077362	0.0712948626	-0.0478379556	-0.072348961	-0.0059244253	-0.1140958982	0.017710062	0.0488409	2.5600000000000626e-05	6.553600000000317e-10	0.00238543351281	-0.0689702	0.0290405	0.00084335064025	0.0047568884880399	-0.114564	-0.0279494	0.0007811689603599	0.013124910096	-0.00178446	-0.00018853	3.1842974916000005e-06	3.5543560900000044e-08	-0.00031367	0.000463951	9.83888689e-08	2.1525053040100005e-07	0.000955858	-0.000128262	1.645114064400002e-08	9.13664516164e-07	0.0	0.0	0.0
749.9521759600002	-0.1908645911062194	562428.2662271392	0.0364292921381443	875.1690111482466	2.2934096391136336	765920.7980741997	5.259727772779328	722.0180665673719	0.5461821783280811	0.2983149719232078	521310.0884496858	738.3079136938345	564.4007589464728	1.220758	27.449253	0.13926175	0.0732026	-0.135220735	0.1563363619	0.041473747	0.0202452215	-0.0010944841	0.1840048537	0.0059954922	0.0988436407	0.0331377163	-0.0121204884	-0.034609015	0.0894517628	0.0975399272	-0.1082703889	0.0590819201	0.0137317533	-0.0731385429	0.1038238951	0.0225128397	-0.0409167413	-0.0719701742	-0.1351524475	-0.0345816496	-0.107834073	0.0227890826	-0.0512986527	0.0080354397	-0.0041946413	-0.0388879739	-0.1235453074	0.0464544223	-0.0579650779	-0.1145244541	-0.0562716432	-0.1374968184	0.0006490431	0.019311667	0.0108694877	0.0291082828	0.0382233806	0.031117322	0.0126830232	-0.1295769616	-0.1366052468	0.0168787519	-0.1261822621	-0.1657187541	-0.0073342711	0.0143325344	0.0660438685	0.1068213323	0.1174517284	-0.0295350579	0.0466286699	0.0171912845	0.0866933092	0.1485614526	-0.0801794002	-0.0040268886	0.0261857632	-0.0281579753	0.0417455978	0.0987356636	-0.0264923784	0.0107051074	-0.0412891201	0.078386874	-0.1384996844	-0.009925144	-0.1041542984	-0.0216261143	0.1075298459	0.1115779718	-0.016765932	0.0068312389	0.0024373898	0.1121887318	-0.1127102523	-0.0671505536	-0.0288887248	0.0855208113	0.0081195881	0.1348327092	-0.1002145726	-0.0020670239	-0.1263496381	-0.0289049071	0.0271400839	-0.1086223543	-0.1152977918	0.0838770826	0.0018305104	0.0056365708	0.1504126799	0.0638995837	0.0195249855	0.0740922064	0.0649971459	0.0784581431	-0.1190813387	-0.0358728578	0.0159289429	0.0761660023	0.0431600368	-0.0734919803	0.0331051223	0.0124685353	-0.0621385687	-0.1123673475	-0.0082437614	-0.0291506901	-0.0830903827	-0.0082906521	-0.1135094328	0.0246987197	0.0290884	-0.0197525	0.00039016125625	0.00084613501456	-0.0764916999999999	-0.0075214999999999	5.657296224999855e-05	0.0058509801688899	-0.0571866	0.0573774	0.00329216603076	0.0032703072195599	-0.00148604	0.00029842	2.2083148816e-06	8.90544964e-08	-0.00102762	-0.0007139499999999	1.0560028643999998e-06	5.097246024999998e-07	0.000876021	-7.983699999999992e-05	6.373946568999987e-09	7.674127924410001e-07	0.0	0.0	0.0
