global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
790.0369793404199	2.3531836980021126	5.537473516542898	624158.428725335	930.016049680362	-1.386255770176831	864929.8526630655	1.9217050603485588	755.1405312846631	0.6093162060587929	570237.2219888832	0.3712662389658813	755.2642710042329	588.0560850181475	1.126845	26.159367	0.083642061	0.0527216	-0.0949194956	0.0411245669	-0.1455346167	-0.0427172088	0.0529884248	0.0283471528	0.0721865403	0.0883350417	-0.0363155683	0.0639921558	0.1054202986	0.113297787	-0.0627044934	-0.0667463176	0.0382415883	0.1735830481	0.0209380622	-0.031680442	0.070735472	0.0805901902	-0.0057852266	0.1111586081	0.0492239489	0.0352511791	-0.032860544	0.0422915264	0.0784338385	-0.0089551032	0.0282036497	0.0206524687	-0.0798625648	0.1529488951	-0.0619700185	-0.0329008187	0.0129267119	0.0845460046	0.0661722907	0.0962065546	-0.0813416441	0.082933779	-0.1276492514	-0.0335034928	0.0954893815	0.1374280431	-0.0050331274	-0.139129954	0.1267013646	-0.0265182542	0.064334637	-0.0215287711	-0.1820610289	-0.066532801	0.0381839519	-0.0061716294	-0.2047618792	0.0489550347	0.090898434	-0.0639038744	0.1348063943	0.0188346924	0.1030782914	0.0391397175	-0.0340285818	-0.0233129274	-0.0357883627	-0.0359244585	-0.0570725926	0.0454232614	-0.1471893875	-0.0238789919	-0.0556387057	0.0057895518	-0.0360529153	0.0864810374	0.0006477783	0.0883897078	-0.0519779226	0.1811763752	0.0285882458	0.0712892169	0.0318465461	0.0769300117	-0.0609274286	-0.1013305924	0.1580813301	-0.0733434573	-0.0013036326	0.0300427471	0.0259192695	0.0120484674	-0.0366911721	0.0936953914	-0.1256924052	0.0055866869	0.0425381734	-0.0297560294	0.0537912299	0.0111720996	0.1069380179	0.0741217441	0.0202435662	0.0116775912	-0.2783673094	-0.05503511	-0.1176970875	-0.0019924349	0.0194776325	0.0331125696	0.1048780942	-0.0226379705	-0.0993926815	-0.0263094243	-0.1013315535	-0.1235946742	-0.0133739046	0.0953761056	0.0438968002	-0.0223783947	-0.0335476	-0.0042829999999999	0.0011254414657599	1.834408899999996e-05	-0.0194874	-0.0460663	0.0003797587587599	0.00212210399569	0.0669748	4.279999999999562e-05	1.831839999999625e-09	0.00448562383504	-2.93332e-06	-0.00010342932	8.6043662224e-12	1.06976242356624e-08	0.000189681	0.0001162049	1.350357878401e-08	3.5978881761e-08	-0.000311324	-0.000445365	9.6922632976e-08	1.9834998322500003e-07
790.6105418845125	0.5735625440926242	0.3289739919860034	625065.0289389224	936.2572867008548	6.241237020492804	876577.7069004467	38.95303954596989	755.5429595873727	0.4024283027096089	570845.1637820463	0.1619485388217366	756.3689796739759	608.8315859934464	1.027936	23.863218	0.0857497039999999	0.0609524	-0.0662205341	0.0729731406	0.0442245894	0.0507666604	-0.0093790429	0.0193885244	-0.0788525774	0.0940841442	-0.0316599144	-0.0244522245	-0.0292607823	0.0434178335	-0.0472549383	0.1653025616	-0.0725885924	0.0443719813	-0.0028734442	0.1755184116	0.0244669662	-0.0667958895	0.0795577135	0.095111913	0.020664272	-0.0176449095	0.0543595599	-0.0008180956	0.0507864889	-0.1172614185	0.0435894527	-0.0432758514	0.0177964343	0.0461122019	0.1513485097	0.0239693982	0.1968904205	0.1839720815	-0.0733414891	0.1271034812	-0.013317095	-0.0616834056	-0.0383367584	0.3121556404	-0.0022556666	-0.0775306843	-0.0463048782	0.0495197421	-0.0149068122	-0.0108454403	-0.0880291328	-0.0200884664	0.022789591	0.0370341608	-0.0224470385	-0.0433335699	0.0641669141	0.027926467	-0.0136999863	-0.0155321681	0.1839202711	0.0378392397	-0.2202786251	0.0310177008	0.0475431942	0.0149243574	-0.1067790333	-0.0502159086	-0.0757892864	-0.0035447987	-0.016599357	0.1099103043	-0.0886968817	0.0089686032	0.0680710036	-0.0812159389	0.0021221778	-0.0107184299	-0.0632423583	0.0181515972	-0.1113357639	-0.0513583743	-0.0428982036	0.0012221295	-0.1651938746	-0.0093359079	-0.0533917021	0.067492931	-0.2058152313	0.1048556661	-0.1263776436	0.0899323074	-0.0257699781	0.0398124593	0.030111728	-0.1187505288	0.0771155463	0.1771664405	-0.1719356475	-0.033080837	0.0324598484	0.0972575749	-0.1089700145	0.1099644076	-0.1279148463	0.057777535	0.0218641228	-0.0313966392	-0.137848598	0.2551771064	0.0594084077	-0.015706968	0.0568066925	0.0152044595	0.0845615832	-0.0387435635	-0.0612389891	0.0940386689	0.0394798359	-0.0293067317	-0.02734	0.0062075999999999	0.0007474756	3.8534297759999966e-05	0.0390647	0.0585520999999999	0.00152605078609	0.0034283484144099	0.066981	6.199999999997874e-06	3.843999999997364e-11	0.004486454361	-1.7196e-05	-1.426268e-05	2.9570241599999997e-10	2.034240407824e-10	-2.17214e-05	-0.0002114024	4.469097472576e-08	4.718192179599999e-10	-0.000117313	0.0001940109999999	1.3762339969000002e-08	3.7640268120999984e-08
788.2793565609758	-2.3311853235367157	5.43442501267298	621384.3439801859	934.3621748005352	-1.895111900319648	873032.6736979858	3.591449114733148	754.9181886601042	-0.6247709272685142	569901.4715698527	0.3903387115599591	756.2176245169786	603.466268582621	1.027851	23.861235	0.05140399	0.0274105	-0.0829472637	0.0207538945	0.0667593703	0.1347522356	0.0596351754	0.1279054681	-0.0003062951	-0.0573839011	-0.0320428579	-0.0729319268	-0.0778292031	0.1129654521	0.0324745182	0.0241380581	-0.1058573346	0.0183744873	0.0128748792	0.083782686	0.0319745773	0.1351429952	0.0548017975	-0.0656056449	-0.0328092002	-0.0744061602	-0.0059082838	0.0340946241	-0.0438906673	-0.1100107956	-0.0761178687	0.0233803744	-0.0940940645	0.1025585426	-0.0409604707	0.0250562553	0.1086370072	-0.039589907	0.0152341085	-0.0473168699	0.0294088773	0.0959064292	0.0022350039	-0.0400993007	-0.0087588894	-0.0162752983	-0.0081993754	-0.1049191799	0.0487874591	-0.1159949744	-0.1139406806	0.0786873295	-0.0366834621	0.107031648	-0.1170636437	0.0064174333	0.0695372224	-0.0778898752	-0.0413146893	0.0922130203	-0.0337133995	-0.0012718628	-0.0051356256	-0.101709937	-0.0992624409	0.0156371959	-0.0318108706	-0.0745711424	-0.2070666054	0.0365378213	0.0787868288	-0.1001691622	-0.1105700737	-0.0907701033	0.0662870136	-0.0455408412	-0.0881246651	0.0793925675	0.0138202407	0.0633010831	0.1055952061	-0.0170037966	-0.0267650343	0.0507971267	-0.1395937576	0.0137215321	0.0140714367	-0.0142508075	0.0456874567	0.0022396087	-0.0076524412	-0.0765718329	-0.0243374319	-0.0876385222	0.057507148	-0.1127558313	0.138117618	-0.0118729452	0.1240362797	0.0493951665	-0.0139137619	0.001744934	0.008326194	0.1231526808	-0.0474329583	0.0848899026	0.0541882473	-0.0260536727	0.0413777608	-0.0741639408	-0.0418639785	-0.0269076872	0.0968928604	-0.0713291393	0.0821546661	0.0184132854	-0.031696268	0.092661062	0.034995421	-0.0361224311	-0.0335711	-0.0062311	0.00112701875521	3.882660721e-05	0.0158937	-0.023171	0.00025260969969	0.000536895241	0.0725403	0.0055593	3.090581649000004e-05	0.00526209512409	2.85018e-05	4.56978e-05	8.1235260324e-10	2.0882889248399994e-09	0.00021815	0.0002398713999999	5.7538288537959996e-08	4.75894225e-08	-7.403039999999998e-05	4.3282600000000025e-05	5.480500124159997e-09	1.873383462760002e-09
786.3193225355027	-1.960034025473078	3.841733381012199	618298.076992692	932.257622654736	-2.104552145799176	869104.2749978601	4.429139734387913	753.8668200364796	-1.0513686236246258	568315.1823519139	1.1053759827423402	754.9497110314953	589.2324752467624	1.028097	23.866957	0.05597515	0.0309203	-0.1356055913	-0.1208653732	0.0299026124	0.0863433998	0.0247955254	0.1158029255	-0.1076447399	-0.0196338313	-0.17433297	0.0789069613	-0.0110073747	-0.010722791	0.0054727444	-0.029734636	0.037933985	0.1051056116	-0.0009221891	0.0440969317	0.0026790409	0.1151062552	0.189755186	-0.0293270413	-0.0168377161	-0.0987558215	0.0086655674	0.0283915669	-0.0341240526	-0.0163159511	-0.0808169137	-0.0011958402	-0.1917626717	0.0598239921	0.009018873	-0.0749334369	-0.0832789603	0.0165318739	-0.0508235297	-0.0870360532	0.0025170679	-0.047409916	-0.0744727715	-0.0248563573	-0.0610982279	0.0189481861	-0.0975124293	-0.0956204949	-0.0208890824	-0.0494154482	-0.0338530548	-0.0633425688	-0.0423379693	0.0184767469	0.0048495307	0.0836063452	-0.091677292	0.1042766615	-0.0572138453	0.134541457	0.0440779968	0.0159540357	0.0013256344	0.1903010795	0.0270814339	0.1417678497	0.0944138206	0.0611481901	-0.0190149773	0.0105016693	0.0811178159	0.0409232888	-0.1634217233	-0.114466493	-0.0023436169	0.0412863607	-0.0141753504	0.1084222436	0.0417643793	0.1249933003	0.0285010753	0.0184811776	0.0620135254	-0.0466207533	0.0712839799	0.0766959987	0.043003964	0.0602114155	0.0110127025	0.068428183	0.0406495775	-0.0075966978	0.0167652759	-0.065810855	0.0896383	0.0210674428	0.2040139346	-0.030579379	0.0411252795	0.0436105355	-0.1294706722	0.0362833536	-0.051092287	0.056892028	-0.1618433543	-0.0977686705	-0.1242628776	0.0694890125	0.1082829675	0.0946654085	-0.0441741566	0.0562746912	-0.0344606038	0.1129990045	-0.0359779492	-0.0236717124	-0.0816375718	0.0912438734	0.030451217	-0.0427992974	-0.0440215	-0.0104503999999999	0.0019378924622499	0.0001092108601599	-0.0121768	-0.0280704999999999	0.00014827445824	0.0007879529702499	0.0712338	-0.0013065	1.7069422500000056e-06	0.00507425426244	-7.510909999999998e-05	-0.0001036108999999	5.641376902809997e-09	1.0735218598809997e-08	0.000121614	-9.6536e-05	9.319199295999996e-09	1.4789964996000002e-08	4.87777e-05	0.0001228080999999	2.37926401729e-09	1.5081829425609992e-08
788.0439068142691	1.7245842787664287	2.9741909345683237	621013.1990670965	928.4008772306144	-3.856745424121641	861928.1888425743	14.874485266483216	754.9762162675083	1.109396231028768	569989.0871296035	1.2307599974208354	755.7456757546618	577.8328177903512	1.019692	23.671841	0.076742445	0.0518938	-0.1456369928	-0.0653509912	-0.1700732719	-0.0200690691	0.070245644	-0.0351725843	0.0205320213	0.0060862432	-0.1514276331	0.0973088754	0.0954037506	-0.0836549516	0.1516017125	8.00626e-05	-0.0236669517	-0.0818421742	0.0882171082	0.0928628138	0.0205958437	0.0749252184	0.0744080754	0.1367114928	-0.0660689692	-0.0394653302	-0.0047338001	0.0735302175	0.1652011026	0.0342789562	0.0754126426	-0.010383913	0.0603920413	0.1811132373	-0.1434191622	0.0733006357	0.0033377334	-0.1240549199	0.0032809785	0.0147276482	0.119296863	0.0833843127	0.0017308734	0.1122600944	0.0830831248	-0.0432146513	0.0143281941	-0.1170827101	0.1334374176	-0.0179674822	-0.0816574131	-0.0294117649	-0.0191798596	0.1185824385	-0.0187115053	0.0455036417	-0.1042208891	-0.0747253457	-0.0301395397	0.0239852452	0.0146582787	0.1245941491	-0.0566694746	0.0163332859	0.0792019233	0.059829355	-0.121169638	-0.0628510463	-0.0582231553	0.0207082444	-0.1107410744	0.0243474516	-0.0590476001	-0.1300208577	-0.0894044352	0.0151930348	0.0952977688	0.0799273444	0.102958544	-0.0264600406	-0.0285143261	-0.0550566707	-0.0712781063	0.1842867214	-0.0704680413	-0.000686091	0.1316610892	-0.0200538157	0.1072738815	-0.0878684115	0.0104449878	0.0849441726	0.0204024111	0.1005109701	0.0221336117	-0.1182932032	0.0833994796	0.0330287376	0.0717592201	0.0958261092	-0.0251808852	-0.0643786491	-0.0942234991	0.0915288587	-0.0907627046	0.1084806729	0.0208421873	-0.0396824236	0.0262406131	-0.0387750919	0.0453440642	0.0383891547	0.0200130866	-0.0194688463	0.090493622	0.0689588433	-0.0015164168	0.0897877085	0.0258549876	-0.0493116688	-0.0387984	0.0052231	0.0015053158425599	2.728077361000001e-05	0.0381524	0.0503292	0.00145560562576	0.00253302837264	0.0802772999999999	0.0090434999999998	8.178489224999817e-05	0.0064444448952899	2.78838e-05	0.0001029928999999	7.775063024399998e-10	1.0607537450409994e-08	0.000261554	0.00013994	1.95832036e-08	6.8410494916e-08	4.87777e-05	0.0	2.37926401729e-09	0.0
791.6782408866953	3.634334072426213	13.208384149998103	626754.4370934524	934.5500812421244	6.149204011510051	873383.8543496614	37.8127099751713	755.6107023432033	0.6344860756950084	570947.533495589	0.4025725802508519	756.294637407606	594.3019832837027	1.111394	25.800661	0.049038015	0.0249058	-0.0958577726	0.0820282627	-0.0239500896	-0.0706638007	0.0202411484	0.0786903799	0.0729589856	0.0264713003	0.0833800436	0.0057553766	0.0770049739	0.0459244946	0.0631506324	-0.0213348732	-0.1472797893	-0.0489179925	0.0217490076	-0.0808921305	0.0633510143	0.1292725804	-0.0718520312	0.0033880997	0.0393385963	0.0014658767	-0.0463135203	-0.0702832294	0.1545965117	-0.0968561046	-0.0214858537	0.0007873671	0.1052623331	-0.0465570734	0.0844117671	-0.1598161737	-0.0560303285	0.0176052986	0.05302555	0.1177218083	0.0024213009	-0.139937886	-0.0441928865	-0.1241524482	-0.0241328418	-0.048994681	-0.0460774011	-0.0153336482	-0.1367133423	0.0653947377	0.0556185501	0.0358680453	0.0290763619	0.050868723	-0.0116538264	0.0380965527	0.1049532751	0.0298511208	-0.0789837403	-0.0591696999	0.0596482317	0.114899623	0.0593679934	-0.0344850282	0.0561672038	0.0342628164	0.0307670708	-0.1877278939	-0.0517369894	0.0590751045	-0.0741338108	-0.1304810253	-0.0353190528	0.0186991943	-0.0316829176	0.0007939076	-0.061284314	-0.059222003	0.1975060259	0.0515705515	-0.0532463684	0.0631941879	-0.0339099395	0.0426023977	0.0054625477	-0.0838565438	-0.1323020912	-0.0113885792	-0.214421486	-0.0404984947	-0.0225392826	0.0748441459	0.0700793588	-0.0062170635	0.0228915699	0.1270997393	-0.0076403044	-0.0123112598	0.1530297497	0.0575597803	-0.0054911146	0.0338375426	0.0373852998	-0.076119347	0.0698260941	-0.00672515	0.0636286245	0.0220470208	0.0991919325	0.0961344044	0.0326369031	0.0803255695	-0.004108073	-0.1283827575	-0.0473501148	-0.1742853851	0.1113682347	0.0882931893	0.0212145853	-0.0556345156	-0.046511	-0.0077126	0.002163273121	5.948419876e-05	0.023463	-0.0146894	0.000550512369	0.00021577847236	0.0733974	-0.0068798999999998	4.733302400999859e-05	0.00538717832676	1.61582e-05	-1.1725599999999998e-05	2.6108742724e-10	1.3748969535999996e-10	0.000169654	-9.189999999999998e-05	8.445609999999996e-09	2.8782479716000004e-08	-0.000242719	-0.0002914967	5.8912512961e-08	8.497032611089e-08
791.4693069447387	-0.2089339419566158	0.0436533921015305	626423.663835585	932.8037857572236	-1.74629548490077	870122.9027230084	3.049547920584816	756.3152217381792	0.7045193949758186	572012.7146328711	0.4963475778970935	756.9069620938614	613.150201899772	1.003287	23.290987	0.085115705	0.0410246	-0.0403339281	0.0643145727	0.0726202473	0.0662149505	-0.0085813185	0.0169599276	-0.0211232423	-0.0010465164	-0.0288867315	0.0764934947	-0.0164816613	0.0687049013	-0.0376325495	0.0112726594	0.043282942	0.0482509663	0.0887129116	0.0448550085	0.0410088956	-0.020326932	0.0170738158	-0.0560180873	0.0530859006	0.0043734875	0.0020592265	0.1161262652	0.0387427977	-0.1277855748	0.0299293661	-0.0185223746	-0.0052635956	0.1418640765	0.062191296	-0.02151302	-0.0997056787	-0.0324660512	0.0088133203	0.0095784032	-0.0010368543	0.0530680655	0.0062924588	-0.0568436198	-0.0315171525	-0.031111784	0.1008730717	0.080898681	-0.0620137076	-0.0189129923	0.1560806373	-0.0581565904	-0.1034163484	0.1393152424	0.068090264	-0.0176126904	-0.0326940341	-0.0285479762	0.099694463	-0.053976314	0.0055486221	-0.0057650328	0.0949198382	-0.0665367361	-0.0820061876	-0.2054070611	0.0144247963	-0.0779647293	0.0427583729	0.025349857	0.0353770475	0.0267163091	8.01261e-05	0.0593346529	0.0475200072	0.0117490906	-0.0807605321	0.1226807981	0.0670154346	0.0869933931	0.0130261958	-0.0131329691	-0.0129468191	0.0805972497	-0.0384198606	-0.0609375071	0.0519494123	0.0755800963	-0.0551851362	-0.0023171147	0.0855396486	0.0818468451	0.011335044	0.0472407516	0.0470204481	0.1524637908	-0.0664798137	-0.0171212028	-0.1073012269	-0.0357526735	0.0912519082	-0.0840415208	0.0218354182	-0.0989524684	0.01393004	0.1476028437	-0.028371573	-0.0545277557	0.0059738933	-0.0162410033	0.0685527183	-0.0040017115	-0.1414936072	-0.0684964275	-0.0798638506	-0.0669253126	0.1187991859	0.0867609543	0.0165379384	-0.0617435365	-0.0226304	0.0238806	0.00051213500416	0.0005702830563599	0.00107882	-0.02238418	1.1638525924000005e-06	0.0005010515142724	0.0669582	-0.0064392	4.146329664000008e-05	0.0044834005472399	0.00017284	0.0001566818	2.98736656e-08	2.4549186451240004e-08	0.00036971	0.0002000559999999	4.002240313599999e-08	1.366854841e-07	4.87777e-05	0.0002914967	2.37926401729e-09	8.497032611089e-08
788.920527224251	-2.548779720487687	6.496278063569291	622395.5982757902	932.3875112680096	-0.4162744892140608	869346.4711685526	0.1732844503704272	753.9040746029392	-2.4111471352399576	568371.3537029141	5.813630507775854	754.5402548768056	609.5345100421719	0.96911	22.497595	0.110250235	0.0541289	-0.0578808698	0.0022879348	0.1039355725	0.1164948516	0.0406848373	0.0460525214	-0.1197007449	0.0982039791	-0.0722522601	-0.0616032732	-0.1102516687	0.0215700132	-0.026591972	0.0811053653	0.0367579741	-0.021480983	-0.0709791604	-0.0490124901	-0.0158544485	0.0260210316	0.185949735	0.0175397091	0.0392214222	-0.1101262698	-0.068909035	-0.0171113872	-0.0622717345	-0.042455526	0.0893513565	0.1476897363	0.0295570898	-0.0853481592	-0.0611793372	0.0906468638	-0.0087949377	0.0477393728	0.1010109881	0.1140679795	-0.0313279322	-0.04182774	0.0115870607	0.102216887	0.065345285	0.1522256645	-0.0197128334	-0.0093544646	-0.0282036304	-0.0085725865	-0.0326216516	0.0710371302	0.1859063279	0.0273985411	0.1452578195	-0.0226600958	-0.1762673537	0.0735401056	-0.0662145578	-0.1376671128	-0.0686541718	0.0156217742	-0.0163530583	0.0383959222	0.0102767074	-0.0605141525	0.0892113853	0.0529521747	-0.0188586765	-0.0425990919	0.027850391	0.0833616731	-0.1182648505	-0.0936783123	0.0610867639	-0.0075351748	-0.0599932873	-0.0275739304	-0.0983926582	-0.0858795872	0.1171490007	0.1363168806	0.0168408224	0.0803669848	-0.0725499841	0.039581139	-0.0154223259	-0.1565687822	0.0153912073	0.0058171373	-0.0237820428	0.1063409808	-0.0396431973	0.0685156042	-0.048641459	0.0249775672	-0.0897337347	0.0873594077	0.0786660213	0.0305022305	0.0687631683	-0.1045341512	-0.0462777118	0.0067612471	0.0339440899	-0.0306605813	0.0702539008	0.1130097809	0.0461096515	0.0939597918	0.024244476	0.0102721946	-0.2323553481	0.1732917875	-0.0399906983	0.0699710159	-0.2039724399	0.0851916578	0.0118330366	-0.0676152521	-0.0507101	-0.0280797	0.00257151424201	0.00078846955209	0.0360661	0.0349872799999999	0.0013007635692099	0.0012241097617983	0.0839620999999999	0.0170038999999999	0.0002891326152099	0.0070496342364099	-0.000147143	-0.000319983	2.1651062449e-08	1.0238912028900003e-07	8.61059e-05	-0.0002836041	8.043128553681e-08	7.41422601481e-09	4.87777e-05	0.0	2.37926401729e-09	0.0
787.6327231491656	-1.2878040750854325	1.6584393358066465	620365.3065753701	933.3653105542064	0.9777992861968414	871170.8029459502	0.9560914440870526	753.4075225722487	-0.4965520306905091	567622.8950684534	0.2465639191828683	754.5567533999968	594.3352892831526	1.023577	23.762016	0.0627850049999999	0.033924	-0.1072927593	-0.1133139067	0.0237717804	0.0674722774	0.010043828	0.1153814107	-0.0452895387	-0.0783776463	-0.111254444	0.0025564415	0.0775849799	0.01939007	0.0272955657	0.0667806475	0.1197713039	0.0685695221	0.0874653696	-0.0623097332	-0.0229610794	0.2120474991	0.0400030987	-0.0697540515	-0.0997766293	0.0546295755	-0.0817275021	0.055762499	0.0164568607	-0.0015024244	-0.0090433932	-0.0682074058	-0.0423147117	-0.0747706984	0.0462381287	0.0495477134	-0.1083124418	-0.0113873946	-0.0199812427	-0.1032590272	-0.0428547497	-0.0109315671	0.1511573736	0.0086571058	-0.0864952475	0.1963825482	0.0305759777	0.0378359413	0.0132593409	-0.0370753379	0.0371424422	0.0903956564	-0.1162740904	-0.0134646031	-0.0148526848	0.0687254996	-0.102888451	0.0964095194	0.1664927726	-0.0894444937	0.0607593138	-0.0377789981	-0.0306952557	-0.0916092187	0.0132364513	-0.0193794651	0.1089307862	0.0048516667	-0.0079813959	-0.0165234104	0.0896207871	-0.0972954262	-0.1073738287	-0.1009725805	-0.1192450733	0.0408784934	-0.1316511063	0.104891276	0.0135168579	-0.0731229966	-0.0516531292	0.017379648	-0.0311281621	-0.0951250467	0.113813527	-0.0198635808	0.0391061153	-0.021705077	0.1161077113	0.0585317386	0.004493215	-0.0029678131	-0.0541231288	-0.0501399302	0.0307444894	0.1498257703	-0.0781036189	0.024821003	-0.0101012891	-0.1197092556	0.0668229792	0.048832411	0.0952527645	0.058298107	-0.1710280333	0.0224298226	0.0393754972	-0.0244620082	0.0145392945	0.0042125002	-0.1410009637	-0.030231327	-0.1217158521	0.0853584291	-0.0814629066	0.0462876309	-0.0788960526	0.0835859703	0.0071079182	-0.0732270951	-0.0780161999999999	-0.0273060999999998	0.0060865274624399	0.0007456230972099	0.0264857	-0.0095803999999999	0.00070149230449	9.178406415999992e-05	0.0896957	0.0057336000000001	3.287416896000117e-05	0.00804531859849	0.000192688	0.0003398309999999	3.7128665344e-08	1.1548510856099999e-07	0.000149573	6.346710000000001e-05	4.0280727824100016e-09	2.2372082329000004e-08	4.87777e-05	0.0	2.37926401729e-09	0.0
789.0931386150414	1.4604154658758262	2.1328133329693064	622667.981409337	933.0753585706154	-0.2899519835909814	870629.6247716825	0.0840721527883447	754.423927192864	1.016404620615276	569155.4619211038	1.0330783528080834	755.107455904309	589.8569534330964	1.018552	23.645374	0.044881535	0.0231744	-0.0970383485	-0.0766739732	-0.1449906863	-0.0098796373	0.0017537252	-0.0061667115	0.0701271596	-0.0496294609	-0.1274578914	0.1717128843	0.0413523372	-0.0146842968	0.1356389931	-0.0363351141	0.073123206	-0.0051934492	0.0596777054	-0.0143142184	0.0811617089	0.1258662662	-0.0458753252	0.0531086172	0.0584310525	0.0701433606	-0.1086805552	0.0084549802	0.0317839702	-0.0100737459	-0.0128740721	-0.0267844412	0.0006270526	0.0531368504	0.0570702062	0.1060160977	0.1115893866	-0.0482722265	0.0183995279	0.0512294466	-0.0447284156	0.1154673798	0.13637727	0.0489748603	-0.0231568696	0.0374209658	0.0980460947	0.0806259202	0.0500403146	0.0230339939	-0.1130867182	-0.105109488	-0.1125488213	0.0229233504	0.0282777478	0.0138235619	-0.0560783584	0.0491802773	-0.0909486507	-0.2261308142	-0.0554498453	0.0315503858	0.1111419162	-0.0886362398	0.0193520159	0.2170355232	0.1518519	0.1096578906	-0.0652515987	0.0640914456	-0.1156464941	-0.0680399767	-0.0159210493	-0.0435605264	-0.0301931272	0.1200135699	-0.1185696747	0.0134344437	0.1033616152	-0.0691229141	0.0195269378	-0.1269079132	-0.0379222764	0.0752350094	-0.125264419	0.0002272129	0.070242616	-0.0704404925	0.0748809219	0.0370538893	-0.012927485	0.0367861984	-0.1662599087	0.001662964	-0.1201864353	-0.001857527	-0.0567029088	-0.0666761084	-0.0458024294	-0.1350500587	-0.0474567223	0.0553120426	0.0166712956	-0.0285342782	-0.0549674733	0.1261807026	0.1813009238	-0.0139441968	0.0574532496	-0.0364866638	-0.0131352425	-0.0285408675	0.1013997531	0.1645738927	-0.1281873057	-0.1157635871	-0.0815523852	0.0819445778	0.0023706562	-0.0785574968	-0.0780201999999999	-4.000000000004e-06	0.0060871516080399	1.6000000000032004e-11	0.0149364	-0.0115493	0.00022309604496	0.00013338633049	0.086427	-0.0032686999999999	1.0684399689999996e-05	0.007469626329	0.000284822	9.2134e-05	8.1123571684e-08	8.488673956000001e-09	0.000345203	0.0001956299999999	3.827109689999999e-08	1.19165111209e-07	-0.000264649	-0.0003134266999999	7.0039093201e-08	9.823629627288999e-08
