global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
807.7603323691972	1.4909129580127	652476.7545491959	2.22282144837018	808.6250687268946	4.098648890940581	653874.501773575	16.798922731208453	799.0106718526995	1.7669265297964785	638418.0537345022	3.1220293616986257	799.3592732425752	568.9879400592241	1.04192	31.313738	0.3608477	0.210644	0.1463638707	-0.081468136	-0.1027879853	0.2440415818	0.0580685876	-0.0148997698	-0.1431675209	-0.191764027	0.1039292941	-0.2545654809	-0.0639469355	-0.1011367897	-0.1916150073	0.2330835575	-0.0524864905	0.116665921	0.0315800645	-0.0287987609	-0.0616761906	0.0500552876	0.0939074806	-0.0326017919	-0.1030596305	0.0383451983	0.0360443265	0.0131870086	-0.1103421377	-0.1245067263	0.1159122893	-0.1064116458	0.0133854792	0.0274830468	-0.0515948328	0.1216409399	0.0297144197	0.1297021833	-0.031030543	0.0640596723	-0.040986414	0.0081382925	0.0213827325	0.0554551888	0.1754603545	0.1023130297	-0.0671663167	0.0940247503	-0.0106259202	0.039966867	0.0477604694	-0.0195291727	-0.0298544179	0.1133893645	0.0344964583	-0.1753589777	-0.201721079	0.1980249721	0.0241478968	0.0602077307	0.0667349861	-0.0549439078	0.205996997	0.0286691142	0.0839814542	0.1158293446	-0.0693534023	-0.0613279836	0.1102241625	0.0226820744	0.1298859134	0.0589794794	-0.0129100631	0.2256167701	-0.0477005254	-0.0819971365	-0.0165271562	-0.0193940601	0.0832562895	-0.068256344	0.1334729169	-0.0033990246	-0.019940313	-0.1295847218	0.02713477	-0.0500272514	-0.0001786985	-0.0892029077	-0.0243464204	0.0085076687	-0.0667120859	0.103885263	0.0226042512	0.0082906521	-0.1135094328	-0.0246987197	0.043443	0.0170134	0.00028945577956	0.001887294249	-0.110438	-0.1232175	0.0151825523062499	0.0121965518439999	-0.387905	-0.146376	0.150470289025	0.021425933376	0.00387778	0.0010834199999999	1.50371777284e-05	1.1737988963999998e-06	-0.000914934	0.000401396	1.6111874881600016e-07	8.371042243559999e-07	0.00120291	0.0	0.0	1.4469924681e-06	0.0	0.0	0.0	0.0
807.680385341535	-0.079947027662115	652347.6048654505	0.0063915272320069	806.2403338915285	-2.384734835366089	650023.4759935234	5.686960235008528	799.3434783631785	0.3328065104790312	638949.9964017452	0.1107601734172295	799.0158734624656	570.3369000600345	0.969181	29.127659	0.2669241	0.152773	0.1405144403	0.0441590312	-0.0833012453	0.1645508012	0.1038868122	-0.0560676663	-0.1106980089	-0.0765455412	0.059707345	-0.0334359041	-0.0022174095	-0.1411420186	-0.0681396999	0.1548509203	-0.1479237607	0.0294195781	-0.1340009304	0.1126594036	0.0842263022	0.1196502906	0.0028729577	-0.040945543	0.0071808073	-0.0949068777	0.0078512409	0.1394523102	0.1427769005	-0.0414121723	0.0667135034	0.1629285417	0.067773293	0.0723567071	-0.0691860296	-0.0905891872	0.0338934509	-0.0003611127	0.0946246589	-0.1102308275	-0.0152683819	0.0719958981	-0.0385256012	0.0673026283	0.1105879388	0.0265784781	0.0752892467	0.0965153986	0.1167739563	0.0556566486	-0.0797975689	-0.0051795691	-0.0320710709	-0.1047303517	0.0886423936	-0.1294129352	-0.0436357693	0.1450022926	-0.0083625674	-0.0013029585	0.1884458151	0.0403440552	-0.0213948922	0.1829031093	0.081288144	0.0594588734	-0.0289772478	0.0594480422	-0.0267074544	0.0352192254	0.071150529	0.028068756	-0.0919127676	-0.1870507148	-0.0184477801	-0.0577917367	0.0239577748	-0.0361729831	-0.1547909561	-0.0016565504	0.0412308674	-0.0602113408	0.0716878371	-0.0031640928	-0.0670481247	0.105430319	0.1336037967	0.0406483125	0.0316008918	-0.0090215658	-0.0772190344	0.0367441905	0.0973282163	0.0059244253	-0.1140958982	-0.017710062	0.0508799	0.0074368999999999	5.5307481609999945e-05	0.0025887642240099	-0.0311071	0.0793309	0.0062933916948099	0.0009676516704099	-0.273418	0.114487	0.074757402724	0.013107273169	0.00316859	-0.0007091899999999	1.00399625881e-05	5.029504560999996e-07	-0.0012918	-0.000376866	1.420279819560001e-07	1.6687472400000005e-06	0.00143024	0.0002273299999999	5.1678928899999995e-08	2.0455864576e-06	0.0	0.0	0.0	0.0
809.500725137887	1.8203397963519592	655291.4239987648	3.313636974182692	799.5420371315716	-6.698296759956861	639267.4691405034	44.867179484448585	800.4406827405521	1.0972043773736004	640705.2865861612	1.2038574457277902	800.0610052728604	557.6598260963752	1.10215	33.123909	0.08388115	0.0379467	-0.0341419494	0.0575741828	-0.0641121242	0.2100352666	-0.0651383555	-0.0741664798	0.1137263839	-0.1364313691	0.148101703	-0.0367351944	-0.0798935987	-0.0826194494	0.0564494088	0.142188089	0.0290088166	0.119576953	-0.1050030358	0.1027961416	-0.072132061	-0.1189453816	0.0233927382	0.1226538159	-0.0865238942	0.0367298408	0.0326609873	-0.0384762413	-0.0082791229	0.0655834854	-0.0409590693	-0.0363727459	0.1896658616	-0.1087731403	0.0128682981	0.0048907375	-0.0156741383	-0.0463813783	0.0470162404	-0.0591813679	0.0891208169	0.1002561268	0.017485167	0.1793365301	-0.0930200205	-0.0381810108	-0.0202808628	-0.0063680999	0.0738215477	-0.0809619513	0.1134488184	-0.1062133882	0.019780963	-0.0242008258	-0.0598050276	-0.084355988	0.0614050058	0.1634723284	0.0683204826	-0.1007375017	0.173510019	-0.0189348721	0.0752628572	-0.0667526545	0.1160986766	0.0510697997	-0.0484834788	-0.075560902	0.0409889447	0.1152143184	-0.0948512669	0.0164885607	0.0443293293	-0.0728656566	-0.1395017911	0.0079923911	0.0196541861	0.0103729897	-0.0643279094	-0.0516657993	-0.0901126789	0.1375329544	0.1425729302	0.0940774347	-0.0011455993	-0.057009574	0.0332121638	-0.022429586	-0.1027898692	-0.0497201331	-0.0777568901	0.0997089404	0.0781903157	0.0035556678	-0.1144874327	-0.0106533374	0.0623134	0.0114335	0.0001307249222499	0.00388295981956	-0.0523049	-0.0211978	0.00044934672484	0.00273580256401	-0.283289	-0.009871	0.080252657521	9.743664100000036e-05	0.00348368	0.0003150899999999	1.21360263424e-05	9.928170809999977e-08	-0.000988103	0.000303697	9.223186780900009e-08	9.76347538609e-07	0.00163903	0.00020879	4.359326410000007e-08	2.6864193409e-06	0.0	0.0	0.0	0.0
813.1518764238439	3.651151285956871	661215.9741316183	13.330905712944514	797.3068372548942	-2.235199876677484	635698.1927334022	4.99611848869904	798.4868570054284	-1.9538257351237007	637581.2608104075	3.8174350032316697	797.4310092852231	574.8447276713243	1.2294	36.948261	0.31800275	0.17484	-0.0588766599	-0.1584118378	-0.0283273974	0.0707885373	-0.1131326869	-0.0564942339	0.0209648084	0.0264954995	0.0996033192	-0.0831493841	-0.113075587	0.1101811974	-0.067072808	0.0300942928	0.0106943639	-0.0489492112	-0.0828811121	0.0242306106	-0.0267904689	-0.0410110709	0.0399826356	-0.0415542928	-0.057335765	-0.0345753574	0.0095717846	-0.1002707039	0.0679507572	0.0328769008	-0.0327560585	-0.1032035302	-0.0803067225	0.1224362627	0.067816289	-0.0479549648	0.1160570736	-0.1546219217	0.1580118684	-0.0798429756	-0.1096486817	-0.0799208312	-0.1324344644	0.0795058889	-0.102395865	0.1496385053	-0.0244560267	-0.0629490585	-0.07686801	0.0702815442	0.0403474316	0.0291526797	-0.0059894623	-0.113220186	-0.1133724288	0.0635543512	-0.1104161515	0.0080440009	0.0274145784	0.0604838199	0.1796226471	0.1389246926	-0.0001654566	0.0050571386	0.037469296	0.071732476	0.0872925251	-0.063222489	0.1143331088	-0.1050503852	-0.0131465529	-0.1995007122	-0.0085516049	0.0411788554	-0.0036013343	-0.0447829768	-0.0041965303	0.014917747	-0.1747639858	0.1221925075	-0.1689590404	-0.1245073171	0.1494704589	0.0256551255	0.250167742	-0.0357058389	-0.0472032454	0.0664700533	-0.0319726722	0.1064761308	0.0034066569	0.0789106609	-0.0911300379	0.0011853914	-0.1146833673	-0.0035556678	0.0529327	-0.0093806999999999	8.799753248999997e-05	0.00280187072929	0.0791363	0.1314412	0.01727678905744	0.00626255397769	-0.196479	0.08681	0.0386039974409999	0.0075359761	0.00268189	-0.0008017899999999	7.192533972100001e-06	6.428672040999995e-07	-0.00190869	-0.000920587	8.474804245690001e-07	3.6430975161e-06	0.00172407	8.503999999999999e-05	7.231801599999998e-09	2.9724173649000005e-06	0.0	0.0	0.0	0.0
816.9624103260365	3.810533902192674	667427.5798857273	14.520168619759726	806.1620888550053	8.85525160011116	649897.3135070655	78.41548090127125	798.3832008504171	-0.1036561550113219	637415.7354001574	0.0107445984717312	797.6908107486656	607.6167879369555	1.332722	40.05349	0.1260234999999999	0.0585636	0.1670088287	-0.0243821427	0.0465234616	0.0306494212	0.14035739	0.015935644	-0.1086589009	0.1085455612	0.004184956	-0.0961846786	0.089486735	-0.0439518499	-0.0808267025	-0.0020659946	0.0670622678	-0.0462438428	0.0359785728	0.0336974713	-0.0196594476	0.1147858472	0.0063556032	0.0356814886	-0.1397534944	0.0865028377	0.0547132242	0.020011562	0.0039214378	0.0917295395	-0.0818951777	0.1465571978	-0.0881821668	0.0113684487	-0.0308316278	-0.0366996237	0.0303119813	-0.0061574148	0.0021730183	-0.1018707307	-0.0849783314	-0.0534560024	-0.0944612823	0.0257824832	-0.1033923484	-0.047031042	0.10168222	-0.0003323349	0.0023583713	0.1445024074	-0.0819064313	-0.0048909393	0.0290995176	0.0719614088	0.1191999908	0.0326215038	-0.0897247701	0.0048572926	0.0853228388	0.0775652196	0.0236042667	-0.0356893876	-0.0371103001	-0.0653716734	0.0116878675	0.1254819253	0.0469117752	0.0001660932	0.043952588	0.0050374588	-0.1069245296	-0.0940731341	0.134191866	-0.133531642	-0.0663158505	0.0259299652	-0.0530443577	0.0332056313	-0.0500552544	0.0197202588	0.0428737526	-0.1610656381	0.0815196715	0.017577366	-0.0064683572	0.0287540399	0.0570284368	-0.0594090494	0.1392185908	0.0708430851	-0.0556025019	-0.0434213329	-0.1333926456	-0.0011853914	-0.1146833673	0.0035556678	0.0551575	0.0022247999999999	4.949735039999995e-06	0.0030423498062499	0.0855815	0.0064451999999999	4.154060303999997e-05	0.00732419314225	-0.156938	0.0395409999999999	0.024629535844	0.0015634906809999	0.00344006	0.0007581699999999	1.18340128036e-05	5.748217488999998e-07	-0.00132621	0.00058248	3.3928295040000005e-07	1.7588329641e-06	0.00150847	-0.0002156	4.6483360000000016e-08	2.2754817409e-06	0.0	0.0	0.0	0.0
816.9338209693243	-0.0285893567122457	667380.86784354	0.00081735131722	813.7029977193869	7.540908864381549	662112.5684975166	56.86530650090823	800.8257481245776	2.442547274160461	641321.8788592893	5.966037186508697	800.6725545902289	599.3966732276742	1.089209	32.734959	0.16467363	0.110593	0.0317971827	0.0451489917	0.1720093194	0.089454241	0.028818208	0.0288799941	0.0440789205	-0.0202863713	-0.0765724872	-0.1161431353	-0.0873189743	-0.05470591	0.0540190655	0.0359204976	0.0777406949	-0.0438214946	0.1003438848	-0.0100766211	0.0563192447	0.1398036233	0.0323653659	-0.0117590725	-0.0350033006	0.050918288	-0.0385896083	0.0600056649	-0.1481085164	-0.0987319945	0.032066103	0.0853140783	-0.0846794486	-0.0738126728	-0.269837154	0.1220795607	-0.0253365724	-0.0974722417	0.0142670194	0.0636732538	-0.0085712039	-0.1724665423	0.0739451535	0.0552176115	0.015902175	0.02724683	-0.1331983666	0.036296848	-0.1315776649	0.1292300981	-0.0307341086	-0.0169778465	0.0706705502	-0.1342684805	-0.0181198451	-0.0409588589	0.050707248	0.0410020121	0.1315211201	0.1673139354	-0.0131470058	-0.0368440179	0.0760735015	0.0342257442	-0.0528369259	0.0114510789	0.1413120096	-0.0294414723	0.0467792162	0.0257680529	0.0139342152	-0.0818543172	-0.00223267	0.0465820938	0.0436597715	-0.1468681328	-0.012047374	0.0041097401	0.0546886938	-0.1760143476	-0.0054720795	0.1439127666	-0.0891150533	0.0776377696	-0.017939007	0.1606401013	0.1382648689	0.0398225959	-0.0931506244	0.1141961839	0.0500516177	0.0474545475	-0.1784887125	-0.0035556678	-0.1144874327	0.0106533374	0.0578481	0.0026906	7.239328360000007e-06	0.00334640267361	-0.00612953	-0.09171103	0.0084109130236609	3.75711380209e-05	-0.216619	-0.059681	0.046923791161	0.003561821761	0.00356755	0.00012749	1.27274130025e-05	1.6253700100000016e-08	-0.00140467	-7.846000000000003e-05	6.155971600000005e-09	1.9730978089e-06	0.0015026	-5.8700000000000505e-06	3.4456900000000585e-11	2.25780676e-06	0.0	0.0	0.0	0.0
813.8825948006212	-3.051226168703124	662404.8781193921	9.309981132578743	812.596091269373	-1.1069064500138666	660312.4075462632	1.2252418890823005	803.9469648535435	3.121216728965919	646330.7222972247	9.741993869176712	804.6063315823598	611.4249881380919	1.105763	33.232479	0.24350533	0.145551	0.0235086074	-0.1101778697	0.1821975482	0.0609864071	-0.0776071054	0.1950149207	-0.0303410721	0.0938513966	0.1009015453	0.0739229963	-0.1930405	-0.1559809947	-0.0273054931	-0.0536461416	0.0507335316	0.0180597782	0.0790098367	-0.0071443878	0.0299813636	-0.1614151343	0.0166082032	0.1116920302	0.110340654	0.0487941732	-0.0942066724	-0.1023182166	-0.1145461445	-0.0234054581	0.0535586225	0.0741110006	0.0517467634	0.0637300228	-0.0025442857	0.0038009829	-0.0180582122	0.0560692982	0.1134194863	0.0650202753	-0.0081997818	0.0568134636	-0.0144934257	-0.151555459	-0.0092204212	0.0848449773	-0.1928567703	-0.0233505596	-0.1064247747	-0.0595691444	0.0373968693	-0.0010073561	-0.0239053037	-0.0897277603	-0.0783508694	-0.1905790528	0.0068401544	-0.088180669	0.1378063048	-0.0192133173	0.0186816179	-0.0010018639	-0.1749640793	-0.0554016873	-0.1265962065	0.0556868406	-0.1580770407	0.0135810795	0.087086487	0.0169864072	-0.0696293873	-0.068357983	-0.0191915417	0.080498442	-0.0351680614	-0.0645179604	-0.001567213	-0.088654803	-0.0389399576	-0.0148823372	0.0859784095	-0.0496189178	-0.0580896604	-0.0076446459	-0.0008442712	0.0403938647	-0.0519296079	-0.099753704	-0.1424911001	0.0203619242	0.0251511863	-0.0534244642	0.1257622128	-0.0059244253	-0.1140958982	0.017710062	0.0410118	-0.0168363	0.0002834609976899	0.00168196773924	0.120134	0.12626353	0.0159424790080609	0.014432177956	-0.156595	0.0600239999999999	0.024521994025	0.0036028805759999	0.00312695	-0.0004406	9.7778163025e-06	1.9412836000000017e-07	-0.00164995	-0.00024528	6.016227840000003e-08	2.7223350025e-06	0.00162435	0.00012175	1.4823062500000028e-08	2.6385129225000005e-06	0.0	0.0	0.0	0.0
809.6118558169121	-4.270738983709066	655471.3570793045	18.239211466972343	820.4718888900736	7.8757976207006095	673174.1204588453	62.02818816223338	801.6624534499869	-2.284511403556621	642662.6892714524	5.218992352980243	803.0145067576535	601.6030275461111	1.238925	37.234516	0.1708197	0.0969322	0.1319637234	0.0051038133	0.0316883854	-0.046779796	0.0799354409	0.1329383391	0.0852250416	-0.1161275531	0.0691877589	0.0251225311	0.0184316163	-0.1964844524	-0.07740986	-0.0968429633	-0.0996993861	-0.0095665563	-0.0877192118	-0.1341642079	-0.0684341498	0.0050000611	-0.1851283383	-0.0722217495	-0.0725626978	0.1003067328	-0.0031753729	0.0285427184	0.0782806947	-0.0325187436	-0.0727610964	0.0417663446	-0.0410777951	-0.0500505328	0.0076949254	0.0806844713	0.0084028225	-0.1367543148	-0.0957144692	-0.0052816797	-0.0087410819	0.047250637	-0.0091162844	0.0252143805	0.0368305435	0.0300290108	0.0385260328	-0.0292832298	0.0720387721	-0.1663754805	-0.0679188048	0.0027200006	0.1147390541	-0.0059765533	0.0754889483	-0.166990974	0.0171112078	-0.1238186321	-0.0603166273	-0.1016505221	-0.052443135	0.0754207475	0.0482718446	-0.0171474157	0.1146466527	0.0543399974	0.1554837387	0.0105209531	0.0576369752	0.1126316473	-0.07101612	-0.0332140427	-0.1371707841	-0.0034232151	0.0535800701	-0.0057793253	0.0339664344	0.1292938582	-0.013319319	-0.0158322251	-0.011428685	0.0480992003	0.1168759417	0.0892026552	0.0050186974	-0.0839207742	-0.0128050604	-0.0855913317	0.0849086666	-0.0369959211	0.0288251175	-0.1983630924	-0.0009262964	-0.0082906521	-0.1135094328	0.0246987197	0.042875	0.0018632	3.4715142400000086e-06	0.001838265625	0.109614	-0.01052	0.0001106704	0.012015228996	-0.0647175	0.0918775	0.00418835480625	0.00844147500625	0.00413281	0.00100586	1.70801184961e-05	1.0117543396e-06	-0.00132463	0.00032532	1.0583310240000002e-07	1.7546446369e-06	0.00162435	0.0	0.0	2.6385129225000005e-06	0.0	0.0	0.0	0.0
807.1435854108377	-2.4682704060744527	651480.7674698622	6.092358797502944	807.2276123745914	-13.24427651548217	651616.4181799836	175.41086041855252	800.3652602952817	-1.2971931547051554	640584.549887534	1.6827100806139133	801.4047629688685	573.3329271628285	1.126185	33.846249	0.1259561	0.0732991	-0.0363412004	0.0831162368	-0.0077242956	0.0850267018	0.0102164596	-0.0054801047	0.047341468	-0.1721875441	-0.0853634178	0.0145437686	-0.0367888872	-0.0908330265	0.0712049604	0.0435494155	-0.0487598287	0.0432596952	-0.0523809187	-0.1052426014	-0.0894237634	0.1361464765	0.0394596672	-0.0146080895	0.0645511411	-0.0249521608	0.0508566965	0.1450966811	-0.0536829937	0.0331015088	-0.1051296889	0.0061188228	-0.0129392607	0.029426788	-0.004030333	0.099902694	-0.0139259534	-0.036494614	0.030620486	-0.0981160439	0.0028137698	-0.0475572346	0.042299966	-0.0348060132	-0.142421633	-0.0626677163	-0.0249246577	-0.1186882739	0.0471654341	0.0300391871	0.0428608271	-0.0767713917	-0.2092753936	0.0250238213	-0.0004318917	-0.1205533926	0.0869912367	0.0125197944	-0.0775256781	-0.0299777419	-0.0282353254	0.0069730427	0.1574691831	0.0123308374	-0.088633241	0.0324362676	0.0680045796	-0.0137942627	-0.1102249361	0.0280741295	-0.0306156097	-0.1298602112	-0.0142645976	-0.0665034849	0.0829217853	0.0456549952	-0.1098082898	0.0802217229	-0.0191298529	-0.0553937076	-0.0442352987	-0.0924622796	0.0171649839	-0.0266407652	0.05758745	-0.0636637301	0.0889345439	-0.0603075399	-0.1022398287	-0.0859201326	-0.0011850569	0.0046476953	-0.0315288153	-0.0106533374	-0.1127290384	0.0315924503	0.0434058	0.0005307999999999	2.817486399999978e-07	0.00188406347364	0.0435257	-0.0660883	0.00436766339689	0.00189448656049	-0.0863135	-0.021596	0.00745002028225	0.000466387216	0.00364161	-0.0004911999999999	1.32613233921e-05	2.412774399999998e-07	-0.00158825	-0.00026362	6.94955044e-08	2.5225380625e-06	0.00162435	0.0	0.0	2.6385129225000005e-06	0.0	0.0	0.0	0.0
805.8883778573794	-1.2552075534582627	649456.0775655983	1.5755460022586776	806.8829864581718	-0.344625916419659	651060.1538356582	0.1187670222680898	797.4531784749719	-2.9120818203098224	635931.5718598353	8.480220528178968	798.7509455762288	568.1571490540156	0.963413	28.954309	0.0972034999999999	0.0627715	-0.0801639109	-0.0396989813	-0.0547256551	0.04778092	-0.1002972836	-0.0147362728	-0.1495241165	0.0330466185	-0.0769174622	-0.0133264111	-0.0631099943	0.1052435701	-0.043332702	0.0717786676	-0.00284482	-0.0124754893	0.0479841964	-0.1507276642	0.1140575008	-0.1652131298	-0.0107821623	-0.169636126	0.049710811	0.0249367995	0.063413417	-0.0581305422	-0.0997378295	-0.0008287115	0.0143958278	0.0650748085	0.0246749556	0.0306651992	0.0214013398	-0.0810804287	-0.089698865	0.1011428337	0.0732959002	-0.0893458199	0.0457624181	0.1007155137	0.0682771295	0.1330179379	-0.0178066458	-0.0495923236	-0.0155803066	-0.0054313726	0.1386222964	-0.0758250106	-0.093601133	0.1117384326	-0.0185228421	0.0443687414	-0.095635597	-0.0138053343	-0.0747189742	0.0610422273	-0.10029518	-0.0408999599	-0.1657759007	0.0175255617	-0.1280361387	-0.050103217	-0.1427046114	-0.1428405754	0.0561230185	-0.0261875342	0.1037309777	0.0007526116	0.0329532347	0.0575161591	-0.0273652729	0.0406335594	-0.0063972395	0.0693290404	0.0837570342	-0.110083722	-0.0260208015	0.0672266443	-0.024932173	0.0198922956	-0.1312111817	0.0402741632	-0.0285960318	0.0258855191	0.1532309001	-0.1124542514	-0.1847065224	0.0310826287	-0.1801199726	-0.0238013667	0.060289546	-0.013011472	-0.1117560484	0.0383647583	0.0362016	-0.0072042	5.190049764000001e-05	0.00131055584256	0.100239	0.0567132999999999	0.0032163983968899	0.0100478571209999	-0.084416	0.0018974999999999	0.007126061056	3.6005062499999865e-06	0.00377205	0.0001304399999999	1.42283612025e-05	1.7014593599999974e-08	-0.00208558	-0.00049733	2.4733712890000004e-07	4.3496439364e-06	0.00162435	0.0	0.0	2.6385129225000005e-06	0.0	0.0	0.0	0.0
805.3275182066632	-0.5608596507162247	648552.4115809035	0.3145635478015255	805.7927722826162	-1.0902141755556158	649301.9918629042	1.188566948582411	797.9923031507644	0.5391246757925501	636791.7158878616	0.2906554160484222	798.4375518304558	564.5319514066259	0.964876	28.998276	0.0981087	0.0624967	0.0189850046	-0.0794825884	-0.059984539	-0.0303229459	0.0024633707	0.0111704625	-0.0300927448	-0.0934048937	0.0372112609	-0.053251072	0.0219542763	0.0384319048	-0.1019381549	-0.0376930833	0.0250060938	0.0652013238	-0.0815024454	-0.0578108396	0.2091695253	0.0081491191	0.1059294869	-0.0695253055	0.0452870253	-0.0428331691	0.0246484403	0.0746869596	0.0896039257	-0.0368581144	-0.0256432217	0.002200681	0.0088150403	-0.0256363648	0.016157104	0.0228967914	-0.085812921	-0.0761327226	0.0639567894	-0.0118673481	-0.0333093522	0.0623486221	-0.0665379604	-0.0564978403	-0.0706476029	-0.0829843059	0.0613220699	0.0127044062	-0.0379062873	-0.0848411023	0.0157916588	0.2112971149	-0.043104587	-0.0731915639	0.0224572472	0.003930023	-0.110410211	-0.0716562487	-0.0259468178	-0.0120711685	0.0002594207	-0.0752301549	0.0906509218	0.1343500165	-0.0860098013	-0.1615956016	0.0693563742	-0.0095236629	0.0434631376	0.0738367587	0.0297445846	-0.1068452082	-0.0262552086	-0.0851457919	-0.0289237206	-0.0323244712	-0.0138246186	-0.0449301529	0.0028289777	0.1254509172	-0.0317902734	0.0107602183	0.0698056973	0.0013354572	0.0370337817	0.0085306678	0.0732229049	0.057056282	-0.067862999	-0.0369306285	0.0121874211	-0.0111327932	0.0859234763	-0.0153640485	-0.110592125	0.0449896151	0.0362175	1.5899999999999248e-05	2.528099999999761e-10	0.00131170730625	0.124832	0.024593	0.000604815649	0.015583028224	-0.0284797	0.0559363	0.00081109331209	0.00312886965769	0.0038216	4.95500000000002e-05	1.460462656e-05	2.4552025000000198e-09	-0.00178386	0.00030172	9.103495840000009e-08	3.1821564996e-06	0.00162435	0.0	0.0	2.6385129225000005e-06	0.0	0.0	0.0	0.0
805.4079492906645	0.0804310840013613	648681.9647805936	0.006469159273634	806.4867188176469	0.6939465350307046	650420.8276292542	0.4815617934811209	797.7108939217504	-0.2814092290140024	636342.6702814382	0.0791911541742552	797.7700116292662	568.4612562389183	1.027773	30.888569	0.09128236	0.04879	0.0628082908	0.090593201	-0.0920835151	-0.061199115	0.1133891588	-0.0187724384	0.0786221039	-0.0160774036	0.0916255063	0.0976019505	0.1406595375	-0.0457737459	-0.0182769633	-0.0375998043	-0.0358452876	0.0598634172	-0.0567040812	-0.0621114678	-0.0120663082	-0.1159764274	0.1058272963	0.0401843787	-0.0466173527	-0.0467123262	0.0409086496	-0.0405811708	0.1215167753	0.0234120922	0.0741730436	-0.2001118309	-0.0520245568	-0.0680906048	-0.15599566	0.0355215123	0.0271828497	0.0076515499	0.0414025282	0.0877909723	-0.0128667601	-0.1664465995	0.0101779978	0.0232689529	0.0993515952	0.0837788649	-0.0269420136	0.0257838332	0.0089956852	-0.0417630699	-0.2375622139	0.0853322334	-0.0650470024	0.1083687673	0.1343540435	0.0259407972	0.0263079642	-0.0089970605	-0.012202177	-0.1070316471	0.023281943	0.0368119363	0.0102406213	0.0454563979	-0.0250445152	-0.0574287078	-0.0907467396	-0.1369643661	0.0001068037	-0.036447718	0.1080898465	0.1491947487	0.0378945394	0.1509973541	0.0672454349	-0.14897673	-0.0485437879	0.1019269012	0.0058259308	-0.0705271768	-0.0646167876	0.097575788	0.0132115144	-0.0957964287	0.2142242745	-0.0156693155	-0.0123210518	0.0977104699	0.0050045923	-0.0756536306	-0.0265411963	-0.073889129	0.0260711197	-0.017710062	-0.1092392569	0.0514415587	0.036217	-5.000000000005e-07	2.500000000005001e-13	0.001311671089	0.110096	-0.0147359999999999	0.0002171496959999	0.012121129216	-0.00689184	0.02158786	4.74974585856e-05	0.0004660356993796	0.00468987	0.0008682699999999	2.19948806169e-05	7.538927928999992e-07	-0.00160925	0.0001746099999999	3.0488652099999986e-08	2.5896855625e-06	0.00156807	-5.628000000000013e-05	3.1674384000000144e-09	2.4588435249e-06	0.0	0.0	0.0	0.0
