global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
823.2457901215325	-0.1597748692153118	677733.6309528264	0.0255280088327699	951.9963356524778	-5.450032945829776	906297.0230957452	29.70285911062998	809.086943286856	0.8957983430226477	654621.6817972681	0.8024546713621212	813.3064907682746	628.6184325633204	1.021674	22.967995	0.084637757	0.0508294	-0.0302416013	-0.0732848822	0.0609946225	0.0403000514	0.0362989802	-0.0359499684	0.0241504761	-0.0438336253	-0.0527110776	-0.0433752254	0.1817001979	0.0645588942	0.1049217802	0.0192502284	-0.0505499761	-0.0392686416	0.0208393005	-0.0332353432	0.0098645701	0.0251575567	-0.1066250628	-0.0191055647	0.0976826707	-0.0268976531	0.0546060265	0.0103776536	0.1005586047	0.1118826201	-0.0005679273	0.0431110881	0.0606533056	-0.075462446	-0.0749149462	-0.0203685437	-0.0620492244	0.0854825803	0.0526869828	-0.0468692932	0.085749107	-0.1182061614	0.0592272274	0.0429594386	-0.0623761958	-0.0932674767	0.010955759	0.0482418332	0.0465876186	0.0091425034	-0.0701843527	-0.0746259351	-0.0324682658	-0.0426455383	-0.0363538081	0.0574856616	0.0603355487	-0.1725482823	-0.010312038	0.0626575256	-0.000402608	-0.0508667036	-0.113300394	-0.0401326284	-0.0340650043	0.0035933689	0.0026746165	0.0461203222	-0.100930003	0.0166067318	0.1166201313	-0.0655534628	-0.0333035596	-0.0292668111	0.1334212921	0.0603934564	-0.0306778147	0.1148107295	-0.0669257585	0.048262458	-0.0231210671	0.0170791919	0.043671344	-0.0077372786	-0.068165227	-0.0438770824	0.0206532733	-0.1388798688	0.0033719308	-0.0847456378	-0.0855335907	-0.0553197111	0.037629762	-0.0134969441	0.0466451201	0.0038804512	-0.0625050578	-0.0682637845	0.1115039938	-0.0428843555	0.0659880877	0.1178217483	0.0222990908	-0.0842967729	0.059992406	0.0552361757	0.081529491	-0.0202633472	0.1565484005	-0.0048354461	0.0785574968	-0.0071079182	-0.0882931893	0.000150944	-1.583699999999999e-05	2.508105689999997e-10	2.2784091136e-08	0.0244917	0.02816334	0.0007931737199556	0.00059984336889	-0.00722232	0.03246228	0.0010537996227984	5.21619061824e-05	0.000529442	-0.000446334	1.9921403955600009e-07	2.80308831364e-07	-0.000362051	0.0	1.31080926601e-07	0.0	0.000375789	3.359200000000004e-05	1.41217372521e-07	1.1284224640000028e-09
823.2821232229333	0.0363331014007144	677793.4544184611	0.0013200942573945	957.1362580324236	5.139922379945801	916109.8164403102	26.41880207186771	809.7683957216144	0.6814524347583983	655724.8547095571	0.4643774208381491	814.0701682291958	633.0102272708963	1.028898	23.130384	0.077949984	0.044728	-0.0453888861	-0.0530385947	-0.1068030999	0.0314496686	-0.0363998352	-0.0494215677	-0.1255951172	0.0893555654	0.0012217214	-0.0173319005	-0.0723992335	-0.0691590408	-0.0301791866	-0.0202463354	0.0191256798	-0.0717037795	-0.0931157638	-0.0488435708	0.031732015	0.0479083865	-0.0599486932	-0.1280846781	0.0303835202	0.0789879268	0.1340226127	-0.0920913494	0.05641105	0.0788329954	0.0256251399	-0.0653466367	0.1030628346	0.0950359143	0.0811990311	0.1655889061	-0.0965327138	-0.1932513428	0.0460202977	-0.1377299425	-0.1107083489	0.1698650748	-0.0196905078	-0.0434955965	-0.0552758447	-0.0012338198	0.023575922	-0.0011829274	-0.0876969807	0.1110079193	-0.0613263529	0.0470312345	0.0052866322	-0.0471156812	-0.0574852164	0.0089703892	0.0560233896	-0.0545302637	-0.0254634343	-0.0218940768	-0.0870750498	0.0995736552	0.1184859718	0.1525537537	0.0223166955	-0.0589170339	0.0404250176	-0.0190728852	0.0421862279	-0.1587504474	0.034208728	0.024468653	0.0564626173	-0.0202825649	0.0545355681	-0.0754380487	-0.0618636782	0.0737915464	-0.1809551492	0.0119566673	0.0578945582	0.010186324	-0.0292301026	-0.1115440242	0.1018532785	0.0247301954	0.0078159639	0.2022709049	0.1314798069	-0.0402516622	-0.0578262266	0.0134329996	0.1557462786	-0.0261676652	0.0283846572	-0.2061916711	-0.0073699219	0.0757371058	-0.0381786935	0.0124753421	0.1114499528	-0.0687953512	0.0259446178	-0.0532510152	-0.0286540922	-0.0825554835	0.0040088847	-0.0721675104	-0.0251927378	-0.0190545516	0.0768132552	-0.0118330366	-0.092661062	0.000152908	1.9639999999999968e-06	3.857295999999988e-12	2.3380856464e-08	-0.0129818	-0.0374735	0.00140426320225	0.00016852713124	0.011388	0.01861032	0.0003463440105024	0.000129686544	0.000454964	-7.4478e-05	5.546972484e-09	2.06992241296e-07	-9.2063e-05	0.000269988	8.475595969e-09	7.289352014399999e-08	0.000282971	-9.2818e-05	8.007258684100003e-08	8.615181123999998e-09
822.2627725042155	-1.0193507187177602	676116.0670463193	1.0390758877504145	958.628899979262	1.4926419468383756	918969.3678754498	2.227979981461456	807.8071000109613	-1.961295710653076	652552.3108281193	3.8466808646261534	812.7507742533505	627.0200250002372	1.041807	23.420603	0.0878623124999999	0.0420591	-0.0606687404	0.1395398355	0.0236298043	0.0280887682	0.0922269821	0.0748677069	-0.0080366581	0.0456209553	-0.0285428313	-0.0130009263	-0.0868466394	0.1812876666	0.0081206287	-0.0515817026	-0.0706956541	0.0732572457	0.0292474594	0.0480576678	0.0407201843	0.1113541397	0.0199323966	0.0013103229	0.039757291	-0.1026977157	-0.0148798995	-0.0902689225	0.107105098	-0.0172699294	-0.0040353155	-0.0615973533	0.09024243	0.0779547205	0.195200694	0.008284394	-0.0962518678	-0.1271527318	-0.0456960409	-0.0368782865	0.0798495298	0.0952014202	0.0299367423	-0.0547668918	-0.0325442857	-0.0607339455	0.1071293716	-0.210067715	-0.127038184	-0.0794925359	0.0544648981	0.1754193398	0.0254290429	-0.0389470532	0.08688477	-0.0764172866	0.0300434515	0.0593589205	-0.0380826125	-0.0320314938	-0.036821675	0.0528966946	0.0346400029	0.0546702902	-0.0205692222	0.1197995541	0.0378604784	0.0414270308	-0.0091498956	-0.0549720138	-0.0134529614	0.050208494	0.0742618009	0.0573481563	0.0602894576	-0.1359285061	-0.1410635843	-0.0802633878	-0.0483345621	0.0353604171	-0.0021457294	0.0538314873	-0.0875575733	-0.0412662681	0.0099555195	0.0894042685	0.1096506939	0.0547179646	0.0564667751	0.0722625358	-0.082916111	-0.0186762474	0.0385203338	-0.0823129857	0.2012999567	-0.0224902865	0.0974638164	-0.0325772224	0.0059185231	0.0073515431	0.1280253843	-0.2197739699	-0.0210236647	0.0882913967	0.0188976955	-0.038834959	-0.0160715088	0.0119272861	-0.1756134387	-0.1476980461	0.0750362016	-0.0165379384	-0.0966728009	0.000152765	-1.4300000000000185e-07	2.0449000000000528e-14	2.3337145225e-08	0.00849253	0.02147433	0.0004611468489489	7.21230658009e-05	-0.00592022	-0.01730822	0.0002995744795683	3.5049004848400005e-05	-6.64039e-06	-0.0004616043899999	2.130786128672721e-07	4.40947793521e-11	-0.000612051	-0.000519988	3.7460642660100005e-07	2.70387520144e-07	0.000282971	0.0	8.007258684100003e-08	0.0
820.9945428931836	-1.2682296110318705	674032.0394603875	1.608406346298049	952.251629810422	-6.377270168840028	906783.1664766048	40.669574806376914	806.7399679748218	-1.0671320361395829	650829.3759280164	1.138770782555412	811.2559272936006	630.7804992185991	1.123401	25.254892	0.1173258164999999	0.0651306	-0.0693815383	-0.1093173849	0.0373300314	0.0549581155	0.0320155645	-0.0727506222	-0.0357617694	-0.0333193213	-0.0500290066	0.040025571	0.1218909183	-0.0229929271	0.1103667794	-0.0238490165	-0.029336359	-0.0138568657	-0.0690649003	0.0725977267	-0.1047718795	-0.0247789815	-0.006916008	0.0022550586	0.0446836674	0.0558204686	-0.0646156892	0.1053941531	-0.0043076187	-0.0809345827	0.0352078613	0.0881007623	-0.0279629945	0.0025945096	-0.0318216417	0.0562668354	0.1999597605	0.0484264224	0.0654028812	-0.1042904855	-0.0186109268	-0.0756402111	-0.1150765249	-0.1301862527	-0.0130267677	-0.1770706786	-0.1162022141	-0.1931430161	-0.0968697728	-0.0204414702	0.0417012198	0.0663645896	0.0088696899	0.1193103574	0.0525101764	-0.0370571763	-0.0438869428	-0.0933988849	-0.0418116997	0.0332572982	-0.123209209	0.0614738078	-0.0664174048	0.0405371928	0.0307856212	0.014011105	-0.1062145626	0.0580952604	-0.0232770693	0.0056334031	0.0768173475	-0.1011503319	-0.102332499	-0.0303271225	-0.0648006592	0.0615567935	-0.0490236211	0.0614191935	0.0140838874	0.0668259563	-0.0304085965	-0.0239148405	-0.0487550178	-0.040934985	0.0396030892	-0.0353874519	-0.1295485706	0.018917586	0.0288005553	0.1682339715	0.0653351896	0.0040360036	-0.0975965781	0.0134189185	0.0308292033	-0.0015415849	-0.0673034458	-0.0094363501	0.1412365194	-0.0180372553	-0.0192642885	-0.2185461953	-0.1272537227	0.0271148681	0.1172068569	-0.0754765403	0.054849282	-0.0242500138	-0.0486521663	-0.0242320656	0.0732270951	-0.0212145853	-0.1003129872	0.000160952	8.187000000000022e-06	6.702696900000035e-11	2.5905546304000004e-08	0.0611102	0.05261767	0.0027686191962289	0.00373445654404	0.0261186	0.0320388199999999	0.0010264859869923	0.0006821812659599	8.37264e-05	9.036679e-05	8.166156734904102e-09	7.010110056960001e-09	-0.00019586	0.0004161909999999	3.8361139600000007e-08	1.7321494848099994e-07	0.000429636	0.0001466649999999	1.84587092496e-07	2.1510622224999997e-08
820.2871164012399	-0.7074264919436928	672870.9533338613	0.5004522415037597	955.278026010053	3.026396199631108	912556.1069776636	9.159073957141617	808.0060187351704	1.2660507603486622	652873.7263122606	1.6028845277794257	812.8094201402357	624.369767734053	1.11053	24.965544	0.095237625	0.0622491	-0.1022545904	0.0850041237	-0.1333908703	0.0023481433	0.0932497797	-0.0130464415	-0.1180301499	0.0369680398	0.0111197094	0.0708387602	-0.13882014	0.0052866217	0.1081965049	0.0041473374	-0.0196170925	0.1022898593	0.0581526468	0.0520460564	0.0672060094	0.0490482498	-0.0617741603	0.0108747072	-0.091172287	0.0259739651	0.0311063306	-0.1652063495	0.0027795316	0.0992371962	0.0604427075	-0.0867372031	-0.0773878065	-0.0004610331	0.0968346375	-0.0805707517	0.0371909563	0.0420235104	0.039432051	0.1919453624	-0.0856088607	-0.0068025045	0.0184748178	0.0196785274	0.0989042188	-0.0082971816	0.0164989358	0.0149232642	0.1359803043	-0.1095890137	-0.0551371171	0.0319455712	0.0323724307	0.0354365315	0.0716403192	0.1127124685	0.0917190257	0.0727592991	-0.0394522471	-0.1224876715	0.0473720438	0.0556180709	0.0286305445	0.128843083	0.0116635156	0.0516528602	0.0223202456	-0.0825870117	0.0336078864	-0.1649483094	-0.0492756674	0.1404323294	0.0351038582	-0.0973528536	0.0456065294	0.0296600938	0.0244651789	-0.0376741506	0.0091879283	-0.0558035923	-0.037180236	0.0272730016	-0.0910793653	-0.0023599032	-0.0599746612	-0.0733929881	0.1355171199	0.1023939077	-0.1217737182	0.0198444743	0.1405811947	0.0200164874	0.0372966256	-0.0258269394	-0.0881358139	0.1808223649	-0.0221642415	0.0554440482	-0.1667410529	0.0683716332	-0.060294693	0.0516353905	-0.0407080289	-0.0303360473	0.0408450003	-0.0546268065	-0.1191162932	0.0897007259	-0.0894058603	0.098867795	0.0713867084	-0.0258549876	-0.1035676303	0.000150517	-1.0435000000000018e-05	1.0888922500000036e-10	2.2655367289e-08	0.00390904	-0.05720116	0.0032719727053456	1.52805937216e-05	0.0261559	3.730000000000053e-05	1.3912900000000394e-09	0.0006841311048099	0.000530645	0.0004469186	1.9973623502596e-07	2.815841160250001e-07	-0.000362051	-0.000166191	1.31080926601e-07	2.7619448481e-08	0.000282971	-0.0001466649999999	8.007258684100003e-08	2.1510622224999997e-08
821.8828994996425	1.595783098402535	675491.5004899394	2.5465236971471947	950.0026098475792	-5.275416162473903	902504.9587172116	27.83001568729088	806.1956744446605	-1.8103442905098743	649951.4654932811	3.277346450181701	810.8196489780591	619.8616722552282	1.14843	25.81757	0.064409814	0.0429825	-0.0741133375	0.00126213	0.1257935969	-0.0484975893	0.0724993787	-0.0668227682	0.1674324051	-0.0851484978	-0.0740842524	0.0057566829	-0.0438788193	-0.1092807268	0.0163396412	0.0765921312	0.0846834282	-0.116170745	0.0033453581	0.1195162891	-0.0563635956	-0.0239601339	0.0222813108	-0.008168785	0.0887085629	0.1038001314	-0.1452507594	0.0647856856	0.1819023514	-0.1089653693	-0.0104542796	0.149747962	-0.0906075146	0.007471882	0.0666577098	0.1055017828	-0.003844408	0.0066507078	0.1804169097	0.0024757479	0.0469303625	-0.0523066787	0.0122164222	-0.06250818	-0.1533163686	0.0378524968	0.0387042223	0.004009632	-0.0005584001	0.022054346	-0.1133071895	0.0525343213	-0.0505422691	0.0589008864	-0.1037683911	0.0091308417	0.0009779482	0.0109815757	-0.0258876845	-0.0803598632	0.004946383	0.0015513554	-0.027914826	-0.0262946787	-0.0528797818	0.0822814599	-0.1166314013	0.0546164365	0.0225324369	0.0495678505	0.0317966398	0.0001893826	-0.0817009268	-0.0589899983	-0.0302058822	0.0901307727	-0.1196909803	-0.0122422927	0.1246114808	0.0203692173	0.0094149239	0.1897673033	0.0310389738	0.0686871975	0.0956005231	-0.1082581517	-0.0543761664	0.0202048297	0.2194317783	0.0120713865	0.0105580051	-0.0056064429	0.0407625914	0.0890997211	0.0460784513	-0.0403410321	0.056056585	-0.0061570709	0.1011057755	0.0605150876	0.0224853954	-0.1143996812	0.0098215773	-0.1116313222	-0.0482946586	0.0699560426	-0.0146828672	0.2417369084	0.0565173637	-0.0938496726	0.0695158277	-0.030451217	-0.1064242213	0.000150513	-4.000000000008771e-09	1.600000000007017e-17	2.2654163168999995e-08	0.0425343	0.0386252599999999	0.0014919107100675	0.0018091666764899	0.0208146	-0.0053413	2.852948569e-05	0.00043324757316	0.00012178	-0.000408865	1.6717058822500008e-07	1.48303684e-08	-0.000362051	0.0	1.31080926601e-07	0.0	0.000282971	0.0	8.007258684100003e-08	0.0
824.3539013494884	2.471001849845948	679559.354670122	6.105850141942095	951.0761715143632	1.0735616667840304	904545.8840224184	1.1525346523881057	807.9631597701957	1.7674853255351763	652804.4675458388	3.1240043759821883	811.7015529464852	628.1816076100415	1.091244	24.531984	0.112751106	0.058373	-0.041309175	-0.0682612806	-0.0527635151	-0.0737204468	-0.0558801664	-0.1219227104	0.0235993857	0.0134462117	0.0306735303	0.0397874657	-0.1029523102	-0.0739524436	-0.0801181074	0.001999503	0.0731522136	0.0916866148	-0.0418200867	0.0439720115	0.0163504788	-0.0432835168	-0.0590866929	-0.0433646259	-0.0776823771	0.090786662	-0.1484399059	-0.0433365334	0.0855047015	0.0634156524	-0.0482590344	-0.128806144	-0.1393841573	0.0617636893	0.1031330525	0.0800610717	0.0555639025	0.0004599418	0.1222933146	-0.0034864838	-0.1583696568	-0.1269561232	-0.0384889513	-0.0691193592	0.0074674657	0.1036728862	0.0605861862	0.0526974642	-0.0193078434	-0.1488876275	-0.079321443	0.0225511969	0.124088629	-0.0124556718	-0.0662229939	0.0254493375	0.0365219293	-0.0893193659	-0.0268139668	0.1759079892	-0.0256625813	0.0976891808	0.0583193471	-0.129616548	-0.2679595407	-0.0637172036	-0.0892853645	-0.0668069721	0.0569696908	-0.1190512335	0.0295372921	0.0941816241	0.0131755901	0.0061797666	-0.0863365354	0.0298316788	-0.0383044064	-0.0449906284	0.1211029967	0.1178381233	0.0040633588	0.0124256019	0.0683919067	-0.0743166429	-0.0353798632	-0.0923984406	0.0355600199	0.1714135166	-0.0041487243	-0.0173449283	0.0631929684	-0.0965805286	-0.0654798639	0.0116538372	-0.0951862315	0.0974977181	0.0775785812	0.0818936539	0.1308748015	0.1373121961	-0.0609812295	-0.0402708581	0.024536198	-0.0854908599	-0.0277096663	-0.0116623944	-0.0917752655	0.1440882461	0.0631938509	-0.1909496484	0.0676152521	-0.034995421	-0.108871781	0.000134217	-1.629599999999998e-05	2.655596159999994e-10	1.8014203089000002e-08	0.00105684	-0.0414774599999999	0.0017203796880515	1.1169107856e-06	-0.0122705	-0.0330851	0.00109462384201	0.00015056517025	-0.000391665	-0.000513445	2.636257680250001e-07	1.53401472225e-07	-0.000612051	-0.0002499999999999	3.7460642660100005e-07	6.249999999999997e-08	0.000282971	0.0	8.007258684100003e-08	0.0
824.8664798350122	0.512578485523818	680404.7095554046	0.2627367038218909	956.5414557994987	5.465284285135567	914971.5566630244	29.869332317349787	808.589288892597	0.6261291224012666	653816.6381118357	0.3920376779189803	813.3849045426517	637.233550056775	1.035501	23.27882	0.104454432	0.0584073	0.0074337562	0.073056548	0.0781244634	-0.0211699724	0.0223473521	0.0766450236	0.088332212	0.0142743471	0.0023313728	-0.0261644659	0.052587305	0.1084758228	-0.0326538283	-0.0548817258	-0.030360549	0.0322977068	-0.0301396818	0.0084881277	0.0583822999	0.0772650572	-0.1298491762	0.0974095419	0.0263724822	-0.0022412786	0.110168284	-0.0227051984	-0.0357014266	-0.0102170634	0.1176607518	0.0857802787	0.0351392914	0.0805982081	-0.0194776835	-0.1342058714	0.0874452404	-0.0303876653	0.1001455331	0.1128277175	-0.0455026512	0.0229510115	-0.1514883122	0.1084257099	-0.0081274541	0.1044635934	-0.0150456054	-0.0227542542	0.0006653344	0.0341036897	0.0914909432	-0.0596265956	-0.1034453386	0.1970248681	-0.1002997059	0.108302199	0.0624607055	-0.0257301037	0.0336953728	0.0118072427	0.0758603443	-0.0753421244	0.0013871348	-0.0119298371	-0.1274610707	0.0806283724	0.0519033099	0.0214643046	-0.0744636445	-0.0252247722	0.0870223283	0.0329509391	-0.0237629969	0.1477102524	0.0471197932	-0.0789258783	-0.0164163078	0.018154389	-0.03530424	-0.1191862903	-0.0190192401	-0.1368089135	-0.0412840127	0.0467313456	-0.0361341058	-0.2326364003	-0.0244588964	0.054159687	0.0829787991	0.1607685819	-0.0500464363	-0.0735463738	-0.024179094	0.0588133039	-0.1420689146	-0.0776818077	0.0371346114	-0.0390597976	-0.0192194504	-0.0377778449	-0.0376521119	0.0473399773	0.0006133047	0.1056063591	0.1069961235	-0.0628184946	0.0672198796	0.0302774346	-0.0180630251	-0.0223529667	0.0656857936	-0.0394798359	-0.1109009027	0.000155489	2.1272e-05	4.5249798399999976e-10	2.4176829121e-08	0.0282838	0.02722696	0.0007413073508416	0.00079997334244	-0.0372051	-0.0249345999999999	0.0006217342771599	0.0013842194660099	0.000325312	0.000716977	5.14056018529e-07	1.0582789734400001e-07	-0.000362051	0.0002499999999999	1.31080926601e-07	6.249999999999997e-08	0.000361426	7.845499999999995e-05	1.30628753476e-07	6.1551870249999926e-09
824.2435168287435	-0.6229630062687193	679377.3750342152	0.3880829071793603	954.0024393559434	-2.539016443555397	910120.6542970904	6.446604500644696	808.690740506947	0.1014516143500259	653980.7137816743	0.0102924300542263	812.9883351009339	642.5110151022471	1.047466	23.54781	0.106962999	0.0599046	0.0008768501	-0.0719026033	-0.0048323596	0.041094558	-0.009789322	-0.0308901938	-0.0558361016	-0.0416742443	-0.058524784	0.0226535501	-0.0279077828	-0.0546115165	0.0573405678	-0.0882572703	-0.0684082677	-0.0106836165	-0.0117897332	0.0044711623	-0.0131152732	0.0391871984	-0.0203481652	-0.0931518599	-0.0505334364	0.0244799695	0.0306063522	0.0178268685	-0.0469803714	-0.0315121554	-0.0728767371	0.0131618208	-0.0589831244	0.1123358673	-0.0728469575	0.0688042704	-0.0469115788	-0.0956547104	-0.1019753398	0.009854049	-0.2470485661	-0.0220923024	-0.1045671219	0.0348072701	0.0399422071	-0.0705941171	-0.0213858885	0.0769258992	-0.0814807401	-0.0340578969	0.1325451815	-0.0145921802	-0.0177401723	0.0609124935	-0.0777689087	0.062997551	-0.0892035374	-0.0561835143	0.0351137504	0.0904626278	-0.0642627753	-0.1004680395	-0.0155151265	0.1484099941	0.0465753445	-0.0246692655	-0.0207898873	0.0321482325	0.0439170862	-0.0354806763	0.0817707598	-0.0433605861	0.0328444302	-0.0430195721	-0.112729235	0.0046630291	0.0392156732	-0.0297784224	-0.0468317072	-0.027881735	-0.0007109129	-0.1045396189	-0.0056050526	-0.1615632368	0.0216543484	0.1280978407	-0.0020375156	0.1159836836	0.1092401382	0.04095073	-0.0292040577	0.0209555216	0.0009579318	0.0369926449	-0.1758510813	0.0308368382	-0.0119773522	-0.0043761784	-0.0021951032	-0.0290918002	-0.1596934484	-0.0152524071	-0.0396309871	-0.0599785611	-0.1314934323	0.0637988064	0.046746675	-0.0204787533	0.1175067498	0.0304681404	0.0637282764	-0.0438968002	-0.1125037874	-0.00512481	-0.005280299	2.7881557529401e-05	2.6263677536099994e-05	0.00105945	-0.02722435	0.0007411652329225	1.1224343025e-06	-0.0230301	0.0141749999999999	0.0002009306249999	0.00053038550601	-0.000571493	-0.000896805	8.04259208025e-07	3.26604249049e-07	-0.000131644	0.000230407	1.7330142735999997e-08	5.308738564900002e-08	0.000282971	-7.845499999999995e-05	8.007258684100003e-08	6.1551870249999926e-09
824.2894298744518	0.0459130457082892	679453.0642027488	0.0021080077662114	956.279530624465	2.2770912685216445	914470.5406913472	5.185144645177512	809.8343954626719	1.1436549557248554	655831.7480743912	1.307946657754021	814.6904506113223	637.8231088412358	1.048468	23.570339	0.17150984	0.109894	-0.0081379412	-0.0251632719	-0.1156648976	0.0491080539	-0.0060065212	0.0065326236	-0.0742386403	0.1315131203	0.0211851684	-0.0778379855	0.0534891337	-0.0517226479	-0.1082756013	-0.0615847523	0.0903773689	-0.1063406339	0.0710774055	-0.1164781255	-0.0998803928	-0.0025393624	-0.0594127397	0.0744308921	-0.093772165	0.0456520856	-0.0722351106	0.0579809079	-0.0338983606	0.0750463598	0.051887008	0.0088186475	0.1258414017	-0.0081473999	-0.0588634751	-0.0775931403	-0.1298486701	0.0707343121	0.0367417503	0.0468702686	0.0054637172	-0.0394262081	0.0220000188	-0.1034916625	0.0137526431	-0.0375085237	-0.0323757425	0.1780289675	0.0698532462	0.0062243304	-0.0366437478	0.0962663567	-0.0669363356	0.0885496126	0.1048556546	0.0311663913	0.1569449512	-0.0054170623	-0.0284787491	-0.0570044674	-0.0304912907	-0.0251191645	-0.0018231756	-0.032441275	0.0293326009	-0.0718614283	0.0716635532	0.0621379729	-0.0357145474	-0.1111090945	-0.0334419689	-0.0195261549	-0.0736970704	0.0358122233	-0.0226421535	0.0530572969	0.1019474405	-0.0229045361	-0.1044317061	-0.0262879081	0.2033274205	0.0296814059	0.0107304817	0.182855315	-0.0464615086	0.0108610852	-0.0154074649	-0.0767785246	0.0111436872	0.0537790947	-0.0366952186	-0.274984023	0.1423686536	0.0820898358	-0.0551197328	0.0743197897	0.0266480965	0.0094811342	-0.0370135364	0.0573084585	0.007509914	0.0549296633	-0.1143514762	-0.0320294184	-0.0463532896	-0.1272047015	0.0825383324	-0.0446824565	-0.0449387694	0.0233038415	0.0617435365	-0.0482387676	-0.1136742748	0.00012854	0.0052533499999999	2.7597686222499997e-05	1.6522531600000005e-08	0.0835235	0.08246405	0.0068003195424025	0.00697617505225	-0.0316308	-0.0086007	7.397204048999999e-05	0.00100050750864	0.000728124	0.0012996169999999	1.6890043466889996e-06	5.30164559376e-07	-3.19932e-05	9.965079999999998e-05	1.0235648462399999e-09	9.930281940639996e-09	0.000178404	-0.000104567	3.1827987216000004e-08	1.0934257489000005e-08
