global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
800.4115653677703	-1.4625293547396725	2.138992113475242	640658.6739744844	992.2055514625714	5.763033655009167	984471.8563531454	33.21255690876832	765.9626460673047	0.1657897116386948	586698.7751704272	0.0274862284852415	799.2378873453043	678.9378691976351	1.471477	30.558708	0.4345677	0.290179	0.2187794047	-0.2975231307	0.1687506877	-0.0899216288	-0.1030348774	-0.3027948372	-0.1217981618	-0.1919352007	-0.1740649994	0.0516467587	-0.048646608	-0.196050988	0.0115235577	-0.1562339515	0.2346377715	0.3510052319	-0.024158101	-0.0802173721	0.0739955794	0.1874756268	0.072440535	0.058002478	0.0111767357	-0.0090453517	0.1073388936	-0.1159552155	-0.0160420161	0.0012699883	-0.0606262672	-0.047093	0.0517320036	-0.0744858556	0.0230227294	-0.0066255884	0.1465324618	0.0104267908	-0.0752401232	0.0200926601	0.053329386	-0.098875082	0.0660994442	0.0799139093	0.1032832319	0.0986947259	0.0554370058	-0.0551672969	-0.0240023709	-0.0720912818	0.0349485909	-0.1275059719	-0.0505954836	0.022579681	0.0036529887	-0.1380656656	-0.0602547205	-0.0108219352	-0.0581855958	0.0958987351	0.0526178124	0.2615290683	0.3366103039	0.0801730615	-0.0038739668	0.0548283109	-0.0239409863	0.0748812755	0.1466838722	0.0383502431	0.1111324575	0.0445761819	0.1322547734	0.2656048439	0.0928568298	0.1308239437	-0.0557913912	-0.0472432924	-0.0903353466	0.008861354	0.1520551571	-0.001153287	-0.0106501085	0.088285131	-0.158327988	0.0451180529	-0.1101704849	-0.019656973	-0.0082278613	-0.1442008459	0.1109263993	-0.0818651035	0.0848725832	0.0346892263	0.0178053205	-0.0571104205	0.0825379258	0.1030290437	-0.0825226964	0.0573054882	-0.0888148292	-0.0933388295	-0.0030714012	0.0035556678	-0.1144874327	-0.0106533374	0.0607065	0.0152829999999999	0.0002335700889999	0.0036852791422499	-0.347295	-0.093527	0.120613817025	0.008747299729	-0.0916366	-0.0393497	0.00839726645956	0.00154839889009	-0.0246731	-0.0055073999999999	0.00060876186361	3.033145475999999e-05	0.00464257	-0.0001343499999999	2.1553456204900003e-05	1.804992249999979e-08	-0.00100293	8.641000000000009e-05	1.0058685849e-06	7.466688100000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.0420509952029	-3.369514372567437	11.353627106938529	635276.0310546396	997.4430061100264	5.237454647455024	994892.5504378062	27.430931184148232	766.3104961182105	0.3478500509057767	587231.7764609379	0.1209996579151514	800.9160498895413	655.4142293269001	1.233867	25.624178	0.29653743	0.145552	0.2664755414	-0.2447123203	0.2646671394	0.0087786035	-0.1645671895	-0.230389981	-0.0809354413	-0.054127395	0.0443833718	-0.0414912999	-0.1774520106	0.0569599801	0.0125985385	0.0120473701	0.2187133558	0.2791773616	-0.0107205153	0.06296878	-0.0142118736	0.0736704463	0.0780357722	-0.055635568	-0.019475526	0.0561157193	-0.0105830207	-0.0019113412	-0.0813408531	-0.0042819295	-0.0555397048	-0.0145594162	0.1693796555	-0.1975163352	0.0077771474	-0.003284784	0.143687388	-0.0586360208	-0.0689403752	-0.0130349051	-0.0165304682	-0.0072340354	-0.0890234809	0.0111143586	-0.0360543458	-0.0092194703	0.0956562608	0.0078898903	0.0334458965	-0.2069933082	0.0461000092	0.1043274842	0.0275551138	0.0059445224	0.0863183857	0.091071373	-0.0173961567	-0.0425214979	0.0999434812	0.0278308903	-0.1146973129	0.2646399532	0.2423768722	-0.0723799037	0.0169427816	-0.0616432126	-0.0625035436	0.1239039182	0.1053088967	-0.0622398971	0.0558601593	0.1508446584	0.1100432523	0.0376688067	0.0716437343	0.0844837671	0.0694714451	0.1889916982	0.1333074436	-0.0751957562	0.0114634477	-0.0683502551	-0.1503964517	-0.0065594457	0.0027719818	-0.1108151141	0.0750085281	-0.1814328184	-0.0128811417	0.1864896903	0.0908979181	-0.0100842886	0.0542205007	-0.0221255442	-0.1254897253	-0.0885020508	-0.0037159956	0.0190776626	-0.1107706278	-0.046879573	0.0435037575	0.0525465446	-0.02017629	0.0011853914	-0.1146833673	-0.0035556678	0.0816583	0.0209518	0.00043897792324	0.00666807795889	-0.28148	0.065815	0.0792309904	0.004331614225	-0.0834643	0.0081722999999999	0.00696628937449	6.678648728999989e-05	-0.0224711	0.0022019999999999	0.00050495033521	4.848803999999996e-06	0.00372479	-0.00091778	1.38740605441e-05	8.423201284000008e-07	-9.07434e-05	0.0009121865999999	8.23436464356e-09	8.320843932195599e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.7453324358049	-2.2967185593979598	5.274916141083038	631620.1434284981	992.0175858764144	-5.425420233612044	984098.8906880692	29.43518471128697	765.7641774470451	-0.5463186711654089	586394.7754611495	0.2984640904639382	799.9722380279503	635.5384520985705	1.20148	24.951586	0.39645387	0.208509	0.2960098486	-0.1634180032	0.1073283965	0.1371779234	-0.108347236	-0.2038953698	-0.0524519333	-0.1421977171	0.1106947955	-0.1060685613	0.1920636769	-0.0331593599	0.1365818432	-0.0702878403	0.2117346008	0.214727255	-0.0059698637	0.1355515159	0.1090693654	0.0247000565	-0.0254327836	0.0283291817	-0.0181163773	0.065891272	0.0677091025	0.0168737434	0.0976245246	0.0223920077	-0.0882939472	0.0953423438	0.0446828204	0.0304179428	-0.0314341385	-0.0313221177	-0.038601561	-0.0352536338	0.0399686132	0.022152621	-0.0698544136	0.0742751253	-0.0339650942	-0.1486302898	-0.024901815	-0.0628023652	-0.1010752312	0.1509561065	0.1122643564	0.0505030853	-0.0264328344	-0.0569928463	-0.1205084712	0.010302576	0.0513323076	0.0762004559	-0.1074206705	0.0788927073	-0.0369138622	-0.0256475891	-0.1210210941	0.2680503515	0.1697303339	-0.0254712551	0.1085316834	0.0127793162	0.080158351	-0.0829157448	-0.0398996532	-0.0269444518	0.0731273712	-0.0503636822	0.0885399029	0.1561615705	0.0039890281	0.0101722263	0.0884281692	-0.0063493365	0.0636803426	-0.0291797281	-0.093690219	0.0364361429	0.1555836496	-0.0568814525	0.1187984374	0.0788370526	0.0447047453	-0.0486027803	-0.0970946899	0.0556794216	-0.0663919291	0.005746486	0.0501930917	-0.1093982155	-0.0593067316	0.0326652592	-0.0551977259	-0.0346339535	0.1252561989	0.0299284159	0.1274416874	-0.1040264996	-0.0223655911	-0.0011853914	-0.1146833673	0.0035556678	0.11447	0.0328117	0.00107660765689	0.0131033809	-0.225932	0.055548	0.0510452686239999	0.003085580304	-0.0296389	0.0538254	0.00087846439321	0.00289717368516	-0.0186494	0.0038217	0.00034780012036	1.4605390890000008e-05	0.00313864	-0.00058615	9.8510610496e-06	3.4357182250000015e-07	0.000586782	0.0006775254	3.44313115524e-07	4.590406676451601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.9013863992086	-0.8439460365963214	0.7122449126866395	630279.4113265856	989.051089280402	-2.966496596012348	978222.0572067498	8.800102054152848	766.8072045169793	1.043027069934169	587993.2888991445	1.087905468615458	800.5589225921062	625.9128502442765	1.183868	24.585827	0.3471204099999999	0.189797	0.3023453281	-0.0909751546	0.1377357961	0.1189436204	-0.075475695	-0.1436495239	-0.1587336323	-0.0613829572	0.0183002724	0.0001151855	0.0150290892	-0.0321058247	0.0140447683	-0.0521158148	0.2232498452	0.1739054764	0.007827138	0.1140884491	0.0098295647	0.0080802983	-0.0558549395	-0.0386195813	-0.0094934266	0.0546977378	-0.0473478581	0.00522193	0.0603433468	0.0691344127	0.0018447105	0.0055599905	0.0120896687	0.0325310849	-0.1242805619	-0.0464672191	-0.0068256811	0.0238160921	-0.0413694188	-0.1544457042	0.0431704062	-0.0608962333	-0.1428270677	0.0354678074	0.0092729641	-0.0885733518	-0.0771334234	0.092301698	-0.0657747837	-0.0851475697	-0.071207527	0.0108348953	0.0315570077	0.0683169972	0.0143245603	0.1074547481	0.0961568383	-0.0166502431	-0.1524569728	-0.0454165709	0.0630162026	0.2615827646	0.1278838178	-0.0349503208	0.0669312589	-0.0660561014	0.0169819193	0.0105386446	-0.0227215791	-0.0655633109	0.0349339298	-0.0047717187	0.0265742891	-0.0806920941	-0.0065829021	-0.0325050467	-0.0046700912	0.0284752146	-0.0996678014	-0.0505301201	-0.0604739505	-0.0241702392	0.0288899624	0.00348153	0.0454630558	0.0228995828	0.0774519485	-0.0780338806	0.0640829762	-0.0085496935	-0.0702782952	0.0013274276	0.0492066524	-0.224562177	-0.050484311	0.0373457382	-0.0339453588	-0.1630274122	0.1018764731	-0.025489593	-0.0365902838	0.0578584697	0.0526139626	-0.0035556678	-0.1144874327	0.0106533374	0.106338	-0.008132	6.6129424e-05	0.011307770244	-0.132085	0.0938469999999999	0.017446447225	0.0088072594089999	-0.00490839	0.0247305099999999	2.40922923921e-05	0.00061159812486	-0.0154152	0.0032341999999999	0.00023762839104	1.0460049639999998e-05	0.00242742	-0.0007112199999999	5.8923678564e-06	5.058338883999998e-07	0.00104958	0.000462798	1.1016181764e-06	2.1418198880400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.4628479055519	-0.4385384936566652	0.1923160104186569	629583.2910063891	993.7595613378428	4.708472057440758	987558.0657503818	22.169709115700407	767.3281399078174	0.52093539083819	588792.4742943911	0.2713736814277377	800.7229341837832	614.679445656784	1.048721	21.779181	0.16763249	0.107996	0.2959801742	-0.0507026473	0.050250707	0.1066577337	-0.146688969	-0.0375065222	-0.1067442833	-0.2351314908	0.051534173	0.087282064	0.1157453972	0.1470167409	-0.0793403333	0.1076091804	0.2322390474	0.1543966946	0.0199592541	0.0538290549	-0.085911058	-0.1167402797	0.0568770691	0.0247042266	0.0042078025	-0.025009978	0.045935223	-0.0018198826	0.0462131033	-0.0457493704	0.0124200265	0.118170578	-0.1009343137	0.0960191228	0.09074373	-0.0517401264	-0.1821759072	-0.0164789344	0.0183852438	-0.0036079557	0.1547991897	0.0499345962	-0.0083546073	-0.0055993458	-0.1787816166	-0.0325635177	-0.0593575106	-0.0449727802	-0.0157289308	0.068682785	0.0097743077	0.2218651949	0.0931826634	-0.064634765	-0.0007207356	0.0300358108	0.1348253782	-0.0473657189	0.1123601795	-0.0460015928	0.0512292621	0.2460458265	0.1210239121	0.0320483651	0.0011395258	-0.092623606	0.0100141964	-0.1533343673	-0.0617032175	0.0380944339	-0.0963883863	-0.0429713739	-0.1359347118	-0.0697592823	-0.0823874634	-0.0483097623	0.0829969621	0.0350419034	-0.0612403534	0.0790604341	-0.1512908521	-0.0689628609	0.1051591465	-0.0827580965	0.1548607146	-0.0517960481	-0.0347711985	0.1110463349	0.1402718921	0.0429201419	0.010502156	0.0125173194	-0.1152906415	-0.0134001383	-0.0242276796	0.0139783297	-0.082896439	-0.0208665663	-0.1813918487	0.0691655344	-0.118717936	-0.0012888763	0.0112799242	-0.0059244253	-0.1140958982	0.017710062	0.119617	0.013279	0.0001763318409999	0.014308226689	-0.138488	-0.0064029999999999	0.019178926144	4.09984089999999e-05	0.022551	0.02745939	0.000508547601	0.0007540180991721	-0.0133317	0.0020835	0.00017773422489	4.340972250000001e-06	0.0022509	-0.0001765199999999	5.066550810000001e-06	3.115931039999996e-08	0.0008997779999999	-0.0001498020000001	8.0960044928382e-07	2.2440639204029977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.144959791373	0.6821118858210866	0.4652766247783991	630666.2171620415	992.6062958489456	-1.1532654888972047	985267.2585589644	1.3300212878813087	767.1378754280541	-0.1902644797633002	588500.5199162688	0.0362005722595992	800.7240642816288	616.6445619390206	1.001081	20.789818	0.1840164	0.0929457	0.2765366115	-0.0261513265	0.1203896545	0.0102073949	-0.1269192693	-0.024094635	-0.2158856476	-0.0809353608	0.016536895	0.0174382441	0.0005947983	-0.0087281756	-0.0210130388	-0.0404502363	0.2066940463	0.1206491879	-0.0254699702	0.0269310125	-0.1201767565	-0.078950939	-0.0439104194	0.0968503226	-0.0063825103	-0.0598398571	-0.2083925745	0.0092469194	-0.120913089	-0.0546833578	-0.0926884948	-0.0573168732	-0.0119497638	-0.0638516239	0.036981564	-0.0092043277	-0.2331097112	-0.0740635328	0.1112199035	0.0006968918	0.0814959095	0.0188573033	-0.0692629594	-0.0722578996	-0.0210127526	-0.007379756	-0.0185997536	-0.0854967107	0.0352400284	0.0772592751	-0.0287078825	-0.0647101608	-0.0084101341	-0.0332419011	-0.040015492	0.00863822	0.0642969785	0.1590987237	-0.0416069956	-0.0702025176	0.0682552072	0.2089492599	0.1040096602	0.0262528987	-0.0165481651	-0.112708231	-0.0658820071	0.0303094029	-0.0010418882	0.0222178568	-0.0263390239	-0.0033762295	-0.0019755555	-0.1345608999	0.1772378434	-0.1438741584	-0.109959024	0.0424478968	0.0755673294	0.1053169473	-0.0115678235	0.0851274333	0.0877532914	-0.1153551267	0.0888740575	0.0901307063	-0.0217717456	0.0339285751	0.1376504018	0.1629402844	-0.1467136625	0.0589583468	-0.0394836327	0.0225957389	0.1137934707	0.0558322341	0.0638567245	0.0327836041	0.038610037	-0.0007674843	0.0199304979	0.1170377412	-0.0380621041	-0.0082906521	-0.1135094328	0.0246987197	0.117603	-0.002014	4.056196000000008e-06	0.013830465609	-0.0948164	0.0436716	0.00899014970896	0.00190720864656	-0.0130777	-0.0356287	0.0001710262372899	0.00126940426369	-0.0120662	0.0012655	0.0001455931824399	1.6014902500000026e-06	0.00173053	-0.00052037	2.9947340809000003e-06	2.7078493690000004e-07	0.00116795	0.0002681720000001	1.3641072025000002e-06	7.191622158405369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.3792659380456	-0.7656938533274342	0.5862870770234143	629450.659620392	994.4295181174746	1.82322226852898	988890.0665033528	3.32413944045996	766.8752603401562	-0.2626150878979842	588097.6649217823	0.068966684391666	800.4194947231283	615.5168140503317	0.991172	20.584047	0.1489676199999999	0.116689	0.2468284648	0.005880456	0.0949482908	0.0306787483	-0.1442212854	-0.009537261	-0.1399818216	-0.0933017933	-0.0099793671	0.0053380435	0.0517078056	0.1499989227	-0.0448770948	0.0212558806	0.2039591997	0.0971145986	-0.0026712696	0.033295289	-0.0431038316	-0.1218158402	-0.1301999998	0.0925161444	-0.1356762074	-0.0821599031	0.0454548411	0.0543519319	0.049155886	-0.0730352033	0.031791917	-0.041430406	-0.0935689964	0.1102411033	-0.0104318709	0.0291397651	-0.0067383926	-0.0243228944	-0.123324297	0.0781617573	0.0016706716	0.0849679022	0.1195848687	-0.0458540934	-0.0412973306	-0.0486864257	-0.1255357581	0.0130795048	-0.0364113518	0.0346676818	0.0929743614	-0.0579386009	0.0135119449	0.0919138796	-0.1278167043	-0.1052226563	-0.0654213687	-0.0652584159	0.1314281588	-0.040330803	-0.0255558714	0.2074469563	0.0726325549	0.0147446722	-0.0470724463	-0.0864294908	0.0019825499	-0.0231233166	-0.0916834898	-0.0374564288	-0.1171407052	-0.0995882242	-0.1511235747	-0.0833493977	0.0129006521	-0.058178334	0.0208569948	0.0259898129	0.0579387095	-0.0399054612	-0.1007084264	0.0279947909	-0.0289538474	-0.0402627573	0.0566025228	-0.015362651	-0.0013472377	0.1668335787	-0.0921491544	-0.0654227678	-0.084013895	-0.0627766513	0.103879532	0.135108246	0.0978475344	-0.0719093893	-0.0699961695	-0.0097934291	-0.1644085048	0.02624761	-0.0240435846	-0.0327063083	0.0336824111	-0.0106533374	-0.1127290384	0.0315924503	0.12605	0.0084469999999999	7.135180899999994e-05	0.0158886024999999	-0.0945432	0.0002732	0.0089384166662399	7.463824000000068e-08	-0.00347243	0.0096052699999999	1.20577701049e-05	9.22612117729e-05	-0.00979932	0.0022668799999999	9.60266724624e-05	5.138744934399995e-06	0.00173053	0.0	2.9947340809000003e-06	0.0	0.000821987	-0.000345963	6.75662628169e-07	1.1969039736900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.4249381690978	0.0456722310522081	0.0020859526892862	629523.1325086367	992.4479743680822	-1.9815437493923584	984952.9818273096	3.926515630755925	767.2258359276698	0.3505755875136174	588635.4833149117	0.122903242560518	801.2528354257558	610.8344609268019	1.412401	29.331854	0.5218860700000001	0.266868	0.1402192201	0.0950440274	0.130834392	0.0121415241	-0.0769191892	0.0756827581	-0.1282230017	0.0325661379	0.1005967931	-0.0106461002	-0.0226077906	-0.0375910509	-0.0753730682	-0.0741658955	0.0658476331	-0.007392673	0.0555620934	0.0620769963	-0.0667108339	-0.1810570819	-0.0113406187	0.0644597354	-0.1014631605	-0.1077273741	-0.0144357718	-0.0023985661	-0.1528073465	0.0142376427	0.1092934679	-0.046718585	0.0951787781	0.0224974108	-0.0741033105	0.0137322399	0.0140341642	0.0334781542	0.0457702477	-0.0130010297	-0.081129733	-0.0284643351	0.0248647137	-0.0211613373	0.0811299555	-0.1027299265	-0.032357297	0.1398564236	-0.097398661	0.0224173453	0.0120282653	-0.0369887769	-0.074458081	-0.1064088863	-0.0452029713	-0.1483194514	-0.0470892633	-0.0124078034	0.0218788707	0.0894087916	-0.0480002201	0.0853354362	-0.0135816139	-0.1058908542	-0.0401111176	-0.1094430721	-0.0730902677	0.0129877247	-0.0971807594	0.039567802	-0.0704979241	0.0002378057	0.0032795585	-0.0849961746	0.1781951	-0.2500028405	-0.0082836826	-0.0804570162	-0.0402083464	0.0755760542	-0.0789079058	0.1031806672	-0.0694902594	-0.0032109075	-0.0162122511	-0.1362093372	-0.0189484396	-0.0346889168	-0.0842976963	-0.1087222807	0.0596733625	0.0057961899	-0.0491405276	0.0573532274	0.1001060264	0.0147184864	-0.0190836609	0.0674243079	0.0351502976	-0.0259102544	-0.0273641649	0.0795317663	0.1713131459	-0.013011472	-0.1117560484	0.0383647583	0.0557245	-0.0703254999999999	0.0049456759502499	0.00310521990025	-0.0240587	0.0704844999999999	0.0005788210456899	0.0049680647402499	-0.0462588	-0.04278637	0.00213987657744	0.0018306734577769	-0.00549058	0.00430874	3.01464687364e-05	1.85652403876e-05	0.00273775	0.00100722	7.495275062500001e-06	1.0144921284e-06	-0.000627847	-0.001449834	3.9419185540899993e-07	2.1020186275560003e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0
793.825812969656	0.4008748005581992	0.160700605722576	630159.4213369353	991.269017321264	-1.1789570468182546	982614.2647010644	1.3899397182424202	765.6801538336407	-1.5456820940290754	586266.0979747077	2.3891331358021075	799.1573555901341	608.2548588573968	1.078053	22.388336	0.15304645	0.0798881	0.0986811619	0.1323661991	0.0016441387	0.0236770775	0.0327060059	0.049471727	-0.1556428608	-0.0274174899	0.0887978353	-0.0978800277	-0.0834202566	0.1928905687	-0.0023739972	-0.0106700277	0.0446385716	-0.0038258297	-0.0573777038	0.1062584766	0.095167094	-0.1166519942	0.044740314	0.0037663537	-0.0410864686	-0.010034915	-0.0458158431	0.2115261894	-0.0407209736	-0.018325701	0.1250872123	-0.0200913923	-0.0427303026	0.1671750694	0.1330605517	0.1062914008	-0.0454436457	-0.001905297	-0.0350682656	-0.0843797511	-0.1040935565	0.0520691931	-0.0030630814	-0.0779987647	-0.0151405031	-0.0474559925	0.0477501028	0.058705004	-0.0205220209	0.2420625969	0.047180877	-0.1327244518	-0.0285513007	0.0692246292	-0.003744825	-0.0299099218	0.0989561903	-0.0705636947	-0.036589125	0.0321037653	0.0590431239	0.0481280072	-0.0132319177	-0.0193011358	0.098627685	-0.0707780916	-0.0402313429	0.023516811	-0.1666896664	0.0413523213	-0.1160065134	-0.0406502195	-0.0589255489	-0.112930052	-0.0532315825	0.0126794697	0.0818934653	-0.0594921746	0.1807772191	0.0724924823	0.0975232792	-0.0743607218	-0.0898946493	-0.0600612653	-0.1461316926	-0.1498164126	-0.0498543346	0.0476242718	-0.0889945654	-0.0290565554	-0.0734998608	-0.1309175317	0.0199960677	0.1273681748	-0.0581495238	0.1148142523	-0.0001369036	-0.0627737286	0.0866300113	0.0522467142	0.1077810375	0.0946368661	0.0763367044	-0.0153640485	-0.110592125	0.0449896151	0.0462203	-0.0095042	9.032981764000008e-05	0.00213631613209	-0.0401694	-0.0161107	0.00161358069636	0.00025955465449	-0.0359449	0.0103139	0.00129203583601	0.00010637653321	-0.00417662	0.00131396	1.74441546244e-05	1.7264908816000008e-06	0.00320736	0.0004696099999999	1.0287158169599998e-05	2.205335520999997e-07	-0.00118663	-0.000558783	1.4080907569e-06	3.12238441089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.87253155375	2.0467185840940374	4.1890569624759015	633413.0864817748	988.4797265991168	-2.7892907221471432	977092.1698974648	7.780142732656132	765.9459624795842	0.2658086459434798	586673.2174387766	0.0706542362583062	798.5221914662254	616.1829940550637	0.952136	19.773369	0.09637245	0.042194	0.0991259877	0.1058767195	-0.0828281564	0.0206309389	0.0411617929	-0.0176879298	-0.1427952421	-0.0095913442	0.0663499978	0.0109177042	0.1285213228	0.0627916496	-0.0289247351	0.0003010261	0.0476674446	-0.0249725967	-0.0495325689	0.0456195569	0.0561019885	-0.0065711968	0.0015045344	-0.0577526812	-0.0770212429	-0.1063121849	0.0304100584	0.1818212841	-0.0393941107	-0.0384742584	0.0890107471	0.0353872387	-0.1287027613	-0.106217818	0.030038322	0.061852177	-0.0406135058	0.0411823611	0.0447671181	0.1242248047	0.0145201648	-0.0537458288	0.0346963372	-0.0520121386	0.1309870587	0.100410508	-0.1135272844	0.0763913608	0.0543563858	0.0029986608	-0.0080373556	-0.0619015429	-0.039885244	-0.0348105526	-0.0611169288	0.0198628781	0.0124265846	0.114483411	-0.1635749939	0.0587905303	0.0207196861	0.0535819188	-0.0247803087	0.0559705922	0.1358070525	0.0361637861	-0.0590732852	-0.0223816267	-0.0965780015	0.0205678891	-0.0719710065	-0.1421553319	-0.0875136945	-0.0236527828	-0.0011006499	-0.144612769	0.0211893625	-0.0118649171	0.0715718455	-0.1303545953	0.0814195926	0.1130036023	0.0575255603	0.0672948365	-0.0611750367	-0.0063030471	0.0295301323	-0.0083160443	0.0813171331	0.058438478	0.0797439695	0.0017053235	-0.0332046208	0.084571629	0.0839614307	-0.0724161815	-0.0453440141	0.0548919332	0.0566041418	-0.0027926091	0.0613824782	-0.0600408904	-0.0523239371	-0.017710062	-0.1092392569	0.0514415587	0.0508788	0.0046585	2.170162225000003e-05	0.00258865228944	-0.0296364	0.010533	0.00087831620496	0.000110944089	-0.0648634	-0.0289185	0.00420726065956	0.00083627964225	-0.00463764	-0.00046102	2.15077047696e-05	2.1253944040000038e-07	0.00289131	-0.00031605	8.359673516099999e-06	9.98876025e-08	-0.000918451	0.0002681789999999	8.43552239401e-07	7.191997604099996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.1531758581508	2.2806443044007665	5.201338443195656	637048.4921324522	987.0025718116432	-1.477154787473637	974174.076762798	2.1819862661562857	765.7633515268609	-0.1826109527232802	586393.5105416507	0.033346760054504	797.7847944328652	631.399061439416	0.954329	19.818899	0.0775056	0.0450239	0.0541802503	0.0679788206	-0.1166405361	-0.0043821558	-0.0056227578	-0.0803933651	-0.1137481605	0.0742941163	0.0041355293	-0.0156354609	-0.0497460728	0.1368642258	0.0832832597	-0.065554655	0.055867192	-0.0169682706	-0.0725810876	-0.0099323166	0.0402638086	0.0112020234	-0.0074048352	0.0001063468	0.0750519085	-0.1525308925	-0.0760231361	0.1808963156	0.1037100897	0.1425249455	-0.0615741931	-0.0906412715	-0.010120003	-0.0560699577	-0.0729893541	0.0567168963	0.1215939802	0.1126182738	0.0024728743	-0.0002386938	0.0441654158	-0.0331948928	0.220076237	-0.0052016281	0.1004526793	-0.0598318318	-0.0429351581	-0.0745894134	-0.1153283594	0.1179410877	-0.1099354997	-0.1339409681	-0.0031145718	-0.112275882	-0.0692885871	0.0240239789	0.0210943144	0.0901022825	0.0297370629	-0.1715137757	-0.1038535053	0.0410383368	-0.0279323589	0.091963412	0.0768722021	0.0751191392	-0.0545993494	-0.0004578852	-0.0517535606	-0.0327892818	0.0016782283	-0.0064205612	-0.1360791418	-0.0817204706	0.0592892405	-0.0750476968	0.0307579557	-0.0023650244	0.0803227371	-0.0037221324	0.0684975622	-0.0842791962	-0.0539483167	0.0842578005	0.0709060883	0.1012073922	-0.0359603346	0.0023919466	0.0680727862	-0.2148907014	0.1126449118	-0.0936135619	0.0710835309	0.1061295046	0.0350389121	0.1278952669	0.0801115524	0.0056283595	0.1823912605	0.0414802282	0.1928934832	-0.0853785179	-0.0891890875	-0.0200485104	-0.1076997553	0.0576957916	0.0594242	0.0085454	7.302386116000002e-05	0.00353123554564	-0.0479897	-0.0183533	0.00230301130609	0.00033684362089	-0.0735991	-0.0087356999999999	0.00541682752081	7.631245448999998e-05	-0.00392114	0.0007165	1.53753388996e-05	5.133722500000002e-07	0.00294992	5.861000000000017e-05	8.7020280064e-06	3.4351321000000204e-09	-0.000980765	-6.231399999999995e-05	9.61899985225e-07	3.883034595999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
