global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
719.2931279684345	-0.8710247543452851	0.7586841226822644	517382.6039426148	799.861417267142	-3.3436487012776297	639778.286832601	11.17998663755558	686.5507589315323	-0.3466365076924376	0.1201568684652093	471351.944589463	686.7178968853224	532.1524530508078	1.06145	21.213125	0.1475567	0.0873353	-0.0074587612	0.0297075233	-0.0063551626	-0.0303818379	0.0142522689	-0.0716848377	-0.0034649042	-0.1095091615	0.0992329424	0.0875226219	-0.0249242916	-0.0460319482	-0.0344662155	-0.094751465	-0.0764677184	0.0016329168	-0.222051945	0.1045147065	-0.1223263152	-0.132563159	0.0192074032	0.1389628597	-0.078793078	-0.053887586	-0.0943859441	0.0762901476	0.047567322	0.006952226	0.0260958736	0.0391226956	-0.0091554576	-0.0293409091	0.1134980041	0.0422517499	-0.0568942786	-0.0051277225	0.0920825243	0.0534862288	-0.0613694134	-0.105754718	0.0593891609	0.0277707525	-0.041671816	-0.0423999565	0.1348239416	-0.1567244366	0.0074777126	-0.0647239361	-0.0678620748	0.0050053513	-0.009337192	-0.0145280957	0.0520721706	-0.0337099469	-0.0743456129	-0.1010866791	-0.1498586295	-0.0519031777	0.1153108191	-0.1406700569	0.00504142	0.118842891	-0.0303604901	0.0397258756	-0.0247961516	-0.023885305	0.0067104776	0.0052403673	-0.0243675376	0.081359181	0.2191454112	-0.0250387387	0.123939816	-0.117447157	-0.0638107355	0.0656555889	-0.1738891773	-0.0647139663	-0.0655168985	-0.1247613199	0.0582388171	-0.0646596739	-0.0389141522	-0.0551348721	0.0308803447	0.0223439945	0.0210382553	-0.0761771026	-0.0428320721	-0.0074183753	0.0082473828	0.1066653231	0.045127341	-0.0685472354	0.0773980648	0.1018298172	-0.1364764236	0.023994971	-0.0447524242	0.1742105223	0.0304569008	0.0080865029	0.0029340424	-0.0201018477	0.029282384	0.1427180772	-0.0729668456	0.027532512	0.0940911515	0.116615939	0.0275419406	0.0072732178	0.0944382274	-0.0416251143	-0.0128479866	0.0940386689	0.0394798359	-0.0293067317	0.0159159	-0.0168167	0.00025331587281	0.00028280139889	-0.0438092	-0.0780102	0.00608559130404	0.0019192460046399	-0.0443364	-0.0306038	0.00196571636496	0.00093659257444	-0.000237238	0.000178052	3.1702514704000006e-08	5.6281868644e-08	0.000105082	0.000206331	1.1042226724e-08	4.2572481561e-08	0.000128295	-5.813699999999999e-05	3.3799107689999987e-09	1.6459607025000002e-08
719.5518131191693	0.2586851507347774	0.0669180072106745	517754.811763084	801.703349286882	1.8419320197400568	642728.2602578044	3.3927135653436844	686.3857097487961	-0.1650491827361975	0.0272412327218867	471125.3425473586	686.1137810274596	536.6761697770689	1.057678	21.137739	0.077879985	0.055954	0.0108825676	-0.0287238996	0.0190963304	0.0280242949	-0.0020645581	0.0747399069	0.0334441834	-0.0719754535	-0.0221296666	-0.0575064135	-0.1558009179	0.0369957353	0.0759914697	0.0828794902	-0.0027755996	0.1367043645	-0.028783721	0.0160200559	-0.0162008529	0.0143710599	-0.0510837445	0.1663804782	-0.0675924379	-0.0203229253	0.0101256805	-0.0426793901	0.0414205906	-0.0624590466	-0.0170619993	-0.1271886051	0.1032025179	-0.0550148312	0.0662281455	0.0240497836	-0.0509784043	0.0867058963	-0.0990573234	-0.0032422707	0.003608908	0.0523774788	-0.1431691126	-0.096692006	-0.0307294654	0.0960496814	-0.0260147312	0.2046512181	-0.0134077441	-0.2557945896	-0.0472678341	-0.0834972071	-0.0222852353	-0.0899662757	-0.0041933034	-0.1529110621	0.0524961449	0.0127747103	-0.0222438776	0.0849442977	-0.074206594	0.0615436641	-0.0067112254	-0.0687434813	-0.0224739799	0.0857389333	-0.0961667545	0.0367501376	0.0424349849	0.0023932646	0.0202909832	0.1353033515	-0.011162478	0.107752113	-0.0125258634	0.0053487608	0.0378712683	0.0634397615	-0.1411036495	0.1678419055	0.0947778607	0.0200883484	-0.0732476	0.0412620856	0.0083977909	0.0631246522	-0.0652294689	0.0907676688	0.0122152764	-0.1025108528	-0.0551567121	0.0391801818	-0.0025066898	0.0869359085	-0.0156146338	-0.0914815629	0.0226255101	-0.1164780478	-0.0897722419	-0.1591520731	-0.0027219629	-0.2127665973	0.0093490353	-0.0019980661	-0.0210296346	0.1562237104	-0.1606065551	0.0013364519	-0.1638372603	-0.1446959278	-0.0672667865	-0.0780288646	0.0486901894	-0.1051439756	0.0418358317	-0.1298348796	-0.0875267884	0.092661062	0.034995421	-0.0361224311	0.0163115	0.0003955999999999	0.00026606503225	1.5649935999999956e-07	0.0100318	0.053841	0.002898853281	0.00010063701124	-0.0374744	0.006862	0.0014043306553599	4.7087044e-05	4.5987e-06	0.0002418367	5.848498946689e-08	2.114804169e-11	0.000198873	9.3791e-05	3.9550470129e-08	8.796751681e-09	0.000128295	0.0	0.0	1.6459607025000002e-08
718.7606177543161	-0.7911953648532517	0.6259901053652701	516616.825634566	799.8963656077859	-1.8069836790961065	639834.1957125447	3.2651900165197	685.9758369964097	-0.4098727523863772	0.1679956731487845	470562.8489429249	686.2810363520185	532.0141088052652	1.083207	21.647949	0.0685416	0.0533343	0.0083183254	0.0041229011	-0.0032524805	-0.0731786504	-0.0126527701	-0.0747188472	-0.051413902	-0.1090229751	0.0443935803	0.1469476827	-0.0197018676	0.0224719267	0.008356735	0.0351657083	-0.0467778281	0.0885851051	-0.2205227169	0.0372573285	-0.0048587313	0.0165124368	0.0443683392	0.0554016049	-0.1344219838	-0.0522602379	0.0700880025	-0.0679993836	0.1004958528	0.0528209647	0.119851031	-0.0331969338	0.0159097422	-0.0440808098	0.1653484903	0.0791822068	0.0213659143	-0.0948699753	-0.0800509406	0.0745958711	0.0445093424	-0.0353745916	-0.0451774439	0.0584486655	0.0170509252	-0.0218447594	0.0395089559	0.10066837	0.0307096772	-0.0506613568	0.0541013385	-0.000514306	0.0095697493	-0.0384444984	-0.0562590104	-0.0278869243	0.0053806865	0.0140532432	0.1442503897	-0.1009143071	-0.0469180254	0.0392515759	0.1683699515	0.17559805	0.1184946487	0.0204969236	-0.0912296544	0.0320387602	-0.0353934449	0.032839565	-0.0247165824	0.0756936571	0.2437288673	0.0579617627	-0.0569432817	-0.1163775613	-0.0668410059	0.0637789992	-0.1061416352	-0.0151935292	-0.07409336	-0.081750936	0.005125793	0.0786074587	0.1459328312	-0.0691390719	-0.0394467843	0.1097555954	-0.1208842172	0.0243963631	-0.1142181291	0.0004946925	-0.1121930357	-0.0040479569	0.033751853	0.0231603741	0.0192512107	-0.0372278875	-0.041592214	-0.0355142859	0.0611628384	-0.0013679697	0.0625917352	-0.0631347971	0.0470186329	0.0062414387	-0.0414737929	0.0764457325	-0.0327255548	-0.0892193057	-0.0551210977	-0.0605616298	0.00842631	0.052288951	-0.0781717218	-0.1698206125	-0.0521671278	0.0912438734	0.030451217	-0.0427992974	0.00677457	-0.0095369299999999	4.589479868489999e-05	9.095303382489996e-05	-0.0422108	-0.0522426	0.00272928925476	0.0017817516366399	-0.0423092	-0.0048348	0.0017900684046399	2.337529104e-05	3.15151e-05	2.69164e-05	7.244925889599999e-10	9.9320152801e-10	0.000210502	1.1629000000000008e-05	4.4311092004e-08	1.3523364100000016e-10	0.000128295	0.0	0.0	1.6459607025000002e-08
718.3081915774293	-0.4524261768867745	0.204689445532383	515966.65808723686	799.0318286175468	-0.8645369902391167	638451.8631439006	0.7474242074917106	685.1473794345744	-0.8284575618353074	0.6863419317621021	469426.9315460647	684.8017918396845	528.889096817068	1.148845	22.959713	0.02969317	0.0219499	0.0406958668	0.0270924193	0.0208051948	0.1336613818	-0.0165359715	0.0237853673	0.0950462922	-0.0332326426	0.006146515	-0.0854041751	-0.113776664	0.1946842854	0.0452958541	0.0291126478	-0.0283713362	-0.1294414292	0.0519419222	0.0560043225	-0.0678761881	0.019060164	-0.1552877408	-0.0361175896	0.0125388909	0.1111211075	-0.1531792461	-0.102529623	-0.0617120562	0.0201433259	-0.1157046439	0.0044951128	0.0187755752	-0.0575851016	0.0232118847	-0.0033529258	0.1643712001	0.0389231649	-0.0641865325	0.0663722759	-0.1022157176	0.0595299534	-0.0247578545	0.0396592723	0.0472542494	0.1500207589	0.0637163708	0.1543465601	-0.0272441682	-0.0637718847	-0.0358748639	-0.2232451573	0.0776119758	0.0141236855	0.0129530067	0.2239400969	0.0271036622	-0.0651823157	-0.1596191514	-0.0357334398	-0.1037098218	-0.0966358637	-0.0181038898	-0.0212427843	0.0788727167	-0.002103021	-0.0692923717	-0.0355789275	0.1256671104	-0.086507061	-0.0319401124	-0.0299338066	-0.125359854	0.2136279472	0.0535619794	0.0382505242	0.115132097	-0.0304956247	-0.0602701139	0.0439538711	0.1233031221	-0.0773988748	0.1068242499	-0.1151019346	-0.152623773	0.0874024764	-0.0994574441	0.0819518403	-0.0389237471	0.038667854	0.0531087166	-0.0190452256	-0.0312283095	0.0131619445	0.0096714451	0.0078102132	0.2078650051	-0.0270064966	-0.0693505649	0.0607293871	-0.0087672772	-0.0545695683	-0.1328656139	0.1433473133	0.1307947126	0.1223208671	0.0642873733	-0.0162345242	-0.0346178146	-0.0054528414	0.0955718212	-0.0722621536	0.1093801364	0.1937906191	-0.0232154185	-0.0893338649	0.0148276051	0.0897877085	0.0258549876	-0.0493116688	0.00677984	5.269999999999928e-06	4.59662304256e-05	2.777289999999924e-11	-0.0209712	0.0212396	0.00045112060816	0.0004397912294399	-0.0401597	0.0021494999999999	0.00161280150409	4.6203502499999945e-06	6.53321e-05	3.3817e-05	1.1435894889999996e-09	4.2682832904099996e-09	0.000118343	-9.2159e-05	1.4005065649e-08	8.493281281e-09	0.000128295	0.0	0.0	1.6459607025000002e-08
717.7973592230693	-0.5108323543599909	0.2609496942609712	515233.048907612	799.6775040380626	0.6456754205157722	639484.1104645455	0.4168967486582192	685.652069638506	0.5046902039315455	0.254712201944465	470118.7605995666	685.6971610863042	530.8669634483982	1.163324	23.249075	0.0430139049999999	0.0288051	0.0424078544	-0.0228200336	-0.0009825325	-0.1278837594	-0.0646503637	-0.0473475037	-0.1709620492	-0.0609569321	-0.0524397413	0.0549494844	0.0296583415	0.0468102529	-0.0534446357	0.0689574364	-0.0395962116	-0.0164985467	-0.1065556077	0.023242146	0.0479085345	0.1317197984	-0.0552652961	0.0285286533	-0.0848620637	0.0073668502	0.0279249503	-0.0179765696	-0.1174832971	-0.1061034561	-0.0888352269	-0.0409480345	-0.1423309648	0.0847744505	-0.0530323272	0.1040620286	-0.0856319593	-0.0303054116	-0.0753881692	0.0750277872	0.1100885596	-0.0460382013	-0.0306550828	0.1145906412	0.0301667829	0.0093222652	-0.0007520626	0.0556634663	0.0126434687	0.0478304607	0.1111881163	-0.00654953	0.1154671061	0.0445652572	0.0187238832	-0.1264046701	0.0487536014	-0.0731939442	0.0792111191	-0.0586416955	0.0042738363	0.0637669008	-0.0668993868	-0.0358658108	-0.0855620108	0.095519641	0.0618950844	0.0641962295	-0.1224305396	0.0243270004	0.0261360193	-0.1097578432	0.0627266376	0.0892057359	-0.1447343607	-0.1323436421	0.0211744498	0.0042868654	-0.0781144341	-0.0249514125	0.0383973329	-0.0281566771	0.0822874485	-0.1077608822	0.1375895711	-0.0488346665	-0.0260716757	0.0236864809	0.0396250575	0.0228947158	-0.0461489555	0.1111706493	0.1766697346	-0.0566990004	-0.043457844	0.0986052709	-0.0722151887	-0.0562638739	0.0932655504	-0.0256929248	0.1369731646	0.0593522693	0.0354561015	-0.0392786966	0.0835752141	-0.1176341134	-0.0918289152	-0.0468905863	-0.1178568394	0.0383472068	0.0260136005	0.0453989844	0.0158616065	0.0214265516	0.0435200093	-0.1186524263	0.0029800389	0.0882931893	0.0212145853	-0.0556345156	0.00676981	-1.0029999999999414e-05	4.58303274361e-05	1.0060089999998823e-10	-0.00514018	0.0158310199999999	0.0002506211942403	2.6421450432400004e-05	-0.0423169	-0.0021571999999999	0.0017907200256099	4.653511839999992e-06	-0.000416776	-0.0004821081	2.3242822008561002e-07	1.73702234176e-07	0.000100138	-1.820500000000001e-05	1.0027619044e-08	3.3142202500000016e-10	0.000128295	0.0	0.0	1.6459607025000002e-08
717.7498742738086	-0.0474849492607063	0.0022548204062918	515164.882020068	797.6754082141007	-2.002095823961895	636286.0568695322	4.008387688325659	685.4041451671894	-0.2479244713165371	0.0614665434775844	469778.8422123657	685.0401433845713	524.8840592272953	1.06398	21.263681	0.06936321	0.0461232	0.0639415161	0.0248554834	-0.0276122849	0.134713398	-0.0516939431	0.0531202119	0.07061393	-0.0125972706	0.024187718	-0.1655588112	0.0215580653	0.2000858287	-0.0692243425	0.0754279899	-0.0222192701	-0.1633478988	-0.0618200404	0.038370814	0.0626227349	0.034752875	-0.0832110947	0.0014045105	0.0171020451	-0.1606339122	-0.152638545	0.0365992323	0.0003463479	0.0454049053	-0.0527400504	0.1501903717	0.0216621139	-0.0014975056	-0.0491606997	-0.0097650976	-0.0563015229	0.0554047397	0.0055368656	-0.0546058121	-0.0977991786	-0.0064259108	0.1111659902	-0.0277229544	-0.0744809765	0.082308625	0.0809843793	0.1705389071	0.1584250165	0.063675035	0.0326683418	-0.1180645724	-0.1010120134	0.0390264027	0.002249642	-0.0812920334	0.0243800105	-0.2612850799	-0.0410474544	-0.044104608	-0.0993599516	0.0661367123	0.1096336765	-0.0998337084	0.0186393054	0.0412559248	0.0533362282	0.0138080415	0.1334390769	-0.0483693252	-0.0594751389	-0.1208039236	-0.0135858928	0.1729816079	-0.0086000385	-0.0008365902	-0.0514374043	-0.0734522427	-0.0330701748	-0.0110346922	-0.0683742557	-0.0584528263	-0.0088273626	-0.0048329259	-0.0328601458	0.0994884832	0.0063181606	-0.1369508135	-0.0178295257	-0.1052473814	0.0546817333	-0.1493700402	-0.0390783733	0.0031728138	0.075379608	-0.0742860467	0.0450628564	-0.0751642334	-0.0192838861	-0.0645650914	0.0293502676	0.1878628712	0.0495440605	0.0517159579	0.1723557702	-0.0027664046	-0.0106379226	-0.0184532792	-0.0753558873	-0.0095215871	-0.0059522145	-0.0094163399	-0.1239979789	0.0843652303	-0.1043622004	0.1841386706	-0.1517525114	0.0867609543	0.0165379384	-0.0617435365	0.00677541	5.5999999999997024e-06	4.59061806681e-05	3.135999999999667e-11	-0.0460945	-0.0409543199999999	0.0016772563266623	0.00212470293025	-0.0423154	1.4999999999945612e-06	0.00179059307716	2.249999999983684e-12	-1.24591e-05	0.0004043169	1.6347215562561e-07	1.5522917281000002e-10	-6.35809e-05	-0.0001637189	4.042530844810001e-09	2.680387821721001e-08	0.000128295	0.0	0.0	1.6459607025000002e-08
719.5913783441457	1.8415040703371237	3.3911372410681926	517811.75178722746	799.7088803107401	2.033472096639457	639534.2932478577	4.13500876781127	686.0085994991335	0.6044543319441118	0.3653650394060025	470607.7985867626	686.0292736227656	532.11292612351	1.052438	21.03302	0.1095205899999999	0.0654078	0.0238731234	-0.02902149	0.043372044	-0.1087799857	-0.0652235839	0.0276618151	-0.1608253071	-0.0629699954	-0.0701079835	-0.1143155037	0.142023053	-0.0614732159	-0.0557096755	0.1045563262	-0.0071786127	0.0648119821	-0.0477963152	0.0012283148	-0.0442034171	0.1451459718	0.0170115514	0.001537895	0.1177879647	-0.1120527703	0.0225596266	-0.0708766154	0.0234798947	-0.1793725189	0.0079572711	0.1117733655	0.0128209568	-0.0550445906	0.1064207642	0.0532022119	0.0144793896	-0.0224536665	0.0255777541	-0.0024130739	-0.0281880223	0.1031415214	-0.0848875985	0.0025471303	-0.0603314161	-0.0183943442	-0.0582003434	0.0362425649	-0.0258426738	-0.0234525965	-0.0081074098	-0.0586396081	-0.0076844101	-0.1554398924	0.0651641545	0.0913694697	0.0352708158	0.1003463095	0.004571011	-0.1613211605	-0.1060906825	-0.0456620314	-0.0434709022	-0.1212532703	0.0440014314	-0.0795639944	0.0765443351	0.0855206952	-0.1474648523	-0.0177092126	0.047311798	-0.0512514684	-0.0460316594	0.0963086314	-0.0891722055	-0.0410409848	0.0298763989	-0.0609455807	-0.0351302303	0.1699483635	-0.0796006123	0.0611227636	-0.1208425318	-0.1218831803	0.1432441648	0.020735176	0.0595165986	0.0075219006	-0.0287559591	0.0115086482	0.0965524581	-0.1097425274	-0.0007569963	-0.0600854995	-0.0637733871	-0.1019659491	-0.0545937324	0.0464961863	-0.0615848667	-0.0356180486	0.0517129171	-0.1591272986	0.0905775914	0.0469384585	-0.0543643537	-0.0093933734	-0.0716615738	0.0247819497	0.0067542959	-0.0657678333	0.0187894236	0.0240717281	-0.1007418031	-0.0308149343	-0.2073196459	-0.0189190246	0.0252765223	0.0851916578	0.0118330366	-0.0676152521	0.00675864	-1.6770000000000153e-05	4.56792146496e-05	2.8123290000000513e-10	0.0081949199999999	0.0542894199999998	0.0029473411239363	6.715671380639837e-05	-0.0204133	0.0219021	0.0004167028168899	0.00047970198441	-0.000501463	-0.0004890039	2.3912481421521e-07	2.51465140369e-07	-0.000240823	-0.0001772421	5.7995717329e-08	3.141476201241e-08	0.000128295	0.0	0.0	1.6459607025000002e-08
720.0364859324492	0.4451075883034718	0.198120765165333	518452.54107395007	800.9802468796356	1.2713665688954734	641569.3558913621	1.6163729525050483	686.5631256227012	0.5545261235677117	0.307499221719033	471368.9254648131	686.1898950378566	536.7550447767901	1.037307	20.730631	0.137327105	0.0758815999999999	-0.0147391086	-0.0085425594	-0.0198446112	0.1279460322	0.000920262	0.031209067	-0.0537254146	-0.0265139613	0.0479268425	-0.1784512969	-0.0440429485	0.1500028748	-0.1086452263	0.0929189655	0.0581276654	-0.107654811	-0.1057339618	-0.0658070945	-0.0018567721	0.060518403	-0.0293733255	0.1062747485	0.0979447073	0.0907905241	-0.1728809885	0.1464193677	-0.0899801554	-0.0013461212	0.0375853815	-0.0202092147	0.0656980168	0.0624811596	0.0108057907	-0.0067470652	-0.0221306403	-0.0373174279	0.0027980151	-0.0867526095	0.062455067	0.1324520523	-0.0523399703	0.045632852	0.0655331748	0.0470849549	-0.1142164801	-0.0305275149	-0.0806767415	0.031286352	0.0399342757	-0.0030805603	0.0286301766	-0.0736004169	0.162712651	-0.1165793304	-0.0161363929	0.0251265342	0.0162902803	0.0069248876	-0.0666866822	0.0444841273	0.0070758112	-0.0089556346	-0.0125431611	-0.0359356178	-0.1108144358	0.0393641986	0.0984354781	-0.0006632987	0.0039348095	-0.1088643833	0.014803123	0.1241976091	-0.029619785	0.0434818413	-0.0380664032	0.0142978615	-0.0184568545	-0.1039376855	0.0783930376	-0.1091592577	-0.0093544173	-0.0739959237	-0.1451357041	-0.0116334954	0.1821266281	-0.1103489682	-0.007090677	0.0010377713	-0.0506742178	-0.0492557604	0.1105512606	-0.0210694901	-0.0499721149	-0.0281077516	-0.0943979631	-0.0673458432	0.0856851035	-0.0335412079	0.0212354477	-0.1102528619	0.1551826808	-0.1287336607	-0.0561807856	-0.1234179723	0.0098306892	-0.0825512469	-0.0352419512	-0.0252327021	0.0979258298	-0.1693592233	-0.0652550688	-0.1149130896	-0.014976541	0.0240472105	0.0709558308	0.0835859703	0.0071079182	-0.0732270951	0.00879684	0.0020382	7.738439398560001e-05	4.154259240000001e-06	-0.0470081	-0.0552030199999998	0.0030473734171203	0.0022097614656099	-0.0595972	-0.0391839	0.00355182624784	0.00153537801921	-6.62083e-05	0.0004352546999999	1.8944665387209e-07	4.383538988889999e-09	0.000141962	0.000382785	2.0153209444e-08	1.46524356225e-07	0.000128295	0.0	0.0	1.6459607025000002e-08
721.5115900418168	1.475104109367635	2.1759321334732835	520578.9745646708	800.6338528292752	-0.346394050360459	641014.5662962494	0.1199888381251242	686.9214828003823	0.3583571776810004	0.128419866795492	471861.1235326759	686.8743867693696	538.4505591793377	1.045823	20.900822	0.029601705	0.0151208	-0.0635356253	0.0202415762	0.0140121958	-0.1148034976	0.0266471521	-0.0099958338	-0.1747546106	-0.0492729905	-0.0386782167	-0.1098234249	0.1924054063	-0.0271455008	0.0255434686	0.0095269727	0.117971078	-0.0077480181	0.0651218545	-0.0962355598	0.01163817	-0.0401156563	-0.0132881408	0.1721107678	-0.0814049109	-0.0114376199	-0.0403837209	-0.1349972406	-0.0927499174	-0.0383574637	0.0381517188	0.0198611621	0.0527583928	0.1271181976	0.036175033	-0.0686805106	-0.003299089	0.0214302865	-0.176818144	0.1270848266	-0.0650431283	-0.0519680803	0.1536344427	-0.02055142	-0.110337873	0.0947094802	0.025833076	-0.0877868711	-0.1312398391	-0.1728858949	0.0430754366	0.0946443984	-0.050028497	-0.1644367766	0.0485280588	0.0231806706	-0.154149962	0.0264820496	0.0482256007	-0.05976141	-0.0643571561	-0.0787273578	0.046033979	-0.08365547	0.0115432083	-0.07857985	-0.0447048487	0.0294529015	-0.1149362961	-0.0290663183	0.1221277813	-0.150195963	-0.0567805271	-0.0840507177	-0.032363838	-0.0138949973	0.1610333679	0.0961314503	-0.1062285263	0.104852679	-0.0593598109	-0.1807951315	-0.0522827243	0.0273064873	0.0370849596	0.0967019185	0.0146822369	-0.0734330245	0.054139702	-0.0833647845	-0.0540829507	0.0435624958	0.0894717898	-0.0133627989	0.1379517952	-0.020937489	0.1424779173	-0.1313684978	0.1677650682	0.0015464646	-0.0916751907	0.0216348302	-0.0736546595	0.0589963714	-0.1905025338	0.0600697474	-0.0611696863	0.1337914567	-0.0020619563	-0.1042571671	0.041007726	0.0153512426	0.0774500305	-0.0307354199	0.0035945393	0.0847480126	0.0934718689	0.0819445778	0.0023706562	-0.0785574968	0.0067932	-0.00200364	4.614756624e-05	4.0145732496e-06	-0.042002	0.0050060999999999	2.5061037209999997e-05	0.0017641680039999	-0.060247	-0.0006497999999999	0.003629701009	4.2224003999999866e-07	-0.000308944	-0.0002427357	5.892062005449001e-08	9.5446395136e-08	6.36494e-05	-7.83126e-05	4.05124612036e-09	6.132863318760001e-09	0.00024609	0.000117795	1.3875662025000005e-08	6.056028810000003e-08
721.7278384711411	0.2162484293243096	0.0467633831852309	520891.0728242256	805.4018877677374	4.768034938462279	648672.2008198352	22.734157174396984	687.2874630279927	0.3659802276104074	0.1339415270017656	472364.0568354544	687.3951421459826	549.770761142344	1.027236	20.529346	0.05023344	0.0396321	-0.0782632538	-0.0609453759	-0.068184571	0.0736450166	0.0638940863	0.0255332204	-0.0210111049	0.0139359135	0.1340274315	-0.1176823016	-0.0763124678	-0.0724012605	-0.0514813518	0.0854115683	0.1202030451	-0.0254781852	-0.0055108632	-0.0535424634	0.0193259734	0.1018077071	-0.0024496613	0.0830897721	-0.0077043708	-0.0651810308	0.0619543694	-0.0532190138	0.0883329185	0.0295465219	0.0083135579	-0.1687131616	0.1630406601	0.1416207955	0.0881235212	-0.0688212659	-0.0427508441	-0.0370413614	0.124390744	0.0291162323	-0.012328611	0.0355349291	0.0597417615	0.0099392811	0.0234009112	-0.0429140609	-0.1450733598	-0.0032434598	0.0872428267	0.0669440503	-0.1407134387	-0.01266226	-0.1657906056	0.1683260292	-0.0139776093	0.1753037064	0.0081500816	-0.1070816364	-0.0624356408	0.0415042204	-0.0324060176	-0.0736754262	-0.1078566113	0.0093709507	-0.1023634345	-0.0779515144	-0.0235931187	0.0678397085	0.13246605	0.0497158075	0.0897830145	-0.0369294816	-0.0179911562	0.0300615067	-0.0909757572	0.0060201721	0.0521085888	0.0941009462	-0.0350395402	0.0689915771	-0.0302111985	0.1166004528	-0.0845283031	0.1614526874	-0.0883637696	0.0404953061	0.0221287589	-0.0536886614	0.1088955282	0.0403058916	-0.2220802885	-0.0501464168	0.0099967654	0.0218580077	-0.0707848468	0.023578407	-0.0398033619	0.0726538252	-0.2075864734	0.1432936542	0.0125974425	0.0582024814	-0.0384351009	-0.0470467821	-0.0620297122	-0.0645359143	0.1184535339	-0.0562183713	0.0447190318	0.0283599401	-0.0355150004	-0.0595523991	0.2308178997	0.0650332774	0.059956835	0.0644179817	-0.0268369683	0.0802681812	-0.0023706562	-0.0835859703	0.00934534	0.00255214	8.733537971560002e-05	6.5134185796000025e-06	-0.00298918	0.03901282	0.0015220001243523	8.935197072400001e-06	-0.0624484	-0.0022013999999999	0.00389980266256	4.846161959999996e-06	-0.000308944	0.0	0.0	9.5446395136e-08	0.000181458	0.0001178086	3.2927005764e-08	1.3878866233960004e-08	0.000257623	1.1532999999999986e-05	1.3301008899999967e-10	6.6369610129e-08
