global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
799.5493745794089	1.82637424724237	639279.2023903239	3.335642890990134	837.3738626202214	4.462624887658649	19.91502088795037	701194.9857995094	728.4544853256248	1.2765099183795885	530645.9371910209	1.6294775717214631	727.2137932871847	620.8450382007373	1.193996	27.849865	0.189185975	0.114598	0.0283251122	-0.0751479618	0.0240100553	-0.0270060149	-0.052654346	-0.0606080213	-0.0583813408	0.024747274	-0.0298251199	0.0705135515	-0.0049798597	-0.0343926965	-0.0975257398	0.2150447823	0.112874482	-0.007829662	-0.0071160639	0.0915458521	-0.1327740192	0.041477793	0.2059085483	0.0178466452	0.1086324533	-0.0766696613	-0.0860218605	0.081092431	0.0705134424	0.0558409166	0.0008608029	0.189005656	0.1303203784	-0.0619874484	0.098032954	0.0252303984	0.0345754481	-0.0372974245	0.1220018102	0.0219627647	0.054729862	0.0812623018	-0.0310315456	0.1624273922	-0.0098950707	-0.19005856	-0.0193553226	-0.0704486783	0.0819737735	0.0613857898	0.1000449002	-0.05390633	-0.0995987517	-0.140065147	-0.0026967899	-0.0368550857	-0.0887959801	0.0736646418	-0.0363687667	-0.0378775123	-0.0396787787	0.1976414264	0.0355038839	0.1070955452	-0.0360274937	0.0474842735	-0.0150996927	0.1940803323	0.0578208198	-0.1998537322	-0.1806857446	0.0596674809	-0.0850700491	0.0326643856	0.0447931655	0.091763209	-0.0315641903	0.1735450577	0.0103286285	0.0592234869	-0.1327231799	0.126436232	0.1500637384	-0.0394558906	0.0854886104	0.0083279197	-0.0789040301	-0.1138455306	0.044427546	-0.0897467081	-0.0341610092	0.0498241159	0.0462879693	0.0264868926	0.0080128148	-0.0318041361	-0.0634519245	0.1368824491	-0.0313267982	0.0960163045	0.2432857839	0.0882931893	0.0212145853	-0.0556345156	-0.0374994	-0.0167553	0.00028074007809	0.00140620500036	0.0169868	0.0913090999999999	0.0083373517428099	0.00028855137424	-0.0133595	0.0656831999999999	0.00017847624025	0.0043142827622399	-0.000295559	-7.239199999999998e-05	8.7355122481e-08	5.240601663999997e-09	-0.000180579	0.0	3.2608775241e-08	0.0	-0.000197973	-0.0002363755	3.9193308729e-08	5.587337700025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.6631861699842	-1.886188409424676	636266.5585708509	3.55770671584799	833.4305189161872	-3.943343704034192	15.549959568146097	694606.4298609052	728.7415157057106	0.2870303800858664	531064.1967130565	0.0823864390922369	727.4772401068836	619.6600154246065	1.070485	24.968981	0.08187205	0.0420752	0.015985406	-0.1228063769	0.0083707787	-0.0821442492	-0.0193813236	-0.0692521714	0.0686584434	-0.0481435994	-0.0503516093	0.0862613151	0.0221172978	-0.0537057707	-0.1521674307	0.2662846651	0.0915513121	-0.1207000501	0.0110135003	-0.0915980218	-0.1262449421	0.0844331377	0.1947925003	-0.07005402	-0.0693512325	-0.1229944322	0.0022152844	-0.0276838721	-0.0498829211	0.1162090877	-0.1361568845	0.0402525848	0.1017448752	0.0705240638	-0.0796371912	-0.1417316244	-0.0600080835	0.1002998316	-0.1244680067	0.1324281427	0.0776445064	0.009121658	-0.0431365377	-0.0389519661	0.0157604217	0.041543335	-0.1378127388	0.0230808922	-0.1898529991	-0.0913224068	-0.0168411363	0.0164797907	-0.0568834594	0.0582607515	-0.0054629155	-0.0809342074	-0.0994737548	0.1067003196	-0.0126062266	-0.0573958624	-0.065891124	0.2716799035	0.0332611222	0.0905607508	0.0357076183	-0.1058497491	-0.1350173302	0.1756638534	0.1094728162	-0.0975525783	-0.025296136	0.000878724	-0.111922331	-0.1483669594	0.1121528403	-0.0877999429	-0.100295721	0.0881179022	-0.1317741839	0.016545321	0.0807177856	0.0537647288	-0.0649246234	-0.0497026142	0.0244130539	-0.058720035	0.0545456262	0.0875678371	0.1263503055	-0.0998495751	0.0281689385	-0.0694760841	0.0752463068	-0.0976524727	0.011943799	-0.0014466777	-0.049492994	0.0449450767	-0.0023509524	0.0018654377	-0.0450375387	0.0867609543	0.0165379384	-0.0617435365	-0.0402877	-0.0027883	7.774616890000004e-06	0.00162309877129	-0.0124359	-0.0294227	0.00086569527529	0.00015465160881	-0.032102	-0.0187425	0.001030538404	0.0003512813062499	-0.000769633	-0.000474074	5.923349546890001e-07	2.2474615747600007e-07	-0.000180579	0.0	3.2608775241e-08	0.0	-0.00034227	-0.000144297	1.171487529e-07	2.0821624209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.3031698391454	-2.360016330838789	632507.1319561925	5.569677081825781	832.7656830497019	-0.6648358664853049	0.4420067293652662	693498.6828652367	727.9836614331689	-0.7578542725417492	529960.2113136427	0.5743430984097839	726.2434169756356	602.4005836527472	1.14111	26.616289	0.19909045	0.121131	-0.0183047236	-0.0870317837	-0.0212961357	-0.0870445385	-0.0290065824	-0.0871591016	0.0719751081	0.0513349879	-0.0132688681	0.0263051557	0.0598329319	-0.1350601538	-0.0853375578	-0.0304712564	-0.0481305999	-0.1305970769	0.0668616459	0.1042866472	-0.0044247717	-0.0537858916	0.02510471	0.049316592	-0.0302452885	0.0735032542	0.0064680093	-0.0664103809	0.0338357883	0.0857697235	-0.0854496422	-0.13312794	0.1469272811	0.0799382698	-0.1110914764	0.0810204058	0.0359715062	0.0284861589	0.0454634506	0.0657076622	-0.0194724638	-0.0472642054	0.1032673556	-0.1235420726	0.044797821	0.0607495819	0.0331955506	-0.1663387471	0.0774419078	-0.1278827395	0.1644988506	-0.1537201502	0.0601707931	-0.1279534928	0.0384265149	0.0131191646	-0.0620465412	0.0656582542	0.0652465386	-0.0937828454	-0.0878904769	0.0100327615	-0.1273099429	0.0321550077	0.0481512879	0.0642782326	0.039044273	0.0193901947	-0.0839296476	0.069760429	-0.0174620825	0.0657127012	0.0134186525	-0.1463202292	0.091921945	0.0466635973	-0.0639892556	0.1592351347	-0.0170290463	-0.1123171356	-0.0100716313	-0.0968362833	-0.0619216102	0.0543820767	0.0417940253	-0.0135433801	0.0617020765	0.0540479358	0.0045320443	0.1295661751	-0.0499647915	-0.1172859888	0.0022393871	0.1440354425	-0.0024694294	0.0923773743	0.0232977874	-0.0511694766	0.0943058027	-0.0334251582	0.0371407752	0.0851916578	0.0118330366	-0.0676152521	-0.0235859	0.0167018	0.00027895012324	0.00055629467881	0.0483592	0.0607951	0.00369604418401	0.0023386122246399	-0.0351912	-0.0030892	0.0012384205574399	9.543156640000002e-06	0.00103889	0.001808523	1.0792924321e-06	3.270755441529e-06	-0.000180579	0.0	3.2608775241e-08	0.0	0.000219294	0.000561564	4.8089858436e-08	3.15354126096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.2987278719278	-1.0044419672176446	630910.4690989627	1.0089036655080517	831.2212067656219	-1.5444762840800197	2.385406992085625	690928.6945768967	727.3706177939907	-0.6130436391781586	529068.0156300118	0.3758225035368003	725.7737937266548	593.8534866369669	0.975381	22.750675	0.200005175	0.0965298	-0.0328898279	-0.0329935095	-0.0436437852	-0.0486331047	-0.0843354598	-0.0800599632	0.1205638117	-0.0644708984	-0.0089859427	-0.0100676138	0.0483405264	-0.0889639654	-0.0887661636	-0.0088269319	-0.1974660482	-0.0884223876	0.0767629737	-0.0324111522	-0.0670678665	0.1325894836	0.0480292882	-0.0542395156	-0.0275087886	0.1009100567	0.122332443	-0.0620613078	0.1291149528	-0.0640611641	0.0770801873	0.0360456234	0.006293011	-0.0547455355	-0.0241958598	0.1060728917	0.0307119777	0.0929551897	0.0685458204	0.0222533731	-0.0234200868	0.0675572993	0.0157524349	-0.0675935344	0.0633018836	0.0665709478	0.0332888819	-0.1542197662	-0.04661372	-0.0775610065	0.0432344969	-0.0636252423	0.0294206129	-0.0184723429	0.0020772457	0.041691323	0.0702621683	0.0182406279	0.0585126589	-0.0445482383	-0.0832114958	0.08553543	-0.2055358493	-0.0751963399	0.014291612	-0.057328279	-0.1205936405	-0.0684087377	-0.0439870392	0.0694714597	-0.0082042917	0.0094242545	0.046686973	-0.0878944359	-0.010360579	-0.078322364	0.0714241201	0.0011183634	0.0239123254	-0.0227534616	-0.1819809499	0.0037566499	-0.0029527195	-0.0527383528	0.0236068585	0.1062556188	0.0906307279	0.0546903335	0.0935852758	0.0184185446	0.0082945691	-0.056063938	-0.0370437696	0.1438438446	0.1187355213	0.0756653818	0.0506652287	-0.0760723633	0.1184074214	0.1039545491	-0.0425047961	0.0835859703	0.0071079182	-0.0732270951	0.0157422	0.0393281	0.00154669944961	0.00024781686084	-0.0143389	-0.0626980999999999	0.0039310517436099	0.00020560405321	-0.0794386	-0.0442474	0.00631049116996	0.00195783240676	3.84375e-05	-0.0010004525	1.47744140625e-09	1.00090520475625e-06	-0.000180579	0.0	3.2608775241e-08	0.0	0.000145115	-7.417900000000001e-05	2.1058363225e-08	5.502524041000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.9059528731461	-0.3927749987816469	630286.6620074181	0.1542721996679227	831.3825422495581	0.1613354839362273	0.0260291383769366	691196.9315573383	725.0721625347095	-2.2984552592812406	525729.6408827602	5.282896578917595	723.1334140400519	587.4306606917837	1.016577	23.711571	0.114123965	0.0564057	-0.0396542941	0.0340494771	-0.0760497642	0.0553225071	-0.0472005631	-0.0104267389	0.0523249836	0.0812161374	-0.0935788456	-0.0820346704	0.0282899013	0.0687578327	0.0053087493	-0.0487587754	-0.0334491576	-0.0549288609	0.0804123963	0.1097642645	-0.0135729772	0.1390397308	0.0686339277	0.155931912	0.0610583956	0.0824143502	-0.0785467989	-0.0460711561	-0.0518291754	0.0894758001	0.0408653204	0.1109902806	-0.003707734	-0.0266737764	-0.1130950757	-0.0297496313	0.0541496005	0.1188656055	0.1103989369	-0.0299445509	-0.0586902656	-0.03032559	0.145221371	0.0470138135	0.0225231707	0.0021675592	-0.0211140457	0.0145787598	-0.0545891077	-0.0596045327	-0.0171683062	-0.1066730193	-0.0538959107	0.1468123277	-0.0924157142	0.1019265289	-0.0587418345	-0.0726313331	0.0518271498	0.0641613481	-0.0116615564	-0.0303606192	-0.1196929809	0.0822123822	0.038368163	0.016932718	-0.0875875186	-0.0678455952	-0.0414547825	-0.0647161802	-0.1717818082	0.0467457104	0.0662585083	0.0939022464	-0.0578172083	-0.0268999683	-0.0641857237	0.0645390192	0.0880314137	0.0426027879	0.1036327197	0.0995627627	0.1130149291	0.0021797619	0.0920872683	-0.0168338885	0.0435600015	0.0706555073	0.0472803872	0.0617419438	-0.1367684212	-0.0221511521	0.0099942261	0.069756147	0.1159786109	-0.0095023145	0.0936111131	-0.0291059759	-0.0425841866	0.0380993241	0.0274411834	0.0819445778	0.0023706562	-0.0785574968	-0.00559704	-0.02133924	0.0004553631637776	3.1326856761600004e-05	0.0219552	0.0362941	0.00131726169481	0.00048203080704	-0.061886	0.0175526	0.0038298769959999	0.00030809376676	-0.000136621	-0.0001750585	1.8665297641e-08	3.064547842225e-08	-0.0007842809999999	-0.0006037019999999	6.150966869608431e-07	3.644561048038794e-07	0.000145115	0.0	2.1058363225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.1161795574209	3.210226684274744	635394.2037122184	10.305555364429615	829.8347241487797	-1.547818100778386	2.39574087309721	688625.6694030814	726.3749799174492	1.302817382739704	527620.6114500747	1.6973331327687324	724.1728837212437	598.6849831951079	0.999999	23.324888	0.0691151899999999	0.042097	-0.0096065051	0.0799777595	-0.0528018042	0.1029051786	-0.080196489	0.1084480589	-0.0172356254	-0.0659371702	0.06247691	-0.0533106978	-0.023750178	0.1265767433	0.0973572762	0.0298752053	-0.0897621771	-0.0084507878	-0.0123585798	0.0172103467	-0.1468298299	0.0728692254	-0.0542878405	0.0592232546	0.0154518246	0.0077557964	0.0372701073	0.0738066114	0.037662461	-0.0656074981	0.0765408222	-0.065460845	0.1845362175	0.113315937	-0.0066085286	-0.0416659395	0.0800419102	0.1106544588	0.11282712	-0.0257474612	-0.0975574703	-0.053642074	-0.0210142738	-0.0358818742	-0.061880053	0.0392220816	-0.0281044961	-0.0024498231	0.0229493721	-0.058111079	0.0439694054	0.0103656203	0.0083169402	0.0354782143	-0.0768937067	0.1113942397	-0.0099412685	-0.0847364915	-0.0161857242	0.1564538362	0.0531067908	0.0315577243	-0.0618229609	-0.0501833167	-0.0486444043	0.0626109249	-0.0987282376	0.0240712011	0.0872068418	0.0556405591	-0.0796076295	0.0777953181	0.1001550039	-0.054689152	0.0038673225	0.0045813278	-0.0646993805	0.0348731322	-0.0236297299	-0.0916017711	-0.1215450354	-0.0696475576	0.0739402138	-0.0017421135	0.068716326	-0.0483107138	-0.0050727131	0.0329491837	-0.0088057218	0.1707279041	-0.0983584351	0.0155975846	-0.0813558708	-0.1223762639	0.0825937006	0.059977458	0.0817676788	-0.0201264745	-0.0034243961	0.0407886346	0.03430667	0.0802681812	-0.0023706562	-0.0835859703	-0.003726	0.00187104	3.5007906816e-06	1.3883076e-05	0.0471556	0.0252003999999999	0.0006350601601599	0.0022236506113599	-0.0716697	-0.0097837	0.00513654589809	9.572078569000012e-05	-0.000156422	-1.980100000000001e-05	2.4467842084e-08	3.920796010000003e-10	-0.000158881	0.0006253999999999	2.5243172161000004e-08	3.911251599998749e-07	0.000145115	0.0	2.1058363225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.4426057340427	3.326426176621794	640708.365074304	11.065111108514689	835.7222625453114	5.887538396531681	34.663108370634845	698431.7001138545	727.1267755012293	0.7517955837801082	528713.3476508152	0.5651965997912738	725.2768808645	620.2294776470329	1.067419	24.897465	0.10234955	0.0794898	0.0338351956	0.0090601471	0.0340914352	0.0153496304	-0.1629699235	-0.0076195715	-0.0680231645	-0.0362577249	0.0568801241	-0.0064275406	-0.0109291487	0.0666981099	-0.0512171644	-0.0806860897	-0.0211539614	0.104602315	-0.0931330012	0.1240092498	0.0559772741	0.0817325068	0.0609171997	0.2061699797	0.0164533167	-0.0877929073	0.1405160243	0.0220972273	-0.0321732842	0.0169963305	-0.0374824804	-0.0751204972	-0.0610215471	-0.0393879582	-0.0300977467	0.0085570582	-0.0891428925	-0.1049851501	0.0069033676	0.1152406844	-0.0139802584	-0.0525533879	0.1532958031	0.0685157779	-0.0930352138	0.093892009	-0.0413740059	0.0744478004	0.1742933187	-0.126793104	-0.0586204642	0.1018835369	-0.0566361027	0.1309968535	0.2114345635	-0.1135810169	0.1035193069	-0.0220165908	-0.0099877673	0.0705418966	-0.0812023291	-0.0370999776	0.017085083	-0.0387569614	-0.0703008256	0.149228832	0.0412274682	-0.1102662423	-0.0033365255	-0.0679940344	-0.1424366082	0.0868873576	-0.0331027856	0.0005899829	0.077367133	-0.0694136158	0.0971500878	-0.0786165469	0.1260452737	-0.0065908388	0.1693016237	-0.0551602601	-0.0023201922	0.1015072527	0.2036296089	0.0064086453	-0.0629142841	-0.0452287775	0.0825725426	-0.0696992055	0.0100771999	-0.0706429176	-0.1342151567	-0.1471432344	-0.0082018189	0.118106669	0.0218039179	0.1570181636	-0.0637474423	-0.1205220126	-0.1628004424	0.0785574968	-0.0071079182	-0.0882931893	-0.003726	0.0	0.0	1.3883076e-05	-0.0296755	-0.0768311	0.00590301792721	0.00088063530025	-0.0763294	-0.0046597	0.00582617730436	2.1712804090000023e-05	0.000260753	0.000417175	6.7992127009e-08	1.74034980625e-07	-0.000158881	0.0	2.5243172161000004e-08	0.0	0.000145115	0.0	2.1058363225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.59176127583	-0.8508444582126913	639346.9847001838	0.7239362920712482	841.5929062018681	5.870643656556695	34.46445694226936	708278.6197693064	729.4253104800995	2.29853497887018	532061.2835689895	5.283263049089737	727.918636370936	628.1415670262662	1.038321	24.218744	0.09825005	0.0750311	0.0358069178	-0.0714454559	0.0560864899	-0.0523653425	-0.0118666576	-0.1293582793	0.0245617317	0.0264007147	-0.0049318113	0.0699556914	-0.0103170648	-0.0605955911	-0.1119696698	0.0142328555	-0.0673826788	0.0210595054	0.0336367137	-0.0904005602	0.2069217787	0.0325009705	0.0410863798	0.076118473	0.0181577497	0.1032419892	0.0668489831	0.0573485779	0.0061512133	0.0179758129	-0.0289624693	-0.005508114	-0.017099222	0.0249076555	0.0176071808	-0.1201372268	0.0360771254	-0.0226267907	-0.0960732409	0.1254920855	0.0788766623	0.1302140664	0.0192426912	-0.0170649022	-0.1308855295	0.0906393294	-0.0732065119	-0.0133648641	-0.0547206929	0.0752278485	0.0788731271	-0.0024351651	0.0501266677	-0.0107011536	-0.0229021253	0.004793159	-0.1187245641	0.0697742442	-0.0263890199	-0.0488705725	-0.0821528582	0.0511487529	-0.0648002027	0.0169156673	-0.0231678562	-0.0399753771	0.0367066695	-0.1698042495	-0.0173708419	0.0575818515	-0.0370647056	-0.0893506904	-0.0293181121	0.0557611482	0.1306191426	-0.0662714534	-0.0325186559	-0.0536507753	-0.1171667402	-0.0006539907	0.1097404447	-0.0445162774	0.0179767784	-0.0676205872	0.0570253814	-0.038318036	0.0410716877	-0.0627014665	0.0815525424	-0.0922100917	0.0956383118	-0.0190637901	0.0528241425	-0.1256260633	0.0116844057	-0.0922589442	-0.0567848816	-0.130327171	0.0489165629	0.0306892383	0.0378388834	0.0768132552	-0.0118330366	-0.092661062	-0.003726	0.0	0.0	1.3883076e-05	0.042039	0.0717145	0.00514296951025	0.001767277521	-0.0557615	0.0205679	0.00310934488225	0.00042303851041	0.0001414	-0.000119353	1.999396e-08	1.4245138609000004e-08	-0.000158881	0.0	2.5243172161000004e-08	0.0	0.000145115	0.0	2.1058363225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.6351648374336	-2.956596438396332	634627.585855565	8.741462499537874	834.4779927946316	-7.114913407236486	50.6219927924735	696353.5204585573	727.945774698511	-1.4795357815885382	529905.0509014153	2.1890261290008066	726.5543673768263	608.6900284280267	0.956995	22.321827	0.0748051099999999	0.050382	-0.0073091712	-0.083613975	0.0140788792	-0.0777732321	-0.0670631187	-0.0561456719	-0.0234647992	-0.0116924676	-0.0198327872	0.0054132602	0.0394150923	-0.0998130078	-0.0990734091	-0.0461113201	-0.1122749495	0.0292817633	-0.0396951602	0.0638380163	0.0469681683	-0.0705442888	0.0817930105	-0.032090568	-0.0078152111	0.0831791144	-0.0280442221	0.1494466254	-0.0851699231	-0.0024160864	-0.0829730367	-0.0875226093	-0.0612113544	-0.1086154915	0.0193532854	-0.0524952281	0.0269148155	-0.0276730324	-0.108065971	0.0416265172	-0.00403077	0.0712886636	-0.0531984585	0.1388911397	-0.0628044342	-0.0755074761	0.1616354341	-0.1680797302	0.1073771988	0.014475762	0.0228863674	-0.0282750319	0.1712787959	0.0922003354	0.0502281636	-0.0567208972	-0.1066905652	0.0552518532	0.0504034	-0.0820120779	-0.107024262	-0.0116256199	-0.0588460099	-0.0427688198	-0.0568704399	0.0446774783	0.0678024294	0.0312756104	-0.1372387904	0.0142567075	-0.0503856241	-0.0876437397	0.0124413736	-0.0549355853	0.083768321	0.1832577213	0.0705035253	-0.0595472187	-0.0759997227	0.0504108175	0.0592712576	0.0713319426	0.0172564943	0.1099670328	0.0551974682	0.0160923632	0.0254809818	-0.0557115053	-0.0135742243	-0.0929808087	0.0619975251	0.1312461168	-0.0296048048	-0.0624336026	-0.0414107294	0.0414913547	0.1514918825	-0.0978513459	0.0315034674	-0.0349147757	0.131068711	0.0750362016	-0.0165379384	-0.0966728009	-0.00373265	-6.649999999999972e-06	4.422249999999962e-11	1.39326760225e-05	-0.00552226	-0.04756126	0.0022620734527876	3.04953555076e-05	-0.0642578	-0.0084963	0.00412906486084	7.218711369000009e-05	0.0003914	0.00025	1.5319396000000006e-07	6.25e-08	-0.000283699	-0.0001248179999999	8.0485122601e-08	1.5579533123999997e-08	0.000145115	0.0	2.1058363225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.0917395419979	-0.5434252954357817	633762.0577670041	0.2953110517194666	835.5651971604897	1.0872043658580424	1.182013333140788	698169.198705848	727.2546058621424	-0.6911688363685471	528899.2617477	0.4777143603670514	725.9065225433054	605.2514343838119	1.004696	23.434441	0.18653027	0.114212	-0.0205926425	-0.0160196015	-0.011169809	-0.0692876743	0.0346860246	-0.1133983251	0.04127444	-0.0410162669	-0.0344649239	-0.016877781	0.0263545938	-0.0557682321	-0.0671764111	0.0763986873	0.0385751338	0.0004141659	-0.0140164429	-0.0245789362	0.1241299112	-0.0433389501	-0.1415689176	-0.0747649088	-0.0106680093	0.0461629063	-0.0046069685	-0.2698896076	0.0460476861	0.1395395887	-0.0345611021	-0.0878748583	-0.0206151705	0.1078175504	0.0477148078	0.0815545462	-0.0787318859	-0.1121987057	-0.0132363795	-0.1022919937	-0.0370284952	0.1204849937	-0.0529295174	0.0681936509	0.1002315082	0.0726059497	-0.0579091938	0.0431190702	0.0141478812	-0.0961523439	0.093391486	-0.1461846882	0.0432951424	0.0294802924	-0.2574021809	-0.0114155191	0.0777187911	0.0096828618	0.0287391556	-0.0775799152	-0.0393402373	0.1114736878	0.0338730132	0.0235970947	0.0463958984	0.0043303938	0.0329979857	-0.0991001249	-0.0335810129	0.044275202	0.1319043782	-0.030225534	0.0520535164	-0.012592929	-0.1265296167	-0.1357558441	0.0022785168	0.1151133391	-0.0062700465	-0.0061078702	0.1136726586	-0.1031426536	-0.1426914564	0.0705512167	-0.1497339693	-0.0169540566	-0.0821076812	-0.1700093584	0.0684943917	-0.0797525745	-0.0354612209	-0.0303823246	0.0073891004	0.1721465438	0.0180937349	0.0857539139	-0.0170769373	-0.0616267076	0.0245910679	0.1111349725	-0.0364040658	0.0732270951	-0.0212145853	-0.1003129872	-0.003726	6.649999999999972e-06	4.422249999999962e-11	1.3883076e-05	0.085717	0.09123926	0.0083246025653476	0.007347404089	0.00519021	0.06944801	2.69382798441e-05	0.0048230260929601	0.000783309	0.000391909	6.13572989481e-07	1.5359266428100002e-07	-0.000158881	0.0001248179999999	2.5243172161000004e-08	1.5579533123999997e-08	0.000145115	0.0	2.1058363225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.8900282962841	0.7982887542862045	635033.7171980524	0.6372649352198202	832.6201283668412	-2.9450687936484883	8.673430199322162	693256.2781616151	727.3360992119668	0.0814933498244272	529017.8012168801	0.0066411660656064	725.6522680143597	601.2364654496079	1.106175	25.801447	0.237725025	0.13614	-0.010513905	0.0492545818	-0.0341876559	0.0632672528	-0.0409389042	0.047040257	0.0292622506	0.0003103303	-0.0253014501	-0.0301850747	0.0116573991	0.0376186914	0.0091255339	-0.0170598395	-0.1569150843	0.0257635101	0.0532501794	0.0934974078	-0.0909325737	-0.1195171498	0.0523465188	-0.1250015825	0.0165708601	0.0871192523	0.0571164794	-0.0848720486	0.0924146048	-0.0089895141	0.0544466644	-0.0539096033	0.0066533275	-0.1565413811	0.0399802898	-0.1043875111	0.0063440692	0.0484792054	0.0825280019	0.1064088223	-0.0802823166	-0.0104716425	-0.0140972537	-0.0235894788	0.1285369266	0.1240580061	0.0768643131	0.1343513677	0.0637141888	0.1701172611	0.0056183156	-0.0247882282	-0.0087478274	0.1921196285	-0.0507971047	-0.1166542918	0.0821401047	-0.0337927761	0.0091651836	0.0734374843	-0.00604024	-0.0075955764	-0.1158874249	-0.0350789101	-0.0563095793	0.0020854805	-0.0455941695	0.0881938817	-0.2114382615	0.0274040408	0.0934760619	-0.0732435189	0.1199863665	-0.0372992265	0.0022086461	-0.0573035436	0.0872426069	0.0032984093	0.0082572537	0.0053570742	-0.0271163335	0.0587319146	0.0077758539	0.0132808275	0.139806846	0.0425005939	-0.0774449563	0.0508866504	-0.0841187034	-0.0139912062	-0.0438330213	-0.0276006956	0.0056961146	-0.0129968097	-0.1777776076	-0.0160281651	0.0751348585	0.0393803892	0.0983563677	0.1597566672	-0.115848192	0.0713867084	-0.0258549876	-0.1035676303	-0.00373126	-5.259999999999987e-06	2.7667599999999865e-11	1.3922301187600002e-05	0.00127881	-0.08443819	0.007129807930476	1.6353550161e-06	-0.101949	-0.10713921	0.010393598601	0.011478810319424	-1.76753e-05	-0.0008009843	3.1241623009e-10	6.415758488464901e-07	-0.000226614	-6.7733e-05	5.1353904996000003e-08	4.587759289e-09	0.000199245	5.413e-05	3.9698570025e-08	2.9300569e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
