global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
709.5248461396394	-1.628076262653508	503425.50728947896	2.650632317015814	770.5494222080736	-2.8967957363332744	593746.412065196	8.391425538038638	685.7149747951836	0.1577335727957916	0.0248798799869252	470205.0266583593	679.1740573216767	524.0224955687653	1.066912	24.788685	0.206113695	0.127119	-0.0433472934	-0.0541910421	0.1086898574	-0.0923697126	0.0406061991	-0.0592041709	0.0830391101	-0.0518381995	0.0471741896	-0.0211231252	0.0390803256	0.0108238849	0.1111436451	0.0806309822	-0.0897945036	0.0020923333	0.0331187795	-0.0084091279	0.0690851932	0.1114458702	0.1123858681	0.0709407238	-0.0267852798	-0.0828634206	-0.0729110193	0.0479032278	0.0684514839	-0.0331683353	0.1479808349	0.0100987546	0.1203852354	-0.0725111056	-0.1298821854	0.0347567488	0.017660527	0.0628756633	0.0142444863	0.0156089525	0.0081774848	-0.1059947387	-0.0370023131	-0.0108081962	0.0657415903	0.0312034659	0.0848965217	0.0931241965	-0.0018410492	0.0175753277	0.0152968635	-0.1247421771	-0.2096973594	0.2185544384	0.0316129215	0.0254252757	0.017952608	-0.0755545369	0.1732589842	0.010166756	0.0411369178	0.1037791427	-0.0651317354	0.0500605427	-0.0663104268	0.0815953333	-0.0579130988	0.0292861748	0.0835722248	-0.0769397018	-0.0517383254	-0.1085812186	0.0270516024	0.1157326815	-0.0710782643	0.0082726186	-0.0529754767	-0.0388948132	0.1616407952	0.1260744225	0.0967007101	-0.1392149453	-0.010362598	-0.150815855	-0.0374635114	-0.1008344095	-0.0214037163	-0.0148958918	0.0323564655	-0.0232172924	0.1105821779	-0.1020720576	-0.0213889428	-0.1498560411	0.1047101145	-0.0095535835	0.0395096239	0.0132701682	-0.074344119	-0.0153945066	-0.0949008306	-0.022123782	0.0657424215	0.0913123915	-0.1266612538	0.0532005328	0.1033447263	-0.0428063749	-0.140925773	-0.0498369669	-0.0145086895	0.0153002205	0.0158112121	-0.1457127531	0.006820002	0.0940386689	0.0394798359	-0.0293067317	0.0448473	0.0145725999999999	0.0002123606707599	0.00201128031729	-0.0629146	0.1192604	0.00395824689316	0.01422304300816	-0.115125	0.0290179999999999	0.0008420443239999	0.013253765625	0.000671333	-0.000703897	4.954709866090001e-07	4.50687996889e-07	0.00061451	-7.273499999999999e-05	3.776225401e-07	5.290380224999998e-09	0.000142249	8.86219e-05	2.0234778001e-08	7.85384115961e-09	0.0	0.0	0.0
710.2711788439562	0.746332704316842	504485.1474963833	0.5570125055328906	772.2125623309062	1.6631401228326013	596312.2414216637	2.76603506817564	685.4742473929238	-0.2407274022598358	0.0579496821987687	469874.9438388952	679.4031976142039	528.9659008140509	0.929749	21.601833	0.0812539499999999	0.042559	-0.0595251646	-0.0097620897	0.098891924	-0.0890341027	0.0329562047	-0.0417382988	0.0861948596	-0.0275900819	0.0586861587	-0.0858135607	-0.0465111275	-0.0309537901	0.031359416	0.0799144614	-0.0038554165	0.0256032372	-0.036823356	0.0075408266	0.0165125774	0.0408536214	0.0411827578	-0.003092269	0.0119898349	-0.0019432266	-0.04209838	-0.029634211	0.0645072583	-0.0424267067	-0.0963441522	0.0470534139	0.2174987342	-0.0179190988	0.0209262594	-0.0670078678	-0.0786993461	-0.0619543109	0.0531689949	-0.047676333	0.0540408314	-0.0037273403	0.0510708563	0.0021177815	0.0183244052	-0.1451146004	-0.2595792615	0.0984790868	-0.1378907103	-0.0969006665	-0.1222153146	-0.1280724469	0.0319094084	0.0566531789	0.069088779	0.0007519716	0.0459390235	0.0972418583	-0.0214235317	0.0766568502	-0.0216001323	0.0409229947	-0.04744341	0.0396458523	-0.0273791136	-0.0280259494	-0.0683100802	-0.1257376199	0.0363928125	-0.0511446739	-0.0133894518	-0.0249218919	0.0088613837	-0.0710567448	-0.0774956981	0.0536970201	-0.0413417281	0.0592904607	0.1280536997	0.0625176397	-0.0128881024	-0.1602914435	0.0742957196	-0.0728954957	0.0843156778	0.056849051	0.0942384564	-0.0800950655	0.0260957342	-0.0994273752	-0.0100271679	-0.1548568044	0.0296981659	0.0598445921	0.0501533971	0.0312760532	-0.0806499108	-0.134327462	-0.1096876552	-0.0045591028	-0.150593732	-0.1776467647	-0.1757898594	-0.0289257826	0.012698537	-0.231814921	-0.0903100364	-0.0503899039	0.1023368484	-0.0342353615	-0.0144082146	0.0021596371	0.0456911008	-0.0247474276	-0.0433794126	0.092661062	0.034995421	-0.0361224311	0.0710187	0.0261714	0.00068494217796	0.00504365574969	-0.0374864	0.0254281999999999	0.00140523018496	0.00064659335524	-0.0980424	0.0170826	0.00029181522276	0.00961231219776	0.000422541	-0.0002487919999999	6.1897459264e-08	1.7854089668100001e-07	0.000617153	2.6429999999999813e-06	3.808778254089999e-07	6.985448999999901e-12	0.000142249	0.0	2.0234778001e-08	0.0	0.0	0.0	0.0
709.6105618498262	-0.6606169941300095	503547.1494888261	0.436414812933369	771.0632112012437	-1.1493511296624774	594538.4756679737	1.321008019256413	684.4085643455786	-1.0656830473451464	1.1356803573988377	468415.082949576	678.1025966078345	526.8467043710782	0.962341	22.359083	0.04272425	0.0223311	-0.02510359	0.0102194919	-0.0054221787	-0.0775140862	0.0988561936	0.0200836101	-0.0535986184	0.0092636405	0.046319689	-0.0164029971	0.0144643257	-0.0900776115	0.0463859291	0.1622359809	-0.0308430721	0.0650222027	-0.0765661547	0.000641045	-0.0276423764	-0.051652891	0.0418947176	-0.0468452518	0.0815639118	-0.0152386841	-0.0549000919	0.1385784241	0.0227200212	-0.0890984237	-0.0106550442	0.1035323999	0.059282432	-0.0550235189	0.0114590878	-0.1925747358	-0.0716435701	-0.0049186391	0.047291268	-0.1285282918	0.0936893103	-0.0376316193	0.0157626248	-0.0052011543	0.0570274472	0.0192585438	0.0493321153	0.0131606968	-0.0756458704	-0.0590002076	-0.0475175635	0.0851907504	0.0914933075	-0.0592521667	0.1176871947	-0.1398941684	-0.0993050562	-0.088621477	0.104216785	-0.0196572804	0.0264734344	-0.0518919218	0.0118267265	-0.0298748077	0.1204851871	0.0936978658	0.065660819	-0.0207832231	0.0023544803	0.0447943858	0.0773724571	0.0111882973	-0.0398000195	0.0262673582	-0.1149721221	0.0883837604	-0.0301273323	-0.007405869	-0.0350444486	-0.0016159494	-0.0145699826	-0.0092115815	0.0035022191	-0.1202446281	-0.0373949774	-0.0097931033	0.0438564957	-0.0801346109	0.1638812639	-0.008686026	0.0064566485	-0.1440945093	0.1007404325	0.0219141011	0.1494574931	0.0703952966	-0.0483106757	0.0491490635	0.0096482486	0.0547292854	0.1187250011	-0.0490954239	0.0481408679	-0.1127014149	-0.1051990464	0.0051278851	0.0139637193	-0.0032082728	-0.0754522209	-0.0587231526	0.0797713949	-0.0018400207	0.0417598921	-0.0279963541	-0.0415451236	0.0912438734	0.030451217	-0.0427992974	0.0612437	-0.009775	9.555062500000012e-05	0.00375079078969	-0.0392526	-0.0017661999999999	0.00154076660676	3.1194624399999844e-06	-0.0980188	2.3599999999998625e-05	5.56959999999935e-10	0.00960768515344	0.000346098	-7.644300000000004e-05	5.843532249000006e-09	1.19783825604e-07	0.000938675	0.000321522	8.811107556250001e-07	1.0337639648400007e-07	0.000367473	0.000225224	1.35036405729e-07	5.0725850176e-08	0.0	0.0	0.0
707.9579162165543	-1.652645633271959	501204.4111336857	2.731237589172874	771.4766544407341	0.4134432394904479	595176.228347068	0.1709353122803558	684.5546717360785	0.1461073904998784	0.0213473695586839	468615.09859569016	678.7999173215962	532.02199421243	0.990916	23.022987	0.0497953999999999	0.0229842	-0.0672654948	-0.0598468908	0.0674134419	-0.0469220015	-0.0307775824	-0.0178166152	0.045093095	0.0506484671	0.0196426962	-0.0515540411	0.0067745818	-0.1081167108	0.0237899768	0.0901560301	0.1491060046	0.0528609595	0.0489257111	-0.0521343574	-0.0506180475	0.0296987749	0.0051682917	0.0063502178	0.1020508706	-0.1052756966	-0.1288557815	0.0197309332	-0.0180687143	-0.0291716005	-0.0152332104	0.0244995744	0.0585591908	-0.0481113342	-0.0636150712	-0.1159761589	0.0251037175	0.0296547687	0.0114506846	-0.0016149086	0.0173116888	-0.1967670864	-0.0140925274	-0.0800612302	-0.0788416668	0.0558535153	-0.0223538963	-0.0010855986	0.0215048079	0.0354123571	-0.2640368827	0.0576061752	-0.0430895617	-0.0908005871	0.2049728003	0.1601795116	-0.0611682493	-0.0205825077	-0.0578407357	0.0792896493	-0.2279305666	-0.0703081378	0.1807320275	0.2169804473	0.0352508574	-0.1820917492	-0.0525536298	0.0261780292	-0.0214562611	-0.0344263624	-0.0204292891	0.034169097	0.0349778706	0.0095679753	-0.115561606	0.1213969841	0.0063492888	-0.1122881318	0.003472424	0.0565918383	-0.1082730377	-0.0039380743	-0.0312493698	-0.0805314822	0.0392672145	0.0161262725	0.0145188668	-0.0578023926	0.0184460905	0.0176156203	-0.0950468991	-0.1809429223	0.0427973499	-0.0684435553	0.0629480505	-0.069041515	-0.1759437465	-0.1060202559	0.0232125159	-0.0026116935	0.1478297651	0.0207366951	-0.0920027895	0.0114350028	-0.0050529697	-0.0252006779	-0.040554857	0.2374427558	0.1254319965	-0.1169489038	-0.0281109311	-0.1398608066	0.0841614705	-0.0088389239	0.0359625293	0.0897877085	0.0258549876	-0.0493116688	0.0448578	-0.0163858999999999	0.0002684977188099	0.00201222222084	-0.0400897	-0.0008371	0.0016071840460899	7.007364100000006e-07	-0.11043	-0.0124111999999999	0.0001540378854399	0.0121947849	0.000165634	-0.0001804639999999	3.256725529599999e-08	2.7434621956e-08	0.000775332	-0.000163343	6.01139710224e-07	2.6680935649000014e-08	0.000308056	-5.941699999999998e-05	9.489849913600001e-08	3.530379888999997e-09	0.0	0.0	0.0
706.7643116177894	-1.193604598764864	499515.7921765677	1.424691938192632	770.1892547187865	-1.2873997219476223	593191.4880842798	1.6573980440708151	684.1051511855277	-0.4495205505508011	0.2020687253674953	467999.8578785737	678.1393880573663	531.8107950295619	0.926454	21.52527	0.0831518499999999	0.0393574	-0.1028288091	-0.0428492059	0.0416779245	-0.1207087106	-0.1229480687	-0.0235414603	0.0676348207	0.0779104969	0.0413543207	-0.1866583545	0.0688175049	-0.0552493292	0.0209963088	0.1165447798	0.0332909419	0.0873730716	0.043434848	-0.0975532735	-0.0392229306	0.0131679113	0.0832345783	-0.0069738256	0.0490045887	-0.1135704296	-0.1419264293	-0.0129655131	0.1717655931	0.0740950755	-0.0208506634	0.0189003165	0.0702802424	0.0588582497	0.0022154644	-0.0887344067	-0.1214366516	0.0101908468	-0.185298106	0.2111707817	0.173775292	-0.0953928906	-0.1043517554	-0.0876675818	0.0849652629	0.0708565411	-0.2135869588	-0.0069309372	0.1097358596	0.0023695305	0.024010484	-0.0641900553	0.175789044	-0.0602053003	0.0213916617	-0.0466491788	-0.0187653271	0.0061403169	-0.0165714652	-0.0137642997	-0.0146865505	0.0806872924	-0.0018867681	-0.0200622803	-0.0327475854	-0.0068559647	-0.0834905679	-0.037102597	0.0153143179	-0.0243457688	-0.007155933	-0.0115747002	0.0565206649	-0.0384959452	-0.0849393559	0.1987112133	0.0029813951	-0.1215789454	0.1124228549	0.1664325116	-0.0440860477	0.0826151988	-0.0125074941	-0.099108642	0.0936553532	0.0364708007	0.0787095108	0.0529085768	-0.1423009414	-0.1691886474	-0.0046866856	-0.0077903425	-0.1285165022	0.0861038404	0.0750326156	-0.033979237	-0.1812199838	-0.0687268033	0.0958150807	0.1072592881	-0.0606665443	0.0672934348	0.0002107174	-0.0825527374	-0.1231526581	-0.0340390131	-0.0136940048	-0.0341159294	0.1227620476	0.136912103	-0.0606682135	-0.0135154106	0.0557778543	0.0325877209	-0.0820996468	0.0882931893	0.0212145853	-0.0556345156	0.0591392	0.0142814	0.0002039583859599	0.00349744497664	-0.0189853	0.0211044	0.00036044161609	0.0004453956993599	-0.0819976	0.0284323999999999	0.0008084013697599	0.00672360640576	0.000321966	0.0001563319999999	2.4439694223999988e-08	1.0366210515599999e-07	0.000889411	0.000114079	7.91051926921e-07	1.3014018241e-08	0.000424318	0.000116262	1.8004576512400006e-07	1.3516852644000002e-08	0.0	0.0	0.0
706.7124495496876	-0.0518620681018546	499442.4863485197	0.0026896741078014	770.5915744499927	0.4023197312061484	593811.3746133186	0.1618611661177875	683.7553842856729	-0.3497668998547851	0.1223368842340273	467521.4255396482	677.9020166206569	511.9927579726838	1.103849	25.646889	0.1042009499999999	0.0717848	-0.1562614952	0.0754552816	0.0293519848	-0.1756145128	0.0417292909	0.0310091	-0.0309122063	0.0803282108	0.1093113506	-0.0538529144	0.0286885889	0.048134806	0.1059795326	0.1247348237	0.0962306628	0.1144416814	0.0282951236	-0.0385251346	-0.0751808336	0.0051596826	0.0559817936	-0.0947982074	0.0090515226	-0.0116566879	-0.1272043768	0.1265587481	0.0057943597	0.0320335027	-0.0203523379	-0.1038646727	0.0802459076	-0.1325288187	0.0106118277	-0.0003975603	-0.060527372	0.0024358319	-0.0993618902	0.1315921671	-0.1410016979	0.1060280356	0.0874763814	-0.0376092841	-0.0666011844	-0.0212057964	-0.0365587316	-0.0689098683	-0.0046584407	0.0442806622	-0.0340365942	0.0245965498	-0.1404439957	-0.0414885449	0.0690137026	0.0815603585	-0.0199333084	-0.0372164348	-0.1242926096	-0.0121784792	0.026449554	0.0564608142	0.0544948501	-0.0887911532	-0.1170720453	0.000946424	0.0933231888	-0.0073419292	-0.0484420441	0.0748100719	0.0853534632	-0.073551748	-0.014641191	-0.0248609235	-0.0293044673	0.0815572893	-0.1035651414	-0.0864780808	0.0395453925	0.0889622348	0.0495363628	-0.0088115201	-0.0057551651	-0.0760479625	0.0479619767	-0.0185650261	-0.1119668807	0.0474595522	-0.0938730852	-0.0132693039	-0.2408340298	0.053660924	-0.1124237641	0.0400709534	-0.0833414667	-0.0345587602	-0.0083766395	-0.0484087014	-0.077151969	-0.0548969803	-0.0212490103	-0.0283586603	-0.0260314584	0.0468075808	-0.029409161	-0.0742788873	0.0387132926	0.0476511148	-0.081083865	-0.0927046382	0.0035001979	0.0567561987	-0.0341843572	-0.0480610874	-0.1062914125	0.0867609543	0.0165379384	-0.0617435365	0.0598053	0.0006660999999999	4.436892099999945e-07	0.0035766739080899	-0.0833315	-0.0643462	0.00694413889225	0.00414043345444	-0.113409	-0.0314113999999999	0.0009866760499599	0.012861601281	0.000328016	6.050000000000012e-06	3.660250000000014e-11	1.0759449625600001e-07	0.000811569	-7.784199999999995e-05	6.58644241761e-07	6.059376963999992e-09	0.000495971	7.165299999999997e-05	2.45987232841e-07	5.134152408999996e-09	0.0	0.0	0.0
709.1065123788517	2.3940628291641133	502832.0458980985	5.731536829985278	768.4495380231341	-2.142036426858567	590514.6924879682	4.588320053989018	684.2565180394471	0.5011337537741838	0.2511350391718042	468206.98247946816	677.7294032695605	511.36272559403824	1.060637	24.6429	0.07615975	0.0454099	-0.1598434412	-0.0552929873	0.1452212031	-0.1143107199	0.0775779174	-0.0663598218	0.1166340116	0.0303617442	0.1360738767	0.0573325195	0.0285568202	0.0002085523	0.048768401	0.1465344841	-0.1217886061	0.0269424065	-0.0366266646	0.0179510954	-0.0531645904	-0.0610635748	0.1387285991	0.0683418993	-0.0013297496	-0.0865864817	-0.0181943815	0.0859120028	-0.005274112	-0.0217673979	-0.0493390111	0.1045720621	0.0615082604	-0.0354987021	-0.1329100944	0.0289155623	0.0435429158	-0.0619711688	-0.0186295791	-0.0399642749	0.0420129711	0.0472143704	-0.0237575421	0.1450939583	-0.0121128957	0.1201072556	-0.0620195459	-0.1382718586	0.0554170899	-0.0204091198	0.0052360318	-0.1068735742	0.0637359339	0.0489688931	-0.0488574225	0.1043228047	-0.0418280705	-0.0415274548	-0.0635536408	0.0515077432	0.051119101	0.0400221495	0.1351262302	-0.0613435981	-0.0318419872	-0.1120642202	-0.0761099833	0.093190484	0.0606979408	-0.1317336577	0.0937634607	-0.0320495976	-0.0065896071	0.1173643995	-0.069749159	0.0133338111	-0.086792109	0.0219075734	0.0441071971	0.0181159648	0.0371899759	-0.1058755037	0.0031456269	-0.1398748805	0.0677178355	-0.0140704715	0.1393085189	-0.0066500233	-0.0190000732	0.0277538406	0.040952732	-0.0419905043	-0.2023923281	0.1041894266	0.0597600011	-0.0467155156	0.0559211671	0.0164362258	-0.0386857853	-0.0682292841	-0.0457897871	0.1188194376	0.0293834892	-0.009818899	0.0687520447	0.0894952264	0.1047555838	0.0283274154	0.0200501887	-0.0414776655	-0.0428733508	0.0155721455	0.0168095395	0.0290651253	-0.1583290054	0.0851916578	0.0118330366	-0.0676152521	0.048796	-0.0110093	0.0001212046864899	0.002381049616	-0.0833798	-4.830000000000112e-05	0.00695219104804	2.332890000000108e-09	-0.148379	-0.03497	0.0012229009	0.022016327641	0.000685751	0.000357735	1.27974330225e-07	4.70254434001e-07	0.000673203	-0.000138366	4.532022792090001e-07	1.9145149956000002e-08	0.000389429	-0.000106542	1.51654946041e-07	1.1351197764e-08	0.0	0.0	0.0
712.0748636319914	2.9683512531397582	507050.6114165192	8.811109162016374	770.9787896278445	2.5292516047104527	594408.2940560161	6.3971136799304	684.6239255319199	0.3674074924728074	0.134988265525156	468709.9194107358	677.4478756753666	523.9448417106016	1.050608	24.409878	0.12213746	0.0711324	-0.0742509391	0.0262304289	0.0693186178	-0.0974780794	0.0541375753	-0.0567683417	0.0916052809	-0.024150033	0.1331582168	-0.0889738092	-0.0776365175	0.0474300737	-0.0355083779	0.0847025111	0.0135531135	-0.0689936179	0.0436157349	-0.0602845948	-0.0599731074	-0.070034898	0.0682458904	0.0656436079	0.2285828519	0.0886938696	0.1104102444	0.0966170794	0.0649752853	0.0510469943	-0.0281320195	0.0547875318	-0.0081653072	-0.0454560669	-0.0986697589	0.1648306655	-0.0223030618	0.0725922572	0.0640670405	-0.1093036517	-0.0394426111	0.0301375217	-0.0703640782	-0.0702617936	-0.007051705	-0.0008514365	-0.1176166164	-0.0429243241	-0.1615542219	-0.0711585115	0.2055800366	-0.0996166129	-0.0658701503	0.0283474185	0.0539839008	0.0452580038	-0.0417331128	-0.0174348071	-0.1689437405	0.1204311555	-0.072330561	-0.035456618	-0.0740554027	0.1544310335	0.1275684901	0.1053469825	0.0450105101	-0.02619541	0.0291589779	-0.0736792791	0.1489666173	-0.0581526619	0.0208677975	-0.12973639	-0.180433033	-0.0476271549	-0.0074478136	0.0416000974	-0.1026972641	-0.0952354803	0.0537077208	-0.0174118245	-0.0104039165	-0.0616275059	-0.0667875144	-0.1279395734	-0.0484668066	0.0746069773	-0.1159073457	0.0395891489	0.038406437	0.0045904256	-0.0563169853	0.0945826542	-0.0911777845	-0.1075885123	-0.074112627	-0.1370508195	-0.0997248479	-0.116207651	-0.1526702202	0.0292534825	-0.0691033653	0.0248747697	-0.091720297	0.1195229394	0.016114272	-0.0520842623	-0.0481385122	-0.0556763778	0.169155789	-0.0427556591	-0.0759518735	-0.0344437979	0.1092513494	0.0835859703	0.0071079182	-0.0732270951	0.05794	0.009144	8.361273599999998e-05	0.0033570436	-0.0203539	0.0630259	0.00041428124521	0.00397226407081	-0.132677	0.015702	0.000246552804	0.0176031863289999	8.28908e-05	-0.0006028601999999	3.6344042074404e-07	6.87088472464e-09	0.000709252	3.604899999999991e-05	5.030383995039999e-07	1.2995304009999934e-09	0.000435831	4.640200000000002e-05	1.8994866056100002e-07	2.153145604000002e-09	0.0	0.0	0.0
714.4142229513661	2.3393593193746938	510387.6819552043	5.47260202514523	773.3051250235385	2.326335395693945	598000.8163876705	5.411836373258506	686.0475540705618	1.4236285386418783	2.0267182160356105	470661.2464462004	679.2301510449927	528.8811537531567	1.06237	24.683151	0.0683837599999999	0.0335774	0.0225092223	-0.0444500503	-0.0309707375	-0.0408306825	0.2110711404	-0.0419237007	-0.0899446666	-0.0075743763	0.1830949226	0.075469187	-0.051408557	-0.10981286	-0.0509776921	-0.0010892638	0.0237514271	-0.0826773376	-0.0585776595	-0.0643080966	0.0449817634	0.0031225919	0.0471406738	0.0166640963	0.0723199076	-0.1106769283	-0.0162366649	0.0694805982	-0.0340606047	0.043901843	-0.116861861	-0.0689433096	0.0035454882	0.001521867	-0.0653770733	-0.1152670912	-0.0240581826	0.0377878497	-0.0009582183	-0.0498186327	0.0808986548	0.0846807196	0.0284995235	0.082064267	0.0173609381	-0.0831607721	-0.053439174	0.2375877672	0.1136548127	-0.0793065659	0.0799151668	0.020351116	-0.1365851928	-0.0032366332	-0.0315944457	-0.0833844511	0.0223155451	-0.0757835279	0.0565960976	-0.0762071962	0.0697280433	-0.0002779455	-0.01384624	-0.0971178157	0.0209244168	0.1019680022	0.146041216	0.1165374405	0.0599777848	0.0621767261	0.0663158895	-0.0228789471	-0.0524589748	0.104826455	-0.1755105259	0.0425635737	0.0995987911	0.103544869	-0.071235043	-0.0188579498	-0.0341369879	-0.0746870859	0.072318132	0.0742460195	-0.0002681182	-0.1333795225	-0.0537241326	0.1621030809	-0.049951787	-0.2228956463	-0.1800653853	-0.089754143	0.0150101169	-0.0011268434	0.0687313544	0.1488335405	0.0798918719	0.0316481497	-0.0616992626	-0.0654354645	0.12488152	0.1070376003	-0.0126015902	-0.0474807644	-0.0187536469	0.055837453	-0.0044593328	-0.0442027781	0.0910534008	0.0349178851	0.0446855033	0.0056927486	0.0265074933	-0.0058571891	-0.050734539	0.0819445778	0.0023706562	-0.0785574968	0.0448867	-0.0130532999999999	0.0001703886408899	0.00201481583689	-0.0349781	-0.0146241999999999	0.00122346747961	0.0002138672256399	-0.129501	0.0031759999999999	1.00869759999999e-05	0.016770509001	0.000601652	0.0005187612	2.691131826254401e-07	3.619851291040001e-07	0.000867117	0.000157865	7.518918916890001e-07	2.4921358225000032e-08	0.000361852	-7.3979e-05	1.3093686990400002e-07	5.472892441e-09	0.0	0.0	0.0
716.234864274868	1.820641323501832	512992.38080283854	3.3147348288425014	779.5930686222682	6.287943598729726	607765.3526438846	39.538234700806136	688.6698621358445	2.6223080652827093	6.876499589246746	474266.179014203	682.4864269827375	553.5453708995705	1.072946	24.928873	0.19467225	0.0988656	0.08353587	-0.1582640312	-0.0216951146	-0.0120893264	0.0278245593	-0.1167826805	-0.0649516441	-0.006232476	-0.0472392109	-0.0448815933	-0.0401806252	-0.2892002415	-0.1252768493	-0.0163721273	0.0947662774	-0.0355410318	0.0633220768	-0.0941739189	0.2057487371	0.0143072556	-0.0796523647	-0.0201594327	0.1246267323	-0.0850096535	0.0351932075	-0.1247194219	-0.0121862932	-0.0171554968	-0.0357853723	0.053111902	0.0884622606	0.0212208604	-0.0429951872	0.0869073562	0.0920149571	0.0251894562	0.1403502642	0.114924033	-0.0745182108	-0.0535979608	-0.0430244294	0.0230319246	0.0799825324	0.0342485837	0.0552826095	-0.1082267116	-0.0092683194	-0.0528685857	0.0326760948	0.0282072677	0.041363399	-0.0733601642	0.0742992968	-0.2139465757	-0.0292054171	0.0407357566	-0.0419131214	0.0089472746	-0.0582514584	0.1959437196	-0.0888548016	-0.0209240441	-0.115901106	-1.29444e-05	-0.0977800433	0.0338312596	0.1358344218	0.0879507661	-0.1403811008	0.0964093444	0.0707581614	-0.041020448	-0.1364639419	0.0412382406	0.098735425	0.0741743213	-0.0413553893	0.0254588106	-0.1295452492	-0.1094117113	-0.033690289	0.0042225867	-0.0203734943	0.0803676549	-0.0094402536	0.0024386568	-0.1712607905	0.1100879533	0.0540071961	0.1128623724	0.0710930776	-0.0102576021	-0.0093311648	0.1109542789	0.037353843	-0.0445804585	0.0365314291	0.0718432299	0.001735006	-0.0331746357	0.0129762037	-0.1856985603	-0.0973650794	0.1128369671	0.0514347758	-0.067058614	-0.106034059	-0.030253748	0.0325410071	0.0634005632	0.0575627589	0.0816094392	0.1345926856	0.0802681812	-0.0023706562	-0.0835859703	0.0407381	-0.0041486	1.721088196000002e-05	0.0016595927916099	0.0340719	0.06905	0.00116089436961	0.0047679025	-0.0853116	0.0441894	0.00195270307236	0.00727806909456	-0.000326937	-0.000928589	8.622775309210001e-07	1.0688780196900003e-07	0.000469624	-0.000397493	2.20546701376e-07	1.5800068504900004e-07	0.000142249	-0.000219603	2.0234778001e-08	4.8225477609000006e-08	0.0	0.0	0.0
