global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
775.2178695145602	2.4145461030171878	600962.7452146937	5.830032883595486	790.1013412138395	5.550552253084902	624260.129387908	30.808630314225883	724.9996420108106	1.1919937961613414	525624.4809158035	1.4208492100871255	725.7359581324458	586.6866130172849	1.150376	23.34963	0.059107745	0.0357791	0.025943369	0.0291238292	-0.0144264675	-0.0173747367	0.1264368328	0.0613648667	-0.0211538955	-0.0620406621	0.0473734117	-0.0309422747	-0.0718354542	0.1621892947	-0.003042791	-0.1058606736	-0.0068107693	0.0069194553	0.0150917702	0.0294488079	0.0182567563	-0.0033792465	-0.1432647586	-0.0050001216	-0.0802502148	0.0242763825	-0.0219092638	-0.0369725816	0.0543970803	-0.028966046	0.1447045898	-0.0847101158	-0.0303925182	-0.0284558021	-0.0780539854	0.0527914499	0.022993781	-0.0083867817	0.1414519077	0.0970092522	-0.0550841788	0.0627373535	-0.0025964881	0.1029700181	-0.1391869049	-0.0973063445	0.0140260212	0.0195588585	-0.1193455741	0.0053273175	0.0790567737	0.1070696674	-0.0387102885	-0.0693622214	-0.0059078383	0.0397799698	0.0189714344	0.0849994346	0.0954914606	-0.0861374995	0.0061696409	0.0874717128	-0.1203658215	-0.0454412631	0.000463493	-0.1409728349	0.0808351905	-0.1425126575	-0.0313258759	-0.0718778622	0.0056854104	0.0519560093	0.0223562411	0.0391226866	0.0876522694	-0.0638970391	-0.0485907813	-0.1521074567	0.0205231326	-0.1065610329	-0.0081173145	-0.0485184728	0.1491306474	-0.0536117076	-0.0157329487	-0.0507704833	0.0220792686	-0.0043645955	-0.0197942963	-0.0134929181	-0.0823027119	0.0930884842	-0.0184343042	-0.0991159203	-0.1496604648	0.1593585267	0.0042809782	-0.066210266	-0.064033112	0.0240766225	-0.0501775361	0.130207147	-0.0836734655	0.0464993504	-0.0324326144	0.0428630182	-0.045366084	-0.0259924328	-0.0720100451	-0.001357666	0.0477394955	-0.0795702296	0.0968393726	0.0830466242	0.0532586108	0.1418461397	-0.0201504507	0.0953761056	0.0438968002	-0.0223783947	-0.0182664	0.0040105	1.608411025e-05	0.0003336613689599	-0.0330309	-0.0093374	8.718703876000006e-05	0.00109104035481	-0.0593538	-0.0342653	0.0011741107840899	0.0035228735744399	-0.000490816	-7.891000000000002e-05	2.4090034585600004e-07	6.226788100000002e-09	-0.000128841	-0.0001509808	1.6600003281e-08	2.279520196864e-08	-7.88261e-05	9.999999997989048e-11	9.999999995978095e-21	6.21355404121e-09	0.0	0.0	0.0	0.0	0.0	0.0
775.2212751869561	0.0034056723958428	600968.0255024902	1.1598604467806214e-05	786.0449279662914	-4.056413247548107	617866.6287815323	16.454488434883782	726.3279625090082	1.3283204981976269	527552.3091224872	1.7644353459319917	727.0885974764537	590.7940791075524	1.105278	22.434258	0.024562255	0.0160785	-0.0367667421	-0.0053415904	0.1259412276	0.0030309576	-0.0319956695	-0.0022940656	0.0644979982	0.0781742998	-0.0344055485	-0.0376187553	0.0315576892	0.0872713535	0.1147203851	-0.0153554266	0.0405638091	0.2178536737	-0.0689625058	-0.0215486275	0.0389997712	0.0770540134	-0.0795690079	0.0377361447	0.0561592344	0.0545145497	-0.01671683	0.0805983085	0.1129030809	0.0784239414	0.1104699827	-0.0015326424	0.140548637	-0.0717477975	0.0555899286	0.0553849086	0.0263757804	0.0698841896	-0.0803785033	0.0630880361	-0.0985731789	-0.0787381406	0.0213961564	0.155390659	0.0044436946	-0.1262753423	-0.0148101152	0.0274520858	0.0178700486	-0.0124003236	0.1360435371	-0.0360940562	0.0984278451	0.0332942222	0.0921146606	0.0788509	-0.0345160718	-0.2004100166	-0.0492555625	0.0162879557	0.1349994619	0.079363844	0.0534868346	0.0139381883	-0.0490837252	-0.0125855746	-0.1383148577	0.0313274489	0.0726049414	0.0216620537	-0.0352588455	0.0523347447	-0.0442925651	0.0382148711	-0.0109130611	0.0238819754	0.00894604	-0.1860821595	0.0860319945	0.0450185776	0.0046629497	-0.1084023188	0.0197503447	-0.0909718449	0.0982489101	0.0156736472	-0.110857846	0.0314900195	-0.0362273673	0.0909686512	-0.0312927412	0.0605644826	-0.0018626748	-0.0739890095	-0.0490058901	-0.0933114666	-0.0688607247	0.0240055133	0.0130417373	-0.0461894199	0.1041508434	0.0155290664	0.1126809668	0.0751692805	-0.039548071	0.0602923698	0.0512181665	0.118308308	0.0796423461	0.0664102899	-0.0674235446	0.0804229641	-0.0181855528	-0.1243451507	0.2016247853	-0.0054992147	0.0166849795	0.0940386689	0.0394798359	-0.0293067317	-0.0174131	0.0008532999999999	7.281208899999962e-07	0.00030321605161	-0.0199146	0.0131163	0.00017203732569	0.00039659129316	-0.0637631	-0.0044093	1.9441926490000044e-05	0.00406573292161	-0.000384544	0.000106272	1.47874087936e-07	1.1293737984000008e-08	-0.000111446	1.7395000000000005e-05	1.2420210916e-08	3.0258602500000017e-10	-7.882619999999998e-05	-9.999999997989048e-11	9.999999995978095e-21	6.213569806439997e-09	0.0	0.0	0.0	0.0	0.0	0.0
774.5101649538967	-0.711110233059344	599865.9956169123	0.5056777635617145	790.2039472928543	4.159019326562884	624422.278317208	17.297441758723586	725.6786389981761	-0.6493235108321187	526609.4870982452	0.4216210217193485	726.6706523866313	597.8521541307297	1.072196	21.762779	0.079252395	0.0447079	-0.0202759954	0.0200258233	-0.0196211718	-0.0182594808	-0.1113539252	-0.026108259	-0.0161908459	0.0922149063	0.0086896862	-0.083959056	0.0880249203	-0.0451390771	-0.0001133279	0.1334555008	0.0158715486	0.1005408274	-0.0391296562	0.0099686416	-0.0326333797	-0.0201663555	0.1484960494	0.0498132776	0.0071710365	0.0669477563	0.0525228592	-0.0070856701	0.0568735527	0.0293998415	0.045680122	0.1740556908	0.0223720933	0.1499714077	0.0446058161	-0.0183662031	-0.0100096324	-0.0151514598	-0.0043196879	-0.0162952834	0.1107137521	-0.0266076547	-0.0183726214	-0.0047903091	-0.0017464409	-0.0571206015	0.000760612	-0.1373842215	0.0161471698	0.0675902292	-0.0226962429	-0.1013785861	0.0397334796	-0.0459338849	0.044640782	-0.0646807727	0.0459329997	-0.0910009992	-0.1530957347	-0.0137567496	0.0850928679	-0.0895160956	-0.0489456916	-0.06326735	-0.0742931129	-0.0589186757	0.140527986	-0.0702556672	0.0436236301	0.0404404715	0.0522592584	-0.0437712528	-0.032725041	-0.0623427324	-0.0819272663	-0.0733556009	-0.0098591656	0.0216977148	0.0788589147	0.0571959512	0.083647427	0.0504338073	-0.0564206148	0.125570342	0.1073768486	-0.0755361891	-0.011982936	0.0543038916	-0.003022286	0.0735696569	0.0218737997	-0.009395857	0.0924992769	0.1083361952	0.0064989858	-0.0349127567	-0.0121109945	-0.049638591	0.0545773921	-0.0261361909	0.0255277586	-0.1808575493	-0.065081563	0.0572007621	0.0407070372	-0.0403329896	0.0632800647	-0.0271233705	-0.0671833381	0.0845757507	-0.0157543378	-0.0224718735	0.0667057959	-0.0061029866	0.0565641126	-0.0064910539	0.0564647736	0.092661062	0.034995421	-0.0361224311	-0.0111747	0.0062384	3.891763456000002e-05	0.00012487392009	-0.0400005	-0.0200859	0.00040344337881	0.00160004000025	-0.0901086	-0.0263454999999999	0.0006940853702499	0.00811955979396	9.91928e-05	0.0004837368	9.83921157184e-09	2.3400129167424005e-07	-6.35309e-05	4.79151e-05	4.036175254810001e-09	2.29585680801e-09	-7.882619999999998e-05	0.0	0.0	6.213569806439997e-09	0.0	0.0	0.0	0.0	0.0	0.0
773.9181037839941	-0.5920611699026495	598949.231364613	0.3505364289064939	789.2469521032816	-0.9569951895726944	622910.7514043197	0.9158397928652774	724.7848409704378	-0.8937980277382849	525313.0657005429	0.7988749143888478	725.6468288912118	585.9130348826459	1.114085	22.613016	0.061177115	0.0376398	0.003085055	0.0248835839	-0.0957079027	-0.0615267083	0.0487609876	-0.0233493038	-0.0409452909	-0.0669721621	0.0430506842	-0.1050105094	0.0138850604	0.0185312933	-0.00490012	0.0577804965	-0.0746908577	0.0185125811	0.0348500384	0.0379525167	0.0006340394	-0.0350296575	-0.0598075067	0.025216526	-0.0880149645	0.0971320667	-0.0565424444	0.0964358909	0.0302607858	0.0723494448	-0.0919292834	-0.0149130176	-0.1517117581	0.0679813057	-0.0693648581	0.0581299444	-0.0094793857	0.1345411006	-0.2456983611	-0.0254586344	0.0545108258	0.0302308012	0.0781374038	-0.1386470362	-0.0441719996	-0.0172826054	0.1023479315	0.0165159885	-0.0691091406	-0.0617555416	0.1002717841	0.139019398	-0.0248587924	-0.017761701	0.0068231864	-0.0259648368	0.0819616197	0.0350809527	0.0008240943	-0.1149846673	0.1281562805	-0.047144593	-0.0655781278	-0.0748752861	0.0072320742	-0.0692498441	-0.0105329445	0.0091867016	-0.0461248987	-0.0645853531	0.0291093637	0.0734348555	-0.0016834753	-0.0550693868	0.0143736842	-0.0933870221	-0.078980795	-0.0659131951	-0.0306469973	0.0871768918	0.015444456	0.0697852101	0.0074712294	0.0263467446	-0.1080424595	-0.0001414433	0.1385273762	0.0199220035	-0.2226757469	0.1325629498	0.0686013064	-0.0235728028	-0.0314646989	0.0175354513	0.0658659875	-0.0284812289	0.1266842676	-0.0114663776	0.1154121486	0.0601932211	-0.0030159563	0.1911405686	0.023100939	0.0377263224	-0.0134585492	0.021070905	-0.0955137779	0.070592746	-0.0388089317	0.0999385677	0.043236134	-0.021579959	0.1041170085	0.0493471162	-0.0117092811	0.0615249839	0.1269921215	0.0912438734	0.030451217	-0.0427992974	-0.00229293	0.0088817699999999	7.888583833289998e-05	5.2575279849e-06	-0.0478075	-0.007807	6.094924900000002e-05	0.00228555705625	-0.126271	-0.0361624	0.0013077191737599	0.015944365441	1.83446e-05	-8.08482e-05	3.3652434916000004e-10	6.53643144324e-09	2.21398e-05	8.56707e-05	4.9017074404e-10	7.339468838490001e-09	-7.882619999999998e-05	0.0	0.0	6.213569806439997e-09	0.0	0.0	0.0	0.0	0.0	0.0
774.246709783257	0.3286059992628907	599457.9676101989	0.1079819027515629	787.589079992934	-1.6578721103476255	620296.5589241162	2.7485399342684893	724.8358081471661	0.0509671767282498	525386.9487723553	0.0025976531036486	725.6474970071905	584.4256088638621	1.044689	21.204453	0.03166811	0.0210863	-0.0029367613	-0.0096070058	0.0508953707	-0.0799963817	0.0857731002	-0.0004324586	0.0786211596	-0.0059455008	0.0298022186	-0.0064340809	-0.0173856919	0.0476259562	0.0225266978	0.0055379832	0.1017779558	0.0617827768	0.0092275319	0.085867425	-0.0510696168	-0.0949849582	0.0296916509	-0.0707930925	0.062529141	-0.0334461431	-0.1017396667	-0.0882168327	0.0918135638	0.0672137901	0.0444476373	-0.007035477	-0.0335576709	-0.1029123632	0.0341159877	0.0930737321	-0.0009435707	-0.0241068543	-0.0129857261	0.0667759446	-0.1195846775	-0.0521424465	-0.047382968	-0.0718175433	0.1113198354	0.0239404261	-0.0538065149	-0.0330861277	0.0967269842	-0.0670439789	0.0818153038	0.178915731	0.1230379299	-0.0567533624	-0.0159510394	-0.0492985361	0.0275896339	-0.0426045802	0.1101386659	-0.0457928384	0.0045390291	-0.0130773086	-0.0119724294	-0.0281802795	-0.0008712873	0.0416930917	0.0496587967	0.0785274002	0.0093494335	-0.0804781058	0.0130628893	-0.0972637468	0.0781720539	0.1211525588	-0.0427660774	-0.0140586229	0.0255847148	-0.0447424589	-0.0020804633	-0.0584145034	0.0205536994	-0.1171935645	-0.0855040608	0.0098381561	-0.0633467647	-0.08181438	0.0330089469	0.0901738501	-0.0412198997	0.0476363976	-0.0592451368	-0.1410541788	-0.0479063176	0.0258539052	-0.0312838925	-0.01507223	-0.0537703613	0.1101108404	0.0205633727	0.0806550822	0.0906883941	0.1038598546	0.0457770804	-0.0153265051	0.0952281107	-0.0143386166	-0.0025988902	0.0138898905	-0.0189036149	-0.0365653137	0.0357789124	-0.0918238089	-0.0601444949	-0.0367835685	0.0697409908	-0.0063013482	0.0775624771	0.0897877085	0.0258549876	-0.0493116688	-0.00286275	-0.00056982	3.246948324e-07	8.195337562499998e-06	-0.0570451	-0.0092375999999999	8.533325375999997e-05	0.00325414343401	-0.128448	-0.002177	4.739329000000053e-06	0.016498888704	-0.000318803	-0.0003371476	1.01635352809e-07	1.1366850418576001e-07	-3.43864e-05	-5.65262e-05	1.18242450496e-09	3.1952112864400003e-09	-7.882619999999998e-05	0.0	0.0	6.213569806439997e-09	0.0	0.0	0.0	0.0	0.0	0.0
776.7351284281348	2.488418644877811	603317.459734271	6.192227352175521	789.8468106599973	2.257730667063356	623857.9843097697	5.097347764998347	725.8038486422242	0.968040495058176	526791.2267038648	0.9371024000724784	726.2501247715836	589.0144270026849	1.094518	22.215841	0.15747813	0.0871559999999999	-0.0103277742	0.0217485556	-0.0418259454	0.0048224261	-0.0758020718	-0.0250620413	-0.0764730516	0.1473665119	0.0979104149	0.0606851392	-0.0253091469	0.0668493767	0.0334417278	0.0551828806	0.0164353021	-0.0703830321	-0.0215262659	-0.0681854095	-0.0317776126	0.1108176541	0.0282899963	-0.0478363679	0.0300214009	-0.1134330359	-0.0057942359	-0.1356488226	0.0111146087	-0.0714710152	0.022571499	-0.1140018931	0.0511983733	-0.1335068455	-0.0734888572	-0.0583359425	0.0216042086	-0.1229067077	-0.0942409294	-0.2111044315	-0.0150333476	-0.0379769505	0.113473331	0.0289014566	-0.0089445379	0.0356744847	0.1286685323	-0.1176350475	0.0379438594	-0.0022918051	-0.0274630033	0.1463212941	-0.0972220756	0.0270566884	0.1293986122	0.1549122744	0.0654423944	-0.0982257707	0.0909114549	-0.0542050103	0.0826444086	-0.0520232633	0.1472272883	0.0786426949	-0.006564371	-0.0441721002	-0.0102574579	0.00654647	0.0136510919	0.0925258151	0.0408225519	-0.064119509	-0.0198403767	0.0097954239	0.0314250583	0.0638678978	0.0410444767	0.0546635579	-0.0329974037	-0.1487339284	-0.0182603665	-0.1483677038	0.0451149212	-0.0410677987	0.0363834414	0.0847736355	-0.0198729589	-0.0715304716	0.0679713317	0.0054226104	0.0432338124	-0.0686839675	-0.072903994	0.0333434475	0.1073162796	0.0869714857	-0.012255538	-0.2429808238	0.1014185699	0.1065220634	0.1807418271	0.1101439509	-0.0200417258	-0.0735091188	-0.0938855729	-0.0268151979	0.0021176925	-0.0059796243	-0.0155777558	-0.0208460716	0.054552612	0.1936961256	-0.052424073	0.0063447968	-0.0014086436	-0.0568237816	-0.0040206918	0.0882931893	0.0212145853	-0.0556345156	0.00714981	0.01001256	0.0001002513577536	5.111978303610001e-05	-0.0116741	0.045371	0.002058527641	0.00013628461081	-0.0605899	0.0678581	0.00460472173561	0.00367113598201	-0.000636257	-0.000317454	4.04822970049e-07	1.00777042116e-07	0.000332889	0.0003672754	1.1081508632100001e-07	1.3489121944516e-07	-7.882619999999998e-05	0.0	0.0	6.213569806439997e-09	0.0	0.0	0.0	0.0	0.0	0.0
777.1485171500661	0.4133887219313692	603959.8177085466	0.1708902354200509	789.478262325896	-0.3685483341013196	623275.9266851163	0.1358278745688579	725.3965310568719	-0.4073175853523025	526200.1272693434	0.1659076153372302	726.1245960578954	605.1540285229564	1.05395	21.392433	0.108827805	0.0647151	-0.0875048264	0.015156331	-0.0493186567	0.0186733201	0.0989633973	0.0257599022	-0.060249027	-0.03981638	0.050936449	-0.0124602399	-0.0935470667	0.0679660969	0.0731928886	0.0404436743	-0.0699246068	0.0628445346	0.0105928606	-0.0123294335	-0.0434598133	0.0808993417	-0.0253494725	0.0516188324	0.0880427253	0.0538775479	-0.0865744259	-0.1007375203	0.017544945	0.1029077556	-0.1229614724	-0.0577283795	-0.0563057004	0.1131188772	0.0189928793	0.0249314466	0.1246313395	0.004030969	0.1924709086	-0.0892633879	-0.1745189877	0.0086298347	-0.0013038862	-0.0124613139	0.097673145	0.0996489324	-0.0778091334	0.0588732406	-0.0519600146	-0.031822121	0.0777537319	0.0676452995	-0.0412730284	0.0441995184	0.0181457564	-0.0044804456	-0.0819262965	0.1185096107	0.0293626593	-0.0043991886	-0.0379299	-0.0692879438	-0.0409977098	-0.0683236347	0.0140115886	0.040463909	-0.0754519917	-0.0048939439	-0.0382011098	-0.0176397199	0.041007713	0.0906743315	-0.0728683244	0.0021023894	-0.0374348367	0.0589154472	0.0165369057	-0.022935761	0.0625143793	-0.0930165621	0.0803557424	-0.0538354607	-0.0386975244	0.0701535203	-0.130505274	0.074886289	0.067664455	0.1200058784	-0.0791149045	-0.1550947888	-0.1529679078	-0.1587270391	0.0339337737	-0.1561619682	-0.0456368323	0.0311968641	0.0646904477	-0.0123028618	-0.0674036857	-0.0467109808	0.0110417082	0.0765135512	0.0353760504	-0.0552516204	0.0090367927	0.0611038983	-0.1127003871	0.0698989778	0.0563988265	-0.0646482667	-0.008377475	-0.0712991835	0.0376320114	-0.0282142019	-0.0848121553	0.0902468368	-0.030073655	0.0867609543	0.0165379384	-0.0617435365	-0.00795229	-0.0151021	0.00022807342441	6.323891624410001e-05	-0.032889	-0.0212149	0.00045007198201	0.001081686321	-0.119903	-0.0593130999999999	0.0035180438316099	0.0143767294089999	-0.000667994	-3.1737e-05	4.46215984036e-07	1.0072371689999998e-09	0.000100672	-0.000232217	1.0134851584e-08	5.3924735089e-08	-7.88261e-05	9.999999997989048e-11	9.999999995978095e-21	6.21355404121e-09	0.0	0.0	0.0	0.0	0.0	0.0
776.4276841659569	-0.7208329841092791	602839.9487393108	0.5196001909798882	788.4864366394818	-0.991825686414245	621710.8607644275	0.983718192231088	727.2431549957751	1.8466239389031216	528882.6064882089	3.41001997173008	728.0532927077594	603.152470208583	1.132054	22.977732	0.098490825	0.054826	-0.1155881057	-0.0246329796	0.1400519572	-0.0017894038	0.0084881783	0.0403045613	0.1578133592	0.0483459841	-0.0545489054	-0.0832307254	0.0126891685	0.0680868385	0.0827130953	0.0909314564	-0.0597077137	0.1000266405	-0.1455367702	0.084286856	0.0889755146	-0.0541322491	0.0013112563	-0.0040354558	0.1222375924	0.1294265054	-0.0973837534	0.1580032808	0.0024900261	0.004997125	-0.0664793179	0.0640285756	0.1307895792	0.1073382889	0.0659604316	-0.0650409295	0.0178821468	0.0151556994	0.1120236813	-0.00243953	-0.1229954225	0.000268983	0.0795196282	-0.0289252867	-0.1089571328	-0.0139848371	-0.1039737099	0.0222509086	0.0920495801	0.0866160774	-0.1144655763	0.044711587	-0.0757022674	-0.0512757714	-0.0258330044	0.0173934975	0.0492914482	-0.044337107	-0.0132605938	0.0072857525	0.1163539387	-0.2061516675	-0.0304653908	0.1250330551	-0.0041417103	0.1680454929	-0.0341089182	0.0002219086	0.1582298687	-0.0663021415	-0.0939306586	-0.0234114877	-0.0028830458	0.0127053998	-0.1021785709	-0.0271541372	-0.0429095967	-0.0485707573	0.0343566792	0.2279447435	0.1019110211	0.03863038	-0.0098470876	0.0939244516	-0.0345603121	0.0343454017	-0.1368503659	-0.0080917845	0.0093819582	-0.0506044348	-0.0206500608	-0.1093219837	0.0336765878	-0.0653550041	-0.0962925584	0.0532121154	0.0036705452	-0.03624382	-0.1133699056	-0.017428258	-0.0857809705	-0.0423948015	-0.0529907729	0.0573106347	0.0745375822	-0.2000397414	-0.0589934003	0.0881117866	0.0136356441	-0.114765112	-0.023242996	0.1156609209	0.0413729781	0.1170227005	-0.0685839144	-0.061747929	0.0386454679	0.0851916578	0.0118330366	-0.0676152521	-0.00261608	0.00533621	2.847513716410001e-05	6.843874566399999e-06	-0.0750626999999999	-0.0421736999999999	0.0017786209716899	0.0056344089312899	-0.14488	-0.024977	0.000623850529	0.0209902144	-0.000226448	0.000441546	5.1278696704e-08	1.9496287011600005e-07	2.21398e-05	-7.85322e-05	4.9017074404e-10	6.16730643684e-09	-7.882619999999998e-05	-9.999999997989048e-11	9.999999995978095e-21	6.213569806439997e-09	0.0	0.0	0.0	0.0	0.0	0.0
775.2538425619981	-1.1738416039587491	601018.5204071434	1.3779041111844488	791.1757280779524	2.6892914384706046	625959.0326996781	7.232288441031294	726.336997217766	-0.9061577780090602	527565.433527321	0.8211219186463171	727.0222741171847	604.5082695548383	1.151184	23.36603	0.0322525099999999	0.0229079	-0.0609895429	-0.0013558833	-0.0034272468	-0.0112297506	-0.1223897135	-0.0133785145	0.0334735056	0.1094906812	0.0596282271	-0.0619105794	0.0237294108	-0.0851942574	-0.04059163	-0.0450747468	0.0182322758	0.0504748194	-0.0781296481	-0.012760166	-0.0080180218	-0.1062687101	0.0580771749	-0.0485307146	-0.027780435	0.0925220907	-0.0583365671	-0.0104133315	-0.0922426432	0.130789154	0.1194396675	0.1840804542	0.1310212201	-0.0587967951	0.0808740346	-0.0293755391	-0.0625891031	-0.0419638463	-0.0815439258	-0.0839477982	-0.1236801574	-0.0245556679	0.0286490839	0.0229783331	0.0527056896	0.0096827549	-0.0529829543	0.0160363701	-0.0919534773	-0.0439383377	-0.0679124668	0.0462798675	-0.0068001136	-0.0297450636	0.0657444207	-0.1244000779	-0.1347985528	-0.0318676916	0.0537424622	0.0393544046	-0.0879581274	-0.0871514107	0.1041781519	-0.0827846479	0.1953103102	0.0371760446	0.0176332993	0.0808228463	0.0783560872	0.0135867242	0.0547498098	-0.0313210877	0.0638887309	0.0225212238	-0.0869548851	-0.131015899	-0.0030943765	0.016377975	0.0110046309	0.0485064009	-0.0877684047	-0.0155536122	-0.0097977211	0.10365746	0.1514857275	-0.0347634814	-0.1954166393	0.0200255882	0.0235089502	0.0421424689	-0.0280606218	-0.0710343917	-0.0852533064	-0.0624234789	0.0535708701	-0.0126209185	0.0087690582	0.0695427859	0.0591780125	-0.1257665331	-0.0470592372	0.0245673837	0.0410860875	0.0134264739	0.0480390597	0.1665870389	-0.1443966841	-0.0294681238	0.079981083	-0.1487114824	-0.0293408525	-0.1564006666	-0.051721327	-0.0444666083	-0.1460130069	-0.0935110973	-0.048624995	0.0835859703	0.0071079182	-0.0732270951	-0.00583329	-0.00321721	1.0350440184099998e-05	3.40272722241e-05	-0.0537294	0.0213332999999999	0.0004551096888899	0.00288684842436	-0.152582	-0.0077019999999999	5.93208039999998e-05	0.0232812667239999	-0.000226448	0.0	5.1278696704e-08	0.0	2.21398e-05	0.0	4.9017074404e-10	0.0	-7.882619999999998e-05	0.0	0.0	6.213569806439997e-09	0.0	0.0	0.0	0.0	0.0	0.0
774.3243304108142	-0.9295121511838716	599578.1686661558	0.8639928391984685	789.9239140675355	-1.2518140104168651	623979.7900157752	1.5670383166759554	724.5945579129393	-1.7424393048266893	525037.2733570479	3.0360947310049164	725.4926097355926	592.4023934420776	1.125236	22.83935	0.0594399681	0.0363793	-0.0178379937	-0.0019203697	-0.0686268259	-0.0589252132	0.0391060528	0.0078340782	0.0123048249	-0.0640954069	0.0736485418	-0.1019369663	0.0053414653	-0.081784956	-0.0184306845	0.0064412659	-0.0407293334	0.076454378	0.0159991689	0.0626430215	-0.0824617041	0.0296453414	-0.0045820955	0.0618941661	-0.0034204135	0.0202222003	0.0212147558	-0.0570886945	-0.1549599089	0.0457851457	0.0924284625	0.0508064817	-0.0504635646	-0.0410261446	-0.1106439723	0.0116993496	0.0223050846	-0.0389263859	-0.0202618742	-0.0065825398	-0.0616727833	0.064384405	0.1433540294	0.0011322855	-0.0680360526	0.0886763292	-0.1270262478	-0.1307706232	-0.041736286	0.1029414867	0.0606741199	-0.1085848124	0.0045968139	-0.0882949366	0.0958607489	-0.0328945445	-0.1542658269	0.0018867988	0.0222200566	-0.0482520445	0.0198611257	0.0880030224	-0.1682792725	0.0402327531	-0.036514015	0.168329587	-0.02231598	-0.1219726094	-0.0258930619	-0.0913827129	0.0628912573	0.0486514214	-0.0082378585	-0.0806453969	-0.0399963775	-0.0259897716	0.0768609913	0.0442425694	0.0786304897	-0.0245830789	-0.1374571927	-0.0439712522	0.0825722528	0.0133821099	0.0153901252	0.0300122184	0.0134669213	0.0464828823	0.1020286217	0.083685089	-0.0112248637	-0.0268054713	-0.0198469069	0.0836584783	-0.0120950576	0.088580582	0.0803353462	-0.0670662897	-0.0735024394	-0.0892023244	-0.1888018932	-0.0712968562	-0.0838194303	0.083343253	0.1679946892	0.1057577784	-0.0371123755	0.1032109496	0.0320092144	0.0476285985	0.0436477326	0.0123125309	0.0574230558	-0.0524397158	0.0405678784	0.0859077144	0.0843461212	0.0819445778	0.0023706562	-0.0785574968	2.81881e-05	0.0058614780999999	3.4356925516779604e-05	7.945689816099998e-10	-0.0484404	0.0052889999999999	2.797352099999995e-05	0.00234647235216	-0.135922	0.01666	0.0002775556	0.0184747900839999	-0.0007522069999999	-0.0005257589999999	5.658153708488495e-07	2.764225260808949e-07	2.21398e-05	0.0	4.9017074404e-10	0.0	-0.000185657	-0.0001068308	1.1412819828640002e-08	3.4468521649e-08	0.0	0.0	0.0	0.0	0.0	0.0
