global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
730.7688839747741	-0.9465002239813884	534023.1617857368	0.8958626739968185	875.8311101033128	-2.273507342705898	767080.1334248012	5.168835637337633	715.8328991728764	-0.6509130626606066	512416.7395382454	0.4236878151422107	723.5859076597466	574.0892357302828	1.144145	25.530704	0.1281474	0.0777925	-0.0878851487	0.0205155234	-0.0748013481	0.1407735099	-0.09898309	0.0805874176	0.1198124124	0.0231394198	0.0645493489	0.0931966668	0.1116993894	0.0527377079	0.0701814234	0.047355474	0.0010723552	0.0085369873	-0.063685571	-0.1135218773	-0.0701086008	-0.141909703	0.1238604548	-0.0897961956	-0.0158105492	0.016975784	0.0185104824	-0.1217407248	0.1278612806	0.0235318261	0.0600660317	0.0342342455	0.0091245773	0.0179566263	0.0408196024	-0.0800719316	-0.0598871627	0.0028502133	-0.0561916359	-0.0565129091	0.0253229414	-0.1887469079	-0.076120703	0.0219959797	0.0061540095	0.1070513973	0.1020219858	0.0817852402	-0.1919909951	0.0030780841	-0.1579460361	0.0297364242	-0.0583712369	-0.0060587657	-0.0489727901	0.035955703	0.0387233564	0.0765087057	-0.1825819263	-0.0980041055	0.2567647845	-0.0608867868	-0.0247403766	0.0741102878	0.0600538553	0.0576810214	-0.1080272918	-0.041703676	-0.0808393298	-0.0084338006	-0.10231488	-0.0501803635	0.1174767007	-0.0357143741	0.0343858774	0.0345230931	-0.1326115342	0.0693889782	0.0001282656	-0.1182698562	0.0151764723	-0.0110993866	0.0198987401	-0.1407104751	-0.0483580912	0.0585771655	-0.0730457352	0.0040677621	-0.02457003	-0.1249605235	0.0487521111	0.0815816308	0.1319879495	-0.0295518209	0.0318268044	-0.0023215686	-0.0493894968	0.1629045956	0.1187126194	0.0748000722	0.0061962555	0.0351725477	0.0766825043	0.048316167	-0.0453603767	-0.1429729641	0.1226817942	-0.0065212808	0.0106533374	-0.1127290384	-0.0315924503	0.181309	2.8000000000000247e-05	7.840000000000137e-10	0.032872953481	0.0584674	0.0151286	0.00341843686276	0.00022887453796	-0.0867812	-0.0450396	0.00202856556816	0.00753097667344	0.0169185	0.0010438	1.089518440000002e-06	0.00028623564225	0.000212759	0.000315224	9.936617017600001e-08	4.5266392081e-08	0.00163107	0.0	0.0	2.6603893449000003e-06
731.1857817138692	0.416897739095134	534632.647380522	0.1738037248626344	880.1866726334817	4.3555625301689815	774728.5786815999	18.97092495421202	716.4983449596152	0.6654457867388146	513369.8783298678	0.4428180950884399	724.1602126963428	572.2188922312972	1.059479	23.64143	0.15013956	0.0881813	-0.0551140097	0.0100921683	0.1183249538	-0.0051538053	-0.0002612285	-0.0113725771	-0.1067900645	0.0414615868	-0.0580103861	0.1681621527	0.1103199497	0.0592451014	0.0709292032	0.0561388221	-0.0321438599	0.126047256	-0.0164428224	-0.050711446	0.0609806328	0.0824856642	-0.0547018948	-0.0037756399	0.0006924416	0.0064614419	-0.003438758	-0.1282748375	-0.04699653	-0.0335002552	-0.0137306003	-0.0651070731	0.0798501843	0.0596068655	-0.0757537345	-0.0889259945	-0.0523332064	-0.1585702802	0.1119940438	-0.1144227341	-0.1014125206	-0.0716186451	-0.0025245686	-0.035469135	0.103326949	-0.0162080637	0.0719184014	-0.073624527	-0.0230830781	-0.0152641802	0.1396459375	-0.0871875944	0.1108179985	0.0449493459	-0.0509594248	-0.0485449919	0.0357474632	0.0643416381	0.1257078332	0.0531139282	0.0024227429	0.0202533602	0.0724703398	0.0197671571	0.0550017441	-0.0387236702	0.140049334	-0.0530162116	-0.0831915597	0.0650403586	0.0022709142	0.0304884768	0.0011663679	0.0561131195	-0.1238866875	-0.017259094	0.0110124982	-0.0218421568	0.0864246414	-0.0441273861	-0.0207918342	0.0524691345	0.0621325412	0.0424422764	0.00275096	0.0224502134	-0.015331115	0.0491654073	-0.0928677814	0.0609881594	-0.1565006433	-0.0804537392	0.2623857141	0.0095939386	0.0813529576	0.0414757646	-0.1114244132	0.0532926435	-0.0319293465	-0.1406585991	-0.0235838135	-0.0182859878	-0.0177911096	0.0087195805	0.0460315225	0.0909299919	-0.0119633465	0.0039798041	0.0082906521	-0.1135094328	-0.0246987197	0.18124	-6.899999999998574e-05	4.760999999998032e-09	0.0328479376	0.0748565	0.0163891	0.00560349559225	0.00026860259881	-0.0357289	0.0510523	0.00260633733529	0.00127655429521	0.015714	-0.0012045	1.4508202500000016e-06	0.0002469297959999	-8.66342e-05	-0.0002993931999999	8.963628820623998e-08	7.50548460964e-09	0.00148238	-0.00014869	2.2108716100000043e-08	2.1974504644e-06
731.092884930788	-0.0928967830811871	534496.8063964224	0.0086298123068331	875.8672998643256	-4.319372769156189	767143.5269716243	18.656981118928005	715.5636886544728	-0.9346563051424256	512031.3925207953	0.8735824087424908	723.5677502241583	573.424247074406	1.055509	23.552864	0.0523362900000001	0.0375913	-0.048824934	-0.0365377792	-0.0984167497	-0.0194621951	0.1096108793	-0.0280976879	0.0756695093	-0.0103705837	0.0275346976	0.1804202087	-0.0011239514	-0.0246195071	-0.0721617937	0.0854579297	-0.0750075708	-0.1241220474	0.0951988348	-0.1040257551	-0.0412552125	0.0181394171	0.1295909003	-0.0213238905	-0.110334447	0.0842081825	-0.1683047148	0.0060726306	-0.0916682498	-0.0828180427	-0.0485818022	-0.1014832285	-0.0543058368	0.0438774121	-0.0144507656	0.1947979862	-0.0455197263	-0.004885664	-0.0637386215	0.0179668482	0.0494196901	0.1032518002	-0.0818653036	-0.0612535857	-0.0253992055	-0.0950213612	0.0408568978	-0.0839042665	0.0648832085	0.0827970443	-0.0702213423	-0.0588219372	0.0050890068	0.0266462076	-0.1097825359	0.0331847629	0.1127235499	0.0487098956	0.0376335821	0.0658822688	-0.0960881802	0.1120166488	0.1187823984	-0.1450029072	0.0229239334	-0.019316952	-0.0705017839	-0.0676445721	-0.1313387838	0.1054414007	-0.0333539072	-0.0351583604	-0.0525813949	-0.097253717	0.0693315463	-0.0114753395	0.0100799249	0.0675708636	0.1585711388	-0.0228864549	0.0164539613	0.0456378221	0.0073721109	0.0145466195	0.0507293719	-0.1168359164	-0.0711017958	-0.0577413881	-0.0301786838	0.0063964467	-0.0545861208	0.0068959105	-0.1390137831	-0.0118566101	-0.0338547779	0.0121055005	-0.0177312152	0.0659450483	-0.1376570269	0.0077048338	-0.0637015048	-0.0808579866	-0.1413187804	0.0546751706	-0.0678431019	-0.0049886236	-0.0265378606	-0.0110673429	0.0059244253	-0.1140958982	-0.017710062	0.181269	2.9000000000001247e-05	8.410000000000724e-10	0.032858450361	0.0656812	-0.0091753	0.0043140200334399	8.418613009000021e-05	-0.0438289	-0.0080999999999999	6.560999999999994e-05	0.0019209724752099	0.0163936	0.0006796	4.618561600000033e-07	0.00026875012096	-0.000103664	-1.7029800000000004e-05	2.9001408804000007e-10	1.0746224896e-08	0.00147837	-4.010000000000038e-06	1.6080100000000304e-11	2.1855778569e-06
731.0570745753075	-0.0358103554805211	534444.4462866067	0.0012823815596412	878.2609197759101	2.393619911584551	771342.2432056277	5.729416281134034	716.174145017209	0.6104563627361586	512905.4059911302	0.3726569708050604	723.810677945804	573.3355339931788	1.097306	24.485519	0.1267833	0.0622577	-0.0415107101	0.0749125309	0.0689379788	0.0862161603	-0.0902944947	-0.0003883273	-0.0356530918	0.0304865839	0.1987685932	0.132524656	-0.0278549024	-0.0219050985	-0.0231526889	0.0374238532	0.1167889915	-0.0050824998	-0.0225450932	-0.1065156687	0.061727612	0.0956539492	0.0054630475	-0.1028372119	0.0546772426	-0.0266177237	0.0014879852	0.008432666	-0.0393013567	-0.0325164247	0.1312534221	0.0743277565	-0.0910122279	-0.1519387422	-0.0759046963	-0.1489120615	0.1942430553	0.0934682475	0.026639393	-0.0526632302	0.0320384495	-0.0441920901	-0.0880064019	0.0947400648	0.0855758241	-0.0340176375	0.0548610514	0.0851331279	0.0416504686	-0.1191575639	-0.0299545552	-0.0637524286	0.0352244249	0.1166244849	-0.0418148557	-0.0482786351	-0.1049174682	0.0673272235	0.1123098228	0.0274826903	-0.1050190212	0.0463624214	0.1014615203	0.0708159975	0.0581708162	0.0474827424	0.0046064487	0.1253265207	-0.1115841461	0.1152791933	0.0236043337	-0.1010767562	0.0269874779	0.0668361858	0.1065312619	-0.0714964389	-0.0619667306	-0.0307080144	0.0262889617	-0.030251877	-0.0430679767	0.0160877689	-0.0047501888	0.0471355444	-0.1006368526	-0.0414804406	-0.007541996	0.1324273605	-0.2005957517	-0.0606892545	0.0770118499	-0.0402416588	0.0524653382	0.0923440934	0.0463188058	-0.1288023537	0.03479132	0.0185520601	-0.0452108688	-0.0253146365	0.0800190775	0.0435834242	0.0051748735	-0.0650490031	-0.0213843451	0.133199642	-0.0459779567	0.0041932055	0.0035556678	-0.1144874327	-0.0106533374	0.188588	0.0073189999999999	5.356776099999989e-05	0.035565433744	0.0238661	-0.0418150999999999	0.00056959072921	0.0017485025880099	-0.08511	-0.0412811	0.00170412921721	0.0072437121	0.0160274	-0.0003662	1.341024400000004e-07	0.00025687755076	0.000104798	0.000208462	4.3456405444e-08	1.0982620804e-08	0.00163107	0.0001527	2.3317290000000062e-08	2.6603893449000003e-06
731.2362537327784	0.1791791574709123	534706.4587731484	0.0321051704719859	875.8560685591837	-2.404851216726456	767123.8528319494	5.783309374590717	715.8465031138368	-0.3276419033721822	512436.2160203083	0.1073492168453464	723.8273373518015	574.6616292089952	1.11985	24.988575	0.086779105	0.0512866	-0.0409130622	-0.1242596146	-0.0081169657	-0.0100349202	0.0314892044	0.1432557931	-0.0219766469	0.010811139	0.0372722902	0.1358210618	-0.006763116	0.1352559109	-0.0627790231	0.0369017818	0.0069355759	0.0856209759	-0.0408592775	-0.0881397913	0.00358191	0.018117604	-0.1082349773	0.1196971134	-0.0886753748	0.05299549	0.0142659073	-0.0332368378	-0.1385146281	0.0539800018	0.1621595901	0.0573847336	0.1106765546	0.0256741689	0.1371081807	0.0762078648	-0.0212720626	-0.0222399169	-0.1345979769	0.0464911244	-0.0091140841	-0.028676436	-0.1145490714	-0.1051372156	0.0885397653	0.193787684	0.0044944847	0.0576731299	-0.0858481144	-0.0221252405	-0.0214300961	-0.032645191	-0.0425334509	0.0217981309	-0.0991958118	0.0590519967	-0.1034518482	-0.0754550256	-0.093354961	-0.1205999508	-0.0769568792	-0.0479049089	0.0399815007	0.0346197209	0.0444592823	-0.1151558378	-0.0257452293	-0.0382262395	-0.1010368021	0.0420236054	0.1562045889	-0.0121069176	0.053613422	0.0757795062	-0.0177786201	-0.0462255046	0.0471141277	0.0316557798	0.0529188282	-0.07325589	-0.0806915296	0.0690353831	-0.0537599642	-0.2190272898	0.0327729856	0.0126527272	0.0224849947	0.1180235075	-0.0182955293	-0.0494577636	0.0262298202	0.0989156664	-0.0307957213	0.0173363831	-0.1203407935	0.0374874322	0.0577657375	-0.0164562679	0.1353295414	0.1075452549	0.0231434096	-0.0235258747	0.0179131459	-0.0458786572	0.0658397473	-0.128367256	0.0038401607	0.0765734049	0.0011853914	-0.1146833673	-0.0035556678	0.192994	0.0044059999999999	1.941283599999994e-05	0.037246684036	0.065979	0.0421128999999999	0.0043532284409999	0.0017734963464099	-0.0734483999999999	0.0116616000000001	0.00013599291456	0.0053946674625599	0.0165636	0.0005362	2.875104400000006e-07	0.00027435284496	6.90259e-05	-3.577209999999999e-05	1.279643138409999e-09	4.764574870810001e-09	0.00163107	0.0	0.0	2.6603893449000003e-06
731.7505180724363	0.5142643396578706	535458.820699279	0.2644678110437456	879.9563268845066	4.100258325322898	774323.1372240726	16.812118334379733	716.6990167473567	0.8525136335199477	513657.4806066279	0.7267794953373837	724.2092032025174	573.6294230337436	1.19638	26.696287	0.0781793549999999	0.0447484	-0.0399836172	0.109416874	-0.0483078823	-0.0131324325	-0.0020734805	-0.1516252199	0.0825150217	0.0256005593	0.0062190264	0.085735174	0.0483405551	0.1300861668	-0.0269433419	0.0202590135	-0.0477081373	-0.1017086267	-0.0121901125	0.142295603	-0.0391209051	-0.0385790016	0.1630655259	-0.0838873552	0.153689065	0.0137813791	0.059701847	-0.1070672751	-0.0699256598	-0.0724624246	0.0279238004	-0.0505178395	-0.0223708663	0.0051915741	0.0084899427	0.0418677552	0.1749821122	0.093491493	-0.0052708912	0.0625558951	0.1079954249	-0.0495884344	0.0506431087	0.085292884	0.0756750007	-0.0824184672	-0.025409111	-0.2060200071	0.0495723149	0.0670008281	-0.0550710733	0.0712130287	-0.0186003372	0.0686226171	-0.1044315134	0.0791135172	-0.0934281244	0.0691069224	-0.1260585528	-0.0131184738	-0.048445735	-0.1232512436	0.0058615333	-0.110588423	0.001170426	0.1492820024	0.031704032	-0.0042233435	-0.0184842078	0.0318701354	-0.0085415613	-0.0285245578	0.0516695475	-0.0152714928	-0.0609015843	-0.1024145988	-0.1212848016	-0.0136804706	-0.0102082189	-0.0524244143	0.0403930758	-0.0188240832	0.0884947974	0.0821787983	0.1151248789	-0.0692415382	0.130075495	0.0245463696	0.0043884022	-0.1798370186	0.0410154716	0.1098212704	0.0247966197	0.1396062156	-0.1509273696	-0.0519772468	0.1450251217	0.0605112335	-0.128285135	-0.081043309	-0.1785438649	0.0647334202	-0.0829190583	0.2258988624	0.0849754706	0.0261655368	0.0657477384	0.1008186633	-0.0011853914	-0.1146833673	0.0035556678	0.190146	-0.0028479999999999	8.11110399999994e-06	0.036155501316	0.067977	0.0019979999999999	0.0046208725289999	3.992003999999999e-06	-0.0435792	0.0298691999999999	0.0008921691086399	0.00189914667264	0.0172777	0.0007140999999999	5.099388099999982e-07	0.00029851891729	0.000224209	0.0001551831	2.4081794525610004e-08	5.0269675681e-08	0.00163107	0.0	0.0	2.6603893449000003e-06
731.2875238562726	-0.4629942161636791	534781.4425478386	0.2143636442010195	877.7329444406747	-2.223382443831838	770415.1217564966	4.943429491539636	716.0021835546671	-0.6968331926896099	512659.1268550512	0.4855764984339949	723.6385856233751	570.2017839386931	1.244439	27.768679	0.0553939499999999	0.0349704	-0.0365794585	-0.093129985	0.0848162353	0.125291162	0.0546359668	0.089093084	-0.0757694471	0.0494944215	0.099605815	0.1239841293	0.0820269636	0.0320578517	-0.0180689508	0.0236936192	0.118643862	-0.0162755185	0.0552903161	-0.1237752988	-0.1054062051	0.0439279149	0.0200640931	0.1220863905	-0.0054781744	0.0422764071	0.0874463028	0.0014216166	-0.0479579492	-0.0099156127	0.0272942406	0.0491352459	0.2250801937	-0.0674765783	-0.0070030744	-0.1530521494	0.0031228404	0.1242473965	0.0391854743	0.0457640761	-0.0050027954	0.1510328118	-0.0116029694	-0.0729714379	0.071627484	-0.130407176	-0.0481797476	-0.0068160775	-0.0106640586	0.0422808898	0.0357773176	-0.0568332461	0.1643260354	0.1031183943	-0.065591655	0.0031746196	0.0040989585	-0.0668924175	0.0747762693	0.0724890813	-0.0294299657	-0.0571545464	0.0426415641	0.0304677621	0.0519330203	-0.1059323452	-0.021214979	0.1002036164	-0.1061806126	0.1164443996	-0.0207430204	-0.1099951525	-0.0004333537	0.019644619	-0.0311835702	0.0057442347	-0.0312498452	-0.0082209734	0.0041904741	0.1159511796	-0.0876897138	-0.0669365353	0.0050947601	-0.0319071162	0.1714743904	0.0844569047	0.127270821	0.0631078557	0.1180180859	-0.0702461754	-0.0610702302	0.0219890981	0.0934979677	0.0709361153	0.0728636889	-0.1592678915	0.0016831027	-0.1448305399	-0.0310094928	-0.0286077389	0.0505589479	-0.1091232673	0.0628861616	-0.0032737742	-0.037488498	-0.0184329657	0.0279480501	-0.0837579512	-0.0035556678	-0.1144874327	0.0106533374	0.192739	0.0025929999999999	6.723648999999918e-06	0.037148322121	0.0484634	-0.0195136	0.0023487011395599	0.00038078058496	-0.0718144	-0.0282352	0.00079722651904	0.00515730804736	0.0172913	1.359999999999903e-05	1.8495999999997358e-10	0.0002989890556899	0.000311652	8.744299999999998e-05	7.646278248999996e-09	9.7126969104e-08	0.00163107	0.0	0.0	2.6603893449000003e-06
732.3677558953083	1.08023203903565	536362.5298751298	1.1669012581591178	878.0693636271011	0.336419186426383	771005.8073405023	0.1131778689957894	716.8004453272484	0.798261772581327	513802.87842134165	0.6372218575646823	724.7586508250265	574.9219453087713	1.157553	25.829897	0.1488193999999999	0.0946272	-0.0370008506	0.0209049826	-0.1359013293	0.049541256	-0.0349930218	0.0639161544	0.0907763845	0.0219526788	-0.117601278	0.1405082864	0.0282684217	0.0901208631	-0.0597306564	0.0577335356	-0.0586558059	0.0598813568	0.0420618253	0.0425154697	-0.0369836962	-0.0319339042	-0.0127325629	0.0055337895	0.1599379586	-0.0941244135	0.0268257741	0.0013995086	0.0081575652	-0.0809090904	0.1823163474	0.0657294752	0.03672859	-0.0847119758	-0.0679720212	-0.228163315	-0.033897476	0.0309879068	0.000175445	0.1213557765	-0.1003231804	-0.1118991418	-0.1451277352	-0.1823785952	0.0033533199	-0.0247070882	-0.1105022659	-0.0296524137	0.0172410379	0.1056958577	0.0919737231	-0.0447939176	-0.0967747947	0.0756418658	-0.0227716638	-0.1496153742	0.1163669932	-0.0545605083	-0.068884755	0.0202025437	0.0089697699	0.1226399581	0.1255918553	0.0176419691	0.0536619281	0.0241959018	-0.0752170225	-0.1319116727	-0.0066294652	0.0747441167	0.0147636656	-0.0325621879	0.0333369795	0.0028109522	-0.0416919062	0.0271422649	0.0604003753	-0.0212433103	-0.0677971236	0.0043301037	-0.0895552792	0.0465979879	0.1348286459	-0.0569999748	0.1576211849	-0.1039284876	0.2693528158	0.1209919867	-0.0067168301	-0.022612853	0.0728440555	-0.0924472789	0.2028970698	-0.061927268	0.2124607001	0.0143438417	-0.0352137298	0.0236420787	0.0246801354	0.020907714	0.0542538006	-0.0505042849	0.1493224801	7.24743e-05	0.0772320629	-0.055161006	0.0009346204	0.0769118702	-0.0059244253	-0.1140958982	0.017710062	0.192023	-0.0007159999999999	5.12655999999992e-07	0.036872832529	0.122928	0.0744645999999999	0.0151112931839999	0.0055449766531599	-0.0138956	0.0579188	0.00335458739344	0.0001930876993599	0.0176057	0.0003143999999999	9.884735999999962e-08	0.0003099606724899	0.000311652	0.0	0.0	9.7126969104e-08	0.00163107	0.0	0.0	2.6603893449000003e-06
732.856003032973	0.4882471376647572	537077.921181465	0.2383852674378284	881.3431850823991	3.273821455298048	776765.809891188	10.71790692116983	715.849644586147	-0.9508007411014888	512440.7136541129	0.9040220492791402	723.5760963890208	572.8323712253431	1.293669	28.867197	0.1393175	0.0695697	-0.0418854434	0.0904114831	0.1060124481	-0.056963655	-0.0215762431	-0.1224116227	-0.0696752381	0.0447936368	0.0807538871	0.0461524454	0.0200686089	0.0557414746	-0.0933524575	0.0740712629	0.0130128041	-0.097565502	-0.0474210283	-0.0442010789	-0.0253439698	0.0744281183	0.0025070535	-0.0461485053	-0.0710366575	-0.0431981887	0.0522708919	-0.0127149277	-0.104082182	-0.0716299074	0.0242894728	0.0908337272	-0.0531340146	-0.0980616283	0.1688433458	0.1361322923	0.0555494122	-0.0470235992	0.0964464457	0.1019622538	0.1111357288	-0.1688270507	-0.0347870536	0.0216035117	0.0672352417	-0.0784349539	0.0250829554	-0.0478747374	0.0261355101	0.0103482038	-0.1684069775	0.0981292051	-0.1189443477	-0.0333172423	2.16734e-05	-0.2067283597	0.0539690824	0.0647587583	-0.0451740514	0.0012091224	0.0014675172	-0.0653423728	-0.031738749	-0.0726451445	0.0395240372	0.0782839045	0.0951514879	0.0772077114	-0.0942161526	0.0688556465	0.0081339211	-0.0937911894	-0.0272827794	-0.0907952822	0.0265527896	-0.0417869714	0.0642276944	-0.0148596868	-0.0379280978	0.0116319806	0.062999186	-0.0210834918	0.0382579409	-0.1746969232	-0.0322683671	0.0173746096	-0.0320730595	-0.0045409508	-0.1196284907	0.0144391436	-0.0234816096	0.1208586507	-0.1898424208	-0.027466536	-0.0315355783	-0.119685107	0.011885653	-0.0133886714	0.0066878235	-0.1001093445	0.0326127271	0.119379027	0.0824051961	0.1178533722	0.1047562763	-0.0474942116	0.1428204422	0.0078418252	-0.0082906521	-0.1135094328	0.0246987197	0.191216	-0.000807	6.512490000000035e-07	0.036563558656	0.087761	-0.0351669999999999	0.007701993121	0.0012367178889999	-0.056146	-0.0422504	0.00178509630016	0.003152373316	0.0182511	0.0006454	4.165411600000011e-07	0.00033310265121	-0.00013639	-0.0004480419999999	2.0074163376399998e-07	1.86022321e-08	0.00175949	0.0001284199999999	1.6491696399999992e-08	3.0958050601e-06
734.9869120532029	2.130909020229865	540205.7608895026	4.540773252497003	875.7984561235484	-5.544728958850783	767022.9357483909	30.74401922711849	716.5413421545384	0.6916975683914188	513431.4950166273	0.4784455261186015	724.2532222258744	576.1144317227556	1.339166	29.882427	0.143012469	0.0909855	-0.0289365059	-0.1172014542	0.0122896605	0.1059290148	0.0513231369	0.1212435943	-0.0064748644	0.0250154536	0.0521511004	0.0060750795	-0.0987733698	0.0299862081	-0.1186605139	0.0414032493	0.0335794777	0.1206184325	0.0389099642	-0.0860026509	-0.1307981121	0.0482958264	-0.0494480488	0.0421499275	-0.0216443143	-0.0153376066	0.0029209937	-0.0868672352	0.1212087685	-0.1216197514	0.0867959556	-0.0517177252	-0.0895196184	0.0803021668	0.0794203327	0.0085549537	-0.1256487663	0.0394278222	-0.0690830373	0.0756322586	0.0479350548	0.0399775496	-0.0745026451	0.0096555195	0.0431458448	-0.0124663198	0.0241694358	0.0282571549	0.1885086441	0.0709455882	-0.171923601	-0.0435084745	-0.0314040037	-0.2004725602	0.0897233424	-0.0473476669	-0.2633196449	-0.0539845848	0.022106624	-0.0339031634	0.074764269	-0.0040291309	0.0483839092	0.0313688943	0.0434937636	-0.1380995867	-0.0663973445	0.0095795206	-0.0728373263	0.0683418472	0.1973647294	-0.0120422408	0.0109544949	-0.0445811639	-0.0653529101	0.006793875	-0.1403992155	-0.0991573145	0.0562008814	0.0163787286	0.1682084213	-0.0708639489	0.0420188136	-0.0783561802	0.0636396748	-0.0474103898	0.0990137698	-0.1180660671	0.1386814047	-0.0154564583	0.0820340783	-0.0402128577	-0.0181521071	-0.1185355795	-0.0050235983	-0.0299092735	0.1220607515	-0.0070580836	0.0524061232	0.1458420448	-0.0549273849	-0.1363398133	-0.0144899304	-0.0679514735	-0.0289276384	0.0666705609	0.2747443648	0.080593297	-0.0106533374	-0.1127290384	0.0315924503	0.206893	0.0156769999999999	0.0002457683289999	0.042804713449	0.0658805	-0.0218805	0.0043402402802499	0.00047875628025	-0.140772	-0.084626	0.007161559876	0.019816755984	0.0184106	0.0001594999999999	2.5440249999999972e-08	0.0003389501923599	4.28938e-06	0.00014067938	1.97906879571844e-08	1.8398780784400003e-11	0.00187589	0.0001164	1.3548960000000005e-08	3.5189632921e-06
736.7070066328542	1.7200945796513452	542737.2136219403	2.9587253629459376	880.9215951653133	5.123139041764944	776022.8568286002	26.246553641256224	716.7950911657459	0.2537490112075602	513795.20271931	0.0643885606888145	724.8643524514198	585.4423534074028	1.098161	24.504601	0.154616196	0.0888507999999999	-0.0323959931	-0.0022239663	-0.1435063503	-0.0090806844	-0.0217439314	0.0616216307	0.0847376775	0.0479077573	-0.2125686491	-0.0567098298	-0.0427970459	0.0345700079	-0.2069667003	0.0409006844	-0.09451938	0.0408759415	0.1222107761	-0.1177917289	-0.0219622454	0.0176368133	-0.0568567864	-0.0156543182	-0.0170655483	-0.0051192738	-0.0599959703	0.1199111594	-0.0133735246	0.0169719989	-0.0338718316	-0.0187822257	-0.1677132637	0.0533155934	-0.0093773994	0.0647211868	0.0185966038	0.0226411244	0.0968562819	0.0112228027	-0.2189461463	-0.0227704737	0.0365381719	0.0442525203	0.0081876375	0.0755026868	0.1543194345	0.0257558221	-0.1070632486	-0.0687866523	0.0876271864	-0.0860232057	0.1204452161	-0.048588778	0.0383561278	-0.0423402817	-0.0398341944	0.15577266	-0.0443601318	-0.0944821636	-0.046267336	0.0462632352	-0.0775128818	0.0063623483	0.0390312811	-0.0011400699	-0.0768720848	-0.1609077552	-0.011851497	0.1168327651	0.084234237	0.1168657816	-0.1146149919	-0.0128966829	-0.0133638054	0.0873576762	0.0500529262	-0.125601953	0.0428459645	-0.0505954237	-0.0490938904	-0.1162165463	-0.0299618031	0.1515610147	0.0153738066	-0.0875436385	0.0013443836	-0.0133905963	-0.2731572476	0.0802064637	-0.039287598	0.1204737479	0.0364622738	-0.0019730796	0.0057645087	0.0684345385	-0.0842029038	-0.0419259448	0.0470719208	0.0436621542	0.0976068791	-0.0208621302	-0.1072768127	0.104975222	-0.1541278675	-0.0819336597	-0.0176607389	0.0047855394	-0.013011472	-0.1117560484	0.0383647583	0.208902	0.002009	4.036081000000043e-06	0.043640045604	0.127377	0.0614964999999999	0.016224900129	0.0037818195122499	-0.0769836	0.0637884	0.00406895997456	0.0059264746689599	0.0186273	0.0002167	4.69588900000001e-08	0.0003469763052899	6.97553e-05	6.546592000000001e-05	4.285786681446401e-09	4.8658018780900015e-09	0.00161161	-0.00026428	6.98439184e-08	2.5972867921000003e-06
