global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
697.3114496599718	0.180674406123444	0.0326432410280591	486243.2578268914	781.8422216510619	3.630587023518501	611277.2595562682	13.18116213534093	668.8702430037929	-1.0688100326940455	447387.40197595296	1.142354885987447	677.3117540780481	539.357767430393	1.005341	26.762054	0.13797785	0.0777066	-0.0303405038	-0.1362997415	0.0486924139	0.0208859339	-0.0307765364	0.0942456753	0.0724036895	-0.0464394924	0.0008286588	0.0145887653	0.0267620465	0.0856717383	-0.1568396387	-0.0012476976	0.0026121702	-0.0022013381	0.0439016331	-0.0291140705	-0.068113136	0.0354704799	0.0894390863	-0.0188072531	0.0171651183	-0.0569779469	-0.0884162209	0.0674648543	0.020684204	0.0360275386	0.0325173275	-0.0295665203	0.0376658799	0.1075231979	0.0136371174	0.0029761827	0.068339311	-0.0153634391	-0.0226899774	-0.0178591324	-0.0684168617	0.0380347079	0.1129700956	-0.0968691255	-0.0741786711	-0.016698961	-0.1041647544	0.0774534734	0.1006983092	0.1488724587	0.0227349497	0.0324001841	0.0326815531	0.009387184	0.1169519221	0.0355006986	0.0262420282	0.1473765975	-0.0048961672	-0.042491286	-0.0501190598	-0.0915236605	-0.0218858982	0.0250571471	0.0512216182	-0.0908218726	0.0703053319	0.0725732241	0.0454839499	-0.0468456536	0.0349544993	-0.1141472807	-0.0357386301	0.0482018827	0.0395663068	0.0835517166	0.0427368823	0.0284100081	0.0073048247	-0.0412087598	0.0570614695	0.0697499104	-0.0620256301	-0.0364341789	0.0217012699	0.0761864263	-0.0788382292	0.1183612876	0.0728119871	0.090131952	-0.0236892176	0.0266216405	-0.041007541	0.0433514684	0.0940819928	0.0265864529	-0.0212989394	-0.0990841221	0.0882472552	0.0202466102	-0.0571975845	0.0	-0.0195276	4.000000000010939e-07	1.6000000000087514e-13	0.0003813271617599	0.072775	0.0544317	0.005296200625	0.00296280996489	0.0372475	0.0494297	0.00138737625625	0.00244329524209	-0.000569141	0.000546959	3.23921477881e-07	2.991641476810001e-07	-0.00026756	0.0001353619999999	1.8322871044e-08	7.158835360000001e-08	0.000185607	0.0	3.4449958449e-08	0.0	0.0	0.0	0.0	0.0	0.0
696.7360577006743	-0.5753919592974626	0.3310759068241728	485441.1341002774	779.0122546341051	-2.8299670169567435	606860.0928701119	8.00871331706305	668.085454951141	-0.7847880526519475	446338.175117273	0.615892287585236	675.9741799229555	532.6450873341921	0.96855	25.782686	0.08264065	0.0579905	-0.0145642433	-0.1231628506	0.053084338	0.0402816104	-0.1272444546	-0.1163911808	-0.0475248673	0.0774709607	-0.0226511617	-0.0329576085	0.080196966	-0.0041796858	-0.0207036828	-0.0070000442	0.2080286681	0.0618787209	-0.0564351326	0.0245407125	0.0054236791	0.0353413185	0.0477494968	-0.0132203391	-0.0350834889	-0.0093817405	-0.052112102	-0.1487162728	-0.0390830716	0.1165289605	-0.0837849098	0.0599638809	-0.1223624247	-0.1113781216	-0.0869083298	-0.1249507563	-0.0066029653	-0.0918263851	0.1047383144	-0.021857687	-0.0157076231	0.1108288804	0.0388242209	0.1411591265	0.0714174115	-0.1147004979	-0.0527254349	0.1060487835	0.0835175476	-0.0800147458	-0.0066411661	0.1587422324	0.0003226295	-0.0702032213	0.0783715197	0.0939044486	-0.006286665	0.1081860812	0.0400505775	-0.0102350743	0.0499381476	-0.115994432	-0.0100151858	0.0856736591	0.0801566733	-0.0131615939	0.059263842	-0.1364604146	-0.0258172675	-0.0472777174	-0.0717549312	0.0694346322	-0.1280846373	-0.0418065779	0.097900318	0.099387555	-0.101054119	-0.0933198471	-0.0143259285	-0.0028608625	0.0664668508	-0.1582836693	-0.0975479082	0.1103976829	0.0539164055	-0.0322573356	0.0347922039	0.0550524451	-0.0284892128	0.1055859906	0.0936652511	0.0450823851	0.0428905732	0.0089386168	0.0546152275	0.009572485	-0.1186104864	-0.1012462421	0.0866912882	0.0155163029	-0.0633154508	0.0	-0.0195276	0.0	0.0	0.0003813271617599	0.0238986	-0.0488764	0.00057114308196	0.00238890247696	0.0373037	5.6199999999999306e-05	0.00139156603369	3.158439999999922e-09	0.00010502	0.0006741609999999	1.1029200399999998e-08	4.5449305392100005e-07	-0.00026756	0.0	0.0	7.158835360000001e-08	0.000185607	0.0	3.4449958449e-08	0.0	0.0	0.0	0.0	0.0	0.0
696.0542285283653	-0.6818291723089942	0.4648910202115681	484491.48905221786	777.8919414551381	-1.1203131789670806	605115.872580844	1.255101618967326	668.8905457982378	0.8050908470968352	447414.56225826446	0.6481712720790996	675.1972234651661	537.0753994223611	1.057269	28.144363	0.0885567349999999	0.0605864	-0.0181306501	-0.1294409529	0.0086951447	-0.0284594394	0.1464037408	-0.0544586091	0.075043004	-0.1498945981	-0.0696187153	0.0155739621	-0.0140972171	0.0462306473	-0.0234128729	-0.0187034493	-0.0169840459	-0.0239694498	-0.0541077996	0.0886681001	-0.1472439731	-0.064503094	-0.0585887827	-0.0250728959	0.044282487	-0.0032784238	-0.0735751575	0.0997692383	0.000245584	0.0606902931	-0.0548103786	-0.0456512553	-0.0174551745	0.0910549962	-0.0925542059	-0.0250879272	-0.111567332	-0.0198100818	0.0286946642	0.0185136057	-0.0074579116	0.1205279401	0.107669487	0.0097700039	-0.1147715785	0.0827769502	-0.0264463701	0.0114474589	-0.1669794	0.0458153505	0.0026449998	0.1245584407	-0.1667736613	0.0017146483	-0.0010272739	0.0053494604	-0.0829398561	-0.0130697446	0.0978810392	-0.018176691	-0.0160392136	0.0425418304	-0.0113013347	-0.0901454187	-0.038353595	0.0056997774	0.0764452613	0.0857333889	0.1069215846	0.0086248268	-0.0136954417	0.0590436335	-0.1480321144	0.1096154641	-0.007966563	-0.0517295726	0.0102762182	-0.0654358277	-0.0066178995	-0.0400721655	0.0610401003	-0.0977384767	0.0668599867	-0.0225140689	-0.1255831428	0.0428406126	0.0181206809	0.0110477531	-0.0034861451	0.1154014742	-0.0707721818	-0.0085533742	-0.0124783663	-0.0821729827	0.0103485159	-0.0730644335	-0.0379946487	-0.0143935683	0.0850977976	0.010759134	-0.0691867377	0.0	-0.0195451	-1.7500000000000154e-05	3.062500000000054e-10	0.00038201093401	0.0820988	0.0582002	0.00674021296144	0.00338726328004	0.0472956	0.0099918999999999	0.00223687377936	9.983806560999997e-05	-5.19231e-05	-0.0001569431	2.6960083136099996e-09	2.463113663761e-08	-1.75604e-05	0.0002499996	6.249980000016001e-08	3.0836764815999997e-10	0.000185607	0.0	3.4449958449e-08	0.0	0.0	0.0	0.0	0.0	0.0
696.1762821282118	0.1220535998464811	0.0148970812354849	484661.4157978596	782.1298456367872	4.237904181649128	611727.0954358246	17.959831852839166	666.1881750959286	-2.7023707023091674	443806.6846376436	7.302807412698943	675.4163416456404	531.497599599396	1.067013	28.403751	0.0625172349999999	0.0367694	0.0414863486	-0.1038644768	0.0515591483	0.0892415191	-0.0356594272	0.0930354299	0.1032295733	-0.0068376379	-0.0763891611	-0.0537645248	0.0417984694	0.0348695157	-0.2080837272	-0.0399401503	0.0197292117	0.036305608	-0.0184563405	-0.0492998651	-0.0275119185	0.0757667749	0.0096505294	-0.0174326883	-0.1369387383	-0.1862928381	-0.068327621	0.0450948593	0.0122945964	0.1025004716	-0.036203255	0.178436098	-0.0422234852	-0.0075139436	-0.0164265905	-0.1145597809	-0.0132082343	0.1509293375	0.0116273375	-0.0321261308	0.0674217004	-0.0461595065	0.1447607847	-0.0131307142	-0.0565800723	0.1167415255	-0.0344783118	0.1568234374	0.0241977869	-0.0748102505	0.0822797718	0.0527567372	0.1220417496	-0.0374311793	0.1307571801	-0.1005643642	0.0179330348	-0.0946367504	-0.1556605876	0.1163088604	0.0598412171	-0.0572557759	-0.0251902329	0.1050614936	-0.014579153	-0.1530380909	0.0682199149	0.0601100852	-0.0613007719	-0.1293033616	-0.0401211117	-0.0906698584	-0.1307691532	-0.0436291748	-0.0099926801	0.0498584513	-0.104551012	-0.0670419374	-0.0345153157	-0.1668492323	-0.0254786384	0.0996669706	-0.059960833	0.1271946727	-0.1390711941	0.1380457775	-0.0579592683	0.0090604829	0.0199641973	0.1411801733	-0.0993793777	-0.056891922	-0.0795723314	0.0219738731	-0.132269647	-0.038074025	-0.0101995794	0.0101401241	0.0834674729	0.0059833391	-0.0747885795	0.0	-0.0195276	1.7500000000000154e-05	3.062500000000054e-10	0.0003813271617599	0.102694	0.0205951999999999	0.0105460576359999	0.0004241622630399	0.0745158999999999	0.0272202999999999	0.0055526193528099	0.0007409447320899	-9.56082e-05	-4.36851e-05	9.14092790724e-09	1.90838796201e-09	-0.00026756	-0.0002499996	6.249980000016001e-08	7.158835360000001e-08	0.000185607	0.0	3.4449958449e-08	0.0	0.0	0.0	0.0	0.0	0.0
697.4659641101616	1.2896819819497978	1.6632796145659583	486458.7710921173	778.6013473736341	-3.528498263153097	606220.0581320385	12.450299993074418	668.7323577153168	2.5441826193881525	447202.9662554864	6.472865200796761	675.7630742891658	534.5382938963126	1.095734	29.168297	0.14140274	0.075281	-0.008414598	-0.1128567962	0.0343277932	-0.0359667869	-0.073537533	-0.1128227636	-0.0260415	-0.0766796072	-0.0188431118	0.0108910904	-0.0337043734	-0.0405052865	0.0639624581	0.082229873	0.0557243196	0.0085501203	-0.1077022197	0.0607658276	-0.0079843804	-0.0306647548	-0.0403616586	-0.0214386213	0.0428897297	0.0213377561	-0.0304155114	-0.0722803546	0.008853082	-0.0358989588	-0.1437476072	0.0976294111	0.047663909	-0.0095273358	0.0803403192	-0.0322213478	0.0375371197	0.0995050101	0.0811563655	0.1908520411	0.0450693787	-0.1189361278	0.0704483113	0.0636753768	-0.0192783225	-0.0184919413	0.0222099468	-0.0768333399	0.0284842188	-0.1507027581	0.088157704	-0.1153696195	0.008836889	0.0524918488	0.1192480341	-0.0735768078	0.158572366	-0.113184171	0.058273845	0.1626689166	0.0476719026	0.092845494	-0.0157431185	-0.0423563587	-0.008061784	0.0514275345	0.0673900893	-0.05732186	0.1170570011	0.0865291377	0.036339262	0.1247792994	-0.1791130967	-0.058178599	-0.0072161925	0.0825030062	-0.1074492581	0.0158864407	0.1034093973	0.048246383	-0.1630967983	0.0264717848	-0.0755583676	-0.0518985477	0.0339897679	0.1260171883	-0.0823547591	-0.04410056	0.0361083276	-0.0666301054	0.0365973194	-0.0484952561	-0.052444204	-0.0486943917	-0.211962267	-0.0718587485	0.0214173961	0.1735425705	0.08180102	0.001197186	-0.08009916	0.0	0.00605608	0.0255836799999999	0.0006545246823423	3.66761049664e-05	0.0418816	-0.0608123999999999	0.00175406841856	0.0036981479937599	0.0488176	-0.0256982999999998	0.00238315806976	0.0006604026228899	0.000406865	0.0005024732	1.65539128225e-07	2.5247931671824e-07	-0.000183866	8.369400000000002e-05	7.004685636000002e-09	3.3806705956e-08	0.000185607	0.0	3.4449958449e-08	0.0	0.0	0.0	0.0	0.0	0.0
698.624023693351	1.158059583189356	1.3411019982167052	488075.5264814879	782.325256840052	3.723909466417922	612032.8074898534	13.867501714077012	669.5893455450055	0.8569878296887055	448349.8916673887	0.7344281402345576	676.123009177635	533.6662917205778	0.994699	26.47876	0.278910555	0.17569	-0.0168938191	-0.0394577058	0.003625514	-0.0752438292	0.0602221105	0.1246775947	0.0397452794	-0.0396170927	-0.0212427121	-0.0114697162	-0.0628066361	0.0218825413	-0.0004760436	0.0459252837	-0.1846938381	-0.0168296252	0.0967657492	0.0576626024	-0.0138445603	0.0541692784	0.0661834727	-0.0191068818	0.0509082601	-0.0685532888	0.0410300709	0.0772927127	-0.0127212045	-0.0264389756	-0.091007935	0.1147973973	-0.0398770881	-0.0431027365	-0.1150465308	-0.141997932	0.005995828	0.01235376	0.0553449748	0.153003098	-0.129885747	-0.1446103723	-0.0112565363	-0.0294426708	0.1174890038	0.0860832456	-0.0632421979	-0.0226921313	0.0033281464	-0.0301102145	0.1092575683	-0.0640116676	-0.0241445131	-0.0815993417	0.0047299074	-0.1710888013	-0.0463688933	0.1324629617	-0.0764348318	-0.0873471052	-0.0039815487	0.0894520992	-0.0159765614	-0.0319481505	-0.0505803589	0.0285544096	-0.0037489021	0.1232696666	0.0137462388	-0.0500944724	-0.0289964677	-0.1071806344	-0.0664912534	-0.0093250644	-0.0817895738	-0.1134053377	-0.1523174146	-0.0738897741	0.032910153	0.0059425301	-0.0061505948	-0.0870651723	-0.055272251	-0.0114887137	-0.0218631347	0.0256587481	-0.0110682089	-0.0817110557	-0.0367795605	0.0226486055	0.0089687166	-0.0318988268	0.0092535962	0.0944636718	-0.1114693865	0.0863209443	0.1076039661	0.1183813731	0.08009916	-0.0035910397	-0.0850977976	0.0	-0.00253829	-0.00859437	7.38631956969e-05	6.442916124099999e-06	0.201834	0.1599524	0.040736963556	0.02558477026576	0.116975	0.0681573999999999	0.013683150625	0.0046454311747599	0.000120242	-0.000286623	1.4458138564000002e-08	8.2152744129e-08	4.87967e-05	0.0002326627	5.4131931971290006e-08	2.38111793089e-09	-0.000139235	-0.000324842	1.9386385225e-08	1.05522324964e-07	0.0	0.0	0.0	0.0	0.0
700.6318329150608	2.007809221709863	4.031297870783165	490884.96529391775	785.6718817572931	3.3466249172411158	617280.305784046	11.199898336699102	670.7270982219376	1.1377526769321094	449874.8402892207	1.294481153866181	677.8962574158749	545.541059380745	1.052665	28.021805	0.178781125	0.136188	-0.099862101	-0.03235754	0.0449571122	0.0920574456	-0.07809063	-0.004421041	-0.1214775921	0.1502883993	-0.041448078	-0.0663829036	-0.0470689099	-0.0712256482	-0.0684871148	0.0936668523	0.0029521068	0.0684336906	-0.0911463358	0.0919570411	0.0122468572	0.0224943629	-0.0568941755	-0.0385550577	0.1145165382	-0.0319757055	-0.016180254	-0.1425262749	0.1750056743	-0.1420850318	-0.0276938517	0.0799915965	0.1500017068	-0.0175190279	0.0819259402	0.0688532818	0.0976571038	-0.0047357127	0.0431306014	-0.015777053	0.020260173	-0.0097480624	0.0524894432	0.0684800054	0.0344136337	0.0150058613	-0.0885318406	-0.1233694678	0.0832714891	-0.0210967383	-0.075966396	0.0574049513	-0.0139742315	-0.1356594232	0.0534759208	0.0739163963	-0.0300063507	-0.0617453879	0.1429514764	0.0133694985	0.0617975194	0.1593435351	-0.0574521497	0.1183469407	0.0044496728	0.0919575463	0.0934935451	-0.0513413913	0.1536803939	0.0985879424	-0.0526132369	0.0450261364	-0.0114279852	-0.1510351954	0.0136831796	0.0259874867	-0.0759570598	0.1097675771	0.0570602748	0.0338949884	-0.1479353787	-0.029265967	-0.0370950885	-0.1223340548	-0.0115968012	-0.0226747813	-0.0787465725	0.0094619955	-0.0328650988	0.0239688416	0.0530637908	0.0248218161	-0.0165716174	-0.0296544445	0.0277323518	-0.0794139795	0.0401927356	0.0090278762	0.0783626298	-0.0083730487	-0.089765025	0.0	0.00601367	0.0085519599999999	7.313601984159999e-05	3.61642268689e-05	0.0668985	-0.1349355	0.00447540930225	0.01820758916025	0.104973	-0.0120019999999999	0.011019330729	0.0001440480039999	0.000294726	0.0001744839999999	8.6863415076e-08	3.044466625599999e-08	0.000309026	0.0002602293	6.771928857849e-08	9.549706867600001e-08	-0.000108115	3.112e-05	1.1688853225e-08	9.684544e-10	0.0	0.0	0.0	0.0	0.0
699.9772454762318	-0.6545874388290258	0.4284847150727436	489968.1441844929	783.2872214744086	-2.3846602828845107	613538.8713250993	5.6866046647668345	671.1000037370183	0.3729055150806744	450375.21501582593	0.139058523177583	677.544031075029	539.6287443608169	1.154342	30.728445	0.12192019	0.058294	-0.1011738122	-0.0166778701	0.0166346633	-0.1433501016	-0.0014736994	0.101777343	-0.0157105464	-0.0684545021	0.0200907291	0.0770325493	-0.1544887238	0.0087989641	0.0626880097	0.0785132886	-0.1041082497	0.1605899462	0.0059796654	0.0426388212	-0.0191162218	0.0885825339	0.0075602011	-0.0181163667	0.1897276425	0.1085533751	0.0256877092	0.0359726135	-0.0423891074	-0.0053861018	0.0066202069	0.0804248125	-0.0270346782	0.0222655128	-0.0666515029	0.03567361	-0.0928393913	0.1116187202	-0.0537177344	-0.0717692484	0.0713700088	0.0737302826	0.124483241	-0.0793549764	0.0519247	-0.1671753365	0.1038892803	-0.028309652	-0.051736529	0.1054553235	-0.0065900978	0.0186969849	0.1318159691	-0.0235310555	0.0867447264	-0.0428034419	-0.1889426019	0.0774970359	0.0423121466	0.1643135874	-0.1457429025	-0.1425435255	-0.006802644	-0.1695872475	-0.0131822089	0.1447771897	-0.014957855	0.0392392592	0.0527118653	-0.001688448	-0.0009973372	-0.1600663424	-0.0562708178	-0.0565610138	-0.0045986695	0.0118563574	0.01061027	-0.0338253015	0.0520428512	-0.0767756772	0.0797116405	-0.0350111063	0.0408508093	0.0272444752	-0.119682383	-0.0252395653	-0.1426516034	0.2163782849	0.1031512625	-0.0872155663	-0.0344548601	0.0539841883	0.0266802341	-0.0876395001	0.0897883436	0.0610842789	0.0884702075	0.0478213944	0.0765921808	-0.0131405624	-0.0940826661	0.0	0.00606676	5.309000000000043e-05	2.8185481000000453e-09	3.68055768976e-05	0.106217	0.0393185	0.011282051089	0.00154594444225	0.068073	-0.0369	0.0046339333289999	0.00136161	-0.000157753	-0.000452479	2.4886009009e-08	2.04737245441e-07	0.000142255	-0.000166771	2.7812566441e-08	2.0236485025000004e-08	0.000185607	0.000293722	3.4449958449e-08	8.6272613284e-08	0.0	0.0	0.0	0.0	0.0
700.9248332830645	0.9475878068326438	0.8979226516578998	491295.6219128917	782.9985987942885	-0.2886226801201701	613086.8057138191	0.08330305147975	669.5660751406773	-1.5339285963409566	448318.7289792911	2.352936938672537	677.5772321153567	554.4174637573142	1.126793	29.995087	0.13002718	0.0743647	-0.146998638	-0.0544947633	0.0279004772	-0.0257930809	0.0241016884	0.0327168052	-0.1510413008	0.0618402406	0.0267555264	0.08333062	-0.0420990901	0.0349599958	-0.130935938	0.163250362	-0.0131149816	-0.0409833897	-0.0660077181	0.0495404988	0.0639946405	0.0946455212	0.059153399	-0.0182409126	0.0870101807	-0.1026613475	-0.1228117617	0.1137810518	0.0508745094	-0.0686133822	-0.0249542555	0.0648289838	0.0529818712	0.043875553	-0.0271839535	0.0353242895	0.072101472	0.0552666599	-0.0045653403	0.0218892071	-0.0069869769	0.1637611032	0.132907694	-0.0584448025	-0.0763231267	0.0086187994	-0.0417864832	-0.0475932644	0.1299718451	-0.0112914187	0.1185069003	-0.0629510013	-0.0201651472	0.0991651875	-0.1305085213	-0.1177905943	-0.0158298924	0.0067777156	-0.060626396	-0.030012187	0.1113031798	0.0716059173	-0.0330143176	-0.000607139	0.0715427884	-0.0167003238	0.0134105984	0.1112407811	0.0876791512	0.0113270201	-0.1432034312	-0.0655066763	-0.015724191	-0.0409577489	-0.0002244243	0.0667228888	-0.0355757719	0.1216781285	0.1054015005	0.0452775357	0.0052403653	0.1116805611	0.0219754381	-0.1127562621	-0.0360541263	-0.0530801442	0.0650031318	0.0617393827	0.0362442305	-0.0790906475	-0.1479541975	0.0443748001	0.1677327495	0.0069252751	0.0538420098	0.0625271871	-0.0095854209	0.0024423175	0.0747885795	-0.0178853273	-0.0980339059	0.0	-0.00107051	-0.00713727	5.09406230529e-05	1.1459916601e-06	0.157237	0.0510199999999999	0.0247234741689999	0.0026030403999999	0.119877	0.051804	0.0143704951289999	0.002683654416	-0.000254182	-9.642899999999998e-05	6.460848912399999e-08	9.298552040999997e-09	0.000259132	0.000116877	1.3660233129000004e-08	6.714939342400002e-08	-2.4052e-06	-0.0001880121999999	5.7849870399999986e-12	3.5348587348839996e-08	0.0	0.0	0.0	0.0	0.0
699.3669281532939	-1.5579051297705746	2.427068393365471	489114.1001945745	785.040928831817	2.042330037528586	616289.259941122	4.171111982191516	670.2288292844732	0.6627541437959508	449206.6836040356	0.4392430551187037	677.9610526443493	552.3942584028135	1.150927	30.637548	0.10693705	0.0603881	-0.1052528162	-0.0098252219	0.0455941831	0.0937551718	-0.0479087169	-0.0052217373	-0.1294325303	0.1712103741	0.110022667	-0.0188918098	-0.0449988748	-0.0866912407	0.0017897058	0.0026212594	0.0511817966	0.1361995762	-0.1696523847	0.21418357	0.0991173356	-0.1123239693	0.0551331062	-0.0392269014	0.0904731263	-0.0210497068	0.016599897	-0.0394192259	0.0933036721	-0.1907328955	-0.2520451317	-0.0871374343	-0.0106225486	-0.1279708639	-0.0037403265	-0.0221835976	-0.0417249302	0.0996385076	0.0220122945	-0.1088665719	0.1687690489	0.0059041719	-0.0016953491	-0.1334396763	0.003326641	0.129352974	0.1191584624	0.0042621021	-0.0475358441	-0.065516503	-0.0834263137	-0.0787467464	0.0346478287	0.0318118547	-0.0090220036	0.0305660639	0.0483788368	0.0227184997	-0.0558306698	0.0380723431	-0.0691767676	-0.0478409921	-0.0557551028	0.0974185467	0.0017491873	0.1148017793	-0.0636108929	-0.0622178975	0.1223649439	0.1419009744	-0.0962917372	0.0825758397	-0.1363274177	-0.1684301381	-0.0377522753	-0.074894089	0.0862923998	0.0818599442	-0.0117078758	-0.0333687184	0.0290713322	0.1217402681	0.026840811	0.1411601877	-0.0878787842	0.0753646248	0.1245524879	-0.0235471938	-0.1118586653	-0.1394543694	-0.1275636212	-0.1748282986	-0.0029514244	0.0057633725	0.093774037	0.0580704331	0.0721442849	-0.0392056472	0.0729526064	-0.0225991295	-0.1016033564	0.0	-0.000927355	0.0001431549999999	2.0493354024999983e-08	8.599872960250001e-07	0.108572	-0.0486649999999999	0.011787879184	0.0023682822249999	0.117003	-0.002874	0.0136897020089999	8.259876000000008e-06	0.000435277	0.0006894589999999	1.89466066729e-07	4.753537126809999e-07	3.15053e-05	-0.0002276267	5.181391455289001e-08	9.925839280899999e-10	0.000185607	0.0001880121999999	3.4449958449e-08	3.5348587348839996e-08	0.0	0.0	0.0	0.0	0.0
698.3161961178043	-1.0507320354895455	1.1040378104040036	487645.50976043975	779.8522675862426	-5.188661245574394	608169.5592594047	26.922205521325623	668.7308739103752	-1.4979553740980691	447200.9817209341	2.2438703027892863	676.0239489121188	530.419578142866	1.238662	32.973042	0.0893176299999999	0.0521957	-0.0499404497	-0.0828401081	-0.0036396731	-0.1220706212	0.0154235075	0.0266977076	0.0535158162	-0.1513833329	0.1394127521	0.113390699	-0.1172379844	0.0217637218	0.0153287258	0.0552741647	-0.093008848	0.0892924422	0.0405777193	0.0692526714	0.0386256818	0.0533295605	-0.0963262387	-0.0047918599	0.0537792938	0.0562951811	-0.0082761657	0.1700565568	-0.0094364782	0.0658161652	-0.0512369505	0.1102140863	0.0052808954	0.0854813651	-0.0944650265	0.0936007606	-0.0605519147	0.0588671216	0.0162604151	0.000151467	-0.0608597688	0.1379231835	0.0708105188	-0.0020474569	-0.0846718936	0.0086833353	0.0394081731	0.1099284836	0.0725448064	0.1199050849	0.0769418677	0.0384419794	0.0331565868	-0.0107062074	-0.0289624581	-0.0266520149	-0.0510659421	-0.0686623758	-0.1414089034	-0.0762868656	-0.0248075889	-0.1184382333	0.004541859	-0.1966631552	0.0054188226	0.0134382156	-0.057598589	0.0770681662	0.0195252778	-0.077949817	-0.0219708644	-0.2014611961	-0.1378374705	-0.0468733609	-0.043103617	0.0485379048	0.0141003172	0.0597770533	-0.0045099906	-0.0374720107	0.0239253746	0.0288941128	0.0838489156	0.0201495195	0.0626421087	-0.1110578134	-0.0578482176	0.1909377322	0.0653521017	0.0307195644	-0.1498687154	-0.0452931897	-0.0602652933	-0.0015075438	0.030730024	0.1501396884	0.0089207217	0.065228993	0.0710850564	-0.0272738084	-0.1047771167	0.0	-0.00157125	-0.0006438949999999	4.14600771025e-07	2.4688265625e-06	0.150448	0.041876	0.022634600704	0.0017535993759999	0.110742	-0.006261	0.0122637905639999	3.920012100000004e-05	-0.000209921	-0.000645198	4.4066826241e-08	4.1628045920400004e-07	0.000197042	0.0001655367	2.740239904689e-08	3.8825549764e-08	0.000185607	0.0	3.4449958449e-08	0.0	0.0	0.0	0.0	0.0	0.0
