global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
782.7750803435601	-1.18255174284252	1.3984286244998818	612736.826406867	913.5281697312151	2.7366391961261343	7.4891940897738944	834533.7168924639	748.9506566186888	-4.723443191094816	560927.086049565	22.31091557949998	748.0961611400207	580.9043817985465	1.040469	30.926321	0.20760505	0.119125	0.1300690066	0.0902351382	-0.0965278529	-0.1015388067	0.0803045239	-0.207393293	-0.0106292036	0.1759847475	-0.0322770134	-0.1362785888	0.1277441473	-0.1984798914	-0.0100681916	0.1023992395	-0.1364392804	-0.1033343305	-0.1340967239	0.003496779	0.1550292271	0.1532339744	-0.0980430614	-0.0301745857	0.0660801878	0.0382392297	-0.0121676856	0.0789313038	0.0218081026	0.0002532828	0.0072950352	0.0468343891	0.1091480969	0.051525759	-0.1343495878	-0.0077572588	0.0126053618	-0.1357645402	0.0651529767	-0.0001990291	0.1279991826	-0.0871749107	-0.0527439668	-0.0897297364	0.0100054228	0.0348159924	-0.0280966313	-0.122928464	-0.133072482	-0.1477611195	0.1221454736	0.0701146406	0.0976352567	-0.1387349663	0.099080511	-0.025798067	-0.0662446986	0.1279118502	0.290005119	-0.0032399313	0.065053762	-0.0083646159	-0.1207678493	-0.0913062402	0.0446585716	-0.0284335639	0.0991886973	0.0748620324	-0.0261168687	-0.0288844916	-0.0424740769	-0.0748399886	0.009703228	-0.1244121772	-0.1200066454	0.0415434997	-0.0116858989	-0.0542151694	0.0214963976	0.0929102928	-0.038772702	0.0176569492	0.1673360157	0.0048214334	0.0705136333	-0.0447145163	-0.0059244253	-0.1140958982	0.017710062	-0.0502874	0.0262912999999999	0.0006912324556899	0.00252882259876	-0.0348548	0.0981902	0.00121485708304	0.00964131537604	-0.0875404999999999	-0.0098470999999999	0.0076633391402499	9.696537840999995e-05	0.00250934	0.00076704	6.296787235600001e-06	5.883503616000001e-07	-0.000264132	-0.000582238	6.976571342399999e-08	3.390010886440001e-07	0.000726416	0.000116251	5.27680205056e-07	1.3514295001000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.4811728786065	-0.2939074649536906	0.0863815979555048	612276.7859094796	911.0605608039532	-2.467608927261949	6.089093817902868	830031.3454524137	750.4470810944274	1.4964244757386496	563170.8215231461	2.2392862115896923	749.6660867904919	587.6868806892495	1.108646	32.95277	0.3309352349999999	0.186532	0.1001202944	0.0880684009	-0.1150508705	-0.0535747644	0.0880091975	0.0533460887	0.0638218507	0.0783276376	-0.0999703929	-0.1243823338	-0.0477386861	0.0775144585	-0.0408170957	0.1069941305	-0.0888486233	-0.0935941409	-0.0468411132	0.0503156577	0.0323297036	0.0371969018	0.0363160122	0.1308761319	0.0522136821	0.0029550238	-0.1520577892	0.0880107424	0.0137746924	0.0748113431	-0.077397737	-0.2207788155	-0.0332249088	0.0098192483	0.0310475402	0.097406779	-0.0173236577	-0.0555337496	0.1286798593	0.0499174642	0.0637450001	-0.0560109491	0.0030788582	0.0038504574	-0.0527788509	0.0769983815	0.0471945648	0.2120012644	0.1158715607	-0.1239353499	-0.0036162291	0.0359284655	0.1076897324	-0.0890696173	0.0431259615	-0.0298998021	0.0300774007	0.0621644692	0.0191403425	-0.1895721262	-0.123584598	-0.0396253418	-0.0072943931	-0.0026616386	-0.0562440782	-0.0532858172	0.0499220571	0.0530334101	-0.0036418388	-0.0264605837	0.0040062658	-0.0373372067	-0.1584476868	-0.0443881447	-0.0206825792	0.0519827079	0.031008153	-0.1894566478	0.0739783962	0.0230614953	-0.0654623724	0.0337694629	0.0781066552	-0.1150347409	-0.0022300067	-0.0526810533	-0.0082906521	-0.1135094328	0.0246987197	-0.0831833	-0.0328959	0.0010821402368099	0.00691946139889	0.118586	0.1534408	0.0140626393959999	0.0235440791046399	-0.0481851	0.0393553999999998	0.00232180386201	0.0015488475091599	0.00402764	0.0015182999999999	1.62218839696e-05	2.3052348899999997e-06	-8.732929999999998e-05	0.0001768027	7.626406638489997e-09	3.125919472729e-08	0.000316656	-0.00040976	1.0027102233600001e-07	1.679032576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.2439171818338	-1.2372556967726496	1.530801659196375	610342.058133616	911.9845056990924	0.9239448951392432	0.8536741692538673	831715.738635218	749.4968556650845	-0.950225429342936	561745.5366518485	0.902928366569967	748.9608546911363	581.4441018048294	0.973372	28.93195	0.422616215	0.189085	0.0976771675	0.0559768124	-0.0736006735	-0.0687956609	0.01881834	-0.0973924818	-0.1190847965	0.0360914587	0.0077219073	-0.0514493315	-0.112437973	0.0041512193	-0.0354562901	0.0772449419	-0.0431509039	-0.1001394577	-0.0853558375	0.0140349479	0.0354675835	-0.0237332556	-0.079674719	0.0709572719	0.00908997	-0.0119839806	0.1075098744	-0.0720919152	0.0398045499	-0.0288521803	-0.0391545554	-0.0675018439	-0.0218534431	-0.0404804963	0.0380122485	-0.0092557438	0.0992902741	-0.0739228506	-0.0603190445	-0.0354135508	0.0054914855	0.0905223038	0.0541749707	0.053186753	0.0339622385	-0.0763861666	0.0117800177	-0.072860997	0.0694422529	-0.0059533519	0.1219249024	-0.0797480928	0.0820976489	-0.0875927148	0.0413119581	-0.0785233636	-0.0542826698	0.0321566853	0.0178943265	0.1299955346	-0.0805747359	0.0254427691	-0.093093993	-0.0755644391	-0.027724289	0.0752322379	0.0223522194	0.0393068037	-0.0289143725	0.0002498458	0.0201727509	0.0017144456	0.0073285549	-0.0308239855	0.0409827033	-0.0221203337	0.0127510845	-0.1264968552	-0.0179371874	0.0884429712	-0.0495633363	-0.0123018554	-0.1699946456	0.1131450096	-0.018929822	0.0386755559	-0.0106533374	-0.1127290384	0.0315924503	-0.174093	-0.0909097	0.0082645735540899	0.030308372649	0.0341184	-0.0844676	0.00116406521856	0.00713477544976	-0.116317	-0.0681319	0.013529644489	0.0046419557976099	0.00558684	0.0015592	3.12127811856e-05	2.4311046400000006e-06	0.000964322	0.0010516513	9.29916919684e-07	1.1059704567916898e-06	-0.000654633	-0.000971289	4.2854436468900005e-07	9.43402321521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.0496796635548	-0.1942375182790101	0.0377282135071888	610038.6021025416	914.9107954094576	2.926289710365154	8.563171468988976	837061.7635567663	746.8652861901516	-2.631569474932917	557807.755715897	6.925157901398707	747.298394389062	582.6086482528825	1.216382	36.155064	0.6593571500000002	0.360235	0.0155327443	-0.0280910458	0.0220403291	-0.0104283735	-0.0192945487	0.038741183	-0.1348105416	0.0637175102	0.0595511067	0.0347059249	-0.021200627	-0.0696507085	0.0244987367	-0.0108294349	0.0090148353	0.0004904444	-0.052457673	-0.0721844367	-0.0443351137	0.001367403	-0.0170978968	-0.0348867001	0.012870286	0.0183081435	-0.10056144	-0.0021356509	-0.0740548713	-0.0631647227	-0.0282569255	-0.0970920201	0.0948686867	-0.1034456236	0.0425561373	0.0315976943	0.1743309163	-0.0813079683	0.0777628895	0.0065040716	-0.0678485282	0.1228163751	-0.0933867026	0.0896725479	-0.2199552128	0.1033358665	0.0264174421	0.0585673648	0.121679019	0.0461382906	0.0527826678	-0.0787733109	-0.0100270414	0.0004542886	0.0141822502	-0.0076976711	-0.1020419274	-0.0538027044	-0.0202186545	0.0355255792	-0.0157503795	-0.0240890563	0.0290274418	0.08843143	-0.0396993809	-0.027422874	0.0358283878	0.0245470291	0.0418378779	0.0501760429	0.0509163869	-0.1059015918	0.0226269337	-0.0519780787	-0.0238249368	0.0502316036	-0.0246085053	-0.0317760348	0.2561746028	0.0052903428	-0.1085936814	0.0308605095	-0.0922037513	-0.0415135668	0.1175675112	0.0896943113	-0.013011472	-0.1117560484	0.0383647583	-0.217171	-0.043078	0.001855714084	0.047163243241	0.0949923	0.0608739	0.00902353705929	0.00370563170121	-0.101142	0.015175	0.0102297041639999	0.000230280625	0.0108552	0.00526836	0.00011783536704	2.7755617089600005e-05	0.00387796	0.002913638	1.50385737616e-05	8.489286395044e-06	-0.00327724	-0.002622607	1.07403020176e-05	6.878067476448999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.4514418322428	-1.5982378313119625	2.5543641654367653	607544.5501743623	909.2314081806358	-5.679387228821838	32.2554392949046	826701.7536221419	745.4060821115696	-1.4592040785819336	555630.22724892	2.1292765429501497	745.1881943241214	589.048744996262	0.9713	28.870363	0.5352832000000001	0.266937	-0.0435781078	-0.0868847063	0.042801545	0.0479444715	-0.0861464472	0.0683848762	0.0292337452	0.0372370809	0.0494625346	0.0402086329	0.0556729776	-0.0405086135	0.0081700511	-0.0623574116	0.053433302	0.0168443792	-0.0584653034	-0.0445465835	-0.0046682172	0.027193179	0.0632912613	0.0546356779	0.1013513654	-0.1012052501	0.0123946955	-0.1114719531	-0.0090997818	0.0118949226	-0.0822409988	-0.1159619958	0.0997139414	0.0045766498	-0.0227918951	-0.0944480433	-0.0313088224	-0.0217831045	-0.0652752802	0.0846986604	0.0450327441	-0.0407067578	-0.0008202133	0.1097981232	-0.0167162149	-0.0939081069	0.0226177612	-0.0246338675	-0.1011795206	-0.0479266117	-0.0550165172	0.0358293889	-0.0549566899	0.0509980725	-0.0371015896	-0.0251720736	-0.0590664455	0.0213464995	-0.0060396165	-0.016615251	-0.0521979116	0.0307486773	0.1414133408	-0.0316502539	0.0141570624	0.0120174989	0.0420334907	0.000829919	-0.0659844617	0.0038089742	0.1031271253	0.0025721374	-0.0448959361	-0.0230133864	-0.1644718098	-0.0571781827	0.0511798153	-0.1322110836	-0.0112609525	-0.0462150827	-0.0926436826	-0.0508039851	0.0058615533	-0.0686431242	0.0257785937	0.0825805084	-0.0153640485	-0.110592125	0.0449896151	-0.311516	-0.094345	0.008900979025	0.097042218256	0.179449	0.0844567	0.032201943601	0.00713293417489	-0.129343	-0.028201	0.016729611649	0.000795296401	0.0136071	0.0027519	0.00018515317041	7.572953609999999e-06	0.0052761	0.0013981399999999	2.783723121e-05	1.954795459599999e-06	-0.00569281	-0.00241557	3.24080856961e-05	5.834978424900003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.7176777150203	-1.733764117222563	3.005938014168533	604844.7862304441	901.7695846434192	-7.46182353721656	55.67881050055905	813188.3837879648	744.8974376233548	-0.5086444882148271	554872.1925778397	0.2587192153913233	744.4980371021182	594.8212200713064	0.76956	22.873974	0.1547804999999999	0.0778366	-0.0386826185	-0.0728469075	0.0974160231	-0.0052912753	-0.0729125758	0.007139297	-0.0344576933	-0.0602161162	0.0350717524	0.0236470988	0.0736080969	-0.0374636031	-0.0206633244	-0.0799789511	0.0513171363	0.0386207119	-0.0376539572	-0.0748170646	0.0176492809	0.028379056	-0.0362372266	-0.0346518726	0.023502536	-0.0154928832	0.0656764277	-0.1450072905	-0.0402809187	-0.0390675957	-0.0926255977	-0.030697064	-0.0069785111	-0.0440010619	0.0471979553	0.0103616342	0.0882199596	0.0087248869	0.0096117333	-0.0971714678	0.0091869224	-0.0875042852	0.0214152792	-0.0611954044	0.0144326061	-0.1060065297	0.0083485001	-0.0261251708	0.0194502132	0.0448437844	0.1635172452	-0.02576969	-0.0750023933	0.0695566973	-0.007790601	-0.0158879013	-0.1060723174	0.0124462692	0.0220877484	0.0345186353	0.0192985184	0.0461487264	0.0868132707	-0.0526961421	-0.0161333212	0.0244865896	-0.0372876853	-0.0799557541	-0.0199191035	0.1123880444	0.0754112551	-0.0281961965	0.0396231644	-0.0020826852	-0.0035068247	0.0130798348	0.0063341944	-0.0723544788	-0.0401658259	0.0593749957	0.0853807055	0.1014149255	-0.0945033956	0.0014314406	-0.0480131969	0.0115121019	-0.017710062	-0.1092392569	0.0514415587	-0.367233	-0.0557169999999999	0.0031043840889999	0.1348600762889999	0.161234	-0.018215	0.0259964027559999	0.000331786225	-0.166584	-0.0372409999999999	0.027750229056	0.0013868920809999	0.0135945	-1.2599999999999764e-05	0.00018481043025	1.5875999999999406e-10	0.00457263	-0.0007034699999999	2.09089451169e-05	4.948700408999993e-07	-0.00584889	-0.0001560799999999	3.42095142321e-05	2.4360966399999816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.4768204547429	1.7591427397226198	3.0945831787188047	607584.1136262355	906.3652546480164	4.595670004597196	21.120182791154388	821497.9748331635	747.1233870243018	2.2259494009470018	558193.3554386647	4.954850735576316	746.3156643715487	592.4265024498266	1.0259	30.493288	0.6837399999999999	0.353081	0.0339324302	-0.0048112167	0.0321256377	-0.0471885828	0.0268614415	0.0763728238	-0.0375934495	-0.0197174813	0.0688882592	-0.0532230481	-0.0628533007	-0.0146308287	-0.0886334095	0.0210401602	0.0172409761	-0.0572650616	-0.1184063038	-0.0376835266	-0.0279059168	0.0519640935	-0.0385082743	0.0567843064	-0.0403920195	-8.70746e-05	0.0388933724	0.0481142503	0.0425642292	-0.0059427824	0.0048213882	-0.0508801411	-0.1880677379	-0.0240349709	0.001158269	0.0404099227	0.061286279	0.1332288051	0.0499254699	0.0829292186	0.0584706851	0.0640022261	-0.0942297597	-0.029703344	-0.0031870077	-0.0049114812	0.0914490224	-0.1249667538	-0.0460453726	-0.0420296403	0.0576909685	0.1306801463	0.0143463396	-0.0418268379	-0.0240480355	-0.0697051358	-0.0914283062	-0.0765307858	0.0197834286	-0.0584464217	-0.0463638524	-0.0175797408	-0.0851879061	-0.0194851098	-0.1301094288	0.0545226818	0.0126050839	-0.0305696094	-0.0353261805	-0.030616364	-0.0101411621	0.000470477	-0.061257613	0.095490669	0.0653527082	0.0688862139	0.0491093347	-0.0238688314	-0.0527612667	-0.0961064126	0.0310700043	0.0221316126	-0.0221726638	-0.1098447722	0.0933002897	-0.0609528401	-0.0200485104	-0.1076997553	0.0576957916	-0.232712	0.1345209999999999	0.0180958994409999	0.054154874944	0.127465	-0.0337689999999999	0.0162473262249999	0.0011403453609999	-0.102868	0.063716	0.010581825424	0.004059728656	0.00971371	-0.00388079	9.43561619641e-05	1.5060531024100002e-05	0.00270869	-0.00186394	7.337001516100001e-06	3.4742723236000005e-06	-0.00255894	0.00328995	6.5481739236e-06	1.08237710025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.5564016166893	1.0795811619464075	1.1654954852295554	609268.2961047944	909.4546083519334	3.089353703917027	9.544106307905851	827107.6846525687	746.332016604923	-0.7913704193788362	557011.479009571	0.6262671406678352	745.2299374194397	586.6167580163035	0.799643	23.768137	0.1707340999999999	0.0985784	0.0474498484	0.0077585696	0.0327277558	-0.0856496602	0.0918081512	0.0746335574	-0.0614578474	0.0307318554	0.036484374	-0.0507440885	-0.0194868948	-0.0050529466	-0.086532178	0.0181735505	-0.0470681501	-0.063161452	-0.0908831892	-0.0469528617	-0.067468329	0.0578303788	-0.0849870424	0.0494053743	-0.0553298131	0.1105678666	-0.0494874229	0.1129578915	-0.0265453054	-0.0118582792	-0.0315441023	-0.1962961005	0.0495274924	0.0845183511	0.0099843227	0.1293973927	0.0354911493	0.0858294056	-0.177138076	0.1007608084	-0.036422242	-0.0100163368	0.0251947605	0.0735626244	0.0139601624	-0.2173989674	-0.1368670149	-0.1110095151	-0.0539221912	-0.0713620428	0.0920636527	-0.0535775232	0.0066483377	-0.0872214392	0.0339056238	-0.0368245422	-0.0870062051	-0.0819738859	0.026029964	-0.0419822176	-0.0649698296	-0.027337275	-0.063900373	0.043424844	-0.0741355201	0.0586678882	0.1276440896	-0.0477802075	-0.0187851182	0.0414038935	0.0350302368	-0.066986676	-0.1071746285	0.0281741221	-0.1987930808	0.0694488647	0.0106512155	0.073434946	0.003027227	-0.1451394037	0.0429165475	-0.0326809304	-0.1809663505	0.0813652805	0.0306575603	0.0092063064	-0.0223783947	-0.1059762505	0.0637282764	-0.156659	0.076053	0.005784058809	0.0245420422809999	0.149031	0.021566	0.022210238961	0.000465092356	-0.0824579	0.0204101	0.00679930527241	0.00041657218201	0.00973781	2.409999999999912e-05	9.48249435961e-05	5.808099999999577e-10	0.00236987	-0.00033882	5.6162838169e-06	1.1479899240000006e-07	-0.00186776	0.00069118	3.4885274176e-06	4.777297924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.2716297492517	0.7152281325624017	0.5115512816087004	610385.3594510518	904.1542689466312	-5.300339405302225	28.09359781139954	817494.9420544171	746.6149995830286	0.2829829781056787	557433.9576023659	0.080079365897559	746.0462782572653	603.3530393919091	0.8476789999999998	25.19593	0.1517257999999999	0.088327	0.0098195051	0.0042153637	0.0108756966	-0.0396943571	0.0669296547	0.0196208263	-0.0499048139	0.0068535507	0.0406016576	-0.0245343497	-0.0789606723	0.0287355952	0.0374579615	0.0113931847	-0.0394767655	-0.0374750833	-0.087387985	-0.08165721	-0.0302828199	0.0875138034	-0.0593011117	0.0888500462	-0.1516302376	-0.0874731982	0.0627963154	-0.0300697785	0.0593493867	0.0658565189	0.0596476606	-0.0178386847	0.0959721885	-0.0114273513	-0.0408475701	0.0549866009	-0.0120892333	0.1134462854	0.0090867002	0.2003408477	-0.0010059089	0.0316876004	0.1071282557	0.0489173098	-0.0110138518	0.0508887448	0.0110936262	-0.069040203	-0.0407165386	0.1986436077	0.0042717926	-0.0820255043	0.0077033993	-0.0550747054	0.0228143096	-0.0033861177	-0.0825574583	-0.0544581666	0.0361639164	-0.0045611832	-0.0915758203	0.0034325681	-0.0258905988	0.0254271657	-0.1469201447	0.0649698441	0.0609609398	0.0141991425	0.0037784145	0.0099401132	0.1151726858	0.0364428214	0.0540855899	0.0526935194	-0.0705147386	0.0232291246	0.1626102074	0.1798774079	-0.0017146365	-0.0473141534	-0.0710903299	-0.0499343593	-0.0567940433	-0.1216782544	-0.1418896789	0.0818753659	-0.0246987197	-0.104071687	0.0695158277	-0.185167	-0.028508	0.000812706064	0.034286817889	0.152634	0.0036029999999999	0.0232971379559999	1.2981608999999964e-05	-0.0835001999999999	-0.0010422999999998	0.0069722834000399	1.086389289999789e-06	0.011078	0.0013401899999999	0.0001227220839999	1.7961092360999991e-06	0.0028551	0.00048523	8.15159601e-06	2.354481529000001e-07	-0.00241379	-0.0005460299999999	5.826382164099999e-06	2.981487608999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.2696397381089	-1.001990011142766	1.0039839824298802	608820.7106970383	912.5524444219744	8.398175475343237	70.52935131465661	832751.9638205207	748.3715298590627	1.7565302760340271	560059.946703594	3.085398610624176	748.2513634529274	600.3319626061242	1.016584	30.216373	0.5829268000000001	0.305659	-0.0151877365	-0.0459105957	0.0059815435	0.0287499846	-0.0723479072	0.1189863867	0.0300962805	0.0776699036	0.0415408829	0.0989525541	-0.0947144904	-0.0124024442	0.0897162196	-0.0057811964	0.1102040024	0.0364454304	-0.0101449219	-0.0583437439	0.0616087671	-0.0046342583	-0.0988152412	0.0244030743	-0.0110611929	-0.0801834794	-0.086289459	-0.1023603139	-0.1401636084	0.0432393393	-0.0529383707	-0.0962403673	0.1596722422	-0.149920177	0.0441554078	-0.0750400203	-0.0694627929	0.1444477067	-0.0716651919	-0.0053450605	-0.0382143739	0.0216159018	0.0702919768	-0.0734870583	0.1036397884	-0.0852997041	0.0298806096	0.0676453115	0.0967739619	-0.0031501495	-0.0549678339	-0.0127733302	-0.0021622005	0.0860008945	-0.0694642871	-0.0110003905	-0.0583054655	0.052293424	-0.0365913622	0.0391350248	-0.0468396986	-0.1053385176	0.1832215249	0.089955133	-0.0701232081	0.0767326877	0.0066908473	0.095342868	-0.0145181947	0.0842292266	0.0756117496	-0.0658657403	0.0637233358	-0.0545911438	-0.0253812471	-0.0448044147	0.0625226832	-0.022058784	0.0755874155	0.0053524442	0.0364245793	0.1585007436	-0.0617411991	-0.0073360168	-0.1583215192	-0.0914753466	-0.0270084943	-0.1019893188	0.0750362016	-0.341658	-0.156491	0.024489433081	0.116730188964	0.154829	0.002195	0.023972019241	4.818025000000011e-06	-0.153654	-0.0701538000000001	0.023609551716	0.00492155565444	0.0133617	0.0022837	0.00017853502689	5.215285690000006e-06	0.00483427	0.0019791699999999	2.33701664329e-05	3.917113888899999e-06	-0.00523266	-0.00281887	2.73807306756e-05	7.946028076900002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.1198672016276	-3.1497725364813505	9.92106703157216	603915.2879994753	904.455836052718	-8.096608369256387	65.55506708511257	818040.3593698211	745.6289418100142	-2.742588049048436	555962.5188647215	7.521789206783306	745.3701708916458	595.923892930716	1.227295	36.479443	0.528144	0.283907	-0.0393892805	-0.1031305729	0.0495929889	0.0158897294	-0.1201871277	0.0185524037	0.0156399974	0.005402761	-0.0270756589	0.0004727327	0.0884725996	-0.0815817055	-0.0533404406	-0.074470533	0.1032066037	0.0738336282	-0.0659926425	-0.0275335879	0.1358980535	-0.0489858077	3.69216e-05	0.0098439123	-0.0338349918	0.0268886157	-0.0323188475	-0.1645445063	-0.0272587562	0.021282661	-0.0392078475	0.1283334492	0.1397695573	-0.0766800221	0.0020357894	-0.081802759	-0.1334469231	-0.0091367649	0.0209529067	-0.0579645283	-0.0408636724	0.0659718809	0.0031097587	-0.0210238602	0.0049798103	-0.0700289602	-0.0908078155	0.0616968787	-0.0657021032	0.0530764956	-0.0482542588	0.0054361015	-0.0606851112	0.1237376905	-0.0434699191	-0.0458718727	-0.1060524317	0.1212357027	-0.0057765079	-0.0017444816	0.0816231797	0.0006998673	0.0330340383	-0.0507643487	0.0183240575	0.0367677287	-0.0112016105	-0.072259889	-0.0501833791	0.1457740396	0.0478631404	-0.0012354728	0.1070843067	-0.082607912	-0.0735204557	-0.0778014647	0.0994067054	0.0515580974	-0.0093400874	0.0743917788	0.1343887399	0.0108227912	0.0671661807	0.0535179749	-0.0353756878	-0.0484273854	-0.0293067317	-0.0997327036	0.0802681812	-0.451535	-0.109877	0.012072955129	0.203883856225	0.234916	0.080087	0.055185527056	0.006413927569	-0.197486	-0.0438319999999999	0.039000720196	0.0019212442239999	0.0160449	0.0026832	0.00025743881601	7.199562240000001e-06	0.00499257	0.0001583	2.49257552049e-05	2.5058890000000037e-08	-0.00827812	-0.00304546	6.85272707344e-05	9.2748266116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
