global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
738.5256541220779	-0.5001334090890168	545420.141796443	0.2501334268870018	806.3853316250671	-5.421673881525635	29.394547677617243	650257.3030600694	730.5794855961628	0.1541792440937115	0.0237712393093082	533746.3847739539	730.0158300274607	570.2727758674623	1.093714	26.849388	0.107072476	0.054541	0.0032550715	0.0457380365	0.0599972689	-0.0517436977	-0.017387838	0.0228906905	0.0777733995	0.0301442394	-0.0455156339	-0.032730234	-0.005095872	-0.0593450475	-0.0527802749	-0.0710870336	-0.0400125059	-0.0812456109	-0.1261430069	0.0601858924	0.1317331292	0.0538903348	-0.009217617	-0.0584224139	-0.1260276045	-0.1425706486	-0.1523716813	-0.0375122787	-0.0141685902	-0.0681615635	0.0601471994	-0.1342296312	0.0498311135	-0.0116485405	-0.1492653595	0.1072029994	-0.059869024	0.0488959905	0.015768668	-0.0292143674	-0.1058557757	-0.0182932028	-0.0362778539	0.095211037	-0.0171578719	0.0293610709	-0.0947578071	-0.1241809226	0.0537939731	0.0131716628	0.0635545826	-0.0063387735	0.0084143688	0.1273250897	0.0998931593	0.0491679439	-0.1225575989	-0.040515327	0.1576392104	0.0266388071	0.0198469992	-0.0335682039	0.0859028188	-0.0654538149	-0.0586899967	0.038557221	0.004393853	-0.1788484742	-0.0483821351	-0.1053040696	-0.131032143	0.0036231034	-0.0413761902	-0.1530279074	-0.0985938615	0.0651277227	-0.0462686767	0.019905081	-0.071254374	-0.0365635757	-0.0081629213	0.0982389751	0.015333749	0.1496171752	0.0310659338	-0.0394333325	0.1708820273	-0.0385987317	-0.0926792458	0.0210329287	0.0036306885	-0.0170559992	0.0919244772	-0.0567387787	-0.0278091615	-0.2043756936	-0.0221371659	0.0836847037	-0.0300463119	0.1095579544	-0.053732194	-0.0122928129	-0.0917163428	-0.0072868059	-0.100634456	-0.0460593487	0.0200485104	-0.1076997553	-0.0576957916	-0.0163809	-0.015468371	0.00026833388481	0.0002392705013936	0.0275624	-0.0119295	0.00075968589376	0.00014231297025	-0.0714759	-0.0330718999999999	0.0051088042808099	0.0010937505696099	-8.38629e-05	0.0005917871	7.03298599641e-09	3.5021197172641e-07	-0.000160955	0.000178775	3.1960500625e-08	2.5906512025000004e-08	0.000216411	-0.000161492	4.683372092100001e-08	2.6079666064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.7843482456681	-0.7413058764097968	544325.7445162853	0.549534402399697	807.3564574557563	0.971125830689175	0.9430853790317404	651824.4493955084	731.2131571386336	0.6336715424707791	0.4015396237372963	534672.6811726481	731.2921393607047	567.7780816427694	0.97387	23.907364	0.132500655	0.0722319	0.0013298628	0.0513804877	-0.0908151578	-0.091002763	-0.085177728	-0.0745611174	0.0037638421	-0.0077320409	-0.0882322694	-0.0812676925	-0.0076016868	-0.0808690036	0.070740631	-0.082029444	-0.0890241681	-0.0788782524	-0.1069706762	-0.0091000365	-0.0306273881	-0.0895009312	-0.0991153534	0.0281295618	-0.1046024715	0.0790840197	0.0544341716	0.0064917558	0.0118506476	-0.1880583319	-0.1121474492	0.0083738057	-0.0159725911	0.0561473186	-0.0244131375	-0.1474301398	-0.0778921225	-0.0691063068	0.033845692	-0.0109340239	0.0127374303	0.0507056061	0.1631602095	0.1928117947	0.0442769246	0.0041808009	-0.0096168656	-0.0014693146	0.0029146535	0.0259419783	0.1069378792	0.0428330294	0.1474872227	-0.0032796503	0.0394345466	0.0189052363	0.0299823224	-0.0201711381	-0.0629285518	0.0369847974	0.0489743988	-0.0911576123	-0.0516545822	-0.0822751256	-0.0680914707	0.0599482555	0.0042581422	-0.1063791857	-0.1050857599	0.0142957337	0.0384059687	-0.0896503455	0.0653942205	0.0335566413	0.012457774	-0.0308602075	0.0187289974	-0.1573253031	0.0199580908	0.0902142047	-0.0886488258	0.1642144175	-0.0600955513	0.020267681	0.008932673	-0.0031000907	-0.0936552279	-0.0032783042	0.1127765103	0.135509089	-0.0860645676	0.0830606094	0.0879456653	0.0290346461	-0.0136080576	-0.0496884429	-0.1102698871	-0.0459170574	0.0739459948	-0.0537285456	-0.0090787579	0.0121259484	-0.0058539955	0.1256444663	-0.1228210625	-0.0922063493	0.017710062	-0.1092392569	-0.0514415587	-0.0183563	-0.0019753999999999	0.0003369537496899	3.902205159999995e-06	0.085358	0.0577956	0.007285988164	0.00334033137936	-0.0416211	0.0298547999999999	0.00173231596521	0.0008913090830399	-0.000690199	-0.0006063361	4.76374659601e-07	3.6764346616321e-07	-0.00033973	-0.000178775	3.1960500625e-08	1.154164729e-07	0.000144025	-7.238600000000002e-05	2.0743200625e-08	5.239732996000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.9626528283534	-0.821695417314686	543113.9516638041	0.6751833588359559	809.0197482522769	1.6632907965206414	2.766536273790269	654512.9530621775	730.2194049506445	-0.9937521879891164	0.9875434111331562	533220.3793664733	730.2660000104116	557.1676393137678	1.172613	28.786261	0.17451402	0.097321	0.0159921484	-0.1353295324	-0.0166570539	0.0264374481	0.0634642194	-0.1384580253	-0.0358665944	0.0192952732	-0.0799501569	-0.0771255077	-0.001271049	0.1577442724	0.095902988	0.0258639888	0.0016455948	-0.0791509475	-0.0938159461	-0.010490302	0.031687515	-0.1976204305	0.0294700815	-0.0192922285	0.0772950061	0.0440093203	-0.0983404233	-0.0749075749	-0.0153490963	0.0857813995	-0.1678735457	-0.0476978148	-0.1206435317	0.113924964	0.0809813349	0.0666714516	-0.0248092193	-0.0185775369	-0.0637536787	0.055538314	-0.1002808916	-0.0060087089	-0.0249078691	0.1685957927	-0.0145247463	-0.0111739051	-0.0562797953	-0.0141300135	0.0490404416	-0.0496777969	-0.0815190548	-0.0149050942	-0.0248534131	-0.0023677172	0.0541707036	0.0861596778	0.0843073479	0.060601787	-0.035215077	0.0251273493	-0.017479489	0.0868400427	-0.1338392547	0.033136672	-0.0204278983	0.0873609896	-0.0463328742	-0.1235833355	-0.0377180367	-0.0443829856	0.0097134905	-0.0122118258	-0.063437591	0.0473585924	0.023906491	-0.1775467392	-0.0097656029	0.024022444	0.0563772424	-0.0353988367	0.1012245398	-0.0319713778	-0.074355018	-0.1296269065	0.0634838873	0.1726082835	0.1164440144	0.013326737	-0.0753034989	0.1336985313	-0.0384786346	-0.0155507103	0.152839023	-0.0562540633	0.0391742335	-0.15592277	-0.0211128002	-0.0154029109	0.101038006	-0.0112658613	-0.007219058	0.0032364842	0.0623377333	-0.031340603	-0.00438194	0.0436732226	0.0153640485	-0.110592125	-0.0449896151	-0.0165168	0.0018394999999999	0.00027280468224	3.3837602499999904e-06	0.0870410999999999	0.0016830999999998	0.0075761530892099	2.832825609999649e-06	0.0426549	0.084276	0.00181944049401	0.007102444176	0.000518619	0.001208818	2.68965667161e-07	1.4612409571239998e-06	6.20684e-05	0.0004017984	1.6144195424256e-07	3.85248627856e-09	0.000267717	0.000123692	7.1672392089e-08	1.5299710864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.2851929181545	0.322540089801123	543589.4556963603	0.1040321095289165	806.3113695873346	-2.708378664942302	7.335314992714645	650138.0247258034	729.7371655833302	-0.4822393673142642	0.2325548073876618	532516.3308335927	729.3821643862501	573.3685512351306	1.150013	28.231447	0.07670533	0.039399	0.0357873086	-0.0196101603	0.1333347478	-0.0167283881	0.070337019	0.0815180566	0.1478447846	-0.0969111159	-0.0616702611	0.0562129844	0.0596903717	0.0075468557	-0.1340545657	0.0220403182	-0.0445788521	-0.0168340122	-0.0740352249	-0.0277802974	-0.0029721685	-0.098375754	-0.0198229433	-0.0568191967	0.1091670701	0.0625040823	-0.0623951861	0.0236853842	-0.0410679241	-0.0691529111	0.0749463297	-0.1447832872	0.0005294364	0.0887115261	0.2160852902	0.093002607	-0.0067414437	-0.0385330623	0.1544630632	-0.1334661543	0.0231636278	-0.0729678148	-0.0138943856	-0.0029096959	-0.0382336767	0.1190054964	-0.017384011	0.0005513823	0.0570096047	0.0614358165	-0.0319400809	0.0314178775	-0.1303734753	0.0532358006	-0.0928053471	0.1271849536	-0.0321680183	0.0264365964	-0.0497706318	-0.1277512509	0.0125109882	0.0605430692	0.1327328045	0.0251591469	-0.0604248476	0.0181887962	0.0157561083	-0.063761392	-0.0275440372	0.0437883705	-0.0239844473	0.0452683319	-0.1038728182	0.0405169418	0.0563488027	-0.0723709722	0.1230209411	0.0807365321	0.0837462869	0.0068646887	-0.038430501	0.1452380823	-0.0021162106	-0.1871714653	0.009551143	-0.0685076314	0.132520227	0.0554469593	0.0104674511	0.0036514337	0.0215913078	-0.0780310323	-0.0324771836	0.0941353029	0.1396335151	0.0379475717	-0.0820882773	0.0108178338	-0.0155747761	0.0737192541	0.1612792004	0.2047420771	-0.1590967985	0.0314146311	0.0512834196	0.0081527191	0.013011472	-0.1117560484	-0.0383647583	-0.020757	-0.0042401999999999	0.000430853049	1.7979296039999997e-05	0.0565437	-0.0304973999999998	0.00319719000969	0.0009300914067599	0.027786	-0.0148689	0.000772061796	0.00022108418721	0.000887724	0.000369105	7.88053900176e-07	1.36238501025e-07	0.000177576	0.0001155076	1.3342005657760002e-08	3.1533235776000004e-08	0.000210353	-5.736399999999999e-05	4.4248384609000003e-08	3.2906284959999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.2766562355775	-1.0085366825769595	542103.3145174428	1.017146240103339	803.6150685383806	-2.6963010489540693	7.270039346590814	645797.178381946	729.2112091892595	-0.5259563940707039	0.2766301284638576	531748.987607262	729.0812376250001	559.1283380305939	1.142739	28.052879	0.08366392	0.0455424	0.0296430508	0.0797868093	-0.0390759133	-0.09974833	-0.0637642808	-0.0030054372	0.0163190638	0.0852054686	0.040164293	-0.0399102547	0.0192503567	-0.0951385304	-0.0150181333	0.1434909613	-0.0514916437	-0.0666137232	-0.0110090203	0.0153469741	0.0490781487	0.0348451287	-0.0171912783	0.0426919621	0.1576564221	-0.0212198361	-0.0088057628	-0.004271862	-0.0902851194	-0.1837308869	0.1354543434	0.0450152109	0.0002859113	0.062319671	-0.101958832	-0.1011945945	0.0845684949	-0.0252380108	0.0180888566	0.1246233062	-0.0494190446	0.0314110596	-0.083784367	0.0811893619	0.0242708794	-0.0403876814	0.0904594578	0.0044434019	0.0928792959	0.0512266216	0.0585431447	0.014541523	-0.0963281571	0.0502322898	-0.1003639326	0.0328662414	-0.0725383035	-0.05486284	0.0295825208	0.0146283318	0.0730939971	-0.0865330579	0.0340968287	0.0382827807	-0.0436304548	0.0414747727	-0.112787409	0.0267598055	0.0496357218	-0.0231781951	0.0155366071	0.0219117308	-0.1220350699	-0.1376400732	-0.0316287678	-0.153263797	-0.0434948405	-0.0119449593	0.0486598267	0.1104114105	-0.0618988965	0.0877371955	-0.017470848	0.0422323983	0.0009538715	-0.0367372663	-0.1029964526	-0.0356524801	0.0407817955	-0.0328369664	0.0239172478	0.0495556265	0.0492903161	-0.0851772973	-0.0803085249	0.0482739158	0.0363222243	-0.0867314162	0.03154342	0.1540724948	-0.0135914573	0.1564854179	-0.0467543484	-0.0664069802	-0.0009150314	-0.1090572922	0.0106533374	-0.1127290384	-0.0315924503	-0.0110357	0.0097213	0.00012178667449	9.450367369e-05	0.0994426	0.0428989	0.00988883069476	0.00184031562121	0.0250004	-0.0027856	0.0006250200001599	7.759567360000015e-06	0.000609358	-0.000278366	3.71317172164e-07	7.748762995600003e-08	3.86222e-05	-0.0001389538	1.9308158534440005e-08	1.4916743328399999e-09	6.25104e-05	-0.0001478426	3.907550108159999e-09	2.1857434374760004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.0230339879037	0.7463777523261115	543202.9526287346	0.5570797491673782	806.4062804103208	2.791211871940277	7.790863714060345	650291.0890852091	729.626359982376	0.4151507931164815	0.1723501810252436	532354.6251811318	729.2325842254263	560.28266433962	1.068415	26.228329	0.1364779544999999	0.0631804	0.034584397	-0.039479693	-0.1209728259	-0.0347747736	-0.0105334083	-0.0981280566	-0.0005680829	-0.1706978749	0.0025206711	0.0248528032	0.0231953178	0.0065353864	0.0589385826	0.0169260312	-0.0170604701	0.0183271275	-0.0449469554	0.0492293063	0.0674354366	0.0765146044	-0.0607546561	0.0172661049	-0.0115660958	0.0835393798	0.0661206204	-0.0294881253	-0.0595931047	0.0692625928	-0.0096847025	0.1131509596	0.0036563281	-0.137849672	0.2507165835	0.0004709608	0.0110897058	0.1237623535	0.0530014358	0.0305314122	-0.0798859122	-0.013952659	-0.0890141293	0.0336432854	-0.093420051	-0.1568672338	-0.0158125221	-0.1491990466	0.0399230954	-0.0941155704	-0.0661393089	0.0247474342	0.0327826707	0.1439984939	0.1621381967	-0.1184587534	-0.1943530688	-0.0320656021	-0.0262161671	-0.0691681399	0.0423056815	-0.0133187619	-0.0942781382	0.0251922718	-0.0605102609	-0.0250904559	-0.0235141286	-0.013205266	-0.0069708777	0.1356402193	0.0212080698	0.0553440211	0.1017547359	-0.0485162273	0.0038455526	0.0010364655	0.0316887197	-0.0394747087	0.0966372494	-0.1695887296	-0.0800281503	0.0051323733	0.0830223366	-0.1812817571	-0.0839965753	0.0739327731	0.017267279	-0.1127897149	-0.0754540972	-0.0248153418	0.0613704849	-0.1989807341	-0.0099761162	-0.1871543681	-0.0130100041	-0.0109698068	0.0140425937	-0.0191254955	-0.085121677	0.08291376	-0.0142857415	-0.0032634872	-0.0476893075	0.0264873366	-0.022219809	-0.0093802352	0.0082906521	-0.1135094328	-0.0246987197	-0.0164473	-0.0054116	0.00027051367729	2.9285414560000008e-05	0.129789	0.0303463999999999	0.0168451845209999	0.0009209039929599	0.0608543	0.0358539	0.00370324582849	0.00128550214521	5.78171e-06	-0.0006035762899999	3.34281705241e-11	3.64304337850164e-07	-0.00033973	-0.0003783522	1.4315038724484e-07	1.154164729e-07	0.000377903	0.0003153926	1.42810677409e-07	9.947249213476005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.2418789747834	0.2188449868797306	543525.5881142692	0.0478931282823894	810.9350657611864	4.528785350865519	20.50989675421412	657615.6808810997	728.6719466800249	-0.9544133023510994	0.9109047517047312	530962.805878457	729.0858076797512	566.4577318347151	1.124321	27.600752	0.1311184144999999	0.0688187	0.0361376461	-0.1361294809	0.0646415931	0.033900383	0.1225909823	-0.0482419397	0.0208028124	0.1097549181	-0.0199549639	-0.0885744127	0.0326893297	0.1099053574	-0.0346759742	0.1109980612	0.0353462777	0.0133803106	0.0679907521	-0.0173289309	0.0601631965	-0.1929295192	-0.1051333169	0.031674868	-0.053280976	-0.0440962497	-0.0021753144	0.0785020875	-0.189762463	0.1400610409	0.102910033	-0.0112476424	0.0916421122	-0.0859752747	-0.0049889691	0.0100804927	-0.076210453	0.0524267948	0.0288251968	0.0676471086	0.1094295297	-0.0762427512	-0.0234489082	-0.0784099284	0.0190567418	0.0942487461	-0.0755408642	0.0585731612	0.0704353667	0.0931907343	0.0915353031	0.1142779012	-0.2046070669	0.0461146208	-0.064603022	-0.092893378	-0.09164685	-0.0760219547	0.0455584123	-0.070155559	-0.022176531	0.1123724739	-0.0248110912	0.0702477886	0.0039584748	0.0104685476	-0.0905887627	0.1036642878	-0.0648264615	-0.1396025938	0.1436418648	-0.0433937992	-0.0504285361	0.0562114639	0.0106541793	-0.095560181	0.0582569407	-0.1351801205	-0.0716258927	-0.0860024639	0.0444621625	0.0091290946	-0.0029140434	0.0752427613	-0.0388981493	-0.0566129322	0.0467420698	-0.0913260567	0.0682581475	-0.1228464578	0.1132255683	-0.0125575028	-0.0560246074	0.0708065246	0.1144076183	0.0326471037	0.0949064223	0.1479586543	-0.1224973828	0.062508985	-0.0413922844	-0.0349952534	-0.1951882471	-0.0437409287	-0.0610187324	0.1115358756	0.0059244253	-0.1140958982	-0.017710062	-0.026501	-0.0100536999999999	0.000702303001	0.0001010768836899	0.070664	-0.0591249999999999	0.004993400896	0.0034957656249999	0.067661	0.0068066999999999	0.004578010921	4.6331164889999984e-05	0.000777996	0.0007722142899999	6.052777760159999e-07	5.96314909680204e-07	-0.000201416	0.000138314	1.9130762596e-08	4.0568405056e-08	0.000185771	-0.000192132	3.4510864440999995e-08	3.6914705424000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.7990802151464	0.5572012403630424	544347.482766316	0.310473222262113	808.3100547110292	-2.625011050157127	6.890683013447023	653365.1445469471	729.7650655022225	1.093118822197539	1.1949087594425347	532557.050827463	729.1755881879812	574.5498116966257	1.219452	29.93609	0.06131285	0.0355527	0.0535348477	0.0805478903	0.0509725314	-0.0512695319	0.0075749839	0.0919630669	0.1012105979	-0.0446766383	0.0505619184	0.0150434782	0.0702870579	-0.070461472	-0.0772160703	0.0433432546	-0.0183956582	0.1230038586	-0.0027667059	0.0336152347	0.0008147973	-0.0280972262	-0.0161120766	-0.0287367297	0.0166908163	0.0645599089	-0.0336547517	0.0029535164	-0.0153976678	0.0881810099	0.0385864512	0.0441181929	-0.0327282255	0.0151961779	-0.0130861174	0.0224408613	-0.108148935	0.2236101953	0.0612970775	-0.0506975578	-0.1853443485	0.1326671463	0.0510815096	-0.0698681315	-0.0135956121	0.029986762	-0.0011556434	0.0913958462	0.0185023675	-0.011966402	-0.0078102018	0.0721642967	0.0198529215	-0.1599268769	0.0104705283	0.0557185797	0.0074657267	-0.0129733703	-0.0911142867	0.0321491439	0.0752432706	-0.0119694165	0.1182654116	0.0638368734	-0.0385467976	-0.0535167676	0.0520484828	0.0473657166	0.0629764657	-0.0038944384	0.0051649375	0.0980114157	-0.0171343759	0.0620290381	0.008487504	0.0075793291	0.0120308427	-0.0970617959	0.1164049188	-0.0747811041	0.0722714397	0.0350011325	0.0118403418	0.0155635127	0.0674024631	0.1025230456	0.0752899696	-0.0259546782	-0.1391433043	-0.112897318	-0.1861986651	0.0373433499	-0.0414032845	0.0567793992	0.0696009574	0.0558347666	-0.0248425062	0.0097937031	-0.015337074	0.0582870539	-0.0269274897	-0.0201560633	0.0279159711	-0.190159507	0.1007916453	-0.0538431752	0.0035556678	-0.1144874327	-0.0106533374	-0.0363474	-0.0098464	0.00132113348676	9.695159296000004e-05	0.103532	0.0328679999999999	0.010718875024	0.0010803054239999	0.0676999	3.8899999999994495e-05	0.0045832764600099	1.5132099999995715e-09	0.000503028	-0.000274968	2.53037168784e-07	7.5607401024e-08	-0.000282658	-8.124199999999998e-05	6.600262563999997e-09	7.989554496399998e-08	0.000200752	1.4981000000000011e-05	4.0301365504e-08	2.2443036100000035e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.6911567560082	-1.107923459138192	542713.8604425055	1.2274943913087368	803.6795181175029	-4.630536593526358	21.44186914398669	645900.7678415816	729.66932585747	-0.0957396447524843	0.0091660795773318	532417.3250972946	729.5429914194046	559.5477193061996	1.053525	25.862783	0.0968542	0.0504023	0.0449849991	0.0244319977	-0.1301539121	-0.0780299639	-0.044249256	-0.0909367773	-0.0068775667	0.0014633831	0.013136013	-0.0104721943	0.075710431	-0.0738591526	0.0888370273	-0.0055701952	-0.011965977	0.0099679635	0.111768323	0.0040049152	-0.0177127648	0.0095198337	-0.0907494655	-0.0090292473	0.1167550455	-0.0302935503	0.2054727136	0.0380941546	0.2629905467	-0.0376159163	-0.0301760582	-0.0613684107	-0.0239117033	-0.0817920631	0.1179316162	-0.0480961231	-0.0493826404	0.0502275033	0.0205040344	-0.1758827313	0.0477994993	-0.0792107154	0.0586059199	-0.0759023686	0.1684981568	0.0808961701	-0.0128192737	0.0858740834	0.0401239826	-0.0395440445	-0.1395465475	0.100178589	0.0152141842	0.0138502831	0.0035873295	-0.1499221943	0.0160670011	-0.0018755552	0.0158017746	-0.0383976922	0.0977599615	-0.0425615639	-0.0691836999	0.0143081597	-0.030851696	-0.0153518971	-0.0166463796	0.0200193458	0.0429754413	0.0558026931	0.121832995	0.0558565637	-0.0754771282	0.149286131	0.0388237573	0.1642732324	0.0293469542	0.0984544091	0.0537512063	0.0692235599	-0.1050201351	0.0186309785	0.0845032845	0.012421083	-0.1103007916	-5.81238e-05	-0.0840779585	0.0733553735	-0.0748944156	0.078736995	-0.104683418	-0.0963358209	-0.0526591895	0.2092509362	-0.0187366774	0.0849504577	-0.100036907	0.0996808009	0.0578207821	-0.001036648	0.0640515077	-0.0533703624	-0.1432844958	0.053627103	0.025229065	0.1306642693	0.0011853914	-0.1146833673	-0.0035556678	-0.0281647	0.0081827	0.00079325032609	6.695657929000002e-05	0.149893	0.046361	0.022467911449	0.002149342321	0.0565162	-0.0111836999999999	0.00319408086244	0.0001250751456899	0.000114715	-0.000388313	1.3159531225e-08	1.5078698596899998e-07	-0.00033973	-5.7072000000000025e-05	3.257213184000003e-09	1.154164729e-07	0.000377903	0.000177151	1.42810677409e-07	3.1382476801000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.4989214310436	0.8077646750354006	543904.6591119526	0.6524837702350463	807.434053466441	3.754535348938134	14.096535686425996	651949.7506972476	729.5726204462943	-0.0967054111756624	0.0093519365506539	532276.2085048726	729.3177784730374	561.6954586139233	1.010348	24.802837	0.0982671499999999	0.0496255	0.0550694299	-0.1072767986	-0.0466521149	0.0151049513	0.0712212371	-0.0924592429	0.0260250512	-0.0733106859	0.0330282161	0.0632962171	0.0738821361	0.0884831843	0.0880798446	0.0372250856	-0.0010976182	0.0567647719	0.0338278642	-0.0285799413	0.0958963643	-0.0244666217	0.0678980468	-0.0391307935	-0.0067739426	-0.0150503899	0.0122675273	-0.0842045229	-0.0093328317	0.0637381434	0.0051748998	-0.0644271319	0.1022575742	0.0192550143	0.1162015751	-0.1137432182	0.0639010254	-0.0678500767	-0.022572821	-0.0628722477	-0.0263513332	0.1084028176	0.0184964916	-0.0578982067	0.0855879759	0.2243040418	-0.0616531389	-0.1511954109	0.0824245962	0.0488496673	-0.1011602633	0.0327619973	-0.0642287676	-0.0641443869	-0.0131292967	-0.0185794914	-0.0464657987	0.0208336683	0.1889325515	0.0515084038	0.0276210889	0.0798689078	-0.0871748149	0.0618115581	-0.0068978451	-0.0122656576	0.055677962	0.0146657951	0.0366560903	-0.0421737949	-0.0333716785	0.0928240243	0.0204613943	0.0437493146	0.0170844483	-0.0437527407	0.0448049271	0.1183223803	-0.0570946152	-0.1673165423	-0.0372355405	0.0439225101	-0.0003767005	-0.0284287816	-0.0318052271	-0.0921255871	-0.0618299454	0.0919145988	0.0585069221	0.0983387336	-0.0255614896	-0.0496819213	0.0936585849	0.0545941539	-0.0687266715	0.1242801617	0.10637094	0.1570932026	0.0025427187	0.0518915233	-0.0896473206	0.0025004726	-0.0034784258	-0.0838733786	-0.0585967447	-0.011434912	-0.0011853914	-0.1146833673	0.0035556678	-0.0363709	-0.0082061999999999	0.0013228423668099	6.734171843999995e-05	0.128033	-0.0218599999999999	0.016392449089	0.0004778595999999	0.0994412	0.0429249999999999	0.0098885522574399	0.0018425556249999	0.000374759	0.000260044	1.40444308081e-07	6.762288193600002e-08	-0.00033973	0.0	0.0	1.154164729e-07	0.000132428	-0.000245475	1.7537175184e-08	6.0257975625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
