global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
736.395005005047	3.74252211779924	14.006471802216508	542277.6033963831	716.431828787496	2.815150645848689	513274.565299796	7.925073158822292	729.6053600140847	3.35058624325427	11.22642817348476	532323.9813612822	719.2236350721018	525.6689229894591	1.228972	34.171612	0.4497597000000001	0.255849	-0.0109683722	-0.0905276333	-0.0217896751	0.1390328489	-0.0083305674	-0.0118406401	0.1451248016	0.0371526978	0.0085459888	0.2008101632	-0.0480961039	-0.1385232147	-0.0762772978	-0.0522643428	0.0366604241	-0.0634533406	-0.0448640214	-0.0312672369	-0.0885651417	0.0928724594	-0.0028979245	0.0061396411	0.2294396039	-0.0201062985	-0.0104850257	0.0552062963	-0.0646600158	-0.0567586776	0.0426011705	0.0590999758	0.0631761281	-0.0015350952	0.1049077022	-0.1054253179	-0.0844226221	-0.1562204954	0.0265291012	-0.1078808062	0.0327864936	-0.0301757127	0.085744141	-0.0187747724	-0.0364280421	0.017401798	0.1184552132	0.0101577391	-0.0131213159	-0.0931867986	0.1425756833	0.1654194818	-0.0705962558	0.1173775527	-0.0868786702	0.0534922817	0.0586855322	0.0815242939	-0.0676351397	0.0026790961	0.1242838592	0.0539617699	0.1728286011	-0.0518787066	-0.0639318301	0.1543594794	-0.0844645743	0.0310355316	-0.1172884781	-0.1382532382	-0.1283161081	0.0257194374	-0.0167567148	0.049708224	0.1067630774	0.1959491356	0.1139504355	-0.0722415007	0.0237173879	-0.0748575631	0.0117653982	-0.1351247314	-0.0539456694	-0.0574123779	0.0324877251	0.0362661699	0.1062130621	0.1605208971	-0.0741241423	0.1464376812	0.03473137	-0.013011472	-0.1117560484	0.0383647583	-0.0722142999999999	0.0417267000000001	0.0052149051244899	0.00174111749289	0.166959	-0.232164	0.053900122896	0.0278753076809999	0.172149	-0.064644	0.029635278201	0.004178846736	-0.00233155	0.0014778	2.18389284e-06	5.4361254025e-06	0.00152584	0.00033287	1.1080243690000007e-07	2.3281877056e-06	-0.00184106	-0.00041383	1.712552689e-07	3.3895019236e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.6799138403262	3.284908835279225	10.790626056095515	547126.3749388324	726.2995091862589	9.8676803987629	527510.9770442005	97.37111645212954	728.9343216085394	-0.6710384055452323	0.4502925417166876	531345.2452189017	719.8875662881529	561.4060025934454	1.133949	31.529501	0.0563648999999999	0.0409488	0.0471700411	0.0251548393	0.0576868327	0.1043752019	-0.0375426749	-0.0004603499	0.212179241	0.0097937191	-0.1861316976	0.0192800819	0.0827685469	0.0452190559	-0.0903226115	-0.0977507424	0.0290248065	-0.0834939726	-0.0529808694	-0.0294187864	-0.073742617	0.1214681266	0.1323962213	-0.0344779249	-0.008955964	-0.0922265023	0.0173684559	-0.0221623543	0.0330517276	0.1004492141	0.06161339	-0.0572944543	-0.0097682947	0.0788900658	0.0205798904	-0.0139305955	0.0043972044	-0.0035949106	0.063428184	0.0069332491	-0.0280954878	0.0615669456	0.1152669023	-0.1033425353	0.0675544122	-0.0239390312	-0.048824739	-0.0839448803	-0.0497595352	-0.0013958533	0.0142136071	0.0457881798	-0.0618368878	-0.0186345107	-0.0979336985	0.0942829802	0.0606895268	0.1221450594	-0.0669479252	-0.0676989736	0.0108616262	0.1361672669	-0.0799277976	0.0242645022	-0.0938484284	0.0351205866	-0.0349028497	0.0246315558	0.086596946	0.1130356112	0.0249283261	0.0779392919	0.0494030003	0.0961141794	-0.0216749185	0.0155936795	-0.0471894774	-0.097554407	0.1568482621	0.0738758048	-0.0162292091	-0.0283655336	0.0198762334	-0.038298241	-0.0541012605	-0.066825945	-0.1353250219	-0.055021953	-0.080116626	0.0396365931	-0.0523756587	-0.0153640485	-0.110592125	0.0449896151	-0.0722118999999999	2.3999999999996247e-06	0.0052145585016099	5.759999999998198e-12	0.205974	0.0390149999999999	0.0015221702249999	0.042425288676	0.170439	-0.0017099999999999	0.029049452721	2.9240999999999632e-06	-0.0022605	7.105000000000002e-05	5.048102500000003e-09	5.10986025e-06	0.00173706	0.0002112199999999	4.461388839999992e-08	3.0173774436e-06	-0.00187154	-3.0480000000000047e-05	9.290304000000028e-10	3.5026619716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.3119924879259	-1.3679213524003444	1.8712088263527875	545104.5982514911	713.0564655281913	-13.243043658067563	508449.5230315567	175.3782053294835	727.5812253504884	-1.353096258051096	1.830869483551878	529374.4394825181	717.2696832191573	552.2015746163863	0.977037	27.166553	0.1930907	0.098702	-0.0059582591	0.0488707605	0.087411333	0.0629661915	-0.0637770563	-0.1072516187	0.2051733893	0.0604220968	-0.0295027327	0.0289535487	-0.0490324986	0.1234098386	-0.1135328047	-0.0661729714	0.0159768397	-0.0887402615	-0.0161192987	-0.0251065389	0.0037663793	0.0452835141	0.1150094964	-0.0315290856	0.1074508512	-0.0853110859	0.041147247	-0.0734704261	-0.0339345449	0.0159714994	0.0130003037	-0.0615386563	-0.0080091336	0.0182426931	-0.0234149635	0.0157548665	0.052746226	-0.117258377	0.0808376109	-0.0371749215	0.039070658	-0.0507150062	-0.0149020568	0.0495502942	-0.0627404313	-0.0568778596	0.0684221307	0.0379143814	0.0476050917	-0.0865969228	-0.0407434979	0.0759688032	0.0189326903	0.0413385193	-0.1201179184	0.0628738562	0.092950946	0.06508665	0.0174867416	-0.0382733604	0.0120056275	0.1077925678	0.0193546749	-0.0015269761	-0.101772289	0.0940766685	-0.0221904288	0.1300164204	-0.2053800843	0.0459162771	0.017235395	-0.0750576669	0.080737779	-0.0357872411	-0.0698859871	-0.0414301249	0.0219964582	0.0095065059	0.0151808375	-0.0123066678	-0.086053862	-0.0815851618	-0.0132982362	0.0216958317	0.0273805748	0.0548221772	-0.0376930809	0.0670263669	0.0052178578	0.0136274837	0.0068068409	-0.017710062	-0.1092392569	0.0514415587	-0.0823436	-0.0101317000000001	0.00678046846096	0.00010265134489	0.260614	0.05464	0.0029855296	0.067919656996	0.130295	-0.040144	0.016976787025	0.001611540736	-0.0012185	0.001042	1.085764e-06	1.48474225e-06	0.00109366	-0.0006433999999999	4.1396356e-07	1.1960921956e-06	-0.00179344	7.81e-05	6.09961e-09	3.2164270336000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.8738557855514	1.561863297625564	2.439416960469801	547413.322474979	724.1494567753282	11.092991247136863	524392.435748003	123.0544548090551	725.2750904127175	-2.306134937770821	5.318258351207229	526023.9567731756	715.7727013210447	573.5725200833024	0.834006	23.189566	0.1206309	0.0593177	0.0128857335	0.1021846351	0.0440404274	0.1070811443	-0.1106200698	-0.0463148126	0.1534410007	-0.0253809381	-0.0539702329	-0.0689567667	-0.1487449105	0.0445900355	-0.1668448511	-0.0802526643	-0.0097316043	-0.080711163	0.0002160371	-0.0179606979	0.0362396928	-0.0472829972	0.0899103482	-0.0267583839	0.0403391174	-0.1163993979	0.0851280935	-0.0187660149	0.0362531487	0.1075584665	0.0845888124	0.1188723567	-0.0114210865	0.1552862776	0.0676407289	0.065583595	0.0314274149	-0.0576015337	0.0763449216	0.0653463335	-0.0830499082	0.0221246642	-0.094532378	-0.0726364873	0.0684943174	0.0699402143	0.0684282966	0.0083402816	0.1032476795	-0.0190716106	-0.0422055046	0.0934849634	-0.0759200102	-0.0881996512	-0.172157901	0.0704910056	0.0783484451	0.0254898979	0.0366480254	0.0061458616	-0.0268885115	0.030548794	-0.0448937152	-0.0564285782	-0.0979130759	0.1181879209	-0.0096082704	0.1157455236	0.0115205117	0.1920053866	0.1293451544	0.089864922	0.0488923348	-0.0979715764	-0.081739549	0.0144816751	-0.1213435876	-0.0242021447	0.1789210581	-0.0105588027	-0.065374775	-0.0351010494	-0.0086386953	-0.1072038287	0.0976285731	0.0203711609	-0.1645795774	0.045506503	0.0185788264	0.0302124172	-0.1365043005	-0.0200485104	-0.1076997553	0.0576957916	-0.0721438999999999	0.0101997000000001	0.0052047423072099	0.00010403388009	0.216965	-0.043649	0.001905235201	0.047073811225	0.113713	-0.016582	0.012930646369	0.000274962724	-0.000681766	0.000536734	2.88083386756e-07	4.64804878756e-07	0.00152838	0.00043472	1.889814784e-07	2.3359454244e-06	-0.00176089	3.2550000000000114e-05	1.0595025000000071e-09	3.1007335921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.9342259260774	-1.9396298594740529	3.7621639917633343	544546.921793119	711.6368077929908	-12.512648982337396	506426.9462057981	156.56638455518907	725.405071102844	0.1299806901264446	0.0168949798057468	526212.5171817221	716.2261654385889	572.1781429635488	0.896464	24.92621	0.10607355	0.0496878	0.0275194455	0.1598238796	-0.0122854842	-0.0420994901	0.0318376256	-0.1228979623	0.1440621052	0.1188673955	-0.0436095593	0.0732940382	-0.070509737	0.0010219891	-0.1560253442	-0.067204099	-0.0125568582	-0.061947441	-0.0235343222	-0.0464725933	0.0054415325	0.0112995604	0.0761283256	0.0082549824	0.0449262577	-0.0694093238	0.1310636666	-0.1014355682	-0.0201899001	0.1267200395	0.0369548842	-0.0825989565	-0.0057332196	0.0111464999	0.1096652303	0.0763063488	0.021717963	-0.0427845792	-0.0361040829	0.0452201971	0.0130977885	-0.2856267374	0.0060664129	0.0339517288	0.0437304117	0.0396925115	0.0743566561	-0.1032323303	0.0773834919	0.0572586252	0.0066229978	0.1150887659	0.0551834665	0.0577732782	-0.1574207975	0.065005097	0.0234400333	0.0016337862	-0.0013637446	-0.0698974195	0.0114336521	0.0565490817	0.0202983029	-0.0262702103	-0.1340875311	0.0214860304	-0.0449570632	0.0693765127	-0.175799569	0.0625511622	0.0142430763	-0.0500317516	-0.0489297986	0.0990840416	-0.105610445	-0.1024508544	0.0295701121	0.0644366677	0.1978850629	0.0291470332	-0.0344588303	0.1001151719	0.0089132514	-0.1116014267	-0.0133557922	0.1885693714	0.0735182986	0.117238947	0.1108182634	-0.0191149004	0.1131109165	-0.0223783947	-0.1059762505	0.0637282764	-0.0507926	0.0213512999999999	0.00257988821476	0.0004558780116899	0.230725	0.01376	0.0001893376	0.053234025625	0.0806362999999999	-0.0330767000000001	0.0065022128776899	0.00109406808289	-0.000536955	0.000144811	2.0970225721e-08	2.88320672025e-07	0.0018315	0.00030312	9.188173440000002e-08	3.35439225e-06	-0.00145111	0.0003097799999999	9.596364839999997e-08	2.1057202321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.1503857531944	0.2161598271170532	0.0467250708592743	544865.9919875897	717.6075760382771	5.970768245286308	514960.63318753167	35.65007343891934	726.4640715218928	1.0590004190488571	1.121481887545655	527750.0472121658	717.473712325554	574.942954003827	0.953687	26.517302	0.10748975	0.054344	0.0619366357	0.1248523991	0.1066545606	-0.0023513964	0.0181286178	-0.0601158307	0.1210913521	0.0349789753	-0.0208564901	0.0082328232	-0.0227480513	0.0814448226	-0.1208414796	-0.0862013162	0.0404593293	-0.0772388668	0.0905920666	-0.0208394488	-0.0204298743	0.0383556251	0.1018407865	-0.0598107364	-0.0583490012	-0.061152718	-0.0110613582	-0.0873392543	0.0557477062	-0.0083902626	0.0929083983	0.0186426945	0.0293866511	0.0562493603	-0.157413615	-0.0389310292	0.0074794931	-0.0058094314	-0.101862403	-0.0705662427	-0.2023740227	-0.038958216	0.0880558018	0.0513549157	-0.1081004648	0.0345989754	-0.0839595613	-0.0833683921	-0.0285361099	0.2182863337	-0.0768205804	-0.0513987644	0.0017196893	0.0013812244	-0.1215108597	0.0951492685	0.0435505243	0.0443120353	0.0795708009	-0.001463523	0.0513809189	0.0440944244	-0.0801731846	0.01295405	-0.1453419501	0.008816143	0.0479381197	-0.003197865	0.0141675881	0.1455916708	-0.0181459449	-0.097059534	-0.0259071178	0.0285878512	-0.0921191643	0.0022156091	-0.0746093644	-0.0533646512	0.0010969004	0.0026670356	-0.0564081266	-0.0706610177	0.1070230737	0.0232506718	0.0075147139	-0.0096210855	0.0209264525	0.0139048496	-0.0344739075	-0.2448703517	0.0458965054	-0.0246987197	-0.104071687	0.0695158277	-0.0502393	0.0005532999999999	0.00252398726449	3.061408899999996e-07	0.223816	-0.006909	4.773428100000036e-05	0.0500936018559999	0.108465	0.0278287000000001	0.011764656225	0.00077443654369	-0.00104186	-0.0005049049999999	2.54929059025e-07	1.0854722596e-06	0.00223589	0.0004043899999999	1.6353127209999993e-07	4.999204092099999e-06	-0.00198579	-0.0005346799999999	2.8588270239999985e-07	3.9433619241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.2064710734538	-1.943914679740601	3.778804282111004	541999.9680504282	709.8666058582177	-7.740970180059435	503910.59811266616	59.9226193285694	727.5220101713127	1.0579386494198388	1.1192341859362729	529288.2752837075	718.0688653882694	572.4805139929912	1.049629	29.184978	0.2590428	0.143428	0.0713890169	0.0779028725	0.0536857532	-0.0921691751	0.1097861662	-0.0915862186	0.1051727233	0.1453900724	0.0728617287	0.0526191506	-0.0581833877	0.1270365885	-0.0813025729	-0.1292173528	0.0202911258	-0.0491374763	0.1482823676	-0.0744808499	0.0885496397	0.1084067161	-0.0956518938	0.0629331201	0.0631757595	-0.0634036802	0.0558151848	0.0013436295	-0.062298651	-0.0789988106	0.0262874307	-0.0691713867	0.0580946224	0.0952602186	-0.0830207049	-0.0370517496	-0.051780201	0.0246620546	0.0544804788	-0.0586294787	-0.0603419633	0.0118871717	-0.0530660098	-0.0294478485	-0.0882412325	0.0097905797	-0.0138718037	0.0773272049	0.0543864083	0.0094332316	0.1248687364	0.0751899213	0.0201061421	-0.0898605168	-0.0816883782	0.1306287215	0.0391113936	-0.0429656598	0.1803107383	-0.0302797027	0.0954388557	0.0355487173	0.1489117945	0.0816084882	-0.137080647	-0.0308810521	-0.0306320773	0.0042770121	-0.0407568574	-0.0922651808	-0.0507813229	-0.0512344791	-0.0846511226	0.0866866865	-0.0158739801	0.0155381497	-0.0115583757	0.0039810523	0.0052294745	-0.0542210691	0.0681310002	-0.1031839005	0.0239809731	0.0004027708	0.0627651607	-0.1494307816	-0.0198407507	0.0699455602	0.0906567579	-0.0074532752	-0.0220234481	-0.0270084943	-0.1019893188	0.0750362016	-0.0790836	-0.0288443	0.00625421578896	0.00083199364249	0.284409	0.060593	0.003671511649	0.080888479281	0.134569	0.0261039999999999	0.018108815761	0.0006814188159999	-0.00341235	-0.00237049	5.619222840100001e-06	1.1644132522500002e-05	0.00183209	-0.0004037999999999	1.6305443999999998e-07	3.3565537681e-06	-0.00189005	9.573999999999976e-05	9.166147599999954e-09	3.5722890025000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.9207038071482	2.7142327336944163	7.367059332658264	546003.8065148513	723.770943076699	13.904337218481372	523844.3780421344	193.33059348524637	730.1146937747767	2.5926836034640246	6.7220082676712	533067.4660658359	721.4033097276297	571.6444334176132	1.273052	35.397247	0.1216228	0.0780981	0.095241092	0.0310936023	-0.1227620104	0.1360133531	0.069851203	-0.0534741258	0.0318117049	-0.077749141	-0.1633425534	0.0325322839	-0.0584748522	0.0236316763	-0.0144777233	-0.1083916948	0.0837686339	0.0668347213	-0.0583177183	0.0740427028	-0.0866565345	0.0068112883	-0.0607966973	-0.0637022626	0.0267912307	-0.0347684037	0.0845352755	-0.0116853133	0.011594026	-0.0190590971	0.1256453089	-0.0283503839	-0.013885879	-0.0591873053	0.0752858257	0.0303050942	-0.0320835706	0.0159344469	-0.0016768147	0.0132869169	-0.0146978172	0.1771060881	-0.0272735721	0.0548299662	0.0032788769	-0.1312460943	0.0491264345	0.1085751659	0.0256935133	0.05399401	-0.0559517821	-0.0495149864	-0.0033690655	0.0582401667	-0.0146760422	0.0962561048	-0.0900247654	0.0883297456	-0.0636149068	0.0258546377	0.0572272075	-0.0772412119	0.0075479418	0.0522951969	-0.0208129318	0.0269772101	0.0317129391	0.061044739	0.0523856065	-0.0347141859	-0.0634285158	0.1180208852	0.0483861316	0.1706192471	0.0651095455	0.0645039862	0.0455585766	0.0259716227	0.0709042138	-0.0480626405	0.05553668	0.0751080725	0.0110477024	0.0164122907	0.0605089215	-0.0849248213	-0.0407632215	-0.0857935065	0.0119121526	0.0585610377	-0.090507301	-0.0293067317	-0.0997327036	0.0802681812	-0.0806918999999999	-0.0016082999999998	0.0065111827256099	2.5866288899996653e-06	0.210021	-0.074388	0.005533574544	0.044108820441	0.138954	0.004385	0.019308214116	1.9228225e-05	-0.00317927	0.00023308	5.432628640000005e-08	1.01077577329e-05	0.00223589	0.0004037999999999	1.6305443999999998e-07	4.999204092099999e-06	-0.002078	-0.0001879499999999	3.5325202499999954e-08	4.318084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.3313052818181	1.4106014746698747	1.9897965203408248	548090.4415802805	726.7761217896672	3.0051787129681315	528203.5312036291	9.031099096876796	731.7863639662507	1.6716701914740495	2.794481229062886	535511.282486946	723.7856961446339	564.1960444313746	1.26465	35.163628	0.1824014	0.112771	0.1134316439	0.0223379343	0.0879182158	-0.1457794387	0.0525390456	0.0421144331	0.0474921364	0.0527762326	0.0004734785	-0.0260516727	0.0331483711	0.0763896875	0.0330061725	-0.1188709049	0.0360638533	0.0024825152	0.0973359118	-0.0082618104	0.086636405	-0.0172454114	0.0041351457	-0.0829162228	-0.0715454552	-0.0581307736	-0.0999691556	-0.1106004812	-0.1027265188	-0.0129381493	-0.0062776096	-0.0826511742	0.0291466212	-0.1174488245	-0.0098279025	0.0266349391	-0.0384925251	0.0630878133	0.0187157359	-0.1845261914	-0.0083502253	-0.0657289405	0.0761812382	0.1033665281	0.0199660553	0.0441346911	-0.0754731006	-0.0058031939	0.0164211064	-0.0817274478	0.0755991105	-0.0248825576	-0.0204150538	-0.0002399812	0.0358651012	0.1129728317	-0.02704728	0.0050503968	0.1116994835	-0.0032324587	-0.034229753	0.0527775147	-0.1192079783	0.0507309793	0.0048552692	-0.0285451503	0.0288013887	0.0094914276	-0.013804381	0.0280280026	0.0040521983	-0.1149469995	0.0475996248	0.1129754478	0.0565917042	0.0272699652	0.1014238887	0.0273705598	-0.0213157368	0.0468351142	-0.0254400499	-0.0128955078	0.1116847668	0.0234863715	-0.0848790988	0.0333713482	0.0354765003	0.0074343396	0.1366420828	-0.0271152935	0.068817325	-0.0315924503	-0.0973056967	0.0851916578	-0.0803841	0.0003077999999998	0.00646160353281	9.474083999993833e-08	0.1338	-0.076221	0.005809640841	0.01790244	0.0626199	-0.0763340999999999	0.00392125187601	0.0058268948228099	-0.00269493	0.00048434	2.345852356000002e-07	7.2626477049e-06	0.00234232	0.00010643	1.1327344900000051e-08	5.486462982400001e-06	-0.002078	0.0	0.0	4.318084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.681659422371	0.3503541405528949	0.1227480238025576	548609.3206046772	731.3680554288906	4.5919336392233845	534899.2325018367	21.08585454703132	732.3222419676684	0.5358780014177	0.2871652324034285	536295.8660805523	723.8716316531808	567.1594215425946	0.944826	26.270931	0.2099875	0.120337	0.1094473114	0.0046747052	0.0148992652	0.0213833768	0.1006840263	0.062212022	0.017379886	0.005187838	0.0287019756	-0.0154017084	-0.1513953214	0.0244472892	0.050766535	-0.1257350665	-0.0298785773	-0.0489987566	0.1159442839	-0.0453764389	0.0016628331	-0.0044492751	-0.0616530265	-0.0033689883	0.0520231821	-0.0319172205	-0.0100451114	0.0557946821	-0.0034946314	0.0705420938	0.0033318292	-0.0369700132	0.0294904664	0.0084990527	0.0562230045	-0.0674992726	0.0272903052	-0.0163953192	0.1907787039	0.1397449172	0.19422739	0.0984535006	0.2002883985	-0.0619278127	-0.0500276298	0.0809933473	-0.1195391206	-0.0558819003	0.1076741081	-0.0015698565	0.0529638733	-0.1096317679	-0.0982491493	0.0347593931	0.0519717142	0.1314615279	0.0246447461	-0.0569823399	0.1075022867	0.0148244222	0.0857503887	-0.031130177	0.0300807942	-0.0154460947	-0.031497901	0.0262735168	0.0374909181	-0.0212550714	0.0066334414	-0.0420853283	0.0311137749	0.0679414217	0.1496056819	0.0020547586	0.1008189985	0.0257466195	0.0038210166	-0.0666532788	0.0700665299	0.0124672774	-0.0984370923	0.0122945069	-0.0841311325	0.1363124776	-0.0181276471	-0.0461188263	-0.1049336389	-0.0629032625	-0.0441215452	0.1068153501	0.0675366079	-0.0338646736	-0.0947124447	0.0897877085	-0.0993451	-0.018961	0.00986944889401	0.000359519521	0.231115	0.0973149999999999	0.0094702092249999	0.0534141432249999	0.0871464	0.0245264999999999	0.00759449503296	0.0006015492022499	-0.0039722	-0.00127727	1.6314186529000012e-06	1.5778372840000004e-05	0.00223589	-0.00010643	1.1327344900000051e-08	4.999204092099999e-06	-0.002078	0.0	0.0	4.318084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.2752848608852	-0.4063745614857907	0.1651402842227687	548007.4973758648	732.508532318729	1.1404768898383963	536568.7499197384	1.3006875362554615	730.96182810812	-1.36041385954843	1.850725869251456	534305.1941511648	723.0782819224655	560.6644991878767	0.972523	27.041042	0.1879265	0.123574	0.1024830016	0.003872202	-0.0969535675	-0.0191412513	0.0770310935	0.0461032572	-0.0093141459	-0.0276798132	-0.1740338151	-0.0575885714	0.0229277812	0.0152735269	0.022128209	-0.1050343043	0.0673047938	0.0540041433	0.0015731304	0.0696553167	-0.1647329861	-0.0351948959	-0.0387457494	0.0298054228	-0.0071057261	-0.0593673999	-0.0897487658	0.0277801521	-0.0936632781	0.0260762939	-0.0544887558	-0.2309798183	-0.1279462494	-0.0049431201	-0.079230329	-0.1806057844	0.0801143761	-0.0373221306	-0.0030938154	-0.0526849551	0.0743831236	-0.0394802191	-0.1010775811	-0.1032566408	0.1062533515	-0.0140726899	-0.0369094893	0.0952684468	-0.0385257248	0.064479965	0.0591094178	0.0545324662	0.0716913407	0.1016377634	0.0259661108	0.093880314	-0.1026059002	0.0614273884	-0.060569321	0.0039196159	0.0828237973	-0.1238621387	-0.1121371481	0.033111687	-0.0253478532	-0.0142890004	-0.0635144448	-0.0970607347	-0.0408590268	-0.0463227368	-0.008875918	0.0010329541	0.0513134211	0.1839412565	-0.0336457911	-0.1657908723	0.132101652	-0.0199321553	-0.0963615107	-0.0287122302	0.0237091497	-0.105570748	-0.0271776923	0.0130430188	-0.0633384583	0.0609443748	-0.0646926988	0.0171154817	-0.0350075688	0.0427615603	-0.0306100085	-0.0361224311	-0.091957378	0.0940386689	-0.0993451	0.0	0.00986944889401	0.0	0.120315	-0.1107999999999999	0.0122766399999999	0.014475699225	0.0526289	-0.0345175	0.00276980111521	0.00119145780625	-0.00312002	0.00085218	7.26210752400001e-07	9.7345248004e-06	0.00223589	0.0	0.0	4.999204092099999e-06	-0.002078	0.0	0.0	4.318084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
