global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
663.1254671583932	1.250101973809933	1.5627549449234903	439735.3851940373	827.4757201758263	10.783148686415757	684716.0674805023	116.27629559334986	634.2176240687608	-0.8668339077033806	0.751401023544313	402231.9946794239	655.8534579194928	522.6812949042927	1.610101	58.921864	0.33317182	0.232486	-0.1910770976	0.0155383881	-0.0346000517	0.0145688268	-0.1429739521	-0.1516090841	-0.0775061141	-0.0383932774	0.1689522177	0.1101999308	-0.0078382899	0.0532223252	0.0447861495	-0.0655258448	-0.0520980428	0.0609079226	0.027202778	0.0522239252	0.042342065	0.0498521836	0.1713087422	-0.0385027703	-0.1261726021	-0.0179368541	0.0554847815	0.0263699151	-0.0872096245	0.0685265006	0.0488136488	-0.0591671436	0.0354084315	0.0002181056	0.0707579276	-0.0411047765	0.0205829563	0.0594165666	0.0203212304	0.1146601493	-0.0907999598	-0.0128322891	0.0042897234	-0.052499998	-0.0559783769	0.219203725	-0.1146513729	-0.1069099711	0.1140082832	0.0069040573	-0.0650240982	0.0827691749	-0.0753632363	0.1045833436	-0.1505644456	0.0649452602	-0.2058635218	-0.0266512396	-0.0140412668	-0.0309372654	-0.0724935978	-0.0013560081	-0.0612167481	-0.0890735439	0.0916576796	0.0138506966	-0.0316383067	0.0265361939	0.0005475009	-0.0441892412	0.0168989316	-0.0424785966	-0.0824435306	-0.0832818142	0.1610715665	0.1510501328	-0.1022349201	0.0411167653	-0.0080458651	0.0641908962	-0.0113211378	0.0008364961	-0.0347837278	-0.0396929584	-0.0319660705	-0.0527333968	0.0461415051	-0.1196702267	0.0767465288	-0.1254963478	0.0046531168	0.0768132552	-0.0118330366	-0.092661062	-0.0197533	-8.30000000000275e-06	6.889000000004563e-11	0.00039019286089	0.106292	0.09766342	0.0095381436060964	0.011297989264	0.0559894	0.2099294	0.0440703529843599	0.00313481291236	0.00094833	-0.00020428	4.1730318400000026e-08	8.993297889000001e-07	0.000413575	0.000214824	4.6149350976e-08	1.71044280625e-07	-1.95394e-05	-9.231e-05	8.521136099999998e-09	3.8178815236000007e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.2128569671548	-1.9126101912384	3.6580777436289895	437202.4422186671	817.169657592619	-10.306062583207222	667766.2492900382	106.21492596898392	634.9444594179498	0.7268353491890593	0.5282896248307818	403154.4665455525	650.8012010994767	498.5476058063367	1.611601	58.976742	0.3966891349999999	0.266806	0.1733157519	-0.0238928126	0.1796199933	-0.0234040502	0.0591981235	0.1749478176	0.0623625521	0.0051641568	-0.1389606006	-0.0872461823	0.0533199893	-0.0305047925	0.0869342837	-0.1114507598	-0.1061893264	0.0477442611	0.0798779659	0.0075510939	-0.0382372801	-0.0196154223	-0.1047185893	0.0508380249	0.0402801694	0.061340177	0.1832592559	0.2225034757	-0.0387565555	-0.0340210376	-0.0143233045	0.0249814371	0.0529768996	-0.0468030301	-0.1113046733	0.048899936	0.1184346868	0.096929282	-0.0613319868	-0.0325081504	-0.0767881294	0.1259173778	0.0098660891	-0.0732687359	-0.0044943742	0.1262707618	-0.0023919239	0.0528284633	0.0717781272	0.0027536309	-0.1041843077	-0.0501653957	0.0366610113	0.1209779287	0.1616316704	-0.0589950554	0.1591828843	0.0653023154	0.0674888166	-0.0223754558	-0.0971853655	-0.1603168713	0.0101683777	-0.11365816	-0.0579349951	-0.0659436036	-0.0272830917	-0.0579462908	-0.0507275492	0.0572779408	-0.1306756157	0.0420222552	-0.034949518	0.1624291961	-0.0889281968	-0.095732734	-0.0858793033	0.0182268329	-0.0485628901	-0.0505670609	0.0075173349	-0.0208820383	-0.0538330259	0.0827660684	0.1006663091	0.1285275921	0.156004935	-0.0086144988	0.0039380205	-0.0257593708	-0.044823007	0.0750362016	-0.0165379384	-0.0966728009	-0.0198698	-0.0001164999999999	1.3572249999999662e-08	0.00039480895204	-0.0656725	-0.1719645	0.0295717892602499	0.0043128772562499	-0.14767	-0.2036594	0.0414771512083599	0.0218064288999999	0.000937711	-1.0619000000000016e-05	1.1276316100000031e-10	8.793019195210001e-07	9.75293e-05	-0.0003160457	9.988488448849e-08	9.51196435849e-09	7.277059999999998e-05	9.231e-05	8.521136099999998e-09	5.295560224359998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.0715406104841	1.8586836433293	3.454704885979881	439663.8679675609	824.1198659245749	6.950208331955878	679173.5534115393	48.305395857588906	633.3074506165182	-1.637008801431648	2.6797978159646805	401078.3270063936	653.2770400206989	519.5540181604446	1.458985	53.391758	0.436321395	0.290748	-0.1514502035	0.0688113565	-0.0637242486	0.0159040891	-0.1323220095	-0.0636034243	0.0238145456	-0.0773572677	0.0732401074	0.1192667282	0.1231963453	0.0030680886	0.0012282144	-0.0076781127	-0.0387253037	0.088088866	-0.0492077778	-0.0313270527	-0.0810696485	-0.048844784	-0.0853628167	0.0363641811	0.0296146285	0.0508810631	-0.0187161536	-0.0972593274	0.121854197	0.0334260311	0.0689547052	0.0180636943	-0.0564579984	0.0948983118	0.0687392798	0.1153189246	0.07174	-0.0909111825	0.0421243839	0.0457610605	-0.1131190187	-0.0277210167	0.0564682233	-0.1076425922	-0.0138509645	-0.2189018925	0.0840723864	-0.0218432468	-0.0624025348	0.0933320712	-0.0828382322	0.0733550021	0.0256612356	0.1853098188	-0.1387705487	0.0127532058	-0.1551887636	0.0300734324	0.0989031525	0.0632474013	0.0313315072	-0.0812368048	0.078468665	0.0559326066	0.037497112	0.0213570236	-0.0774208029	-0.1198429633	0.031688874	0.1257188651	0.0927106201	0.0405726409	-0.0502104352	0.0456932881	-0.1536325111	-0.0954558986	0.0706492336	-0.0169374565	0.0706661149	0.0726709517	0.1187298378	-0.0183331519	0.0556230168	-0.0342937583	-0.1728210809	0.055260177	0.0294919269	0.0005770007	-0.1038647847	-0.0799289588	-0.0023762624	0.0732270951	-0.0212145853	-0.1003129872	-0.0198509	1.889999999999878e-05	3.5720999999995383e-10	0.00039405823081	0.140421	0.2060934999999999	0.0424745307422499	0.019718057241	0.0534234	0.2010934	0.04043855552356	0.00285405966756	0.000395892	-0.000541819	2.935678287610001e-07	1.56730475664e-07	5.70364e-05	-4.04929e-05	1.63967495041e-09	3.25315092496e-09	7.277059999999998e-05	0.0	0.0	5.295560224359998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.1688900202723	0.0973494097881939	0.0094769075861097	439792.97669072007	819.5487776746091	-4.571088249965783	671660.1989879459	20.89484778897524	635.6977071545803	2.39025653806209	5.713326317748567	404111.5748815905	652.0022657845684	492.5392101690032	1.43603	52.551701	0.450779765	0.279929	0.1305771022	-0.0899387254	0.1700270291	0.065083235	0.0494110452	0.14589706	0.1307634881	0.1116727938	-0.0919602104	-0.1405599268	-0.0094264066	-0.0016064679	-0.0169557475	-0.0138987271	0.2152969878	-0.0107413018	-0.1131045599	0.0970420755	-0.1391528111	-0.1238013139	0.0831275879	0.0157169911	-0.1092400376	0.0276083795	-0.0367497557	-0.115823731	-0.0518918094	-0.0188320343	0.0459820257	-0.1260988567	0.0558399857	0.025637875	-0.1110520319	-0.0496008629	0.01015767	-0.1261520396	-0.044084822	-0.04833719	-0.0229515565	0.0616106429	-0.1478467359	0.0001601872	-0.0927403179	-0.1055341608	-0.036716946	-0.0533823281	-0.0300483572	-0.0895400161	0.0063852987	-0.1757198704	-0.1394489327	-0.0134030895	-0.0728601209	0.0416357867	0.1854780251	0.0824444601	0.0597143233	-0.1006252736	0.0612137806	-0.0121746487	-0.0619777285	0.1184718761	0.0373828657	-0.0526603012	0.0317759259	-0.1276936388	-0.0067559882	-0.1632291441	-0.1219823376	-0.0409142241	0.1162774274	-0.1115249018	0.1300440033	-0.1675444091	-0.0144167942	0.0020594935	-0.1096659053	-0.0431672417	-0.1044707574	-0.0566352362	0.0537981359	0.0337057013	-0.0479850501	-0.0516137537	0.0339915866	0.0508827191	-0.1525403697	0.1060248308	-0.0879248643	0.0713867084	-0.0258549876	-0.1035676303	-0.0136513	0.0061996	3.8435040160000014e-05	0.00018635799169	-0.0525442	-0.1929652	0.03723556841104	0.00276089295364	-0.133846	-0.1872694	0.03506982817636	0.017914751716	0.00166691	0.001271018	1.615486756324e-06	2.7785889481e-06	7.29297e-05	1.58933e-05	2.5259698488999997e-10	5.31874114209e-09	7.277059999999998e-05	0.0	0.0	5.295560224359998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.6201659148072	1.4512758945348878	2.1062017220580387	441719.9649406259	825.4446248540313	5.895847179422162	681358.8287004125	34.76101396310027	635.4441869503695	-0.2535202042107585	0.0642724939430646	403789.31472901616	654.3606152693011	521.29750373424	1.277498	46.750195	0.4791342224999999	0.295139	-0.1077357032	0.0763506948	0.0521992957	0.0099897161	-0.0748102514	-0.0815959658	0.103192519	-0.1547314242	-0.0130868023	0.0621022205	0.0086616447	0.0051254133	0.1056140064	0.1429011949	0.0605430138	-0.1873121466	-0.1317412382	-0.0103148283	0.016481222	0.0640646335	0.0670639728	-0.0577836736	-0.0406316143	0.0559570593	-0.0488138918	0.1288229134	-0.0498254167	0.0547899249	0.1075742358	0.1181545082	-0.0544090172	-0.0853208714	-0.0039826431	-0.0191291675	-0.089269218	0.0174351827	-0.1096061451	-0.0628225927	0.1913146062	-0.0693708784	0.0740321267	0.0360149463	0.1113422765	0.1203782015	0.0538343872	0.1050641704	-0.0732778163	-0.0355707613	-0.055564336	0.079768408	-0.29192309	0.0711017999	0.1005727277	-0.0364995441	-0.0890235192	0.0148938485	0.0626840759	-0.0533031217	-0.0152570289	0.0663503134	0.1858765413	0.0920970151	-0.1957593937	0.0130512024	0.0109148331	0.0631042239	-0.0779917121	-0.0229118901	0.0370133332	0.0025067765	-0.0086952856	-0.0462660327	-0.0521476387	0.0738052103	-0.0383867958	-0.0570747174	0.0165743176	-0.0305501826	-0.1902183887	0.0236529581	-0.1915951847	-0.1517526528	0.1897887242	-0.0781807916	-0.109492477	-0.0281687997	0.0347483481	0.0734387489	0.0781640476	0.0695158277	-0.030451217	-0.1064242213	-0.0198644	-0.0062131	3.860261161000001e-05	0.00039459438736	0.171844	0.2243881999999999	0.0503500642992399	0.0295303603359999	0.0430032	0.1768491999999999	0.0312756395406399	0.00184927521024	0.000471458	-0.001195452	1.429105484304e-06	2.22272645764e-07	0.00024322	0.0001702903	2.899878627409e-08	5.91559684e-08	4.83845e-06	-6.793214999999998e-05	4.614777003622498e-09	2.34105984025e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.4379743722495	-1.182191542557689	1.3975768432949285	440149.9458391536	822.9076574764335	-2.5369673775977617	677177.0127333513	6.436203474995264	634.9286722091698	-0.515514741199695	0.2657554483941885	403134.4187932994	652.2772915789778	501.8186660660346	1.208316	44.218475	0.3717383375	0.235163	0.092366256	-0.1275712148	0.0063749968	0.1430651197	0.137846552	0.0163365726	0.0975135471	0.0342307186	0.0072541455	-0.1415499823	-0.0109658446	-0.05300713	-0.0407971813	-0.0345241441	0.1480069369	-0.0118758203	0.0081898168	-0.0521150674	-0.043400389	-0.092528452	-0.1149604929	-0.0023379024	-0.1092887701	0.0336695021	-0.0765621114	0.16871933	-0.0221116494	0.0288438722	-0.0614607242	-0.0841424733	-0.0598967824	0.0007171878	-0.0404964748	-0.1287499625	-0.0310150267	-0.0113036618	0.0177977731	0.2005699479	0.0666637618	-0.0496426819	0.1568046414	-0.0760500234	-0.1085768141	-0.1025670834	-0.0089788267	-0.1482172266	0.00784216	0.0116811465	-0.0472368315	-0.0254027137	-0.0422666471	0.0026046113	-0.0568144756	0.1061293329	0.1464649967	0.0202028555	-0.0552219113	-0.0172861998	-0.0136877799	0.0814597548	0.0107352465	0.0865054116	0.0099560715	0.0438033304	0.1641651435	0.0712854871	0.1301899024	0.008816229	0.0118643377	0.0397492414	0.0329251576	-0.0075125287	0.0826259542	-0.1186248099	-0.0610783408	-0.1207004696	0.1156094296	-0.0058091102	-0.0330286416	0.1587310857	-0.0546125908	0.1768021955	-0.0826772265	-0.0181357621	-0.095616464	0.10751529	0.1076373795	0.0287161058	0.0384645323	0.0676152521	-0.034995421	-0.108871781	-0.0197301	0.0001343	1.8036490000000107e-08	0.00038927684601	-0.0235614	-0.1954054	0.03818327034916	0.0005551395699599	-0.0580704	-0.1010736	0.01021587261696	0.00337217135616	0.00192427	0.001452812	2.110662707344e-06	3.7028150329e-06	0.00024322	0.0	0.0	5.91559684e-08	-4.48503e-05	-4.968875e-05	2.4689718765625e-09	2.01154941009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.6528096300804	0.2148352578308276	0.0461541880072382	440435.05172989966	828.1889721123317	5.281314635898184	685896.9735284806	27.892284283352367	635.8723343318082	0.9436621226384432	0.8904982017024922	404333.6255685829	655.0802067399208	520.2992361656769	1.227375	44.915951	0.1908533	0.134262	-0.0781176045	0.0919549626	0.0652146603	-0.0936517007	-0.0769732707	-0.1120222201	-0.0366244415	-0.102373399	0.0002531417	0.0867144275	-0.0642234145	0.1615150253	-0.0276049356	-0.0446233958	-0.1136956548	-0.0955843128	-0.1077357764	-0.0173747675	-0.059952589	0.0019681152	-0.0157560823	-0.0304465758	-0.0216373682	0.0565528832	-0.0288674627	0.0218438829	0.0465707076	0.095530919	0.0103843109	0.0301119069	0.2035481295	0.1003262698	0.0950905849	0.0610783825	0.0177513748	-0.1403541091	0.0500372827	0.027765178	-0.0556653508	-0.0146688344	0.0553973764	-0.0294028225	0.1046211871	0.0085475953	-0.0991411004	0.1640428391	0.0534056446	0.1795213128	0.0621307322	0.0830864227	0.0814736742	0.007374525	0.0914630626	-0.0846290585	-0.1201289035	-0.1112905585	-0.0162022853	0.0047089993	-0.1297395421	0.0793960708	-0.0080432887	0.0575028148	-0.1275487074	0.0953496201	-0.0282314911	-0.0720224285	-0.0021717073	-0.1480077916	0.017777221	-0.0437196885	-0.0017359323	0.0580998349	-0.1122669196	0.0274902056	-0.1397657911	-0.0505129027	-0.1384605594	0.1094712397	0.0879737569	-0.0044657401	0.0416744982	-0.0564919128	-0.1012370571	0.0353446194	0.0373561493	-0.1804936758	-0.0006000357	-0.0490472205	-0.0653709044	0.0656857936	-0.0394798359	-0.1109009027	-0.0197301	0.0	0.0	0.00038927684601	0.0889533	0.1125147	0.0126595577160899	0.00791268958089	-0.0665842	-0.0085137999999999	7.248479043999992e-05	0.00443345568964	0.000527774	-0.001396496	1.9502010780160003e-06	2.78545395076e-07	0.00024322	0.0	0.0	5.91559684e-08	-4.48503e-05	0.0	0.0	2.01154941009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.3052231259212	-2.3475865041591533	5.511162394510194	437324.5981336244	812.3623170650543	-15.826655047277429	659932.5341873039	250.48300998551207	633.1168856712983	-2.7554486605099555	7.592497320706108	400836.9909221238	649.6044365778852	497.2517870578004	1.172192	42.896511	0.262305165	0.138224	0.0582575532	-0.1121451149	-0.089589908	0.0832472013	0.1735843476	0.1003688514	-0.0959152322	-0.0054113206	0.0470699861	-0.1440026973	0.0406280921	-0.0588169711	-0.1745468181	-0.0950689999	-0.0426850968	0.0452765698	0.1445802721	-0.0030151627	0.0499992653	-0.0611796957	-0.1189209293	-0.0554685281	-0.1085000455	0.050640514	-0.0912382104	-0.151236143	-0.1183517693	-0.0024763238	-0.014959103	0.152359901	0.0015395783	0.0970871781	0.0661186688	-0.123795218	0.0737848176	0.1480339212	0.1508576825	-0.0639371667	0.1750093143	-0.0153015721	0.0120691097	-0.0879624068	-0.0201577028	0.0122957321	-0.0326416351	0.1011453488	-0.0671470185	-0.0339428893	0.0019067569	0.0401300681	-0.0038233724	-0.0605913815	-0.073480849	0.0933035377	0.1312247518	0.0065068977	-0.1190937343	0.1624631029	-0.068132574	-0.0280060271	0.0148576766	-0.0559813269	0.0478967621	0.008351847	0.1482202133	0.0787323472	0.0679268156	0.0142502984	-0.048769191	0.0428883802	0.0483117158	-0.0182811935	-0.0418131238	0.0787315918	0.1800877871	-0.0233484329	0.0006361952	0.0880411406	-0.1194255319	0.0889865607	0.1708160298	-0.0184515087	0.0017873917	-0.0023103131	0.2312523296	0.0804906164	0.0554863003	-0.0539574104	-0.0508813389	0.0637282764	-0.0438968002	-0.1125037874	-0.0100349	0.0096952	9.399690304000002e-05	0.0001006992180099	-0.00655617	-0.09550947	0.0091220588596809	4.29833650689e-05	-0.00654229	0.06004191	0.003605030956448	4.28015584441e-05	0.0020898	0.001562026	2.4399252246760006e-06	4.3672640400000005e-06	0.000432672	0.000189452	3.5892060304e-08	1.87205059584e-07	-0.000234544	-0.0001896937	3.598369981969e-08	5.5010887936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.449018190564	2.1437950646427453	4.595857279186593	440164.5997380232	829.6345801761032	17.272263111048915	688293.536623979	298.3310729773011	635.0809520976751	1.964066426376803	3.857556927220546	403327.8157172895	654.2307265883634	526.8748433416727	1.078895	39.4823	0.271492705	0.157195	-0.0269812111	0.0806430537	0.0612235395	-0.158113711	0.0030153642	-0.1401952197	-0.0947013285	0.0247634262	-0.0105964686	0.0793252147	-0.0740177951	0.015052276	-0.0682552473	-0.0203518799	-0.0744757694	0.1080941525	-0.0409157331	-0.0810154745	-0.0452247621	-0.0094291332	-0.1851564101	0.1029269723	-0.0418371127	0.1216819972	-0.043068277	-0.0103922079	0.087158607	-0.175937777	-0.0103555941	-0.0879441625	0.0666880074	0.0197120788	0.0306690189	0.02037423	0.0525743961	-0.0242628447	0.1216287049	-0.0810804806	-0.0076321528	-0.0572757429	0.0907274814	0.0424476117	0.1422595369	0.015931387	0.0116741552	-0.0028046073	-0.0674282604	-0.0820871295	0.0009853739	-0.0646018233	-0.0117544396	0.0307629906	0.1381603743	-0.0964434548	-0.0904470387	-0.0915477345	-0.1059920769	0.0055430269	0.0664139464	-0.071426511	-0.0029602639	0.0100233933	0.0582498188	0.0555518135	-0.0772248242	-0.0676714191	0.0562920378	0.0864800723	0.0036279133	0.2251603533	0.0411469143	0.0869169276	-0.0763051239	-0.0985822164	-0.0831560494	0.1022029403	-0.0627838011	-0.0470192152	-0.0304665226	0.027159385	0.0759478458	0.037676636	-0.1064105515	0.0172131826	-0.0716223676	0.0529208392	0.0026349686	-0.0745400416	0.0023286527	0.0617435365	-0.0482387676	-0.1136742748	-0.019709	-0.0096741	9.358821081000004e-05	0.000388444681	0.104776	0.11133217	0.0123948520769088	0.010978010176	-0.034008	-0.0274657099999999	0.000754365225804	0.0011565440639999	1.76532e-05	-0.0020721468	4.293792360750241e-06	3.1163547023999995e-10	0.000234098	-0.000198574	3.9431633476e-08	5.4801873604e-08	-4.48503e-05	0.0001896937	3.598369981969e-08	2.01154941009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.1532849754677	-2.29573321509622	5.270390994896028	437123.666233852	817.13404254016	-12.50053763594326	667708.043478024	156.2634411876339	634.2574362260522	-0.8235158716229307	0.6781783908148753	402282.4954080446	651.6357362042683	488.7695315309082	1.00483	36.7719	0.247458812	0.174511	0.0381559194	-0.1044374445	0.0624225433	0.0355947305	0.0271581752	0.0663441174	-0.0873079414	0.0390211751	0.015207877	-0.1140210851	0.0223125047	0.0205233297	-0.0523832017	0.0247075858	0.0635177121	0.0125736758	-0.0097466383	-0.0270455534	-0.0069856161	-0.0133725641	0.0222988434	0.0263806871	-0.0339523539	-0.0298292991	0.0594415133	-0.0920393501	0.014259309	0.0610775706	0.2181244943	-0.062818267	-0.0779635537	0.0380302155	0.0584393964	0.0489978927	0.0711495464	-0.0430519957	-0.0416571655	-0.1185852422	0.1387528433	0.1556490157	-0.0869713349	-0.0738309496	0.050692056	0.1199202795	0.02633331	0.0363414535	-0.0402246464	-0.0655580194	0.0017893085	-0.0236678419	-0.09550027	0.0022550622	-0.0690584346	0.0477604805	0.0852540968	-0.0153006056	-0.0221466462	0.0406156052	0.0390650862	-0.1182868388	0.0058406607	0.0474467696	-0.1104526061	0.0307285597	0.0334212356	0.0173587574	-0.0130009144	-0.1468609698	0.062111281	-0.0517179438	0.0599561693	-0.10755739	0.0161194417	-0.0781682144	-0.109318621	0.0172676546	0.0031329912	0.0091273356	-0.0060865323	-0.1150335291	-0.0186289951	-0.0965185052	0.0545628715	-0.0764374907	0.1087841676	0.1222222545	-0.1584953222	0.0337630003	-0.0831564038	0.0597324219	-0.0524983198	-0.1144078661	-0.019709	0.0	0.0	0.000388444681	-0.0310127	-0.1357886999999999	0.0184385710476899	0.00096178756129	-0.0333017	0.0007063	4.9885969e-07	0.0011090032228899	0.00212102	0.0021033668	4.42415189534224e-06	4.4987258404e-06	0.000169447	-6.465099999999999e-05	4.179751800999999e-09	2.8712285809e-08	6.40814e-06	5.125844e-05	2.6274276712336e-09	4.10642582596e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.2733790825977	2.120094107129944	4.494799023087114	439931.5753996473	828.7273472257186	11.593304685558678	686789.0160397768	134.4047135321968	635.8947461459074	1.6373099198552836	2.680783773656515	404362.1281759681	654.872598539527	523.5764812959869	1.004612	36.763916	0.355855197	0.205599	0.0003767516	0.0946454313	-0.0437697682	-0.0609051194	0.0670434935	-0.1185540972	0.0835164612	-0.0120824167	-0.0414279197	0.0595399831	-0.0765481224	-0.1122002601	-0.003662632	0.118789377	-0.0110501742	0.0088170517	0.0318306385	0.1130828427	0.0419722066	-0.1464411154	-0.068254664	0.091866168	0.0465474028	0.052052451	0.0395011465	-0.0850818883	0.0555390818	0.0845184171	0.0363323023	0.0493073104	-0.0397197654	-0.0354668349	-0.0439890234	-0.0504003339	-0.0715821692	0.0308727812	0.0266288404	-0.0608756466	0.01037427	-0.0519807994	-0.1088482395	-0.0037554609	0.0625248246	-0.1154620599	0.0094085948	-0.0878265765	-0.1139470984	0.0547408083	0.1415627048	0.0328371532	0.1167327078	0.0687161138	0.0844836719	-0.0722435504	-0.0410469669	-0.0153510396	-0.0688015102	-0.0502142958	0.0874138359	0.0060458073	0.1738909225	0.0426674445	0.0124827094	-0.0311346443	0.111110456	0.0172949037	-0.0875762032	0.0631702132	0.039700649	-0.0240046559	0.1092278539	0.0487102944	-0.1045061143	-0.0557608471	0.1557736233	0.0358558649	-0.0136669157	0.0841779868	0.0057564361	-0.0349698824	-0.0351987232	0.0586341143	0.0145674377	-0.1304835062	-0.017121861	0.0394942283	0.0475902948	-0.0246291198	0.0189314245	0.0576957916	-0.0566681795	-0.1147017419	-0.00370256	0.01600644	0.0002562061214736	1.37089505536e-05	0.142191	0.1732037	0.02999952169369	0.020218280481	0.0146046	0.0479063	0.00229501357969	0.00021329434116	0.00034566	-0.00177536	3.1519031296e-06	1.1948083560000004e-07	0.000585207	0.00041576	1.7285637760000006e-07	3.42467232849e-07	-0.000177247	-0.00018365514	3.37292104484196e-08	3.1416499009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
