global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
784.7714656205104	-1.8046675205623612	3.2568248597727014	615866.253252164	904.6179626300996	-4.148033785816892	818333.6583130322	17.20618428827842	782.9267748029451	-0.4321692857585049	0.1867702915530162	612974.3347033416	792.7313411659768	609.204186606835	1.058853	23.903646	0.050326	0.0299423	0.0369055485	-0.1095565314	-0.0291079324	0.0206227434	0.0231543259	-0.0063380023	0.0619171934	0.0048439599	-0.0116368483	0.1363539773	0.0220542204	0.0586384613	0.0491283759	-0.0634916283	0.0980273927	-0.0135305542	-0.0279247512	0.0135037476	0.0384231342	0.0523835426	0.0059984852	0.0805291116	-0.033438195	-0.1109252108	0.0345337056	-0.0097832039	0.0960570189	0.0930688579	-0.0944335879	0.084190252	-0.169186378	0.0341945277	-0.0219801951	0.0204629052	0.0459659322	-0.179702956	-0.0271148335	-0.0482204858	-0.0328966327	-0.0259717544	-0.1690240649	-0.0234855946	0.0854213248	0.1480870926	-0.1133381373	0.1018314545	0.1282421547	0.0100288147	-0.1457030706	-0.0331415312	-0.0019604233	-0.0879430464	-0.058863995	0.1008299328	0.0643060897	-0.0604975499	0.0219306992	0.0153046967	-0.0505291199	0.1311926746	-0.2732033375	0.0127877063	0.0248299419	-0.0720399228	-0.0763272466	-0.0148165177	-0.0570651679	-0.0019717171	-0.1237479596	0.0187126678	0.1550647378	0.0535609281	0.0546586456	-0.0190754485	-0.0650765975	0.0062427725	-0.0799769156	-0.0556631031	0.0631536077	-0.1419501078	-0.0416051499	0.026534232	-0.1045555032	0.0197976871	-0.0053348546	0.2412076924	0.0393436264	-0.152083458	0.0438782145	0.0400385176	-0.0276111553	0.0900919994	-0.1207728256	0.0514820164	-0.0354428475	-0.1245414661	-0.0010180619	-0.0318925578	-0.0548045698	0.0125912165	-0.1160390242	-0.0432474923	-0.0607154932	-0.1051789458	-0.0974485006	-0.0241317479	0.0408349947	0.0619945049	0.0059244253	-0.1140958982	-0.017710062	-0.031758	-0.0002513	6.315169000000146e-08	0.001008570564	-0.0538134	-0.0233353999999999	0.0005445408931599	0.0028958820195599	-0.167677	-0.0187559999999999	0.0281155763289999	0.0003517875359999	0.00177998	-0.00011161	1.2456792100000012e-08	3.1683288004e-06	0.000469165	4.805599999999999e-05	2.309379135999999e-09	2.2011579722500002e-07	7.748149999999998e-05	0.0	0.0	6.003382842249997e-09
783.4654584306325	-1.3060071898779595	1.7056547800129251	613818.124553921	906.168088370503	1.5501257404034732	821140.6043810517	2.402889811061416	782.2154109930327	-0.7113638099124273	0.506038470053124	611860.9491949991	792.2388014624971	602.0352949413832	0.919393	20.75535	0.090544555	0.0564583	0.1152893852	0.0020447895	0.0479268328	0.0741082147	0.0847388829	-0.1132254845	0.029091718	-0.08515885	0.089788183	-0.0727299348	0.1054198911	0.0368823011	0.0249150912	-0.0138640528	0.003398803	-0.0480407143	0.007668668	0.1056752298	0.1263375095	0.0250218163	-0.0049626716	0.0714943968	0.0863428287	0.0163061767	-0.0931339443	-0.0104222925	-0.0259830228	-0.0105583787	0.1826203939	-0.0904628186	-0.0082099812	0.0731945782	0.0992921184	0.0603403822	0.1190490361	0.0076850605	-0.036791414	-0.0699431508	0.0549255606	0.0223539671	-0.0254212751	-0.0785873476	-0.0412026744	-0.0205668567	0.0615921927	-0.0192164529	0.0032318337	-0.020956346	-0.1025386096	-0.0835713637	0.069972733	-0.0032868157	0.0742471931	-0.0516257423	0.0609599444	-0.0016387896	-0.0965937912	0.0226360749	0.0213926633	-0.2070030317	0.0250883505	0.0060943716	0.0511813332	0.0543094531	-0.0671652349	-0.0770439484	0.0102314529	0.0136551173	-0.1343855408	0.0625191452	0.0310905754	-0.130706933	-0.0278905967	-0.0553719103	0.0906457169	0.0427240266	0.0197884203	0.0318918567	-0.099028563	0.0313666095	-0.0431390478	-0.0500385581	0.01884171	-0.0145185853	0.0120991389	-0.0571790505	-0.0052890993	0.0022922498	-0.0294804511	0.0656490653	-0.059866306	0.0837504245	-0.0431586931	0.1260129927	-0.0139095969	-0.0131443624	-0.02956392	0.1001005984	0.0480923455	0.0309102355	-0.0128449984	-0.1684425233	-0.2139648176	-0.0610587458	0.04721547	0.0775777547	-0.0014006412	-0.0826894375	0.0035556678	-0.1144874327	-0.0106533374	-0.0293643	0.0023937	5.72979969000001e-06	0.00086226211449	-0.00321203	0.05060137	0.0025604986458769	1.03171367209e-05	-0.172471	-0.004794	0.029746245841	2.29824360000002e-05	0.0019478	0.0001678199999999	2.8163552399999983e-08	3.79392484e-06	4.64788e-05	-0.0004226862	1.7866362367044e-07	2.16027884944e-09	0.000142085	6.460350000000001e-05	4.173612212250002e-09	2.0188147225e-08
783.5437660903759	0.0783076597434728	0.0061320895744995	613940.8333790897	903.4729863670552	-2.6951020034478006	816263.4370950052	7.2635748089883485	780.6468150186215	-1.5685959744112097	2.460493330939052	609409.4497987179	790.7267271265874	594.6701659858398	0.980563	22.13625	0.09244563	0.0521933	0.1098325703	0.1128418149	-0.0045198591	-0.0037015349	-0.0800295279	-0.076650735	-0.0418474041	-0.1347238922	0.0367654942	-0.007980762	-0.0028152363	0.0345049179	-0.1253166899	0.0288646855	0.0074244421	0.0930361103	0.1098016208	0.1289155653	0.1236026659	-0.1134466074	0.0629164092	0.0647530303	-0.0542328255	0.0546188565	0.1216417064	0.0750664389	0.0385677832	-0.0451159832	0.0100661335	-0.0967450393	0.0400187604	-0.0688327398	0.1365109123	0.019957949	-0.0675822563	0.0049708906	-0.0292748365	0.0269397455	-0.0195240761	0.0011748836	0.0749059104	0.0240151496	0.1484788084	-0.0335986365	0.0767747553	-0.1309095289	0.0225067621	0.0947406862	0.0769745651	-0.0420092978	-0.0843465262	-0.01746431	-0.0889284391	0.0509941823	-0.1234203896	0.0343429008	-0.0924555087	-0.0291816326	-0.0515407659	0.0266769205	-0.1273832301	0.1276375085	-0.1064909952	0.0066856663	-0.0642069452	-0.0610307534	0.1779044948	0.0507433296	-0.0768781987	0.0409207452	-0.0640671212	0.048354067	0.0197077833	0.0975333314	-0.0729478931	-0.0914469034	0.074706252	0.0001459901	-0.0802782599	-0.0253566619	-0.045116597	-0.0043763	0.0229557871	-0.0601677658	-0.0673104597	-0.0107774724	0.0606127437	0.0034585198	-0.0050981178	-0.0596226272	-0.0078794428	0.0845669909	0.0832151031	-0.0168270429	-0.0946998741	0.10983751	0.1064640493	0.0562936796	-0.0218494356	0.0907096675	-0.0894942707	0.0126145686	0.0950485439	0.0771534226	0.04757237	0.0417173363	-0.1053897822	0.1849606371	0.0011853914	-0.1146833673	-0.0035556678	-0.0355129	-0.0061486	3.780528196000001e-05	0.00126116606641	-0.0494915	-0.04627947	0.0021417893434809	0.00244940857225	-0.160731	0.01174	0.025834454361	0.0001378276	0.00208649	0.0001386899999999	1.923491609999997e-08	4.353440520099999e-06	0.000451962	0.0004054831999999	1.6441662548223997e-07	2.04269649444e-07	0.000163463	2.137800000000001e-05	4.5701888400000046e-10	2.6720152369e-08
785.1528586070962	1.6090925167202386	2.5891787273650717	616465.0113788948	901.259662500603	-2.2133238664522423	812268.9792507008	4.898802537807104	781.1055647601046	0.458749741483075	0.2104513253107881	610125.903299202	790.3624316460074	601.4955647271577	1.080633	24.395336	0.098696075	0.0446726	0.0882402836	-0.0429437692	-0.1193349728	-0.0955346714	0.0428928554	0.1005222205	0.0811368776	-0.0688565228	-0.0913226674	0.0471418443	0.0036336439	-0.0129260845	-0.0316145491	0.1892328524	0.0985820386	-0.0007642494	0.1337957521	-0.0167748947	-0.1137412386	-0.1033450993	-0.0946347132	0.0530285502	0.0571585831	-0.1011473435	-0.0279555953	-0.0532049264	0.1317146402	-0.013316692	-0.0834500711	-0.0628636427	-0.0046699425	-0.063889696	-0.0764118254	0.1439036673	0.0819918715	-0.0599702682	-0.0938770546	-0.1525818826	-0.0693760013	0.0524008908	0.0031758533	-0.0503078655	0.0647974844	0.0194575393	-0.1516483012	-0.0658196977	0.0842610901	0.085314347	0.0875685585	-0.1809508714	-0.0481071943	0.0707569891	0.0483387806	-0.0926461752	-0.0060848238	-0.0438632845	-0.0444658247	-0.173799741	0.059792111	-0.0027095655	0.0930880285	-0.0951124736	0.0701740262	-0.1290508977	0.1106740455	0.0320926573	0.0776920762	0.0710417916	-0.0268895513	0.1218432166	0.0443938574	0.0111137608	-0.0176718662	0.0991772309	0.0350801649	0.0172736298	-0.0459678712	0.0483698698	0.0868262306	-0.0815841413	0.0578012865	0.0353732904	0.028759344	0.1686417289	-0.0106843693	-0.043143437	0.1013202997	-0.083420329	0.1482363606	0.1300229986	0.0326864095	0.0805315237	0.0598827659	0.076222187	-0.0443989982	-0.0235572825	0.0620540459	0.0724011693	-0.0548414492	-0.0301432413	-0.0063958358	-0.0635587595	0.0082720571	0.1665325395	0.0037033716	0.1717427353	0.0039236621	0.0518420939	-0.0011853914	-0.1146833673	0.0035556678	-0.0434039	-0.007891	6.226788100000004e-05	0.00188389853521	-0.0291441	0.0203474	0.00041401668676	0.0008493785648099	-0.180901	-0.0201699999999999	0.032725171801	0.0004068288999999	0.00137639	-0.0007101	5.0424201e-07	1.8944494321e-06	0.00024229	-0.0002096719999999	4.3962347583999996e-08	5.870444410000001e-08	7.748149999999998e-05	-8.598150000000002e-05	7.392818342250004e-09	6.003382842249997e-09
786.5793078692883	1.4264492621921363	2.03475749760849	618707.0075681286	907.5053567230278	6.245694222424845	823565.97248099	39.00869632003109	780.7442101969144	-0.3613545631901615	0.1305771203383524	609561.5217560037	791.0280108353098	607.3845819437059	1.013063	22.869938	0.04458135	0.0239448	0.0764448559	-0.0134450736	0.0021560184	0.1470410137	0.0349571642	-0.1041284971	0.0427836994	0.0335631245	-0.1292690652	-0.0531320648	0.0447304515	0.1007380028	0.1343033157	0.0250404763	-0.0736768321	-0.0538726681	0.1674573692	0.0236488085	-0.090445484	0.0755597062	-0.1006856515	0.0296580741	0.0371525938	-0.2324167546	0.0868977939	0.0306036296	0.0003623347	-0.0276185583	-0.1105379647	-0.1046533956	-0.0374502905	-0.0821496824	0.0131556505	-0.1282424109	-0.1521081954	0.0169269969	-0.0263442139	0.1464112373	-0.0326772277	-0.0156955815	-0.1825296561	-0.0175886386	-0.0228284415	0.028605379	0.0078102021	-0.034800076	0.0258842945	0.0415730577	0.0019579665	-0.0193722343	-0.1419675358	-0.1004277694	0.0415891302	-0.041086685	0.0813884348	0.0868603939	-0.055221823	-0.017136089	0.0718124789	0.0212419627	0.0566344479	0.0536770938	0.0316242045	0.0364388453	0.0897007991	-0.1775942646	-0.0439594195	0.1215125599	0.0558405506	0.0796377039	0.0016712854	0.1082550026	-0.0515962962	0.056832454	0.0594086968	-0.1027317065	-0.0776743311	-0.065182175	0.0504434106	-0.1315447709	0.0733106173	0.0883416183	-0.0215161317	-0.0882447754	-0.190315413	0.0143324673	-0.1808305277	-6.5615e-05	-0.021464851	-0.0046856741	-0.0334812821	0.0740268771	0.0296994155	-0.0780078319	0.0405060984	-0.0551315779	0.1165085328	0.0217381545	-0.041255051	-0.1021763125	0.026667365	-0.001628435	0.0888235531	-0.1588326029	0.1225628836	-0.0352117438	-0.0220452409	0.0890249238	-0.0035556678	-0.1144874327	0.0106533374	-0.0394155	0.0039884	1.5907334560000023e-05	0.00155358164025	-0.0098541	0.01929	0.0003721041	9.710328680999998e-05	-0.172291	0.00861	0.029684188681	7.413210000000012e-05	0.00132386	-5.252999999999985e-05	2.759400899999984e-09	1.7526052996e-06	0.000443619	0.000201329	4.053336624100001e-08	1.96797817161e-07	7.748149999999998e-05	0.0	0.0	6.003382842249997e-09
787.4747891911617	0.8954813218733761	0.8018867978240891	620116.5436116646	907.3549811653144	-0.1503755577134597	823293.0618455079	0.022612808357634	781.2066752178562	0.4624650209417495	0.2138738955946528	610283.869404937	791.2888712432535	608.9916911349258	1.00719	22.737368	0.0832934999999999	0.0497313	0.0108194127	0.0853245739	-0.0089988522	-0.0321857024	-0.1208915744	0.0170589021	-0.0882474501	-0.0037418111	0.0023896006	0.0246274125	-0.0732175349	0.0943738969	0.0066494434	0.0086304479	0.0029166739	0.1503185982	0.123354442	0.0562419313	0.060822151	-0.050399951	-0.0827708414	-0.1869654821	-0.0503186602	0.0062577573	-0.0760801077	-0.0028643007	-0.0705525432	0.1096735713	-0.1262444869	0.0892164742	-0.0404579015	0.0236226781	-0.0844384655	-0.0965283048	-0.0611812652	-0.1140740104	-0.2313082096	0.0126968528	-9.57139e-05	0.0190221236	-0.1110263897	0.0091336756	-0.0573096657	-0.0982474367	-0.0437338779	-0.0814719027	0.1006997971	-0.0832407545	-0.0167806399	-0.03508846	-0.0278855688	-0.0268393351	0.0490698926	-0.0520118239	-0.0444544787	-0.0059319246	-0.0675642437	-0.0534288053	0.0237573334	-0.0010665526	0.0290737549	0.0735382059	-0.0985243546	-0.0393689581	-0.0003896543	-0.0407910248	0.1679287353	-0.0247683911	0.1845680881	-0.0421737088	0.004849662	0.1319447408	0.0521045862	0.0048991206	0.0434914433	0.1265922636	-0.1567906759	-0.0433999574	0.1228364843	0.0815448366	0.0437350918	0.0610667038	-0.0155013083	-0.0291971878	-0.1598378774	0.1053451342	0.0406560185	0.043207411	0.0165308835	0.1085363375	-0.0718917952	0.0848736934	-0.097495056	0.099617456	0.1015851023	0.0008252959	0.0104371803	0.0916265098	0.0471442452	0.0238914522	0.1012758418	0.0500477201	-0.015006763	-0.0261134762	0.1261013531	0.0448398112	-0.097804222	0.0195565978	-0.0059244253	-0.1140958982	0.017710062	-0.0292414	0.0101740999999999	0.0001035123108099	0.00085505947396	-0.054016	-0.0441619	0.00195027341161	0.002917728256	-0.171387	0.0009039999999999	0.029373503769	8.172159999999786e-07	0.00170884	0.00038498	1.4820960040000004e-07	2.9201341456000003e-06	0.000619709	0.0001760899999999	3.1007688099999984e-08	3.84039244681e-07	7.748149999999998e-05	0.0	0.0	6.003382842249997e-09
787.9403991847078	0.4656099935460815	0.2167926660899821	620850.0726673566	904.2661257415816	-3.088855423732753	817697.2261636899	9.541027828723244	782.1778592422623	0.9711840244061704	0.9431984092617652	611802.2034888084	791.3750613540984	613.6649001137246	1.05316	23.775146	0.0831506499999999	0.0395117	-0.0148979389	-0.0912185864	-0.0914775522	-0.039749012	0.0548366349	0.1361896374	0.0489881479	0.0581411082	-0.0408009268	0.0001570422	0.0500154911	-0.0327605481	-0.1415804896	0.0280620296	0.0866618205	0.022185808	0.0818694572	-0.0869766174	-0.1764224498	0.061923016	-0.0915537855	-0.1846295007	0.0563129892	0.0489235675	0.0441502949	0.0586727811	0.0614161865	-0.1620335235	-0.0525192252	0.1114168667	-0.1066972926	-0.0700208286	-0.0285111241	-0.0472150404	-0.0449552195	-0.0520808419	0.0408596628	-0.0353246776	-0.1133003185	-0.2095615564	0.1185271696	0.1102724694	-0.0185406554	0.0223568236	-0.0222018029	0.0181181606	-0.0290900587	-0.1315012171	0.0374334928	0.1353192457	0.0316761397	-0.0601034642	0.0693499718	-0.0485361127	0.018965992	-0.0012055237	-0.0277146411	0.046916463	-0.0047348432	-0.1005343257	-0.0257390282	-0.0888526882	0.0725269421	-0.1303552427	0.1087161538	0.0077999247	-0.042936103	0.0441509127	0.0966362399	-0.0204025132	-0.0555416454	0.1169248027	-0.114939624	0.0370474402	0.0658430008	0.0421577524	-0.1161546048	0.1188579113	0.0090351206	-0.0646840093	-0.1678327839	0.0205118162	0.0083601058	-0.0037299102	0.0863235071	0.0730380867	0.1273074685	-0.0099820668	0.0331965011	0.0407550958	0.0174948762	-0.196330822	-0.001654252	-0.1001991207	0.0420641712	0.0456813067	-0.1028069708	-0.0391132922	-0.0741157236	-0.012929759	0.0599843603	0.1946680983	0.0647523666	-0.0466960529	-0.0463995096	0.0006917796	-0.0721964699	-0.1200753353	-0.0082906521	-0.1135094328	0.0246987197	-0.0293056	-6.420000000000037e-05	4.121640000000047e-09	0.00085881819136	-0.0311476	0.0228684	0.00052296371856	0.00097017298576	-0.191713	-0.0203259999999999	0.0367538743689999	0.0004131462759999	0.00119691	-0.00051193	2.620723249000001e-07	1.4325935481e-06	0.000333798	-0.0002859109999999	8.174509992099999e-08	1.11421104804e-07	7.748149999999998e-05	0.0	0.0	6.003382842249997e-09
788.2497558952355	0.3093567105277088	0.0957015743485246	621337.6776688982	910.1770116665184	5.910885924936792	828422.1925661936	34.93857241761588	782.2501949852801	0.0723357430177884	0.0052324597179355	611915.3675545087	792.5326077280283	617.6437362996503	1.072202	24.205006	0.0689384262499999	0.0435874	0.001454973	0.0304710728	0.0658962015	0.204999827	0.0278987664	-0.150297676	-0.0672669181	0.1154154182	-0.0728071871	-0.0370319128	0.056241628	-0.0279209536	0.0729281281	0.0447996783	-0.1072900256	-0.086111791	0.0516195086	0.0391283466	-0.050932177	0.097225782	-0.0283192551	-0.0626221491	-0.026200628	-0.0732600797	0.0187909022	-0.0010182545	-0.1242723835	-0.1067884853	-0.0200615243	-0.0417168217	0.0476483675	0.0526439861	-0.0337896049	-0.0350662377	0.1508860793	0.071848083	0.0611617416	-0.0446511915	0.0518551032	0.0355419828	0.0205619524	-0.1643740776	-0.0845366294	-0.0728124723	-0.0161304413	-0.0999492464	0.0009874618	0.0037902594	0.0170946297	-0.0920144596	-0.2296097844	0.2650784482	-0.0242555736	-0.0472262693	-0.0440860764	0.0479657248	0.0277383655	-0.0141874206	-0.0476692552	-0.0607206233	-0.0566925514	0.0832543492	0.0358238497	0.1018041044	0.0078309486	-0.1279180077	-0.0497230601	0.0308146966	0.0952188083	-0.0146124142	0.0991044404	0.0090240041	-0.0433290875	0.10432232	0.0612966613	-0.0098194736	0.0186587107	0.1241762594	-0.088803068	0.0192258205	0.0591997226	-0.1259679495	0.1226628323	0.046248469	-0.0109220897	0.0112704975	-0.1397930009	0.1283916365	0.0211808725	0.1207315427	0.0152413873	0.1456415015	0.0649931986	-0.0899902658	0.0481320513	-0.0055926466	-0.0145089496	0.0337718476	0.0060614512	-0.0848785972	0.001150836	-0.0708960403	-0.0066661772	0.111553876	-0.0055480806	-0.0218154885	0.0295344734	0.0345039271	-0.0106533374	-0.1127290384	0.0315924503	-0.0293221	-1.6499999999999154e-05	2.722499999999721e-10	0.00085978554841	0.00243176	0.03357936	0.0011275734180096	5.913456697599999e-06	-0.163646	0.0280669999999999	0.026780013316	0.0007877564889999	0.00125346	5.6550000000000046e-05	3.1979025000000044e-09	1.5711619716e-06	0.000345713	1.1914999999999983e-05	1.4196722499999958e-10	1.19517478369e-07	4.3517500000000003e-07	-7.704632499999998e-05	5.936136196005622e-09	1.8937728062500006e-13
787.2645275283948	-0.9852283668407154	0.9706749348276232	619785.4363045066	908.232084592536	-1.9449270739823987	824885.5194833035	3.782741323109735	783.2519240924843	1.0017291072041417	1.0034612042200066	613483.5765945788	793.0191099599754	613.3337647885093	1.058164	23.888111	0.1016810262499999	0.0634118	-0.0172421028	0.0893043573	-0.0257031263	-0.0551860547	-0.1066477305	0.0083332268	-0.1160256731	0.0058835267	-0.075373902	0.1388685731	-0.0860688856	0.1566887088	-0.1092931092	-0.0090436146	0.0067271916	0.1432087757	-0.0608198384	0.0552541586	0.1025972418	-0.1024516122	-0.0224393474	-0.0742452397	-0.0341552853	0.1183222795	-0.0089345756	-0.0497050963	0.0305269994	-0.1117221286	-0.0471046558	0.0454370908	0.1373011134	-0.03218062	-0.0846784466	0.0699475349	0.1063834355	-0.0597360064	-0.0133796735	-0.0478776645	0.014449526	0.0059358536	-0.0397034509	0.0239534479	-0.0249992273	0.0278276802	-0.0359248305	-0.0675084447	-0.106138592	-0.0575478686	0.0236687225	0.0639320141	0.2102407647	0.1318124695	-0.0080842831	-0.0784999496	-0.1138308122	0.061650239	0.0224126834	-0.0388311337	0.1115418859	-0.0200497878	-0.0239230902	-0.036242298	-0.1078351578	-0.0070644814	-0.0845546252	0.0749275719	0.1157133435	-0.0383330151	0.0542028664	-0.0629763316	-0.0212074612	0.1371635106	0.0058533654	0.0690041678	0.0715767397	-0.0014445113	-0.0180414471	0.0253620212	0.0452894905	0.0691058665	-0.0210433403	-0.0597070586	0.180024358	0.1448299514	0.0562277414	0.0484635287	-0.0042983552	-0.0253110883	-0.0163129977	0.0340767062	0.037465198	-0.0988015942	-0.0818175563	0.1013356706	-0.0346605718	0.0539100464	-0.2131354655	0.0696646559	0.0098615492	0.1440396982	-0.0692616472	0.0537399732	-0.0741979658	-0.0160467283	-0.0222452612	-0.0874362466	0.1049288884	-0.0034274545	-0.013011472	-0.1117560484	0.0383647583	-0.0344282	-0.0051060999999999	2.607225720999999e-05	0.00118530095524	-0.0547918	-0.05722356	0.0032745358190736	0.00300214134724	-0.165482	-0.0018359999999999	0.0273842923239999	3.3708959999999137e-06	0.0017686	0.0005151399999999	2.653692195999999e-07	3.12794596e-06	0.000503834	0.000158121	2.5002250641e-08	2.53848699556e-07	7.748149999999998e-05	7.704632499999998e-05	5.936136196005622e-09	6.003382842249997e-09
787.2969159744258	0.0323884460310637	0.0010490114363071	619836.4339028421	903.7200319261564	-4.512052666379645	816709.8961046131	20.358619264183663	781.7895252671641	-1.4623988253201787	2.1386103242978387	611194.8618174578	791.4374138618232	611.5159896023151	1.097291	24.771395	0.105629255	0.0701043	0.0110572596	-0.0935063193	-0.0499145922	-0.0364569989	0.0657185453	0.0854267201	0.0657860032	0.0175344707	-0.0167873685	0.0316111155	0.0736073626	0.0121157004	-0.1173789862	-0.0160107514	0.0711696004	-0.055803018	0.0803768996	-0.0258568475	-0.1225969671	0.0325508948	0.0562977858	0.0908719848	-0.0093406789	0.0608508056	-0.1073868102	-0.1213838967	-0.0059724449	-0.0271604573	0.0695369652	-0.0194490522	-0.0861153029	-0.0903386841	-0.2110988946	0.0089546939	-0.0512052915	-0.0454417215	0.090785267	-0.0250752343	0.0708722743	-0.0996160093	-0.0142452317	0.0189751654	-0.0425336574	-0.0030237066	0.0226465299	-0.023852288	-0.0502417984	0.0774499072	-0.0126009095	0.1399208082	-0.0472194456	-0.0867934325	-0.0209669209	-0.2299570159	0.079509467	0.0611568986	-0.1008251076	-0.0276490009	-0.0160214686	0.0691320798	-0.0045449535	0.0650236761	0.1100186836	-0.0847228799	0.0583183909	-0.0012133408	-0.0185194782	0.0683105769	-0.0282107533	-0.0286545066	0.0076848189	0.0281538135	0.0946102149	0.0194397881	0.1312467364	0.059574936	-0.0646485917	0.0018225238	-0.0980822285	0.0448612534	-0.0192302607	0.0558247153	-0.0200909386	0.020722819	0.0562202759	-0.1161150528	-0.0115046981	-0.0176596855	0.0886418534	0.000177157	-0.0401570415	-0.0296592736	0.0125702669	-0.1535710785	0.0674484686	0.0341756958	-0.0194729546	-0.0493448488	-0.1293692123	0.0819907146	-0.039345599	0.0060971047	0.2257975878	-0.004238174	-0.0245397328	-0.1019730859	0.1132290635	-0.0144740853	-0.0153640485	-0.110592125	0.0449896151	-0.0399869	-0.0055587	3.089914569e-05	0.00159895217161	-0.0382577	0.0165341	0.00027337646281	0.0014636516092899	-0.147166	0.018316	0.021657831556	0.0003354758559999	0.000587246	-0.001181354	1.3955972733159998e-06	3.4485786451600004e-07	0.000380779	-0.000123055	1.5142533025e-08	1.4499264684099997e-07	7.74816e-05	1.0000000002054805e-10	1.0000000004109612e-20	6.00339833856e-09
