global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
607.4708824377822	0.7308761705769484	0.5341799767172246	369020.87300973776	706.2166255834428	6.04917268725967	498741.9222504646	36.59249020028838	624.999182426108	-0.1757668156293448	0.03089397347648	390623.97803330334	622.6842624498876	458.23602515963495	0.99111	44.007515	0.5294037500000001	0.301752	-0.0974857323	0.014704718	-0.0223281299	-0.0764984713	-0.1405303235	0.0079590894	-0.0170347764	0.0835540408	0.063964961	-0.0705022866	0.0709037552	-0.0883437708	0.0570245171	-0.043497931	-0.0310298346	-0.1554221044	-0.0101308178	0.0062139288	-0.0750479795	0.1441229306	-0.0960427053	-0.0822028939	0.03898491	0.0190067908	0.0675654551	0.1021363537	-0.1231278228	-0.0390161415	-0.0488044884	0.1139641006	-0.0803675069	0.0833843864	0.1521285058	0.0534919042	-0.0152697973	-0.0163544389	0.0209162022	-0.1111818924	0.1451603175	0.0892911411	0.0153351198	0.1184334114	-0.03497317	0.0472088479	-0.0863761731	0.1210961395	-0.0087666137	0.0912635484	0.0778153611	-0.0270136355	0.0889118737	0.0360616703	0.0985432112	0.0739800917	0.0462156007	0.1155639624	0.1424960377	-0.0200067526	-0.0858529314	-0.0383417777	-0.0086284045	0.0904845646	0.1543184513	-0.0370211565	-0.0582983775	0.0202122971	0.0331634272	-0.0322458666	-0.1259829984	0.0581069079	-0.0096138894	-0.0624334611	-0.0425952999	0.0049988111	0.0385893522	-0.0151180324	0.1750682476	0.1073205612	-0.085971256	0.1434728267	-0.0082906521	-0.1135094328	0.0246987197	0.156076	-0.022784	0.0005191106559999	0.0243597177759999	-0.0575711	0.2051259	0.04207663485081	0.00331443155521	-0.259783	0.188767	0.035632980289	0.067487207089	0.0021355	-0.00187804	4.560360249999999e-06	3.527034241600002e-06	-0.000879932	5.341699999999994e-05	2.8533758889999933e-09	7.742803246240001e-07	0.00115406	-0.00032308	1.0438068640000009e-07	1.3318544836e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.3864262634698	0.9155438256876778	0.8382204967548289	370134.0436616364	705.8441895314238	-0.3724360520189975	498216.01989527256	0.1387086128434974	626.5583738692122	1.5591914431042824	2.4310779562496148	392575.3958656315	623.7769814089925	447.5307949505428	1.079952	47.952293	0.2685113	0.145581	-0.002230452	-0.1265476686	0.1118398675	-0.0088317673	0.0972017525	0.0169872242	-0.0974082027	-0.0299432546	-0.0579187433	0.02659989	0.0267681653	0.1290513298	-0.0046427509	-0.1260144329	0.1092363744	-0.0272504543	0.0274806948	-0.1118250069	0.1133058189	-0.1061749161	-0.0130039318	0.0065911904	-0.0297359392	0.0937554009	0.0481316742	-0.016152092	0.0465678735	-0.046676611	0.0270755503	-0.0705783515	0.0347143786	0.1261402911	-0.0897499966	0.0442193307	0.0691645468	-0.0346463626	-0.0071746907	-0.0443452681	-0.0154536909	0.1523200147	-0.076186702	0.0529102536	0.0468204723	0.0472393787	0.0634251281	0.0160386759	-0.1071502791	0.011645065	-0.0602717249	-0.0026426223	-0.0210800514	0.0273805418	-0.1600734293	-0.1000910717	0.0227267817	-0.1109970765	0.0448242082	0.0553143536	-0.0266882449	0.07839359	0.0106160375	0.0038984848	0.074368987	-0.0734047692	0.0115443756	0.0600830983	0.0246599769	-0.1061760942	0.0893680048	0.1084933931	-0.0095293278	-0.0309460001	0.0383997675	-0.0119420817	-0.0214188684	0.0314410836	-0.0509573923	0.068286329	-0.1201782213	-0.0954604616	-0.0106533374	-0.1127290384	0.0315924503	0.167542	0.011466	0.000131469156	0.0280703217639999	-0.133101	-0.0755299	0.00570476579401	0.017715876201	-0.304278	-0.044495	0.001979805025	0.092585101284	0.00430443	0.00216893	1.85281176249e-05	4.7042573449e-06	-0.00123845	-0.000358518	1.2853515632400004e-07	1.5337584025000005e-06	0.00136702	0.00021296	4.535196160000004e-08	1.8687436804e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
606.9757515677187	-1.4106746957511405	1.9900030972325728	368419.562991197	701.1273384730924	-4.716851058331372	491579.5447543623	22.248683906481784	624.4175478045316	-2.140826064680596	4.583136239215806	389897.2740062245	620.6800661113484	430.6708984137277	0.985522	43.759415	0.2360635	0.16514	0.1114186097	-0.0202965495	0.0370657067	0.082499166	0.0032743223	0.0556688036	0.058892186	-0.10432385	-0.035325705	-0.1561496608	-0.0409332376	0.0071986629	0.0025192394	0.0824093082	0.0043362799	0.2176165689	-0.0313847321	0.0001908861	0.0222916744	-0.0967134646	-0.0231628188	-0.0490364179	0.00973187	-0.030722417	0.0121441388	0.0809510821	0.0094189588	-0.0686250348	0.0851201538	0.1201678981	-0.0268423439	-0.0999429427	-0.1064639504	0.0822659762	0.0878367061	-0.0116057928	0.0253617446	-0.0020313826	-0.0633865241	0.0792282036	-0.0024275629	-0.0005913787	-0.0752564999	0.0308650534	-0.0133279829	-0.0031359845	0.0016683622	-0.1360092089	-0.0123858986	-0.0876816956	0.1014629317	-0.0555086124	-0.0448710621	0.1248839534	-0.0295149512	-0.0362127269	-0.105533305	-0.0997679932	0.0819114148	0.0814617406	-0.0550174172	0.069963848	-0.060677356	0.0848802919	-0.0197768845	0.0259845348	-0.0602194882	-0.1117764373	0.0789899171	0.2127867573	0.0873984226	0.1260507357	-0.0467937373	0.0335037515	-0.0429726986	-0.0056534968	-0.0227203474	0.0133416746	-0.0676597516	0.024755393	-0.013011472	-0.1117560484	0.0383647583	0.155988	-0.011554	0.000133494916	0.0243322561439999	-0.174705	-0.041604	0.001730892816	0.0305218370249999	-0.313543	-0.009265	8.584022500000043e-05	0.098309212849	0.0012348	-0.0030696299999999	1.52473104e-06	9.422628336899996e-06	-0.00112081	0.00011764	1.3839169600000003e-08	1.2562150561000002e-06	0.00165256	0.0002855399999999	8.153309159999996e-08	2.7309545536e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.8594605895978	1.883709021879099	3.548359679108712	370709.842749456	708.1146600964395	6.987321623347043	501426.3718434961	48.822663468093154	625.5830399135403	1.16549210900871	1.3583718561615707	391354.1398274662	623.9276853934898	458.2505480793973	1.121879	49.813969	0.4626740999999999	0.281265	-0.0498064852	0.0609278925	-0.1111779554	0.0518426409	0.0114910728	-0.0254518051	0.0247843472	0.0387362985	0.0439368335	-0.0891490706	-0.0036508058	0.1726552295	-0.0145590604	0.0296923552	0.0054725307	-0.0631212517	0.027760695	0.0385942214	-0.0111100001	0.0343546679	0.0226354166	0.087219966	0.0732934317	-0.0168598733	0.1716577672	-0.0385854223	0.1419384061	-0.0662202581	0.0135675583	0.0681372864	0.0100725865	-0.1158270127	-0.1289330717	-0.0711363943	0.0149451714	-0.035572574	-0.0635476873	0.0283147482	0.0836948858	-0.101007713	0.0414913756	-0.157861323	0.0167125207	-0.0068853825	0.0442154505	-0.0188833027	0.1047266779	0.0035724501	-0.0087572417	-0.1249205631	-0.1039470342	0.117543431	-0.0173991582	0.0523065872	-0.0252732059	-0.0232882963	-0.0523622596	-0.0081171097	-0.0100981613	-0.0385862523	-0.0004217612	0.0153352259	0.1509012549	-0.1340146071	0.0349424953	-0.0688966076	-0.0642353905	0.0443174831	0.0186099992	-0.0121444234	0.0994197305	-0.0425455887	-0.1164933979	0.0160676797	0.0054732839	-0.0816314237	-0.1579434739	-0.0664536679	0.0903456177	-0.1400469219	-0.0153640485	-0.110592125	0.0449896151	0.155751	-0.0002369999999999	5.616899999999394e-08	0.024258374001	-0.283736	-0.1090309999999999	0.0118877589609999	0.080506117696	-0.497201	-0.183658	0.0337302609639999	0.247208834401	0.00439321	0.0031584099999999	1.93002941041e-05	9.975553728099995e-06	-0.000893998	0.000226812	5.1443683344000034e-08	7.99232424004e-07	0.00164282	-9.740000000000052e-06	9.486760000000101e-11	2.6988575524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
609.5130614299031	0.6536008403053302	0.4271940584478337	371506.1720536529	715.7034368122166	7.588776715777158	512231.4094648186	57.58953204192154	626.486806755104	0.9037668415636516	0.8167945039099388	392485.719038207	625.0633220539198	474.46206059087496	0.939634	41.721851	0.5292952	0.299168	-0.131683104	-0.0345287173	-0.0006359047	-0.1228061663	-0.0036410998	-0.0685200282	-0.0606648444	0.0886895962	-0.0615888467	-0.0205324906	-0.0093989578	-0.0428773381	0.0725369651	0.0564105735	-0.0442138453	-0.0177762079	-0.0197090393	-0.0682305356	0.071085306	0.0532473416	0.190487312	-0.0884207257	0.0015625728	-0.1652931082	0.0810344861	-0.1209653905	-0.0283890876	-0.0603560025	-0.0009265616	-0.040736886	-0.0435228707	0.0108111796	-0.0380958899	0.1008730447	0.0045745139	0.0099440235	-0.003583875	0.0220115573	0.0413629748	-0.0257219592	0.1970770908	0.1237879625	-0.1176224467	-0.0944466446	-0.111005715	0.0199836081	0.0012152459	0.1118059439	-0.0727481598	-0.0091569102	0.0342633395	0.0282599223	0.0704388618	0.0604775703	-0.0634662608	0.0780423801	0.0224903645	0.0554126255	0.0241587265	0.0668266	-0.0085119219	-0.024087672	-0.1000194265	-0.1951288842	0.0531169582	-0.0617926803	-0.1331578375	0.1136750736	-0.0298948595	0.0731532022	0.1093256165	0.0036642743	0.0868538914	0.0078971281	-0.1044978226	0.0420033202	0.1775070681	-0.0458928548	0.0243317787	0.0005756745	-0.017710062	-0.1092392569	0.0514415587	0.133817	-0.021934	0.000481100356	0.017906989489	-0.0924484	0.1912876	0.03659094591376	0.00854670666256	-0.28572	0.211481	0.044724213361	0.0816359183999999	0.00316241	-0.0012307999999999	1.00008370081e-05	1.5148686399999994e-06	-0.00127687	-0.000382872	1.46590968384e-07	1.6303969969e-06	0.00116464	-0.0004781799999999	2.2865611239999994e-07	1.3563863296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
607.5687996621085	-1.9442617677946143	3.78015382170784	369139.8463228553	697.3256672200831	-18.37776959213352	486263.0861639341	337.74241518154736	625.6921436696305	-0.7946630854735304	0.6314894194143115	391490.6586498975	622.4312797422622	434.2557800481176	1.260456	55.967098	0.293206	0.169956	0.0839832057	-0.1133642845	0.122789534	0.0921820934	-0.0344536349	0.0641000999	-0.0535462735	-0.1110342676	0.0743632851	0.0139034106	0.1039974277	-0.0019469987	-0.0540495318	0.0288293662	0.0289789588	0.0737737569	0.0603905083	-0.0415742679	-0.0678776782	0.1586978625	0.0409743533	0.0544664937	0.058697763	0.0144974319	0.1013064586	0.0270920108	0.0020374453	0.0976439917	-0.0354044294	0.0549688183	-0.0547470615	0.2314675758	0.0020247662	-0.1159375249	0.0412550673	0.0733136832	0.0329378725	-0.2144061446	0.1437178299	0.0247512118	0.1279759377	-0.0393071998	-0.0445214156	0.0222839994	0.0435877304	0.0144615027	-0.1247553468	-0.0695901369	0.0774976399	0.0036250706	0.0222045153	0.0760333556	0.0163393324	-0.0484221026	0.0297984519	-0.0026219019	-0.1026944743	0.093551194	0.1346503358	-0.0209512609	-0.0146572385	-0.0451308187	0.1316362375	-0.0342256573	0.0454440087	0.0734097282	0.0909201644	0.1494929943	-0.1011262306	-0.0702153616	0.0469675911	-0.0632919304	-0.0210001583	-0.0746117715	0.2282544002	-0.0330322066	0.0675036861	0.0100581349	-0.1758049152	-0.0946185588	-0.0200485104	-0.1076997553	0.0576957916	0.116724	-0.0170929999999999	0.0002921706489999	0.013624492176	-0.149344	-0.0568956	0.00323710929936	0.022303630336	-0.41839	-0.13267	0.0176013289	0.1750501920999999	0.00455078	0.0013883699999999	2.07095986084e-05	1.9275712568999995e-06	-0.00118665	9.022e-05	8.139648400000002e-09	1.4081382225e-06	0.000912282	-0.0002523579999999	6.368456016399997e-08	8.322584475240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
607.1730259430751	-0.3957737190334001	0.1566368366775287	368659.08343287016	707.3808804018931	10.055213181810018	500387.70995815744	101.10731213164594	625.9473607525073	0.2552170828768112	0.0651357593921491	391810.0984330295	622.2765601592312	430.3624977783702	1.177444	52.281151	0.1213099	0.082774	0.0717535998	0.079784408	-0.0765726721	0.0246084797	0.0712928914	0.0279173757	0.1041272835	-0.0323578969	-0.1059153611	-0.0749905312	-0.1118615005	-0.0148152642	0.1413376168	0.0058669558	-0.0902690571	0.0892236637	-0.1027442224	-0.045204293	-0.0561289251	-0.0117093869	0.0270169342	0.1012623162	-0.1384165639	-0.0257296857	0.0335112046	0.0913035317	0.1076160938	0.0288765975	0.0655700743	-0.0218562483	-0.0452080686	0.0010318153	-0.1344777657	-0.0697404892	-0.1271215597	-0.0812359075	0.0143175225	0.0033588573	-0.0823967887	0.0003909218	-0.009189351	-0.1753513895	0.1745137291	-0.0271093324	-0.0045787329	-0.0165395378	0.1040748149	-0.0816322613	-0.0772182903	-0.0414524614	0.0667943501	-0.0637862294	-0.0604383059	0.0501814493	-0.1310360728	0.057290012	0.0567268435	0.0140817857	0.078418531	0.123502059	-0.0120818565	-0.0075891299	-0.0656318631	0.0442521901	-0.0086855	-0.0575709362	-0.0289108441	-0.0689309137	-0.0932481174	-0.0835387426	0.0406957298	0.109115545	-0.0809479072	-0.2371433478	0.0709344029	-0.0678992398	-0.1979889867	-0.0718801078	0.0720826596	0.0051661957	-0.0223783947	-0.1059762505	0.0637282764	0.122392	0.005668	3.212622400000007e-05	0.014979801664	-0.226646	-0.0773019999999999	0.0059755992039999	0.0513684093159999	-0.425794	-0.007404	5.481921600000032e-05	0.181300530436	0.00457158	2.079999999999964e-05	2.0899343696399995e-05	4.326399999999849e-10	-0.001245	-5.834999999999998e-05	3.4047224999999973e-09	1.550025e-06	0.00145185	0.0005395679999999	2.911336266239999e-07	2.1078684225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.9075428046543	1.734516861579209	3.008548743102589	370768.3956844019	708.9496160108935	1.5687356090003275	502609.5580419933	2.460931410945629	627.5009606567572	1.5535999042499498	2.413672662485453	393757.4556251532	624.9549802531637	459.1831033625646	1.00084	44.439533	0.2722894	0.152642	-0.0743525086	0.0574781562	-0.0727984125	-0.0317736686	-0.1756390401	-0.0487459549	0.0649295762	0.0634511738	0.1273775801	0.1472403869	0.140355677	-0.0691115484	0.0814286221	0.0145923871	-0.0932572671	0.0658248599	0.0355052376	-0.1369274431	0.0481319031	-0.0643788944	0.0233772972	0.0750685864	0.0431174722	-0.0054468198	0.0148032164	0.0618549301	-0.005232302	0.094712434	0.0573263154	0.1131812549	-0.1218139805	0.0347647177	-0.0936417376	0.1108805996	0.0204928334	-0.0203108936	0.0034120526	-0.1313831625	-0.0476315041	0.1529162947	-0.1375594267	0.05499191	-0.0185892215	0.0170665369	-0.0143822229	0.0494534666	0.0454374356	0.0566545801	0.1570685442	0.1305845083	-0.027177898	0.0979095392	0.0617780593	-0.0941216239	-0.0899771081	0.0368578479	0.015526723	0.0245474855	0.0178077711	0.0134896333	-0.0722252622	-0.0482430239	0.0048648741	0.1763120662	0.0605480392	-0.0423198894	-0.0583677512	-0.1245658217	-0.0223113419	-0.0154669229	0.1324539946	0.0927216171	0.0184148477	-0.0540156063	-0.028200027	-0.0156119245	0.2107509127	-0.0074467824	-0.0977032609	-0.0604351037	-0.0246987197	-0.104071687	0.0695158277	0.124599	0.002207	4.870849000000002e-06	0.015524910801	-0.113793	0.1128529999999999	0.0127357996089999	0.012948846849	-0.388524	0.03727	0.0013890529	0.150950898576	0.00275511	-0.0018164699999999	7.590631112099999e-06	3.299563260899999e-06	-0.00120185	4.3150000000000046e-05	1.861922500000004e-09	1.4444434225e-06	0.000912282	-0.0005395679999999	2.911336266239999e-07	8.322584475240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.4124634657102	-0.4950793389441514	0.245103551849378	370165.7257004141	701.8606699894775	-7.08894602141595	492608.4000780783	50.25315569454902	625.4657321783112	-2.0352284784460157	4.142154959477683	391207.3821293509	623.372342401012	458.41721237125176	1.297903	57.629799	0.2056174	0.097689	-0.0502798587	-0.1535722294	0.120148523	0.0113401895	0.0953910935	0.0480695358	-0.1708404246	-0.0227393467	-0.0075416926	-0.0212055303	0.0082685259	0.1942287271	-0.0136386676	-0.0856854061	-0.1277302418	-0.049267038	0.0107217241	-0.0844284749	0.1013458458	0.0871991031	-0.1736257718	0.105565264	-0.1418019913	-0.0841674826	-0.0589021986	-0.0589839088	0.0321734944	0.1505185363	-0.0434934057	0.0357965061	0.0753069974	0.0647070832	-0.028320522	-0.0870935944	0.0103249697	-0.0481461329	-0.0495844146	0.0603533541	-0.1017065748	0.0362487394	-0.0178199427	0.0051496278	-0.0518486709	0.0526775508	-0.0120439023	0.0908483498	-0.1226419115	0.0308133573	-0.0868508136	-0.1170496789	-0.115030941	0.117893646	-0.1115170444	-0.0745292801	-0.0154637796	0.0525448997	-0.0630540491	-0.1317617227	-0.0517673875	0.0223300712	-0.1053015636	-0.1055114303	0.0687636086	-0.0581636446	0.1007739525	-0.001084532	0.2175774634	-0.0494663689	-0.0026331258	-0.0468310669	0.0432764167	-0.023444092	0.0743134252	-0.1019647698	-0.0602956788	0.0968910445	-0.0197861469	0.0620114259	0.02363909	0.0055175075	-0.0270084943	-0.1019893188	0.0750362016	0.127192	0.0025929999999999	6.72364899999999e-06	0.016177804864	-0.160015	-0.0462219999999999	0.0021364732839999	0.025604800225	-0.343097	0.0454269999999999	0.0020636123289999	0.1177155514089999	0.00428115	0.00152604	1.83282453225e-05	2.3287980816000006e-06	-0.00143378	-0.0002319299999999	5.379152489999999e-08	2.0557250884e-06	0.00138182	0.0004695379999999	2.2046593344399999e-07	1.9094265124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
606.4993912759223	-1.91307218978784	3.659845203339642	367841.5116180643	697.9144612794572	-3.9462087100203007	487084.595262995	15.572563183040083	626.2783386036332	0.8126064253219738	0.6603292024745566	392224.55740412703	621.9802153362139	421.720588415204	1.449156	64.345772	0.2741675	0.175485	0.1164002862	0.0743011492	-0.0354519246	0.0251042385	-0.0020922293	0.1015104668	0.1087809655	-0.0652911814	-0.1095479207	-0.0381974777	-0.0334083101	-0.1114652562	0.1051972301	-0.0394330912	-0.1032875993	-0.0120545895	-0.0628181469	-0.0338803154	0.0813813665	0.0039720825	0.0767507651	0.1719537622	-0.0261757161	0.1186042516	-0.023721535	-0.0566640801	-0.0457946536	-0.0258774196	-0.0413716441	-0.0606914297	-0.1212300583	-0.0459967922	-0.1040191552	0.1074028985	-0.1015211072	0.0676627978	0.1641496707	0.0489378428	0.1583734116	0.0456131596	-0.126717544	0.0827419009	0.0260981641	0.0190429612	-0.0780833917	-0.1480156568	0.0698859693	-0.1079420348	-0.0489305138	0.0181763986	0.1367453596	-0.0722912051	0.0315728431	-0.0640438796	-0.1557620267	0.0467608405	0.0827520087	0.0059538693	0.0310203333	0.1084193132	0.0319861795	-0.1740153667	0.0707860857	0.0620759011	-0.0666482086	-0.1184466715	-0.0286934951	0.0018032985	0.0306442125	-0.0064075622	-0.0339027792	-0.0526428453	-0.1249723348	-0.0158613638	-0.1179170053	0.0334253292	0.1702212949	-0.0330615433	-0.0080382978	-0.060238897	-0.0293067317	-0.0997327036	0.0802681812	0.128521	0.0013289999999999	1.7662409999999915e-06	0.016517647441	-0.258948	-0.098933	0.009787738489	0.067054066704	-0.48508	-0.141983	0.020159172289	0.2353026064	0.00446396	0.00018281	1.9926938881600004e-05	3.3419496100000097e-08	-0.00102928	0.0004044999999999	1.6362024999999993e-07	1.0594173184e-06	0.00143296	5.114000000000008e-05	2.615299600000008e-09	2.0533743616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.826219336886	2.326828060963635	5.414128825287789	370669.365352046	713.2228827341037	15.308421454646464	508686.880455545	234.34776743308012	625.9779538032068	-0.3003848004264	0.0902310283272081	391848.3986476497	624.2451240127574	461.1164165014539	1.156137	51.335094	0.31760035	0.171574	-0.0765518253	0.0561779867	-0.0994872462	0.0628089005	-0.1419434243	-0.120319481	0.0361943781	0.0461852592	0.1837795862	0.0564134528	0.0273751783	0.0359575695	0.094447504	-0.0024453444	-0.0981235634	-0.0491723807	-0.0457288601	-0.0450746286	0.0543102563	-0.0057667986	0.0799132452	-0.0702095165	0.0644005952	0.0501920128	-0.0891052685	0.0630662883	-0.058911987	-0.0693505281	-0.0439318096	-0.0922591299	-0.0833976963	-0.0149476615	-0.0235826931	0.0147415868	0.0034480546	0.1216267605	-0.0124444215	-0.1039885087	0.1511579435	-0.0591285668	0.0007983763	-0.0690270908	-0.0310219263	0.0321459273	0.001095716	-0.0386887847	0.0489164797	0.0494776665	0.1584697617	0.010805041	-0.1289225097	0.1235069022	0.0304467017	0.0497408257	-0.0589517507	0.0983843647	0.0639217256	0.0209144437	-0.0708257785	0.1064028925	-0.1027290707	0.0659198001	0.0239265645	0.0049101644	-0.1240754548	-0.0380213879	-0.0736279254	0.0823767196	-0.04446542	0.0433160982	-0.0909691469	0.0211522457	0.0525722478	0.0670342106	-0.0852225907	0.0738728506	0.0107080989	0.0934009429	-0.0926986298	-0.113851297	-0.0315924503	-0.0973056967	0.0851916578	0.118041	-0.01048	0.0001098304	0.0139336776809999	-0.135254	0.123694	0.015300205636	0.018293644516	-0.421703	0.063377	0.004016644129	0.177833420209	0.00262919	-0.00183477	6.9126400561e-06	3.3663809529000013e-06	-0.00107482	-4.553999999999995e-05	2.0738915999999953e-09	1.1552380324e-06	0.000912283	-0.000520677	2.7110453832900013e-07	8.322602720889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.8965821355894	0.0703627987033996	0.0049509234413751	370755.04773640254	704.2951737615195	-8.927708972584128	496031.691783769	79.70398749915914	626.317089801186	0.3391359979791559	0.115013225125318	392273.0969770269	624.0726596109093	461.06233241292136	1.21044	53.746246	0.1743734999999999	0.108624	-0.0549907307	-0.1325710381	0.0890783974	-0.0587249923	0.1451690553	0.039424196	-0.138095955	0.0230440521	-0.0791855096	0.0084477671	-0.0626660317	0.143349496	0.0107617739	-0.0892555375	-0.0243879341	-0.0476694273	0.0094305016	-0.0711778225	-0.0136704746	0.0386310179	0.1643260724	0.0698476463	0.1199102399	0.0239226832	0.1401854556	-0.2326734288	-0.0922138677	0.0992321195	0.0636589323	-0.0922950037	-0.0187614352	-0.0989959181	0.0038730745	0.0338769078	-0.0307385813	0.0663627188	0.1446249576	0.0892907098	-0.0739788595	-0.0456063092	-0.033165481	-0.1087747671	0.0551577109	-0.1233872344	0.0606732054	0.0645945788	-0.0810749715	0.0722356361	-0.1292203181	-0.0427327007	-0.0656203441	0.021260284	-0.1420034299	-0.0425966424	0.0427559164	0.0352105058	0.0581279062	0.1061304988	-0.0070997315	-0.0161226461	0.0382965659	-0.0512488657	-0.0005113222	-0.0392709762	0.0907455432	0.0526207091	-0.0583870886	0.163708164	0.0856276194	0.0031275586	0.0023335157	-0.0391084437	-0.0904724361	-0.0211150548	-0.0458171087	0.12006737	0.1542301777	-0.0895343306	0.074183787	-0.1348761394	-0.0338646736	-0.0947124447	0.0897877085	0.122647	0.004606	2.121523600000012e-05	0.015042286609	-0.13671	-0.0014559999999999	2.1199359999999568e-06	0.0186896241	-0.341814	0.0798889999999999	0.0063822523209999	0.116836810596	0.00431858	0.0016893899999999	1.86501332164e-05	2.8540385720999997e-06	-0.00115388	-7.905999999999994e-05	6.250483599999991e-09	1.3314390543999995e-06	0.000912283	0.0	0.0	8.322602720889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
