global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
709.102079338714	0.2704503715984856	502825.7589224879	0.0731434034977589	834.2512940004499	-1.7197958028840503	695975.2215414251	2.957697603617595	666.0674376579022	1.480082676592474	443645.8315081635	2.190644729549142	667.4069427134096	531.3862153920915	0.88539	23.033943	0.12509643	0.0634124	-0.06505874	0.049588393	-0.0353675176	-0.0620303882	0.095523466	0.0076262713	0.1595566153	-0.0214080476	-0.0339823977	-0.1591427969	-0.0049523715	0.067823765	-0.0280119686	-0.040087447	0.0195850615	0.1307714967	-0.0632897796	0.1110855632	-0.1308146723	-0.0441935156	0.0217013214	-0.0151166412	0.0645544562	0.0815427735	-0.1311653609	-0.0503824187	0.060006676	-0.0566400071	-0.039209322	-0.1175611144	0.0255013128	-0.0476418201	0.1262613307	-0.0185693806	0.0866295982	-0.2018013145	0.0418236673	0.0357105941	-0.0053070898	0.0906650493	-0.0013933382	0.0011406435	0.0183034417	0.0264081756	0.0579623417	-0.0313803451	-0.0854706505	0.0079378161	0.0053603811	-0.0937899068	0.0750612357	-0.1485565457	-0.0242502551	-0.114003962	0.1743213382	-0.0471976448	-0.1432805662	0.0209207957	0.0372108245	0.0782104194	-0.1558453947	-0.0002155595	0.1409545218	-0.03553297	-0.1146463523	-0.0533788068	0.0044173501	0.0556865081	-0.0903301147	-0.0589632902	-0.1012834728	0.0726214881	0.0789481487	-0.0994645229	-0.023149497	0.0571196035	-0.027373397	0.1577997473	-0.030379437	-0.0500434267	-0.0766754982	-0.0258408766	-0.0084891285	0.0484689199	-0.0745402132	-0.122406408	0.0143063479	0.0255082301	-0.0421486364	0.0118999327	0.0193862471	0.0406208721	-0.0339833443	-0.1028777283	-0.0478856141	-0.0823157607	0.1320541462	-0.1604839272	-0.02716933	-0.0400788686	0.0589205184	-0.0059978597	-0.0933950888	0.1997459228	-0.0333620676	-0.0253160708	0.0113448252	0.213002194	-0.1637803288	-0.0855501481	-0.0934287529	0.0106533374	-0.1127290384	-0.0315924503	0.343803	0.024746	0.000612364516	0.118200502809	0.182545	0.052713	0.002778660369	0.033322677025	0.0227003	0.02052543	0.0004212932766849	0.00051530362009	0.00485228	-0.00010598	2.35446211984e-05	1.1231760400000064e-08	0.00176997	0.00028702	8.238048040000001e-08	3.1327938009000003e-06	0.00374582	-0.00014924	2.227257760000004e-08	1.40311674724e-05	0.0
708.7979357441436	-0.3041435945704052	502394.5137151592	0.092503326118207	835.0551485231936	0.8038545227436771	697317.1010750929	0.6461820937354649	665.186811980034	-0.8806256778682382	442473.4948321611	0.775501584520894	666.3121671533667	530.8750784333442	0.924665	24.055717	0.1428058999999999	0.0801733	-0.0729776751	0.0995829153	-0.0971599385	-0.1270497643	-0.0353415554	0.1319919974	0.0764835261	0.0558710007	0.0307649357	-0.0419631984	-0.0745590327	0.0524783285	-0.1196288787	-0.0207527946	-0.2508405179	0.0915568576	0.0273410648	-0.0112980989	-0.0885244611	-0.058184405	0.0513300767	-0.1575728587	0.0220229763	0.0106964119	-0.1150544944	0.0340849851	-0.0361052574	-0.0720282878	-0.2409187981	-0.0797440728	-0.0139829354	-0.1084684085	0.0201816491	0.1185093004	0.0948028434	-0.0084521311	-0.0392233501	0.1614005473	-0.0180884263	-0.1863710931	0.0509859753	-0.2330620977	-0.0439739257	0.0029958296	-0.026648027	0.1056223221	0.1162431171	0.0065779403	-0.1140993474	0.1349884676	0.0726225713	-0.0100565163	0.0752481016	-0.0853327469	0.0889093306	-0.0246656325	0.0769207714	0.0059249081	-0.1630831299	0.026071874	0.0748669426	0.0414822529	0.0921195686	0.0648943576	-0.0032556547	-0.0569736578	0.142808392	-0.0289942408	-0.0224312758	-0.1119935536	0.0931181543	0.0433121045	0.2124821195	-0.0565465863	-0.0250692739	0.0676644385	-0.1775795699	0.0559209762	0.0092390149	-0.0017468617	-0.0357731927	0.0731894822	0.056939963	0.0923086196	0.0285510883	-0.0956274979	0.029777024	0.009089426	0.1699386601	0.0294541632	-0.0162932413	-0.1152338366	-0.1476113015	-0.0473575777	0.1855332928	0.0865259838	0.0071412097	0.0927817652	0.1126840778	0.0651039736	-0.057686195	0.0080829369	0.125374214	-0.0430030399	0.162373959	-0.0150380778	0.0225748216	0.1164876411	0.0459773216	-0.0997945187	0.0253349704	0.0082906521	-0.1135094328	-0.0246987197	0.343885	8.199999999997098e-05	6.723999999995241e-09	0.1182568932249999	0.123371	-0.059174	0.003501562276	0.0152204036409999	0.044755	0.0220547	0.00048640979209	0.002003010025	0.00456482	-0.0002874599999999	2.08375816324e-05	8.263325159999988e-08	0.000873766	-0.000896204	8.031816096160001e-07	7.63467022756e-07	0.00379206	4.623999999999991e-05	2.1381375999999916e-09	1.43797190436e-05	0.0
708.3830709179077	-0.4148648262358847	501806.5751630855	0.1721128240477308	835.1081098305606	0.0529613073670134	697405.5551047716	0.0028049000780232	664.0539910980234	-1.1328208820106056	440967.7030932137	1.2832831507192863	665.8479942378634	530.1261732159345	0.976812	25.41235	0.2346914	0.122433	-0.0997337978	0.0896825345	-0.1085392801	0.0569327199	-0.0257809526	-0.0751158904	0.0306912724	0.1298065506	0.016593529	-0.0958561829	0.0202202882	0.0468387498	-0.0600095025	-0.0469843113	0.0295511515	0.1316124673	0.1546234675	0.1216314478	-0.0480458323	-0.0427505339	0.0986047414	0.0359573902	0.0013334057	-0.0456320518	-0.200955011	-0.0554936623	-0.0026113818	-0.0826068405	-0.0147134798	0.0876940901	-0.0037409058	0.0951243053	-0.0648428424	0.1406519175	0.0083953286	-0.008473861	-0.0436970037	-0.1006666564	0.1036901585	-0.001198164	-0.0849175091	0.0358082983	-0.0144246576	-0.1517475263	-3.00958e-05	-0.0458530476	-0.0087511712	0.1617858211	-0.2858044677	-0.142061807	0.0508172907	0.0748169816	0.035128856	0.0598107075	-0.0343323518	0.028518396	0.1171411558	0.1591666225	-0.0777735487	0.0197388183	-0.0364368293	0.0632581556	-0.1082608151	0.0845616206	0.0585204425	-0.0714381356	-0.0433923694	-0.0166776001	0.0647215938	-0.1770966465	-0.1307540156	-0.0302990886	0.0454977364	-0.0538826865	0.0689605418	-0.0803310126	-0.0583990902	-0.1333977258	0.0362527892	0.044851118	-0.0628569216	-0.1887542118	0.1025703293	0.0280889711	-0.0673610238	0.0309134885	0.0145683606	-0.1040040407	-0.0913986496	-0.1071739199	-0.0105577728	0.0273921924	0.0530275511	-0.0174043776	0.1362891535	-0.067879435	-0.0212340581	-0.0381342062	0.0317291571	0.1182113276	-0.0052165624	0.1494569477	0.0377044011	0.1132370865	0.1246203581	0.0575601608	0.0049052461	-0.0250963484	0.1858079984	0.0609266908	0.0758747051	0.0059244253	-0.1140958982	-0.017710062	0.344002	0.0001169999999999	1.3688999999994909e-08	0.1183373760039999	0.0922654	-0.0311055999999999	0.0009675583513599	0.0085129040371599	0.12722	0.082465	0.0068004762249999	0.0161849284	0.00344933	-0.0011154899999999	1.18978774489e-05	1.2443179400999996e-06	-0.00010533	-0.000979096	9.586289772160002e-07	1.10944089e-08	0.00411755	0.00032549	1.0594374010000023e-07	1.69542180025e-05	0.0
707.0624765791894	-1.3205943387183652	499937.3457862967	1.7439694074549963	828.9981864635591	-6.109923367001443	687237.9931598699	37.33116355063025	665.2706530985163	1.2166620004928743	442585.0418741264	1.4802664234433234	665.6788323941151	523.3712372107761	1.093932	28.459295	0.4084533	0.219784	-0.086899488	0.1116216815	-0.0619913122	0.0950395661	0.1024382159	-0.0813220907	0.1314238597	0.0249547436	0.0304998821	0.0019839928	-0.083170428	0.2220239877	-0.133857588	0.0406021986	-0.2215644825	0.0480900229	0.1209668506	0.0294892356	-0.0483175808	-0.0786089509	0.0333490315	0.0931496867	0.2085007726	-0.1585624149	0.0033196284	0.0282102366	0.1539393826	0.0110032915	-0.1535863292	-0.0724205149	-0.0177026075	0.0532861373	0.0198128834	-0.0435194706	0.1567406563	0.0954430084	0.1503437553	0.0471932543	-0.2461335669	0.0553032437	-0.1508502407	-0.0121481586	-0.1271614501	-0.1390755539	-0.0142240682	0.1019115811	0.0925137984	-0.1448846633	0.047878562	0.0744990958	0.039309109	0.09216801	0.0022717685	-0.0976381572	-0.1393793397	-0.128793086	0.0228049165	-0.0324044741	0.1289890303	0.0121343762	0.0514274767	-0.0173758948	-0.0267583225	-0.0602941396	0.0329511175	-0.1026977457	-0.0690838875	0.0319940403	-0.0106120815	-0.1526997795	0.1950998546	0.0473820806	0.2953885184	0.0861249907	-0.0960097006	0.0312611377	-0.0037052162	0.0116072421	-0.0491725246	0.1231362171	0.0180939607	0.172549657	-0.1503894823	0.0578169177	0.1875322159	-0.2378849547	-0.1382987142	0.0242801276	-0.08610156	0.0957642936	0.0598186922	0.0664607184	-0.0304797424	0.0470170424	0.05426885	-0.039231927	-0.2215200849	0.0741098928	-0.1309188512	-0.0776843314	-0.0988449115	0.0476857157	0.0264541593	-0.0302880437	-0.0681244913	-0.1096494847	-0.0022943056	-0.0292809278	-0.0717229504	-0.0012682847	0.0496020704	0.0035556678	-0.1144874327	-0.0106533374	0.363362	0.01936	0.0003748096	0.132031943044	0.136869	0.0446035999999999	0.0019894811329599	0.018733123161	-0.0197482	-0.1469682	0.02159965181124	0.00038999140324	0.00549167	0.0020423399999999	3.01584393889e-05	4.171152675599999e-06	0.00180276	0.00190809	3.6408074481e-06	3.2499436176e-06	0.00411755	0.0	0.0	1.69542180025e-05	0.0
709.1908547841686	2.1283782049791853	502951.6685094997	4.5299937834304185	833.5903469484161	4.592160484857004	694872.8665255808	21.087937918682115	665.0754530587244	-0.1952000397918709	442325.35826126754	0.038103055534748	665.2744794168067	529.2705429064672	1.095977	28.512493	0.1294929	0.0649315	-0.0990405266	0.1096792485	-0.0314784644	0.004913166	-0.0581644878	-0.1360343191	-0.1434703416	0.237586043	0.0535824976	-0.0037400055	-0.0165180808	-0.0773709974	0.0007569204	-0.116233961	-0.3040067158	0.0978102937	-0.0091576826	-0.0851709153	0.1687918832	-0.0584377787	0.0495498226	-0.069791586	0.0339770437	-0.1174787711	-0.0496936513	-0.0580615604	0.0193486097	-0.0933907955	0.0697478473	-0.0316666194	0.1775756571	0.1178822402	0.0967496736	-0.0487332761	0.0037855591	-0.0867193998	0.1345221308	-0.0410601972	-0.1477693622	0.0102935945	-0.043845149	0.1007578722	0.1028465244	0.1474407523	-0.0752058652	-0.1131387611	0.002265475	-0.1367874973	-0.0879222531	0.0682615391	-0.1196442188	-0.020134394	-0.0317921649	0.165324852	0.0977144937	-0.1230543569	0.1379300864	-0.0086888666	-0.1203184713	-0.0337765358	-0.1695714289	-0.0471403237	-0.1518900805	-0.1126871293	-0.0425115158	-0.0732095209	-0.030078326	-0.0647932698	0.0783293381	-0.0774839571	-0.0912270731	-0.0611995142	0.142380979	0.0388248822	0.2232223849	0.1081150102	-0.0024166839	0.0067646347	-0.1307046125	0.1337433264	-0.0450238556	0.1172863544	-0.1821343646	0.0247152329	-0.0631914909	0.1928628612	-0.2509009128	0.097784183	-0.0058055553	-0.0489997008	0.0361442502	0.0174103652	0.0829480842	0.233888269	0.0192312915	0.1259236268	0.1169089862	-0.1073266955	0.1113428038	-0.0746887455	0.0358697778	0.0448585815	-0.0518815352	0.0959647129	-0.0109025903	0.0239372414	-0.0492951242	0.0675731568	0.0294375409	0.1401123063	-0.0032292029	0.0011853914	-0.1146833673	-0.0035556678	0.358251	-0.005111	2.612232100000033e-05	0.128343779001	0.15648	0.019611	0.000384591321	0.0244859904	0.0127627	0.0325109	0.00105695861881	0.00016288651129	0.0064931	0.00100143	4.216034761e-05	1.0028620449000004e-06	0.00176791	-3.4850000000000115e-05	1.214522500000008e-09	3.1255057681e-06	0.00452647	0.00040892	1.672155664000001e-07	2.0488930660900003e-05	0.0
710.924319432336	1.7334646481674554	505413.3879603301	3.00489968644632	839.9570257271422	6.366678778726055	705527.8050683871	40.53459867148069	665.0550176608973	-0.0204353978271001	442298.1765159365	0.0004176054843518	667.1852019907371	532.7319806868331	1.014496	26.392706	0.1156126	0.0565275	-0.1124015072	0.0979253696	-0.0836379826	0.0940911314	0.0610565719	-0.0874062996	0.1085273767	0.1253599001	-0.1594635424	-0.0122666075	0.0137902506	0.0454745792	-0.075533481	-0.0760848356	0.0515291719	0.0873132716	0.0512811677	0.1294649576	-0.0720610472	-0.124218728	0.0554310143	0.0756761903	0.0860184255	-0.1598507528	-0.1323641948	-0.0160083378	-0.0538576053	0.0004203347	-0.0336692094	0.0717377292	0.0931958856	-0.0324676631	0.0904744867	0.0466462904	-0.0165322977	0.0868969676	-0.0330777351	-0.0041166892	-0.0270828384	0.0376049003	0.0096925253	0.0512472825	-0.1222072866	0.1622965276	-0.082360627	0.1291306411	-0.1121595508	0.2031826094	0.0130849135	-0.0571639605	0.0949221717	0.1054566902	-0.0556305663	-0.0193967394	0.1200734845	-0.0187856342	-0.0717052611	-0.0853697694	-0.0041374718	-0.0286840589	-0.0181128763	0.0210240738	-0.0749380773	0.0604364353	0.0583994898	-0.1400916747	-0.0989397552	0.0874539653	0.0469637233	-0.1707916929	-0.0498271898	-0.009379742	-0.0752389962	-0.1864845066	0.0172533496	-0.1284407941	0.0045682216	-0.0778901411	-0.1111405371	0.000834364	-0.0121889565	-0.1349300659	-0.0395606259	0.087041149	0.0513596481	-0.0486218633	-0.0112546046	-0.0840781569	0.2640197264	0.0393591077	0.0629529404	-0.1085666646	0.0826322031	-0.0653156804	-0.1421934309	-0.0252993586	-0.0034942904	-0.1871981173	-0.1530935735	-0.0077789083	-0.048856924	0.0248395194	0.0178115544	-0.0666595279	-0.0483320187	0.04285371	-4.34959e-05	0.0124034278	-0.0433470988	0.0312659238	0.0385276465	-0.0011853914	-0.1146833673	0.0035556678	0.372973	0.014722	0.000216737284	0.139108858729	0.128038	-0.0284419999999999	0.0008089473639999	0.016393729444	-0.0117024	-0.0244651	0.00059854111801	0.00013694616576	0.00569435	-0.00079875	3.24256219225e-05	6.380015625e-07	0.00192883	0.00016092	2.5895246400000053e-08	3.7203851689e-06	0.00452647	0.0	0.0	2.0488930660900003e-05	0.0
709.0468605890965	-1.8774588432395376	502747.4505112536	3.5248517080583426	834.7849326366751	-5.172093090467115	696865.8837572181	26.750546936457678	666.6241202896679	1.5691026287705654	444387.7177519736	2.4620830596146988	667.5174309608003	536.9293642091446	0.97449	25.351927	0.0885556	0.0472684	-0.1131917543	0.0822923263	-0.1267077963	-0.1383419379	0.1228276794	-0.0140739075	0.1289284078	0.0266221672	-0.0784287965	-0.0198426915	-0.0736692784	0.0352947781	-0.0882046444	-0.0449983627	-0.1151569766	0.0542746832	0.0465689768	-0.1014773099	0.0660089188	-0.1381058444	-0.010868448	-0.111228188	0.1646032955	-0.0748138385	0.0119766636	-0.0615645739	-0.0289588907	-0.0663692752	0.0171537834	-0.0408440141	0.0119137622	-0.0014597686	0.0492199036	-0.0556016755	0.0055779667	-0.0136064044	0.0953410616	0.2096723305	-0.0617103929	0.0893352517	-0.0018106434	0.0121050212	-0.0455721023	0.0450364378	-0.0014975812	0.0237835053	-0.1307647598	-0.1234381519	0.0162794924	0.1521021396	-0.0066484683	-0.0317054034	0.0292498207	0.1323619266	0.0545964115	-0.0952861182	0.0227479876	0.1392104783	0.0078661957	-0.0059611072	0.1702899263	-0.0223797505	0.0086712904	0.1008297299	0.1210402209	-0.1569928969	0.0254021777	0.0540447933	-0.0923919576	-0.126703883	0.0724044559	-0.0628911263	0.0919006239	-0.0231469748	0.0489247567	0.123990778	-0.019309197	0.0351345624	-0.037481582	0.0333567111	-0.0055145224	0.1317937433	-0.0500232777	-0.0296025202	-0.0330689272	0.045214525	0.0051310813	-0.0022885769	0.0792860582	-0.0295095644	0.0599961566	0.0132776262	0.0008882964	0.0354734964	-0.0724733563	-0.052530589	0.0911973957	-0.0904304028	-0.011469776	-0.2131092386	0.0798241507	-0.0859425065	0.1233007658	0.1208612584	-0.0200480804	-0.0518132835	-0.0706376539	-0.1452467554	-0.0037421074	-0.0897740581	0.0109640448	-0.0035556678	-0.1144874327	0.0106533374	0.39248	0.0195069999999999	0.0003805230489999	0.1540405504	0.140067	0.0120289999999999	0.0001446968409999	0.019618764489	0.0234202	0.0351226	0.0012335970307599	0.0005485057680399	0.0053396	-0.00035475	2.851132816e-05	1.2584756250000006e-07	0.00184564	-8.319000000000013e-05	6.9205761000000224e-09	3.4063870096e-06	0.00452647	0.0	0.0	2.0488930660900003e-05	0.0
708.541732247742	-0.5051283413545207	502031.3863366309	0.2551546412395691	837.39500675841	2.610074121734897	701230.3973439175	6.812486920950193	664.2941490130349	-2.329971276632932	441286.7164129523	5.428766149934496	666.1144231864822	526.6559687315781	1.017066	26.459564	0.051675	0.0262717	-0.1253121619	0.1522842405	-0.0665517753	-0.067675965	-0.1590692193	0.0525817783	-0.0081282702	0.1434038868	-0.0314838456	-0.2144315329	0.0049104844	-0.0752390889	-0.0613818155	0.0398665118	-0.0720349846	0.0159662133	-0.0296646904	-0.0348519139	-0.0984132725	-0.1267729453	0.0812055387	-0.0607302845	-0.0251177068	-0.1278087582	-0.0503704823	-0.015385064	-0.0644063233	-0.0048697821	-0.0174505689	0.0512515376	-0.0102951655	0.0524717191	0.0968536789	-0.0897407556	0.0248596419	-0.0533099229	0.0686244006	-0.0720699149	-0.196980806	0.0170293466	0.0082568427	-0.0264002883	0.1978046618	-0.0870012599	0.054700061	-0.057558945	-0.0534120384	0.0752331371	0.0804340398	-0.1070464987	-0.0425129777	-0.030432284	-0.0297139919	0.0006353822	-0.0007525518	-0.0828159819	0.0086455473	0.0130214494	-0.0584837583	0.014161435	0.092222573	-0.1256828104	0.172421319	0.0532827844	-0.0497280415	-0.1289812914	0.0759239961	-0.0365337743	0.056150771	-0.1328968935	-0.1232620963	-0.1174513879	0.0358459912	0.0438093496	0.0178808626	0.0224313563	-0.0551166505	0.0336425853	-0.0548368622	0.0128428326	0.0276033526	-0.0480644787	-0.0056027298	-0.0122594851	0.2479362272	0.0588618947	-0.1144010571	0.0720239233	-0.0700447718	0.0496518295	-0.01349671	-0.0935512952	0.0104828985	0.0530655947	0.0584595544	-0.0325664837	0.0198196321	0.1092008143	-0.097205615	0.1311426479	0.1244637738	0.0912025186	0.0642216134	0.0035733629	-0.1732896826	-0.0563382083	-0.0058538586	-0.0505271924	0.0559894716	0.024772542	0.0908143925	-0.0059244253	-0.1140958982	0.017710062	0.374397	-0.018083	0.000326994889	0.1401731136089999	0.138875	-0.0011919999999999	1.4208639999999967e-06	0.019286265625	0.0301692	0.006749	4.554900100000002e-05	0.00091018062864	0.0056871	0.0003474999999999	3.234310641e-05	1.207562499999998e-07	0.00186614	2.050000000000012e-05	4.202500000000049e-10	3.4824784996e-06	0.00467149	0.00014502	2.1030800400000014e-08	2.1822818820100003e-05	0.0
708.8232481830973	0.2815159353554008	502430.3971648368	0.0792512218590262	833.7660879137171	-3.628918844692862	695165.8893549442	13.169051981366977	663.8166325525773	-0.4775164604576503	440652.5216534434	0.2280219700080026	665.192955406498	528.5083351686545	0.975074	25.367117	0.35910065	0.195485	-0.1655371045	0.1631177789	-0.0844266775	0.0902343434	0.0313060786	-0.1340982611	-0.0025937981	0.1140112995	-0.0581328494	-0.1102901995	-0.0647663978	0.1030491921	0.1416012714	-0.0426955313	-0.0941672725	0.0580020282	-0.050067469	-0.016453353	0.0194534591	-0.1419745794	0.0727733959	0.1009860496	0.1019242017	-0.1640295245	-0.0651152825	-0.056875682	-0.0530397142	0.0715295529	0.2447187061	0.1022843621	0.0557545931	0.1028197819	0.0266600785	0.0242543627	-0.0820465454	0.0144512948	-0.1351029985	-0.0151754843	0.1767442862	0.0239549579	0.1673432868	0.0663483997	-0.1465945949	-0.0234238604	-0.1125680332	0.1372914687	-0.0890438312	-0.0057983653	-0.0681769551	-0.0233358293	0.1132381444	-0.1695689321	0.0498627881	0.0507661654	-0.1514821454	0.0279771857	0.0187588774	0.0742471355	-0.0880636017	-0.0928862366	0.1877342849	0.0466621994	0.1081338615	-0.0743952567	-0.0144149744	-0.1571257212	-0.0976374313	-0.0146423007	0.0352205584	-0.1376143197	-0.0635600158	-0.054314973	-0.0705007085	0.0086408425	0.0211182764	-0.1470071787	0.1234872905	-0.0023409208	-0.0349070965	0.0534975731	0.0517213536	0.0475226695	-0.1135960729	-0.015478397	-0.1114007967	0.1963446678	0.0715821084	-0.1939272848	0.0002754362	-0.0156696997	-0.0563955927	-0.1210098605	0.0330095249	-0.0899761703	-0.0036851358	-0.1202430687	-0.0996375355	-0.0202041283	0.0944436273	-0.0207369268	-0.086543963	0.0787249979	0.0183621114	0.0606303636	-0.1209589696	-0.0480471159	-0.091472474	-0.0441610243	0.0180355945	-0.1301488862	0.1152285176	-0.0082906521	-0.1135094328	0.0246987197	0.398399	0.024002	0.000576096004	0.158721763201	0.12295	-0.0159249999999999	0.0002536056249999	0.0151167025	0.142597	0.1124278	0.01264001021284	0.020333904409	0.0032322	-0.0024548999999999	1.044711684e-05	6.026534009999998e-06	0.000416923	-0.001449217	2.100229913089e-06	1.73824787929e-07	0.00490229	0.0002307999999999	5.326863999999989e-08	2.40324472441e-05	0.0
710.1797064502329	1.3564582671355083	504355.2154537389	1.839979030480266	835.9995203388801	2.23343242516296	698895.1980068375	4.988220397769299	664.4921204286965	0.6754878761191776	441549.7781118252	0.4562838707839974	665.6434104313515	528.2558540937298	0.93308	24.274632	0.3089234499999999	0.165474	-0.1400360571	0.1329102544	-0.0473974855	-0.0696629358	0.0689268404	-0.0889280533	-0.0550546191	-0.1426526896	-0.1524426203	-0.1454936128	-0.1404083243	0.0008251694	-0.0079342163	-0.0410334798	0.0304041901	0.0247067181	0.0253175195	-0.0391807845	0.0522983059	-0.1555580882	0.0727174909	-0.0150641746	0.0163255007	0.0411726751	0.025918412	-0.1537739302	-0.0462642991	-0.0179019511	0.0773888618	0.139420418	-0.013161652	0.1216107986	0.0144950505	0.0354516285	-0.1311929298	0.0534596741	0.0325127324	0.0713819216	0.0467571865	0.0349104046	-0.0460069577	0.0484209778	0.0568073904	-0.1118116749	-0.0099576099	0.0503339537	0.1967694624	-0.1117649725	-0.0548274471	-0.0466357323	-0.0982767058	-0.0276229308	0.0328452165	-0.1569341084	0.1713851045	0.0858155422	-0.0505108238	0.0826142896	-0.0035740265	-0.0253002966	0.0002798961	-0.0775347906	0.0876928449	0.1358872501	0.0831613113	-0.1459127036	-0.0269543324	-0.0908684955	-0.1593671545	0.036057948	-0.0810214879	-0.1525074983	0.0608659691	-0.0258350308	0.0117018999	-0.1022955161	-0.0016684202	-0.0154238177	-0.0101502862	-0.0137199689	0.0280292763	-0.0290866968	-0.0805784216	-0.0496150474	0.0404755657	-0.0077784173	0.0119335006	-0.0944974659	-0.1323316809	-0.1148071527	-0.1719625808	-0.0312860427	0.0262792523	-0.0143546909	0.0179065711	-0.0036436379	-0.043706678	-0.0188524361	0.0619324808	0.0294357894	0.0147978053	-0.1047777265	0.0617934729	0.1315678294	-0.0380634778	0.0672069893	0.0279009044	-0.0099876099	0.014769175	-0.0878784719	-0.2399645491	-0.0106533374	-0.1127290384	0.0315924503	0.401811	0.0034119999999999	1.16417439999998e-05	0.1614520797209999	0.173476	0.0505259999999999	0.0025528766759999	0.0300939225759999	0.0663639	-0.0762331	0.00581148553561	0.00440416722321	0.00537788	0.0021456799999999	2.89215932944e-05	4.603942662399999e-06	0.00178619	0.001369267	1.874892117289e-06	3.1904747161e-06	0.00496239	6.009999999999956e-05	3.6120099999999477e-09	2.46253145121e-05	0.0
