global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
797.728319655798	-0.547672340119334	0.2999449921317874	636370.4719808631	837.9960836748912	0.7559020781951631	702237.4362544552	0.5713879518197664	791.5738858151643	-1.025393079582955	626589.2167045188	1.0514309676566156	788.248494613661	590.105907520171	1.017964	20.339571	0.082788125	0.0583877	-0.0506606381	0.0318768137	0.117621395	-0.0214496021	0.0788599494	0.0516618481	0.0955085426	0.0146747634	-0.0060309831	-0.0099163324	0.0380763703	0.121516055	0.0694382548	0.0691598388	-0.0307599659	-0.0409991733	0.0688787455	0.1001154201	-0.0500160682	0.0941038289	0.0935609347	-0.0130383624	-0.0113553288	-0.033402495	0.0617740032	-0.103253222	0.0553208902	0.0704334295	-0.0329966965	-0.006703593	-0.1626300409	0.003826995	0.0558100459	0.0122673545	0.0291192043	0.0673071656	-0.1218695177	-0.0127892978	-0.0091612379	0.0141767292	0.08790711	0.067979913	0.0149334555	-0.0782774756	0.0771130837	-0.0597478518	0.006947456	-0.1371487629	-0.052583499	0.1250345353	0.0312816507	0.0709982374	-0.0759517566	0.07603601	0.1004861091	0.0468080409	-0.0369054624	0.0081190317	-0.0322548295	0.0901954266	-0.0826371499	0.0655844062	0.0436239325	-0.107036256	0.0025114818	0.1048048175	-0.0258041943	0.0208864448	0.0035784026	-0.0964972829	-0.0281762208	0.0584586246	0.0254613433	0.043561197	-0.0586178447	0.0808798491	-0.0337822607	0.1076287588	-0.0037862709	0.1433117938	0.0777393691	0.0633087045	0.0396625171	-0.1218849937	-0.0165072541	0.0220666389	0.0337093337	-0.0389850393	0.018602792	0.098203306	0.0402911237	0.0397695568	0.0852137113	0.075872514	-0.0907750115	-0.0056196083	0.1323892777	-0.0464056127	0.0743293917	-0.0648426936	-0.0701490622	-0.004691256	-0.0355902411	-0.027982887	-0.0480165499	-0.0858837839	0.0343642577	0.0566761387	0.1327061642	-0.0082906521	-0.1135094328	0.0246987197	0.0143047	-0.0029782999999999	8.870270889999998e-06	0.00020462444209	0.0388287	-0.0499824	0.00150766794369	0.00249824030976	-0.0579739	-6.300000000000749e-06	3.9690000000009436e-11	0.00336097308121	8.40375e-05	0.0005653525	7.0623014062500005e-09	3.196234492562501e-07	-0.000568657	0.0	0.0	3.23370783649e-07	0.00048922	3.106999999999996e-05	2.393362084e-07	9.653448999999971e-10
799.5070317271139	1.7787120713159084	3.163816632644929	639211.4937811004	839.5028623755969	1.506778700705695	704765.0559368205	2.2703820529003425	792.7612041479333	1.1873183327689958	628470.3268020812	1.4097248233293478	790.2947225462881	587.6925626605597	1.139699	22.77191	0.143571505	0.106573	0.0217771596	-0.1124934052	0.1048439335	-0.0387384932	-0.040215577	-0.0852057953	0.082616545	0.0769455428	-0.0970907662	-0.0699209854	-0.1373991599	0.0099288233	-0.1676752537	0.049774963	-0.0159019493	0.0005013133	0.0714135122	-0.1030500091	0.0990274331	-0.0022124653	0.1384500684	-0.2215251825	0.0367401791	0.0460619675	0.0085471307	0.0402958569	-0.0919545207	-0.0131915975	-0.0027223843	-0.0677125012	-0.0240908348	0.1492587514	0.0642292759	-0.0311826917	0.0915293915	-0.0572946006	-0.170889946	-0.0399777991	0.017039727	-0.0346184821	-0.0879227182	0.1655287022	-0.1092774409	-0.1341407372	-0.0627463283	-0.0749237625	-0.0278730381	0.0179088146	0.0401160775	0.1508109061	-0.1740295578	-0.1255569484	0.1355194336	0.0019067052	0.0837786372	-0.0550609542	0.0335151564	-0.1179698615	-0.0912572409	0.0099396973	-0.0377921893	-0.0929988334	-0.0211979472	0.0345196145	0.1971524178	-0.0161977389	-0.0929010465	0.0371274063	-0.0765665668	-0.0905947964	-0.1912829547	-0.1520217249	-0.0121387719	-0.0598707306	0.0905364398	-0.0265293413	-0.0298502693	0.0371529682	-0.068581847	0.0186361708	-0.0454851259	0.1115722566	-0.0951961406	-0.1453958817	-0.1339729505	-0.0463384211	-0.1369207648	0.169035504	-0.0141989554	0.0193579462	-0.0092074023	0.1903092625	-0.1137098315	0.0016179852	-0.088586834	0.0011209165	-0.0904913518	-0.0804181629	0.0385114074	0.1188357179	0.0580630602	0.0435330609	-0.1265446032	-0.0104713278	0.0701456954	0.0460891744	-0.1484945885	-0.0101519387	0.0217319642	-0.0106533374	-0.1127290384	0.0315924503	0.00924032	-0.00506438	2.5647944784400003e-05	8.53835137024e-05	0.142143	0.1033143	0.0202046324489999	0.01067384458449	-0.0579074	6.650000000000406e-05	4.422250000000539e-09	0.00335326697476	-0.000287797	-0.0003718345	8.282711320900001e-08	1.3826089539024998e-07	-0.000285828	0.0002828289999999	7.999224324099997e-08	8.169764558400001e-08	0.000537083	4.7863000000000094e-05	2.884581488890001e-07	2.2908667690000092e-09
798.7156088294196	-0.7914228976943605	0.6263502029949382	637946.6237877504	839.6727472921492	0.1698849165522915	705050.3225451455	0.028860884871979	792.1474574847006	-0.613746663232746	627497.5943994755	0.3766849666293296	789.2734096915001	583.0583804255394	1.193655	23.849987	0.218699385	0.176191	-0.0224564745	-0.0933854974	-0.0792612548	-0.0477879267	-0.0262627566	-0.0964786449	-0.0291837617	0.0021119012	0.0577611186	-0.1039077309	0.1251937164	-0.1343523702	0.0029016289	-0.1544941434	-0.0570141696	-0.0260301637	-0.036761267	0.1029870619	0.0398233742	-0.0771547506	-0.0122139019	0.0685444655	0.0972585341	-0.1175553792	-0.0741222292	0.1137878486	0.0733736202	-0.0309509806	-0.0201708668	-0.0045136923	0.0449771345	0.0433636114	0.0020709543	-0.0389552883	-0.0871751052	0.106757566	-0.1303716201	-0.0711832587	-0.1699786168	-0.056668313	0.04587687	0.096093332	0.0233328795	0.0871115004	-0.157645945	-0.1477105127	-0.0821641425	-0.0581518982	-0.0509700295	-0.1159736731	-0.0379159134	0.0205335079	0.1113058613	0.0988244411	0.1000128148	0.1205163735	0.078415239	-0.0286527169	-0.0010047402	0.0393681723	-0.080493614	-0.0474777266	0.0204496132	0.0780531689	-0.0382688919	0.0405757772	-0.0188745439	-0.1639030307	0.0948516064	-0.0371438496	-0.0454487174	0.0191900802	0.0638219071	-0.1624278	0.0342319128	-0.0762589675	0.0703391921	-0.012802671	0.066355599	-0.0666967261	0.0510182629	0.1600819295	0.0868582445	0.0520977042	-0.005853204	0.0552100124	0.076476906	0.0858602448	-0.046160441	0.0823231722	0.0068033793	0.0767400767	0.0760713617	-0.0759404391	0.1182251785	0.0997095225	-0.0124813243	-0.0917970873	0.0567938467	-0.0525176028	-0.0823770525	0.1667889336	0.0286993189	0.045598496	0.0920788179	-0.1596124036	0.0255125594	-0.0560005441	0.0970007985	-0.013011472	-0.1117560484	0.0383647583	0.017393	0.0081526799999999	6.646619118239999e-05	0.0003025164489999	-0.0319059	-0.1740489	0.00101798645481	0.03029301959121	-0.0577931	0.0001142999999999	1.3064489999999485e-08	0.00334004240761	3.16781e-05	0.0003194751	1.0035020196099999e-09	1.0206433952000998e-07	-0.000568657	-0.0002828289999999	7.999224324099997e-08	3.23370783649e-07	0.000411717	-0.000125366	1.69510888089e-07	1.5716633956000017e-08
797.4587476750402	-1.2568611543794077	1.5796999613879374	635940.4542434434	834.5370992989117	-5.135647993237512	696452.1701062416	26.37488031044449	791.2610628143934	-0.8863946703071406	626094.0695261635	0.7856955115489045	788.0389212422969	589.5831812053897	1.093276	21.844349	0.1576718349999999	0.138193	-0.0370888111	0.02993671	-0.0574967593	-0.0709640609	0.0527448153	-0.0527938862	-0.0963581683	-0.0714352562	-0.0580674932	0.0365756034	-0.0641217853	-0.0128471747	-0.0431344498	0.1280867569	0.0298126222	-0.0332584677	-0.0484833512	-0.1258745074	-0.0595742735	-0.1410265218	-0.0426241071	-0.0443802545	0.0068407726	-0.0662801844	-0.1346542298	-0.1041048849	0.053923204	-0.0377716836	-0.0317140684	-0.0920620398	-0.0655240883	-0.0112020663	0.036145554	0.1061259002	-0.0744090961	0.0858045042	-0.0259935521	0.089003648	-0.0332294845	-0.1189228485	-0.0461740453	0.1452753232	-0.1665943144	0.1152115969	-0.0330820501	-0.069524374	0.072789511	0.0739617648	0.0314106576	-0.0400777956	0.0136124944	0.0860156626	0.0241413879	0.0252905082	0.0383481402	0.0339205166	0.1070540047	0.0303581094	-0.0328271716	0.047944752	-0.2337604453	0.0369025916	0.0380282495	0.0857932244	-0.0454723874	-0.1194304381	-0.0489086113	0.0525959958	-0.1132907758	0.1326377076	-0.0436473891	0.0385333234	-0.0603780279	-0.1039415876	0.1289625145	0.0996358649	-0.0325100011	0.0351178589	0.0367263301	0.0800638011	0.0220549422	0.0692147096	0.0398303589	0.0660299021	0.0322567597	0.0039960133	0.2052310648	0.0325276169	-0.1031413629	0.0365065006	-0.120257105	0.0992951711	-0.0464781465	-0.1559242408	0.0808064998	0.0797035285	-0.0127287981	-0.0434936936	-0.0843267638	0.0037964893	0.0459632748	0.0529103798	0.0090629552	-0.0294563363	-0.0011909154	4.68332e-05	0.0614986904	0.0098892511	0.1228001336	-0.0153640485	-0.110592125	0.0449896151	0.0210416	0.0036486	1.3312281960000011e-05	0.00044274893056	0.105491	0.1373969	0.011128351081	0.0188779081296099	-0.0575539	0.0002392	5.721664000000091e-08	0.0033124514052099	5.84698e-05	2.6791700000000003e-05	3.41871751204e-09	7.177951888900002e-10	-0.000389191	0.0001794659999999	3.2208045155999994e-08	1.51469634481e-07	0.000533202	0.000121485	2.84304372804e-07	1.4758605225000002e-08
796.7598985226438	-0.6988491523964058	0.4883901378051747	634826.3358938136	837.2834495444183	2.746350245506619	701043.5748810004	7.542439670994267	791.9889488732073	0.7278860588138514	627246.4951372878	0.5298181146155615	788.951209015932	586.0482231562329	1.062451	21.228441	0.1461114899999999	0.0880839	-0.08808621	0.0581805425	0.0491598644	-0.0541267777	0.1241207029	-0.0089859854	0.1198978936	-0.0527839574	0.1125092346	-0.0372010165	0.0166744299	0.0627617125	0.0478806182	-0.0682295849	-0.0473884278	-0.0266892327	0.0763102758	0.0912315628	-0.020538296	-0.0342212189	-0.0120896767	-0.0694931496	-0.0859174112	0.1456848383	-0.0965828124	-0.0049394352	0.1216846358	0.0245818857	-0.0020099968	-0.0399980585	0.1332418344	-0.1655254363	-0.1108791913	0.032253044	0.0721530796	0.0327553958	0.0601450901	-0.0050605402	-0.0581459554	0.133326859	-0.0983714224	0.0149541169	-0.1605159379	-0.0859242395	-0.0246791351	-0.1395556317	0.0849426021	0.0560279889	-0.0515633272	-0.0065465931	0.1066440395	0.0923976432	0.0056894899	-0.0257591803	0.0207225882	0.0121915745	-0.1194380102	-0.0709838225	0.048072013	0.1065401163	-0.1374568558	-0.012001029	0.0308521963	-0.0819387055	0.0151595193	0.0655794848	-0.1058567105	-0.0270775618	-0.0163346464	0.1387538654	-0.0852658938	0.0800929335	-0.0743872649	-0.0710370434	0.0668918208	-0.1051467096	0.023100777	-0.0923263777	-0.0333618934	0.0185116348	-0.0531450817	-0.1167513733	0.0677136987	-0.0743985343	-0.0504082557	-0.0148847524	0.0806313284	-0.034015031	-0.1232255798	-0.131775317	-0.0549411014	-0.0002355877	0.061668269	0.07121209	-0.1348490806	0.0536341178	0.0485242939	-0.0443022556	-0.043855271	-0.1743474565	0.0606368158	0.0453164591	0.0755143726	0.010404907	0.0166748255	-0.0330498349	-0.1127545399	0.0359232449	0.0859278378	-0.017710062	-0.1092392569	0.0514415587	0.0174766	-0.003565	1.2709225000000016e-05	0.0003054315475599	0.0237969	-0.0816941	0.00056629244961	0.00667392597481	-0.0674355	-0.0098815999999999	9.764601855999997e-05	0.0045475466602499	-0.000574202	-0.0006326718	3.29707936804e-07	4.0027360651524006e-07	-0.000472404	-8.3213e-05	6.924403369e-09	2.23165539216e-07	0.000836733	0.000303531	7.00122113289e-07	9.2131067961e-08
796.3897729693741	-0.370125553269645	0.1369929251831608	634236.6704902112	837.3285560734885	0.0451065290701535	701119.1108161131	0.0020345989647566	791.274258120241	-0.7146907529662485	626114.9515637378	0.5107828723754633	787.9292021548682	580.5514950674936	1.040633	20.7925	0.0631587999999999	0.038453	-0.0752169641	-0.1066858266	0.0567392215	0.0216125309	0.0654527141	-0.0488169552	0.0134411481	0.1073978012	0.1977545787	0.1653444719	0.085992516	-0.0393515097	-0.0528145295	0.2624443684	-0.0059823589	-0.0217565061	-0.0654579187	-0.0486687522	0.0396151084	0.0907018521	-0.047545877	-0.1417532057	-0.0818102377	0.0535696825	-0.0903353844	0.0418611959	0.0479561525	0.1469232366	-0.0096970327	0.0556829077	0.0179998395	-0.0509185177	-0.013072652	0.0494340287	0.0155990873	0.0294690797	0.134092358	-0.0165722155	-0.1094437517	0.1986936195	0.0500655473	0.2193943606	0.1479899702	-0.0634167009	0.0356280532	-0.1204532025	0.1153525986	0.0450707316	-0.0850741172	0.0671037799	-0.0182846594	-0.1019756381	0.0532634662	0.0841887019	-0.0899098643	0.1324367281	-0.1122315751	0.0888478613	-0.1852024985	-0.123113308	0.0341731177	-0.0235749252	0.0335084215	0.0372606605	0.0350611502	0.0697939739	0.0816980343	0.0701080703	-0.0711807946	0.067508679	0.0457406782	-0.0140348824	-0.0204419584	-0.0373112293	0.1509717922	-0.1678441006	-0.0191750659	0.0486965757	0.0194631866	0.0531094615	-0.0358900549	-0.0157684807	-0.0295402532	-0.0075061176	0.0074428508	-0.1192647079	0.1519609594	0.0038660219	-0.0061746449	-0.0765281319	0.209791647	-0.1411473439	0.1023434141	0.0750940404	-0.2200447901	-0.0460188792	0.0452850004	0.1091678666	-0.0745823732	-0.0871780559	-0.1811487392	0.0848105274	-0.0760516696	0.0428547116	0.0436304309	0.0929379465	-0.0298140898	-0.196685538	0.1540304147	-0.0200485104	-0.1076997553	0.0576957916	0.0174794	2.8000000000007186e-06	7.840000000004023e-12	0.0003055294243599	0.0567736	0.0329767	0.00322324165696	0.00108746274289	-0.0518508	0.0155846999999999	0.0002428828740899	0.00268850546064	-0.000697231	-0.0001230289999999	4.86131067361e-07	1.5136134840999995e-08	-0.000568657	-9.625299999999996e-05	9.264640008999996e-09	3.23370783649e-07	0.000909343	7.260999999999997e-05	8.269046916489999e-07	5.2722120999999965e-09
797.8836463125235	1.493873343149403	2.2316575653723736	636618.3130529681	834.8337237563841	-2.4948323171043967	696947.3463209505	6.224188290468493	791.7269042369032	0.4526461166622084	626831.4908925506	0.2048885069293776	788.6883789248717	576.0106635935886	1.020311	20.386465	0.0607441	0.0357491	-0.0612753527	-0.0525069847	-0.1116463845	0.0012304523	0.0350309553	-0.0663918822	-0.1021102798	0.0021221104	-0.0712249265	-0.016098453	-0.0285695961	0.0233220062	0.0202886723	-0.0422458897	-0.0878784024	-0.0006431089	-0.1138794242	0.0058073273	-0.0103581239	-0.0069860719	-0.0134647835	-0.0017406058	-0.1409903923	0.0664460991	-0.0377031714	0.0090897243	0.1231533594	-0.0214883121	0.1180470952	0.1204183827	0.109064495	-0.0342271116	0.0819005292	0.1170612591	-0.0187383763	-0.1206378181	-0.1347930769	-0.0980607212	0.0354021838	0.0612059718	-0.0085642702	-0.0179700035	-0.0533763409	0.0275060391	0.0256024089	-0.1065014871	0.0841022672	0.0384272407	-0.0160233791	-0.0576158288	0.0094889907	-0.0228730422	-0.0678347516	-0.0205454821	0.0135480476	-0.0492001309	-0.1440227846	0.0423178006	0.0294396142	-0.137309053	-0.1144561653	0.0456255409	-0.0048570182	0.1047307491	-0.0755563532	0.038798836	0.0064983694	-0.0005598878	0.0582605949	0.1941393562	0.054368361	0.0045843362	0.0416044438	-0.062195097	0.0655360292	-0.0946749396	0.0232864649	0.0640458939	0.0662064363	-0.058582271	0.0780353011	-0.0753194935	-0.0812731884	0.0004444983	-0.0865643214	-0.0136503747	-0.1431560611	0.0149287087	0.0176058861	-0.0314716293	-0.0116296265	-0.0499374685	0.0365192736	0.050215932	-0.0219597684	-0.0151155167	0.0950347352	-0.0457634179	-0.0789919862	0.0161001202	0.0948861689	0.0100121918	0.0397585573	0.0666340448	-0.0050297083	0.0115794092	-0.0690120707	0.1139145822	0.134044419	-0.0223783947	-0.1059762505	0.0637282764	0.0174871	7.699999999999374e-06	5.928999999999034e-11	0.0003057986664099	0.0365691	-0.0202045	0.00133729907481	0.00040822182025	-0.0744515	-0.0226007	0.00051079164049	0.00554302585225	-0.000440426	0.000256805	1.93975061476e-07	6.5948808025e-08	-0.000466838	0.0001018189999999	1.036710876099999e-08	2.1793771824400005e-07	0.000909343	0.0	8.269046916489999e-07	0.0
798.8565181576475	0.9728718451240184	0.946479627035012	638171.7366029598	836.5041361970591	1.6704124406750225	699739.169874788	2.790277721961885	791.7904302093406	0.0635259724373327	626932.0853710927	0.0040355491741087	788.2970420050565	586.4165032930715	1.008494	20.150347	0.0596164499999999	0.0375625	-0.0768688701	0.0989721135	-0.0159003406	0.0580926084	0.097784888	0.0676316071	-0.064522346	-0.0059053713	-0.0460228507	0.0551993314	-0.090348292	0.0420898575	0.0624989333	0.1105494763	-0.0746253256	0.0026664693	-0.0413638467	0.0599305013	-0.1201885101	0.0372013213	0.0390172607	0.0252964904	-0.1756362149	0.0055461173	0.0860772218	-0.1500304155	-0.0407251523	0.0356726345	0.0177329521	0.0621373518	0.0056520154	0.1954001012	0.0686643358	-0.014514723	0.103875568	-0.1005484705	-0.042904699	-0.094904223	0.110797639	-0.1815979399	0.0904625689	-0.0052322013	-0.0421917137	-0.0397763934	0.0925911402	-0.0746442502	-0.1184919474	-0.0663649439	0.0474977443	-0.1474532066	0.0626518962	-0.1284256633	0.0493316591	0.0127730486	-0.0649665388	-0.0549877488	0.0930274683	0.0957201314	0.0777206182	-0.1577812667	-0.0374994652	-0.0676006051	0.014868243	-0.0349221465	-0.1307891023	0.0275627125	-0.0139832794	0.090428589	0.0653060817	0.1647825497	0.0660827484	-0.1425484908	-0.0093170983	0.0987858056	-0.0703923124	-0.0382716097	-0.001373333	0.1286208399	-0.0118385272	0.0671751692	0.1379765293	0.1201302398	-0.1208175933	0.044698322	0.1065787465	0.1231146238	-0.1557979504	-0.0975080912	0.0284776456	0.1299216864	0.0086268113	-0.1287766734	-0.1790070599	-0.0190587017	-0.0821475865	-0.0435908391	-0.0454778558	0.0406650444	0.0750680327	0.1098735001	0.0228724325	-0.078897972	0.1438729184	-0.0726559117	0.1198044089	-0.0053214428	-0.0307476731	0.1148009793	0.0911449873	-0.0246987197	-0.104071687	0.0695158277	0.017464	-2.309999999999812e-05	5.336099999999131e-10	0.000304991296	0.0715512	0.0349820999999999	0.0051195742214399	0.0012237473204099	-0.0644543	0.0099971999999999	9.994400783999996e-05	0.00415435678849	-0.000429679	1.0747000000000024e-05	1.84624043041e-07	1.1549800900000051e-10	-0.000568657	-0.0001018189999999	1.036710876099999e-08	3.23370783649e-07	0.0007296279999999	-0.000179715	5.323570183838541e-07	3.2297481225035934e-08
799.7367167280663	0.88019857041877	0.7747495233672465	639578.8160829874	836.3945567487201	-0.1095794483389909	699555.854558888	0.0120076554982775	793.1673132484368	1.376883039096242	629114.3868057439	1.895806903350904	790.1996106385714	589.5439814752141	1.022263	20.425467	0.0867698499999999	0.0593245	-0.0038511286	-0.006392474	0.0840420872	0.1201088474	0.0654378105	0.0728487932	0.0671993616	0.047751268	-0.043904444	-0.0964995572	-0.0023158026	-0.0153303302	0.1145885206	-0.0517910505	0.0443139989	0.0631941756	-0.0301020382	0.1097111856	-0.0116823496	0.0765348798	0.0532108952	0.0887701216	-0.0312295853	0.0117518791	0.0189676406	0.1796318547	-0.0677720257	-0.1391681321	0.0911966388	0.0805607997	-0.110487536	-0.0195456994	0.0418867543	-0.0862380216	0.0797255293	-0.0271598841	0.1087572503	-0.0343387214	-0.0702477215	-0.0035730648	-0.112659974	-0.0815294582	-0.068399165	-0.0827925916	0.0064941721	0.0946209337	0.0494202761	-0.010982314	0.0500629089	-0.0299613106	0.1147004385	-0.1314354176	-0.1358900547	-0.0044592931	-0.1213550886	-0.0642730977	0.06999631	0.0401677283	-0.0466430864	0.0175585025	-0.1106789117	0.1223243309	-0.0611438475	-0.0525196111	-0.0054031791	0.1302810694	0.0206057498	0.006122809	0.1282076774	-0.0654708307	0.1386319973	-0.0236413457	0.0349423224	0.0670310987	0.0899522617	0.035513025	-0.0739672312	-0.1407397415	0.0031715228	-0.0387362006	0.0516858494	-0.0274391583	0.0267927806	0.052401723	0.0497226204	0.1023307609	-0.0387110582	0.0551976476	0.0278414395	-0.0883130314	0.0232479337	0.0252730979	-0.0648420372	0.0610801461	-0.0957633009	-0.0664844191	0.0130482406	0.1148228124	0.0988055014	-0.0443549897	0.220297006	0.0186292038	-0.0231441506	0.0483624373	-0.0050151853	0.0424535936	0.0137090088	0.06441308	0.0422270261	-0.0270084943	-0.1019893188	0.0750362016	0.0174576	-6.400000000000156e-06	4.096000000000199e-11	0.00030476779776	0.0170591	-0.0544920999999999	0.00029101289281	0.0029693889624099	-0.0852069	-0.0207525999999999	0.0004306704067599	0.00726021580761	-0.000317835	0.000111844	1.01019087225e-07	1.2509080336e-08	-0.000649898	-8.124100000000002e-05	6.600100081000003e-09	4.22367410404e-07	0.000692338	-3.728999999989997e-05	4.79331906244e-07	1.3905440999925402e-09
799.9348372311041	0.198120503037785	0.039251733723945	639895.743815953	842.3223881587526	5.927831410032468	709507.0055934642	35.13918522576751	791.8573728234705	-1.3099404249662712	627038.0988948888	1.715943916960815	789.2822500095384	592.799266715664	1.017598	20.332258	0.0778389999999999	0.0497728	0.0492712525	-0.0821674741	-0.0446012855	0.0840560857	-0.082622066	-0.0546955283	-0.058699891	0.0670581117	0.028794757	0.0358625974	0.0323324881	0.0454701783	0.0377279242	-0.1319801296	0.0346133707	0.0200421771	-0.1388043454	0.0071110186	0.0032528251	-0.0435460297	-0.0507816874	0.0022747482	-0.0355548984	0.0717775321	0.1075769602	-0.0197000598	-0.0088570152	0.0140694386	-0.1353230847	7.22863e-05	-0.2713150592	0.083729358	-0.1052710496	-0.1440606669	0.0442805868	-0.0680771005	-0.0599862502	-0.0175314547	-0.1228535061	-0.0554710164	-0.0945312955	-0.0399329098	0.1527693773	0.103696432	0.0224317136	-0.0973359624	-0.0251553222	-0.0404095764	-0.0673458266	0.0618057418	0.0014878271	0.1276912013	-0.0301610206	0.0508740283	0.097083685	-0.0224036686	-0.0224950133	0.0630987054	-0.0015694853	0.0547757785	0.0064322845	-0.1353142388	-0.0317107216	0.1036200093	-0.0258844231	0.0313686255	0.0478537553	0.0113945131	-0.0001436059	-0.0125104371	0.0490743134	-0.1734929197	-0.0605026351	0.1794009663	-0.0818610664	0.0885349119	0.0905353863	-0.0181223214	-0.0178452949	0.0711436573	0.0103010929	0.1005984629	0.0921015658	-0.122200185	0.1271211599	-0.0048217181	0.0064814689	0.0761515204	-0.0081482038	-0.132969938	-0.1104806615	0.0579765532	-0.0938344954	-0.0431690653	0.079399186	0.1034114349	0.0857504334	0.0207659312	-0.0193186147	-0.0205181594	-0.1430312073	0.0932772653	0.0264461873	-0.0294867458	-0.0956930209	-0.1118086779	0.0300440306	0.0269800808	0.0072541044	-0.0293067317	-0.0997327036	0.0802681812	0.0174487	-8.899999999999186e-06	7.92099999999855e-11	0.00030445713169	0.0644603	0.0474012	0.00415513027609	0.00224687376144	-0.0785445	0.0066623999999999	4.438757375999999e-05	0.00616923848025	-0.000432556	-0.000114721	1.87104693136e-07	1.3160907841000006e-08	-0.000483397	0.000166501	2.7722583001e-08	2.33672659609e-07	0.00049823	-0.000194108	2.482331329e-07	3.767791566400001e-08
