global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
767.5653019171422	0.4303339274736117	0.1851872891348637	589156.4927071535	805.4645152030835	-2.676562904784987	7.163988983271048	648773.0852513383	731.378208724514	-0.6875945452138694	534914.0841970788	0.4727862586078679	731.2773701030975	536.5833300590637	0.856271	21.677622	0.18497635	0.111132	0.0131518592	0.0319637392	-0.008304134	-0.011651257	-0.0913871448	0.0030526696	-0.0017257491	-0.0401550055	-0.0932126253	-0.0053770796	-0.0127229691	-0.0310226581	-0.0390054762	0.012144335	-0.044233914	-0.0996285186	-0.0490346982	-0.0040506048	-0.0736163928	0.0555040687	-0.1248967749	-0.0677314765	0.1577691625	-0.1077793489	-0.0249321892	0.0845012174	0.0239900785	-0.0605977471	-0.1277580274	0.0011716926	-0.1879259056	-0.0802237634	0.0514136651	0.0960511141	-0.0724615358	0.0179994705	0.0327384105	-0.006890225	-0.0842169074	0.1231962916	-0.0592321742	-0.0366181103	-0.027027156	0.1207598515	-0.0059986844	0.0503007781	-0.0209267121	-0.0111019695	0.0007307906	-0.0015057991	0.023759996	-0.0333021687	-0.1032033654	0.0848852234	0.0039367052	-0.0296421523	-0.0415157369	0.0360225675	0.080252183	0.0036263147	-0.0731592499	-0.0106447309	-0.0165444978	0.1403183313	-0.1074557861	0.0439560374	-0.0046750747	0.0706117602	0.097229896	0.0217824905	0.0832216364	0.0176452626	-0.0506248253	-0.0674354801	0.1812879987	-0.027708585	-0.0558523273	0.1112800714	-0.0065800607	0.0183188051	-0.0545976457	0.0085524014	0.0676718663	0.129155858	-0.0063246353	0.0317153212	-0.042269593	0.0407640851	0.1475891359	0.1137010346	-0.1121523238	0.139782305	-0.0050932192	0.017710062	-0.1092392569	-0.0514415587	-0.0400417	-0.0076236	0.00160333773889	5.8119276960000016e-05	0.0880395999999999	-0.0926504	0.00858409662016	0.0077509711681599	0.141359	-0.0554009999999999	0.019982366881	0.0030692708009999	-0.0007253029999999	0.000138325	1.9133805625000004e-08	5.26064441808855e-07	-0.00141602	0.0001114899999999	2.0051126404e-06	1.2430020099999976e-08	0.000199387	-0.000336212	3.9755175769e-08	1.1303850894400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.525168294876	0.9598663777338744	0.9213434631039488	590630.9343026675	804.179225339842	-1.2852898632414735	1.6519700325512858	646704.2264681883	730.3019658611911	-1.076242863322932	533340.9613407203	1.1582987008535433	729.9617137818624	540.8331059196587	0.958879	24.275265	0.24368805	0.14793	-0.0344589056	0.0643051717	-0.0151015163	0.0434152687	-0.0317067636	-0.0065271418	0.0412103958	-0.0936283764	0.1332206052	-0.0700831129	-0.0442324748	-0.029371888	-0.0024457655	-0.0151420383	0.0928882633	-0.0662249291	-0.0505731177	0.0759552426	-0.0600524492	-0.1363026961	0.0259247268	-0.0061055303	-0.0206033523	-0.0890600494	-0.0225504308	-0.0032341006	0.0286642097	-0.0185490816	-0.0035903376	-0.0417755851	0.1755409465	-0.0577352902	0.0629479868	-0.0693047373	0.0519350091	0.0228135816	0.048228247	0.0557895471	0.0321134375	-0.0769047282	0.0074726363	0.0620848755	-0.0671700361	0.0235306073	-0.0023770002	-0.0859512952	-0.0703989578	0.1876242027	-0.0698054721	0.0432668316	0.0807381359	-0.0677236538	-0.1137170924	0.0228793231	-0.0300707944	-0.0260828256	0.0004421557	-0.0426013681	-0.0683179349	-0.0559858294	-0.0928465136	-0.0634481671	-0.1734603677	0.1231840373	0.0708323347	-0.0037857687	-0.0594035789	-0.0931947696	-0.0032390768	-0.0718703861	0.0506908963	-0.055097422	-0.0375473646	0.0468775331	-0.0542202885	0.0236879208	0.0592366301	0.0104430102	-0.1680436591	-0.035881536	0.0529317721	0.0201843178	-0.0537916719	0.0512039893	-0.025034053	-0.0358562512	0.0433839502	0.0470443912	-0.0207214102	-0.0085066318	0.0288635561	-0.0044625205	-0.0519265123	0.0153640485	-0.110592125	-0.0449896151	-0.0371697	0.0028719999999999	0.00138158659809	8.248383999999997e-06	0.20143	0.1133904000000001	0.01285738281216	0.0405740449	0.22814	0.086781	0.0520478596	0.0075309419609999	-0.00114415	-0.0004188470000001	1.754328094090838e-07	1.3090792225e-06	-0.00152751	-0.0001114899999999	2.3332868001e-06	1.2430020099999976e-08	0.000481943	0.000282556	2.32269055249e-07	7.983789313599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9526383125925	0.4274700177164732	0.1827306160465219	591288.1599678968	814.2006500721933	10.021424732351306	100.42895366618244	662922.6985779821	730.9592876590854	0.6573217978942694	534301.4802150775	0.4320719459869547	730.1403285161945	557.0171082448604	1.229723	31.13203	0.4802604	0.257217	-0.1193212441	0.0575336825	-0.0663238937	0.2236384372	0.1000553632	0.0251884999	0.0639394838	-0.0505160213	-0.0242318728	0.0082161493	-0.0853530127	0.0792251949	-0.1262414512	-0.0564436158	-0.0719579862	0.0842839548	0.0607041358	0.0832313454	0.0112623242	-0.0425640886	0.0543476717	-0.2150941953	-0.1183866651	0.0488305302	0.0499527683	0.0156625093	0.1238996448	0.1208238967	0.0185046386	-0.0245168029	-0.0283530963	-0.0118424856	-0.0152371446	0.0162534616	-0.0445933157	0.1214679356	-0.1051505003	0.0985208176	-0.0118954261	-0.0723989296	0.0221580434	0.0780082611	0.0965748963	-0.0607867033	-0.0330076525	-0.0846045601	-0.0974496058	-0.0396400104	-0.0149325151	-0.0266959947	0.0622199268	0.0317436013	0.029299961	0.0263353508	-0.1135983213	0.0969161187	-0.0878575892	-0.0728156618	0.0289023639	-0.053671763	0.1438615006	0.1200316692	0.0721878718	-0.0228219284	-0.0108326603	-0.1309708205	-0.0589489449	-0.1684772573	0.1146703608	0.0325660119	0.0886390758	0.1933387905	0.1386012489	0.0716663872	0.0167577445	-0.0083438866	0.0348474786	-0.0064602455	-0.0101184983	0.0233512232	0.0393676117	0.1226237372	0.0030552157	-0.0430628393	-0.0862308967	0.1519968945	-0.003503081	-0.0535276326	-0.0626962841	0.0822701251	-0.1309365787	0.0429846982	-0.1916228814	0.013011472	-0.1117560484	-0.0383647583	-0.0773507999999999	-0.0401810999999999	0.0059831462606399	0.0016145207972099	0.310516	0.109086	0.011899755396	0.096420186256	0.42069	0.19255	0.1769800761	0.0370755025	-0.00276128	-0.00161713	2.6151094369e-06	7.6246672384e-06	-0.00249538	-0.00096787	6.226921344400001e-06	9.367723369000005e-07	0.000665809	0.0001838659999999	4.43301624481e-07	3.380670595599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.6245563452507	1.6719180326581409	2.7953099079274684	593862.2068423145	817.2003641402671	2.9997140680737857	8.998284490199781	667816.4351509851	732.6427394203002	1.683451761214883	536765.383625282	2.834009832337492	732.8630318509975	559.7525914902318	1.203802	30.475817	0.5657138500000001	0.325704	-0.0094596052	0.0366974078	0.0536538521	0.187531694	0.0884762615	-0.0312293328	0.059450032	0.0234880323	0.0012910726	0.0036292828	-0.0055688682	0.0479799198	-0.0969461266	0.0208882946	-0.1785320497	0.1151561957	0.1140073197	0.0232892415	0.0170991895	-0.0144038594	-0.0816800675	0.019169697	-0.0012792742	-0.0487559743	-0.0328254616	-0.0062730691	0.0154006965	-0.0711769635	-0.0202258113	-0.0770134661	0.0374839356	-0.0292231717	-0.2063641988	0.1386782171	-0.0517650569	-0.1105477774	-0.0892457363	0.0465938551	0.1065093789	-0.1709223082	0.0203050209	0.0319190115	0.0809495387	0.0139326502	0.0335577044	0.0371213024	-0.0609447356	-0.0344698468	0.0187159564	0.1315516054	-0.0295365205	0.0917059348	0.0518440138	0.0381188945	-0.0046593546	0.0480605922	-0.0539942797	-0.0716193471	0.1034911526	-0.1827737588	0.1291913236	-0.0562350875	0.0815458137	-0.0484394029	0.1122060031	0.004229175	-0.0741365355	0.0489750171	0.1317117664	0.0126099097	0.0177360781	0.1003450526	-0.0524613141	0.0472582189	-0.0318123216	-0.0758424684	-0.1089329461	-0.1931503568	0.1978299546	0.0002750982	0.1012111552	-0.1095734554	-0.0277745563	-0.1428224934	0.0209537364	-0.0568611131	0.0440892934	-0.005425373	-0.0132578214	-0.0389771815	-0.1099501405	-0.0397767753	0.0904274812	0.0106533374	-0.1127290384	-0.0315924503	-0.0341191	0.0432316999999999	0.00116411298481	0.0018689798848899	0.104152	-0.206364	0.042586100496	0.0108476391039999	0.195581	-0.225109	0.038251927561	0.050674061881	-0.00144573	0.00131555	1.7306718025e-06	2.0901352329000005e-06	-0.0020447	0.00045068	4.18079809e-06	2.0311246240000017e-07	0.000611856	-5.395299999999992e-05	3.7436776473600003e-07	2.9109262089999914e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9054321423598	-1.7191242028908391	2.955388024965063	591215.563578029	805.0240022994051	-12.176361840862	148.26378767960026	648063.6442781526	733.6925591181674	1.0498196978671783	538304.7713053656	1.102121398029934	733.7220913888075	536.8707502000642	1.235271	31.272493	0.2619757359999999	0.162036	0.083830332	0.0751700311	0.0607974962	-0.0357051914	-0.1132064582	-0.0570104091	0.0561415445	-0.0923985781	-0.1117243407	-0.1058771727	0.0768686251	-0.0108597032	-0.0498925212	0.0651061608	-0.0078639436	-0.065516964	-0.0905860366	-0.1258951465	-0.0738824995	-0.0037344757	-0.0476870657	0.0731856294	0.1993151938	-0.1202168073	-0.0890501957	-0.0500192063	0.2317472687	-0.1089928803	0.1025503904	0.0842488443	-0.0472245892	0.0734159623	-0.1533650746	0.0819779737	-0.0341902005	-0.0588352026	0.0511945904	-0.0036840164	0.0108202895	0.1215411451	0.1584856141	-0.1226448111	0.1030069535	0.1497303616	0.0739952148	0.0500512121	-0.0565993723	-0.0232098173	-0.0908660771	-0.0249292879	-0.0561669379	-0.0001814398	0.120716222	-0.0005615689	0.0804858975	-0.0253063684	-0.0609667466	0.0846396216	0.1151813195	0.0277067061	-0.0587866131	-0.0589684464	-0.0283971958	0.1149920863	-0.0005481226	0.1833313044	0.013890658	0.1820986431	-0.0556737687	0.0330511075	0.052092672	-0.0113964614	0.0972919591	0.0697798189	0.055334446	-0.0328047102	-0.2239353866	-0.1109972316	0.0931472762	-0.0970840952	0.01656596	-0.1217228327	0.1364402232	0.0590138323	0.0341854944	0.177585733	0.0823469139	0.0329528432	0.0037444983	-0.0705047508	-0.0658418133	0.0091476909	0.2086480839	0.0082906521	-0.1135094328	-0.0246987197	-0.000693064	0.033426036	4.803377080959999e-07	0.0011172998826732	0.0213283	-0.0828237	0.00685976528169	0.00045489638089	0.0614127	-0.1341683	0.00377151972129	0.01800113272489	-0.00137928	6.645000000000002e-05	4.415602500000002e-09	1.9024133184000003e-06	-0.00195747	8.722999999999977e-05	3.831688800900001e-06	7.609072899999961e-09	0.00068933	7.747400000000001e-05	4.751758489000001e-07	6.002220676000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.2328699441526	-0.6725621982071743	0.4523399104572664	590181.7424626293	804.0150489440061	-1.008953355398944	1.017986873370788	646440.1989284325	731.8263547220804	-1.866204396087028	535569.8134658083	3.482718847974548	730.8141099216684	540.3683716589135	1.219892	30.883144	0.419086236	0.256443	-0.0500616839	0.0697366039	-0.042370675	0.0700456154	-0.0653370252	-0.0242091727	-0.0395175551	-0.0485161824	0.0743845464	-0.0591737281	-0.011027765	0.0536769962	0.0470145245	-0.0306080272	0.0461164473	-0.112883575	-0.0341146058	0.111463181	-0.0158868661	-0.1512309113	0.009490694	-0.1335772451	-0.0106717924	0.0004268957	-0.0451396658	-0.0129335407	0.1744380755	0.0194352191	-0.0276671633	-0.092833207	0.0927168155	-0.0552309405	0.0699600613	0.0228139606	-0.0522027522	0.0157864556	0.1435450277	-0.0139673622	0.0310409653	0.0818481727	-0.0862308239	0.1023767905	-0.0044468069	0.0469772999	-0.0794369737	-0.0703744024	-0.0356487787	-0.0324193011	-0.005823306	-3.90804e-05	-0.0889047616	0.038966541	0.1673955981	-0.0191809678	-0.0316836431	0.0653149912	0.0166044262	-0.0418942847	-0.1063907399	-0.0304742527	-0.117988862	0.015519847	-0.0837409515	0.0838596296	0.0381598388	0.021317611	-0.0406536786	-0.1164723778	0.0394036294	-0.0498542612	0.2280319992	0.1503558139	-0.0001239282	0.0437841301	0.037363618	0.0364956848	0.0722476707	-0.1267624778	-0.061593039	-0.0501687262	-0.0316342779	0.0762658791	-0.0729829129	0.0676424149	-0.0111651779	-0.0522409874	-0.0479615695	-0.0602810012	-0.0108881898	0.1287386423	-0.0134515471	-0.0025442046	0.161666076	0.0059244253	-0.1140958982	-0.017710062	-0.0223119	-0.021618836	0.00049782088161	0.0004673740699948	0.224049	0.2027207	0.04109568220849	0.050197954401	0.209965	0.1485523	0.044085301225	0.02206778583529	-0.00171951	-0.0003402299999999	1.1575645289999999e-07	2.9567146401e-06	-0.00248937	-0.0005318999999999	6.196962996899999e-06	2.829176099999997e-07	0.000741088	5.175799999999995e-05	5.49211423744e-07	2.678890563999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9027754090288	0.6699054648761376	0.4487733318709139	591211.4780317073	805.9824023289576	1.96735338495148	3.870479341280045	649607.6328639577	733.2809727590119	1.4546180369314925	537700.9850104027	2.115913633366429	732.721900757019	538.3538332574751	1.053003	26.658138	0.2784189	0.18202	0.0421179058	0.0783007353	0.0361699203	-0.0008631632	-0.0512436436	-0.0598380908	0.0475585842	-0.074587679	-0.0479760688	-0.0008188151	0.0561793309	-0.0004144128	-0.0916183513	-0.0187535	-0.0296237871	-0.0095248561	-0.0136984462	-0.0235978793	-0.1120006106	0.018625905	0.010781498	-0.1108288636	0.1006511375	-0.0062459307	0.0245483475	0.052634482	-0.0139992285	-0.0372993305	0.0795465822	-0.0402634499	-0.0027350596	-0.0709894908	-0.0304061343	0.0048317165	0.0345534586	0.1221691956	-0.1168512732	0.0283864221	-0.1294048419	0.0488549724	0.0239671764	-0.0229838061	0.0115797534	-0.1196443327	-0.0402703739	0.021969491	0.0086202935	0.0503942323	0.0729586274	-0.0349699724	0.0332127881	0.0768703892	0.0036252713	-0.0659866289	0.0464104742	0.0005754516	-0.0742382012	-0.0202295917	0.0979553064	-0.0401304152	0.0283147903	-0.0640499718	-0.0336704163	0.0993675405	-0.0440900741	0.0825981015	-0.0012275505	0.0220190059	0.0844013843	-0.0396170237	-0.0180472354	0.0059190926	0.045051	-0.077899508	0.001668245	0.0131947443	0.0459886584	0.0414731131	-0.0069396269	0.0292091647	-0.0034062179	0.061616941	0.0952322347	0.0275921061	0.0004117034	-0.067980796	-0.0924542873	-0.061863408	-0.0881285774	-0.0915068647	0.0013292271	-0.0566415518	-0.0157744325	0.0035556678	-0.1144874327	-0.0106533374	-0.0223783	-6.640000000000118e-05	0.00050078831089	4.408960000000157e-09	0.0739584999999999	-0.1500905000000001	0.02252715819025	0.0054698597222499	0.112115	-0.09785	0.012569773225	0.0095746225	-0.00170621	1.3299999999999944e-05	1.768899999999985e-10	2.9111525641000003e-06	-0.00189443	0.00059494	3.5888650248999994e-06	3.539536036e-07	0.000741088	0.0	5.49211423744e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.9515981428227	-1.9511772662060596	3.807092724159352	588214.7538938299	802.6006936765134	-3.381708652444217	11.435953410016085	644167.8734900205	730.0949995841814	-3.185973174830451	533038.7084178259	10.150425070739225	730.5063452396474	537.6983513742076	0.925817	23.43825	0.1784593	0.0844011	0.0125938496	0.0664913873	-0.0240167469	-0.0308093417	-0.0497775108	-0.0305695497	-0.019845988	0.1238056147	0.0947807284	-0.0426010714	-0.0210901885	-0.0699433992	0.012719658	0.0170235818	0.1149683527	-0.1499444186	0.0720004982	0.036091674	-0.0490357769	0.0251475742	0.0022853959	-0.0784050298	-0.061114406	0.0769153943	0.0266743796	-0.0540403089	0.0267340841	-0.0978853286	0.0292304223	0.0844393925	-0.0118090563	0.062337798	0.0626690229	-0.0677812466	0.1310705471	-0.0066609529	-0.011823488	-0.0528715961	0.0894938922	-0.0795151698	0.0530718512	-0.1176494727	-0.1089856642	0.0491397629	-0.1352946758	0.0006461334	-0.0128912351	-0.0673679502	-0.0330403464	-0.047792304	0.0251042565	-0.0538802199	0.0947080175	0.0510105457	0.001954337	-0.0570951619	-0.0046513319	0.0310924974	-0.0535040396	0.0634957648	-0.1545703789	-0.0681977451	-0.055730922	-0.0253393027	0.0572656992	-0.0622861653	-0.091660241	-0.1088712518	-0.0362636117	0.0088586118	0.1600764401	-0.0120396156	-0.0194139654	-0.0352784921	-0.0275501833	0.1494041666	0.0630534892	0.0895643657	0.0330552753	0.0246988942	0.0459978009	-0.0520320007	0.0037738617	-0.0041588939	-0.0469838236	0.0011692697	0.0049871318	0.0770547068	-0.0219315113	0.0082761296	-0.0098803539	0.1659165232	0.1374131424	0.0011853914	-0.1146833673	-0.0035556678	-0.0338099	-0.0114315999999999	0.0011431093380099	0.0001306814785599	0.123817	0.0498585000000001	0.00248587002225	0.0153306494889999	0.166936	0.0548209999999999	0.027867628096	0.0030053420409999	-0.000799056	0.000907154	8.229283797160001e-07	6.384904911360001e-07	-0.00155462	0.0003398099999999	2.4168433444000003e-06	1.154708360999999e-07	0.000741088	0.0	5.49211423744e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.5119632113136	-0.4396349315090901	0.1932788730030024	587540.5897460622	807.4762449801768	4.875551303663428	23.771000514654155	652017.8862072865	730.5920739950228	0.4970744108413782	533764.7785843489	0.2470829699133033	730.3464723254921	537.8977841012447	0.989539	25.05146	0.2906757	0.150453	-0.0551033767	0.0855401761	-0.0418393965	0.1055692271	-0.0551701115	0.0135905828	0.0282696206	0.0062740212	0.0349535544	-0.0369957837	-0.0411161401	0.0058059898	-0.0669186534	0.0166221787	-0.0294341466	0.0096165239	-0.0884207493	-0.0941367526	-0.1208529861	0.0305318473	-0.0201898551	-0.0856637574	-0.0136505142	0.0394703881	-0.000315534	-0.031278404	0.001180303	0.037264512	-0.0391234061	0.0859824137	-0.0559020499	-0.0313612742	0.0678983684	-0.0081293114	-0.053858835	0.1010507289	0.0125092646	0.0365886405	-0.1576449966	0.0228218247	-0.0268682323	0.0531885171	0.0149011433	-0.0021017609	-0.0245052545	-0.0228781986	-0.019240771	0.1012090496	0.0186650539	0.1882735034	0.0647430555	-0.0505475239	-0.0146073463	-0.0128652367	-0.0407019767	0.0185062603	-0.0795192451	-0.001607278	0.0593001499	-0.0707335735	-0.0153511045	0.0185037915	-0.0589778676	0.0161979929	-0.0711414233	-0.1098632336	0.0557858689	-0.0603203972	-0.002674463	0.0231923729	-0.0195694578	0.0525095535	0.0187903607	-0.0449103153	0.0172432439	-0.0439636931	-0.0770124519	0.0595957769	-0.1763675754	0.0462096333	0.0334020365	-0.0393131037	0.1129115695	0.0373546846	0.022344242	0.0288424968	-0.0224327086	-0.0446273572	0.0114218212	0.0670708699	0.0052877978	0.0365796298	-0.0159543756	-0.0011853914	-0.1146833673	0.0035556678	-0.0394203	-0.0056104	0.00155396005209	3.1476588160000014e-05	0.224405	0.100588	0.010117945744	0.0503576040249999	0.234711	0.067775	0.055089253521	0.004593450625	-0.00211975	-0.001320694	1.7442326416360005e-06	4.493340062500001e-06	-0.00222119	-0.00066657	4.9336850161e-06	4.4431556490000003e-07	0.00108787	0.0003467819999999	1.1834611369e-06	1.2025775552399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.4613065375794	-0.0506566737342382	0.002566098593817	587462.9344192932	800.0049185625506	-7.471326417626187	55.82071843871896	640007.8697242733	732.2109256724165	1.61885167739365	536132.839674057	2.620680753400234	732.1637641641066	531.223849465995	1.169657	29.611383	0.4251747	0.264858	0.0650222263	0.0642504728	0.0415641746	-0.0801456941	-0.1088842326	-0.0761622954	0.0243099448	-0.0056523601	0.0067458826	-0.0432031278	0.0444376338	-0.0328979532	0.0156703556	-0.0236729776	-0.0178108605	-0.1219439257	0.0652487015	0.0143235559	-0.1042263315	-0.072436582	-0.1498868815	0.107190397	0.1217397227	-0.0961859165	0.0119947161	0.0673557942	-0.0139412318	0.0745875375	0.0867259528	-0.0036962786	0.0616861018	-0.0727862111	-0.0705603017	-0.0415775399	0.0620839857	0.1638306594	-0.0640945098	-0.167299456	0.0079993448	0.1057290304	-0.0965957223	0.0155398309	-0.0665465831	-0.0836867862	0.1142490475	-0.0255318569	-0.1267816809	-0.0364880584	0.1471670422	-0.1284685494	-0.1805972021	-0.0189028906	0.0212194066	0.0759098392	0.0642768476	-0.054419697	-0.0005104246	-0.0036313078	0.0497189651	-0.0137942203	-0.1192592256	-0.098241139	-0.0529396719	0.0483262407	0.0784705606	0.0910167744	-0.0736241757	0.0165687164	-0.020292577	-0.0728072759	-0.1109873152	0.0120400126	0.1029590476	-0.1264097556	0.0594789332	-0.0193192238	0.0195217033	0.0426561808	0.0663796967	-0.0934983945	0.0260989221	0.0459180208	0.0930448563	0.0585058189	0.0068499509	0.0030073734	-0.105873137	-0.0049668152	0.0666702333	0.0968169534	-0.0929053607	-0.073898997	-0.0450355854	-0.0035556678	-0.1144874327	0.0106533374	-0.0223268	0.0170934999999999	0.00049848599824	0.0002921877422499	0.0215555	-0.2028495	0.04114791965025	0.0004646395802499	0.0681239	-0.1665871	0.00464086575121	0.0277512618864099	-0.00206527	5.447999999999998e-05	2.9680703999999973e-09	4.2653401729000005e-06	-0.00184956	0.0003716299999999	3.4208721936000004e-06	1.3810885689999997e-07	0.000741088	-0.0003467819999999	5.49211423744e-07	1.2025775552399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3275266088668	-0.1337799287125562	0.0178970693263366	587257.8780384635	804.4410948187444	4.436176256193789	19.679659776017544	647125.4750331802	730.9775333104044	-1.2333923620120686	534328.1542045634	1.5212567186697097	730.343019031636	532.2008019701134	1.031533	26.114609	0.3545179	0.204704	-0.0210649851	0.0885808706	-0.0278865201	0.000931971	-0.0430546853	0.0724866231	-0.0074747437	0.135353832	0.0399644803	-0.0828454826	-0.0124549991	-0.0069594759	-0.0689887945	0.0262173852	0.030976243	-0.0147114485	0.0887963569	-0.0640739964	0.0174059445	0.0285346749	-0.1090453738	-0.0380013941	-0.0968880929	0.1449168403	0.0955098458	0.1197620203	0.0745692842	-0.0476389513	-0.0304675503	0.1439927635	-0.030336942	0.0049810361	0.0475586729	0.0524339386	-0.0158439958	-0.0365109793	-0.0194557506	-0.1381465515	0.1572503956	0.0722863245	-0.0867830733	0.1357435832	0.0017762883	0.0219709114	0.1293182051	-0.0239368226	-0.0305680103	-0.0517758733	-0.0247936133	-0.0679124476	0.0283625045	-0.0521923676	-0.0618002432	0.0908669776	-0.0207363901	0.0079445407	-0.0785103879	0.0572608754	-0.0658806593	0.018948801	-0.0397005796	0.0050073047	0.0166135298	-0.1231501683	0.0260330892	-0.0605947347	0.0279514136	-0.0840942907	0.0461102829	-0.0213528051	-0.0277083515	0.1652835606	0.003540271	-0.0748987019	0.0274388798	0.080372055	0.0480843227	0.0901566826	0.1134470596	0.0122211418	-0.1146164973	-0.1722752784	0.0585196705	0.0577463909	0.036186552	0.0964511076	-0.0762079678	0.0964741628	0.1476598749	0.050034896	-0.071767091	-0.0071619571	0.0214867426	-0.0059244253	-0.1140958982	0.017710062	-0.0292175	-0.0068907	0.00085366230625	4.748174649e-05	0.175879	0.1543235	0.02381574265225	0.030933422641	0.202305	0.1341811	0.040927313025	0.01800456759721	-0.00118485	0.00088042	7.751393764000001e-07	1.4038695225000002e-06	-0.00188493	-3.5369999999999846e-05	3.5529611049e-06	1.2510368999999891e-09	0.00100775	0.000266662	1.0155600625e-06	7.1108622244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
