global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
743.9078081795562	0.2199142338424735	0.0483622702465221	553398.8270705114	836.2858946831383	0.8529576044079477	0.727536674917345	699374.097645977	743.3146607310583	0.8440773852635175	0.7124666323132965	552516.6848577283	753.3295603412897	550.1682581853445	1.311373	29.363478	0.1422533999999999	0.0672058	0.0067752587	0.0135038659	-0.0977092121	0.0275960788	0.0167096899	-0.1085052737	-0.0248113349	-0.0571560376	0.068943837	0.0559613217	-0.0006440675	-0.0782431077	0.0081051063	0.2185057044	0.0008330918	0.0082885529	0.1091883627	-0.0342639669	0.0710450745	-0.1649593611	-0.1115899708	0.0389993321	0.1770750709	-0.0759445404	-0.0834267878	-0.0243705803	-0.0934628137	-0.0223821077	0.0428193443	0.0216096969	-0.0651563494	0.1141172346	0.0099340669	-0.0576797795	0.0831262725	-0.1608303335	0.0339391382	-0.1482137676	-0.0738845609	-0.0806405933	-0.0235404826	0.0684717825	-0.0865404029	0.1450952507	0.04030334	0.0094742007	-0.0349051389	0.1455456252	0.1024693774	0.1028944263	-0.1299778567	-0.0905297926	0.0353307523	-0.0844917433	-0.086837127	-0.0481631703	0.0471400551	0.0159053207	-0.0519051318	0.0088098306	0.0280942665	0.052145594	0.1273121029	-0.0711263005	-0.1050550918	-0.034793288	-0.0472925017	-0.0846148244	-0.0662470287	0.0161031988	-0.2200319493	0.0131382031	-0.1179949013	-0.086228369	0.0841899986	0.0202715698	0.0778798493	0.0241689239	-0.1274442425	0.0453434159	0.1532910983	-0.0570941679	0.0675271903	-0.0268907723	-0.0176852965	0.047777696	0.0196408677	-0.1130849121	0.0963784645	-0.1438346227	0.1275777138	-0.0935284961	0.0321398966	0.0223846981	0.043384444	-0.0614493055	-0.0192177221	0.0079629196	0.0160725487	0.0250665966	-0.078971397	0.0289743494	-0.0337583671	0.028185891	-0.0377854998	0.1660063592	0.0922551723	-0.0011853914	-0.1146833673	0.0035556678	-0.0368032	-0.0078674	0.00135447553024	6.189598276e-05	0.397035	-0.0440299999999999	0.157636791225	0.0019386408999999	0.378988	0.0275119999999999	0.0007569101439999	0.1436319041439999	0.00210331	0.00075405	5.685914025000004e-07	4.423912956100001e-06	0.00574388	0.00050282	3.29921574544e-05	2.528279524000002e-07	-0.00359104	9.999999999940612e-09	1.28955682816e-05	9.999999999881223e-17	0.0	0.0
741.9148473078313	-1.992960871724904	3.9718930362264886	550437.6406558027	832.9750567834889	-3.310837899649414	10.961647597754942	693847.4452234565	739.6955857312993	-3.61907499975905	13.097703853880969	547149.55955037	748.3837889275633	543.9421408909532	1.234803	27.648983	0.3805625999999999	0.19234	0.1011689306	-0.0086647123	0.047748291	0.1146310939	-0.0284247333	0.0366277221	0.0235193336	0.0562795295	-0.0754557681	-0.182674259	0.0968029105	-0.1201938497	0.0964473784	-0.0520834889	-0.0879101199	0.0991412045	0.0424752706	0.1473039769	-0.1092373538	-0.129695669	-0.0022579812	0.0203804514	0.0682127239	0.0072227166	0.1012680037	0.1234395788	0.1143835176	0.0414895941	-0.0904720543	-0.0682082559	0.045355338	0.0987806934	0.0208050211	-0.0040984084	-0.0612345755	0.0985372455	0.0947440919	-0.0454227013	0.0193817184	0.0350737961	-0.0752577735	-0.0325106361	0.0660756669	0.1168884243	-0.0143023672	0.0100455297	-0.0116594304	-0.0637358139	0.1131153985	0.0825383303	0.0687889594	-0.0473773039	-0.0832841056	0.066309737	-0.049122347	-0.2686189187	-0.1381342251	-0.0590976616	0.0375552137	0.0023293221	-0.065545853	0.0383763778	-0.1438142273	0.0672786586	0.0303595731	0.0861753369	0.137645205	0.0087371858	0.1195838968	-0.0437141951	-0.187000337	-0.0333843949	0.043839946	0.0707386075	-0.1842011256	-0.0922949845	0.0054128411	-0.0222766485	-0.0068838208	0.0953803106	-0.1553140434	-0.0052553282	-0.1188090249	0.0119339971	0.0646626032	-0.0054328272	-0.0423811609	0.0656283701	-0.0098168411	-0.0644931516	0.1484615349	0.016341257	-0.1124011289	-0.050983413	0.0649728639	0.0960266587	-0.0356850829	0.1210063168	0.0369547957	-0.0019406313	-0.0689737201	-0.1087125873	0.0255523106	0.0344455029	-0.0054020421	0.1418409221	0.0188375459	-0.0035556678	-0.1144874327	0.0106533374	-0.0283046	0.0084986	0.00080115038116	7.222620196000003e-05	0.534319	0.1372839999999999	0.285496793761	0.0188468966559999	0.485878	0.1068899999999999	0.0114254720999999	0.236077430884	0.00269017	0.0005868599999999	3.444046595999998e-07	7.2370146289e-06	0.00721322	0.00146934	5.20305427684e-05	2.1589600356000013e-06	-0.00409264	-0.0005015999999999	1.67497021696e-05	2.516025599999996e-07	0.0	0.0
742.8906425174224	0.9757952095910696	0.9521762910608794	551886.5067399486	832.648429082925	-0.326627700563904	0.1066856547756633	693303.4064542627	740.8290974520311	1.1335117207318035	1.2848488210363742	548827.751631591	749.7148164335938	539.9977538715631	1.217026	27.250921	0.1113807999999999	0.0574947	-0.0675162537	0.0321590831	0.1167898694	0.1087304308	-0.0691579608	0.1156967631	0.075326944	0.0935560236	0.0459112564	-0.0005344979	0.0342027915	-0.0427042881	-0.0009885425	0.0187542873	0.0560248047	-0.0599407383	0.0779045751	0.1313487799	-0.0719682644	0.0725158174	-0.0235810696	0.0867946302	0.0766149334	-0.089538014	0.0146316736	0.0639524256	0.0137388907	-0.0779075639	-0.0209389325	-0.1022223202	0.1011090654	0.0577252214	0.0671337481	0.0698623946	-0.1124079161	-0.0681379178	-0.1238349677	-0.1446095835	0.126035036	0.0672268778	-0.0159719368	0.0256739756	-0.0495699347	-0.0409320624	0.0511665429	-0.0513245274	-0.0202575877	-0.0108941457	0.0722488252	-0.0357552155	-0.1358481636	0.0210484917	-0.1008421062	0.042452694	-0.0403370067	-0.10976684	-0.0381202495	0.0743074803	-0.0180718175	-0.0408828404	0.0763796251	0.1119955643	-0.1180638888	0.0762100062	0.0661170071	0.0151291452	-0.0784461915	-0.0558423515	0.1087675197	0.0118137045	-0.0481051091	-0.0163997477	-0.1275039814	0.0942061173	-0.027420615	0.0887826137	0.0278012997	0.0278542955	-0.0089360836	-0.0658301734	-0.0497480865	-0.109761279	-0.0602717772	0.0880549829	0.0594063884	0.0891591898	-0.124403419	0.0527976222	0.0580118766	0.0052429286	0.1066193692	-0.058973205	0.0297318275	-0.032845352	-0.0597696583	-0.0618959391	0.0307061392	-0.0115640691	-0.1112500848	0.0946500875	-0.0441294082	-0.0869946904	-0.0519315492	-0.195850087	-0.0222212865	0.0781161078	0.0187197353	-0.0059244253	-0.1140958982	0.017710062	-0.0233793	0.0049253	0.0005465916684899	2.425858009000001e-05	0.561201	0.0268819999999999	0.3149465624009999	0.0007226419239999	0.474263	-0.0116149999999999	0.0001349082249999	0.2249253931689999	0.00218603	-0.00050414	2.541571396000001e-07	4.7787271609e-06	0.00635819	-0.00085503	4.04265800761e-05	7.31076300900001e-07	-0.00409264	0.0	1.67497021696e-05	0.0	0.0	0.0
744.6842085376568	1.7935660202343795	3.216879068939392	554554.5704453563	828.934716871034	-3.713712211890993	13.79165839274829	687132.7648340613	739.7288323044572	-1.1002651475738503	1.2105833949657063	547198.7453425158	747.7907598618131	555.3341026488504	1.152823	25.813334	0.1178560999999999	0.0813233	-0.0682343772	-0.0344361887	-0.0658637405	0.1171036283	-0.1814165557	-0.0036899679	0.041402331	-0.0390815131	-0.0126405123	-0.0786355659	0.1167850135	-0.1247142352	0.1386018042	0.0188090791	-0.0484583035	0.0103647512	-0.0809262635	0.1670058122	-0.0952107492	0.0845951788	0.1280489977	0.0865831664	0.0826733585	0.1038241004	0.0952758767	0.0027174684	-0.0770307135	0.0404250192	-0.0095668432	0.0019400837	0.0163289321	-0.0422079963	-0.0090290052	-0.0941843811	-0.0162382991	-0.0879450921	-0.1381322097	-0.0398115269	-0.0141044385	-0.0040563306	0.1013455498	0.0062708408	-0.0525336692	-0.002791328	0.0226661576	-0.059407875	-0.1174495083	0.0222980857	0.0885395186	0.0690277151	0.1041586897	0.1452838907	0.071618438	0.1007552051	0.0160301384	-0.0608796701	-0.0724031565	-0.098983756	-0.0223205839	-0.0709125528	0.0106348698	0.0889505859	0.1170029136	0.1873446627	-0.0719817439	-0.0413756593	0.1272719085	-0.0380452052	0.1099260047	-0.0118037172	0.0057497908	-0.0765228839	0.0664473312	-0.0817680041	-0.0135931802	0.058826366	-0.0464599565	-0.0254042975	0.1091476076	-0.0789093072	-0.0065643414	0.0712571954	-0.0496967671	-0.0498058209	0.0331310166	0.0591444434	-0.0181788383	-0.0424052718	0.0500313193	0.0840386639	-0.0136774566	0.0336602106	-0.0363107017	0.031227559	0.037727747	-0.0289217217	0.0134106436	-0.0092531241	0.1554728341	0.0343738644	-0.0509412308	-0.0337713693	-0.0911214022	0.053375933	-0.0894815849	0.032980711	0.0759080723	-0.0082906521	-0.1135094328	0.0246987197	-0.0150912	0.0082880999999999	0.00022774431744	6.869260160999996e-05	0.481898	-0.0793029999999999	0.232225682404	0.0062889658089999	0.464482	-0.0097809999999999	9.566796099999967e-05	0.215743528324	0.00250108	0.00031505	9.92565025000002e-08	6.255401166400001e-06	0.00635819	0.0	4.04265800761e-05	0.0	-0.00399801	9.463000000000006e-05	1.59840839601e-05	8.954836900000012e-09	0.0	0.0
747.2377396720772	2.553531134420382	6.520521254454243	558364.2395902349	837.6102115803366	8.675494709302598	75.26420845113736	701590.8665436562	742.2136680873541	2.48483578289688	6.174408867964751	550881.1290956851	752.343121679536	568.9684442734106	1.172188	26.246925	0.1561410999999999	0.0782809	0.0664403871	-0.1558355258	-0.0407263839	0.0528308672	0.0216680809	-0.0673097731	-0.0222395701	0.124728752	0.1777495851	-0.0607032071	0.00336637	0.1398373816	-0.0211770227	-0.0069794405	-0.0568421292	0.1591532109	-0.1474101895	-0.1397873651	0.069142369	0.001453213	-0.0244232638	0.0790297165	-0.0384995332	0.018387227	-0.0122623512	-0.0977150897	0.010106817	-0.124407439	-0.0378357108	-0.1077355231	0.0773920926	-0.0031284852	-0.0462585355	-0.0525985241	-0.1153270419	-0.0158878817	-0.0798648912	0.0657920501	0.0217843728	0.0338813287	-0.0826001806	0.0948981781	-0.0885562257	0.0892372503	-0.0363767071	-0.185302515	0.0053704223	-0.0514822192	-0.047030283	0.0865835424	0.104990782	-0.122400084	0.039701432	0.0006956378	-0.0396893471	0.0655989478	0.0616044062	0.0529991246	0.0655579889	-0.0271915392	-0.0191593167	0.1232168281	0.130747746	-0.0866216928	-0.0467398992	0.0620402827	-0.0616382791	-0.1473270639	-0.0061669748	0.0708842708	0.1292457101	-0.0848326328	-0.0768630122	-0.0645473247	0.0624545498	-0.0218448794	0.0901675132	-0.0716807016	-0.0152222545	-0.0271411219	0.0232294132	0.158872878	-0.0742925665	0.0177907984	-0.037725964	-0.0134460287	0.0560041164	-0.0722466828	-0.1346993589	0.0854540371	0.1415715337	0.0138200481	-0.0721867981	0.0421046573	0.0259014827	0.0296488436	0.1460459032	-0.0065607599	0.1014082637	-0.1010611505	-0.035271166	-0.0205374246	0.0556253095	-0.0867005209	0.0161265903	-0.1102017592	0.0465938765	-0.0106533374	-0.1127290384	0.0315924503	-0.0248533	-0.0097620999999999	0.00061768652089	9.529859640999995e-05	0.545874	0.0639759999999999	0.297978423876	0.0040929285759999	0.426827	-0.0376549999999999	0.0014178990249999	0.182181287929	0.00205893	-0.00044215	1.954966225000001e-07	4.2391927449e-06	0.00600001	-0.0003581799999999	3.60001200001e-05	1.282929123999997e-07	-0.00409264	-9.463000000000006e-05	1.67497021696e-05	8.954836900000012e-09	0.0	0.0
746.977899719998	-0.259839952079119	0.0675168006964788	557975.9826700995	835.3862759786498	-2.223935601686776	4.945889560449922	697870.2300934768	742.9952171802122	0.7815490928580857	0.6108189845472967	552041.8927526707	751.8379770758493	553.6542741428586	1.056412	23.654552	0.1306049999999999	0.0991814	0.0548289877	-0.1309724699	0.0717843771	-0.0005316693	0.0845072532	0.0309751248	0.0706525393	0.060963253	-0.0440781526	-0.0851151389	-0.0326843741	0.0594513378	0.1030110144	-0.0319472759	-0.1143078426	0.0148286268	-0.0952787841	-0.0390382346	0.0970657153	-0.1068872383	0.0061887863	0.0098335869	0.0188172354	-0.0101345881	0.0382296252	0.1266575605	-0.0022679944	-0.0655153329	0.0605132626	-0.0462787287	-0.0546168125	-0.0842772771	0.0624621318	-0.0117989757	-0.0581755538	0.0758583774	-0.144863329	-0.2081353138	-0.0203084871	-0.0694272588	0.0167118992	0.0324897248	0.09302024	0.0369227675	-0.0227436161	0.0140104531	0.079372181	0.0202178806	-0.0016487251	0.1455768647	0.0332220893	0.041950392	0.119105759	0.0201876147	-0.035902744	-0.0209890132	-0.0251153264	0.004485705	-0.1256090846	0.1964000646	-0.1071364826	0.0796748633	0.0057175894	-0.0895649067	0.0415260827	0.0038739018	0.008238548	0.1102678085	0.1114017792	-0.0525727881	-0.1180992106	-0.0718499943	0.0239080202	-0.0926769702	-0.0835040837	0.0848847363	0.0523291796	-0.0440668833	0.0017187062	-0.0738174936	0.0445257257	0.0575012426	-0.090438554	-0.1151519089	-0.0047983846	0.0067285468	3.70668e-05	0.0988236052	0.054531232	0.0891834572	0.1464428795	0.1108235559	0.0029054472	-0.008684126	-0.0973203235	0.0185034754	-0.1018119776	-0.0049324395	-0.0193592061	0.032783384	-0.0524374646	-0.0531409029	0.0503405616	0.1187899577	-0.1263910873	0.1374613085	0.1729158236	-0.013011472	-0.1117560484	0.0383647583	-0.0204818	0.0043714999999999	0.00041950413124	1.9110012249999973e-05	0.449153	-0.0967209999999999	0.201738417409	0.0093549518409999	0.429457	0.0026299999999999	6.916899999999819e-06	0.1844333148489999	0.00193627	-0.00012266	1.5045475600000033e-08	3.7491415129e-06	0.00596665	-3.335999999999964e-05	3.56009122225e-05	1.112889599999976e-09	-0.00371101	0.00038163	1.37715952201e-05	1.456414569e-07	0.0	0.0
745.8714217265151	-1.1064779934829403	1.2242935500620336	556324.177748333	834.7999532318449	-0.5863227468048535	0.3437743634207884	696890.9619158905	742.057038170485	-0.9381790097271504	0.8801798542926168	550648.6478983527	751.9081069216132	576.0991017270458	1.32045	29.566727	0.1388625999999999	0.0781541	-0.1332907888	-0.061886433	0.0631363203	-0.0312479018	0.0554525055	-0.0437114639	0.1191117128	0.035117902	-0.0737441709	0.0354851033	-0.020008535	0.0455431015	0.0030888817	-0.0721013416	-0.0950029978	0.1122039769	0.0041032131	0.0702255703	0.0353408925	0.0653546513	-0.0605771532	-0.0660764039	0.0710978714	-0.0315154878	0.1118446844	-0.0273043651	0.0416080784	0.0292833077	0.0901978975	-0.1066401227	-0.0160509141	-0.1132891233	-0.0077408583	0.0932854327	0.0443311515	0.0109045646	-0.0100059443	-0.0705119841	-0.0410552802	0.0872363903	-0.0805049892	0.0178432974	0.0592043846	-0.0111859089	-0.0888767289	-0.0853543454	-0.0174273843	-0.0147011628	0.0271018736	0.1487283307	-0.0219552764	-0.1870880822	0.0218195025	0.0384367362	-0.0096036356	0.1684506334	-0.226931244	0.0979441853	-0.053049704	0.158513837	0.0441402346	-0.0055837311	-0.0176603018	-0.0541571989	-0.0260612942	-0.0572177459	-0.0140690526	0.0517220983	0.0622394956	0.0228003089	0.0005412123	0.1092852938	-0.0319498087	-0.0031404058	-0.0016715388	-0.0601824672	-0.0647829002	-0.0969397667	0.0731295566	-0.0213856173	-0.0107602408	-0.0401693809	-0.1527096707	-0.0601839656	-0.0379209448	-0.0084161492	0.0713415711	0.0851919013	-0.0208341241	0.0514312654	0.3363191202	-0.0831515019	0.0553060431	-0.0320557838	-0.0613321275	0.0293246559	0.0533435352	-0.0033607939	-0.1475681761	0.0635138702	-0.0099305516	-0.0200871038	-0.038456133	-0.0302702482	0.0741488394	-0.0464265571	0.1373623243	-0.0153640485	-0.110592125	0.0449896151	-0.0132762	0.0072056	0.00017625748644	5.192067136000002e-05	0.519272	0.0701189999999999	0.2696434099839999	0.0049166741609999	0.418263	-0.0111939999999999	0.0001253056359999	0.174943937169	0.00148247	-0.0004537999999999	2.059344399999999e-07	2.1977173009000003e-06	0.00544703	-0.00051962	2.9670135820900004e-05	2.7000494440000014e-07	-0.00374447	-3.346000000000035e-05	1.4021055580900002e-05	1.1195716000000231e-09	0.0	0.0
744.6536947401969	-1.217726986318212	1.4828590132076345	554509.1250902263	834.8882532000991	0.0882999682542049	0.0077968843936936	697038.3953315129	742.9991820341227	0.9421438636376251	0.887635059790032	552047.7845033753	751.7519942593755	566.8969289979008	1.168094	26.155256	0.1550441699999998	0.0910316	-0.0843309466	-0.0005590519	-0.1062954962	0.0084579914	-0.0310941838	-0.0784800269	0.0645859276	-0.0081193696	-0.0356925688	0.0800794041	0.0248608705	-0.1356349374	-0.0318466498	0.0689178308	0.0516797448	0.0686928925	-0.0820111585	0.028986821	0.0567009143	0.016652642	0.0416085953	-0.0192821784	0.0712490669	0.0039399257	-0.1100280109	0.0139876131	-0.0159069866	-0.0284525016	0.138748665	-0.0661700989	-0.1002267492	-0.0832718986	0.1225427178	0.0060908383	-0.0753146747	0.0437979534	-0.0130136755	0.1287172747	0.0436313442	0.0278780408	0.034301002	-0.0816960757	-0.1548166527	-0.1252868797	-0.1095227023	-0.104941756	-0.1069540602	0.0138528643	0.1240699352	0.0306098875	0.1394908515	0.0053934079	0.0646300111	-0.0851561213	-0.0181088002	-0.0160869818	-0.0021703563	-0.0469688155	-0.0335329932	-0.0870904564	0.0713412978	-0.0280561302	-0.0144245742	0.0131077741	-0.0899794916	-0.0720002537	-0.0098420952	-0.0104379514	-0.0080707294	-0.1068934095	-0.044748938	0.0859218228	0.0390900971	-0.0029608784	0.0200745012	0.0491934502	0.0285918765	-0.0338253943	0.0476900957	-0.0555087512	0.0935577193	-0.0739878757	-0.1627723753	0.1296033891	0.117161366	-0.0013965216	-0.0753846897	-0.0307827379	-0.0178312317	-0.0817708474	-0.0004764954	-0.1014023306	0.0313202366	-0.1295736918	0.0572170031	-0.0028605399	0.1353768445	0.0439959779	0.014008924	0.0364666562	-0.0325942975	0.0005231354	-0.0131366632	0.1683487856	-0.0096886425	-0.0906018838	0.0068740712	-0.017710062	-0.1092392569	0.0514415587	-0.00936403	0.0039121699999999	8.768505784090001e-05	1.5305074108899996e-05	0.449923	-0.0693489999999999	0.202430705929	0.0048092838009999	0.429206	0.0109429999999999	0.0001197492489999	0.1842177904359999	0.00270137	0.0012188999999999	1.4857172099999991e-06	7.297399876899999e-06	0.00564493	0.0001978999999999	3.18652347049e-05	3.916441e-08	-0.00374447	0.0	1.4021055580900002e-05	0.0	0.0	0.0
743.3207674461388	-1.332927294058095	1.7766951712450352	552525.7633167168	836.0245559973642	1.1363027972651023	1.291184047072497	698937.0582305901	741.2679958674842	-1.7311861666385084	2.9970055435605336	549478.2416973965	751.4463624911033	559.1851390765469	1.077687	24.130919	0.12393803	0.0809341999999999	0.0611715204	-0.0184827216	-0.0982130831	0.0140938657	0.0373010005	-0.1487168897	-0.0728828847	0.002126722	-0.0692112059	0.0341024494	0.053842549	0.0283624207	0.0423143197	0.0478497246	0.0338024021	0.1061731465	0.1008731523	0.0377512925	0.0173885638	-0.1149904519	0.0554348089	0.041156294	0.0745299571	0.055275497	0.1066047556	-0.1217678076	0.0174696224	0.0164905359	-0.1109103123	-0.0352900063	0.0140934817	0.018014501	-0.0368373628	-0.0982023439	0.0250460522	0.1328148987	0.1056539211	-0.0025359918	-0.0400616624	0.026894557	0.1302794644	-0.1186826308	-0.0001631224	0.059394316	0.125206654	0.0086156262	0.0240540797	0.0492254446	0.0215751583	-0.0332979789	0.045228994	0.0567499999	-0.0199695257	0.1609063175	-0.1676593616	-0.058629775	-0.055054916	-0.0700337349	0.1314700095	0.1010192935	0.1229844432	-0.0413582507	0.0789575369	-0.0431439535	-0.0885994382	0.066266315	0.0663760296	-0.0607172626	-0.0484057557	0.0939139464	-0.04054517	0.0676003487	-0.0016530192	0.0419227496	-0.0713826965	-0.025918832	-0.0830552764	-0.1143332425	-0.0225247983	0.0492022309	-0.0457658044	0.0106187935	0.0565134195	-0.0727206609	-0.0963867015	-0.0730454371	-0.0725177482	0.0187590997	0.0136464149	-0.0290710757	-0.0134956929	0.1330407047	-0.023582243	0.0963570455	-0.1573961166	-0.0257564163	0.0143220004	0.0379919094	0.0924377546	0.0397599899	-0.1002860702	-0.072933992	0.0389656686	0.0673011999	0.0451734865	0.0740084578	0.0313039836	-0.0200485104	-0.1076997553	0.0576957916	-0.00952506	-0.0001610299999999	9.07267680036e-05	2.5930660899999843e-08	0.525334	0.0754109999999999	0.275975811556	0.0056868189209999	0.447811	0.018605	0.000346146025	0.200534691721	0.00276351	6.214000000000003e-05	3.861379600000003e-09	7.6369875201e-06	0.00606794	0.0004230099999999	3.68198958436e-05	1.7893746009999977e-07	-0.0036344	0.00011007	1.320886336e-05	1.2115404900000067e-08	0.0	0.0
740.9480692585538	-2.372698187585001	5.629696689369151	549004.0413379787	832.1262995912211	-3.898256406143105	15.196403008035755	692434.1784713787	739.1455622819319	-2.122433585552244	4.504724325080155	546336.1622410733	748.3332087093564	545.191191835355	1.026372	22.981901	0.15806494	0.0890006	0.1047688376	0.0145476563	0.0482091662	0.0468691062	0.0456899763	0.1061551763	-0.0209130493	0.0796961882	-0.1017852951	-0.0032109562	0.0425203271	-0.1178685836	0.0396903721	-0.0395710493	-0.1057798947	-0.1001387252	-0.0197621414	0.0617445662	-0.1312862456	-0.1225930586	-0.0346476693	-0.0070534221	-0.0344707439	-0.0062232475	-0.0375322584	0.0788801198	-0.0438745479	-0.017981777	-0.0937286715	0.0462249234	0.0754711621	-0.0473100224	0.0187913041	0.0358818395	-0.0679722334	0.069702389	-0.0294693114	0.0354472403	0.0249291587	-0.029885509	0.1095104701	-0.028689648	-0.1390441835	0.1016658548	-0.0692334227	0.084798077	0.0896743292	-0.0154326922	0.0130419496	-0.0927349969	0.0149556771	-0.0959601406	-0.1403594224	0.0457744579	0.0570921221	-0.0951579474	-0.1264628362	0.0011838641	0.0254705681	-0.0603000703	-0.0477883375	-0.0214696556	-0.0696698417	0.0276017347	0.119905435	0.1057368825	0.0030930807	-0.0540307142	0.020241304	-0.0940333154	-0.0965551287	0.0363291932	0.0748681533	0.024907171	-0.0110093013	-0.0572867555	0.0487625654	-0.1134390614	0.0400225358	-0.0244325601	-0.0569711419	0.0733083787	-0.0023581284	-0.0032626445	0.0592938004	0.068990378	-0.0034558509	0.0620116061	0.0273071501	-0.1138161114	0.0028413583	0.1190229088	-0.1164010551	0.0851156334	-0.001593097	0.0381867823	-0.0041085491	-0.0945505356	-0.0266417188	0.0212769737	0.1594878268	-0.1929661405	-0.0772650468	0.0142662101	0.0858953999	-0.0764211696	-0.0358296174	-0.0223783947	-0.1059762505	0.0637282764	-0.022249	-0.01272394	0.000495018001	0.0001618986491236	0.541415	0.016081	0.2931302022249999	0.000258598561	0.530258	0.0824469999999999	0.0067975078089999	0.281173546564	0.0031735	0.00040999	1.6809180010000024e-07	1.007110225e-05	0.00618033	0.00011239	3.81964789089e-05	1.2631512100000093e-08	-0.00404828	-0.0004138799999999	1.6388570958399998e-05	1.7129665439999979e-07	0.0	0.0
