global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
788.4476742742545	0.8908081583244893	621649.735068481	0.7935391749374685	804.082872135897	6.187786547819542	646549.2652623133	38.28870236137648	734.0169618432742	-0.6395146464044501	0.4089789829658088	538780.9002736306	735.5516009367199	581.24129400185	1.201627	23.164497	0.028410261	0.0151671	0.0093916571	0.0380784923	0.1406161925	-0.0498541788	-0.0762046004	0.067264061	0.0295131044	0.1088172197	-0.0387860174	-0.0768026481	-0.0092607283	-0.1033307186	-0.0350615422	0.007081626	0.0664005759	-0.0029402741	0.0384375452	0.0186729011	-0.0990901026	-0.0444405469	-0.0338899644	-0.0411634141	0.0360093848	-0.0764791637	0.0217940182	0.0031686574	-0.0708454803	0.0017220232	0.0956090557	0.0748005363	0.1581189315	-0.0123350953	0.0050334683	0.0142056326	0.0885326933	0.0017862816	-0.011048951	-0.030622007	0.0579688803	0.0522824465	0.0335191992	-0.0636392623	0.0222882779	-0.1457647368	-0.0024258178	-0.0340139574	0.0175323082	-0.035224008	0.0787513599	-0.1213653034	-0.0119783423	-0.0653093598	0.0416421507	0.1203483764	0.0715875899	-0.1433490922	-0.141041564	0.0211168531	-0.0605657368	-0.0595687618	0.0668893375	0.0197149793	-0.2329850673	-0.0413914027	-0.0317924771	-0.0602055131	-0.0343258834	-0.0090787944	0.1346503566	0.0182592149	-0.0651714637	0.0539313507	0.0152155263	0.0172594948	0.0088780596	0.0639972188	0.0137022636	-0.0582180574	-0.001407121	-0.0391543419	-0.0331279432	0.0331482499	-0.0118603383	-0.0338533385	0.1272586174	0.0509415026	-0.1365128092	0.0625903914	0.0693075518	0.0504808257	0.0528666084	-0.1227286081	-0.0413716482	-0.0771417262	-0.0912531459	0.0680688224	-0.01327724	-0.0386555454	0.146693327	0.0373086867	-0.0489194487	0.0500618206	-0.0839805932	-0.0715539483	-0.1020928362	-0.1157067141	0.0668403856	0.1059750527	0.1227933036	0.0029884684	0.0393228454	-0.1772264119	-0.0489883327	0.0623699417	0.0755131949	-0.0295768697	0.1025263906	0.0685692013	0.0200485104	0.00300778	-7.980000000000313e-06	9.046740528399998e-06	6.368040000000501e-11	-0.000711508	-0.009637468	5.06243634064e-07	9.2880789451024e-05	0.000711027	-0.003935633	1.5489207110689e-05	5.05559394729e-07	-0.000578601	0.000166943	3.34779117201e-07	2.7869965249000005e-08	-0.000209805	0.0	0.0	4.4018138025e-08	-0.000224645	-0.0001296405999999	1.6806685168359993e-08	5.0465376025e-08	0.0
789.3328551528372	0.8851808785826734	623046.3562237298	0.7835451878083936	798.2637935141655	-5.819078621731478	637225.0840356263	33.86167600589232	735.1459224763689	1.1289606330947208	1.2745521110776328	540439.5273336314	736.2272608719038	592.6881917991365	1.116133	21.516375	0.056859715	0.0285968	0.0067932821	-0.0401926286	-0.0363934494	0.0946231754	-0.0631578099	-0.0650775376	-0.0197865091	-0.1207308208	-0.050568174	0.0195307104	0.0729575632	-0.0704407682	0.0573919989	-0.0056862713	0.0894906353	-0.0146308767	0.0492704339	0.0479055672	0.0872785522	-0.1032336689	0.0453850629	0.0227498475	-0.0194937521	-0.1892347875	-0.0880183061	-0.0364505955	-0.0758321636	0.0753318481	-0.1242852964	-0.089687193	0.0031732948	0.0279318685	0.0565905781	-0.0005487001	0.0335857376	0.0700789763	-0.0016243178	0.0720553765	-0.0007513087	-0.0286452953	0.1524621688	0.1183926122	0.033478283	0.0311819336	0.0859075248	-0.148076884	0.0741418249	0.0268422131	-0.036355808	0.0342386035	-0.0183205917	-0.0396664817	-0.2156464212	0.0165576436	-0.0148288296	0.0311696202	0.0829650091	0.1374760192	-0.0339123593	-0.0281085047	-0.0082560671	-0.0341405107	-0.0763309981	-0.0410464048	0.0152308684	0.0148202487	-0.0317127369	-0.0424727719	-0.0885672296	-0.0570785471	-0.0455592726	0.080084745	0.0367159701	0.000789934	-0.0775830825	-0.1433520476	-0.1069832084	-0.0318267444	-0.0049790854	-0.0341306941	0.0146065034	0.0229722188	-0.0855400976	-0.0107678555	-0.0351603382	0.0171997754	-0.0625626306	0.0668429335	-0.1404196748	0.1059051059	-0.2081276279	-0.0441752804	0.0599243269	0.0526774611	0.0057633512	0.1315559086	-0.1238096036	-0.1087600584	-0.0112960884	-0.0633381828	0.0761667372	0.011445566	-0.0916126906	0.1285642455	0.0906139842	-0.1355751517	0.0176883426	0.0391418224	0.0606045663	0.0252809254	0.0223699908	0.0821474126	-0.0289139338	0.0355366803	-0.0589598965	0.1439335717	0.1014413551	0.0647104904	0.013011472	0.00301396	6.180000000000161e-06	9.0839548816e-06	3.8192400000001986e-11	0.0234495	0.024161008	0.00054987905025	0.000583754307576	-0.0104231	-0.0111341269999999	0.0001239687840521	0.0001086410136099	-0.000760086	-0.000181485	5.777307273959999e-07	3.2936805225e-08	-0.00015119	5.861500000000001e-05	3.435718225000001e-09	2.28584161e-08	-0.000415713	-0.000191068	3.650698062400001e-08	1.72817298369e-07	0.0
789.9736853979367	0.6408302450995507	624058.4236211983	0.4106634030343501	801.7189482599698	3.4551547458042933	642753.2719990722	11.938094317453931	734.1711109197178	-0.9748115566511616	0.9502575709806608	539007.2201090925	735.6457499937051	592.8082181952583	1.121029	21.610767	0.0631334299999999	0.0343147	0.0273137504	0.0874202814	0.0212954777	-0.0692947194	-0.1395727241	0.0402273645	-0.0364646641	0.073474607	0.0714385773	-0.1076074939	0.0558059035	-0.0146280447	0.0180642815	-0.0888337584	-0.0051076099	-0.0445150633	-0.0054083672	-0.0408666216	-0.0692908448	-0.0246913761	0.0922957969	-0.0532834817	-0.0363329795	0.1061861783	0.0461146437	-0.2044590995	-0.0224379533	-0.0297279296	0.1335537302	-0.0947712771	-0.0516399272	0.0853994013	0.0375077693	0.010860155	-0.1606064735	0.055767946	0.0764986075	0.0355637206	-0.032397792	-0.0598238398	-0.1077611959	0.0339305633	-0.1108006107	0.0118283563	0.0079620118	-0.0708886289	0.0315282012	0.0385882711	-0.0230973325	0.0690837666	0.2231959854	-0.145937992	0.0931593224	0.0770866004	-0.0842121116	0.0777531518	-0.191312767	0.0043031507	0.0071962	-0.0048290913	0.0295126114	0.0070874192	-0.1195907803	0.0024139293	0.0703462547	0.0872575733	0.0024804465	0.0790672874	0.0647805112	0.0235228153	-0.0074765127	0.0817066715	-0.0529006986	0.0048996614	-0.0602907759	-0.0045539392	0.0878859788	-0.0201880183	-0.0754036461	0.0795905967	-0.1790741469	-0.0500930706	0.0591519397	0.1294471591	0.0261488175	0.0659293686	0.1483040897	-0.0877521553	0.0185512115	-0.0083695198	-0.0393111403	0.1231044871	0.0552309434	-0.0017734581	-0.0237089171	0.1385499831	0.0014455412	0.0381653246	-0.2304231219	0.0117458898	0.0109092049	-0.1431228857	0.0229746112	-0.0771656714	0.0320966319	0.0649320287	0.0136876135	0.0316894748	0.1044842634	-0.0690490557	0.1707695969	0.0751549431	0.1081990138	0.0550574888	0.1004847784	0.0300726959	0.1003129872	0.0607412226	0.0059244253	0.00301595	1.989999999999891e-06	9.0959544025e-06	3.960099999999567e-12	0.00189054	-0.02155896	3.5741414916e-06	0.0004647887562816	0.0072774099999999	0.0177005099999999	0.00031330805426	5.296069630809854e-05	-0.0008611279999999	-0.0001010419999999	7.415414323838278e-07	1.0209485763979792e-08	-0.0001581	-6.91e-06	4.77481e-11	2.499561e-08	-4.62256e-05	0.0003694874	1.3652093875876e-07	2.13680609536e-09	0.0
788.8817406662882	-1.091944731648482	622334.4007566728	1.1923432969748755	800.4968622241672	-1.2220860358025902	640795.2264307373	1.4934942789036898	735.2141787806589	1.0430678609411643	1.087990562528376	540539.8886801187	736.5243387418175	594.8831029366702	1.164226	22.443495	0.046159545	0.0282944	0.0431028503	-0.1187091049	0.0176206499	0.043349877	-0.058415993	0.0155340296	-0.009496729	-0.0745319172	-0.1066714403	-0.0756130515	0.0010896328	0.0933519564	-0.0218556148	0.1455539649	0.1115437655	0.0280580183	0.013815069	0.071915913	-0.0252943971	0.0036684946	0.1900109433	-0.1432079437	0.0048598252	0.0266623224	-0.0307281239	-0.0648747575	0.057230482	-0.0512001778	-0.066424219	-0.0259712714	-0.1154199137	0.0413046948	0.0820578398	0.0350434596	0.0697671227	-0.0612470603	-0.0375219375	0.1275160005	-0.2114623943	-0.0480676782	0.0579876518	0.1316067783	-0.0130287	-0.1203926987	0.0109052689	0.0040649953	-0.0515976647	-0.0141440066	-0.0087554593	-0.15616359	0.0048459096	-0.0824281589	-0.0786821444	0.0296903286	-0.089467919	0.2332115058	0.0559598551	-0.0703327456	0.0423282827	-0.1619443022	0.0204379617	-0.0461889569	0.0315111015	0.0477431739	0.0278805549	0.0506561728	-0.0276428948	-0.0852550004	-0.0313478103	0.0150544477	0.0230728287	0.0520250349	-0.1755456851	-0.0476120471	-0.0233733801	-0.0431313968	-0.1062355468	-0.0060908532	0.0214511876	-0.0079640793	-0.1090764054	0.0550879957	0.1063033393	0.0018121039	-0.0413822713	0.0196252335	0.0598485132	0.0731307697	0.0781275041	0.0518936333	-0.1599832954	0.1218320163	0.0812948239	-0.0424231339	-0.1879647263	-0.0980367679	-0.0974581399	-0.0817610866	-0.0443187496	-0.0091139265	0.1190527479	0.0023847249	-0.0099851315	-0.0058052874	-0.047779539	0.0480629329	-0.1465414486	0.060213805	-0.121490008	-0.1134228882	-0.0475608261	0.0090517289	0.1472113072	0.0216614089	0.0446459802	0.0941758873	0.099141769	0.0566681795	-0.0011853914	0.00303333	1.738e-05	9.2010908889e-06	3.020644e-10	0.0112552	0.00936466	0.00012667952704	8.769685691560001e-05	-0.019812	-0.0270894099999999	0.000733836134148	0.000392515344	-0.00098426	-0.0001231320000001	9.687677476000002e-07	1.5161489424024637e-08	-0.000209805	-5.170500000000001e-05	2.673407025000001e-09	4.4018138025e-08	-2.73007e-05	1.89249e-05	3.5815184000999997e-10	7.453282204900001e-10	0.0
789.3388010885512	0.4570604222629981	623055.7429039115	0.2089042295992301	798.519286418243	-1.9775758059241757	637633.0507819001	3.910806068176651	735.483032905162	0.2688541245030365	0.0722825402622942	540935.2916913755	736.3788973736355	574.533690147878	1.236577	23.838261	0.09671216	0.0585972	0.0448490967	0.1489566419	0.0422212317	0.1097998823	0.0887558251	-0.1131263461	-0.1198781001	0.0506028671	0.0633004191	-0.0861891188	0.0527567105	0.0127996726	-0.0899396335	0.1076334933	0.015848707	0.1652044078	0.0375978033	-0.029624658	0.0160999241	-0.0503635377	0.1235216904	-0.0754811569	0.0391603537	-0.0272611255	-0.1756111858	-0.0778095072	0.0552658594	-0.141012488	0.0424200275	0.1155117044	-0.0220352125	0.0465087019	-0.0543651562	-0.0218192107	0.0257958857	0.0822905904	0.0322071835	-0.0349922776	0.0047229457	-0.0234845997	0.0691185188	-0.1106314067	-0.0242591752	-0.0630517128	0.0451187281	-0.0019629322	-0.0671343739	-0.0549061397	0.0955744912	-0.042327754	-0.0401975128	0.1638478216	-0.0411309791	0.0448542264	0.0418141219	0.0609288126	-0.0164976837	0.012627396	0.0655972167	0.173466997	0.0985377434	-0.0271571557	-0.0632125824	0.0103801822	0.094330093	-0.0612173287	-0.0298827053	0.0900501553	-0.0665684083	-0.0478292146	0.016592738	0.032475924	-0.1951563898	-0.0162154372	-0.0215184563	0.042445542	-0.0457350197	0.0004758515	-0.074337684	-0.0943368916	-0.1144898309	-0.0068681762	-0.0551303224	-0.1743441349	0.0296031904	0.0621972147	-0.0773787837	0.0432554176	0.1068647547	-0.0158700429	-0.16665285	-0.0568646844	-0.0511642114	0.0371182423	-0.0693868982	-0.0152973599	0.0402400373	0.0529872643	-0.0372083123	0.0193128475	-0.0890340128	0.1006394109	0.020571927	0.0214837582	0.1164829174	-0.0559772908	0.0901354366	0.028447715	0.1115979147	-0.0922979013	0.0099104764	-0.0197619085	-0.0336175158	-0.0469067472	0.0160434297	0.0462974231	0.0979282008	0.0524983198	-0.0082906521	0.00957351	0.00654018	9.16520937201e-05	4.277395443240001e-05	0.0101172	-0.001138	0.00010235773584	1.2950440000000005e-06	0.0361023	0.0559143	0.00312640894449	0.0013033760652899	-0.0007396329999999	0.0002446270000001	5.470569746888521e-07	5.984236912904895e-08	0.000207143	0.000416948	1.73845634704e-07	4.2908222449e-08	-2.64821e-05	8.186000000000026e-07	6.701059600000044e-13	7.0130162041e-10	0.0
790.7522158171697	1.413414728618477	625289.0668197637	1.9977411950756432	806.6690329068819	8.149746488638812	650714.928650924	66.41836782908064	735.2720526912707	-0.2109802138912755	0.0445126506536083	540624.9914688347	736.7807324059274	596.1892499338525	1.154316	22.25246	0.10917889	0.0696369	0.0726767399	-0.0059930809	0.0253913926	-0.0857804643	-0.0074992602	0.1532331884	-0.0005151515	0.0209568269	0.0468147158	-0.0260047239	0.0504296865	-0.0127340123	-0.1293374804	-0.0789276199	0.0198040502	-0.0322498792	0.0635581621	0.0083798968	-0.0893730238	0.0442382937	-0.0040978572	0.0123924605	0.0735169403	-0.1012881877	0.1191609968	0.0512004495	0.0703163173	-0.0180028314	0.0134269491	0.1864159724	-0.0065519825	0.0449168889	0.194491968	-0.0273780188	-0.089109588	0.0654461757	0.0916985817	0.0047275191	0.039745558	0.0649764955	0.0420251304	0.0697364552	0.1063787246	-0.0097657893	0.0878321416	0.0986137587	0.0138539628	0.0148788518	0.0567139026	0.0440522627	0.046442451	-7.27007e-05	0.1741613639	-0.0592542348	0.0718800328	-0.1192682909	0.1151650225	0.0896852205	-0.0294743919	0.0363999004	-0.0732308645	0.0997592533	-0.0917374214	0.1619896065	-0.0155621643	-0.0522259185	-0.0599135427	-0.0230905197	0.0761518376	0.0795317165	-0.0427093254	0.0309647617	0.0012671962	0.0836696538	0.0741198612	-0.073353234	0.1436768407	0.0842236299	-0.0662555213	-0.0035318533	0.0517171244	0.0088726343	0.0103233445	-0.0786529981	0.123074806	-0.0050339241	0.1825003413	0.074477944	0.0043255921	0.0595587111	0.0723603792	-0.0352774094	0.0297499897	-0.0346774939	-0.0517670552	0.0066100987	-0.1246625742	0.0507002584	0.0516334338	0.0515647992	0.0208108692	-0.0878341117	-0.0187066862	-0.0319416149	0.1156835051	0.0516739896	0.0662909533	-0.0966762796	-0.1207432032	0.0634732982	-0.0352669344	-0.1404249146	-0.1597384486	-0.0507999787	-0.0978197205	-0.0632996699	0.0966728009	0.0482387676	-0.0153640485	0.00303022	-0.00654329	9.1822332484e-06	4.28146440241e-05	0.0110178	0.0009005999999999	0.0001213919168399	8.110803599999994e-07	-0.0317898	-0.0678921	0.00460933724241	0.00101059138404	-0.000992807	-0.0002531740000001	9.856657392490002e-07	6.409707427605067e-08	-0.000209805	-0.000416948	1.73845634704e-07	4.4018138025e-08	-3.32181e-05	-6.736000000000001e-06	4.5373696000000015e-11	1.10344216761e-09	0.0
789.8507857931036	-0.901430024066144	623864.2638179832	0.8125760882878892	801.2493155760741	-5.419717330807771	642000.4657111272	29.37333594585811	735.6840841050117	0.4120314137410332	0.1697698859094345	541231.07160543	736.852307414636	590.6970142273543	1.03678	19.986649	0.068661309	0.0439063	0.0468689116	-0.1005220547	-0.0096075867	-0.0216035418	0.0496829785	0.0080098942	-0.0312542935	-0.0512148184	-0.0130981599	-0.0086382654	-0.0663285088	0.0534441418	0.0188440659	-0.0096928728	-0.0207459691	0.108400264	0.0204491276	0.09429733	0.0645726765	-0.0028871034	0.0590283453	-0.0081117375	0.0095041768	-0.0583515314	0.0546768945	-0.0523436419	0.0489711652	-0.0869575564	-0.0315050316	0.0226936539	-0.0996523158	0.059626644	-0.0001805105	0.0369249608	-0.100681402	0.0146519951	-0.0136719466	0.0524418647	-0.084101358	0.0445892104	-0.099217735	-0.2196996073	-0.0222113636	-0.035885513	-0.0181824756	-0.0957631377	-0.1522540522	0.0061877832	0.0357442701	-0.0242780548	0.0939618242	0.0509795634	-0.0868975117	-0.0921549374	0.1936882613	-0.0924436755	0.0802097546	-0.0565331028	0.0211282619	-0.011099476	-0.0593411777	-0.0072387746	0.0071600926	-0.0614054082	0.0668130304	-0.0748240148	-0.0353975419	-0.0920309796	-0.0649590773	-0.0646296152	0.0068597073	0.0821121691	-0.0426385548	0.0663505175	0.1684355477	0.0132590115	0.0120787207	0.0429428655	-0.0265052537	0.0024579798	-0.0630775461	-0.0692367888	-0.0164124228	0.0128701846	0.0526202762	0.0604612084	0.0261518018	-0.1055634088	0.0513530032	-0.0916568408	-0.1516368988	0.0395955395	-0.1795729789	0.0681334736	-0.0572476557	0.0627847103	0.0918169392	0.047331161	0.049511566	0.0402976728	0.0377557909	-0.0438941894	-0.0050294928	0.1776717264	-0.0530513418	0.0275669562	0.0926104235	-0.0608984281	-0.0022281439	0.247588858	-0.0426040776	0.0521739123	0.0590020378	0.0983780861	0.0014466918	-0.0026955397	0.0953761056	0.0438968002	-0.0223783947	0.000142406	-0.002887814	2.0279468836000002e-08	8.339469698596002e-06	-0.00068253	-0.01170033	4.658472009e-07	0.0001368977221089	0.0095174	0.0413072	0.00170628477184	9.058090276e-05	-0.000992807	0.0	9.856657392490002e-07	0.0	-4.66046e-05	0.0001632004	2.6634370560160005e-08	2.17198874116e-09	-0.000125337	-9.21189e-05	8.48589173721e-09	1.5709363569e-08	0.0
789.5681925944484	-0.2825931986551495	623417.930756864	0.0798589159261488	800.3756946782606	-0.8736208978134528	640601.2526317083	0.7632134730963832	735.0705707807662	-0.6135133242455595	0.376398599026837	540328.7440279614	736.2646014028876	594.775644145906	1.127059	21.727005	0.0854747314999999	0.0527045	0.0693951469	0.083142772	-0.0625396145	0.027888627	0.1045663817	-0.033183735	-0.0490925174	0.0287551988	0.0674031286	-0.0488765284	0.0121415781	0.0565823871	-0.0839712474	0.0076617888	-0.0002474331	-0.1846584716	0.0703338464	-0.0442956141	-0.0721903053	-0.1101203651	0.0504189151	0.0648750412	-0.006197042	-0.0576235836	-0.083369276	-0.0622788562	0.0684237606	0.0576144438	-0.0749514135	0.0323434282	-0.0562093699	0.0285171056	0.1625912163	0.1071119084	-0.0726257159	0.0031039757	0.0930708134	0.0378509112	-0.0418063473	0.0297613429	0.0476504179	-0.0535482217	-0.0377147822	-0.0571900747	-0.012877414	-0.0168233353	0.0177156969	-0.0053819674	-0.0541087621	-0.145490143	-0.1109902719	0.0863790056	0.0286841386	0.0536327614	-0.0531465814	0.0269575283	-0.0853982363	0.0796985859	-0.1375772854	-0.0475405772	-0.0487752771	-0.0089470724	0.162482503	0.065407482	0.082554701	-0.0043365163	-0.0691267527	0.0472106278	-0.0099342199	0.0103327879	-0.1164670728	-0.0170112063	-0.0998961945	0.1030310071	-0.0728978539	-0.0391632929	-0.088634075	0.1101690722	0.0062343176	-0.016893294	0.0437568545	0.0124450071	0.0170057585	0.0513652399	0.0413225416	0.0112618594	0.0501884073	-0.02413332	0.0240667195	0.0072317937	-0.0423114668	-0.1314734467	0.053150144	-0.0002727847	-0.0226408796	-0.1036995545	-0.1896225275	-0.0599297044	0.0433008457	0.076500041	0.0805142784	0.1090845455	-0.0586631862	0.0790886254	-0.081089649	0.02933513	0.0082763267	0.0274402488	-0.0459367103	0.0591242332	0.0952658893	0.0975255996	0.0190633242	0.0255630188	0.0259921167	0.1056303269	0.0940386689	0.0394798359	-0.0293067317	-0.00187144	-0.002013846	3.5022876736e-06	4.055575711716001e-06	-0.000670004	1.2526000000000008e-05	4.48905360016e-07	1.5690067600000018e-10	-0.0423493	-0.0518667	0.00269015456889	0.00179346321049	-0.00132676	-0.0003339529999999	1.7602920976e-06	1.1152460620899993e-07	-0.000209805	-0.0001632004	2.6634370560160005e-08	4.4018138025e-08	9.14279e-06	0.00013447979	1.80848139184441e-08	8.359060898409999e-11	0.0
789.1445918189719	-0.4236007754765296	622749.1867971318	0.1794376169843172	800.6676246009163	0.2919299226556404	641068.6450840738	0.0852230797417282	734.3250786443067	-0.7454921364594611	0.5557585255228917	539233.3211259672	735.7976241169974	584.7583402828313	1.120455	21.599703	0.0926858455	0.0519413	0.0405775576	-0.0008862301	0.0533451437	-0.0961451041	0.0178980566	0.0496331407	0.0954959903	0.0193639785	0.0423547968	-0.1024098904	-0.039438467	-0.0588073473	-0.025589751	0.0004170541	0.0828339316	0.0968033206	0.0348309257	-0.0129544958	0.0542457868	-0.02340836	-0.0125630132	-0.0186436351	0.0356264427	-0.0407896257	0.132047576	0.0311582576	-0.1410874749	-0.0350958173	-0.034709919	-0.0182727233	-0.0128073485	-0.0464481161	0.01129513	-0.0374053912	0.055911966	0.1291166149	-0.1004838038	0.0399263659	0.0793794696	-0.0709810673	-0.035228536	0.0047038956	0.0906681041	-0.0768005085	0.114881489	0.0409709947	-0.0836607935	0.1329861384	-0.1463164109	0.1638575307	0.031286542	0.0253992555	-0.0371374343	-0.0483010743	-0.018484281	0.0317083454	-0.0358921085	0.0048990548	-0.0759122281	0.0399918888	0.0457981338	-0.0029380436	-0.1501337401	-0.0871642057	-0.0582526635	0.0578713544	-0.0306561497	0.0127722138	0.0041103402	0.114599263	-0.012095814	0.113713526	0.0173292908	-0.064798596	0.0482459068	-0.0246653348	0.0723841874	-0.0994044242	-0.010459436	0.0816519834	0.0149897443	-0.1077500032	0.0141611092	-0.0555453687	0.0306657019	0.0465299207	-0.0094386936	0.0798051112	-0.1514795128	0.1364693904	0.0006847726	0.0603907995	0.0121645185	0.0460538398	0.0499774292	-0.0134029375	0.1205286809	0.060693325	0.0337027003	0.0896218532	0.070309369	0.1042842052	0.0305822317	0.0400950972	0.0958128728	-0.1283717154	-0.0926733327	-0.0014350007	0.0548759817	0.062184694	0.0301636514	-0.0260304796	-0.0437714988	0.0642878255	0.0003233047	0.0700689139	0.092661062	0.034995421	-0.0361224311	0.00301563	0.00488707	9.0940242969e-06	2.38834531849e-05	-0.00564211	-0.004972106	3.18334052521e-05	2.4721838075236e-05	0.00563508	0.04798438	0.0023025007239844	3.17541266064e-05	-0.000810584	0.0005161759999999	6.570464210560001e-07	2.664376629759999e-07	-0.000209805	0.0	0.0	4.4018138025e-08	-0.000171527	-0.00018066979	3.2641573018644103e-08	2.9421511729000005e-08	0.0
790.5063373283606	1.3617455093886974	624900.2693562998	1.854350832340283	804.2368619167926	3.5692373158763075	646796.93006577	12.739455017043907	734.5184223903343	0.1933437460276081	0.0373818041279882	539517.3128307855	735.8312984867574	602.3747024533028	1.155997	22.284864	0.09914383	0.0546547	0.0591087303	-0.0450741066	-0.1119617529	0.0218548217	0.037814569	0.0056477161	-0.0529671072	-0.0012128035	-0.0921235933	0.0259361102	-0.049468791	-0.1381330645	0.0298468517	0.0214721679	0.0491107456	-0.0974057551	0.0472756064	-0.0069454121	-0.0285983734	-0.0636681217	0.0582115975	0.0348031879	0.1359766707	0.0104056575	0.0084259423	-0.0101946121	-0.1888455952	-0.068043728	0.0502674523	0.0049204734	0.1135044793	-0.0119668886	0.0659659433	-0.1203339565	0.0658192177	-0.1047909396	0.088856036	-0.0492710595	-0.0097971825	0.0065753523	-0.0966092518	-0.0408636816	0.0311611433	0.0126139514	-0.1853682828	0.0186726216	0.0412761104	-0.0207522706	-0.0473882324	0.0577437201	0.1172991807	-0.0724858805	-0.0504475087	-0.1989723857	0.0820492738	0.0740076962	0.018278643	-0.1703560946	-0.0465083034	-0.0805708742	-0.0243276898	-0.0942964827	0.0894086093	-0.0961850146	-0.0770354056	0.0497383861	-0.048689545	0.0152783666	0.0365150878	-0.0789478852	-0.0652657816	0.0523636515	-0.0366888794	0.0121253736	-0.0382953533	-0.0511639258	0.0411400269	-0.1598679604	0.1218611698	0.0609350023	-0.0104819683	0.1062828457	-0.0953463201	0.0112118917	-0.0232080618	0.0791252001	0.0457522331	0.0999627564	-0.0278208745	-0.1023063542	0.1444065036	-0.051390312	-0.2178814868	-0.054959679	0.0920349987	-0.0038571879	-0.0316661628	0.0073323283	-0.0842163453	-0.0279666011	0.0108308608	-0.0527711795	-0.023549072	0.0188866631	-0.0393396019	-0.1241251128	-0.1814058866	-0.0992407977	-0.0789614508	0.1026396243	-0.0880158449	-0.0215999414	0.1276393275	-0.0591727285	0.0015316755	0.0310828561	0.0912438734	0.030451217	-0.0427992974	-0.00780426	-0.01081989	6.09064741476e-05	0.0001170700196121	0.0230629	0.02870501	0.00053189735641	0.0008239775991001	-0.0266861	-0.03232118	0.0010446586765924	0.00071214793321	-0.000322767	0.000487817	1.04178536289e-07	2.3796542548900007e-07	-0.000209805	0.0	0.0	4.4018138025e-08	-0.000113389	5.813800000000002e-05	3.3800270440000023e-09	1.2857065320999998e-08	0.0
