global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
756.2025137443597	-3.82611600518544	14.639163685136191	571842.2417932886	838.6559883343045	0.9259893547343836	703343.8667689891	0.8574562850814001	677.8696060266337	-3.754257434592091	14.09444888518999	459507.2027747036	686.189975666398	573.0982665196688	1.106271	23.094198	0.17629665	0.104412	-0.170328294	0.0300100979	0.1057674793	-0.0701615916	0.0457731388	-0.1795922197	-0.2227678018	0.1012197811	-0.0501852421	0.0397877379	-0.0354488712	-0.1338447913	-0.1290799349	0.0996286606	-0.0167660187	0.2201102839	-0.0087162645	0.1221992307	-0.0171862263	0.0516283279	0.0709044967	-0.0381677795	-0.0186421445	-0.022935362	0.0625108588	0.0422263617	0.0223402033	-0.1916788673	-0.0612630407	-0.0454848204	-0.1443516204	-0.1398421412	0.0011014277	-0.0649215855	-0.0641715398	-0.122176573	0.0517039789	0.1228315958	0.1300974074	0.0008699504	0.0769778014	-0.1131366535	0.0018902344	0.132587115	-0.0455708297	0.0129023028	-0.0560385772	-0.0318477382	-0.0014594469	0.1200332945	0.0320750097	-0.050598125	-0.1140323195	-0.1594490848	0.1374638434	-0.0255435432	-0.2686061146	0.0285054172	-0.0633381311	0.0102330626	-0.0116113719	0.0387521796	0.0542650988	-0.0564545896	0.0537223884	-0.0484275465	0.0605847996	-0.0580244308	0.0409351546	0.096087169	0.145797316	0.054118158	-0.1188936597	-0.1068384802	-0.0425231434	-0.0547036765	0.0041540999	-0.0257123437	-0.0180413368	-0.0873638607	0.1409185209	-0.1910369397	0.0644432101	-0.0233721072	-0.0129250217	0.0392168624	0.0496028088	-0.1360823653	0.0032164467	-0.1137074245	0.035221358	0.0092955577	-0.017710062	-0.1092392569	0.0514415587	0.0692976	0.0065179	4.248302041000009e-05	0.00480215736576	0.0410465	-0.0928045	0.00168481516225	0.0086126752202499	-0.194184	-0.0132779999999999	0.0377074258559999	0.0001763052839999	0.00598815	0.00093499	3.5857940422500004e-05	8.742063001000002e-07	-0.00041299	-0.000123419	1.7056074010000005e-07	1.5232249560999996e-08	0.000752892	0.000215516	5.66846363664e-07	4.6447146256e-08	0.0	0.0	0.0	0.0
755.4452582796309	-0.7572554647288143	0.5734358388616526	570697.5382571783	829.5057289688558	-9.150259365448733	688079.7543921529	83.72724645498225	677.5573368812609	-0.3122691453728521	0.0975120191518914	459083.9447616264	684.3191686015147	563.8651921813994	1.128264	23.553318	0.2382655	0.136246	-0.1264635016	0.0839396906	0.0329380749	-0.0372947535	0.0763550488	-0.1259886323	-0.0046951632	0.0737149446	0.1917061693	0.002089471	-0.2318416576	-0.0846649862	-0.1102258428	-0.0634334477	0.0624739682	0.3074035314	0.0776978632	0.0091710255	-0.0312397818	-0.0413080302	0.1847281026	-0.0636214373	-0.0064659718	-0.1203140861	0.1698707146	-0.1464451184	0.0584480301	0.1308664072	-0.1059148307	0.0441047504	0.0584339383	0.0785023347	0.0059960202	-0.0217105799	-0.0283729957	-0.1428041999	-0.0894742484	0.0389681758	-0.0991328744	0.0561023288	0.026391992	-0.0086439077	-0.0820081221	-0.0008349429	-0.012945037	-0.0445659765	0.0077530821	-0.0950537066	-0.0503888047	-0.0482849812	-0.0464261626	-0.0014807297	-0.0745304338	-0.1513201221	-0.0206895653	0.0029150954	-0.2007995824	-0.1291430126	-0.0817352728	0.0172170729	0.1203945051	0.108296382	-0.01140885	0.1245145408	-0.0093915381	-0.2176318228	0.0568743193	0.2035222471	0.0267415375	0.0887400532	-0.054026983	-0.0799908385	0.0886304315	0.0338206021	-0.022101699	0.0345270751	0.1910213186	0.0945478855	0.09400841	-0.1121359319	0.0328446846	-0.0437567085	-0.0137567219	-0.0063564846	0.094698842	-0.0030251847	-0.0174602573	0.0775066988	0.0675287815	0.0374114125	0.0692590082	-0.0639202726	-0.0200485104	-0.1076997553	0.0576957916	0.0701913	0.0008936999999999	7.986996899999951e-07	0.0049268185956899	0.156136	0.1150895	0.0243784504959999	0.0132455930102499	-0.138348	0.055836	0.0191401691039999	0.0031176588959999	0.00518574	-0.0008024099999999	2.6891899347600004e-05	6.438618080999999e-07	-0.000203652	0.000209338	4.1474137104e-08	4.382239824400001e-08	0.00107007	0.000317178	1.1450498049e-06	1.00601883684e-07	0.0	0.0	0.0	0.0
754.8238404916044	-0.6214177880265197	0.3861600672757725	569759.0301744951	832.690523744345	3.1847947754891948	693373.5083336316	10.14291776198327	675.944400281984	-1.6129365992768498	2.601564473286769	456900.8322725711	683.4867737826963	563.3177870504888	1.111031	23.193577	0.1770348	0.0937234	-0.1262691812	0.0931334808	-0.0677817835	0.0010068219	0.1190908399	-0.0471633531	-0.0242370897	0.0885787671	-0.1859989951	0.0303892412	-0.1608231341	-0.1189150069	-0.0295885995	-0.1067073885	0.0870751022	0.1772029295	-0.0856978272	-0.0990683125	-0.1084226825	0.0175484107	0.14070464	0.075856627	0.1323256611	-0.0664945929	-0.1042429905	-0.1551723703	0.0330800336	-0.0261725129	-0.0396451438	0.113442178	-0.0127157497	0.013495055	0.043732085	-0.0362016768	0.0023074101	0.036647163	-0.0032119337	-0.0882091991	-0.0073807631	0.0558761459	-0.0665203229	-0.021471546	-0.0498643397	0.1437180836	-0.0754183071	0.0712895539	0.0136865284	0.0711769055	-0.0019031931	0.0909151882	-0.1367110001	-0.0411809223	-0.0909447678	-0.0567589559	-0.078090259	0.0674177593	-0.116497961	-0.1656315346	-0.1843339829	0.0213706895	-0.1497784354	0.0649840659	-0.0129214103	0.0550115484	0.1227155283	-0.0541203479	0.0348992117	0.0353511837	0.0456389971	0.2053496878	0.0274495208	0.011836051	-0.084286191	-0.0408779891	-0.1246921602	0.0493410078	0.0254014037	-0.0301545507	0.0441938342	0.0623727582	0.0004063735	0.0853423902	-0.106733394	0.0192745069	0.047752706	-0.0763399673	-0.0833333066	-0.1207702372	-0.0249476998	0.0430172495	-0.0786205042	0.0631188112	-0.0223783947	-0.1059762505	0.0637282764	0.104746	0.0345547	0.00119402729209	0.010971724516	0.0902098	-0.0659261999999999	0.00813780801604	0.0043462638464399	-0.106584	0.031764	0.011360149056	0.001008951696	0.0044095	-0.00077624	1.9443690250000003e-05	6.025485376000002e-07	-0.00021383	-1.017800000000001e-05	4.57232689e-08	1.0359168400000018e-10	0.00117945	0.00010938	1.3911023025000002e-06	1.1963984400000017e-08	0.0	0.0	0.0	0.0
754.5077298338784	-0.3161106577259716	0.0999259479279463	569281.914379073	825.3117593698793	-7.378764374465732	681139.5001542055	54.44616369388466	675.781455932052	-0.1629443499319904	0.0265508611747589	456680.576181644	682.8971817601472	564.5609170096194	1.115416	23.285118	0.1137468499999999	0.0676149	-0.1164566601	0.0503699286	-0.0663091805	-0.0593826352	0.0782440163	-0.0464280964	0.0520972394	0.0596545073	0.2034375516	0.0829804679	-0.1828286319	-0.1407192834	-0.0321214967	-0.1151019059	0.0339336284	0.0372847411	0.0685157079	0.0437321892	-0.1038862198	0.0088798168	0.2010198837	0.1110155195	-0.0985440753	-0.0648205583	-0.0199263814	-0.0076618311	-0.0261340448	-0.0118405031	0.0419112412	-0.0379882408	-0.2076765658	0.0220022413	-0.076093578	0.0642432927	0.0083512287	0.0570012694	0.0113285213	0.067790135	0.0727171163	-0.0162884191	0.079299401	0.0530882724	-0.0424557891	-0.0780565101	0.1029851816	0.0125850814	-0.0774880262	0.0130154522	-0.1053301545	0.0312035347	0.013515707	0.0276405837	-0.1308810874	-0.0610693835	-0.0854620389	-0.0196837872	-0.0576016099	-0.1654401471	0.0203021579	-0.1409797811	0.035142937	-0.0082821836	-0.1035735797	0.1233441068	0.0319491887	0.0060557372	-0.047247396	-0.0060466659	0.021227724	0.0573441496	-0.008050459	-0.07612207	-0.1461263256	0.0101048826	0.0505440114	-0.2606880363	-0.0744669952	-0.0274575459	-0.0541492194	-0.0991776182	-0.2160560094	0.0063509477	-0.0029881463	-0.0770434743	0.0666756299	-0.032971534	0.0534966517	0.0852065871	-0.0173072377	-0.047723112	0.1576393095	-0.0380547405	-0.0246987197	-0.104071687	0.0695158277	0.0965383	-0.0082077	6.73663392900002e-05	0.0093196433668899	0.078085	-0.0121248	0.006097267225	0.00014701077504	-0.166758	-0.0601739999999999	0.0278082305639999	0.0036209102759999	0.004578	0.0001684999999999	2.0958084e-05	2.8392249999999792e-08	-0.000225047	-1.1216999999999998e-05	5.0646152209e-08	1.2582108899999996e-10	0.00166454	0.0004850899999999	2.7706934116e-06	2.353123080999999e-07	0.0	0.0	0.0	0.0
754.1543091764684	-0.3534206574100835	0.1249061610841756	568748.7220494362	828.5466076240027	3.234848254123449	686489.4810052431	10.464243227205523	675.9270217304534	0.1455657984013214	0.0211894016642141	456877.3387054008	683.7807082419068	560.8122848258823	1.237681	25.837481	0.24692975	0.137957	-0.1550062029	-0.0064299071	-0.0656185191	-0.0973125235	0.1206977901	0.0137971415	0.0385377658	0.1042993524	-0.0402853146	-0.0069537496	-0.1615470059	-0.1541336233	-0.0342359831	-0.1665957871	0.0476908279	0.0120452624	-0.0107066634	-0.0692915926	-0.1592269809	0.0526240233	0.1346150114	0.0311295745	-0.1813995214	0.169870838	-0.0976491623	-0.0293709283	0.0863883454	0.0307239356	0.0799486597	0.0279758559	0.0468273587	-0.0158845916	-0.0397681371	0.0316436327	0.0876951939	-0.2269012242	-0.0590823777	0.0944236005	-0.0364868538	-0.0153803337	0.1466632892	0.0100028853	-0.0293029098	0.0391772791	0.2034879473	-0.0947402747	-0.0504636725	0.0762858757	0.1132089013	-0.0310595201	0.0625029208	0.0573448127	-0.141955517	-0.0352767902	-0.0906303555	0.0761482865	0.0124790447	-0.1458257036	0.0077761755	-0.0024371519	-0.1888339549	-0.0094656609	-0.2502431982	0.0783671085	0.0869677077	-0.0755897294	0.0479546111	-0.1355005232	-0.089283497	-0.0043185743	-0.1554935411	-0.0814893828	-0.0318872969	-0.0569549049	0.0994986968	0.043687065	0.1552903229	0.1195175825	-0.0262523637	-0.0403847041	0.1125021081	-0.0671679518	0.0975830899	-0.1114204129	-0.0122906576	0.120594339	-0.1277151312	0.0157762057	0.0337504193	0.1392845409	-0.0875832137	0.0590912895	-0.0270084943	-0.1019893188	0.0750362016	0.083828	-0.0127102999999999	0.0001615517260899	0.007027133584	-0.0479958	-0.1260808	0.0023035968176399	0.01589636812864	-0.142085	0.024673	0.0201881472249999	0.000608756929	0.0055781	0.0010001	3.111519961e-05	1.0002000100000006e-06	0.000106316	0.000331363	1.1303091856e-08	1.09801437769e-07	0.00132669	-0.00033785	1.7601063561e-06	1.141426225e-07	0.0	0.0	0.0	0.0
754.0954576118661	-0.0588515646022642	0.0034635066561344	568659.9591908497	823.8771299780004	-4.669477646002292	678773.5253007871	21.804021486515108	677.6381825567203	1.7111608262669051	2.9280713733504373	459193.50645877497	685.3797682333164	559.4402314142384	1.41215	29.479639	0.24190555	0.108857	-0.1301865648	-0.0787419051	0.0578662165	-0.119011238	-0.0016307059	0.0644282053	-0.0131107966	0.0088416737	0.0730370946	0.115992106	-0.0879986956	-0.1445266229	-0.1360962983	-0.0911276479	0.1768032597	-0.2285870119	-0.0257458444	0.2006515654	0.0259794076	-0.0445548774	-0.0192203479	0.2305092368	0.0096522509	0.1782261506	0.0079027917	-0.1331148738	0.0371841308	0.0844662509	0.0798064763	-0.0123142675	0.1233477222	-0.1316091432	-0.0081794285	-0.0498284963	-0.046693863	-0.02183984	-0.0794181967	0.0221685922	-0.044965162	-0.0948023944	0.0143912253	0.0676538669	-0.0707291385	0.067287685	-0.0509900268	-0.1038311978	0.0320801364	-0.0890982828	-0.0223500373	0.038067225	-0.1382012948	0.0129611846	-0.1368654802	-0.0976896891	0.0205040417	0.1907235784	0.0954859342	-0.0534981545	0.1522236411	-0.2450035284	-0.1166079284	0.0504455176	-0.139605862	-0.1126160438	0.0763875028	0.0214934113	-0.1942533616	-0.0453930484	0.109277572	0.0031373915	-0.0442767283	0.1129835892	0.1577664793	-0.0136601907	0.0355175731	0.1012381079	0.0423397053	0.0082920893	0.1295561544	-0.0764268923	0.046042441	0.0112085253	-0.1588885343	-0.0634291252	-0.1330090739	-0.0217593585	-0.0930943156	-0.0474293077	0.0092871651	-0.0082520725	-0.0193900656	-0.1063514503	-0.0293067317	-0.0997327036	0.0802681812	0.140878	0.05705	0.0032547025	0.019846610884	-0.113348	-0.0653522	0.012847769104	0.00427091004484	-0.12574	0.016345	0.0158105476	0.0002671590249999	0.00579315	0.00021505	3.3560586922500005e-05	4.624650250000021e-08	0.00131705	0.001210734	1.7346207025e-06	1.465876818756e-06	0.000689307	-0.0006373829999999	4.75144140249e-07	4.062570886889999e-07	0.0	0.0	0.0	0.0
756.6980437025799	2.6025860907137712	6.773454359576791	572591.9293433115	838.349837369817	14.472707391816584	702830.4498179987	209.4592592491424	681.6961015782468	4.057919021526573	16.466706785267178	464709.57490697945	688.5352171880695	556.7428833953694	1.647345	34.389515	0.56659495	0.288238	-0.0027395736	-0.0035325642	0.0893099162	0.041669997	0.0741540518	-0.0186518176	-0.1981920005	0.0043852997	-0.0606601395	-0.1586671098	-0.0148033342	0.0367849776	-0.2537639607	-0.1471245888	0.1524303122	-0.1879704798	0.1366862043	-0.0460435285	0.1850221587	0.0208400618	-0.1861262145	0.1672177964	-0.000365506	-0.1019455492	0.0731339474	-0.0989205121	0.0492412281	0.0765478613	0.1233364093	-0.1351348287	0.0234038999	0.1628027444	-0.0899078036	0.013341898	-0.0764554351	0.0122770218	0.0047987433	0.0483987449	0.065017927	0.0034644984	0.1167542691	-0.0747836262	-0.0450566563	0.0404711061	-0.0774182221	0.0590534868	0.0628897906	0.0532296487	-0.0321496233	0.0881657415	0.0843187069	0.0190531422	0.0478324565	-0.2158936367	-0.0209259615	0.2215495268	0.1101139429	-0.0400376973	0.2514772423	0.0355757599	-0.0073430073	-0.2360483232	0.0500385898	-0.2365721421	-0.0253897356	-0.0628313176	-0.1321678115	0.2320105717	-0.0018387206	0.0977777721	-0.1755231283	-0.0812019495	0.0491164524	-0.0815374528	-0.079070394	0.0060109483	-0.0039259757	-0.2035443439	0.1495527917	0.0055932942	-0.0061806087	-0.0852014144	0.0724290363	-0.0328939175	-0.0744783725	0.0003161581	-0.1075547307	-0.0159481773	-0.0523257666	-0.1165999917	0.0311275978	0.1648344465	-0.0315924503	-0.0973056967	0.0851916578	0.10995	-0.0309279999999999	0.0009565411839999	0.0120890025	-0.0124556	0.1008924	0.00015514197136	0.01017927637776	0.0228349	0.1485748999999999	0.00052143265801	0.0220745009100099	0.00187433	-0.00391882	3.5131129489e-06	1.53571501924e-05	0.0020043	0.00068725	4.01721849e-06	4.723125625000002e-07	0.00180723	0.0011179229999999	3.2660802729e-06	1.2497518339289996e-06	1.0	0.0	0.0	0.0
756.5392791562732	-0.1587645463066564	0.0252061811639584	572351.6809062934	835.0765958224229	-3.27324154739415	697352.9208903662	10.71411022758725	680.8296527606294	-0.8664488176174245	0.750733553550633	463529.0160781592	687.6402097990307	548.944938748944	1.348445	28.149763	0.26531345	0.12923	0.0448742556	0.1372714477	-0.0123432026	0.1466170251	0.06996351	-0.0297728167	0.0138641853	-0.0218058125	-0.0964283464	0.0353161938	-0.1001272146	0.0813501959	-0.1835123721	-0.1490459825	0.1117502247	-0.1402856277	0.0921280923	0.0567344127	-0.1559654529	0.0280175005	-0.0717311268	-0.1289353838	-0.0308821469	-0.1330384395	0.1366471392	-0.0008275195	-0.1481508218	-0.0390298469	0.1493041628	0.0365097708	-0.0010359217	-0.1815369471	0.0523672852	-0.0355054199	0.1475245015	0.0724399596	0.0133013075	0.0115190958	-0.1037428111	-0.0179384994	-0.0054976996	0.0780347361	-0.0081164193	-0.0225264799	0.1402930237	0.1112854303	-0.1653419962	-0.1121321806	0.0155716787	-0.044668091	-0.097235843	-0.0843695092	0.1010827135	-0.1879811334	-0.0776379891	0.1024281777	0.1029445682	-0.1226815954	0.1566259217	-0.0741959002	-0.0961878048	0.0311048306	0.0637690637	0.0817686778	-0.1569762553	-0.0544955013	-0.0103097972	0.1036941091	-0.2012254193	-0.0059331502	0.0968681408	0.1870198795	-0.0590353238	-0.1271600673	0.1225219737	0.0950116061	0.0874052567	0.0841648172	0.0434248575	0.0253964997	-0.0718752181	-0.0021219344	0.0634319878	0.0023072455	0.1167078691	-0.0400325707	0.133580599	-0.1072249186	-0.0588526499	0.0546297361	-0.0268291826	-0.005813448	-0.0338646736	-0.0947124447	0.0897877085	0.113683	0.003733	1.3935289000000002e-05	0.012923824489	0.0237118	0.0361674	0.00056224945924	0.00130808082276	0.0743965	0.0515616	0.00553483921225	0.00265859859456	0.000251491	-0.001622839	6.3247723081e-08	2.6336064199210003e-06	0.00126879	-0.00073551	1.6098280640999996e-06	5.409749601000003e-07	0.00292591	0.00111868	8.5609493281e-06	1.2514449423999998e-06	0.0	0.0	0.0	0.0
755.1777958550501	-1.3614833012230747	1.8536367795092816	570293.5033524918	832.3070174037863	-2.76957841863657	692734.9712195866	7.670564616977443	680.4425850219911	-0.3870677386382795	0.1498214342945514	463002.1115114096	687.3829639052399	552.1680250617786	1.318595	27.526627	0.30130495	0.182	0.0902094039	0.0892814648	-0.0274052411	0.0342576885	-0.0984865724	-0.0841470142	0.0905936216	-0.0117276452	-0.0780880314	-0.268927611	0.0479690732	0.115560328	-0.0710380379	0.0256348973	0.0212308475	0.0646055992	0.166120212	-0.1638610188	0.1064954345	0.0408352985	-0.115947694	0.0170378055	-0.1269762728	-0.0272832577	-0.1186389803	-0.0469149055	0.0692308899	-0.0503063124	0.0394627768	-0.0299424308	-0.0641977557	-0.0590915298	0.1084045389	0.0704171826	-0.0624071795	0.0389685704	0.0460697018	-0.0512790846	-0.0088279906	0.0961311456	-0.1239700875	-0.0733056219	0.1093417364	0.0185322982	0.0757846361	0.1018221806	0.181096257	-0.083069609	0.0277383454	-0.2111655955	-0.0962516756	-0.0516862304	0.0979440313	-0.0460735847	0.0912544026	-0.0269693855	0.0193439622	-0.0942353447	-0.0078678654	0.0495697928	0.1764224795	-0.2332851936	-0.0761495452	-0.0985329084	-0.0148285714	0.0862076864	-0.0041911317	-0.0083694991	-0.1432231182	0.1119143982	0.0268024569	0.0340009044	0.0652315917	-0.0690259374	-0.1268295647	-0.0785694846	-0.1250365069	-0.0518561535	0.0130784767	0.0628127297	0.1283392675	0.0527911344	-0.089734133	0.0825952562	0.0404763531	0.0409720876	-0.0011129969	-0.0323430141	-0.0400818669	-0.0178068938	-0.0748393772	-0.0764617407	-0.0361224311	-0.091957378	0.0940386689	0.105453	-0.00823	6.773290000000002e-05	0.011120335209	0.114113	0.0904012	0.013021776769	0.00817237696144	0.0870967	0.0127001999999999	0.00758583515089	0.0001612950800399	-0.00279997	-0.003051461	7.839832000900001e-06	9.311414234521e-06	0.00126879	0.0	1.6098280640999996e-06	0.0	0.0021779	-0.0007480099999999	4.74324841e-06	5.595189600999998e-07	0.0	0.0	0.0	0.0
750.7840500989664	-4.393745756083717	19.30500176910368	563676.6898830073	829.5599061715822	-2.7471112322041336	688169.6379274041	7.546620122102113	675.849145117873	-4.5934399041181	21.099690152744497	456772.0669565598	684.1698587247242	541.2515567951987	1.369166	28.582323	0.4024282	0.216613	0.0245457123	-0.0740208646	0.03410008	-0.0224452439	-0.1581486873	0.0139837613	-0.0210860427	0.0322146261	-0.1920259695	0.1095947947	-0.0404584833	-0.0201787938	0.1584231698	0.0659423729	0.0563657267	0.0051487558	-0.0916478689	-0.0278247959	0.1137214701	-0.0858369134	-0.0262668807	0.0958155991	-0.1169871632	-0.014073581	0.0303656102	0.0672535146	-0.1170448518	0.0736017663	0.0089777946	-0.0482291724	-0.0508579633	0.0401310755	-0.1419574185	-0.0726223301	-0.0085377893	-0.0641176111	-0.1214033393	0.0107026029	-0.087165614	0.1586677101	0.0024097903	-0.0905070791	0.1319082407	-0.0357983596	0.047634906	-0.0611428858	-0.016944666	-0.0466956415	0.0627647429	0.001801406	-0.0853945593	0.027673896	-0.0153082747	0.1606504316	0.0564154711	0.0365459712	-0.0118722909	0.0082981985	-0.1264244167	-0.0559633531	-0.113654611	-0.0435689464	-0.0398139123	-0.1985736357	-0.0537605758	0.103864437	0.0343461825	0.0684772396	0.0413662616	-0.0282855262	0.0899476825	-0.0609128642	0.0422331094	0.010897405	0.0846335595	-0.0804362108	0.075599507	-0.0085883333	0.1567690746	0.043038072	0.1609508271	0.2040355519	0.0028839709	-0.0600654799	0.0157407102	0.0222095999	0.0278553491	0.1215852147	0.0690756042	-0.0072918036	-0.0085595676	0.0164510036	-0.0383647583	-0.0890452037	0.0979282008	0.124319	0.0188659999999999	0.0003559259559999	0.015455213761	-0.0667094	-0.1808224	0.00445014404836	0.03269674034176	0.0242786	-0.0628181	0.00058945041796	0.00394611368761	-0.00156432	0.00123565	2.4470970624e-06	1.5268309225000009e-06	-0.000293994	-0.0015627839999999	8.6432472036e-08	2.4422938306559992e-06	0.0021779	0.0	4.74324841e-06	0.0	0.0	0.0	0.0	0.0
749.8022951462058	-0.9817549527606388	0.9638427872700442	562203.4818065179	825.3585423087164	-4.201363862865719	681216.7233619692	17.651458308193956	676.7462379330955	0.897092815222436	0.8047755191237157	457985.47055659787	684.0469181493067	536.4291269481695	1.119142	23.362904	0.1481457	0.105624	0.0643886649	-0.0840312727	0.0511448366	0.0155432085	-0.0354082113	0.0754934562	-0.0763222991	0.0701090987	0.2008643636	-0.0428706769	-0.0148855464	0.0152785178	0.0822161476	-0.0269607934	0.0314087159	0.0460908067	0.0137463068	-0.0332728302	0.0886025179	0.1375717175	-0.1338242968	-0.0538881509	-0.0699884743	-0.1736507741	-0.0232015299	0.0269184588	0.0848226146	0.1195116428	0.0122261382	-0.0414147122	0.2404041017	-0.0710084457	0.059465459	-0.0238410166	0.004253335	0.0362476806	-0.0063947168	-0.0394110868	-0.0016551723	-0.0062532542	-0.0507770695	0.0012970438	0.1276605685	0.0146262896	-0.078392282	0.0389105498	-0.0970560189	0.0904240457	0.0575959384	0.0287205418	0.0288489142	0.1312874954	0.0203633036	0.0963327825	-0.0125706627	0.0704732541	-0.0330133592	0.061483652	0.0298732892	0.0192938716	0.1306714541	-0.056589165	-0.0495748049	0.0262276557	-0.117907377	0.0473135788	-0.0696816307	0.1272998243	-0.0580158183	0.0454627582	-0.2159082665	0.0696330352	0.0217276812	0.2229299809	0.0194847196	0.070725922	-0.0649083971	0.0742956039	-0.0544700311	-0.0620943451	0.0780971867	0.0823850295	-0.0114726061	0.0048068222	-0.0434457951	0.0594919643	0.0410626804	-0.003644338	-0.0742424435	0.0595288133	0.0519546222	0.0470431019	-0.0405906974	-0.0859808972	0.1014413551	0.107168	-0.017151	0.000294156801	0.011484980224	0.0343638	0.1010732	0.00118087075044	0.01021579175824	0.0485951	0.0243165	0.00236148374401	0.00059129217225	-0.00145222	0.0001120999999999	2.1089429284e-06	1.2566409999999992e-08	-0.000293994	0.0	8.6432472036e-08	0.0	0.0021779	0.0	4.74324841e-06	0.0	0.0	0.0	0.0	0.0
750.8976458537093	1.095350707503485	1.199793172428385	563847.2745486426	831.249068878107	5.890526569390545	690975.0145107198	34.698303264695944	677.5358724633828	0.7896345302873442	0.6235226914221147	459054.85847471736	685.0353410149423	534.0509318223434	1.040233	21.71562	0.20014965	0.118524	0.0374976612	-0.08043558	0.0460458626	0.0638680704	0.0069742648	0.0874701259	-0.1764299979	0.0240706835	-0.0409927696	0.0146127942	0.0714307842	0.006879654	0.0325791731	-0.0591185293	0.0735320215	-0.009980716	-0.1406992719	-0.0466889727	-0.0423927739	0.1041759593	-0.2263277042	-0.0093981508	0.0723242593	0.1028620303	0.0129886715	0.0046507064	-0.0479308654	0.0695139776	-0.1260768671	-0.0383027081	0.0828592175	0.0481562503	0.0639899204	-0.0739573254	0.1236909799	-0.0961806449	-0.0477031528	0.0614405243	0.2030334166	0.0324963445	-0.0051009718	-0.0259121545	0.0262832253	-0.003519918	0.0314303382	0.0392313016	-0.068198772	0.0547226596	0.0276566826	-0.0351631198	-0.0166379382	0.0214767124	0.0165057753	0.0423799661	-0.0455950015	0.1298254201	-0.0547272746	0.1024449767	0.084932768	0.125208877	-0.1734257331	-0.0733540778	-0.0119028592	0.0164021377	-0.1099097704	0.0745257955	-0.0650118439	-0.0100909737	0.0689918932	-0.0020035204	-0.0494261799	-0.015010974	0.1758530764	0.0945135048	0.0833345403	-0.0150872943	-0.0277393675	0.0793043692	-0.0762832829	0.0117512811	0.1477354701	-0.0241316704	0.0941758659	-0.0812579857	0.0639202108	0.0035039724	0.033291376	-0.0809451302	0.0506150357	-0.0313959717	-0.0567454278	-0.1115923266	-0.0427992974	-0.0827696937	0.1045646294	0.115288	0.00812	6.593440000000004e-05	0.013291322944	-0.0729898999999999	-0.1073536999999999	0.0053275255020099	0.0115248169036899	0.0454984	-0.0030967	0.00207010440256	9.589550890000003e-06	-0.000657219	0.0007950009999999	4.3193681396100003e-07	6.320265900009999e-07	-0.0001761	0.000117894	3.101121e-08	1.3898995236e-08	0.00289659	0.00071869	8.390233628100001e-06	5.165153161000002e-07	0.0	0.0	0.0	0.0
