global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
764.150901850305	-1.499244126773192	2.247732951663911	583926.6007986345	778.8907381904125	-1.4138856470584642	606670.7820388058	1.999072622957932	725.7928128702828	-0.7837029794476393	526775.2072141573	0.614190359995107	724.2524749406202	567.8366197273135	1.057593	28.929453	0.18046395	0.121352	-0.0491959118	0.037927311	0.0722381658	-0.1199187156	-0.0296137831	0.0199435132	0.0656734871	-0.0646457747	-0.0573826669	-0.0709080524	-0.0417833376	0.0714408582	0.0877881294	0.0496562161	0.0608654678	0.0138705209	0.0095411286	-0.090020373	-0.0337182105	-0.0276335479	0.0041941661	0.0052127275	-0.0042229917	-0.020817414	0.0338229809	-0.049614859	-0.0021159052	0.0552030849	-0.1349855292	0.0599410591	-0.1455854149	-0.0123981812	0.0998604136	-0.1392205588	0.1209779157	-0.0968811068	0.0356723219	0.0456579932	0.0270261678	-0.0040344809	-0.0181852765	0.0936482778	-0.1007364773	-0.1355942104	-0.052155205	0.0318263393	0.0437672581	-0.0541693787	-0.0872494378	-0.0557481372	-0.0271867169	0.0432405168	-0.0262229118	-0.1094108115	0.0041777206	0.0117380182	0.0332734455	0.1645625435	0.0045411577	-0.0450830852	0.0141122716	-0.026809245	0.0674030534	0.0728126243	-0.0073982204	0.0078626701	0.0123093916	-0.031957671	0.0530888435	-0.0136757472	0.0524610391	0.0983416905	0.1021777054	-0.0234482754	0.0331186186	0.0469962428	-0.104390436	0.0432999755	0.15068674	0.0123516101	-0.0503381272	0.0325993611	-0.0622836981	0.0213386335	-0.0942333183	0.1251426843	0.1548563965	0.0189913838	0.083579018	-0.0250668543	-0.050879525	0.0665415557	-0.0210935668	0.0811284221	-0.0302250514	0.048031718	0.0616260169	-0.083905574	0.0679822628	0.0039003265	0.1061085855	0.0860817227	-0.0200485104	-0.1076997553	0.0576957916	-0.104324	-6.599999999999662e-05	0.010883496976	4.3559999999995536e-09	0.14817	0.0990245999999999	0.0098058714051599	0.0219543489	-0.0112458	0.0684754999999999	0.00012646801764	0.0046888941002499	0.00273894	-0.0001650499999999	7.5017923236e-06	2.724150249999997e-08	0.000722228	9.290700000000004e-05	8.631710649000007e-09	5.21613283984e-07	-0.000927207	0.0	8.59712820849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.8975278972745	-1.2533739530305184	1.570946266135348	582012.6380717726	777.347716357708	-1.5430218327045395	604269.4721265436	2.380916376202876	725.2375455727511	-0.5552672975317137	525969.4975083881	0.3083217717081726	723.7053410866753	558.9769079729915	1.15842	31.687481	0.1033284	0.0666403	0.0136107029	-0.0240317747	-0.0257785676	0.0557602047	-0.1778874638	-0.0385767694	-0.0664079979	0.1031485273	0.0884691143	-0.015213876	-0.0495620915	-0.0214540818	0.0092431669	0.1032408377	0.0151183752	0.0114356431	-0.0661613601	0.1004507676	-0.0240214349	-0.014452751	-0.0721005804	0.1343332852	0.0082807954	-0.0280354784	0.0366678131	0.0437074374	0.0339272333	0.0963723342	-0.093255433	0.0926363967	-0.0113352246	0.0011687318	-0.0405088529	-0.0031027735	0.0118203329	0.0048625487	0.0301150521	0.1234419364	0.031982377	-0.0796278943	-0.1218550655	0.2487043575	-0.0390036336	0.0933479814	0.1537464738	-0.007685858	0.0690282057	-0.0087732033	-0.1875598191	0.1077366974	-0.189211915	0.0003742381	0.0357735016	-0.0094793897	0.1531717963	0.0575687084	-0.1007021446	-0.0031354287	0.0452103231	-0.0307862529	-0.0110097036	0.0871919207	-0.0841114846	-0.0224159124	0.0267961004	-0.0133744191	0.1562190766	-0.033949919	-0.0433894344	0.0117087933	0.0019555989	0.0390183231	0.0896979314	-0.0070767724	-0.059050031	0.0013992471	-0.0662011179	0.0860041264	0.00283973	0.0630795915	-0.0240506897	0.0060799877	-0.009915585	0.0535220935	0.0075154553	0.0509820313	0.0980347825	0.0616214852	-0.0390105194	-0.1362542165	-0.1454388168	-0.0710837087	-0.0659022692	0.0603776209	-0.2093155199	0.0214423423	-0.1504809706	0.1165052418	-0.0647718674	0.1780122249	0.0421351728	0.0452497715	-0.0223783947	-0.1059762505	0.0637282764	-0.111973	-0.007649	0.012537952729	5.8507201000000045e-05	0.0972209	-0.0509491	0.0025958107908099	0.00945190339681	0.0307298	0.0419756	0.00094432060804	0.00176195099536	0.00272543	-1.3509999999999998e-05	7.4279686849e-06	1.8252009999999996e-10	0.000680644	-4.1584e-05	1.729229056e-09	4.63276254736e-07	-0.000927207	0.0	8.59712820849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.5483980770858	0.6508701798113634	0.4236319909676765	583006.156206084	776.7118891946475	-0.6358271630605259	603281.3588163183	0.4042761812855965	725.9487369939708	0.7111914212197235	527001.5687431414	0.5057932376165301	724.328831821195	547.3481435909868	1.003631	27.453356	0.206416	0.131591	0.0077024013	-0.0890540233	-0.0215587903	0.0573099909	0.0362487219	0.0172909702	-0.010683081	0.0569412103	0.0263126018	-0.0319965273	0.0660423392	-0.0730338608	0.0066491198	0.0940529037	0.0145822203	0.0168947488	-0.0036436912	0.0032180469	-0.0216901211	0.0755974326	0.0749381528	-0.0016175685	-0.1242604259	-0.0071249408	0.0179044337	-0.138564449	0.0129422766	-0.0655592761	0.0008226242	-0.0558786335	0.0322606436	0.0344971282	-0.0474088149	0.0364860303	-0.0828253714	0.0736997888	-0.0300783738	-0.0347292657	-0.1831093048	-0.0433147158	0.0125713634	-0.0543859376	0.0965379182	0.0256466698	0.1044740354	-0.1400813323	0.0556953858	0.0083877461	0.0450568256	-0.001194984	0.0305962699	0.0074859088	-0.0309053224	0.0221555832	-0.1040309104	0.0083793697	-0.0392892046	0.0077194703	0.0424533201	-0.0142960494	-0.0047276883	0.0117820599	0.0072697175	-0.0469814101	0.1210927606	0.0603517362	0.0163558486	0.0951920328	0.0546182075	-0.0805411903	0.0356979063	0.0603388726	-0.0036292906	0.0368979781	0.0016435962	-0.0391268659	0.067386273	-0.0086483505	-0.0865219119	-0.038069939	0.0315264757	-0.0036589414	0.0842885094	-0.0912488107	-0.0169695918	-0.081025587	-0.1292852549	0.0695008774	-0.0883767874	0.0046085518	0.0482737691	0.0746106177	-0.0129498068	-0.0955727683	0.0412186322	0.0034862568	0.016559594	0.0523708712	0.0396919319	0.0625570525	-0.0249105862	-0.0605003106	-0.0246987197	-0.104071687	0.0695158277	-0.111997	-2.3999999999996247e-05	0.012543328009	5.759999999998199e-10	0.0457862	-0.0514347	0.00264552836409	0.00209637611044	-0.0827817	-0.1135115	0.00685280985489	0.01288486063225	0.00316337	0.0004379399999999	1.00069097569e-05	1.9179144360000002e-07	0.000960977	0.000280333	7.858659088900001e-08	9.23476794529e-07	-0.00103785	-0.000110643	1.0771326225000002e-06	1.2241873449000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.2161151677421	0.6677170906563106	0.4458461131545276	584026.2706820758	780.5617293155193	3.849840120871818	609276.613272034	14.821268956274332	725.4760216560649	-0.4727153379059245	526315.4579979111	0.2234597906915124	724.3829023976658	550.9617726042867	0.877777	24.010754	0.04960275	0.0306793	0.0035568532	-0.0407384398	0.0657658801	0.0088426796	0.0451013365	0.0355712132	0.0362383613	-0.0036911959	-0.0225958416	-0.0253939116	0.0138202169	-0.1373587501	-0.0029878486	0.0207090383	0.0232067464	-0.0509086959	0.0094599555	-0.034972058	0.0164263775	0.0462012467	-0.0156797389	0.0334447267	-0.0168476002	0.0157340618	-0.0826987545	-0.0550933421	-0.0547956173	0.0705551649	-0.0715564678	-0.0549907311	0.0881460377	0.0555562012	-0.0740036231	0.0410856811	-0.0579387314	-0.0057849862	0.0412556761	-0.0897653452	-0.052967175	0.0655787298	-0.0333583013	0.0321856476	-0.0440092609	0.0635672746	-0.0668308588	-0.1147564843	-0.1229882739	-0.005278071	0.1446802351	-0.0674426352	-0.014764406	-0.0815933001	-0.0873556849	0.0099085182	-0.0016514488	0.0457642514	-0.0064224045	0.0452068012	-0.0192414643	-0.0092702213	0.054278802	-0.0248764807	0.0495902977	-0.0284999879	0.0441669049	-0.0340085403	0.0033903229	0.0231257049	-0.0528080682	0.0272072289	0.0469781503	0.04540269	-0.0193744683	0.0122487971	-0.0346783588	-0.0340310762	-0.0172626656	-0.0221527547	0.006794132	0.1033532539	-0.0256718751	-0.0546304779	0.020425608	-0.014921931	-0.0221432433	-0.1331669125	0.0360158514	-0.0500540086	0.0385099839	0.1197076738	-0.1180181301	0.04942969	0.0157438128	-0.1042174782	0.0687455898	-0.112517765	0.0545520333	-0.0393450317	-0.1253295284	-0.064934227	-0.0366833565	0.0424759497	-0.0270084943	-0.1019893188	0.0750362016	-0.112062	-6.499999999999562e-05	0.0125578918439999	4.224999999999431e-09	0.0480301	0.0022439	5.03508721e-06	0.0023068905060099	-0.0957674	-0.0129857	0.00917139490276	0.00016862840449	0.00309787	-6.550000000000002e-05	9.5967985369e-06	4.2902500000000035e-09	0.000403064	-0.0005579129999999	3.11266915569e-07	1.6246058809600004e-07	-0.0011006	-6.274999999999987e-05	1.21132036e-06	3.937562499999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.4473658801685	0.2312507124263447	0.053476891997692	584379.7752011282	783.2559561606248	2.6942268451055043	613489.8928610946	7.258858292887159	725.3033267520199	-0.1726949040449881	526064.9157975473	0.0298235298831076	724.3032551495141	553.1560929089785	0.829418	22.687933	0.1505828	0.0901818	0.0049137136	-0.0026655617	0.0944179162	-0.0175118412	-0.018418017	-0.0015176797	-0.0031425341	-0.0260421947	-0.0318159579	-0.0600726083	-0.0254344587	-0.0317597521	0.1923733659	-0.1243664029	0.0534989529	-0.0312728556	0.0103173005	-0.08752915	-0.0481043555	-0.0268447867	-0.0706764656	0.1014913592	0.0003029958	0.014130817	-0.0097582507	0.051194787	0.0188516527	-0.0673252074	-0.0842897532	0.0053459904	-0.1682744954	0.0089824567	-0.0337335759	0.0004726715	-0.0118193722	-0.0528440187	-0.1480399165	-0.0466125998	-0.0090524242	0.0144425265	-0.028276919	0.0454276909	-0.1229618763	0.0608883155	-0.0548668658	-0.0941712086	-0.0736540757	-0.1346345921	0.0403207558	-0.0541355805	-0.0874183924	0.0311116991	-0.1628162547	-0.0650259044	-0.034595772	-0.0676480394	0.0677969556	0.0178894312	-0.0758382202	-0.0251126079	0.047084495	-0.0188488135	0.0722349704	0.0666212641	-0.0332491424	-0.0374436507	0.0696148955	-0.0680265765	-0.0644564753	0.0286347354	0.0718704412	-0.017395525	0.0791044414	-0.0432902371	0.0801340941	0.0340733872	-0.1065234052	0.0474592682	0.0015835952	0.0079803337	0.0012692933	-0.021682637	0.0050578781	0.0544113613	0.0074046795	0.0266536326	-0.0654049549	0.0193402009	0.2201318779	0.0420757361	-0.0916418676	0.1897196095	-0.0200156505	-0.0892677632	0.0895930199	-0.0673351049	-0.0111921238	-0.0339282049	0.0696079156	0.0105024595	0.0497624417	0.0283401269	-0.0293067317	-0.0997327036	0.0802681812	-0.11201	5.199999999999649e-05	0.0125462401	2.7039999999996354e-09	0.107718	0.0596878999999999	0.0035626454064099	0.0116031675239999	-0.028896	0.0668714	0.000834978816	0.00447178413796	0.00319061	9.274e-05	1.01799921721e-05	8.600707600000001e-09	0.000616361	0.0002132969999999	4.549561020899997e-08	3.7990088232100005e-07	-0.000927207	0.0001733929999999	8.59712820849e-07	3.0065132449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.7693015473516	0.3219356671830837	0.1036425738046172	584872.084589224	782.6734171223641	-0.5825390382607338	612577.6778699982	0.3393517310977407	725.3122417457887	0.0089149937688262	526077.8480263015	7.94771138982101e-05	723.6415690140495	552.244083558023	1.085297	29.687267	0.0850630499999999	0.0385771	0.0102220112	-0.0150646565	-0.0889000785	0.1121747795	-0.0718934666	-0.0881299083	-0.1083423995	0.020265661	0.1051216775	0.0302779743	-0.0121699157	0.0648759356	0.0908333759	0.0398342286	0.0129355318	0.0255061091	-0.1323233532	0.1302289791	-0.0126774249	-0.0135088206	-0.0239302384	-0.030873752	0.0028192821	-0.1044626664	-0.0537323919	-0.1166303434	0.1557776669	0.027423228	-0.0797124087	0.0429589756	0.1233822918	-0.1119903589	-0.0052672632	0.0229180917	0.1002975804	0.0830524936	-0.1256925619	-0.0220367664	0.0454868381	-0.0317843744	-0.0976312337	-0.1640698406	-0.0209571343	-0.0711395436	-0.1664510802	0.0603924116	-0.1180424441	0.0005318146	-0.0594747271	0.0501619983	0.0073053511	0.0480842697	-0.0116473148	0.091345611	-0.1156414035	-0.0122259295	0.1055303556	-0.008653009	-0.0579964867	-0.0208419786	-0.0252898387	0.1500617983	-0.0858283461	-0.0614136946	-0.0033989535	0.0442866223	0.0013870113	-0.0181061646	0.1252059495	0.0140966586	0.0876506237	-0.0061441037	-0.0018753545	-0.1194487093	-0.1193932541	-0.0150035014	0.0915534776	-0.0192785665	0.0540841399	-0.060273906	0.0938771145	-0.0335515161	0.0987021947	-0.0411239917	0.0002989982	0.1160929087	0.0342774131	-0.1826709822	0.0398718209	-0.0356506741	0.0166604043	0.1343635404	0.0128613605	0.0699967303	0.0354685415	-0.0481647538	0.0381952257	0.0085597044	0.0913718342	-0.179900832	0.0002579081	0.0358578431	-0.0315924503	-0.0973056967	0.0851916578	-0.12693	-0.0149199999999999	0.0161112248999999	0.0002226063999999	0.100369	-0.0073489999999999	5.400780099999992e-05	0.010073936161	-0.0459047	-0.0170086999999999	0.00210724148209	0.0002892958756899	0.00341028	0.0002196699999999	1.16300096784e-05	4.825490889999998e-08	0.000122207	-0.0004941539999999	2.44188175716e-07	1.4934550849e-08	-0.00112909	-0.0002018829999999	1.2748442280999998e-06	4.0756745688999966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.5159894678674	0.7466879205157966	0.5575428506442045	586014.730130968	778.8399135069052	-3.8335036154588806	606591.6108714435	14.69574996973631	727.047245174173	1.7350034283842888	528597.696715354	3.010236896505236	725.4409251802363	557.5396096602083	1.010472	27.64049	0.1326262499999999	0.065777	-0.0234458919	-0.0011140895	0.0090343187	-0.0107219099	0.0753856558	0.0332448808	0.0294442871	-0.0095241492	-0.0599550392	-0.0530922295	0.0467974843	0.0483596175	0.0492845812	0.0695614855	-0.0105509191	0.0558753699	-0.0214944577	-0.0895804056	0.0129727708	-0.0366421641	0.080839419	-0.0230730896	-0.0117410015	-0.0435963296	0.0088160821	-0.1100213356	0.0596771173	0.0015875829	-0.0101933762	0.0578495624	0.091103744	-0.0323199598	-0.0582014874	0.0036084431	0.0333751648	0.0713604734	-0.1345452182	0.0326698941	-0.0184320649	0.0651445953	0.0444588847	-0.1450753785	0.0032273472	-0.1208390467	-0.0746584175	-0.0925430256	0.2079001642	0.0260264172	0.1084501098	0.1182527213	0.016707167	0.057591877	0.041063713	-6.35701e-05	0.1792662185	-0.0101275729	0.0185821872	0.0680746865	0.0636274373	0.0018830522	-0.0383162915	-0.0136401516	0.1101830563	0.0098884274	-0.0280340472	0.0794520284	-0.0091906516	0.0350361549	0.1079302923	-0.0252238121	0.0130566333	0.0306603778	-0.0138306663	-0.0834293441	-0.0292972435	-0.0238723241	0.0803087043	-0.0663368439	0.0535332042	-0.0093108657	0.047601716	-0.0295176559	0.0822973778	-0.0127230051	0.0386726982	0.043111915	-0.092535279	-0.0886010813	0.0487745782	-0.0423943976	0.0498928726	0.0213223697	0.0041998897	0.033699267	0.0172656416	0.1160921803	0.1552684356	0.088156523	0.1225089877	0.1036197491	-0.1622210858	0.114348486	-0.0338646736	-0.0947124447	0.0897877085	-0.112084	0.0148459999999999	0.012562823056	0.0002204037159999	0.0522085	-0.0481605	0.00231943376025	0.00272572747225	-0.0810504999999999	-0.0351457999999999	0.0065691835502499	0.0012352272576399	0.0032054	-0.0002048799999999	1.027458916e-05	4.197581439999989e-08	0.000553356	0.000431149	1.8588946020100002e-07	3.06202862736e-07	-0.00118254	-5.3450000000000025e-05	1.3984008516e-06	2.8569025000000024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.9197123775426	-0.5962770903247474	0.3555463684461469	585102.1663837426	779.195945601066	0.3560320941608097	607146.3216411395	0.1267588520725316	726.4159797614443	-0.6312654127286805	527680.175652779	0.3984960213075114	725.0570885377914	562.4502853944898	0.820542	22.445156	0.1356791	0.0731457999999999	-0.0172514165	0.0253695947	0.0662608503	-0.0356569908	-0.0032421041	0.0109267042	0.0360599348	-0.0004385384	-0.0418228527	-0.0413164787	-0.0049280034	0.0160224084	0.0166926409	0.0539158743	0.0151670568	-0.0188546834	-0.0052793083	-0.0868827393	-0.0058840593	-0.0732391995	-0.1202193726	0.0046711456	-0.0149999592	0.084510953	0.0225382926	-0.0304779316	-0.0108378733	0.0920361199	-0.0298350268	-0.1491314135	0.0494526797	-0.0029820842	-0.0016636369	0.0448374658	0.1060617887	-0.0482694868	-0.1147930653	0.0982750518	-0.064067763	-0.0635652467	0.0618583743	-0.0202625985	0.060732163	0.021989451	0.0031193499	-0.0369612569	-0.0272928608	0.2213342055	0.0359888209	-0.0657710548	0.0042451264	0.0900492483	0.0635771494	-0.0860048228	-0.0624176642	0.1027977256	0.1295586077	0.0072462558	-0.0470145867	-0.0016469123	0.0298390675	-0.0222737225	0.0565531885	0.0535192303	-0.0467516507	-0.0358242409	0.0870966916	-0.0303407084	0.0294043322	-0.1233008579	-0.0032210616	0.0694676071	-0.0038145393	-0.0324240406	-0.0804858559	0.057880594	-0.0317325299	-0.0784707712	0.0346040853	0.0139372662	-0.0492284234	0.0398641029	0.0423921593	0.0633691998	0.0812538259	-0.0409307088	-0.0613743632	0.0900531382	-0.0901258517	0.0041351907	-0.0039699923	0.0840873304	0.1210489763	0.0906470533	0.1630609717	-0.1431379917	-0.0203164523	-0.0637323272	0.0348727948	0.0857647123	0.0768355088	0.0052438358	-0.0361224311	-0.091957378	0.0940386689	-0.102008	0.010076	0.010405632064	0.000101525776	0.108839	0.0566305	0.00320701353025	0.011845927921	-0.0429641	0.0380863999999999	0.0018459138888099	0.0014505738649599	0.00304239	-0.00016301	9.256136912099998e-06	2.6572260100000106e-08	0.00100807	0.000454714	2.067648217960001e-07	1.0162051249e-06	-0.00118254	0.0	1.3984008516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.9754180694644	0.0557056919217302	0.0031031241124787	585187.3902505517	781.486557038625	2.2906114375590505	610721.2388320841	5.24690075787634	726.8836417984268	0.4676620369824604	528359.8287141436	0.2187077808345842	725.4583607362626	568.822270514071	0.922471	25.233311	0.0911271099999999	0.0430642	0.0126923319	0.0229156712	0.0211353336	-0.0107208423	-0.1753837428	-0.0243930605	-0.0650114379	0.0361149224	0.0112457	-0.004388899	-0.0169956072	-0.0571011679	-0.0021556351	0.0633365634	0.0055989645	0.0248163183	-0.0378643279	0.0268148052	-0.0575442009	-0.0684332599	-0.1466851835	0.1418869099	-0.0156278319	-0.0667465012	0.1066788712	-0.099678075	0.0233370363	-0.0568957774	0.1482309482	-0.0738658696	0.0399775573	-0.0595896475	0.0903312717	0.0313131871	0.0974961586	-0.0467377059	0.0440847608	-0.0092653473	-0.0358502025	-0.0342416841	-0.0406524673	0.1260193754	0.0609799974	0.0761254952	0.1113856561	0.0788333766	0.0950146215	-0.090619264	-0.0162329517	0.0061907755	-0.0108615491	0.0563233612	0.0450633394	0.0119794888	-0.0302771397	0.0316957141	0.0370609034	-0.0503438573	0.0591496412	-0.0177750468	-0.0222565938	0.0484726799	-0.04217229	0.0400003679	0.0059143124	-0.0315424152	0.1924395493	-0.0254727766	-0.0316171616	-0.0304514921	-0.0746068857	0.0998243153	-0.0339554518	-0.0150422328	0.0025612455	0.0210147035	0.1469916447	-0.008621632	0.0659167374	-0.1246469777	0.0303002443	0.0609013128	-0.0351998568	-0.0459514745	-0.0412089501	0.0893109384	0.020839934	0.0565899435	0.0319938793	-0.0306816318	-0.0077957972	-0.0957840271	-0.0453659046	-0.0390075863	0.0418268628	-0.0330597702	-0.0851071923	0.0196461069	-0.0001278767	0.0152798443	0.0060985381	-0.0274332788	-0.0383647583	-0.0890452037	0.0979282008	-0.0892734	0.0127345999999999	0.00796973994756	0.0001621700371599	0.129443	0.0206039999999999	0.0004245248159999	0.016755490249	-0.00984409	0.03312001	9.69061079281e-05	0.0010969350624001	0.00338676	0.00034437	1.14701432976e-05	1.1859069690000006e-07	0.00107128	6.320999999999996e-05	3.995504099999995e-09	1.1476408384e-06	-0.00109675	8.578999999999987e-05	1.2028605625000002e-06	7.3599240999999785e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.8176338788571	-3.157784190607231	9.971600994448965	580366.1072887804	774.1154220724106	-7.371134966214413	599254.6866903465	54.33363069014876	722.9643104289871	-3.919331369439647	522677.39415406086	15.361158383473656	721.3887357452581	552.9246590822935	1.326591	36.287636	0.16957169	0.0950651	-0.0622131302	-0.0587020594	-0.1695373089	0.1514806422	0.0108887967	0.0460964724	-0.0380192763	0.077641732	0.1896588497	0.0870023933	-0.0830590414	-0.0507709538	-0.1183868013	0.1329487247	0.116680234	-0.0006640526	0.0003731923	0.1921241049	0.0824717607	0.1046275422	-0.021396369	-0.0716906737	-0.1249350323	0.0034164535	0.0879983387	0.0125886597	-0.0351590393	-0.0867233661	-0.0598437073	-0.1727619285	-0.0139636529	0.1214708455	-0.0075665488	-0.0121356058	-0.0420758387	0.1062228681	0.0047105742	0.0964934443	0.1031157646	0.1093039476	-0.1642787993	-0.0791507016	0.0868121021	0.0581864702	-0.0987335361	-0.0341669658	-0.1718126598	0.119625358	-0.0660039745	0.0030724128	-0.1066119927	0.1880196345	-0.0677232638	-0.1139438301	-0.0018133555	0.049848185	-0.0251969593	-0.0110827385	0.0376520883	-0.138109619	0.0054150701	0.0404307504	-0.1385173583	-0.1644307108	0.060697259	-0.0626272194	-0.0836929569	0.1209909764	-0.0677061012	-0.0090861824	-0.0066002702	0.0839944933	0.0505605613	0.0327869129	0.0788380268	0.0444959831	-0.0465649108	0.1030879273	0.073394026	-0.008223215	-0.0818923785	0.047466433	0.1827415616	-0.0414919921	0.0234757392	-0.0806314777	-0.0686710644	-0.157039639	-0.1634819579	-0.0704911573	-0.0461330164	0.1393175338	-0.148363524	0.1104593381	0.0389746167	-0.1448275953	-0.0849102071	-0.0002373632	0.0065404406	0.0555380973	0.0559667788	-0.0280028191	-0.0405906974	-0.0859808972	0.1014413551	-0.0979125	-0.0086390999999999	0.00958685765625	7.463404880999995e-05	0.194392	0.064949	0.004218372601	0.037788249664	0.059142	0.06898609	0.003497776164	0.0047590806134881	0.00379384	0.00040708	1.4393221945600002e-05	1.6571412640000017e-07	0.00118448	0.0001131999999999	1.2814239999999984e-08	1.4029928703999998e-06	-0.00107708	1.967000000000006e-05	1.1601013264e-06	3.8690890000000235e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
