global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
765.7172173385906	0.0256236449264406	0.0006565711793163	586322.8569287544	882.8177480569384	-3.923653959474791	779367.1762843239	15.395060393702204	722.4025788232574	-0.0356987738188081	521865.4858904926	0.0012744024521664	732.1703600244814	572.2567222899786	0.8435049999999998	21.050526	0.076591642	0.0431834	-0.0042801236	-0.0115276352	0.0184020311	0.091317377	0.0312572026	-0.0127673189	-0.0172439813	-0.0843146828	0.0534784744	-0.0016019223	0.0792110864	-0.039234302	-0.0092457136	-0.0426568931	0.0694588941	-0.0219369198	0.0029346668	-0.0975657453	0.0684780425	0.0041215089	-0.006404338	-0.0330397775	-0.0461399162	-0.0975463016	-0.1612209141	-0.121998483	0.0553471665	-0.0518971043	0.0341779609	-0.0604640905	0.0035740088	0.0822043825	0.004672737	0.036146241	0.1022200195	-0.1518864299	0.035052971	-0.0757128477	0.0349351793	-0.0993025698	-0.0973906096	-0.023670901	-0.0549273843	0.0944804672	-0.033814197	-0.090982333	-0.0486957956	0.0580713799	-0.029204482	-0.0705743511	-0.0582004112	-0.1218286794	-0.002334659	0.0962347266	0.0114302393	0.0475960748	0.0079324765	-0.0258359613	-0.0572796448	-0.1009499845	-0.0284195778	-0.025482617	-0.0935152748	-0.0306701807	-0.0792584258	0.0212235946	-0.0414992319	-0.0398274895	-0.0328591998	-0.0007166255	0.058387011	-0.1190801843	0.0513895675	-0.0066166883	0.0382878648	-0.0264447648	0.037613899	-0.0509218235	0.0904488693	0.0692508355	-0.0108076734	0.0996048697	0.0100493441	0.0827994792	0.0140815774	0.0664042524	0.1369872229	-0.0271940184	0.1027133149	0.1018446501	0.0655939167	-0.0851156185	0.036723571	-0.0959560319	0.0745661862	0.0966728009	0.0482387676	-0.0153640485	-0.0081752	-0.01750599	6.683389504e-05	0.0003064596858801	0.0114334	0.012030202	0.00013072263556	0.0001447257601608	0.0441422	9.059999999999624e-05	0.00194853382084	8.208359999999319e-09	0.000337881	-0.000723029	5.227709348410001e-07	1.14163570161e-07	7.5046e-05	-0.0002162679999999	4.6771847824e-08	5.631902116e-09	-1.00687e-05	0.0	0.0	1.0137871969000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.6582009524022	-2.0590163861883184	4.239548478592003	583173.8478818595	885.7696402450525	2.9518921881141296	784587.8555798498	8.713667490249223	721.6358363154295	-0.7667425078278711	520758.2802546694	0.587894073310173	733.206341003904	567.1958174965947	0.956771	23.877199	0.07056313	0.0400471	-0.0082906099	-0.0248147846	0.0275131813	-0.0050987567	0.0343028054	-0.0351911924	0.0837197522	-0.0116652031	-0.0767337639	-0.1439318065	0.0291054712	-0.0679594619	-0.0395528869	-0.0855788931	0.0079162637	-0.0383582906	-0.0798023854	-0.0271115145	-0.0437600435	-0.1005990264	0.0905177806	0.0535999418	-0.0141501522	-0.0454877248	-0.015291024	0.0379902087	0.1168824363	-0.0684676988	-0.0036021025	-0.0646074483	-0.0025045549	-0.1067727565	0.0672838622	0.029661007	-0.1125400247	0.0512527422	-0.1037029356	-0.0611831049	-0.0138766014	-0.00983266	-0.0884369582	0.0214833519	-0.0397241682	-0.1490017257	0.0543591946	0.1130425646	0.0968330633	-0.0737171192	-0.1413814916	-0.0388606582	0.0044711678	-0.0326588194	-0.0703258671	-0.0679408602	-0.0453818985	0.1900201012	0.0224834256	0.0574284405	-0.0623257373	-0.0254567367	-0.0127896443	-0.0773640741	0.0680991863	0.024106142	-0.1205011366	-0.1425245839	-0.0226644115	-0.0419681993	0.0648735073	-0.1156510589	0.1052537229	-0.0339086773	-0.0042649523	-0.0689135539	-0.0024506474	0.0586100656	0.019911951	-0.0149855817	-0.0910611598	0.0596459458	0.058265266	-0.0120904845	0.0023336815	-0.1514258256	0.0324614247	-0.0655505434	-0.0428266301	-0.0010748477	0.1305916809	0.0262029691	-0.0079305823	0.0789395352	-0.0026080419	-0.1118335093	-0.0375066128	0.0953761056	0.0438968002	-0.0223783947	-0.00185107	0.00632413	3.4264601449e-06	3.999462025690001e-05	0.0114448	1.1399999999999952e-05	0.00013098344704	1.299599999999989e-10	0.0816501	0.0375079	0.00666673883001	0.00140684256241	0.0005536	0.000215719	4.653468696100001e-08	3.0647296e-07	0.000393721	0.000318675	1.0155375562499998e-07	1.55016225841e-07	-1.00687e-05	0.0	0.0	1.0137871969000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.297994416267	-0.3602065361352515	0.1297487486745563	582623.8282798956	886.1625827376023	0.3929424925497642	785284.1230441778	0.1544038024512215	722.0585321820446	0.4226958666150722	521368.5238968887	0.1786717956534669	733.1660143433505	561.647699019966	0.895047	22.336803	0.07122045	0.0381242	-0.0133694876	-0.0421869492	0.0024816106	0.0416898797	0.0172189295	0.0122753009	0.0082022069	-0.0122469025	0.0530107651	0.0177159158	-0.044832202	-0.0190648403	0.0006580664	-0.0511525607	0.0563886543	-0.0485576923	-0.0305130098	-0.0609971495	0.0705797138	0.1069367505	0.0194767333	-0.0602673047	-0.0727446627	-0.0750094303	-0.0863607428	0.0766142576	-0.0867458782	0.0156071257	0.1199017588	-0.0305582073	-0.0928586094	0.0206367235	-0.0202438279	0.0604479632	-0.0594425344	-0.0112392459	-0.1475891603	0.0535468349	-0.0280558708	-0.2539466977	0.1434933994	-0.2308286305	0.060418041	0.1499831955	0.00701275	-0.0716172316	-0.0204469691	-0.0620008562	-0.0201799837	0.026052205	-0.0155327395	-0.0208292629	-0.0550800271	0.1406593382	-0.022664371	0.21460165	-0.0004753335	0.0089858502	-0.0482787859	-0.0089046762	-0.0652870066	-0.0572608384	0.0410104824	0.0345508678	-0.0808047078	0.0906589919	0.0322463528	0.0075562814	-0.049187079	-0.0256068371	0.0477372257	-0.1199612587	-0.0413451817	-0.0107343988	0.0151812542	-0.0165763654	-0.0510237985	-0.1717620454	0.0785604106	0.0433381878	-0.0695775021	0.0654798319	-0.0671729595	0.0976773941	0.0038805781	-0.0310024591	-0.0450829604	0.1612632495	-0.0365329117	0.232018658	-0.1487485092	0.1450298916	0.0290964208	0.0842355631	-0.0374641582	0.0940386689	0.0394798359	-0.0293067317	-0.0223113	-0.02046023	0.00049779410769	0.0004186210116529	0.00521423	-0.0062305699999999	2.7188194492900004e-05	3.882000252489999e-05	0.0757906	-0.0058595	0.00574421504836	3.433374025000004e-05	0.000415394	-0.000138206	1.9100898436000013e-08	1.7255217523599997e-07	-0.000241476	-0.000635197	4.03475228809e-07	5.8310658576e-08	-1.00687e-05	0.0	0.0	1.0137871969000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.4592458736367	0.1612514573697581	0.0260020325038709	582870.0201099422	885.237850032645	-0.9247327049572504	783646.0511304197	0.8551305756175532	721.3811881711607	-0.6773440108838713	520390.8186472356	0.4587949090802499	731.4641976279655	560.249489837921	0.8479919999999999	21.162487	0.049596015	0.027173	-0.0210548773	-0.0389007557	0.0039556772	0.0678522484	0.0121713219	-0.0257597969	0.0084719127	-0.0623593269	0.002031156	0.1593860644	-0.0035721795	-0.0002398395	-0.0387810795	-0.0870586725	0.0601650316	0.0017743737	-0.1106497906	-0.0588121464	0.0153394879	-0.0387485249	0.0318191757	0.0280515361	0.1934423816	-0.0476679271	-0.1251996634	-0.1911106087	-0.006299458	0.0488070886	0.0651227336	-0.0030703968	0.1767511421	0.1139670718	-0.0197718932	-0.1794350785	-0.0554874741	0.0076127428	0.0094114364	-0.0751267726	0.0558480306	0.0761215746	0.0727346148	0.0234320701	0.0124047717	-0.1214483699	0.0062912786	0.0656001168	-0.0426204542	0.0329085995	-0.0561485308	-0.0092270613	0.1001402272	-0.0137864123	0.1194913047	-0.0259544826	-0.03775175	0.0432221978	0.0156839313	-0.0035837914	-0.0713910327	-0.1181162435	0.0177687103	-0.046442543	-0.1443554517	0.0296974366	-0.0371836229	-0.0166086517	-0.0482021564	0.0814870539	0.1061559837	0.1575916781	0.0331014135	0.0594941571	-0.0091491049	-0.1132463081	0.0228780108	-0.0294443919	0.0721979255	-0.013083391	-0.0157628952	-0.024569562	0.1900418513	0.2070737555	-0.1562548245	0.0343716062	-0.0230280557	-0.0806825124	-0.1225349125	-0.0376186961	0.0064904855	0.0361718783	-0.0001494461	-0.0610105135	0.0441058822	-0.1386120204	0.0168938581	0.092661062	0.034995421	-0.0361224311	-0.03416	-0.0118487	0.0011669056	0.00014039169169	0.0217723	0.01655807	0.00047403304729	0.0002741696821249	0.0757796	-1.0999999999997123e-05	0.00574254777616	1.2099999999993672e-10	0.000536234	0.00012084	1.4602305600000012e-08	2.875469027560001e-07	6.12489e-05	0.0003027248999999	9.164236508000997e-08	3.7514277512100005e-09	-1.00687e-05	0.0	0.0	1.0137871969000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.6985315005732	1.2392856269364074	1.5358288651311645	584763.8440791331	881.2556250747191	-3.982224957925951	776611.4767258338	15.85811561552834	720.3030199134149	-1.0781682577458014	518836.4404963854	1.1624467920106167	730.9038526392065	562.2281335925085	0.915515	22.847609	0.033585629	0.0185776	-0.0126089967	-0.0040327668	0.0320524477	0.0432810397	0.0562811963	-0.0348146776	-0.0720344848	0.0369420581	0.0131109213	-0.0119931998	0.1227799507	-0.0279963043	-0.0202743668	-0.1497686787	0.0437915115	0.0112523812	-0.0072228142	-0.0884107833	0.1703872786	-0.0844782304	-0.0901620777	0.0176229345	-0.089998394	-0.0165419541	0.0248841665	-0.0414178812	0.0727770885	0.0530315985	0.0814065826	-0.1189116428	0.0597125906	0.0625385993	0.1315011008	-0.018812199	0.056151636	-0.0384155107	0.059237436	0.0336268721	0.0047241721	-0.0022313455	-0.0224224064	0.0590168023	0.0143559998	0.0266740439	-0.1424867087	0.0099646347	-0.0690969055	-0.1282411836	-0.0171983676	-0.0479347111	0.0135949683	0.027480664	0.0015373007	0.0893409628	0.0303250918	0.1349311124	0.02540569	0.0815596827	-0.0744515141	-0.1042018478	-0.0567786779	0.1184703609	-0.1180963242	0.0028030576	-0.0405453523	0.0066324188	0.0797734303	-0.1305077917	0.0264150879	-0.065589926	0.0886839494	-0.1564138381	0.0089489499	-0.0331677942	0.0068346971	0.0379656495	-0.1020314824	-0.0728327952	0.0142763962	-0.0179219902	-0.0009728965	0.0093925088	0.0053949894	0.0660958022	-0.0496466835	0.0090104729	-0.0043535384	-0.0848578973	0.0200497409	-0.0393179459	0.0678316588	-0.0158472155	0.1580461222	0.026540808	0.0140448469	0.0912438734	0.030451217	-0.0427992974	-0.0204058	0.0137542	0.00041639667364	0.00018917801764	0.0114502	-0.0103221	0.00013110708004	0.00010654574841	0.0757891	9.499999999995625e-06	0.0057439876788099	9.024999999991684e-11	0.000666101	0.0001298669999999	1.6865437688999995e-08	4.43690542201e-07	1.11932e-06	-6.012958e-05	3.6155663909764e-09	1.2528772623999998e-12	-1.00687e-05	0.0	0.0	1.0137871969000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.63690610213	0.9383746015568022	0.8805468928468873	586199.8719856418	886.8699998115418	5.614374736822697	786538.3965657242	31.521203685472926	721.2959634694574	0.992943556042519	520267.86691733287	0.9859369054863631	731.6815358926882	571.9197383229313	0.8830909999999998	22.038441	0.061204416	0.035677	-0.0076236581	0.0225919129	0.0513171278	-0.0172343242	0.0024777546	-0.0226787063	0.0534622874	-0.009276362	-0.015163221	0.062712077	-0.0509479737	-0.0449545497	-0.0386985904	-0.1055922061	0.0642916986	-0.0505711777	-0.1524308905	-0.0893484232	0.0692156471	-0.0501322393	0.0098877129	-0.0082424814	-0.0544061146	-0.0147997322	-0.1010663342	-0.1529665289	-0.0622644752	0.0095613736	0.1869231988	-0.0872992769	0.1317835716	0.0294624665	-0.0266903746	-0.0100967182	-0.0620710734	-0.067638761	-0.000662034	0.1393703088	0.0009295939	0.0376453557	0.0235188249	-0.0008508967	-0.0393701836	-0.1006809732	0.0224992198	0.09761253	0.0460020745	0.0152207715	0.0847575653	0.0565492177	0.095410357	-0.0245281479	-0.0711724817	-0.2021593958	-0.116026241	0.1016685768	0.0285918458	0.0277205964	-0.0715755425	-0.1135461695	-0.0152875624	-0.0861192477	-0.0784129563	0.0474708469	-0.1103572311	-0.0359694942	0.0245263866	0.0333756316	0.1352071953	-0.0767178911	0.0442456383	0.0350981346	-0.0531863148	-0.1007292192	-0.0369681568	-0.134111972	-0.0280611042	-0.0807858389	0.1357261757	-0.0843662266	-0.0276510314	0.143282889	-0.0795759359	0.0296488466	-0.1082278024	0.1017492847	-0.0113105959	0.0058247527	0.0111164042	0.0259041732	-0.0415448978	0.0507442328	-0.0515684487	-0.0030883641	-0.0562081824	0.0897877085	0.0258549876	-0.0493116688	-0.0283193	-0.0079134999999999	0.0008019827524899	6.262348224999996e-05	0.0113794	-7.080000000000107e-05	0.00012949074436	5.0126400000001516e-09	0.0532057	-0.0225833999999999	0.00283084651249	0.0005100099555599	7.28393e-05	-0.0005932617	3.5195944468689e-07	5.305563624490001e-09	-1.83533e-05	-1.947262e-05	3.791829296644e-10	3.3684362088999996e-10	-1.00687e-05	0.0	0.0	1.0137871969000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.5057120309173	1.8688059287873104	3.492435599470601	589065.0180000853	886.9700873118362	0.1000875002944212	786715.9357859663	0.0100175077151857	722.9673935836843	1.6714301142268368	522681.8521851858	2.7936786267443368	733.2772865875379	576.9712342295369	0.922422	23.019978	0.055276415	0.0256629	0.0117905072	0.0598268614	0.0282885723	0.0221553462	-0.051420243	0.0999564481	-0.1396650994	0.0276164921	0.0640104515	0.1030626457	-0.019160955	-0.0293275878	-0.0082899733	0.0156638294	0.0371403385	0.0278699299	-0.0569768562	-0.115176582	0.0284380196	-0.0952708089	0.0299709272	0.1720543623	-0.0657509224	-0.0106361383	-0.1549551663	-0.029698902	0.0220690472	-0.115058956	-0.0672019807	-0.1423352552	-0.0115845024	-0.0928026424	-0.0371160208	-0.1278338802	0.0240510167	0.0308373174	-0.0365418296	0.0421075299	-0.167772569	0.0191049846	-0.0514462091	0.0401708075	0.1732298245	-0.0265521185	0.0507836803	-0.0154098928	0.0337182292	0.0064556062	-0.0953982862	0.0069236484	0.0620403568	0.0798208748	-0.0161202925	-0.1073513731	-0.0151854097	-0.0843113499	0.0248769894	-0.018821597	0.0039719854	-0.0040513388	-0.0858141215	0.0918345015	-0.0896785729	0.0036966754	-0.0724753425	0.0372357476	0.0414908096	0.1512775873	0.0177170602	0.005619023	0.1868171705	-0.1311988166	-0.0010549203	-0.0978178349	0.0703891566	-0.114312873	0.0582847879	0.0990093878	0.086011542	-0.0045727788	0.0857277829	-0.0773562622	-0.0029796281	0.0427771532	-0.0564734423	0.0028620952	-0.1467947237	-0.0157198317	-0.0330899835	-0.151484456	-0.02730845	0.0861496686	-0.0749173617	-0.0908218305	-0.0211285761	0.0882931893	0.0212145853	-0.0556345156	-0.0159309	0.0123883999999999	0.00025379357481	0.0001534724545599	0.00841935	-0.0029600499999999	7.088545442250002e-05	8.761896002499993e-06	0.0532116	5.899999999996186e-06	0.00283147437456	3.4809999999954997e-11	0.000370136	0.0002972967	8.838532783089002e-08	1.3700065849600002e-07	0.000265376	0.0002837293	8.050231567849003e-08	7.0424421376e-08	-0.000227484	-0.0002174152999999	4.726941267408999e-08	5.1748970256e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.516381618512	1.010669587594748	1.021453015288938	590617.4288160104	887.5329718337155	0.5628845218792549	787714.7760919868	0.3168389849712373	723.0916747492324	0.1242811655481546	522861.5700916497	0.0154458081100078	733.5917453724877	582.6497230746246	0.899194	22.440285	0.145070375	0.100218	0.0319017322	0.0831440094	0.0428602814	-0.0522361314	-0.06335805	-0.0173194913	-0.056531575	-0.0160196781	0.0713225687	0.0769631303	0.0161871569	0.0288275201	-0.0026342127	0.0431438801	0.0361876676	0.0440931458	-0.0224416278	0.0514524986	0.0052423508	-0.0822686944	-0.0529996358	0.0295570734	0.0516573489	-0.0091277504	0.0187595366	-0.0641865176	0.0347948549	0.1182899824	-0.0706362518	-0.1337460793	0.0730999111	-0.3164533887	0.0527630399	-0.0026745278	0.0253877798	0.0281707446	0.094038508	-0.0279607819	0.0937082897	-0.119143292	0.0245394924	0.0655613715	-0.0343906268	-0.0009742338	0.0411023067	0.0751505682	-0.0075909711	0.0307326582	0.0142760979	-0.0164249689	-0.0605586262	-0.0536869939	0.0023141461	-0.008730142	-0.0940055532	0.1338000614	0.0350909975	-0.0083770728	0.0595843067	-0.002330394	-0.0205343688	0.0471385219	-0.0439592574	0.0475113088	0.0796936707	-0.0158215856	-0.016130157	0.0420057323	0.0545544362	0.0777518692	0.0038457431	-0.1099060973	0.0170435565	-0.040457876	-0.0301693223	0.0324800165	-0.0324525167	0.0441113529	-0.0326766572	0.0924023981	-0.0467038724	0.1039433292	0.1633345833	-0.1582420323	-0.1684316962	0.052921847	-0.0496881628	0.0681270176	0.1700624651	-0.0049303685	0.0481124523	0.0054940006	-0.0097328345	-0.0035109002	0.0073739424	0.0867609543	0.0165379384	-0.0617435365	-0.0159285	2.3999999999996247e-06	0.00025371711225	5.759999999998198e-12	0.00622892	-0.00219043	3.87994443664e-05	4.797983584900004e-06	-0.0464171	-0.0996287	0.00215454717241	0.00992587786369	-0.000214776	-0.000584912	3.421220477440001e-07	4.6128730176e-08	0.000265376	0.0	0.0	7.0424421376e-08	5.25809e-05	0.0002800649	7.843634821201e-08	2.7647510448100003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.2989765798984	0.7825949613863941	0.6124548735873716	591820.9153668791	884.9716103911562	-2.561361442559246	783174.7511983163	6.560572439429182	722.7964545171487	-0.2952202320836932	522434.7146625607	0.0871549854315496	733.028020652905	587.880230863993	0.856448	21.373518	0.178911555	0.0867389999999999	0.0327284596	0.1150120972	0.0790291082	-0.07184056	-0.0269559677	0.0119746742	-0.049392224	-0.0327605533	-0.0023114702	-0.0688610816	0.1214445691	0.0142907996	-0.0098304055	0.0371459097	0.0283566897	0.0967626721	-0.042717871	0.0318619574	0.0776095289	-0.014327788	-0.0607023336	0.017944583	0.018340111	-0.0372373022	-0.0008525117	0.0543491876	-0.0293373342	-0.0567013068	0.063302112	0.0928110047	0.1472772657	-0.0174077307	0.0084456884	0.0183030778	-0.0301007659	0.0614978204	0.109139159	-0.042773335	-0.0781058436	-0.1091215359	0.0932919797	-0.1021348868	0.0033644636	-0.0735550404	0.023290928	0.0452562449	-0.0467622568	0.0460981604	-0.0571438183	-0.1563834711	-0.0608267325	0.0608398244	-0.0548083069	-0.056858674	-0.0488428911	-0.0594699548	0.0461903971	-0.0051569255	0.0845956295	-0.0295383115	-0.0016840299	0.0280874333	-0.0712862221	0.0524329252	-0.0286736631	-0.0664111864	0.0108517126	-0.0893861172	-0.0692422932	-0.0635514091	-0.019628625	0.0329554237	0.0433540581	0.0222100854	0.0503642089	-0.0236872255	0.0446880005	-0.0165942891	-0.0179399185	-0.1230525074	-0.0701514202	0.0048224278	-0.0644922895	-0.0693533117	-0.1120892741	0.0962064401	-0.1032033968	0.057015815	0.0388223161	0.0797210825	0.0123776295	-0.0405131405	0.0315779497	0.087290579	0.1158423754	0.0851916578	0.0118330366	-0.0676152521	-0.0159183	1.0200000000001874e-05	0.00025339227489	1.0404000000003824e-10	-0.025681	-0.03190992	0.0006595137609999	0.0010182429944064	0.00491489	0.05133199	2.41561437121e-05	0.0026349731973601	0.000955534	0.00117031	1.3696254960999998e-06	9.13045225156e-07	0.000265376	0.0	0.0	7.0424421376e-08	-0.000690298	-0.0007428789	5.5186906006521e-07	4.76511328804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.3105658789965	0.011589299098091	0.000134311853585	591838.7467730618	891.0120030078895	6.040392616733243	793902.3895041312	36.48634296428548	724.1939997213325	1.397545204183757	524456.9492323813	1.953132597737019	734.8627111260834	594.9448813497528	0.873459	21.798044	0.15933843	0.0731092	0.0260015842	0.1278562588	0.0610413431	-0.0719999986	-0.1198838981	0.0091908364	-0.0037453377	0.0068626611	-0.0439915608	0.065945528	-0.0315899783	0.0194202988	-0.0015899745	0.1398049502	0.0058974479	0.07751472	-0.0334935192	0.0241436683	0.0618124686	0.1381395995	0.0323919299	-0.0315279537	0.0448036105	-0.1055691597	0.0022100089	-0.1053326455	-0.1903258655	0.0793003722	-0.1113965441	-0.0161918375	-0.0244916557	-0.1302259797	0.013321528	-0.0236947035	0.07128996	-0.0921580496	0.055674791	-0.1147588023	-0.0087090377	-0.0056589761	0.0953144433	0.0212785905	0.0896271529	-0.0700159642	-0.0429113599	-0.1234273805	0.0756495896	0.1127499676	-0.0079801758	-0.1116227163	0.0897788589	0.0228396038	-0.0955816503	-0.0026834413	0.0011865754	0.1363152985	0.0421535376	-0.075622241	0.1145596994	0.0574385262	-0.0004896408	-0.0479503296	0.001926775	0.0378338983	0.0006686178	0.0064991603	0.0682897378	-0.0211975955	-0.1081694745	0.0601452957	-0.0312493582	-0.0213482908	-0.0884756888	-0.0670989094	0.0380245112	-0.0635145997	-0.0100093989	0.0313563295	0.0322251177	0.0449974322	-0.1311042904	0.1788464386	0.0080412524	0.0703496562	0.0185621285	-0.0347005612	-0.1034808667	0.0401377513	-0.1081995126	-0.0027663611	0.0737198894	-0.0868674202	-0.086199651	0.035532769	0.02638465	0.0835859703	0.0071079182	-0.0732270951	-0.0449764	-0.0290581	0.00202287655696	0.00084437317561	0.0088483499999999	0.0345293499999999	7.829329772249824e-05	0.0011922760114224	-0.0358659	-0.04078079	0.0012863627828099	0.001663072833024	-1.85238e-05	-0.0009740578	9.4878859774084e-07	3.4313116644e-10	0.000390722	0.0001253459999999	1.5711619715999994e-08	1.52663681284e-07	-0.000690298	0.0	0.0	4.76511328804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
