global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
819.4389195522996	-0.2678096546192137	0.0717220111072625	671480.1428770401	770.5075903905491	5.7238720266855125	32.76271097787291	593681.9468494502	801.781918031749	-1.88364204880304	642854.2440826703	3.548107368018913	790.0647966479414	565.7027212131183	1.076978	21.064651	0.0764194499999999	0.0515478	0.0764998531	0.077150412	0.0066136554	0.0264410889	-0.0033836617	0.0715309667	0.0234087039	0.0102944516	0.0282178454	-0.129913992	-0.0376778429	-0.1059223158	0.0700453693	-0.0767930617	0.0870111879	-0.0820758818	-0.012469018	-0.0321537711	-0.0190808283	-0.0087524756	0.1157706321	0.0155414176	-0.0181831044	0.0346375468	-0.1300423429	0.040088409	0.0547835974	-0.074346781	0.0540460152	0.0480599281	-0.0973720574	-0.1004051142	0.0650149883	-0.1055471602	-0.0408983951	-0.1380017476	-0.0137648626	0.0602749115	-0.0379408962	-0.0922038863	-0.0043190142	0.049969805	0.0436046293	-0.0421237681	-0.1124593711	-0.052670114	0.0481404598	-0.0990590779	0.00206704	-0.0099994038	0.0438072767	0.1008200758	-0.100810358	0.1913733903	0.1452544388	-0.0567000831	-0.0303191307	0.0072669267	0.0931135879	0.0467700844	-0.0604105398	-0.1033598759	0.0050927439	0.0318915316	-0.0607186517	-0.10903169	0.0334851853	-0.0849410438	-0.093004637	0.0139236359	-0.0433966512	-0.0606304023	0.1123761624	0.0176066747	0.016508987	0.0884833706	-0.0385789561	0.0137908169	-0.133882593	0.0521165005	0.1002324782	0.0770313464	-0.0778648074	-0.0025417229	0.1049919274	-0.1112118133	0.0995299938	-0.048779672	-0.0580886227	0.0469392364	-0.0872640919	-0.0760503066	-0.0557711035	0.0241019201	0.0786454673	-0.2286085452	-0.0914747624	-0.0665806198	0.0760069486	0.0295967208	0.1696960579	-0.0040400162	0.0178854554	-0.0316364644	-0.0318282054	-0.0179948723	0.0173484272	0.0389671222	0.0555516344	-0.0734833454	-0.0154971079	-0.1131063092	0.0325118061	-0.0404154618	-0.0266747465	0.0533266195	0.0200485104	-0.1076997553	-0.0576957916	-0.0117526	0.0045290999999999	2.051274681e-05	0.00013812360676	-0.0208256	0.0491000999999999	0.0024108198200099	0.00043370561536	-0.130969	4.299999999998749e-05	1.8489999999989242e-09	0.017152878961	0.000388921	-0.0003080629999999	1.5125954424100004e-07	9.490281196899999e-08	-0.000100284	8.793799999999998e-05	7.733091843999997e-09	1.0056880656e-08	0.00023554	-5.894400000000001e-05	5.5479091600000006e-08	3.4743951360000004e-09	0.0	0.0	0.0
818.0756889755819	-1.363230576717683	1.8583976052980269	669247.832892873	770.4404182403252	-0.0671721502238824	0.0045120977656998	593578.4380583273	801.7686270904014	-0.0132909413475772	642832.9313864271	0.0001766491219047	790.0744721482197	564.2118279995892	1.069976	20.92771	0.05814927	0.029328	-0.0774827267	0.0924966732	-0.0343239886	0.09574755	0.1249487165	0.0262123442	-0.0895057984	-0.0551371502	0.1266219299	-0.0524858623	-0.030645571	0.0330385866	0.0930691597	0.0725976259	0.0356423986	-0.1304269537	-0.0060823297	0.0049381191	0.0636933842	0.0822168563	-0.0218651842	0.003773489	-0.0052299204	0.1708812386	0.0873497029	0.052243315	0.0341426697	0.0251001317	0.0140062259	0.1219756483	0.0606431055	0.0270582298	-0.0610825296	-0.125496774	-0.0750972933	-0.0095813225	0.005662961	0.0787812593	0.0174882132	0.0793828496	-0.0009022948	-0.0674984301	-0.1063939002	-0.0438104856	0.0726756607	0.0086926463	0.0754789488	0.08252507	0.1012797585	0.0720473395	-0.0955169392	0.0090354444	-0.035021469	-0.1696284326	0.0316042671	-0.1924897534	0.0714108849	-0.0801651155	0.0638080174	-0.0869114245	0.0700084312	-0.1584198828	-0.0024986466	0.0178092504	0.0500031607	-0.0082850525	-0.0795039629	-0.1313203495	-0.0009504958	0.0484579045	-0.0621091306	0.091325971	-0.0241023198	-0.074132867	-0.0175470265	-0.0670225737	-0.0865553349	0.0592396152	-0.0454312456	-0.0687739956	-0.0191648266	-0.0148807545	-0.0073685062	-0.0094553686	0.0304914425	0.1329445535	0.1172529197	-0.0144882015	0.07399818	-0.0828240757	-0.0593067587	-0.062221688	-0.0582742867	-0.1266557675	-0.0322294822	0.0979772653	0.0764813159	0.0409186035	-0.1073687773	0.0005254361	0.022977698	0.0563184444	-0.091725477	-0.0623317102	0.0335474305	0.1491855214	-0.1920760017	-0.0670911885	-0.0345051444	-0.0844648958	-0.0072567484	-0.0627977512	-0.013315438	-0.0584286159	0.0235829732	0.0266421098	0.017710062	-0.1092392569	-0.0514415587	-0.0312734	-0.0195207999999999	0.0003810616326399	0.00097802554756	-0.0205633	0.0002623	6.880129000000001e-08	0.00042284930689	-0.147493	-0.016524	0.000273042576	0.021754185049	8.66856e-05	-0.0003022354	7.514393247360001e-09	9.134623701316001e-08	-0.000215383	-0.000115099	1.3247779801000002e-08	4.6389836689000006e-08	0.000255049	1.9508999999999965e-05	6.504999240099998e-08	3.806010809999986e-10	0.0	0.0	0.0
820.4211204622546	2.3454314866727373	5.501048858675887	673090.8149005413	768.3696896738597	-2.0707285664655046	4.287916795976284	590391.9800095035	802.708944577063	0.94031748666157	644341.6497040223	0.8841969757215319	790.5726286450354	553.3478323490089	1.156003	22.610308	0.1096586499999999	0.0571593	-0.0640108909	-0.0918836273	-0.0505290093	0.1728368128	0.0129260797	-0.1108496099	0.042538961	0.0445625494	0.0174086849	0.0354269514	-0.0705653007	-0.2652885973	0.0124353681	0.0114999039	-0.0357143066	-0.0567960806	0.0135824298	0.1374398021	-0.1366399914	0.029585748	0.0102058725	0.0718607308	0.055997021	0.0961758319	-0.0919713592	0.1057617904	-0.1192259881	-0.1090145244	0.0813515037	0.0439305065	0.0923736971	-0.0613240428	0.0540937982	-0.1449957097	0.163438287	-0.0012451564	0.0184966532	0.086717515	-0.131819359	0.0313619308	0.0107512373	0.0514199735	-0.0193426535	0.103531233	0.0890550235	0.0619069252	-0.0211198253	0.0783639973	-0.061202052	0.0296256919	0.0404306219	0.1101090653	0.0838239114	0.0564744398	-0.04875094	0.0249419527	0.089488706	-0.1334672713	0.0971387016	0.0600975574	0.1099970623	-0.1468797872	-0.0023278119	-0.1208721876	-0.0921025097	0.0685297163	-0.0111490035	0.0069941137	-0.102459833	-0.1795425592	-0.1167964351	-0.0194347519	0.0088728544	-0.0696157496	-0.0554722601	-0.0841987214	-0.1171432856	0.1208806766	-0.0527299238	0.1772739127	0.0604300209	-0.1185375108	0.0268758938	-0.046587695	0.0268587066	0.0558272591	-0.008453012	-0.0612846434	-0.139733664	0.0296041456	0.0606996559	-0.0942799983	0.0255298035	-0.0339840232	-0.0055898735	-0.023186119	-0.1434602925	-0.0090659828	0.018761986	-0.0029049486	-0.0149871908	0.0086325254	0.1067774514	0.0668653053	0.0187936043	-0.0213624366	-0.1129019019	0.0523066051	-0.0019138309	-0.0021338059	-0.018105262	-0.046397194	-0.0934625051	-0.2018220441	0.1078248448	0.0102695909	0.0153640485	-0.110592125	-0.0449896151	-0.0343585	-0.0030851	9.517842010000002e-06	0.00118050652225	-0.0560738	-0.0355105	0.00126099561025	0.00314427104644	-0.148415	-0.0009219999999999	8.500839999999602e-07	0.0220270122249999	0.000703194	0.0006165084	4.944818016359999e-07	3.8008260727056004e-07	-3.07644e-05	0.0001846186	3.4084027465960006e-08	9.4644830736e-10	-0.000346645	-0.000601694	1.2016275602500002e-07	3.620356696360001e-07	0.0	0.0	0.0
822.2322656024083	1.8111451401537124	3.2802467187024105	676065.8985976694	774.9700499187898	6.600360244930016	43.56475536285262	600578.5782711315	803.5627712629055	0.8538266858424777	645713.1273597205	0.729020009456749	791.5730829033774	569.4662239128619	1.187805	23.232332	0.15392676	0.0962937	0.0118891773	-0.0546308763	0.1392623403	0.0342995408	0.0946133056	-0.0917018337	0.0326022859	0.0545316909	-0.1959663591	-0.0225011153	-0.0465416418	-0.0506480089	0.0552313473	0.00177995	0.0257557271	0.0684682482	-0.0311299847	-0.1352352721	-0.0465506952	0.063244486	0.1932063759	0.0212389602	-0.0574485168	-0.061317072	0.1232741326	0.088997665	-0.0546213391	-0.0046911607	-0.0614988828	0.1581275505	0.1260915986	0.0597401358	0.0516400416	0.1135431835	-0.0737569224	0.0188135801	-0.0461860945	0.0242558788	0.0483192214	0.0724972209	0.0193639603	0.0015391461	-0.0044542605	0.0175560534	0.0371962591	0.0403522596	0.0099337765	-0.1354344095	-0.0268313934	-0.0079702494	-0.1103621054	-0.0519828943	0.1041697269	0.1631380633	-0.0384422068	0.0356388897	0.0129633385	-0.1993891125	-0.0541309695	0.0395686617	-0.0181196246	0.0006194884	-0.0737990217	0.003751927	-0.0997331388	-0.1276621758	0.0619830467	0.0431557966	-0.015160455	0.0506364817	-0.1002735663	-0.1406497926	0.1317383539	-0.1189387378	0.0378960853	0.0619381959	-0.04728621	-0.0781862727	-0.0056005263	-0.0360610393	-0.1098981042	-0.0712607055	0.1141033596	-0.0847668608	-0.0322995861	-0.0346750179	0.1709940249	-0.045584093	0.1849566819	-0.0377014143	-0.0127885486	-0.0115311499	-0.0060497722	-0.0904312545	-0.0241408712	0.0903950867	-0.0276347854	-0.1112632663	0.1065116604	-0.03971728	-0.0411073832	0.0966093051	0.0444987053	0.0226893765	-0.1431799735	0.0650958024	0.0879039869	0.12087345	0.0804037614	0.0912834399	0.1380826956	0.0487193171	-0.0504204372	-0.0796288854	0.1240066671	-0.0062699152	0.013011472	-0.1117560484	-0.0383647583	-0.0356121	-0.0012536	1.5715129600000014e-06	0.00126822166641	0.0190421	0.0751159	0.0056423984328099	0.00036260157241	-0.136632	0.0117829999999999	0.0001388390889999	0.018668303424	-0.000465441	-0.001168635	2.16635324481e-07	1.3657077632249997e-06	-4.68796e-05	-1.6115199999999998e-05	2.5969967103999994e-10	2.19769689616e-09	-0.00021591	0.000130735	4.66171281e-08	1.7091640225000005e-08	0.0	0.0	0.0
821.5245109228632	-0.7077546795451326	0.5009166864180333	674902.5220470496	773.0427973506137	-1.9272525681760728	3.7143024615412674	597595.166535662	802.4884478601074	-1.074323402798086	643987.7089489243	1.154170773799659	790.8943547158956	564.5904514582062	1.153487	22.561111	0.161726745	0.0839362	0.150308275	0.0017144261	0.0192783613	0.0906187118	-0.0184662257	-0.1006284525	0.0990037769	0.1519834804	-0.0031787158	-0.0316823405	-0.062853819	-0.0630630522	0.009990784	-0.0528093536	0.1358291543	0.0084768267	0.0232288172	-0.0029801915	0.1123142779	-0.0807958176	0.0887146022	0.1093396404	0.0239512276	0.0462910692	0.0853882598	0.0423742455	0.1435004752	0.0297442073	-0.0259362502	-0.0131274061	-0.0352841636	-0.0461974017	0.2004335637	0.0410160691	0.0854599645	-0.0387738654	0.041797298	0.0223448312	-0.067973175	0.0279221889	0.0492461753	0.1094053059	-0.1184237654	0.0223080594	0.0828656079	-0.0789328334	-0.0703775379	0.1447924349	-0.1122749755	-0.0181676877	0.1214427124	-0.0851145928	0.2216861884	-0.0315504709	0.0199609878	-0.0530846044	-0.0072854983	-0.1259198157	0.0025084021	-0.0409101215	-0.1240276171	0.0890624316	-0.097226346	-0.1360066982	-0.0860308298	-0.0899385988	0.1184317988	-0.051681146	0.0103387654	-0.0232430851	0.0743964115	0.0585552461	0.1064383503	-0.047818523	-0.0215695899	-0.0180949164	0.0050237318	0.0511385102	-0.0623508098	0.036758951	-0.0925089645	-0.0295494945	0.0314485274	-0.1489158661	0.0795930587	0.0443280043	0.1162754154	0.1293089694	-0.1800033134	0.1324734454	-0.1170062836	0.1079503791	0.1231235824	-0.0312157942	-0.0732337426	0.0617067039	0.0229954278	0.0895923048	-0.0824876184	-0.0228478189	-0.1035759443	0.0369569052	0.122520749	-0.0074533628	0.1293685171	0.0591134781	0.0852749389	0.1896857213	0.0308966871	0.1170374492	0.0139489481	-0.0203924197	0.0197089201	-0.0836604543	-0.1337097541	-0.0609592036	0.0106533374	-0.1127290384	-0.0315924503	-0.0243265	0.0112856	0.00012736476736	0.00059177860225	-0.0501642	-0.0692063	0.00478951195969	0.0025164469616399	-0.15416	-0.0175279999999999	0.0003072307839999	0.0237653055999999	0.000241888	0.000707329	5.8509804544e-08	5.003143142410001e-07	-0.000472673	-0.0004257934	1.8130001948356002e-07	2.23419764929e-07	-7.48955e-05	0.0001410145	5.6093359202500005e-09	1.988508921025001e-08	0.0	0.0	0.0
821.0897189101526	-0.434792012710659	0.1890440943169858	674188.3264999533	782.3023389618972	9.259541611283566	85.73911085109187	611996.9495452552	802.3968732742228	-0.0915745858845866	643840.7422402492	0.0083859047799335	790.7667661149503	577.2997840036518	1.101886	21.551844	0.092360122	0.0559287	0.0581068784	0.1092872775	0.0980688515	0.0073162289	0.0349436216	-0.0927231044	-0.0644566527	0.1377567494	-0.1211411712	0.00307837	-0.0195065144	0.0484845341	0.1186120503	-0.0954292939	0.0445884832	-0.0646626061	-0.0540278786	-0.1069945992	0.0138010922	-0.08406589	0.0737947422	0.0154205264	-0.0259398278	-0.0826887503	-0.0218679215	-0.0286426192	-0.0806606428	-0.0023238896	-0.0754570073	-0.1665169497	-0.0207788115	0.004326268	0.0910700868	0.1171466294	0.2437567208	-0.0011806535	0.0653505971	0.0961098185	0.0565697278	0.0392341346	0.0559790698	0.078537433	-0.0137577559	0.0152073755	-0.1209196959	-0.0414209417	-0.106096573	0.0862547813	0.1617010156	0.1274254451	-0.1021507966	0.0070198897	-0.1467558539	0.0226844981	-0.1745936848	0.0667322703	-0.057131095	0.0369181864	0.0609726789	0.014324408	-0.0031868334	-0.0456453352	-0.0151211447	-0.0143813211	-0.1031568816	-0.0332345798	-0.0065884098	-0.081060025	0.0393077344	0.0667017158	0.0513453391	-0.0474722712	0.0603904931	0.060745321	0.1152897685	0.0762074788	0.1133729668	0.0093561684	0.1315322462	0.1045947367	-0.0530292778	-0.0232840043	0.1333060739	-0.0582994754	0.05559304	-0.1338754683	-0.0956632614	0.0916041689	-0.0462283788	0.1392489649	0.0402039171	-0.0791579808	-0.0531018444	-0.0633685917	0.0257285778	0.0550374796	-0.0463596233	0.014407688	0.0502626813	-0.1162294375	0.0510305596	0.0044872703	0.0093232495	-0.0262773202	-0.0547559974	0.0563806877	-0.1836781784	0.1695143416	0.0113501001	-0.0056900608	-0.0917020487	0.0620293461	0.0428028369	0.036264463	0.0513704873	-0.1584108363	0.0082906521	-0.1135094328	-0.0246987197	-0.0338432	-0.0095166999999999	9.056757888999992e-05	0.0011453621862399	0.0023954	0.0525596	0.0027625115521599	5.737941159999999e-06	-0.14317	0.01099	0.0001207801	0.0204976489	1.89647e-05	-0.0002229233	3.5965984609000005e-10	4.969479768289e-08	-0.000379468	9.3205e-05	8.687172025000003e-09	1.43995963024e-07	-5.14736e-06	6.974814e-05	2.64953149696e-11	4.8648030334596015e-09	0.0	0.0	0.0
819.3711035366621	-1.7186153734904792	2.9536388019978195	671369.0053108874	778.3990798455438	-3.9032591163534103	15.235431729396009	605905.1275043894	803.3250627769048	0.9281895026820166	645331.1564855181	0.8615357528890893	791.7291709351035	565.5239428897809	1.106281	21.637796	0.074178907	0.0374261	-0.0994195034	0.0921950604	-0.0335758221	0.0943368035	0.068864469	-0.1167705014	-0.1193226027	0.0379297979	0.0881261401	0.0585092787	-0.0047142676	-0.0249348972	0.0308938364	-0.0128917108	-0.0742237886	-0.074566494	-0.035159216	0.0362982389	0.1313678577	0.0087683733	0.109045308	0.1080962101	-0.1200958457	0.0587886188	0.0253559467	-0.0387856901	-0.0164096639	-0.0492797466	-0.0028997286	-0.0389427344	0.0666217722	-0.017255815	0.02665773	0.0355782015	-0.1412429796	0.0704268905	-0.0747919311	0.0810800065	0.013484676	-0.0242855266	-0.0116551977	0.0401822297	-0.1079135583	0.0442404125	-0.0362076532	0.0025979222	0.0336013339	-0.0056557849	0.0780723198	0.1328434814	0.0626106193	-0.0017773661	0.0726399269	-0.0922554463	-0.0013038769	0.004844918	-0.0255175092	0.0965488554	-0.0954699698	-0.0508576944	0.0261822621	0.0062829722	-0.0367931639	-0.0336251512	0.0690452476	-0.1383647314	-0.1156716737	-0.0655522278	0.0484073808	-0.0314269312	0.0541693887	0.0832187776	0.1238246961	-0.095905754	-0.0532284583	0.0609185601	0.07139598	0.103898251	-0.0230646466	0.033455284	-0.0862673477	0.0809922875	0.0311797675	0.0455856262	-0.0886888049	-0.03694077	0.0813135946	-0.0208477382	0.0183295288	0.0013072668	-0.0666279318	-0.0412283812	0.1415645339	-0.0621631657	0.0314269084	0.0559154848	2.12837e-05	-0.0059914329	0.0053100612	-0.0773656093	0.0255104719	0.0565449159	-0.0079359007	0.0508200867	-0.0401358625	0.0402507613	0.0185745645	-0.0581670751	-0.0081721721	-0.0514454712	-0.0147614344	-0.0711987998	-0.1897195175	0.257023175	-0.0793281098	0.1031773578	0.0059244253	-0.1140958982	-0.017710062	-0.0424018	-0.0085586	7.324963396000011e-05	0.00179791264324	-0.0285898	-0.0309851999999999	0.0009600826190399	0.0008173766640399	-0.151465	-0.0082949999999999	6.880702499999995e-05	0.0229416462249999	9.42542e-05	7.52895e-05	8.883854217639999e-09	5.668508810249999e-09	-0.000593854	-0.000214386	4.5961356996e-08	3.52662573316e-07	-0.000242274	-0.00023712664	5.8696691076e-08	5.62290433976896e-08	0.0	0.0	0.0
820.7155719937297	1.3444684570675918	1.807595432049711	673574.0501129949	770.8383435818591	-7.560736263684703	57.16473284899692	594191.7519360243	803.6898825032181	0.3648197263132715	645917.4272380365	0.1330934327072903	792.2431018856803	563.6542090340067	1.219693	23.856024	0.1636783399999999	0.0733896	-0.0739352461	-0.1238398754	0.0220481839	0.0077143094	-0.083169511	-0.0391306412	0.0217031475	-0.017237243	-0.1144699207	0.1308647942	-0.0541730298	-0.0980329236	-0.0262444693	-0.0221535601	-0.1090917323	0.0559262106	0.0445255094	0.1410670577	-0.1319220696	-0.0879055502	-0.0145582007	-0.0457259414	0.0033837378	-0.0244100387	0.0593961554	-0.0641275276	-0.1988090445	-0.1763713677	-0.1315569945	0.0552863482	-0.0893801976	-0.1299137646	0.0954947548	0.0078377159	0.2387263954	-0.0387067451	-0.0741374312	-0.040937906	-0.1380410669	0.0011147942	-0.0556073413	-0.1160459495	-0.0362922815	-0.049128304	0.0485493927	0.0809652806	0.0052171993	0.0488046377	-0.0742840323	-0.0177546975	-0.1591474307	0.150436855	-0.0352465736	0.0174388332	0.0615000805	-0.0961997949	0.0087470397	0.0280589696	-0.0569928296	0.0438233806	-0.1287282064	0.1042029094	-0.038492711	-0.0709049272	-0.0026298767	-0.0893628477	-0.0571313758	0.1347175917	-0.0370902082	-0.164870969	0.0153321391	-0.0497371687	-0.1185205002	0.0325800176	0.0992642997	-0.0794543149	-0.0041705055	0.1257333271	0.0779468993	0.0535998513	-0.0188677559	-0.2443094307	-0.0880065734	0.0137319117	0.0912711489	-0.2097511608	-0.1096977841	0.0828625416	-0.1399864864	-0.0269519912	-0.1517195255	-0.0169201068	-0.1478144441	-0.0019298633	0.0404521442	0.1220614833	0.024111556	-0.0532899465	-0.0838718885	0.0049695836	-0.0170725609	0.0707883761	0.1024932291	-0.0829040565	-0.0493225021	0.0039523127	-0.0148357945	-0.1156908785	0.0895535304	0.0896057757	-0.0266538074	-0.0134239523	-0.0261144808	0.0082890384	-0.1112362268	0.0981307933	0.0035556678	-0.1144874327	-0.0106533374	-0.0709538	-0.0285519999999999	0.0008152167039999	0.00503444173444	-0.0139034	0.0146863999999999	0.0002156903449599	0.00019330453156	-0.0989246	0.0525403999999999	0.0027604936321599	0.00978607648516	0.00061485	0.0005205958	3.780405225e-07	2.710199869776401e-07	-0.0012245	-0.0006306459999999	3.9771437731599996e-07	1.4994002499999998e-06	-0.000449023	-0.000206749	2.01621654529e-07	4.2745149001e-08	0.0	0.0	0.0
819.157567402176	-1.5580045915536402	2.427378307302225	671019.1202322505	771.6471953262607	0.8088517444015224	0.6542411444213857	595439.3940548843	803.2977000514055	-0.3921824518125731	645287.1949078778	0.1538070755097212	791.4506269608158	565.9487540666765	1.151117	22.514757	0.149746415	0.066264	0.0008929361	-0.0626132876	0.0281308823	-0.1642359809	0.013758666	-0.0393374241	0.0046117586	-0.0484999486	-0.1127666208	-0.0352642277	0.0639127451	0.1175389943	0.0174118223	-0.0621831774	-0.0050110936	0.0407871141	0.045467407	-0.1936477116	0.0304627602	-0.0176493489	0.1096022764	0.020543531	0.0032668378	-0.0140598102	-0.0311859421	0.1750650059	0.0443403311	-0.0233235806	0.047373504	-0.1153117195	-0.0144780134	0.0538902791	-0.0215840873	0.0980825382	0.0880626634	0.031366044	0.0707211496	-0.166160338	0.0863257781	-0.0268664373	-0.025617125	-0.1107549081	-0.1416592859	0.1356563483	0.0664055911	-0.0119372341	-0.0182694358	0.000116984	0.0099062267	-0.0488852409	0.0088791812	-0.0263670132	-0.0543351681	-0.0013999645	0.14325305	-0.1163811435	-0.0005272425	0.0524044413	-0.0315220171	-0.0551938533	0.0411196253	-0.0089362277	0.1128855387	-0.0778249525	-0.020305618	-0.0618646505	0.0205233533	0.050782853	-0.0456419556	0.1339565086	0.0196324451	-0.1064331162	0.1076630731	0.0407064728	0.0121621534	0.0769696084	-0.0048183332	-0.0224049775	-0.1276182426	0.0101283194	-0.0831310633	0.0048367112	0.0732164435	-0.0477493782	-0.0545103379	-0.124662895	-0.0884237713	0.0681320034	-0.0813258059	-0.0114514131	0.074335957	0.0280287729	-0.0868708014	0.0057569485	-0.2406002946	-0.0356376013	0.0976815508	-0.0537025818	-0.1125381726	-0.0764285886	-0.0150870414	-0.1170074292	-0.1626557288	-0.0094146746	-0.1421832839	-0.0032234217	0.0168929862	-0.0482385094	0.0206634914	0.0109540748	-0.015101708	-0.0612812092	-0.0386793459	-0.1550560133	-0.0195229523	-0.0041325243	0.0011853914	-0.1146833673	-0.0035556678	-0.0459861	0.0249676999999999	0.0006233860432899	0.00211472139321	0.0177347	0.0316381	0.00100096937161	0.00031451958409	-0.0813807	0.0175439	0.00030778842721	0.00662281833249	-6.84393e-05	-0.0006832893	4.6839377844899995e-09	4.6688426749449003e-07	-0.0014945	-0.00027	7.290000000000005e-08	2.23353025e-06	0.000109622	0.000558645	1.2016982884e-08	3.12084236025e-07	0.0	0.0	0.0
817.8288070524763	-1.328760349699678	1.7656040669340107	668843.9576448766	769.2540713936284	-2.3931239326323066	5.727042156937517	591751.8263556735	802.424136317662	-0.873563733743481	643884.4945451459	0.7631135969118513	790.9510021974208	559.2109577750501	1.229298	24.043888	0.22212675	0.102815	0.0853468921	0.0839093511	-0.0625230855	-0.0101635651	0.1808971452	0.0638071955	-0.0159327496	-0.1073821305	0.0746238739	-0.0469713726	-0.0149331295	0.072680027	0.0953228531	-0.1236170974	0.0540281066	-0.0547359357	-0.0034306119	-0.010997332	0.1826720737	0.1075017104	0.0010092099	-0.1216391867	-0.0557112632	0.0382357403	0.12372665	0.1358000687	-0.0204720018	-0.0627284899	0.0095788035	0.0680139768	-0.0205171629	0.1805969048	-0.0146125195	-0.0110769206	0.0625119969	0.0289397844	-0.099360823	0.0490996324	-0.001187569	0.0549227899	0.0826957074	-0.0736223297	-0.0693026405	-0.1702212666	-0.0184258536	-0.0366789103	0.0806620388	0.058686067	0.0706526317	-0.0688354992	0.0508585358	0.0427124543	0.0206361797	-0.0220051739	-0.1328659057	0.0727065108	-0.0033092512	-0.0446941771	-0.1143501478	-0.0657242197	-0.0966814685	-0.1515862841	-0.0485058193	-0.0349373836	0.0584863871	0.0607547372	0.0059159348	-0.0681402582	0.0734788062	0.1179689426	-0.0296706737	0.1736652186	0.0987883172	-0.0522859765	0.0323581815	-0.0170858857	-0.1141044767	0.0380324538	0.0266372527	-0.0319712172	-0.0374945531	-0.0070495318	0.0094106666	-0.0890676744	0.0291276984	0.000192529	0.0828657143	-0.0566885346	0.0235965723	-0.0836128344	0.0143572909	-0.0698355761	-0.0434302312	-0.0818345627	0.1308413387	0.0163776934	0.0530718161	-0.0327412393	-0.0680263233	0.2701319159	-0.0457041042	-0.024928137	-0.0538801109	-0.0156424702	-0.0225280161	-0.0510394971	0.0135150532	0.0537967572	-0.0083992189	0.0899026905	-0.2553636799	0.083705311	-0.1040900568	-0.0015807006	0.0179796014	0.0336983123	-0.0011853914	-0.1146833673	0.0035556678	-0.0241112	0.0218749	0.00047851125001	0.00058134996544	-0.034759	-0.0524937	0.0027555885396899	0.001208188081	-0.119209	-0.0378282999999999	0.0014309802808899	0.014210785681	-0.000411223	-0.0003427837	1.69104355729e-07	1.1750066498569e-07	-7.43877e-05	0.0014201123	2.01671894461129e-06	5.5335299112899996e-09	0.000545323	0.000435701	2.973771743290001e-07	1.8983536140100005e-07	0.0	0.0	0.0
