global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
699.7475690114778	0.8521088875115765	0.7260895561762166	489646.6603374729	871.9043888793464	0.274138436327803	760217.2633470665	0.0751518822722528	714.8475786984251	-0.7985745156386201	0.6377212570274567	511007.060771001	735.0751178701801	581.3684809085968	1.137664	24.588142	0.05905136	0.033772	0.0040477435	0.0738702605	0.0442670897	0.1351474008	0.0642940589	-0.0852866401	-0.0152550056	-0.0513458455	-0.0141637936	-0.1840784078	0.0061050858	-0.0214726129	0.0272219289	-0.0342489765	-0.0094029506	-0.0377627177	-0.0637898648	0.1400308774	-0.0879729611	-0.0071845467	0.0180417311	-0.0505254421	0.0203801396	0.0020885439	-0.125645532	-0.0172142945	0.0936075887	-0.0712983952	-0.1389156473	0.0549652194	0.1083224827	-0.0569549285	-0.0727279001	0.0317782412	-0.0690513186	-0.125363899	-0.0333709566	0.0310425558	-0.1851305793	0.0786373012	-0.0244418669	-0.1636803301	0.0551991356	0.0063499036	-0.0180203461	-0.015615556	0.0451566615	-0.0792230389	0.1348686585	0.0950663806	-0.0493588383	-0.0324806935	-0.1949643024	0.0545255312	-0.0131337118	0.0781646995	-0.0254066543	-0.1286367039	0.1427651557	-0.0156850843	-0.0234657733	-0.0071699761	-0.0379538174	0.0309191724	-0.0827566768	0.2030804791	-0.0721617169	0.0075285913	-0.1409826113	-0.0057007509	0.0441944034	-0.0061587144	-0.0210081374	-0.0674637786	-0.0865956467	0.0898684826	-0.1109958851	0.0557160981	0.0674173089	-0.0621725112	-0.1020597677	0.0042415689	-0.0362123476	0.0519581923	-0.0804258912	0.0937815518	0.0771223141	-0.098732897	0.0616453169	-0.0584514021	-0.1000070921	-0.1096576084	0.091583715	-0.028118371	0.1773379939	-0.1345544157	0.0662327261	0.0255877177	0.052870452	-0.0156903691	0.0988584132	0.0614790771	-0.0378520483	-0.0028356333	-0.0580872399	-0.0197333925	-0.1159859429	-0.0215087374	-0.0093914186	0.1907101232	0.0692273133	0.1091492954	0.1063841001	0.1202619497	0.0849334586	-0.0736374419	0.0262091503	-0.0200561332	0.0153640485	-0.110592125	-0.0449896151	-0.0191257	-0.0148692599999999	0.00036579240049	0.0002210948929475	0.0381566	-0.0233667	0.00054600266889	0.0014559261235599	0.0841544999999999	-0.0013259000000001	1.7580108100002704e-06	0.0070819798702499	-0.00139949	-0.00034033	1.1582450890000003e-07	1.9585722601e-06	-2.04379e-06	0.0	0.0	4.1770775641e-12	0.000540582	4.945999999999998e-05	2.446291599999998e-09	2.92228898724e-07
700.1764260468013	0.4288570353235172	0.1839183567464765	490247.0275916719	872.7716756040273	0.8672867246809801	761730.3977366615	0.7521862628078622	715.8015920201154	0.954013321690354	0.9101414179626632	512371.9191385318	735.1438295620644	580.4335552661976	1.104361	23.868372	0.079481562	0.0468124	0.0652889086	-0.0741969786	-0.0060345021	-0.0942812014	-0.0330222883	-0.0037309958	0.1045998554	0.0132741074	0.109295668	0.1103035279	-0.0767111546	0.0058026939	0.0545881476	0.0116003729	-0.0998749619	0.0008182195	0.0445458521	0.033503885	-0.0883407788	-0.011519982	0.0259894919	-0.0410206672	-0.0908134951	-0.0967409051	0.0205716297	-0.0696530633	-0.042070395	-0.0325489948	-0.0237080877	0.0392268122	0.0115559675	0.0246444725	-0.0027180649	0.1272186001	-0.0553478679	0.0018494668	0.152245874	0.0120634682	0.101992499	-0.0269973804	0.0136362955	0.029415111	0.1093532545	0.2115147632	-0.1107509317	-0.0130882454	0.1833996898	-0.0153723148	0.0699624578	0.0140590007	-0.1692351338	-0.020172744	-0.0765873555	-0.0521030941	0.0844281312	0.0843279403	0.0569826655	0.1631324126	0.1033474092	-0.0647733915	0.0605459443	0.0405540928	0.0108031247	-0.0978048318	-0.2218768109	0.0110771837	-0.039464916	0.0724285921	0.0433223191	0.0086859188	-0.036999501	-0.1249217207	-0.0802655697	0.0073110763	0.0778401594	-0.0253215848	0.0565778295	-0.0425874642	-0.0811700276	-0.0653488807	0.0460834259	-0.0385357423	-0.1703874212	-0.0120514813	0.0342446703	0.0178467638	-0.0217737454	-0.1201157807	-0.1357422509	-0.0122732646	-0.0614340458	0.0206449032	0.1690873156	0.0469838552	0.0775316567	-0.0444677645	0.0063548306	-0.0455932688	-0.0073953647	-0.0488691975	-0.0239751346	0.0409533266	0.0609712968	0.0034935981	0.0346005412	-0.1332886344	0.0095254194	-0.0213399622	0.0023294507	-0.0454103534	-0.2753515078	0.0093563083	0.1353733664	0.0680688787	-0.0269297692	-0.0473615216	-0.0807284704	0.0505776572	0.013011472	-0.1117560484	-0.0383647583	-0.000351188	0.018774512	1.23333011344e-07	0.0003524823008381	0.0771537	0.0389971	0.00152077380841	0.00595269342369	0.0722782	-0.0118762999999998	0.0001410465016899	0.00522413819524	-0.00120922	0.0001902699999999	3.6202672899999993e-08	1.4622130084e-06	-2.04379e-06	0.0	0.0	4.1770775641e-12	0.000546985	6.403000000000094e-06	4.099840900000121e-11	2.9919259022500005e-07
700.6896166149807	0.5131905681793114	0.2633645592682044	490965.93883204856	873.1677442702443	0.3960686662169337	762421.9096339867	0.1568703883588608	715.3742500466861	-0.4273419734292929	0.1826211622544425	511760.3176298586	735.2935807605337	584.8794883055826	1.130141	24.425562	0.030750632	0.01805	-0.0710679458	-0.0139367771	0.0111339915	0.1665109582	-0.0340943861	0.0314996273	-0.0390287522	0.0022826032	0.0145146235	-0.1079670879	0.0660345788	0.0760846657	-0.012701029	0.0667351935	-0.0497834321	0.101556568	-0.0196224369	0.0904301935	-0.0243808833	-0.0198530699	-0.0657375551	-0.1311716561	0.0631116088	0.0130627264	-0.0247673424	-0.0620880773	0.0331926598	-0.0478597044	-0.0568927974	0.1748054668	0.0086893722	0.1153422015	-0.0566835198	0.0854292903	0.1102556512	0.0757933568	-0.0041075321	0.103236048	-0.0639076083	-0.0356412682	0.0579299604	-0.1400661981	0.0742531501	0.1093219704	0.0867107611	0.3155032658	0.0636280066	0.0309732021	0.0700061829	0.1187143083	0.0541831847	0.0841218055	-0.1033724537	-0.0548049566	-0.0066162237	-0.0162794283	0.0470959505	0.0168697515	-0.1081282738	-0.1223016352	0.1607877791	-0.0222507695	-0.1027494537	-0.0410250704	0.0271915522	0.007194522	0.0348225369	0.0911475254	-0.0680799466	0.0326321732	0.0067650004	0.0736334333	0.0195181962	0.0131889338	-0.0639241256	0.182875734	-0.0561117122	-0.0354994181	0.0046719261	-0.0419319201	0.1190614948	-0.0337524293	-0.0668232025	-0.0772203864	0.0467066076	-0.0059421457	-0.0225660926	0.0211586864	-0.1441956333	-0.0060720604	-0.0884252326	-0.0649494087	0.0284719122	0.1091183177	0.0807719903	-0.2028353743	-0.1734825678	0.0112722759	-0.0821035481	-0.1395891161	0.0077076487	-0.0786130872	-0.0823460011	-0.0164566064	-0.0010734361	-0.1361045199	-0.0477885009	-0.0802271676	-0.0208826485	-0.0514822692	-0.0180345333	-0.0147676561	-0.1002094572	-0.001783447	-0.1556133938	-0.1195137794	-0.1338257508	-0.1100195464	0.0106533374	-0.1127290384	-0.0315924503	-0.00249127	-0.0021400819999999	6.206426212899999e-06	4.579950966723999e-06	0.0648233	-0.0123304	0.00015203876416	0.00420206022289	0.0713744	-0.0009037999999999	8.168544399999933e-07	0.00509430497536	-0.00143095	-0.00022173	4.9164192900000026e-08	2.0476179025e-06	-2.04379e-06	0.0	0.0	4.1770775641e-12	0.000632782	8.579699999999998e-05	7.361125208999996e-09	4.004130595240001e-07
699.8982773862077	-0.7913392287729266	0.6262177749949303	489857.59868818097	872.4848531504963	-0.6828911197479783	761229.818977043	0.4663402814306477	715.8265677928398	0.4523177461536534	0.2045913434855208	512407.6751580771	736.1257192011582	585.3366682596605	1.121948	24.248482	0.06277863	0.0453246	0.0452189467	0.0004440611	0.1107417147	-0.1434896934	0.0235458594	-0.0510924402	0.0407090868	0.0340594696	-0.0571920695	0.1259169654	-0.0540607305	-0.0391498546	-0.029565758	0.0279053225	0.0665573464	0.0421487714	0.0712635963	0.161193929	-0.0140431473	0.0060165005	-0.0075127212	0.0359182754	-0.0447306245	0.0345073639	-0.0353352389	0.0124526948	0.0050959662	-0.0338532499	0.0143276338	0.1042031784	-0.0205877865	-0.0681155194	0.0552376334	-0.1488172478	0.0116375037	0.1316507043	-0.0853411024	-0.0851107604	0.0167104967	0.0506802292	0.0847783559	-0.1111467626	-0.0612584461	0.0416651907	0.0183702368	-0.057717763	-0.12746623	0.0865198067	0.0163297301	0.0327683974	0.10993304	0.1805770739	0.0358053694	-0.1457960333	-0.1033950014	0.0547455391	-0.0216574744	0.0289788187	0.0087390301	-0.1672487619	-0.0613656761	0.1145075193	0.0028485	-0.1431940924	-0.0845967109	0.112589506	-0.1040956174	-0.0321738808	-0.0292893607	-0.1353649463	0.0842275408	-0.0376188907	-0.0389084798	0.0497509702	0.0289897904	-0.07998512	0.0269448195	-0.0196893874	0.0128123431	-0.0940521914	0.1963734824	0.0272967916	0.0358056894	-0.015880531	-0.1307294997	-0.0246129017	-0.0437706493	-0.2034044373	-0.1248134442	0.1265191262	0.0120876781	-0.1392106085	-0.0191109743	0.0790086413	0.0144963881	-0.0466507208	-0.0469258659	0.0407808938	0.016682278	0.1326637527	0.0037949073	-0.001694577	-0.0179301996	0.0469822259	-0.1159135463	0.1000305895	0.0275448223	0.0118234051	0.0169503659	0.0424708833	0.0694160504	-0.0192185464	-0.104832861	0.0361215323	0.0513134611	0.123563168	-0.0880540385	-0.0489479401	0.0082906521	-0.1135094328	-0.0246987197	-0.006735	-0.0042437299999999	4.5360225e-05	1.8009244312899995e-05	0.0202272	-0.0445961	0.00198881213521	0.00040913961984	0.0793484	0.0079739999999999	6.358467599999992e-05	0.00629616858256	-0.00134295	8.799999999999997e-05	7.743999999999995e-09	1.8035147025000003e-06	-2.04379e-06	0.0	0.0	4.1770775641e-12	0.000601486	-3.129599999999999e-05	9.794396159999994e-10	3.617854081960001e-07
699.0819121989281	-0.8163651872796436	0.6664521190021275	488715.5199637098	872.031092664097	-0.4537604863993465	760438.2265729388	0.2058985790173715	714.6122021205601	-1.214365672279655	1.4746839860112184	510670.5994195963	734.6702268903736	582.3298106394619	1.087317	23.500017	0.0998302494999999	0.0712493	-0.0371562983	-0.06388756	-0.1326130029	0.0511383905	0.1225808198	0.0902414552	0.0968017123	-0.0303557762	0.0399103924	-0.0608850521	0.1120078588	0.0862091716	-0.0349449702	-0.0250863461	0.0264967261	0.0493882435	-0.022231252	-0.0160023885	-0.0079187224	-0.0725827823	0.0220601904	-0.0870564276	0.0178051036	-0.1286069316	-0.0013309502	0.0517766624	-0.0767049471	-0.0541489898	0.0383969551	0.0610498138	0.0084488436	-0.0485428355	0.0605715409	-0.2264090433	0.0364735749	0.0713341801	0.0204108317	0.1460350252	0.0533061781	0.1223084428	0.0017578086	-0.0253845573	0.0653851238	-0.0725910546	0.1924604555	0.1639820892	0.0491616628	-0.0884292297	0.0485262767	-0.0143666362	-0.0603080159	0.0006284676	0.2106510459	-0.0924498881	-0.0538939694	0.0265099835	-0.0974617928	-0.1406288296	0.0766979733	0.0157500808	0.0502087192	-0.170998625	0.1566433032	-0.0776024824	-0.0043430473	0.0444882179	0.0741766307	0.0493399391	0.1146752005	0.0398118606	-0.1404881065	-0.03049483	-0.0113011346	0.0088473583	-0.0382258224	0.0477002994	-0.0493141356	-0.0419928337	0.0670008062	-0.0085971962	0.1344068986	-0.0228466664	0.1035058555	0.1453258683	-0.1080241151	0.0548337268	-0.0504784036	-0.0543019342	-0.0247250777	-0.0112313196	0.0694013398	-0.0578873509	-0.0462858832	-0.0586192009	-0.0711269543	0.0978764853	-0.0870705925	0.0150769879	0.0188686452	0.0117610498	-0.157448044	-0.1722196265	-0.2258903031	-0.1472669534	-0.1343128765	0.0175080479	0.0067607789	-0.0655232166	-0.1043073489	0.1623332774	-0.1405862776	0.0012133301	0.0589975243	-0.0134776881	-0.0101521069	-0.0366641309	0.1198468835	0.0005725827	0.0059244253	-0.1140958982	-0.017710062	-0.00219639	0.00453861	4.824129032099999e-06	2.05989807321e-05	0.0902887	0.0700615	0.00490861378225	0.00815204934769	0.0779499	-0.0013984999999999	1.9558022499999914e-06	0.00607618691001	-0.00142981	-8.68599999999998e-05	7.544659599999965e-09	2.0443566360999995e-06	0.00023374	0.00023578379	5.55939956267641e-08	5.46343876e-08	0.000447497	-0.000153989	2.3712612121000014e-08	2.00253565009e-07
698.6112799705337	-0.4706322283943791	0.221494694403459	488057.7205020674	872.523450751233	0.49235808713604	761297.1721108393	0.2424164859682603	714.4897711121517	-0.1224310084083981	0.0149893518198972	510495.633023895	734.9139366197146	577.6475031507412	1.156595	24.997314	0.08298468	0.0458595	-0.0482180292	0.0970356324	0.1208613658	-0.0385676625	0.0832201438	0.0207533509	-0.1183243183	0.00651256	-0.1632100178	0.0179806042	0.0521634026	-0.0161246922	0.0508773483	-0.0914362138	0.0133273642	-0.0700349876	-0.0724153078	0.0864246765	0.0077729196	0.0135791909	-0.1273619638	-0.0234193526	0.1333020046	0.0747882113	0.0059780966	0.1263501014	0.0231303747	-0.1170339594	0.0424702211	0.0281428991	-0.0330822553	0.1714973951	0.0140649605	0.0562144985	-0.093098838	-0.1242593237	0.0218652573	0.0713606818	0.1153647371	0.0568964799	-0.0055015677	0.0227022214	0.1116820881	0.0464399522	0.0784957077	-0.2107826173	-0.0449823121	0.0995787228	-0.0262189672	-0.0195600371	0.0488827936	-0.0403512264	0.1056620595	-0.0259681487	-0.2204319747	0.0331080382	-0.0442747287	-0.1249683029	-0.0974708382	-0.1303022881	0.0349837711	0.0084134232	-0.0051273143	-0.0374800133	0.0078815554	0.1132760545	0.1022962687	-0.0499687307	-0.028410798	-0.0539955535	0.0373985174	0.1453014806	0.0337428104	-0.031525671	-0.0642241886	-0.0814512492	0.1212182946	0.1574462956	0.0533751575	0.0533728171	-0.0226148353	0.0173367582	-0.1528909949	-0.0578647064	0.0167833089	0.055470319	-0.0857803579	0.0074255461	-0.1019220392	-0.0136440197	-0.0570985356	-0.0912181163	0.0827961833	-0.1025369192	0.0767028836	0.1117559117	0.1136207382	-0.1004182169	0.1179906495	0.0306816546	0.0014478752	-0.1820669143	0.0123198845	-0.0607650688	-0.0859937522	0.1307998924	-0.0104574422	-0.0423724883	-0.032351916	0.1613566577	0.0489560974	-0.081529885	-0.1484067571	0.0153832528	-0.0874606549	-0.1516456907	-0.0410471353	-0.0108326038	0.0035556678	-0.1144874327	-0.0106533374	-0.00652847	-0.00433208	4.26209205409e-05	1.8766917126400004e-05	0.0534203	-0.0368684	0.00135927891856	0.00285372845209	0.0995818	0.0216318999999999	0.0004679390976099	0.00991653489124	-0.00145969	-2.988000000000014e-05	8.928144000000083e-10	2.1306948961e-06	0.000172044	-6.1696e-05	3.806396416e-09	2.9599137936e-08	0.000758967	0.00031147	9.701356090000005e-08	5.76030907089e-07
700.370798008695	1.7595180381613318	3.0959037266151017	490519.2547033363	869.8858571093702	-2.637593641862736	756701.4043989037	6.956900219594732	715.7493073626664	1.2595362505146568	1.5864315663605202	512297.0709901367	735.0885186207961	569.2803525830019	1.17116	25.312096	0.0619965049999999	0.028442	0.0228644199	-0.0336814166	-0.1984342806	-0.1012880063	0.0571700506	0.0077868891	0.0305152623	0.1751763522	0.1414988925	0.0550313599	-0.006778635	-0.0193479464	-0.0361130053	-0.0978502173	0.0206817748	-0.0475634044	-0.0782420748	-0.0287922014	-0.0162003426	-0.0493890902	-0.0159162924	-0.0152733008	-0.0567065258	-0.0985409713	-0.0174908495	-0.1154274096	0.069103722	0.0004910869	-0.0822618496	-0.0274574594	0.0146640927	-0.0736215321	0.2316045175	0.0957871353	-0.0376855344	-0.0994305906	-0.0712028929	0.0081482581	0.0396757855	0.0287633513	-0.009364936	0.1493601279	-0.0531026778	0.0562257392	0.0529794711	-0.0529977273	-0.1632476449	-0.1543911864	0.1169559796	-0.1285011051	-0.0259776981	0.083620333	0.0537424604	0.1099051743	-0.0522057238	0.0049109589	-0.076787393	-0.0171635948	-0.0192358756	0.0607015376	-0.0330579863	0.0816460308	0.052051617	-0.0229690086	0.0659509166	0.0037022834	0.0390671165	0.0580697277	-0.0917001454	-0.0081408147	-0.0139987126	-0.0249176799	-0.1442033837	-0.0292282199	0.1744416365	-0.0270844808	-0.0446159335	0.0264982707	-0.0375147425	0.0626196196	-0.0274784585	0.0372148524	-0.1127673762	0.1541690752	-0.0708127752	0.0472454556	0.022538273	0.1227282856	0.0768690241	0.032839336	0.049837287	0.0535618871	-0.0569221033	-0.0162896618	-0.0202818136	0.0924494941	-0.0630447203	-0.0700714112	-0.0004639667	-0.0482454705	0.0283661148	0.0986331521	-0.0187269498	-0.0187993078	0.0120802787	0.128521601	0.0790278149	-0.046418192	-0.1052795804	0.0924503981	-0.019956498	-0.0950493968	0.0610428039	0.11896724	0.0951898468	0.10695291	0.0539482352	0.0018339452	0.0011853914	-0.1146833673	-0.0035556678	-0.0190918	-0.01256333	0.00036449682724	0.0001578372606889	0.0464937	-0.0069265999999999	4.797778755999997e-05	0.00216166413969	0.0801078999999999	-0.0194739000000001	0.00037923278121	0.0064172756424099	-0.00174526	-0.0002855699999999	8.15502249e-08	3.0459324676e-06	4.30465e-05	-0.0001289975	1.664035500625e-08	1.8530011622499998e-09	0.000805053	4.608599999999998e-05	2.1239193959999982e-09	6.48110332809e-07
701.9248221384818	1.5540241297867396	2.4149909959594336	492698.45593413926	873.2353923619949	3.349535252624605	762540.0504736071	11.219386408574978	716.0975147667746	0.348207404108166	0.1212483962757476	512795.6506551509	735.8394423816248	587.7489605093004	1.149517	24.844318	0.0808348349999999	0.0464661	-0.0115648756	0.0593361945	0.1190123912	0.1388737497	0.0098079729	-0.0023769882	0.0042050483	-0.1133606427	-0.0176154594	-0.11478036	-0.0989472966	0.0713930887	0.0496065981	0.0045080888	-0.0816081122	0.1413439892	0.0024127022	0.0172780375	0.0989024419	-0.0642428329	-0.0327963147	0.0656096685	-0.0180853161	-0.0153039705	0.0491753825	0.0458203121	0.1213591528	0.0082137177	0.0166144604	-0.0738750265	0.0372925336	0.1211635986	-0.0549619452	-0.0027828555	-0.1082262879	-0.0280670428	0.0905967196	-0.1269684997	0.0392028162	0.0346037205	0.0947772579	0.1761709763	-0.00564497	-0.0868360384	-0.1341781133	0.1288004018	-0.0049528211	0.0943746002	0.2070726067	0.030880777	0.0266545975	-0.0379596599	-0.0268931097	0.0957979169	-0.0772183824	-0.0321007397	-0.1633377183	0.010002185	0.0349384698	0.0666228587	0.1330441625	-0.1513898155	0.0182211767	-0.0768963169	0.0586866521	-0.0594430588	-0.0591342516	0.0444875122	-0.0586638601	-0.0940611879	-0.0666621578	-0.0484365584	0.0580535066	-0.0598270574	-0.0195750109	-0.0018753593	-0.064321801	0.1643998617	-0.011313814	-0.1677868956	-0.0712221059	-0.0659513026	-0.0513023573	-0.0811356735	0.0109607162	-0.0164451393	-0.064621489	-0.0496168063	-0.0193578677	0.0188909153	-0.0803309194	0.1171102048	-0.1539632022	0.0909103417	-0.0009949056	0.0889076667	-0.0419860942	0.0840675632	-0.0761741795	-0.0243003374	0.0580112235	-0.0309707245	-0.046790986	-0.2710281252	0.0729257011	-0.0027849619	0.1093495502	-0.0524010081	0.14939508	0.0267841942	0.0194397755	0.0146047659	0.1281719691	-0.0552596904	0.1914809887	-0.0804852067	0.0554818772	-0.0292805511	-0.0011853914	-0.1146833673	0.0035556678	-0.00467369	0.0144181099999999	2.1843378216100004e-05	0.000207881895972	0.0895225999999999	0.0430288999999999	0.0018514862352099	0.0080142959107599	0.0801352	2.7300000000105015e-05	7.45290000005734e-10	0.00642165027904	-0.00192917	-0.00018391	3.382288810000001e-08	3.7216968889e-06	0.000243972	0.0002009254999999	4.0371056550249996e-08	5.9522336784e-08	0.000722678	-8.237499999999998e-05	6.785640624999997e-09	5.22263491684e-07
701.0382105856523	-0.8866115528294358	0.7860800456106235	491454.57270113344	872.7939067309535	-0.4414856310413597	761769.2036266803	0.1949095624159876	717.3863105366371	1.2887957698625314	1.660994536415555	514643.1185453683	737.3842292365473	587.2557510719572	1.185149	25.614428	0.07870456	0.0435235	0.0249632566	-0.057625548	0.0183560636	-0.1469983069	-0.0887000336	-0.0697559853	-0.0503463075	0.079143604	0.0041619576	0.1261968262	0.0127219645	0.1233059229	0.0214063601	0.0925719814	0.0109088711	-0.0348398207	-0.0529538921	0.043469807	-0.0855771238	-0.2345702833	-0.0868545733	0.2044697454	-0.0539657194	0.099787732	0.0879395023	-0.0391207642	-0.0269143966	0.0954670618	-0.1211271693	0.0916879254	0.0047094727	-0.072271035	-0.0247640596	0.1007418605	-0.1475282405	-0.0949161781	-0.0640493849	-0.0332503184	0.0814951764	0.0706104568	-0.0584311109	0.035488579	0.0317315694	0.0389571872	0.0236568178	0.0736268036	0.0273075659	0.0314072907	0.1078040319	0.0565909206	0.1346772632	-0.084797877	0.0724556274	-0.1633398428	0.1266074502	-0.0938509154	0.0581358691	-0.0142919487	0.1574978883	-0.0332541445	-0.042586309	0.0592212096	0.0492771309	0.059556132	-0.071715062	0.0578983967	-0.0303073053	-0.0836416474	-0.0093822082	0.0378754093	0.1140168936	0.0293101058	0.030965228	0.0771671723	0.1396517662	-0.0134783462	-0.0165422544	-0.0623397405	-0.1408900684	-0.0995287888	-0.0357365431	-0.015579198	-0.1219399111	0.0099591104	-0.1104725922	0.1537448129	0.0144749686	-0.0311497356	-0.0193622674	-0.0807175614	0.005168519	0.039130043	-0.113368129	0.052869986	-0.0017464619	-0.118082095	0.105809544	0.0625886648	-0.049424678	0.0827735529	-0.0292208726	-0.1314586339	0.0150999927	0.0951328344	0.1255982367	0.0018739171	0.0636922898	-0.027955612	-0.0588954127	-0.0037863548	0.0178994129	0.0559056557	-0.0312607728	0.0788542239	0.002763658	0.0149273249	0.1104367016	0.0433753656	-0.0035556678	-0.1144874327	0.0106533374	-0.0133952	-0.0087215099999999	0.00017943138304	7.606473668009997e-05	0.0574296	-0.0320929999999999	0.0010299606489999	0.0032981589561599	0.0800974	-3.78000000000045e-05	1.4288400000003402e-09	0.00641559348676	-0.00134975	0.00057942	3.357275364e-07	1.8218250625e-06	0.000415455	0.000171483	2.9406419289000012e-08	1.72602857025e-07	0.000716536	-6.141999999999996e-06	3.772416399999996e-11	5.13423839296e-07
699.6429683995437	-1.3952421861085895	1.946700757897076	489500.283230925	872.4222513881707	-0.3716553427827875	761120.5847172046	0.1381276938189913	715.867760606353	-1.5185499302840526	2.305993890765701	512466.6506755548	736.2791271404002	580.4537528159406	1.230163	26.587305	0.1007151499999999	0.0504394	0.0217472468	0.0162449485	-0.0321114698	0.1439989332	0.1557022633	-0.0482682282	0.0915978175	-0.0504925852	0.006907215	-0.1223005381	0.0565810913	0.0741353454	-0.2146887136	-0.1031962776	-0.0630481353	-0.0036418097	-0.012618478	0.159108495	-0.0677101694	-0.009808596	0.0266966497	-0.0086789758	-0.0496800667	-0.0062943774	-0.0694683093	0.0117879628	0.1277739979	0.0142174305	-0.1553748172	0.0767860906	0.2999461688	-0.0015056792	0.0547107061	-0.0755512494	0.1190571654	0.1485703323	0.1016201369	-0.04108216	0.0355125835	0.1737501775	0.0118080644	-0.0710948134	-0.0889224427	-0.0821983121	-0.072606111	-0.0787494661	0.0636389867	0.0786219674	-0.0099894908	-0.020395897	-0.0056660608	-0.1032822433	0.0018963539	0.0080058061	0.0508041623	-0.0121809292	-0.0426576457	0.1073822948	-0.1604097285	0.0055661068	-0.0106685239	-0.0436150233	0.0695831182	-0.1629278171	0.0121990425	-0.049443189	-0.0091818037	0.0319162205	0.0076105514	-0.0089104451	0.0201460191	-0.085813266	0.0577120989	0.0316942413	-0.1064615897	0.0943821506	-0.2230992831	0.0486403833	0.066511382	-0.0259784668	0.1727802195	-0.0238851352	-0.1715508518	0.085242471	0.0199915598	0.0732367505	0.0472349627	-0.0748740141	0.1175512861	0.049597054	0.0247392849	-0.0515258318	-0.0533458242	0.0864938101	-0.1130093949	0.0805775941	0.068525023	0.0619454831	0.0167849943	0.0085138381	0.1138401737	-0.0414319	-0.0385003939	-0.0155015034	-0.0578953587	-0.1305417891	-0.1385246202	-0.0076583034	0.0685836557	0.0326381196	-0.0918451033	0.0391769595	0.0488873313	-0.0479372107	-0.0215431738	0.1981292587	-0.1475307187	0.1256816049	-0.0059244253	-0.1140958982	0.017710062	-0.0262716	-0.0128764	0.0006901969665599	0.00016580167696	0.0771121	0.0196825	0.00038740080625	0.00594627596641	0.121319	0.0412216	0.0016992203065599	0.014718299761	-0.00155413	-0.0002043799999999	4.177118439999995e-08	2.4153200569e-06	0.000156068	-0.000259387	6.728161576900001e-08	2.4357220624e-08	0.00064161	-7.492600000000001e-05	5.613905476000001e-09	4.116633921000001e-07
