global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
748.2257309463528	1.824297922059941	559841.7444502038	3.3280629084322184	880.1384819424898	1.2921855391562076	1.669743467604419	774643.7473960303	724.0288921130701	0.5910930305241209	524217.8366144797	0.3493909707341893	732.3244346527893	545.1902448873972	0.940999	20.73238	0.1462643000000001	0.0632575	0.0005173448	-0.0316358023	-0.0233028707	-0.0033001188	-0.1151910686	0.0399906746	0.123952529	0.0596426433	0.0486463074	-0.0246941169	-0.0116827054	0.100710522	-0.1095625651	-0.0467812395	0.1912272645	-0.0003793553	-0.0276314005	-0.0038538229	-0.0360994741	0.0619918331	-0.0182804307	0.0354726175	0.1270332052	0.0379238001	-0.0081634024	0.0388080702	-0.0626149941	0.0510616848	-0.0928348121	0.0445469707	0.0809519172	0.0649576923	0.0735299692	0.0399869534	0.0516482911	0.0876997039	-0.0841036519	-0.0578943639	-0.0937924707	0.1480787913	-0.0118857018	-0.0490601304	-0.0133160777	-0.1381386647	-0.0163353504	0.0056539589	-0.1743345886	-0.0304451925	-0.0284117916	0.138760008	0.1273741843	0.1631665841	-0.0478043695	-0.056576383	-0.0246120732	-0.013141821	-0.0158126373	-0.0220668669	-0.0457803967	0.052280064	0.0221100969	-0.000121032	-0.0918854524	0.0084102033	0.0865714674	-0.0371080202	-0.0212079082	0.0787281378	-0.0713558418	0.0551461484	0.1833879954	0.068026883	-0.0247466401	-0.082655299	0.0951697172	-0.1011131197	0.0020238335	0.0609902868	-0.0214438925	0.0491901608	0.0035556678	-0.1144874327	-0.0106533374	0.116468	0.022097	0.000488277409	0.013564795024	0.231037	-0.033861	0.053378095369	0.001146567321	0.0819566999999999	-0.0378373000000001	0.0067169006748899	0.00143166127129	-0.00832802	-0.0006892500000001	6.93559171204e-05	4.7506556250013846e-07	0.00817457	0.0002658500000001	6.682359468490002e-05	7.067622250005338e-08	0.00209328	-9.427999999999996e-05	4.3818211584e-06	8.888718399999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.9045904074394	1.6788594610866312	562356.8947141494	2.8185690900800937	882.4782144901901	2.3397325477003506	5.4743483947683735	778767.799049794	728.6187957245214	4.589903611451291	530885.3494830519	21.067215162413603	736.1585935344892	553.7615595046885	0.951047	20.953758	0.1735308	0.102551	-0.0287594604	-0.0071539333	0.0457656915	-0.0137183173	-0.1396681363	0.0558229101	0.0578270284	-0.0881685743	-0.0046302897	0.0161763214	-0.0184269413	0.0164127438	0.0232301737	-0.065997188	0.0493617275	-0.0593518281	-0.0157416527	-0.0564523618	0.0702683331	-0.0926198304	-0.0574530993	0.0206834665	-0.060624723	0.0070206117	0.1195540803	0.0985358662	-0.038217709	-0.0079104841	0.0154836501	0.0075653892	0.0408036065	-0.0632625375	-0.1745429527	0.0025907889	0.1130715681	0.0380655831	0.0056442275	-0.1180608386	-0.145372891	-0.0728821684	-0.0193746949	0.2456570237	-0.0027828025	-0.0025758541	0.0444580443	-0.0517153938	-0.0129590498	-0.0444246232	-0.0099733537	-0.0101858244	0.100825305	0.0457415528	0.0181749145	0.0477445378	0.0539987676	-0.0444197012	-0.0167906403	0.0248112872	0.0741648276	0.0430918947	0.0185732068	0.1334932971	0.031814135	0.0593439631	0.0270127595	-0.0367006924	0.0168275515	0.0513716135	0.0555191453	0.0318536944	0.0612424402	-0.1496690559	-0.0281745548	0.0656781882	-0.0740125238	-0.1024706581	-0.0636108159	0.0587126376	-0.0453761241	-0.0082952406	0.0011853914	-0.1146833673	-0.0035556678	0.128685	0.0122169999999999	0.0001492550889999	0.016559829225	0.317576	0.086539	0.100854515776	0.007488998521	0.131876	0.0499193000000001	0.0173912793759999	0.00249193651249	-0.00854208	-0.00021406	7.296713072640001e-05	4.582168360000012e-08	0.0080985799999999	-7.599000000010035e-05	6.558699801639838e-05	5.774480100015252e-09	0.00188622	-0.0002070599999999	3.5578258884e-06	4.287384359999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.536814395023	1.632223987583643	564807.5833910193	2.6641551456434485	884.9114941607415	2.4332796705514284	5.920849955118868	783068.3524977961	729.2586425207923	0.639846796270831	531818.1676912686	0.4094039226980462	736.7287423806816	555.123359085366	0.884402	19.485422	0.0865159999999999	0.0538406	-0.0233306711	0.0167322979	0.0762814564	-0.0208247438	-0.1083305962	0.0701784425	0.0231899293	-0.0723743423	-0.0332571802	-0.0336455856	-0.0246882565	-0.0090975605	0.0460100749	-0.0577884749	0.0495767634	-0.0848794226	0.0072517353	-0.0523551053	-0.0190869028	-0.0234518125	0.0707998417	-0.081721886	0.0166264148	0.0155078831	0.0508147274	0.0954714583	-0.0423688202	0.0701990934	-0.011655021	0.044869042	-0.0483111443	0.0700556201	-0.0601516632	0.0737896561	-0.1958132303	-0.0725016098	0.0274105705	0.1353200254	0.0011614424	-0.0287543316	0.0359170341	0.00086594	0.0196041127	-0.1207768231	0.0860343477	-0.046967489	0.0263547131	-0.0595772479	-0.004814794	-0.0418576286	0.1007396506	0.0446071043	0.0497973574	0.0172121959	0.0139836601	-0.027871435	-0.0403039706	0.0435091085	0.0050988109	0.0198724853	0.0458968417	-0.0587479206	0.1113514412	0.0134564563	0.0405576466	-0.1090490571	0.1699108417	-0.1031706951	0.0321427636	-0.0318307987	0.0240348647	0.0415227664	-0.034539225	0.1066846042	-0.0444953779	-0.0777064852	-0.1594394821	-0.1162370992	0.0523860654	0.0460254354	-0.0011853914	-0.1146833673	0.0035556678	0.113246	-0.0154389999999999	0.0002383627209999	0.012824656516	0.313665	-0.0039109999999999	0.098385732225	1.5295920999999984e-05	0.151091	0.019215	0.022828490281	0.000369216225	-0.00939507	-0.0008529899999999	8.826734030490001e-05	7.275919400999995e-07	0.0082046099999999	0.00010603	6.731562525209836e-05	1.1242360900000005e-08	0.00188622	0.0	3.5578258884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.4625054745836	1.925691079560579	567705.7471560369	3.708286133899189	885.0356210999191	0.1241269391775858	0.0154074970295961	783288.0506157196	728.8424916557894	-0.4161508650028054	531211.3776430195	0.1731815424425831	737.3848889903867	564.0704458717651	1.035424	22.812794	0.2864227000000001	0.162838	-0.0286403707	0.0684310756	0.0459262332	0.0554063353	-0.0391315232	0.1287821381	0.053795208	-0.0413684797	0.0325561947	0.0859869057	-0.00718124	0.0312266844	0.0582368591	-0.0327883095	0.0306545068	0.0240826292	-0.1266280986	0.0124826601	-0.1335974593	-0.099768638	0.0679196053	-0.0825945041	-0.0327208488	0.0224241305	-0.0068587921	-0.0037565037	0.0556163871	0.0384404454	-0.1002441537	-0.0140699337	0.0490114114	0.0023885364	-0.0878303447	0.1143755139	0.0568707172	-0.1233247739	-0.1054420011	-0.0784815239	0.0393180936	0.048054971	-0.0511452267	-0.1078832686	0.0080193243	-0.0387879283	0.1045025008	-0.0912455712	-0.0411948484	-0.010797706	-0.041649945	-0.0585473914	0.0845427618	0.0184866572	-0.0490750674	0.0636865521	-0.0060425098	-0.1075340106	0.0395794455	-0.1041964629	-0.1525095776	-0.0128059413	0.0159263026	0.0466360341	0.0122318995	0.1055592037	-0.0724614998	0.0036785116	0.0408062572	-0.044787004	0.0825973253	-0.0258099549	0.0006895706	-0.1109061736	0.0901145192	0.1156766315	-0.0285476514	-0.0090851421	0.0758504139	0.0686144158	0.0049604803	-0.0736741248	-0.0035556678	-0.1144874327	0.0106533374	0.135058	0.021812	0.000475763344	0.018240663364	0.201661	-0.112004	0.040667158921	0.012544896016	0.0575328	-0.0935582	0.00331002307584	0.00875313678724	-0.00835214	0.00104293	6.975824257959998e-05	1.087702984900002e-06	0.00834265	0.00013804	6.95998090225e-05	1.90550416000275e-08	0.00188622	0.0	3.5578258884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.0850979417995	0.6225924672158953	568644.3349378933	0.3876213802339757	890.9858809269965	5.950259827077389	35.40559200973104	793855.840011256	730.9344140808718	2.0919224250823163	534265.1176877473	4.37613943256228	739.1508877014945	565.110457599628	1.064644	23.456577	0.2909752000000001	0.174979	-0.048702242	0.0730105922	0.071407357	0.0027254654	0.0637119423	0.042316	-0.0861150567	-0.1683918599	0.0053208258	-0.0807568513	-0.0381969915	0.0017892669	0.1208391448	-0.0613231857	-0.0847977831	0.0023300512	0.0047312638	-0.0946392974	0.082799744	-0.1156382552	-0.0614679001	-0.1767676587	-0.0090902705	-0.0108480388	-0.0542299487	-0.0671311431	0.0458940001	0.0361258729	0.013074149	0.0291810934	-0.0473139757	-0.0265141008	0.0388065045	-0.0147479308	0.1420512509	-0.008963996	-0.0601345229	0.000569227	0.0457696713	0.0461496912	-0.1789279446	-0.1571591089	-0.0073793459	0.0903084759	0.1026756838	0.0104317993	-0.0136002043	-0.0287889586	-0.0340492665	-0.114185668	-0.0035106426	-0.0798052047	0.0568511566	0.0459066017	0.1241822093	0.0456001627	-0.0360401017	-0.0574495325	0.071478273	-0.0056937098	0.0565724846	0.1275539301	0.0724181082	0.0479186425	0.0212809676	0.0567490123	-0.0926093125	-0.0848982438	0.0616675278	0.0515238468	0.0382579897	-0.018199217	-0.0762478826	-0.026744612	-0.0487218603	0.0567821927	-0.0412425297	0.042753523	-0.0145534989	0.041122576	-0.0059244253	-0.1140958982	0.017710062	0.134877	-0.000181	3.2761000000005246e-08	0.018191805129	0.331886	0.130225	0.110148316996	0.016958550625	0.145366	0.0878332	0.0211312739559999	0.00771467102224	-0.00956858	-0.00121644	9.15577232164e-05	1.4797262736000025e-06	0.00850406	0.00016141	7.231903648360002e-05	2.6053188100000232e-08	0.00180935	-7.687000000000015e-05	3.2737474225e-06	5.908996900000023e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.7395958420899	0.6544979002903801	569631.8575318812	0.4283675014845163	889.0956566153467	-1.8902243116498312	3.5729479483520783	790491.0866122745	729.7523393297907	-1.182074751081018	532538.4767573021	1.3973007171432503	739.058536075516	563.51112702726	0.8705699999999998	19.180681	0.136053	0.0737556999999999	-0.0331313358	0.0781898538	0.0370663569	0.0289122627	0.0505697824	0.0303544914	-0.0369023432	-0.1459352462	0.0861498749	-0.0470015164	-0.0028350498	0.0092616825	0.0717506314	-0.0484170844	-0.0465155033	-0.0449901083	-0.0121749283	0.0011858328	0.0489487143	-0.0344207669	0.0383740991	-0.1513090284	-0.1498670775	0.0567511022	0.0193621978	0.2039120188	0.0084196847	-0.061617311	0.0123550263	-0.0725013747	0.0320597537	0.0043800495	0.0381084119	0.0327904671	0.0852405511	-0.0879928251	0.0504742778	-0.2113161281	-0.1048808994	-0.0308674865	-0.1398128572	-0.1423384606	-0.0826630481	-0.0038935257	-0.1197201687	-0.068404607	0.0509439505	0.0038709522	-0.0360605973	-0.0708452415	-0.0040297392	-0.0762576317	0.0178871662	-0.0127593224	0.0964598633	0.0503452945	-0.0054124051	-0.0203536998	-0.0304867797	0.0680748143	-0.023850682	0.0291705565	0.1898349012	0.1653936934	-0.079815902	0.0702901081	-0.1622401989	0.0776149877	0.0773534377	-0.1643066161	0.1022910276	-0.0568978204	0.0024686848	-0.0029389963	0.1843517445	0.009985035	-0.1054425262	0.0589447226	0.0739248866	-0.1126733762	-0.0082906521	-0.1135094328	0.0246987197	0.107012	-0.027865	0.000776458225	0.011451568144	0.278452	-0.053434	0.0775355163039999	0.002855192356	0.136489	-0.0088769999999999	0.018629247121	7.880112899999992e-05	-0.00957764	-9.059999999999973e-06	9.17311879696e-05	8.208359999999947e-11	0.00767245	-0.00083161	5.88664890025e-05	6.915751921000014e-07	0.00188622	7.687000000000015e-05	3.5578258884e-06	5.908996900000023e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.3601648961961	-0.3794309458937732	569059.2583822162	0.1439678427018434	887.5607908589393	-1.5348657564073849	2.355812890192013	787764.1574701457	731.2812930427932	1.5289537130024655	534772.3295543396	2.337699456504026	740.2607839269423	570.5711907461357	0.955036	21.041647	0.2007304	0.101203	-0.0240114354	0.0973054722	-0.0206468984	0.0612959065	0.1592458197	0.0113004218	-0.0959226532	-0.04334904	0.0327308295	-0.0483101316	0.0206977299	-0.0219486726	0.129279648	-0.0252241853	-0.0751081575	-0.0203641847	0.0605791966	-0.0091639361	0.139350203	0.0282543149	-0.0100347975	-0.1994317424	-0.1299727259	-0.0115717471	0.0949078882	-0.1510161624	-0.0849091392	-0.0231226703	-0.0474535376	0.1383312722	-0.0560562836	0.1653293199	-0.0573823751	-0.0482085046	0.0143558715	-0.0735245403	0.0093460259	0.0493410664	0.0050385961	0.0103163224	0.0058636416	-0.0319182152	0.1352773082	-0.0760096567	0.0335214158	-0.0289213387	0.0213723424	0.0371921665	-0.0309461002	-0.1183728803	-0.0641360354	-0.1204638703	0.026850912	-0.0564862513	0.1055487082	0.1284267261	0.0190915196	-0.0289813176	0.0084157255	0.0731915844	0.0635198759	0.0575782091	-0.0084659872	0.0553403516	0.0838661028	0.0918531189	0.0477556366	-0.0118348465	0.0313655852	0.0066228513	-0.0521884478	0.1233217309	-0.0945905133	0.094041676	0.0376371575	0.0113288147	-0.1534894429	-0.1144707855	0.0038745413	0.0204017473	-0.0106533374	-0.1127290384	0.0315924503	0.0900006	-0.0170113999999999	0.0002893877299599	0.00810010800036	0.320158	0.041706	0.102501144964	0.001739390436	0.118914	-0.0175749999999999	0.014140539396	0.0003088806249999	-0.00813698	0.0014406599999999	6.62104435204e-05	2.0755012355999994e-06	0.00687615	-0.0007962999999999	4.72814388225e-05	6.340936899999997e-07	0.00163442	-0.0002518	2.6713287364e-06	6.340324000000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.6472833903829	-3.712881505813243	563471.3440613617	13.785489076210016	888.2433383849263	0.6825475259870473	0.4658711252310389	788976.2281851987	729.6175429591991	-1.6637500835940957	532341.7589938188	2.76806434065936	739.5629842188504	560.4351575104635	1.051146	23.159168	0.1184645999999999	0.0573173	0.0186459318	0.0265236427	-0.0660855229	0.0634944278	0.1810248287	-0.0547461583	-0.0554134489	0.0730345863	0.0366010568	-0.0188835907	0.0284735532	-0.0277909049	0.0422646717	0.0214954627	-0.0899820774	-0.0454181688	-0.0136700489	0.0882526586	0.1564529176	0.0469072054	-0.0205915775	0.0438985016	-0.007246796	-0.0100297746	-0.0295351817	-0.0500627074	0.0407832476	-0.0441634933	0.1265987776	0.013166142	-0.0823219321	0.0562888959	0.0770290868	0.0041931589	0.0025739242	0.075610231	-0.1397276141	0.1265780942	0.1057075518	0.0729227438	0.0390943221	-0.0907973818	-0.0489070998	-0.0111878273	-0.164881269	-0.1235217694	-0.1502185248	0.0707362648	-0.0232444785	-0.0535582313	-0.1095913349	-0.1223351362	-0.0151114637	-0.1036438152	0.0067411744	0.0387609094	0.0467030481	-0.0158225993	0.0529505073	0.076720207	0.0001277791	-0.0976217373	-0.1131637885	0.0227372706	0.0641573437	-0.1072140618	0.0221902895	0.0883654829	0.0269502103	0.0302174379	-0.1396429192	-0.0034106026	-0.0822212189	-0.0067122168	0.1160050614	0.0066141818	0.0205052489	0.0832319555	0.1258768138	-0.0989292018	-0.013011472	-0.1117560484	0.0383647583	0.068893	-0.0211076	0.00044553077776	0.0047462454489999	0.274305	-0.0458529999999999	0.075243233025	0.0021024976089999	0.13812	0.0192059999999999	0.0190771343999999	0.0003688704359999	-0.00770062	0.00043636	5.92995483844e-05	1.904100496000002e-07	0.00672851	-0.00014764	4.52728468201e-05	2.1797569600000033e-08	0.00169638	6.196000000000001e-05	2.8777051044e-06	3.839041600000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.0717625134283	-4.575520876954556	556623.0748198933	20.93539129544699	882.2686749605834	-5.974663424342907	35.69660303418091	778398.0148167036	728.1040613316734	-1.5134816275257208	530135.5241276772	2.2906266368579047	736.9580550420337	544.6129484906721	1.086115	23.929636	0.1161576	0.0571095	0.0250872552	-0.0594213424	-0.077466333	0.0346480803	0.0975609153	-0.076839533	-0.0195980631	0.1142500076	-0.0608063823	-0.0188817768	0.0398621839	0.0029185232	0.0029098283	0.0797575771	-0.0405910449	-0.0216642661	0.0363962094	0.0375126353	0.1154596966	0.0465978875	-0.0319799803	0.043574439	0.0599640883	-0.0012310731	-0.0249992833	0.0207151681	-0.0899337762	0.1745649383	0.0023059631	0.0191367136	0.0896597094	-0.0146748933	-0.1496827352	-0.117819023	-0.0920374382	-0.0047955848	-0.1252856431	0.0656179748	-0.0145018319	0.050207236	-0.0250115548	0.1177768508	-0.0589539805	0.0263415433	0.0467631933	0.1433087886	0.0389073183	0.0599858868	-0.0177695279	0.0059747335	-0.0938671233	-0.0457483895	0.0342832032	-0.0691013374	-0.0861772841	0.0165710242	0.0277111262	0.0579630965	0.0959757029	-0.0207730959	0.053100672	-0.0268397443	-0.1292337736	-0.0168681785	0.1340352697	-0.1290500678	0.0438235683	0.0339057284	-0.0005611277	0.0751212656	0.0297625274	-0.1085345257	0.0923872831	0.1249101966	-0.0098323008	0.0344622899	-0.0759684514	0.0667455207	-0.0051421788	-0.1118340178	-0.0153640485	-0.110592125	0.0449896151	0.0515024	-0.0173906	0.00030243296836	0.0026524972057599	0.29359	0.0192849999999999	0.0861950881	0.0003719112249999	0.153515	0.015395	0.023566855225	0.000237006025	-0.00671771	0.00098291	4.51276276441e-05	9.661120681e-07	0.00688767	0.00015916	4.7439998028900006e-05	2.5331905600000064e-08	0.00183605	0.00013967	3.3710796025000003e-06	1.9507708900000043e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.2491918582439	-3.8225706551844496	550933.8628142162	14.612046413877271	881.5695570907742	-0.6991178698092426	0.4887657958866131	777164.8839892237	726.6161438933403	-1.4879174383330565	527971.0205664275	2.213898303295605	735.8607341693829	535.0791632543753	1.128013	24.852736	0.1127583999999999	0.0655043	0.0261632172	-0.1350805378	-0.064565133	-0.020608905	-0.0027313882	-0.1310762006	-0.0019959986	-0.001219034	-0.1352975439	0.0471003273	0.0109179772	0.007435641	-0.071462181	0.1088547627	-0.0778211428	-0.0154602757	0.0249362971	0.0325529109	-0.0662019277	-0.0016111454	0.0670027237	0.024942678	0.0915299378	0.1677031135	0.0325764771	-0.0073067048	-0.0609309955	-0.0055084135	0.1381330522	-0.0246479522	-0.1066753494	0.1196081453	0.0972594336	-0.1486301341	0.028682491	-0.2205386631	-0.0197923301	0.0388147621	-0.0924684526	0.0160903046	-0.0244341399	-0.0882033342	0.0115166545	0.0248380132	-0.08505913	-0.0529914513	-0.0444596916	0.0317611755	-0.0035897273	0.0571615674	-0.0830605496	-0.0142720258	0.0655508243	0.0868845586	-0.1334203938	-0.0613031992	0.0439074207	0.005954094	0.0428202317	-0.0031634675	0.0654647026	-0.1331677474	-0.0552292256	0.0647099472	0.11748535	-0.0102093345	-0.0424485131	0.0607447559	-0.1051363241	-0.0489955903	-0.004427292	-0.0383609529	-0.1800118966	0.015010967	0.0565210495	0.0244083314	-0.0486999118	-0.004452504	-0.0120296109	-0.0906971023	-0.017710062	-0.1092392569	0.0514415587	0.0402745	-0.0112278999999999	0.0001260657384099	0.0016220353502499	0.30038	0.0067899999999999	0.0902281443999999	4.6104099999999496e-05	0.164132	0.0106169999999999	0.026939313424	0.0001127206889999	-0.00776914	-0.00105143	6.03595363396e-05	1.1055050448999995e-06	0.00746854	0.0005808699999999	5.57790897316e-05	3.3740995689999977e-07	0.00188622	5.016999999999999e-05	3.5578258884e-06	2.5170288999999988e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.6581966704196	0.4090048121756808	551541.1970817596	0.1672849363828639	880.5560546068102	-1.0135024839639757	1.0271872850011483	775378.9653047117	726.2542751891345	-0.36186870420579	527445.2722304951	0.1309489590835775	735.1395045934484	514.6214320626882	1.110652	24.470232	0.1310556999999999	0.0622551	0.0481193768	-0.1505724345	-0.0561873022	-0.0622640139	-0.0757795752	-0.0703303085	0.0253370805	-0.0628904351	-0.0711346156	0.0272786042	0.0417736669	0.0261015876	-0.0841870074	0.096928207	-0.0449160201	0.0311650264	0.0956553162	-0.0789644233	-0.0370254977	-0.030480905	-0.0003809461	-0.0039884143	0.0484571428	-0.1084862019	0.0247715174	-0.1377610858	-0.12652684	-0.1346977181	0.0840526617	-0.0375152564	0.1030669141	-0.1503362846	-0.0094079407	-0.1418555883	0.03327503	-0.1456764078	0.0317957786	0.1010809443	0.031521734	-0.024704087	-0.0233006517	0.0177474472	-0.0892282107	-0.0920814472	0.0033420004	0.0603285522	-0.1100980029	0.0395700203	0.0090783095	0.0826862583	-0.0597165534	0.0308575157	0.043987531	0.1467959228	0.0172236902	0.0122508982	0.0323015215	-0.0015058123	-0.0517085628	-0.0467581168	0.0739717381	0.0176052288	-0.0338079792	-0.0041728547	-0.07043996	0.0239297106	-0.0531203337	-0.0194908773	-0.0846408525	0.0717364213	-0.0309801547	0.0884472344	0.0504027532	-0.0429519433	-0.0114638932	0.0229964766	-0.1573485788	0.1389949852	-0.1865789676	-0.0267717935	-0.0200485104	-0.1076997553	0.0576957916	0.0620992	0.0218247	0.00047631753009	0.00385631064064	0.25944	-0.0409399999999999	0.0673091136	0.0016760835999999	0.142151	-0.021981	0.020206906801	0.000483164361	-0.00721452	0.0005546199999999	5.20492988304e-05	3.076033443999996e-07	0.00745566	-1.2879999999999836e-05	5.55868660356e-05	1.6589439999999578e-10	0.00152752	-0.0003587	2.3333173504e-06	1.2866568999999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.3965701476313	2.7383734772117805	555616.0467878527	7.498689300696937	882.6835361140967	2.127481507286461	4.526177563845873	779130.2249268858	726.4041355086555	0.1498603195209398	527662.9680840771	0.0224581153669181	735.1865628873356	524.6897395197378	1.015544	22.37479	0.2335275	0.127889	0.0316953359	-0.1003655876	-0.0418129119	-0.07355415	-0.0187897129	-0.0241991196	-0.0002832655	-0.0138390257	0.082089334	-0.1024277855	0.0127069861	0.0449745913	-0.0656578634	0.0323762827	0.0107713026	-0.0286777475	0.0545374749	-0.0942994413	0.1427657595	0.1143639794	-0.0651541336	-0.0269151232	-0.1038082166	-0.0761513253	0.0075489405	0.0535782356	-0.0377786197	0.0672562427	-0.0484675593	-0.0018524121	0.1315479421	-0.1572091993	-0.0813189567	-0.1477366216	-0.0274329557	0.0127734706	0.0510637588	-0.0036853367	0.0755137373	-0.0544266765	0.016229917	0.0080266409	0.013905747	-0.0303445367	-0.1431872574	-0.0011751059	0.1559889491	0.0195702733	-0.0111792348	0.085322842	-0.0321755295	0.0381029216	0.040827425	-0.0470509451	0.0942763155	0.0861623641	-0.0806261802	0.0212029361	0.027446713	-0.0077883962	0.0157795027	0.0231243331	-0.0338668993	0.0430832767	0.0259325265	-0.1011568605	0.0159984391	0.0481103379	0.0767558146	0.0691029092	-0.0445858058	-0.092946211	0.1033811908	0.0166751443	-0.0618809579	-0.0305037675	-0.153256121	0.0383859383	-0.1445670877	0.0913466271	-0.0223783947	-0.1059762505	0.0637282764	0.0583092	-0.00379	1.4364100000000012e-05	0.00339996280464	0.352275	0.092835	0.124097675625	0.008618337225	0.214506	0.072355	0.046012824036	0.005235246025	-0.00785284	-0.0006383199999999	6.166709606559999e-05	4.074524223999994e-07	0.0077495899999999	0.0002939299999998	6.005614516809845e-05	8.63948448999411e-08	0.00188622	0.0003587	3.5578258884e-06	1.2866568999999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
