global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
772.8087571007782	1.1930092660007858	1.4232711087637335	597233.3750516495	888.9974215262068	1.3089226598207233	790316.4154802443	1.7132785293921569	719.551144078945	0.6012077341630402	517753.8489453186	0.3614507396174568	749.1751996705975	641.3121709241061	1.283458	25.613773	0.08064691	0.0427339	-0.0052752879	-0.126266751	-0.0075662099	-0.0122076066	-0.0171135886	0.1145856112	-0.0284553174	-0.0020104184	0.1339679812	0.0028066336	0.008528774	0.0503473586	-0.0951882488	-0.0445669116	-0.003483824	-0.0461979151	0.0059590092	0.006540993	-0.1056352835	-0.0804730563	0.0427537117	-0.0833027191	-0.0077994016	0.020206265	0.150853087	0.0264602859	-0.0947684382	0.0603951056	0.0151127011	-0.0423395946	0.068093056	-0.021970059	0.0007236286	-0.032715134	-0.0747460902	-0.0720522783	-0.1071861206	-0.0869014223	0.0138457547	0.0179091105	0.0817917661	0.0194691947	0.0211514862	-0.0491930119	-0.0987845515	-0.0358619402	0.0057880241	-0.0697241292	-0.0522894627	0.1455655994	-0.1439780514	-0.0208607703	-0.0346631463	-0.1316186963	-0.0062436949	0.0457690046	0.0992477581	0.040720325	0.0620592152	0.0400986842	-0.1276414777	0.0164866453	-0.0647056536	-0.0452448086	-0.1426808258	-0.0766292935	-0.1191618624	-0.026090468	0.0942226306	-0.0362969813	-0.0595016986	-0.106306675	-0.0367897495	0.0465407902	-0.019709114	-0.1300890069	0.0500905109	0.0506932445	0.0379699142	0.0314920054	-0.0001767966	-0.070232357	0.025584469	0.0388181986	-0.0867396238	-0.0166642843	-0.0634632285	0.0457185651	0.0891605928	0.0454355099	-0.023405019	0.0117913525	-0.1130867176	-0.0506716601	0.0767228804	-0.0514806385	0.1921793216	0.1016442538	0.0118785429	-0.0214450956	0.0646010283	0.007875497	0.0998660435	-0.046784134	-0.1169986902	0.147176439	0.0013737312	-0.1634071259	0.0151002826	0.0291807427	-0.0325901059	-0.0703125549	0.1450739294	0.0884680675	0.0177853849	-0.0357949281	-0.063364357	-0.1138276668	0.099141769	0.0566681795	-0.0011853914	-0.0061943	-0.0235485	3.836935249e-05	0.00055453185225	0.0319557	-0.0266884	0.00071227069456	0.0010211667624899	-0.0176864	-0.002496	6.2300160000000086e-06	0.00031280874496	-0.000480946	0.000466136	2.1728277049600006e-07	2.31309054916e-07	-1.94266e-05	-9.21442e-05	8.490553593640002e-09	3.7739278756000005e-10	2.73593e-06	0.0	7.4853129649e-12	0.0	0.0
772.3067082141562	-0.5020488866219921	0.2520530845583819	596457.6515525858	888.8330173583773	-0.1644041678295025	790024.1327463975	0.0270287303997112	719.1693335314884	-0.3818105474565527	517204.5302921252	0.1457792941490725	747.8398240237593	640.8223001193131	1.134912	22.649248	0.05963138	0.0487565	0.0357865307	0.1658641403	0.0423401202	0.0676700937	0.0245114548	0.047783573	0.0868879215	-0.053442535	0.0460298533	0.0810557118	-0.0486997045	-0.0801562064	0.0095905289	0.151028849	0.0164224709	-0.0743598454	-0.0220752718	-0.0177340266	0.0657032518	-0.142215061	0.1091138648	0.0467853686	0.0529334297	-0.0142288654	-0.0217581286	-0.0107850904	-0.0405837803	-0.0520706851	0.0949641761	-0.0331671137	-0.0207973894	-0.0274799094	-0.0697135198	0.0558904961	-0.0337021636	-0.0647008478	0.078428022	-0.0465107221	-0.0547670851	0.0503332677	0.0300885237	-0.0998249688	0.0263500321	-0.0866494053	0.0282014945	0.006972124	0.0671275773	-0.0204219478	-0.0096051151	-0.0152392315	-0.0734946084	-0.0861988262	-0.0503927376	0.0318412022	0.0380121847	0.0551943299	0.0556564067	0.0966265741	0.0687161109	-0.0595584995	-0.0894053607	-0.0155593887	-0.0305405272	0.0704356544	-0.125390157	0.0133511101	-0.0190582056	0.0047572523	-0.1225073017	-0.072422127	0.0853005475	0.0137779092	0.048021918	-0.0442885935	-0.0256134017	0.0752094174	0.0535178682	-0.0383467117	-0.0399351598	0.019799474	0.0420163948	-0.0031269856	-0.0363765974	0.0762872611	-0.0624109408	0.0509375549	-0.089665099	0.0311241707	0.0731060596	-0.0789173298	0.1028798763	-0.0278515478	-0.0263707441	-0.0383390235	0.0576579987	-0.1022140518	-0.027892069	0.0134461985	-0.0411259816	-0.064584957	0.0233288899	0.0167651655	0.0717508799	-0.088839754	-0.0343552742	0.0614189438	-0.1261074883	-0.1024105429	-0.0277511336	-0.0456312073	0.0315061847	0.0284903039	-0.0430682294	-0.0681218215	-0.032008959	0.0726911171	0.0147217169	0.077400838	0.0979282008	0.0524983198	-0.0082906521	-0.00617657	1.7729999999999656e-05	3.81500169649e-05	3.1435289999998775e-10	0.0797797999999999	0.0478240999999999	0.0022871445408099	0.0063648164880399	-0.0267181	-0.0090317	8.157160489000001e-05	0.00071385686761	-0.000480946	0.0	0.0	2.31309054916e-07	3.57304e-05	5.5157e-05	3.042294649e-09	1.2766614841599999e-09	2.73593e-06	0.0	7.4853129649e-12	0.0	0.0
770.973086572439	-1.333621641717173	1.778546683256407	594399.5002190336	888.2437301492677	-0.5892872091096706	788976.9241494851	0.3472594148202646	717.2522560448884	-1.917077486599965	514450.7988014822	3.6751860896284376	747.2942523653709	648.9901114391917	1.02078	20.37155	0.0484059195	0.0245409	0.0145751151	0.0294833617	-0.0569579962	-0.1155896643	-0.066621855	-0.0309237453	0.0029938827	-0.0193143917	0.0047746828	-0.0688990395	-0.0653134932	0.0607067185	-0.1769994887	-0.0038714916	-0.0755814147	-0.034501325	-0.0493440837	-0.0247003544	0.1039181567	-0.0211218429	0.0115602105	0.0775207928	-0.0938050433	0.0632525793	0.0269808347	-0.0081915091	-0.0102508941	-0.0259740129	-0.0659027959	-0.054118369	0.1115387659	0.0364108899	0.0405459196	-0.0464367533	0.1274137771	-0.1142912546	0.0802138511	0.0429266536	0.063796949	0.1713922947	-0.1280484138	-0.1154757853	0.0603579622	-0.0762776807	0.1242190521	0.0935078765	0.1109381079	0.2002016206	-0.0436091436	-0.1097199986	0.0965764549	-0.0480590481	0.0779766766	0.1198590133	-0.1516469369	0.0434903545	-0.0076442299	0.032852473	0.0060826847	0.0364894379	0.070370457	-0.2059848973	-0.0722293582	-0.0623498314	-0.0851274087	0.0353833394	0.1516585909	0.0389901255	0.1130851673	0.0050123459	0.040333241	0.0899361273	0.0280455149	0.0603194929	-0.0383616456	-0.0712046967	-0.0167641093	-0.0736325101	-0.0230006336	-0.0592806626	-0.04568221	-0.0726121344	0.0127372012	0.0775702056	-0.1520736178	0.079338349	0.0214016523	0.0168120811	-0.2460070183	-0.0492449774	0.1073449962	0.0560717151	-0.1789433137	0.0541376796	-0.0006178113	-0.045959504	0.0815315118	0.0305627673	-0.102936084	0.0179365464	-0.0245609634	0.0657537052	-0.0702772295	-0.0945023135	0.096164906	-0.0663798443	-0.0948055241	0.1844655549	0.0849261188	-0.027964971	0.0957593319	-0.016788223	0.0267032344	-0.1152011911	0.0095854827	-0.0375005415	0.0098705203	-0.1258180321	0.0966728009	0.0482387676	-0.0153640485	0.000683273	0.006859843	4.66861992529e-07	4.7057445984649e-05	0.0604858	-0.0192939999999999	0.0003722584359999	0.0036585320016399	-0.0174508	0.0092673	8.588284929000005e-05	0.0003045304206399	-0.000480946	0.0	0.0	2.31309054916e-07	8.656599999999998e-05	5.083559999999999e-05	2.584258227359998e-09	7.493672355999997e-09	-0.000206124	-0.0002088599299999	4.2487103376e-08	4.3622470359604896e-08	0.0
771.1348716793846	0.1617851069455582	0.0261744208293857	594648.9903199809	887.2352177524366	-1.0085123968310654	787186.3316202136	1.0170972545619403	718.4582650878243	1.2060090429358752	516182.27867300645	1.4544578116431055	747.7928238742323	635.8190120654453	1.039454	20.744215	0.0136177229999999	0.00815218	0.0461503575	-0.0345931967	0.0651411362	0.0109966849	-0.1238706797	0.0700173985	0.062036007	0.0051104367	0.0412098017	0.0712125052	0.0762999428	0.0524691322	-0.0235687148	0.0999817967	0.0996995474	-0.2440658041	-0.0354291738	0.0269704479	0.0003607968	-0.0844876486	0.1020757637	0.0584106649	-0.0311736244	0.0319755377	0.0628460326	0.0229437033	-0.0286407631	-0.0394714143	0.0876915747	-0.0368931219	-0.0642583135	-0.0163830506	-0.0858349017	-0.0335655069	0.0151039699	-0.0741531175	0.0564447743	-0.1731191744	0.1217027817	-0.0498959732	0.1289204562	0.1677596361	-0.0891933122	-0.145346099	0.1265247002	-0.0629306102	-0.1541185387	-0.0248163772	0.0582491565	0.010463922	-0.1067545212	0.0560175279	0.1018282367	-0.0391936708	-0.0160543761	-0.049650226	-0.0061383947	0.0468541622	-0.1788760926	0.1914049289	-0.0710993068	-0.0028791844	-0.1473492583	-0.0504106119	0.0196559023	-0.012538775	0.0893987652	-0.1210675684	-0.0167243323	-0.0690295873	0.0386528135	-0.0097865771	-0.01291617	-0.0582492699	0.034472813	-0.0749298344	0.0841215388	0.009291088	0.0484009714	0.1069899887	-0.0371234389	0.1229230061	0.1235353609	0.0459510396	0.0022593548	-0.0274938761	-0.2089308374	-0.0443310715	0.0818901282	0.015676275	-0.1394454664	-0.1749765857	0.0644050419	0.108256512	0.019656249	-0.0452273775	-0.1433652774	0.1881480317	-0.0076099166	-0.1008895992	0.1046145675	0.0669069395	0.0427118308	-0.0521745658	0.1351567712	0.0687219661	0.0117441898	0.0462086634	0.0014694426	0.1258075975	0.0327036426	-0.0449468324	-0.1714027873	0.0762936414	-0.0217894367	-0.0585220099	0.0019463536	-0.0415408134	0.0953761056	0.0438968002	-0.0223783947	-0.00203443	-0.0027177029999999	4.138905424899999e-06	7.385909596208998e-06	0.0648762	0.0043903999999999	1.927561215999996e-05	0.0042089213264399	-0.017445	5.800000000000249e-06	3.3640000000002895e-11	0.0003043280249999	-0.000480946	0.0	0.0	2.31309054916e-07	-4.07584e-05	-0.0001273243999999	1.6211502835359993e-08	1.6612471705599999e-09	-0.000203372	2.75199999999999e-06	4.1360170384e-08	7.573503999999945e-12	0.0
773.5571126674865	2.422240988101976	5.867251404441236	598390.6065584584	885.6074968055607	-1.627720946875911	784300.6383982112	2.6494754808986123	718.3170078843636	-0.1412572034606682	515979.32381594495	0.0199535975295286	746.5574928183408	645.6135691395599	1.094979	21.852327	0.089747587	0.0421124	0.0207949841	0.1317832442	0.0557998196	0.0330401422	-0.0768962508	0.0831644475	0.1198065781	-0.1481248488	0.0951284886	0.0322594759	-0.0086134368	-0.0398557051	0.1677979111	0.0787838329	-0.0951191482	-0.053554704	0.072640681	-0.0407020127	0.133062152	-0.0479452404	0.0452981026	0.1186787203	0.058482412	0.0129673899	-0.0410182241	0.0735923057	0.0344124392	-0.016543792	-0.0042287122	0.1663993477	0.030051109	-0.2177489725	0.0624698209	-0.0512522205	-0.0495945494	0.001098255	0.0272867907	-0.0928422983	0.0063417245	0.0018939767	-0.1074667475	-0.0079490633	-0.0326207155	-0.1228556752	0.0090942409	0.146361984	0.141453482	-0.0675814409	-0.049105254	-0.1418077027	-0.0387841635	0.0276724921	-0.0357786539	0.1502243393	-0.0990103364	0.0684603135	0.1263847331	0.0046124001	0.0837863223	-0.0049860534	0.0279155928	-0.0098154113	0.0657311013	0.0561386039	0.1243460094	-0.0028270297	0.131143482	-0.0237701311	0.0098627629	0.0155306561	0.1828322638	-0.0810591404	-0.0617626362	0.0091652758	-0.0156439296	0.0942530708	-0.0255907428	0.0689799114	-0.0354755697	-0.1250704719	-0.1497009216	-0.0012772065	0.0473602849	0.0374578484	-0.0472652396	0.0291047902	0.0076526081	0.0316679005	-0.0609236564	-0.0223523611	0.0293815472	-0.2056102979	-0.150373812	0.053399113	0.0751951536	-0.0964662042	0.0688672802	-0.0619875075	-0.0824180945	0.0023462327	0.0194182802	0.0328755729	-0.0006385138	-0.0507314806	-0.0694081978	-0.1013132811	-0.1757203731	0.0779172393	-0.0479450212	-0.0006000842	-0.0519653459	-0.026434509	-0.0224764289	-0.1360909648	-0.1015603202	-0.0359247549	0.0964669216	0.0714012207	0.0940386689	0.0394798359	-0.0293067317	-0.00621006	-0.00417563	3.85648452036e-05	1.7435885896899995e-05	0.0438361	-0.0210400999999999	0.0004426858080099	0.00192160366321	-0.0298039	-0.0123589	0.00015274240921	0.00088827245521	7.33574e-06	0.00048828174	2.384190576174276e-07	5.38130813476e-11	0.000243424	0.0002841824	8.075963646975999e-08	5.9255243776e-08	-0.000474367	-0.000270995	2.25024050689e-07	7.3438290025e-08	0.0
772.5721034700254	-0.9850091974611814	0.9702431190831208	596867.6550600996	889.469090664222	3.861593858661308	791155.263247038	14.911907129250732	719.0006786990473	0.6836708146836372	516961.97596969065	0.4674057828501882	748.4532535930424	656.862314958113	1.13842	22.719271	0.138028834	0.070216	-0.062527203	0.0428182998	-0.0005991629	-0.1020598475	-0.0522345108	-0.1026066844	-0.0838328212	-0.0777906576	-0.1110335397	-0.0924478294	-0.0958566866	0.0407734658	-0.1430271651	0.1298772466	-0.0157410464	-0.0175926497	-0.1149460005	-0.1834748549	0.0864377795	0.0504079605	-0.0279710631	0.032942757	0.0071635271	0.081848891	-0.0571892533	-0.089901169	-0.017010308	-0.0899145668	0.0834932468	-0.062355831	0.0803624004	-0.0376477554	-0.0603997168	0.0926374956	-0.0803225844	-0.1192798046	0.069958499	0.1068368354	-0.1005790623	0.0189773314	0.098109503	0.0236937819	0.0073294241	8.83907e-05	-0.0808376239	-0.0709314284	-0.0632095291	-0.043785195	-0.0820208519	0.0702069221	0.0395557057	0.0647962229	-0.0845525144	0.0815814072	0.0051868028	-0.0444460266	0.1049711872	0.081840684	-0.0576687594	-0.04439516	-0.1288272866	0.0073725539	-0.055802889	0.1239242903	-0.0893252563	-0.1268445313	-0.0365734276	0.0446617583	-0.0534030808	-0.1096725859	0.0191099086	0.146807611	0.0187794728	0.0046068926	-0.1598889634	-0.042100571	-0.0127287448	-0.0706469397	-0.000403342	0.1275094311	0.0233301114	0.0233492556	0.0227472502	-0.0136662213	-0.0971970267	-0.0982954706	-0.019050858	-0.0228774842	0.0826762247	-0.0037954438	-0.0106913173	0.0094300363	-0.0510240572	0.0495725052	0.0893168982	-0.1170745906	0.0584158588	-0.0088593842	-0.0528892257	0.0561984694	-0.0716859075	0.000368717	-0.0633536627	-0.0296014505	-0.0076789418	0.1258611196	-0.050165124	-0.0748357844	0.0771598525	0.004955543	0.0667495322	-0.0852538921	-0.0897592702	0.1000477688	-0.0420305565	-0.0343486503	-0.1465742881	0.0050298854	0.092661062	0.034995421	-0.0361224311	-0.00619008	1.998000000000017e-05	3.83170904064e-05	3.9920040000000677e-10	0.0909856	0.0471495	0.0022230753502499	0.00827837940736	-0.0174047	0.0123992	0.00015374016064	0.0003029235820899	-0.0007762739999999	-0.0007836097399999	6.140442246227109e-07	6.026013230758448e-07	-6.50664e-05	-0.0003084904	9.516632689216e-08	4.2336364089600005e-09	2.73594e-06	0.00047710294	7.485367683600002e-12	2.276272153566436e-07	0.0
771.8738030097758	-0.6983004602495839	0.4876235327847807	595789.1677727741	889.7284814889113	0.2593908246892624	791616.7707725639	0.0672835999329756	718.9834133293052	-0.0172653697420628	516937.14864265855	0.0002980929923301	748.9882394833892	640.2690794116426	1.129957	22.550371	0.178309927	0.0868127	-0.0318351565	-0.1625661993	-0.0693221145	-0.0771313125	0.0387976586	0.0309062872	-0.0654043406	-0.021741926	0.0242785941	-0.0353902066	-0.0219027346	0.0275421325	0.0159745619	-0.1206718683	0.0931646912	-0.0425934858	0.1177619494	0.072273573	-0.0175295812	-0.1038999117	0.1190380526	-0.0402618609	-0.0739593928	0.04339855	0.1101219148	-0.1079378499	0.145134319	0.0896420423	0.0543978195	-0.1027975391	0.0406291402	-0.0484077682	0.0228872445	-0.019197378	-0.0436245506	0.0424241412	0.0633631736	-0.0007052434	0.0983834293	0.019897123	0.051135014	0.04772395	-0.0265907735	-0.0403134699	-0.1785558377	-0.0827220461	-0.054788771	-0.0434409662	-0.0209495125	-0.0867284124	-0.1137621262	0.0524927995	-0.0727052956	-0.0229733601	0.0169997382	-0.0972779761	-0.0218238552	-0.0115256802	0.0288889543	-0.1690055854	-0.0559599771	0.0469927891	0.0141407026	0.1195948196	0.0478766608	-0.0672382519	-0.0042891433	-0.0404811632	-0.1076844319	0.1280658074	-0.0710744632	-0.0280117878	-0.0148151663	0.0579629121	-0.0826800351	-0.1379230916	-0.050161869	0.0628258126	-0.0590371865	0.0141531641	-0.0831768682	0.0398964028	0.2117837873	0.0577458696	0.034097675	0.0160233251	-0.0406387334	0.0480697926	0.0403858009	0.0304303553	0.0496931921	-0.0061718413	-0.060752839	0.1405161197	-0.0517841356	-0.0528784697	0.0879479509	-0.3338324636	0.1096170204	-0.1345809545	0.0786616849	-0.0344326282	-0.0154426788	-0.0243719841	-0.0686108354	0.0679783497	0.0058564207	-0.0408505025	0.0406252013	-0.0782495696	0.0970558466	-0.0750760326	0.0324867078	-0.0938955293	0.0511583508	-0.0532103016	-0.0815404449	0.0882699545	0.0912438734	0.030451217	-0.0427992974	-0.00623694	-4.686000000000013e-05	3.88994205636e-05	2.195859600000012e-09	0.0367921	-0.0541935	0.00293693544225	0.00135365862241	0.0188089	0.0362136	0.0013114248249599	0.00035377471921	0.000479826	0.0012560999999999	1.577787209999749e-06	2.3023299027600003e-07	0.000174324	0.0002393904	5.730776361216e-08	3.0388856976e-08	-0.000258893	-0.00026162894	6.7025585449e-08	6.84497022455236e-08	0.0
769.5429938985976	-2.330809111178155	5.432671112751101	592196.419458417	888.8036400418227	-0.9248414470885108	789971.910551594	0.8553317022527709	719.2937306555765	0.3103173262712744	517383.470960417	0.0962968429841525	749.8011802285105	645.6700724377322	1.13076	22.566399	0.128224315	0.0660498	0.0109024771	-0.0915575883	-0.0035672133	0.111763608	0.0273847394	0.0053502823	-0.0828615576	0.0962189284	0.0372014331	0.0745770546	-0.0031892054	-0.0309000191	-0.0783885345	-0.0082142616	0.0684482479	-0.1249933851	-0.0375100464	0.0357778272	-0.0675729199	0.0449877618	0.117546252	-0.0514367244	0.0091629104	-0.1268322001	0.1337626019	-0.047732595	-0.0192288306	0.0064791747	-0.0695780809	-0.0359397292	-0.0687231213	0.1461622129	0.0100538047	0.0826131904	-0.1016892117	0.0029069077	0.1338736421	0.0186824276	0.0551815283	-0.0362268575	-0.121540568	-0.1163544521	0.1429318	0.0336457686	-0.056895422	0.0559583724	-0.0760672713	-0.0364622827	0.0499602065	-0.0708776845	-0.1303827393	0.1628760186	-0.0320438471	-0.084627057	-0.0542755645	0.0745566411	-0.0176232379	-0.0885220323	0.0940744798	0.1689235287	0.0214085608	-0.099228457	-0.0235112316	0.1837100907	0.0419487138	-0.0097444339	0.0983317999	-0.0412176307	0.0620339833	-0.0234775664	-0.1182189245	-0.0344357233	0.0664914863	0.0012611184	0.0495404903	-0.0526022538	0.0390595899	0.0239495685	0.0212449086	0.106527534	0.1785944957	-0.0104257413	0.0153367469	-0.1028249518	-0.0145183311	-0.1739273672	-0.1313819772	-0.0240470749	0.0237245104	-0.1375468126	0.1626839588	-0.0861157774	0.0009395497	-0.0134907532	-0.0905002086	-0.1237800278	-0.0281846255	-0.0911229874	-0.1430308096	-0.0353874949	0.0297072803	-0.0912210143	0.0066125957	0.0576626924	-0.0841570448	0.1160515547	0.0768198896	0.0601914551	-0.0586877833	0.0283369548	-0.0774933333	0.0127943102	-0.1435113588	-0.0239563543	-0.0141413659	0.1022423503	0.020582071	0.0716837092	0.0897877085	0.0258549876	-0.0493116688	-0.00620559	3.1349999999999434e-05	3.8509347248100005e-05	9.828224999999643e-10	0.07653	0.0397379	0.00157910069641	0.0058568409	0.000819382	-0.017989518	0.0003236227578723	6.71386861924e-07	-0.000544648	-0.001024474	1.049546976676e-06	2.96641443904e-07	0.000297532	0.0001232079999999	1.5180211263999995e-08	8.8525291024e-08	2.73594e-06	0.00026162894	7.485367683600002e-12	6.84497022455236e-08	0.0
770.8348609272839	1.2918670286862834	1.668920419806727	594186.3828207852	883.4868897698246	-5.316750271998103	780549.0843951582	28.2678334547919	718.9566371455583	-0.337093510018235	516898.6460956499	0.1136320344964139	747.7044054622269	618.8193440066893	1.377553	27.491613	0.200328225	0.0891847999999999	0.1359268904	0.1063310324	0.0752971959	0.0309427774	0.0227149669	0.1174941271	0.1543687854	0.0243550154	0.1054895401	0.008934866	0.0476381013	-0.0718277035	-0.0324419135	-0.0032071808	0.0124273544	0.0350950558	0.0075701441	-0.0999646642	0.1172553201	-0.0817709106	0.1696224911	0.0477515373	0.1298307121	-0.061560892	-0.0453725529	0.0031573254	-0.0595021283	0.126901259	0.0664693047	0.0530505481	0.0065052965	0.0061559979	-0.0739322793	-0.0827503305	0.0284463288	-0.0025073053	0.0053864928	-0.2672413403	0.0106057553	-0.060045969	-0.2197065266	-0.1406239262	-0.0161506783	0.0776418203	-0.0011497992	0.0510771926	-0.0187449485	0.0588324754	-0.103935787	-0.0628545315	-0.052844195	0.0121952285	-0.0901417541	-0.0245028716	-0.0270981642	-0.0967446218	-0.1632128904	0.1196938335	-0.0511774613	0.0096983024	-0.1572957264	-0.0680646087	0.0149408867	-0.0461451324	-0.0411010029	0.0770099431	-0.0676320073	0.0765442306	0.0027698327	0.1278447465	0.0972405027	-0.110808407	0.0022726626	0.0467788814	0.0362008731	0.1184480066	0.0487246071	0.087189726	-0.0140966275	0.0096269796	0.0471192482	0.0168944717	-0.1049903459	0.0928327877	0.0872440358	0.2094568176	-0.0008154992	-0.042094697	-0.1130708629	0.0469082866	0.0590090357	0.0473335062	-0.0017316647	0.0335794934	0.0522890848	-0.1378531701	0.0590464203	-0.0680918558	0.0854806113	0.0589903782	0.2114542223	-0.1561414599	0.125230043	-0.1075692875	0.2394979964	-0.0183421141	0.0470200563	-0.0334962985	-0.1238602193	-0.0095832492	-0.0123518687	0.0486790653	-0.1513419036	0.0351885927	-0.0633136188	0.0684795591	-0.0807978694	-0.051721778	0.0882931893	0.0212145853	-0.0556345156	-0.0249091	-0.01870351	0.00062046326281	0.0003498212863201	0.0180899	-0.0584401	0.00341524528801	0.00032724448201	0.028447	0.027627618	0.0007632852763539	0.000809231809	0.000539816	0.001084464	1.176062167296e-06	2.914013138560001e-07	0.00061827	0.000320738	1.02872864644e-07	3.8225779290000006e-07	-0.000503202	-0.00050593794	2.53212252804e-07	2.559731991314436e-07	0.0
771.8836058413244	1.048744914040526	1.0998658947258704	595804.3009666051	886.8749648075766	3.388075037751946	786547.2032024402	11.47905246143785	717.1971635739901	-1.7594735715681509	514371.7714385768	3.0957472490467848	746.461097922772	652.0733030602966	1.186744	23.683655	0.20773297	0.0960248	-0.0079933996	0.0467340901	-0.012922579	-0.1034629208	-0.0852761156	-0.1105789146	0.0194971716	-0.0982034729	-0.1420648426	-0.0925285789	-0.0626992151	0.0475791023	-0.0142250007	0.0277607411	-0.0423632598	-0.1257763687	-0.1019623471	0.0247357136	0.1050963224	0.0917232222	-0.0382435936	0.1633499207	-0.0606903529	0.0617998944	0.0340634723	-0.0809498537	-0.0387859012	-0.0821204678	-0.0690980172	-0.0451070983	0.0271742457	-0.005608799	-0.0863101205	-0.0395624834	0.0258807629	0.034358288	0.0119777812	0.0186314369	-0.1240277561	0.0506307264	-0.0393765804	0.1107802498	0.1102549875	0.0003663746	0.0074137163	0.0129457293	0.0700823902	-0.0918256588	-0.0495699209	-0.0295426273	-0.1156109964	0.0181228182	0.0251100311	0.0033440083	-0.0580436333	0.0248497241	-0.0824522718	-0.0428281444	0.0524579854	0.0956869709	0.0032579803	0.063601272	0.0523105671	0.000239588	0.1863655705	-0.0122918671	0.0734271786	0.0114558764	0.1367986762	-0.09483449	0.1194571058	0.1755235304	0.0253212398	0.0231339602	-0.0682058125	-0.0933036403	0.0091975003	-0.1121963714	0.0068525854	0.0245952921	-0.0383579489	-0.0560010686	0.0684782819	-0.0507339504	-0.0523818821	-0.0896013557	0.0718105424	-0.027867295	0.028975856	-0.0468102131	-0.140981264	-0.1425553538	0.0246311092	-0.0554531699	0.1569354037	0.0064850062	0.0561877687	-0.0175248837	-0.0961262839	0.021477049	0.0518112596	-0.0412184931	0.1071782125	-0.0508019602	0.0216065635	0.0557903715	0.0211380083	-0.0433716783	0.0530737133	-0.0098050435	-0.0227861812	0.1083382843	-0.0656374023	-0.0634616492	0.0040047028	-0.1057880725	-0.0312400115	0.081154599	0.0867609543	0.0165379384	-0.0617435365	-0.00619328	0.01871582	3.83567171584e-05	0.0003502819182724	0.0811994	0.0631095	0.00398280899025	0.00659334256036	-0.0287598	-0.0572068	0.00327261796624	0.0008271260960399	-0.000490283	-0.001030099	1.061103949801e-06	2.40377420089e-07	0.000274352	-0.0003439179999999	1.1827959072399999e-07	7.5269019904e-08	-0.000503202	0.0	2.53212252804e-07	0.0	0.0
