global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
769.5044801515888	-0.1323529960426412	0.0175173155614634	592137.144973367	873.1561806152364	-3.0024757378043887	9.014860556104008	762401.7157465874	761.2690347958785	-0.8851636986980793	579530.5433390485	0.7835147734928641	765.8613155357971	568.4596941368296	1.242952	32.25827	0.183855005	0.090099	-0.1356465045	0.0265578119	-0.1048446811	0.1301456566	0.0656240452	-0.1174929878	-0.0194299252	0.0565192847	-0.1117912416	0.0273552913	-0.0539822241	0.0703150602	0.1331973727	-0.1308318849	0.0365912778	0.0489712669	-0.182533081	0.0730524387	0.0824523359	0.0158607472	-0.0384482895	0.0595041151	0.0316540776	-0.0720920048	0.029906556	0.0428821331	0.1165855823	0.0948874088	-0.0430573837	-0.1219249626	-0.0160197218	-0.0325113251	0.104935108	0.0564680318	0.0951315551	-0.036753722	0.0368877649	0.0379519731	0.0250001698	0.0959596605	-0.0028369924	0.0382906388	0.0570810618	-0.1284982612	-0.032456913	0.0794612372	0.1099795867	-0.0234696786	0.009649631	0.0431674648	-0.087614103	-0.0519204092	-0.0272896735	0.0048049971	0.1450544166	-0.0459079293	0.0845914489	0.0061015365	0.0377076806	-0.1043616145	0.0653568447	0.0453708932	0.1225804572	-0.0489556384	0.0781568193	-0.054709742	-0.0536235015	0.1062431417	-0.0974935134	-0.0316021545	-0.0799923632	-0.117323131	-0.0071131446	0.0241987965	0.0726929092	0.0538973811	-0.0573201377	-0.0210123552	0.0497250884	0.1027953131	0.0078047865	-0.0713935201	-0.1296988665	-0.0452203333	0.0868559568	-0.0269808939	0.0062422221	-0.0732027622	0.0390256631	0.0076572886	0.044639492	0.1077949652	0.0931580693	-0.0833127044	0.0626892331	0.0983014961	0.1507861834	-0.0699615977	0.016531797	-0.1310633777	-0.024674346	0.045551536	-0.0444971122	-0.077664839	-0.0536463888	0.0431196618	-0.1004666415	0.0317105085	0.0136741388	-0.0035556678	-0.1144874327	0.0106533374	-0.0185547	0.00861	7.41321e-05	0.00034427689209	0.0586802	0.0423188	0.00344336587204	0.00179088083344	-0.0511168	-0.0434792799999999	0.00261292724224	0.0018904477893183	0.000976616	-0.001428244	9.53778811456e-07	2.039880923536e-06	-0.000388022	-0.0003606935	1.5056107248400004e-07	1.3009980094224998e-07	0.000249792	-1.000000000015745e-09	1.0000000000314906e-18	6.2396043264e-08
770.1087622898899	0.6042821383010732	0.3651569026697174	593067.5057556662	875.4251299005363	2.2689492852998683	5.148130859262783	766369.1580613708	762.293036614857	1.0240018189784903	581090.6736714997	1.0485797252712572	767.6669955346362	557.6437471013957	1.211087	31.431299	0.2058089	0.133735	0.0689302589	-0.1376803171	-0.032583911	-0.0010011649	-0.140168384	0.045492196	-0.0641356751	0.0155476698	-0.0297611669	-0.0280540837	-0.0012899939	0.0271452289	0.1422774081	0.06327212	-0.1057152894	0.0407816816	-0.1197097182	-0.0270918091	-0.0277088626	-0.027571041	-0.0159734208	0.0402192747	-0.0070525131	0.0396265963	-0.0039430974	-0.0146523431	0.0171324035	0.0694169708	-0.010559303	0.1546311008	-0.0652307601	0.0827781019	-0.0255703381	-0.1188550784	0.1719149486	-0.0599483443	-0.2065072345	-0.0940350865	0.0041001623	-0.0332866711	0.139075776	0.1284622361	-0.0181286084	0.0137636528	-0.1375285577	0.002561388	-0.0420374572	-0.0885097115	-0.0290405835	0.1081532677	0.0440109325	-0.1214745389	-0.0677301642	-0.1250518494	0.0289063692	0.115524493	0.1009647053	0.070362068	0.01485635	-0.1054033388	-0.1958147447	0.0378114288	-0.0253514923	0.1258882444	0.1068991021	0.0123565283	-0.0818536251	0.0095682583	0.0197884905	0.0424801276	0.0883715485	-0.0808641724	0.0004331067	-0.0396426829	0.1256593627	-0.0575249314	-0.0276783626	0.0312584996	0.0461607506	0.0057640948	-0.0786418671	-0.036735829	0.0601861758	0.0537455305	0.0145983595	-0.1430702523	0.001466073	0.094864634	-0.0546374207	-0.0069604555	-0.0974767656	0.019020568	0.1301960654	0.0003840624	0.0271977825	-0.0473323937	0.0997651713	0.1038654672	-0.0892492335	0.0138981578	-0.0810864941	0.0688225072	-0.0446358797	-0.1624937381	0.1441500209	-0.0989026512	-0.0706197071	-0.1117462442	-0.0624056379	-0.0059244253	-0.1140958982	0.017710062	-0.0233819	-0.0048272	2.330185984e-05	0.00054671324761	0.164779	0.1060988	0.027152118841	0.01125695536144	0.0294066	0.0805234	0.00086474812356	0.0064840179475599	0.00099237	1.5753999999999985e-05	9.847982169e-07	2.4818851599999953e-10	-0.000116587	0.000271435	1.3592528569e-08	7.3676959225e-08	0.000249793	1.000000000015745e-09	1.0000000000314906e-18	6.2396542849e-08
770.7677722766942	0.6590099868043353	0.4342941627078502	594082.958780378	876.5531301182064	1.1280002176700918	1.2723844910637745	768345.3899200252	762.3733312649241	0.0802946500671168	581213.0962239777	0.0064472308294007	767.5417402073502	579.9967156804771	1.190099	30.886578	0.3229471	0.228411	-0.0277669476	0.1286364363	-0.0859653358	-0.0301916348	0.1344132587	0.0333167745	-0.1353009836	0.0433136404	-0.1286389986	0.0006217486	-0.0554966107	0.089686052	0.0214824071	-0.0321255933	0.1278885006	0.0569799782	-0.1041457865	-0.0031241701	0.0053842181	0.1512114129	0.0357125887	0.0359036321	-0.1435647263	0.0180535144	-0.0030934443	-0.0111633281	-0.0327091033	-0.0342859103	0.1182555636	0.0222343623	-0.058759742	0.0371082787	-0.0395793804	0.0019182115	-0.0207901055	-0.0966384152	0.0656064568	-0.0142660209	-0.1669820542	0.0545001251	0.0481683039	-0.0228624305	-0.1351859598	-0.006891016	-0.0326104185	-0.0669918775	0.0131514464	0.1206455514	0.1134634526	0.0707343328	0.0689958741	-0.0355978169	0.0074239238	-0.0570221455	-0.0647102158	0.0761165453	0.083173058	0.0294002176	0.0208075973	-0.1005894518	0.0263051968	0.0613889358	-0.0083117048	-0.1442115263	0.0998133022	0.0755693789	-0.1078854971	-0.0014079489	-0.0711581296	0.1410725794	-0.0042142541	0.0563098858	0.0111045333	-0.0336150613	0.0424714535	0.0026208937	-0.0511783371	0.0927399934	0.0709565491	-0.0980781066	0.0547343373	0.0512075623	-0.0153700857	0.0321510128	0.0302004128	-0.0310686455	0.0059103878	-0.0432240952	-0.0532305329	-0.1586411355	-0.0338792226	0.0782689034	-0.0825721208	0.0239757418	-0.0262699495	-0.0187118382	-0.0673723338	0.0610798432	-0.1923693858	0.0665326245	0.0893714548	0.1090736468	-0.021121304	-0.1040745319	0.0036958829	0.0940677528	0.2106293744	-0.0983599623	-0.0082224483	-0.0082906521	-0.1135094328	0.0246987197	-0.0237429	-0.000361	1.3032100000000018e-07	0.00056372530041	-0.0516243	-0.2164033	0.00266506835049	0.04683038825089	-0.0271333	-0.0565399	0.0007362159688899	0.00319676029201	0.00165377	0.0006613999999999	2.7349552129e-06	4.374499599999999e-07	0.000214871	0.0003314579999999	4.6169546641e-08	1.0986440576400001e-07	0.000249793	0.0	0.0	6.2396542849e-08
769.3034468627221	-1.4643254139721191	2.1442489180046187	591827.7933548652	874.3488214919043	-2.2043086263020086	4.858976519989448	764485.861644282	762.0788233054642	-0.2945079594599065	580764.132930641	0.0867349381852379	767.044590585459	559.6498251713485	1.173969	30.46797	0.32027608	0.230956	-0.0552883416	-0.1442823707	-0.0971437148	0.0995865373	-0.1192383786	-0.0108509632	-0.1184639118	0.0951887374	0.0456641121	0.0255411583	-0.0131337006	0.1013239189	0.0017379154	-0.0678603612	-0.1509319565	0.0493170351	-0.0533193745	-0.0454552861	-0.0685682767	0.0330354205	0.0201426725	0.0259132041	-0.0431001204	-0.0751093271	-0.0043538268	-0.1736625771	0.1524325817	0.0415232886	0.0700091724	-0.0474611005	-0.1017219972	0.055880933	-0.000151478	-0.059142525	-0.0019001297	0.0125504718	0.0747141887	-0.064765037	-0.1260916976	-0.0180054576	-0.05642059	-0.1091307002	0.0726081945	-0.0036916718	-0.2234328365	0.0053136104	0.0186960673	-0.1110545109	-0.138511649	-0.0068131084	0.0659319849	-0.0944027555	0.0419551031	0.169670663	-0.0499133314	0.086715902	0.0728074996	0.045751948	0.067953902	0.0656736876	0.0153372661	0.0073382343	0.0974301369	0.0987517516	0.0821476523	0.1060778648	-0.032992918	0.0249685286	0.0295417511	-0.0496450897	0.009537667	0.1265254943	0.0033956421	-0.0180203643	0.1212070541	-0.0991253297	-0.1186231847	-0.0238969583	0.1197902197	0.0357608053	0.0776802599	-0.0266990878	-0.0373612241	0.014526683	0.0138965886	0.0425484838	-0.205111002	-0.0685908622	0.0160905533	0.0076157846	-0.0104102892	0.0783022188	-0.1319731443	-0.0588769538	-0.0335075598	0.0405406165	-0.037694045	0.1258678348	0.0844780303	0.1504905812	0.1333842044	-0.0318978183	-0.0586964755	-0.0272313563	0.1830079676	-0.0687196244	-0.1710402133	-0.0747569458	0.0241576376	-0.0106533374	-0.1127290384	0.0315924503	-0.0255858	-0.0018428999999999	3.3962804099999927e-06	0.00065463316164	0.172978	0.2246022999999999	0.0299213884839999	0.0504461931652899	0.00252729	0.02966059	6.387194744100001e-06	0.0008797505991481	0.000943357	-0.0007104129999999	8.899224294490001e-07	5.046866305689999e-07	-0.000143863	-0.000358734	2.0696562769e-08	1.28690082756e-07	3.55342e-05	-0.0002142588	4.590683337744e-08	1.2626793696400002e-09
770.6820869304007	1.3786400676785888	1.900648436208824	593950.8791153977	878.5208373580489	4.172015866144534	17.405716387361725	771798.8616722873	762.8508017051826	0.771978399718364	581941.3456622398	0.5959506496317262	767.8887682783412	569.1752416012613	1.405657	36.480953	0.21575836	0.125467	0.1325805575	0.0901203627	-0.025182656	-0.1535887324	0.0147540495	-0.0825887486	-0.0726650367	-0.0035589042	-0.1043133117	-0.1239269091	-0.0902048179	-0.009443173	-0.0178434647	0.1461381067	0.0644585406	-0.1006472199	-0.1564853633	-0.0677988702	0.0107390518	-0.0045062478	0.0067896277	0.0439326158	0.0014347477	0.0529338703	0.0391331816	0.0302844162	-0.1329076989	0.0220956568	0.0230897284	-0.1798037662	-0.0885527152	-0.0238725446	-0.0279552323	-0.0018431315	-0.1037938252	0.0507988495	0.1660766409	0.1726373198	0.0457239216	-0.0139582653	0.0851808215	-0.1385990842	-0.1347929442	0.0164299339	-0.0473240359	0.0692386314	-0.0823650567	-0.1659494263	0.0310729096	0.0392526592	-0.0317416511	0.0774195025	0.0163782239	0.0128175542	-0.0120301666	0.0043529198	-0.0335017864	-0.0930020665	-0.0963173676	-0.0769119405	-0.0348329796	0.0168885236	-0.1593433172	-0.0332807581	0.1070119535	-0.1060675033	-0.0893651307	-0.0414100724	-0.0259863706	-0.0263070436	0.0235843023	-0.0180639098	0.001151322	-0.0448322304	-0.0810475452	0.0593554758	0.0608286837	-0.0710303047	-0.1139551104	-0.0558536483	0.1159066484	-0.0399739395	-0.0896207744	0.0229194372	-0.0065210821	0.1544232464	0.0233711657	0.034399312	-0.0214419929	-0.1573848784	-0.0502214305	0.0530142232	-0.0496732005	0.0179671986	0.0288751465	0.1125755155	-0.0164226702	0.0299016375	0.1571712251	-0.1375687967	-0.0047395172	-0.0149788235	0.1287870709	0.1028984718	0.0335444262	-0.0723159577	-0.0061990933	-0.1449605346	0.0736979589	-0.013011472	-0.1117560484	0.0383647583	-0.0259901	-0.0004042999999999	1.6345848999999985e-07	0.0006754852980099	0.0605692	-0.1124088	0.0036686279886399	0.01263573831744	0.0460886	0.04356131	0.00212415904996	0.001897587728916	0.0018168	0.0008734429999999	3.30076224e-06	7.629026742489998e-07	-4.38858e-05	9.99772e-05	1.92596344164e-09	9.99544051984e-09	0.000249793	0.0002142588	4.590683337744e-08	6.2396542849e-08
770.0867776336161	-0.5953092967846487	0.3543931588382329	593033.6450861264	874.4758238123069	-4.045013545741995	16.362134585236223	764707.9664322127	762.6045270812912	-0.2462746238913951	581565.6647248798	0.0606511903728481	767.7555572582163	567.8370487725098	1.373395	35.643658	0.24183317	0.128855	-0.0872780996	-0.0181670188	0.0351434511	0.11729282	0.0035644119	-0.0571525363	-0.0129796951	-0.042729163	-0.0933320841	0.0069626974	-0.0387887888	-0.0001371564	-0.0762402672	-0.0905735316	-0.0415436925	0.1020101049	0.0204484857	-0.0997314748	0.032728655	-0.0264547895	0.1156226367	-0.0459455471	0.0859483942	-0.2013974892	0.0745383977	-0.0698550255	-0.0099892134	0.2350497357	-0.1022211728	-0.1577612864	0.0397458017	0.0922902602	0.0895818407	-0.0722055931	0.0405846066	0.1097786615	0.0461096346	-0.0676266017	-0.0836934553	0.0343319352	-0.1669798217	0.1038329374	-0.0478122658	0.0239746357	-0.0288105488	0.0962896606	0.0326247428	0.1435924167	-0.0363980955	0.0184041537	0.0790180939	-0.018827975	0.0967546577	-0.1051067672	-0.0844947482	-0.0830377516	-0.095686963	-0.1327540137	-0.1074853545	0.1005361052	-0.0943721034	0.1589258003	0.1141156136	0.0167509151	0.0667859189	0.0908108576	0.0673205269	-0.0526327348	-0.1131190641	-0.0858144727	-0.0337121961	-0.0820333397	-0.0629155358	0.0691652862	-0.128166413	-0.0615998487	-0.032017589	-0.1175016997	0.0782547152	0.0508713369	-0.083381227	-0.1240824879	-0.1634416065	0.0391483879	-0.0367426866	-0.0460358415	-0.2199119954	-0.1394773958	-0.0030672373	0.0922816879	-0.1058558823	0.0698392919	-0.0477299565	0.0883642328	0.0504648089	-0.0004733243	-0.0624290363	0.1000386705	-0.0373364994	0.0897874516	0.103028299	0.0335193316	-0.061464929	-0.0919695125	-0.1937906523	-0.1099810334	0.032992941	0.0694533344	0.0382657921	-0.0153640485	-0.110592125	0.0449896151	-0.0123678	0.0136222999999999	0.0001855670572899	0.00015296247684	0.00179734	-0.0587718599999999	3.2304310756e-06	0.0034541315278595	-0.0671801	-0.1132687	0.00451316583601	0.01282979839969	0.0008775859999999	-0.000939214	7.701571873958245e-07	8.821229377961877e-07	-0.000116361	-7.24752e-05	1.3539882321e-08	5.25265461504e-09	0.000138076	-0.000111717	1.2480688089000001e-08	1.9064981776e-08
770.5346313007673	0.4478536671512074	0.2005729071807845	593723.6180338094	878.0897960405977	3.613972228290777	13.060795266857005	771041.6899106184	763.038174737182	0.4336476558908089	582227.2561062502	0.1880502894595934	768.326731042519	569.254087269039	1.10303	28.62689	0.32632591	0.197919	0.0549411906	-0.0193776809	0.0723939441	-0.0462289213	-0.020874853	0.0401112958	-0.0353366076	-0.1188353472	-0.0313809205	-0.1342868436	-0.0919414461	-0.0635904134	0.0110019597	0.0687737222	-0.0289757179	-0.078210179	-0.0783491242	-0.1076156944	-0.035428799	-0.0945673858	0.1539978692	-0.0776870355	0.2173317557	0.0416964211	-0.1927768907	0.0955572327	-0.0718912062	0.0268097679	0.0227138431	-0.0115868618	-0.008106797	0.1231516296	0.1568607213	-0.1235946028	-0.0556440439	0.019145656	-0.0469028656	-0.0106009942	0.0853436167	-0.0382626031	-0.0848206448	0.0575697478	-0.1232333136	0.0093083015	-0.0075987407	-0.017353172	0.0273392157	-0.0462800019	-0.0265837237	-0.0158435577	0.0145650408	0.0673911848	0.0384041997	-0.0348724969	0.0499805808	0.1428798684	-0.0640504893	0.1390763064	0.051316427	0.1637328822	0.021935958	-0.0690600898	-0.0529881123	0.0538772025	0.0849100329	-0.1206472011	-0.0302258163	-0.1676303352	0.0090338605	-0.0726838396	0.0915091376	-0.0170170614	-0.0435854168	0.0959365362	-0.057826543	-0.0324388319	0.2076953283	0.0022323604	0.0509271123	-0.0317635833	0.1229317694	-0.0498009745	0.0707240434	0.1624592577	-0.0197358128	-0.0466894905	-0.1831000318	-0.0288168345	0.0223306686	0.0712267707	0.0026166318	0.0290417232	0.141365905	0.0366494316	0.0376795657	-0.1493907489	-0.0665934015	-0.0838275504	-0.0219758073	0.0828574862	-0.1602808761	-0.0711994814	0.0268921449	-0.0854882365	-0.0429643725	-0.0338024248	-0.0551238744	0.006518319	0.0228983167	-0.017710062	-0.1092392569	0.0514415587	-0.0241437	-0.0117759	0.00013867182081	0.00058291824969	0.16809	0.1662926599999999	0.0282542480999999	0.0276532487698755	0.0401067	0.1072868	0.00160854738489	0.01151045745424	0.0012019	0.0003243140000001	1.4445636100000002e-06	1.0517957059606493e-07	0.000220666	0.000337027	4.8693483556e-08	1.13587198729e-07	-1.9994e-05	-0.00015807	2.4986124900000005e-08	3.9976003599999997e-10
769.5821981333957	-0.9524331673716232	0.9071289383095428	592256.759683829	878.2767774340126	0.1869813934149533	0.0349620414833975	771370.0977798741	762.1092259511352	-0.9289487860468172	580810.4722798384	0.8629458470978552	767.8417959694448	573.3936724739167	0.938749	24.363316	0.229316235	0.165203	-0.0201937021	-0.00152873	0.0001074353	0.0409431304	0.0276419084	-0.0084862032	-0.0526796256	-0.047632157	-0.0502324475	-0.067281664	0.0165586042	-0.074697256	-0.1187808028	-0.0206151584	-0.0298526692	0.1485457766	-0.133574602	-0.0798118278	0.1391628387	0.0903511247	0.0366192197	-0.0364813062	-0.1204561156	0.0369323111	-0.0772553494	0.0993607611	0.0246194373	-0.0602862832	-0.0851071997	0.0024630608	0.0365559743	0.1090404711	-0.1073955207	-0.0542701746	0.0178524482	0.1406157486	-0.0300732283	-0.1088375417	-0.0320345516	-0.1784143906	-0.04796045	-0.0146268146	0.0879549976	-0.0986036408	0.0596981577	0.0021964494	-0.1492101188	-0.0345332605	0.0954674602	-0.1122575232	-0.0484136039	-0.0309260236	-0.022033078	0.1256522828	0.157694615	-0.0535813178	0.0488031325	-0.1098196765	-0.0680261024	0.1640189721	-0.0699596642	0.016742127	0.0212036826	-0.0018428704	0.1446991577	0.1422830313	-0.0232939689	-0.1409757233	-0.058730947	0.0478370439	-0.0379146643	-0.0842677844	-0.1763278675	0.0995456718	0.0493199887	-0.0566094293	-0.0046750366	-0.0521913301	0.0867818968	0.0373390161	0.1345690929	-0.0149170268	0.0679893062	-0.1000318425	-0.1014049834	0.0557940432	0.0273079606	0.0460430125	-0.0098100276	0.074401878	0.0815658706	-0.0529875595	-0.0778821951	0.0509262482	0.0525316797	-0.0261978918	0.2178610462	0.0359408065	-0.1595840323	-0.0533897753	0.0385673978	-0.0255414993	0.0127150476	0.0644452207	0.1091915644	-0.127666442	-0.0651001636	0.1884140801	-0.1501096969	-0.0200485104	-0.1076997553	0.0576957916	-0.0124746	0.0116691	0.00013616789481	0.00015561564516	0.0123565	-0.1557335	0.0001526830922499	0.02425292302225	-0.011451	-0.0515577	0.0001311254009999	0.0026581964292899	0.00137341	0.0001715099999999	1.8862550281e-06	2.9415680099999983e-08	0.000232008	1.1341999999999987e-05	5.3827712064e-08	1.2864096399999969e-10	-4.42607e-05	-2.4266700000000003e-05	5.8887272889e-10	1.95900956449e-09
768.7036118953971	-0.8785862379985474	0.7719137776004402	590905.2429410293	876.2333453196071	-2.0434321144055048	4.175614806183752	767784.8754499898	762.6228666809426	0.5136407298074346	581593.6367846588	0.263826799317114	767.5800074645847	560.2474282508788	0.921155	23.906698	0.248058705	0.134223	0.0525783214	-0.0075765001	-0.0918145011	-0.0585970569	0.0021870985	-0.0574267684	0.0151634028	-0.0456996026	0.0367992699	-0.0763608852	-0.168549309	-0.0444598183	-0.0734763686	0.0399732648	0.0004470284	-0.0210770642	-0.1345476235	-0.0953978526	-0.069856811	0.0137368586	-0.0617339004	-0.0679467382	-0.0596032572	-0.0680505554	0.0509929983	0.1094476283	0.0681772986	0.0550326725	0.0514370482	-0.0060448153	-0.0722294463	-0.0407978084	-0.0234614805	-0.0140841792	0.0044005397	0.1012806327	0.0345153801	-0.0791263264	0.0256871113	0.0620250583	-0.0839485551	-0.0646505666	-0.0934369615	-0.0256634346	0.1935921245	0.0572020367	-0.1215709885	0.0821020752	0.0576383463	-0.1595971762	-0.0286743218	-0.1283225293	-0.0315373902	-0.1674026177	0.0361159566	-0.0911848531	-0.0393285506	0.0136403519	0.0413496175	3.3665e-05	-0.0564671956	-0.1103268427	-0.0469425419	-0.0032524546	0.0930978743	-0.0144030892	-0.0661331982	-0.0536334197	0.0724226263	-0.0866470434	-0.0342187273	0.0174034781	-0.0197309857	-0.0656083634	0.014698638	0.0379335722	-0.0374251459	0.0102629685	0.1632167658	-0.0090669881	0.0201975169	-0.09607531	0.0287592721	-0.0406332614	-0.0549651517	-0.0091499804	-0.0662655727	-0.0619857719	-0.0276931389	0.0622895287	0.0547494389	0.009141162	0.0311323171	0.1325356486	-0.1403011292	0.0155070158	0.0325171979	-0.1388828389	-0.0292799056	-0.172274235	0.0370938223	0.0745314382	0.1056430464	0.1141071761	0.0236680036	-0.0867585257	0.0921790265	-0.0335581963	0.0846039144	-0.0223783947	-0.1059762505	0.0637282764	-0.0297541	-0.0172794999999999	0.0002985811202499	0.0008853064668099	0.123468	0.1111115	0.0152443470239999	0.01234576543225	0.04557	0.057021	0.0020766249	0.003251394441	0.00248876	0.00111535	6.1939263376e-06	1.2440056225e-06	0.000354599	0.000122591	1.25740450801e-07	1.5028553281e-08	-2.92676e-05	1.49931e-05	2.2479304761e-10	8.5659240976e-10
768.865689604766	0.162077709368873	0.0262691838742608	591154.4486514124	876.4731580208567	0.2398127012495479	0.0575101316806049	768205.1967310535	762.3180297383285	-0.304836942614088	581128.7784641271	0.0929255615823047	767.8915533953005	571.7597145677246	0.893849	23.198036	0.183078324	0.0900761	-0.0464979232	0.0144053043	-0.0654005227	0.0454103858	0.0318063603	-0.0621203268	-0.0054934596	-0.002512517	-0.0484266739	-0.0668103422	0.0361609599	-0.1268571899	0.0120216867	-0.0521422219	0.0066153162	-0.0007922379	-0.079707408	-0.0806880141	0.079271096	0.0515150544	0.0372403921	0.1341701408	0.0706092545	0.059158421	-0.0038666197	0.1488947361	-0.0760129522	0.0879692136	0.0785615145	0.007028865	-0.1368361532	-0.2101981425	0.1099065911	0.0817450001	-0.0781679654	0.030534976	-0.0642596503	0.0175833738	0.2258857876	0.0026186274	0.023134515	0.0096380062	0.0431520835	0.0912815698	0.0678930511	0.0227463257	0.0009385357	0.0496014399	-0.061682954	0.0533225304	-0.0492616537	-0.0250776612	-0.0006934179	-0.0029653163	0.0444406216	0.1242741128	-0.066631876	0.0876606478	-0.1190318443	-0.0963792495	0.0665921045	-0.1056535165	0.0348735967	-0.0281926397	0.0604276016	0.0018259562	-0.0859777128	-0.0904570777	-0.0808323385	0.0275486615	-0.0110713665	-0.0680023398	0.0692780919	0.0331279897	-0.1301005872	-0.0443036069	-0.0892272505	-0.0317395517	-0.019552703	-0.0596490231	0.1495038447	0.0533169954	-0.015224887	-0.0295608764	-0.0361154549	0.0705729289	0.0799843231	0.0708559014	0.1316953078	-0.0439718204	-0.0150205711	0.0719055401	0.2614676732	-0.0129972676	-0.0878086267	-0.0888748786	-0.0575868662	-0.1317714248	0.0795032319	-0.1533488475	0.0250780297	-0.0222815002	0.0420169927	0.070539859	-0.0244103326	0.0397004706	-0.039359812	0.0168880764	0.1180036231	-0.0246987197	-0.104071687	0.0695158277	-0.0181453	0.0116087999999999	0.0001347642374399	0.00032925191209	0.0811647999999999	-0.0423032	0.0065877247590399	0.00178956073024	-0.00931035	-0.05488035	8.66826171225e-05	0.0030118528161225	0.00117847	-0.00131029	1.3887915409e-06	1.7168598840999998e-06	0.000496382	0.0001417829999999	2.46395089924e-07	2.0102419088999997e-08	4.37888e-06	3.364648e-05	1.1320856163904e-09	1.91745900544e-11
