global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
730.1497589197644	-1.2694572531793256	1.6115217176495982	533118.6704505901	750.0994096366911	-1.6503731766288183	562649.1243373125	2.723731622135897	715.4369037227784	2.083224927608285	4.339826099008543	511849.96320843615	712.9777579204189	576.2613870970258	0.908735	21.276844	0.0532927499999999	0.0294333	-0.2490622354	0.084836471	0.0281632928	-0.0075107074	0.2623178448	0.0819120036	0.0176587085	0.0301175672	0.0269599504	0.027991687	-0.0313880002	-0.0242797126	0.1786626559	-0.0861261399	-0.0544026929	0.0458156301	0.0124073989	0.0682673223	0.116951713	-0.0208838151	-0.0160126055	-0.07275614	0.0198781737	-0.0080258949	-0.0113449722	0.0357924798	-0.0828608116	-0.0676829957	-0.1049531513	-0.0120721215	-0.0408349914	-0.1313904129	0.0036248846	-0.1299155431	-0.1766052887	0.0651471822	-0.0482189933	0.086759931	-0.0693275655	0.1024401449	-0.074324007	-0.0847826681	0.089558622	-0.1310562587	0.0022652147	-0.0274866459	-0.0386924639	0.1627224571	0.0118462653	-0.0114127461	0.0938823662	0.0951194125	0.0720909927	-0.0013201761	0.0647037817	0.1509922083	0.1425747228	-0.0159278021	-0.0745859416	0.0295188818	0.1268477678	-0.003935488	-0.0005214197	-0.0407946494	0.0186666359	0.0767164803	-0.079131996	0.0158798235	0.0318783728	-0.0978819225	0.000992903	0.1371095501	0.0727103836	-0.077042117	0.0266407481	0.0107377306	0.0334117704	-0.0607436646	-0.0470015678	0.1169525712	-0.0562631673	-0.0425353059	0.0258067455	0.1148465343	0.0789212219	-0.0126652898	-0.0620174713	-0.0260222041	0.1208302469	0.068528697	0.0615618386	0.0825508515	0.106583495	-0.0402518926	-0.0020110106	0.0811011576	-0.0059244253	-0.1140958982	0.017710062	0.0510947	-3.4600000000002684e-05	1.1971600000001855e-09	0.00261066836809	0.136966	0.024632	0.018759685156	0.000606735424	0.118273	0.0118209999999999	0.0001397360409999	0.013988502529	-0.00251766	0.0001365199999999	6.338611875600001e-06	1.8637710399999945e-08	0.000466105	0.0	2.1725387102500002e-07	0.0	-0.000445247	-0.000199583	1.98244891009e-07	3.9833373889000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.0122344839135	-3.137524435850878	9.84405958556137	528546.7890892929	748.6357088171014	-1.4637008195896897	560455.4245160839	2.1424200892675294	714.7512071707885	-0.6856965519899632	0.4701797614109242	510869.28815209935	712.6753853065537	573.1962864371408	0.9446230000000002	22.117119	0.04978085	0.0263242	-0.2034578307	0.0847780274	-0.0692072693	0.110301616	0.1660970243	0.122609936	0.1118891572	0.0313585579	-0.0319561993	0.1435984689	0.0082876007	0.0314266162	0.1366556514	-0.0256986241	-0.1034472346	-0.0096058084	-0.0206640545	0.0283991293	-0.03813877	-0.0885115383	-0.0246304917	-0.0791349529	-0.1741592704	-0.0765889123	0.0326795471	-0.0141079691	-0.1198531962	0.0473059075	0.1259858869	-0.0783467118	0.1462689877	-0.2465947145	0.0314040109	0.0247254725	0.003031324	-0.07567365	0.0454414745	0.0039460123	0.1457797863	-0.1232596429	0.0243340453	0.0539210597	-0.0922279518	0.122888535	-0.0003059797	0.0317325032	0.042769399	0.0023976537	0.0548208729	-0.035371509	0.1355183604	0.0384941809	0.0143954265	-0.1640880131	-0.1208005782	0.1381896968	0.0522728475	-0.0018649596	-0.084233239	0.0040791791	0.0997046239	-0.0488080261	0.0202687619	-0.0233676252	0.1335306413	0.0709678717	-0.1490445376	-0.0788146895	0.1233780594	-0.0377376968	-0.0147195416	0.0417478759	-0.1119636195	0.029774032	-0.0730051303	0.040664483	-0.0529697613	-0.128271891	-0.0291545777	0.0570167203	-0.0916777219	0.0721473924	0.0082424515	-0.1750346254	-0.2012813028	0.0286998308	-0.0101677664	-0.1166207273	-0.1102042291	0.0060250874	0.0466564275	-0.1076848091	-0.1805481929	0.1016643787	0.0390439467	0.0333576958	-0.0082906521	-0.1135094328	0.0246987197	0.0402851	-0.0108096	0.00011684745216	0.0016228892820099	0.122896	-0.01407	0.015103426816	0.0001979648999999	0.118211	-6.20000000000065e-05	3.844000000000805e-09	0.013973840521	-0.00218534	0.00033232	4.7757109156e-06	1.1043658240000006e-07	0.00063057	0.0001644649999999	3.976185249e-07	2.7048736224999997e-08	-0.000445247	0.0	1.98244891009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.0074223819075	-2.0048121020059853	4.019271564349657	525635.7625088576	743.5678723024529	-5.067836514648548	552893.1807203969	25.682966939205137	714.6039198915764	-0.147287279212037	0.0216935426176845	510658.7623244066	712.3237719979494	557.931509487957	1.045221	24.472486	0.05970665	0.0306179	-0.1241326575	0.0674543957	-0.0351345065	-0.0256009156	0.0938485643	0.0091379754	0.0547659961	-0.0791981227	-0.0256520694	0.104925316	-0.1012459653	0.0718612476	0.115291424	-0.0012910141	-0.1188680956	0.1042534791	-0.0063570967	0.0071025252	-0.0676737608	-0.015219213	0.0494956097	-0.0867172978	0.0661362942	-0.0249122962	-0.0482803374	-0.0608052893	0.0072497417	0.0941675758	0.0914800731	-0.134809808	0.0514250628	-0.0851932577	-0.119882336	0.0023738819	-0.0322939395	0.0311370162	-0.1512285222	-0.0516797931	0.1681296921	0.1007142437	0.1770033189	-0.0833898188	-0.0202921754	-0.0282389893	-0.1641084018	-0.0358007974	0.0407906944	0.0241558322	-0.1077368526	0.0464363121	-0.0083007529	-0.0959646707	-0.0613324454	0.0989033443	-0.0964056307	0.0935844897	0.0542031148	0.033636335	-0.1137082038	0.0669328672	-0.0850615826	-0.1277458768	0.0583995666	0.0233786186	0.017624031	-0.0020537503	-0.0916094559	-0.0738913573	-0.0335043286	-0.0776638634	0.0484431981	-0.0458200528	-0.0621732707	-0.0784616487	-0.0072432835	0.0267587023	0.1237129603	-0.1411848881	-0.1210855832	-0.0985527991	-0.0570889952	0.0768816969	0.2422705033	-0.076055552	0.0133005454	0.0362066584	0.0569112632	-0.0727769257	-0.0050931057	0.0620637085	0.0276351203	0.1017938089	0.0330653749	0.0652197591	0.0122892979	-0.1342513769	-0.0106533374	-0.1127290384	0.0315924503	0.0444691	0.004184	1.7505856e-05	0.00197750085481	0.1124	-0.010496	0.01263376	0.000110166016	0.141911	0.0237	0.00056169	0.020138731921	-0.00244586	-0.0002605199999999	5.982231139599999e-06	6.787067039999988e-08	0.000796583	0.000166013	6.34544475889e-07	2.7560316169000005e-08	-0.000445247	0.0	1.98244891009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.519154351945	-0.488268029962569	0.2384056690835282	524928.0050228575	740.0826981495553	-3.485174152897571	547722.4001003258	12.1464388760253	713.115655068545	-1.4882648230313862	2.2149321834726434	508533.9375038401	710.8742649374952	549.6179388846252	1.058264	24.777861	0.266750535	0.151055	-0.0953296304	-0.0100780122	0.0286774774	-0.0540822805	0.0628837132	0.0503130164	-0.0561744646	-0.0700439349	-0.0447682983	-0.0132677975	-0.0149087955	0.0550845024	0.0850661316	0.0818316471	-0.1146409074	0.1252757771	0.0765374605	-0.0284817348	0.0124904054	0.040305743	-0.0035205783	-0.0144808691	-0.0277327858	-0.0114964699	-0.0930834498	-0.0055902471	-0.070054665	-0.0525183935	0.1093931388	0.1415471961	-0.0047965068	0.1003396558	0.0220000389	-0.0008719993	-0.0840190659	0.1651665092	-0.0053193034	0.1074438064	0.1344803849	0.0488132908	-0.0481698944	-0.1493697858	0.0774455598	-0.0766219237	-0.0179819496	0.0953679402	-0.0967716333	-0.1332390947	-0.091236714	-0.0418392852	-0.0260804562	0.2134912267	-0.0267854924	-0.1080837952	-0.0138200583	0.0868891477	-0.037636479	0.0094908972	-0.0988019671	0.1765376761	-0.0478347152	-0.0307605087	-0.0440757947	-0.0273206757	-0.0684547898	0.0080272027	-0.0095349016	-0.06051434	-0.0325129733	0.0036307265	0.121825293	-0.016239648	0.0405338937	0.1269480401	-0.1780593271	-0.0565452979	0.0751240481	0.0308464198	0.1173956177	0.0239178722	-0.1235486014	-0.0380591652	0.1111922368	0.0453560014	0.1825712028	-0.0289467209	0.1029224978	-0.0191376916	-0.0029584026	0.0656424651	0.1912179288	-0.0723882593	-0.0249174892	-0.0844148562	-0.0720037706	0.0551131768	-0.013011472	-0.1117560484	0.0383647583	0.0182225	-0.0262466	0.0006888840115599	0.00033205950625	0.0376124	-0.0747876	0.0014146926337599	0.00559318511376	0.0203648	-0.1215462	0.01477347873444	0.00041472507904	-0.00228932	0.0001565399999999	5.2409860624e-06	2.450477159999991e-08	6.97203e-05	-0.0007268627	4.860920232089999e-09	5.2832938465129e-07	-0.000445247	0.0	1.98244891009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.5073454224545	-0.0118089294904848	0.0001394508157112	524910.8935710918	739.323414260436	-0.7592838891192741	546599.1108737083	0.5765120242760902	712.9458891880214	-0.1697658805236415	0.0288204541899673	508291.84091009846	710.4238100450018	544.7280018817561	1.142175	26.742527	0.1353959199999999	0.075101	-0.0962017841	0.0719365381	0.0487495853	0.1193765618	0.1138927822	0.0110446847	0.0096792835	-0.0159711945	0.0631366982	0.0167750465	0.0630762252	-0.028650025	0.046461465	-0.0809411235	-0.0244985749	-0.0418452362	-0.0355708242	0.0241256114	0.0100147385	-0.0854692681	-0.0278655498	0.0432096884	-0.0013301662	0.0064342088	-0.0367352499	0.0098391545	-0.042528871	0.0995135915	0.0572401285	0.0828693394	-0.0091806054	-0.0495677157	-0.139439869	-0.0139220715	0.0839050515	-0.164005072	-0.0223764242	-0.0410424502	0.0063624526	0.0331309489	0.0781150676	-0.0772018349	-0.0181592284	0.068370922	-0.0131184238	0.0818641357	-0.0683749099	-0.0678420499	0.1422997784	0.0344763716	-0.0273659491	0.0711609575	-0.1115569894	0.1357236162	-0.1302495584	0.0173890349	0.0978525646	0.0348261117	-0.0089616142	-0.0432311797	0.0639067647	0.0117354238	0.0137073544	-0.0641697255	0.0892877498	-0.0494967947	-0.0550480762	0.0320044607	-0.0158770795	0.015941462	0.003787199	-0.0070289382	-0.0843833942	0.0434295033	-0.0837062681	-0.0104942504	0.0785471	-0.0455157196	0.0348867407	0.0453814285	0.1182243763	0.0553920455	0.0413059064	-0.1188770486	-0.0942159822	0.1477261277	0.1475370015	0.0326814976	0.1111953134	-0.0117180821	-0.0738187274	0.0095675637	-0.0789684399	0.0769292207	0.1254876806	-0.07634169	-0.0153640485	-0.110592125	0.0449896151	0.00680911	-0.0114133899999999	0.000130265471292	4.63639789921e-05	0.0855255999999999	0.0479131999999999	0.0073146282553599	0.0022956747342399	0.0673127	0.0469479	0.00220410531441	0.00453099958129	-0.00281887	-0.0005295499999999	7.946028076899998e-06	2.804232024999997e-07	1.68417e-05	-5.28786e-05	2.8364285888999996e-10	2.79614633796e-09	-0.000445247	0.0	1.98244891009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.2409788897721	-0.2663665326823548	0.0709511297332199	524524.9955032154	741.9934399844993	2.6700257240632936	550554.2649800308	7.129037367159715	711.9761345480822	-0.9697546399391967	0.9404240616836012	506910.01616602886	709.7390804701802	559.3636995299775	1.206339	28.244835	0.1437330049999999	0.0748063999999999	-0.1272470744	0.0359725518	-0.0303457559	0.0983932448	0.0787378712	0.1304639003	0.0576236078	-0.0638297133	-0.0426328774	0.0426562486	-0.0594277366	0.0698370614	0.0234915735	0.0648136872	-0.1251412715	-0.0280850244	0.0094489158	-0.0757943749	0.0886927629	-0.0459474942	0.1000687318	-0.0483013436	0.002940248	0.023556247	0.090462636	-0.0740099545	0.0401071073	-0.0587836405	-0.1231227346	0.0083938919	0.0625377149	-0.2028247733	-0.1583169452	-0.0092213468	-0.0207671736	-0.0158177351	-0.0764156039	-0.0374557157	-0.1081746831	0.0048363024	-0.0728524303	-0.0231239874	0.0409752065	-0.0056756741	-0.0111067151	0.0397951774	-0.0692012463	0.0261595022	-0.0977215784	-0.0034910717	-0.0679844549	-0.0361859822	-0.1502088146	-0.0219714822	0.0100416184	0.0489429211	-0.0418089957	0.0915612532	-0.0725763928	0.0585543034	0.0659441676	-0.0360191402	-0.061135957	0.1215869255	-0.0235138004	0.0411269616	-0.0637390031	-0.013419006	0.1239331539	0.0177279803	0.0032279722	-0.0926282675	0.048892191	-0.0417257616	0.11721835	0.0475926832	0.1101181345	-0.0073338831	-0.1705563549	0.0963805691	-0.0299646703	0.0528165366	0.0281449017	0.0142964253	-0.0430109533	0.094755155	0.0346705995	0.1535070356	-0.045067167	0.0942055396	-0.0080809557	0.0826374205	0.0627763487	0.01847323	-0.0727874608	-0.0308727316	-0.017710062	-0.1092392569	0.0514415587	0.0162597	0.0094505899999999	8.931365134809997e-05	0.0002643778440899	0.0439059	-0.0416196999999999	0.0019277280548099	0.0017321994280899	0.0187789	-0.0485338	0.00235552974244	0.00035264708521	-0.00269595	0.0001229199999999	7.2681464025e-06	1.510932639999997e-08	0.000719288	0.0007024463	5.17375226944e-07	4.9343080438369e-07	-0.000388035	5.721200000000001e-05	1.5057116122500004e-07	3.273212944000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.859844696604	-2.3811341931681227	5.669800045874407	521081.6353854053	733.543429562053	-8.450010422446326	538085.9630536586	71.40267613945153	713.3372946444033	1.3611600963211004	1.8527568078168672	508850.0959305962	711.4316128183531	541.7112919373296	1.145316	26.816074	0.2137898	0.11832	-0.0553184665	-0.0480171779	-0.0724692535	0.0464628672	-0.0402619119	0.1521356398	-0.0309785865	-0.0521579298	-0.0113450783	-0.0329725687	0.0235391737	0.0729249409	0.1006995803	0.047594585	0.0269566546	-0.0807810207	0.1457891064	0.0097199902	0.1251761919	0.1839728595	-0.1448080713	0.0958683033	0.1053456804	-0.0947817127	-0.0088144324	-0.0239639449	0.0304420401	-0.0183318707	0.0528275993	-0.0174370402	0.0089748895	0.0093028351	0.1407442049	0.0393087722	-0.0364674842	0.0543587026	-0.0982407322	-0.0425506427	-0.0594699215	0.1041655391	0.1449682255	-0.1078709018	0.0911461576	-0.012366474	0.0061480205	-0.0307778346	-0.1075870177	-0.0791077078	0.1296337786	0.0785556462	-0.0210866218	-0.1152391447	-0.0499475727	0.0336073571	0.027883256	0.11728076	-0.0505888527	0.0534136185	0.1044691963	0.020071542	0.0679882324	-0.0938185177	-0.0857604659	-0.1103627943	-0.1226911228	0.0764935764	0.0731080573	0.2142823158	0.0089982367	-0.1305919154	0.1426151764	0.005972953	0.0318879868	0.0227330708	-0.0660534164	-0.0167464168	0.038248366	0.0741351471	-0.0095255439	-0.0611465686	-0.0688652525	0.1078851731	0.0134555022	0.0272562239	0.1692888343	-0.1800954214	0.0696182459	0.1019407217	0.0200203242	0.0495119951	-0.1257397967	-0.0307612984	-0.0632416004	0.0658724082	-0.046113422	-0.0212724365	-0.0200485104	-0.1076997553	0.0576957916	0.0220658	0.0058061	3.371079721000002e-05	0.00048689952964	-0.0211495	-0.0650554	0.00044730135025	0.00423220506916	-0.0667147	-0.0854936	0.00730915564096	0.00445085119609	-0.00191739	0.00077856	3.6763844121e-06	6.061556736e-07	0.00103221	0.000312922	1.0654574841e-06	9.7920178084e-08	-0.000445247	-5.721200000000001e-05	1.98244891009e-07	3.273212944000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.7192310326722	-0.1406136639318447	0.0197722024843377	520878.6484423916	734.6397711539624	1.096341591909436	539695.5933611463	1.201964886150516	713.9207745049308	0.5834798605275182	0.3404487476412121	509682.8722697203	711.8237162163061	531.2634661518852	1.036723	24.273514	0.2851665	0.161809	-0.0233397046	0.0295887041	0.0249743962	-0.0324876032	0.0220853012	-0.0106564254	-0.0723934886	-0.0329329263	0.003233155	0.0273569118	-0.0109010348	-0.0945241832	0.0727287626	-0.00502446	-0.0416379989	-0.0520125521	0.0176463033	0.0541791378	0.0561813048	-0.0632873428	0.0296539002	-0.0844347647	0.0944166509	0.004147683	-0.0899538792	-0.0052961484	0.0364992247	0.0819718068	-0.1357438111	0.1094562198	-0.0656263003	0.1141525079	0.0403462562	-0.0338015571	0.0600350249	0.0096239198	-0.0417658369	0.014377934	0.0011853191	-0.0309641985	0.0319566626	-0.0028962903	0.0299405963	-0.1268478973	0.0504960932	-0.172888007	0.1024236343	-0.0362354217	-0.0045005078	-0.1371809988	-0.0907239334	-0.0928906859	-0.0966998919	-0.1046962991	-0.1926289088	0.0430410463	0.0595182124	0.0297062408	0.0040679556	0.0344802681	0.0560993893	-0.0221366061	0.0238713092	-0.0125550607	-0.029976991	-0.0900639425	-0.097642035	-0.0530094392	-0.1940401755	0.0764009074	0.0808523354	0.0363284742	0.0170553617	0.0054865306	0.0031555425	-0.1082513082	0.0324571196	0.0502877149	0.0415784812	0.0273260578	0.129914272	-0.0864219913	-0.0273514562	0.1718030438	-0.0042409824	0.0402823998	0.0094851049	0.0136519177	0.0881954524	0.084325489	-0.0084311658	0.0381238362	0.0148018602	-0.0340921732	0.063519128	-0.1716153812	-0.0223783947	-0.1059762505	0.0637282764	0.0156433	-0.0064225	4.124850625000001e-05	0.00024471283489	0.0842312999999999	0.1053807999999999	0.0070949118996899	0.0111051130086399	0.0371918	0.1039065	0.01079656074225	0.0013832299872399	-0.0029423	-0.00102491	8.657129290000002e-06	1.0504405081000004e-06	0.00103221	0.0	1.0654574841e-06	0.0	-0.0008094709999999	-0.0003642239999999	6.552432998408381e-07	1.3265912217592714e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.2042018442722	-1.5150291883999216	2.2953134417037253	518694.0923541452	734.20756915697	-0.4322019969924895	539060.7546073868	0.1867985662042959	711.8598297546629	-2.060944750267936	4.247493263656964	506744.4172183377	709.984542367148	534.1360699924476	1.022248	23.934599	0.0820111	0.0443579	-0.0263928088	0.0617268567	-0.0772711124	0.138489493	0.0089992052	0.0971284682	0.0332286083	0.0484920426	-0.0467363739	-0.0571042417	-0.0355531826	0.0214609094	0.0062864573	0.0767502074	-0.0770960333	0.035311326	0.104446644	0.0724717526	0.1072667082	-0.0361161118	-0.0704936707	-0.0313894428	0.0073988708	0.027613033	0.0136579665	-0.0501867553	0.0632412033	-0.0438059291	-0.0656582727	0.0591589431	-0.1732568678	0.0107389294	0.0406417032	-0.0431695856	0.04406827	0.1372639886	0.1144860616	0.0163025273	0.0244869775	0.0115137426	0.0571858822	-0.0343902445	-0.0137923797	0.0720376243	0.008141919	-0.0299737072	0.110539022	0.1528008706	0.0216337855	0.0836357406	0.2019053216	0.0337091556	-0.0552956923	0.1109792138	-0.0396298545	0.0511073802	-0.0574626578	-0.0086943862	-0.0237248374	0.11691923	0.1175557753	-0.0719317244	-0.0221038547	-0.0038331045	-0.026364849	0.0035453346	-0.0156722226	0.0856888567	0.0176461569	0.044771359	0.0047620635	-0.0247169773	0.0029007773	-0.0308850803	0.1002559118	-0.1085770557	-0.1313498874	0.0525048422	0.0423109342	0.0436656834	-0.0098148616	-0.0446138294	-0.037621943	0.0929831022	0.1465323481	0.0241148398	-0.0279104072	-0.0992192592	0.0248735327	0.03359915	0.0116911414	0.164534139	-0.0903324438	0.0959611985	0.1184932064	-0.0263341546	-0.0246987197	-0.104071687	0.0695158277	0.0225777	0.0069344	4.808590336e-05	0.00050975253729	0.0627109	-0.0215203999999998	0.00393265697881	0.0004631276161599	0.0566074	0.0194156	0.00037696552336	0.00320439773476	-0.00232081	0.00062149	5.3861590561e-06	3.8624982010000017e-07	0.00103221	0.0	1.0654574841e-06	0.0	-0.000748147	6.132399999990001e-05	5.59723933609e-07	3.760632975987736e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.2693334746062	-1.934868369665992	3.743715607933933	515910.8354100551	733.1733269864403	-1.0342421705296374	537543.1274043657	1.0696568673018556	712.3264662424206	0.4666364877576825	0.2177496117068257	507408.9945094143	710.3228496704613	526.7528879915258	1.006594	23.568075	0.0844331	0.0543014	0.0209142526	0.1298543486	-0.1291459678	0.2001541716	-0.0256646497	0.1425996707	0.0805070716	0.1075078821	-0.0465263819	-0.0339466143	-0.113714654	0.0707812052	0.0418749626	0.1585870265	-0.0610933121	0.065639549	-0.0254676153	0.1028679695	0.0847019201	-0.0021128654	0.0056425541	-0.0555941462	0.0996845288	-0.1164298123	0.1113412199	0.0992171258	0.0912404967	-0.0043656817	0.0640538572	-0.0176479878	0.0701424459	0.0535756107	-0.0377722106	-0.1017257996	-0.0104317313	-0.0129347174	0.017410842	-0.0803588822	-0.052768461	-0.1497055334	0.006394397	0.0429009055	-0.1306442374	0.0546183084	0.069685554	-0.0487185071	0.0114626993	0.0746893213	-0.0954804661	-0.0335115891	0.0244943026	-0.1447044542	0.1904009011	0.0009162425	0.0620237429	0.0772314423	-0.1273595803	-0.0400678941	-0.1328607794	0.0417930517	0.1079740835	-0.0723870079	0.0013248513	0.0054761079	0.0621878062	0.0876045278	-0.0091868209	0.1527931746	-0.104146209	-0.0207766216	-0.0573019179	-0.1002324863	-0.0762182139	-0.1257568357	0.0456719453	0.0358396172	-0.057621753	-0.0270202392	-0.0551573656	-0.0562103483	0.0159819116	-0.0066013161	-0.0474974109	-0.0169151851	-0.2329411882	-0.0185060329	-0.1525223439	0.0344013662	0.0058881882	-0.0820457614	0.0634964386	-0.1380565222	0.1165550738	0.0076529218	-0.0094621703	-0.0096459435	-0.0270084943	-0.1019893188	0.0750362016	0.0212008	-0.0013769	1.895853610000001e-06	0.0004494739206399	0.0786498999999999	0.0159389999999998	0.0061858067700099	0.0002540517209999	0.105964	0.0493566	0.00243607396356	0.011228369296	-0.00257081	-0.00025	6.609064056100001e-06	6.250000000000013e-08	0.00103221	0.0	1.0654574841e-06	0.0	-0.000642935	0.000105212	4.1336541422500005e-07	1.1069564944000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.1701169859969	-1.099216488609386	1.2082768888307485	514332.9766977084	734.5632068071207	1.3898798206803349	539583.1047947607	1.9317659159344	712.271162647012	-0.0553035954085316	0.0030584876651105	507330.2091385263	710.1711654477257	518.5705167630724	1.041252	24.379549	0.0754329	0.0353289	0.0647817361	0.1006420165	-0.068179484	-0.0337586019	-0.0444131594	-0.0006968047	0.0402274607	-0.0588160285	0.0237586896	0.1516818708	-0.0856475179	0.0204513517	0.0247115826	0.0981683158	-0.0592509011	0.0298977059	-0.0695252079	0.1291140683	-0.0979196174	-0.0558211732	-0.1189749822	-0.0148004827	0.0109808764	-0.1511442559	-0.0519920283	-0.0106937135	0.1265909706	-0.0526344581	-0.0554811713	-0.0342107814	0.0220372322	0.0129423381	-0.0795220907	0.1187750665	0.2266792391	-0.1019026576	0.1179301715	-0.0413215926	-0.0363077313	-0.0005110417	-0.1123185343	-0.0453274124	-0.0224434837	0.0185002466	-0.0029653482	-0.1221724387	0.0789005689	0.0106878979	-0.0276983268	0.2293712292	0.0285791913	0.1753890123	0.0312658358	-0.0936773024	0.0507957812	0.0290200159	-0.0695796318	0.0017447135	-0.0802479018	-0.0069039901	-0.0575460249	-0.1388423487	0.1373874396	-0.1118618397	0.1014975041	-0.0717266294	-0.0816762371	0.0401360272	-0.0431736613	0.0814020504	0.1603501781	0.0803977062	0.0647315362	-0.0268288704	-0.0195909021	-0.0130219809	-0.1006098928	0.0643444957	-0.0177419375	-0.07209614	0.0533847867	0.0657579655	-0.003660132	0.1056920588	-0.1187091181	-0.0034228905	-0.0436690262	0.1273787884	-0.0555037832	-0.0735071032	0.1387578254	-0.0091293413	-0.1993955849	-0.0022964012	-0.2145734013	-0.0167993675	-0.0293067317	-0.0997327036	0.0802681812	0.0333595	0.0121587	0.00014783398569	0.00111285624025	0.099819	0.0211691000000001	0.009963832761	0.00044813079481	0.128065	0.022101	0.000488454201	0.016400644225	-0.00232081	0.00025	5.3861590561e-06	6.250000000000013e-08	0.00103221	0.0	1.0654574841e-06	0.0	-0.000492853	0.0001500819999999	2.42904079609e-07	2.2524606723999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
