global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
846.4195412986295	-1.8548344118862587	3.440410695517443	716426.0398921823	977.1954385990698	-1.4578656349569885	2.1253722095885426	954910.9252188284	828.9982226454704	-0.6217158031849976	687238.0531493488	0.3865305399299667	844.5292621361758	712.1979785621853	1.202668	31.203308	0.06519517	0.0420674	0.1004443792	0.0245113236	0.1077854571	0.0820918624	0.0565809938	-0.0289570475	-0.0536591161	0.0367059906	-0.0021346447	0.0782812333	-0.0241573026	-0.0183261415	-0.0026086187	0.0231815061	0.0704960087	-0.0305971999	0.088180795	0.0704704069	-0.0377534114	-0.0230845813	0.0858826915	-0.0962124106	0.1144773286	-4.79327e-05	-0.0053485004	-0.0137358088	-0.1228759079	-0.002237293	-0.056826377	0.0557649074	-0.0519973085	0.0129345309	-0.0326056562	0.0451463493	0.0118203753	-0.1024943472	-0.0659604987	-0.0291458386	0.0855676544	0.1104470151	-0.1163403465	0.0580710122	-0.0943160375	-0.0209648261	-0.0533517767	-0.1143362512	-0.0016346474	0.0567010109	-0.1147553331	-0.0941168171	0.0625672015	-0.0726512118	0.0103637765	0.0572272643	0.0943878909	0.0226721535	-0.0234104664	-0.0146173004	0.0802392989	-0.01582247	0.0198749732	-0.1295858156	-0.0374740672	0.036799134	0.0411004745	0.0560401589	-0.0551012051	0.1399807982	-0.0101447432	0.0404280122	0.0723018197	-0.0173231469	-0.0671366233	0.0890830458	0.0767632166	-0.0958776926	0.0402950962	-0.0257366153	-0.0467774897	0.0416677024	-0.0167334374	0.091824831	-0.0428556881	0.1955239541	0.0466671196	0.0221545531	0.0166164801	-0.055704788	0.0740441868	-0.0381614714	0.0453039533	-0.1761574605	0.0732793783	-0.0845755925	-0.0282271632	0.0485883912	-0.0623648514	-0.0712848755	0.0678971542	0.0187447609	-0.008996326	0.0711517743	0.0882931893	0.0212145853	-0.0556345156	0.0344268	0.0036261999999999	0.00118520455824	1.3149326439999996e-05	0.00271427	0.03846857	0.0014798308778449	7.3672616329e-06	-0.0869903	-0.0015944000000001	2.542111360000341e-06	0.00756731229409	0.00378503	-0.0001158	1.3409640000000025e-08	1.43264521009e-05	0.000228078	-0.00031432	9.879706240000005e-08	5.2019574084e-08	-0.000323191	0.0	0.0	1.0445242248100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1719888700093	-0.2475524286202244	0.0612822049157713	716007.0347482271	978.9963717762502	1.8009331771803545	3.243360308668926	958433.895951062	828.7675086309082	-0.2307140145621815	686855.5833622825	0.0532289565153985	844.4267083887764	679.959847600613	1.217802	31.595963	0.10573752	0.0665732	0.0382968751	0.0131784403	-0.0692946679	-0.0299562401	0.0552656965	-0.0102775007	-0.0414917242	-0.0114521945	0.0179296826	0.1126249639	0.0213164893	-0.0021870264	0.0437496673	-0.0554470414	0.0178227673	-0.1292928939	0.0643130733	-0.0846841381	-0.0213549303	-0.0574317378	0.0881711565	-0.0246474473	0.0046659391	0.098627498	-0.0057473696	-0.0491707193	-0.0321012382	0.0210086269	0.0847313131	0.0316933889	0.0595513742	0.0044354921	0.0104016821	-0.1187983153	-0.1590232554	-0.0823228663	-0.0783421686	0.0729827877	-0.0264732885	-0.003060399	0.0841560514	-0.0417845799	-0.0549468636	-0.0529353774	0.0782730399	-0.087442604	0.1125878892	0.1550819866	0.0583111275	0.064416506	0.0583223915	-0.1076858842	0.1171462264	-0.0825405139	0.0973323375	-0.0375930142	-0.0660442916	-0.0723920549	-0.0358405142	0.1031254052	0.0195537256	0.0517721633	-0.0154290227	0.0768487852	0.0741805316	0.0015189782	-0.0270901713	0.0248712664	-0.0422905313	0.1010964035	-0.0031342122	0.0903579165	0.0321241286	0.0067628679	-0.1018432624	-0.0569290394	-0.065515976	0.0659417748	-0.126676	0.0149976411	0.0412636105	0.1209975299	-0.0037334459	0.0328014678	-0.1789967521	-0.0699293858	-0.06486143	-0.0202489113	-0.092789018	0.0017264149	0.0415016964	0.0121949834	-0.0135493753	-0.1600056947	0.1527654261	-0.0447827356	-0.061367341	-0.0979485611	-0.0146041126	-0.0588890203	0.0213343309	0.0472145956	0.0867609543	0.0165379384	-0.0617435365	0.0323773	-0.0020495	0.00104828955529	4.2004502500000114e-06	-0.0586636	-0.06137787	0.0037672429257369	0.00344141796496	-0.0869836999999999	6.600000000106521e-06	4.356000000140608e-11	0.0075661640656899	0.00355045	-0.0002345799999999	5.502777639999994e-08	1.26056952025e-05	0.000646171	0.0004180929999999	1.7480175664899997e-07	4.1753696124100004e-07	-0.000129793	0.000193398	3.7402786404000006e-08	1.6846222849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.5554623317539	0.3834734617446429	0.1470518958624201	716656.1508037297	975.2701691507572	-3.726202625492988	13.884586006230837	951151.9028353464	826.9138942523982	-1.853614378509974	683786.5885076665	3.435886264218917	842.1093504369511	706.6148847733584	1.135347	29.456661	0.09164175	0.0543242	0.0611885227	0.0518927677	0.087901505	0.0382140483	-0.004498092	0.0109271906	-0.0121625164	0.0697168759	-0.0320859182	0.0623759535	-0.0336385963	0.0264665961	-0.0132805766	-0.0220814613	-0.0122676384	0.0199846443	0.1254512733	-0.0382531775	0.0374336792	-0.0428070062	-0.0306296829	-0.033155506	0.1060813641	-0.0521943055	-0.0336708757	0.0573364866	-0.0467552441	-0.030129748	-0.0403975032	-0.0598179145	0.0555919563	0.0296707364	0.070538695	-0.0122919746	0.0058548966	0.0260965427	-0.0971785376	0.0342456018	-0.0119548603	0.021410357	0.049966755	0.1106134164	-0.0424313532	0.0122832128	0.0485205246	-0.0435300411	0.0138853702	-0.0337969782	0.1711073239	-0.0367075192	-0.0925173971	0.12915927	-0.0066057657	0.0397328369	-0.0022977375	0.0170887838	-0.1029222551	-0.0850640201	0.0398911656	-0.0193292336	0.1498765917	-0.1021773991	0.0456766655	0.0249085143	-0.0267075109	0.0637690221	-0.0004192311	0.0580822049	0.0039126209	-0.0259713545	0.0004365762	-0.0098747175	-0.094347822	0.0492148519	0.0471989607	6.15039e-05	-0.0053187247	0.0248963264	0.1064531084	0.1149518196	-0.0347547865	0.0143305433	-0.0485180309	0.0776828202	-0.1016401681	-0.055449827	0.022342895	0.1461544006	-0.0828655553	0.0402262397	-0.0261743382	-0.0093086047	0.0965080974	-0.044317969	-0.0144806356	0.040259277	0.0010306411	-0.1413857448	0.0144870051	-0.1365045753	0.0245633001	-0.0343662392	0.0851916578	0.0118330366	-0.0676152521	0.0209958	-0.0113815	0.0004408236176399	0.0001295385422499	-0.0483116	0.010352	0.000107163904	0.00233401069456	-0.0870446	-6.090000000009976e-05	3.708810000012151e-09	0.00757676238916	0.00307809	-0.00047236	2.231239696000002e-07	9.4746380481e-06	-0.000270148	-0.000916319	8.39640509761e-07	7.2979941904e-08	-0.000138061	-8.267999999999996e-06	6.835982399999992e-11	1.9060839721000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.3474144793478	-0.2080478524061391	0.0432839088908066	716303.9459958769	979.527657920086	4.257488769328802	18.12621062096088	959474.4326304088	827.0645711672546	0.1506769148563762	684035.8048800747	0.0227035326706356	842.8844109349907	682.8621735278823	1.128345	29.274998	0.09151337	0.047921	0.0435514014	0.0270960493	-0.0594086264	-0.0331561817	0.0662951173	-0.014098587	-0.0718458929	0.0278720247	0.0675009286	0.0323925259	0.0155306976	-0.0137193962	0.0345360868	-0.0676497585	0.0141404918	-0.0585735396	0.0830800862	-0.1324881924	0.0201858469	-0.0195478336	0.0089895998	-0.084056298	0.0646130057	0.0588278518	0.0470112922	0.0108574669	-0.0026828984	0.0543875244	0.0338767806	0.0903894628	0.0565851068	0.1065839908	-0.0982308771	-0.1249671688	-0.0136826813	-0.055494133	0.0954647237	-0.1133162521	-0.1764247075	-0.0225427311	-0.0243535695	-0.0550249107	0.0404513544	-0.0021194427	0.2514218269	-0.1526592174	-0.028026585	0.0379752145	0.001536185	-0.0293437412	-0.0048883764	-0.0039611368	-0.0121641852	-0.07222954	0.0983258995	0.2147235548	-0.0103869843	-0.0387330007	-0.0066054903	0.0673662887	0.0894051353	-0.0413375353	0.0275174792	0.049563017	0.0101312861	0.023602126	0.0544923477	0.0770348845	-0.051061124	0.1031461163	-0.0193033568	0.0621151833	0.0561861588	0.0211819317	-0.1402504416	0.0458214333	0.0274188538	-0.0365295145	-0.1313042283	0.0188364207	0.0739244696	-0.0341943262	0.0312011888	0.0325207299	-0.0981447385	-0.037683635	0.0863319358	-0.0458905938	0.0896098774	0.0871652179	-0.1151547319	-0.1080039948	0.0139560347	-0.1683251349	0.0205845007	-0.0880997294	-0.0730789031	-0.0112091084	0.0133566996	-0.0495081557	0.1572644252	0.1013132124	0.0835859703	0.0071079182	-0.0732270951	0.0270095	0.0060137	0.00072951309025	3.6164587690000005e-05	-0.0670788	-0.0187671999999999	0.0003522077958399	0.0044995654094399	-0.0842418999999999	0.0028027000000001	7.855127290000574e-06	0.0070966977156099	0.00360632	0.00052823	2.790269329000002e-07	1.30055439424e-05	0.000419975	0.000690123	4.762697551289999e-07	1.76379000625e-07	-7.781859999999998e-05	6.0242400000000025e-05	3.6291467577600032e-09	6.055734505959997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.7069908894009	-0.6404235899468631	0.4101423745604278	715220.3144392052	974.0354916936687	-5.4921662264172255	30.163889858598026	948745.139078927	826.6275173449452	-0.4370538223093945	683313.0524318677	0.1910160435952517	841.670914181925	704.961692810449	1.226191	31.813629	0.04544327	0.0264377	0.0508351293	0.0060286726	0.1264700606	0.0223755174	-0.0373745276	-0.0051629857	-0.0215733671	0.0532913936	0.052721299	0.0585601043	-0.0387939837	-0.03411809	0.0292790631	-0.0645598932	-0.0336145929	0.0221818727	0.0591562482	0.0881569721	0.0319669405	0.0069988864	-0.0474178842	-0.0370333093	0.1076927311	-0.0171321161	-0.026587539	0.0094160853	-0.0657712516	-0.0400359604	-0.1209125595	-0.0515224207	0.084880454	0.0083746448	0.05509977	-0.0873443559	-0.0251522427	0.0661650689	-0.1932211913	0.0035904779	0.0060509259	-0.0546556449	0.0317501085	0.0149647709	-0.0356172547	-0.0539533052	0.0835613182	-0.0558116371	0.0371924226	-0.0820467083	0.1253914256	-0.1275422773	0.0479624892	0.0070089732	0.0552694795	-0.0658952563	-0.2491036153	0.0338873114	0.0066226934	0.0121442566	-0.1196879233	0.0885057758	-0.0744845306	-0.0781483704	0.0404332859	-0.0114394136	-0.0585076547	0.0616913934	0.0278966478	0.063650043	-0.0143966162	-0.004481422	-0.0021459871	0.0178623117	-0.1355487339	0.0051625039	0.0384276319	0.0324302	0.0072380692	0.0755309284	0.1635964042	0.1122832722	-0.0301187049	-0.063649518	-0.0817119243	0.0517554948	-0.1233665184	0.002569242	0.1047863027	0.1284629711	-0.0465213438	0.077804355	0.1238026976	-0.032389293	0.1155164472	-0.049964566	-0.0357391236	0.016871302	-0.0159203976	0.1324316314	-0.1424740215	0.0077297437	0.126894204	-0.0702486395	0.0819445778	0.0023706562	-0.0785574968	0.0255686	-0.0014408999999999	0.00065375330596	2.0761928099999954e-06	-0.0460319	0.0210468999999999	0.0004429719996099	0.00211893581761	-0.0866303999999999	-0.0023885	5.7049322500000086e-06	0.0075048262041599	0.00328444	-0.00032188	1.0360673440000007e-07	1.07875461136e-05	0.000418289	-1.6859999999999835e-06	2.8425959999999444e-12	1.7496568752100002e-07	-0.000165592	-8.777340000000002e-05	7.704169747560004e-09	2.7420710464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.6853347940008	-2.0216560954000897	4.087093368068337	711804.9441464653	981.6228612242568	7.587369530588035	57.568176393695694	963583.4416780964	827.4256191113577	0.7981017664125147	684633.1551618136	0.6369664295507762	843.9785236115247	671.9160914407504	1.280396	33.219975	0.10178772	0.0457281	-0.0172770169	0.0275001851	-0.0083328459	-0.064643776	0.0658029983	-0.0268838824	-0.0430514828	-0.0124050826	0.1079568671	0.0155580573	0.0069452416	-0.0105666882	0.1155882926	-0.0197763091	0.0726961531	-0.0219201987	0.0535438728	-0.0479027182	0.0120233774	-0.021394243	0.0106532358	-0.1264868475	0.0297858895	0.0294905473	0.003856174	-0.0502603913	0.0532288719	0.0436253766	0.0430115453	-0.0261842735	-0.0654090231	0.0150661392	0.003014862	-0.1151370704	-0.1663860989	-0.0124129703	-0.0714807452	-0.0996350983	-0.1501018994	-0.1410834569	0.1584760725	-0.1074620801	0.0553602213	-0.122547956	0.075637649	0.046396598	-0.1421180866	0.0266640692	-0.0267788571	-0.0334534058	-0.003145145	0.0183899527	-0.0822666308	0.1229761565	-0.1230421962	0.0235658246	0.0984457316	0.0152507137	0.1063717814	-0.0091343248	0.0221920992	0.0958402727	-0.0036329934	0.0433088234	0.0046689528	0.003884243	0.0784227658	0.0930581678	-0.0577289372	0.1166918179	0.0336613529	-0.0289986609	0.0387090993	0.0101060361	-0.1486090062	-0.0555153293	0.0350855908	0.0456108654	-0.0678834	0.0465808896	0.0303277454	-0.2079226638	0.0795851013	-0.1156535776	-0.1439058314	0.0026998144	0.1124904388	-0.0906069181	-0.0231607502	-0.0816293389	-0.1063786682	0.0134551316	0.0486899487	0.0094725383	-0.0960552583	0.0031576473	-0.0949252523	-0.0481443743	-0.1944211722	-0.1623886884	-0.1233551501	-0.0544205851	0.0802681812	-0.0023706562	-0.0835859703	0.00790617	-0.01766243	6.250752406890001e-05	0.0003119614335049	-0.0648798	-0.0188479	0.00035524333441	0.00420938844804	-0.0634955	0.0231348999999999	0.0005352235980099	0.00403167852025	0.00280783	-0.00047661	2.2715709210000014e-07	7.883909308899999e-06	0.000545662	0.000127373	1.6223881129000003e-08	2.977470182440001e-07	7.32748e-05	0.0002388668	5.7057348142240004e-08	5.369196315040001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.4490735150509	0.7637387210501174	0.5832968340312691	713094.2377604279	972.60105338921	-9.02180783504673	81.39301661251055	945952.809053801	829.6253312085422	2.199712097184488	688278.1901828834	4.838733310499778	843.9788238377527	683.2686121357702	1.257089	32.615265	0.072565825	0.0366484	-0.0199079963	-0.0103499882	0.0910424151	-0.0315022487	-0.0783846165	-0.0222314659	-0.0187980778	-0.0133760243	0.0368033442	0.0125081238	-0.0999671223	-0.0162420906	-0.016205579	-0.0419267785	-0.0553949072	-0.0621862681	-0.1170532977	0.2082361665	-0.0555103124	-0.0115824909	-0.0382265519	0.0231678819	0.0400662918	0.0081364446	-0.0774154384	0.1436942082	0.0333965162	0.0393567883	0.0007314092	-0.0205108296	0.1352872771	0.1267407621	0.1447326863	-0.0504180843	-0.0976353796	-0.0317534696	-0.0041523202	-0.0874979751	0.0016044101	0.1857252935	-0.0546319016	0.0157284996	-0.195153395	0.1259370497	-0.0546474223	0.0212298645	0.002252483	-0.1282116602	-0.0403429797	0.1363259638	-0.0233810501	-0.1005800885	-0.0370731774	-0.0543909537	0.0853644855	0.0171820523	0.1442079414	-0.0539369405	-0.0118577598	0.0243141012	-0.1169589373	0.0378286117	-0.039312759	0.0100863529	-0.0556386193	0.0448916629	0.01317092	0.0268245053	-0.008517277	-0.0711065044	-0.0930415657	0.0582426886	-0.1004877417	-0.0259982903	0.0171137255	0.0593221023	-0.1656745494	-0.0161415107	0.0614352694	-0.0500255955	-0.0517291011	0.1510693174	-0.0429000723	0.077927255	-0.0636677793	-0.0200660857	0.0906635492	-0.1435776299	-0.0565962885	-0.0202048192	0.1004461151	-0.0981645731	-0.0420501815	-0.0168992602	-0.1200863214	0.0048968625	-0.0374546981	-0.1014877852	0.0932265399	-0.0013065921	-0.0285154623	0.174625206	0.0785574968	-0.0071079182	-0.0882931893	0.0204643	0.01255813	0.00041878757449	0.0001577066290969	-0.0419304	0.0229494	0.00052667496036	0.00175815844416	-0.0620686	0.0014268999999999	2.0360436099999853e-06	0.00385251110596	0.00278495	-2.2879999999999866e-05	5.234943999999937e-10	7.7559465025e-06	6.74929e-05	-0.0004781691	2.2864568819481e-07	4.555291550410001e-09	-0.000138304	-0.0002115788	4.476558860944001e-08	1.9127996416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.0707984656934	1.6217249506424878	2.6299918155363797	715835.796016376	979.357495504906	6.756442115695904	45.64951006274935	959141.104001642	831.2117370043452	1.586405795802989	690912.9517337807	2.5166833489573146	846.9543483227413	691.648235958897	1.161991	30.147949	0.252251145	0.12382	-0.0099686206	0.0200266471	0.0159148946	-0.0653230187	-0.003775954	0.0638062813	-0.0477569086	-0.0046885365	0.0985362463	-0.1036925698	0.0825206547	-0.2155006314	-0.0344570877	0.0901048135	0.0063256115	0.1127848878	0.0263971229	-0.1640063363	-0.0767338748	-0.0489383339	0.1356523289	0.0790725206	-0.0612165706	-0.0733566983	-0.0468474486	0.0192501488	-0.0999088431	-0.0201099269	-0.0394965516	-0.125831936	-0.0001852927	0.0492448368	0.0764353678	-0.1795503513	-0.0073825298	0.0307842539	0.1005553265	0.01347694	-0.1826176385	0.081800315	-0.0704350836	0.162791023	0.0092947314	-0.1335206669	-0.0831436037	-0.0668703424	0.0179666001	0.2273249616	0.0470760107	0.0274322913	-0.0732588098	-0.0252169256	-0.008282561	-0.0606671867	-0.0565808421	-0.022977662	-0.0283094118	-0.0651114527	0.0801179591	-0.071308911	-0.1336224962	-0.1477840964	-0.0601900995	0.0779723911	0.1097634732	0.03769212	-0.0369097633	-0.0597086594	0.0482990224	-0.0457436833	0.0805425834	0.041613561	-0.0342323618	-0.014476535	-0.1947778171	0.0962681692	0.1605731766	-0.0147022572	0.0734288708	-0.0581363793	-0.1241508586	-0.2530578767	0.0431126861	0.1553047208	-0.0697262126	-0.1821791556	0.0472982422	-0.0277352813	-0.0101230141	0.0144041595	-0.0423062349	-0.196835965	-0.0782105528	0.063690426	0.0291208438	0.1802789712	0.0872301428	0.0073177698	0.0236216136	0.0366754546	0.1121578082	0.0996753784	0.0768132552	-0.0118330366	-0.092661062	-0.0027953	-0.0232596	7.81370209e-06	0.00054100899216	-0.0564698	-0.0145394	0.00021139415236	0.00318883831204	-0.170893	-0.1088243999999999	0.0118427500353599	0.0292044174489999	0.00148754	-0.00129741	1.6832727080999998e-06	2.2127752516000004e-06	-0.000522828	-0.0005903209	3.484787649768101e-07	2.73349117584e-07	8.652e-05	0.000224824	5.0545830976000013e-08	7.4857104e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.5669968199552	-0.5038016457382355	0.2538160982485545	714983.5461111182	971.2029560169384	-8.154539487967554	66.49651426082214	943235.1817760392	828.9185326045692	-2.2932043997759592	687105.9336953124	5.258786419151818	844.030286145299	665.705202724878	1.232641	31.98098	0.355172815	0.189894	-0.0019612111	0.0817998736	-0.0733780449	0.0315045953	-0.0098467009	0.1325318068	-0.0721687437	0.0110741174	0.0070971452	-0.0287132447	-0.0337636666	-0.0929343387	-0.0618164943	-0.1618054387	0.0041787414	-0.1890258862	-0.1015290854	0.0636217796	-0.0042308454	-0.0776339804	0.1663095693	0.02265539	-0.0604982119	-0.0546056692	-0.0023988381	0.0611094522	0.0449145644	-0.0059526243	-0.0675996876	0.0434411711	0.232412981	0.176355408	0.074614079	-0.0367301792	-0.084880108	0.0192430385	0.0189013437	-0.045730846	0.017274072	0.1250612676	0.0613221501	-0.0990709234	0.0211425249	0.0648512985	0.0227340976	0.0781919637	0.0612127636	-0.1107002173	-0.0274639161	-0.0068303605	0.1103149949	0.012090397	-0.0420285597	0.0324272125	-0.1763672734	0.0145873494	0.1032082381	0.023711166	0.0082402457	0.0364079952	-0.0276305825	0.0655043455	0.0366184871	0.12201822	0.1437378948	0.0264544821	-0.001225505	-0.0418633668	0.0393210782	-0.0603572665	-0.1324036284	0.106779609	-0.1282831883	-0.1058859488	0.0597424695	0.1868326969	-0.0930380968	-0.0395361123	0.053511643	-0.0708922326	0.0264741383	-0.0118779599	0.0294854271	-0.0395594079	-0.053982813	-0.0064384868	0.0095471625	-0.1355803518	-0.0735816342	-0.0283254823	0.0742230961	0.0348889013	-0.0565606909	-0.0191643892	-0.0567092601	-0.0005051613	-0.1380305003	0.1314510332	-0.039207068	-0.0226043069	-0.1049721781	-0.0958878078	0.0750362016	-0.0165379384	-0.0966728009	0.0216306	0.0244259	0.00046788285636	0.00059662459081	-0.207571	-0.1511012	0.0228315726414399	0.043085720041	-0.256605	-0.085712	0.007346546944	0.065846126025	0.00256024	0.0010727	1.15068529e-06	6.5548288576e-06	3.45033e-05	0.0005573313	3.1061817795969e-07	1.19047771089e-09	-0.000162123	-0.000248643	6.182334144899999e-08	2.6283867129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.009583551153	-0.5574132688021791	0.3107095522367304	714041.196293293	978.2385833443774	7.035627327438988	49.50005189060627	956950.7259436144	830.5733623785397	1.654829773970505	689852.1102927931	2.7384615808192723	845.8620193432088	679.021564726809	1.075841	27.912781	0.242743785	0.118444	-0.0113367263	0.0383434876	0.0053403613	0.0321713163	0.0059933533	0.0304203208	-0.0079017338	-0.06272777	0.0395116035	-0.0074159743	0.002967599	-0.0992352409	0.0340834396	0.1686779332	0.0031504717	0.0744764068	-0.0228184853	0.1331142549	-0.0595568628	-0.0678533985	0.1096814387	-0.0614808366	-0.0659269675	-0.0407370316	-0.0230630383	-0.0820799533	0.0710952019	-0.1316147672	0.0192131075	-0.031327376	-0.1135409114	0.0233607849	0.0301016756	-0.0736620068	-0.0505632991	0.0043619189	0.0142789846	-0.0189468983	-0.0620720858	-0.0143491698	-0.0023489894	0.0758812546	-0.0544598288	0.118801169	0.0344329467	-0.1840996595	0.1350091126	-0.0868335251	0.0202509831	-0.0844506119	-0.076939991	0.0511815755	-0.0299596375	-0.0003447342	-0.0493547134	0.0237297701	0.1204346457	0.0302952479	0.0162841622	-0.0123329862	0.1140292894	-0.0846420762	-0.047929427	0.0550791534	0.0797724243	-0.0518602657	-0.0840018647	0.0463765136	0.0110626466	-0.0192065377	0.1081972086	-0.2148637764	0.0327828537	0.0006434051	0.0385513994	0.1100003001	0.0014103817	-0.0980272202	0.0140841733	0.0206505462	-0.0180045722	-0.0891038428	0.0277471841	0.0203603721	-0.1077034138	0.0829092229	0.0438401724	0.0660418689	-0.1888328379	0.019557265	-0.021108509	-0.0226893218	0.0632609829	-0.129085303	-0.0925075426	0.0262253145	0.0041325416	0.0569428467	0.0894192631	-0.105395411	0.0211159113	0.0399385832	0.0732270951	-0.0212145853	-0.1003129872	0.0389238	0.0172932	0.00151506220644	0.00029905476624	-0.162498	0.045073	0.002031575329	0.026405600004	-0.154792	0.101813	0.010365886969	0.023960563264	0.00353815	0.0009779099999999	9.563079680999996e-07	1.25185054225e-05	0.000530872	0.0004963687	2.463818863396901e-07	2.818250803840001e-07	-0.000259136	-9.7013e-05	9.411522168999995e-09	6.7151466496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
