global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
780.0124764601287	-2.51783596447558	6.339497944006674	608419.4634334629	896.2454060580995	-5.569165660689237	803255.8278802477	31.01560615620018	733.0290617673716	-1.8786981808901828	3.529506854880082	537331.605395553	741.8860623522793	575.7799717951145	1.056096	21.677063	0.16271775	0.0727098999999999	-0.1041005776	-0.0581948538	0.0763694504	-0.0723808265	0.1785255789	-7.70251e-05	-0.1820526221	-0.1155023986	0.1339946069	0.0323811465	0.0676522133	0.0746845856	-0.0600322249	-0.0894147911	0.1146562158	-0.0526482189	-0.1092215159	-0.0603895054	0.1236513352	-0.0716175239	-0.1653731226	-0.057670578	-0.0283347046	-0.0261819074	-0.1386744475	-0.0564539341	0.0839966245	0.0007805016	0.0442582969	-0.0355383128	-0.1580479561	0.042344993	0.0067495679	-0.023688364	0.0477770229	0.2253791911	0.1141627502	0.0517406659	0.0350579519	-0.15572318	0.0107938888	0.0006284509	-0.0259840443	-0.0013349374	0.0871394598	0.0601659163	0.1055564365	-0.1567529768	0.1000693894	-0.0232462965	-0.0950504304	-0.0673633241	-0.0284054316	-0.1607717547	-0.0475072505	-0.1316299789	-0.071609804	0.1118101379	0.0893988021	-0.1379431075	0.0555486687	0.0680448424	-0.0520385669	0.0891231281	-0.0459631119	-0.0963485854	-0.0482563398	0.1373552115	-0.1979119689	-0.0085966953	-0.0271483706	0.0965595358	-0.0151105179	0.0349152981	0.0883429768	0.0039129366	0.0079115885	0.2341570535	0.050527762	0.0128748436	0.0893432163	-0.0530727922	0.0094776483	-0.0974056183	0.1201045305	0.1213482771	-0.0580523608	0.0225400256	-0.0154709407	0.0286495886	-0.0014688409	0.0093391969	-0.0518775251	-0.0362076845	-0.0014883584	0.0431958009	0.0821896264	-0.2016078382	-0.159386892	0.0752409422	0.0500479797	-0.0490643229	-0.072136071	0.0039802246	0.012017852	-0.111866252	0.1479676057	-0.0331587617	0.0785711376	0.0910762268	-0.0480126895	0.0489748766	-0.1396199681	-0.0170458639	-0.1662910813	0.1003129872	0.0607412226	0.0059244253	-0.01931	0.0361136	0.0003728761	0.00130419210496	-0.0154718	0.0300234	0.0009014045475599	0.00023937659524	-0.0492239	0.0205117999999999	0.0004207339392399	0.00242299233121	0.000843903	0.000495887	7.121722734090001e-07	2.45903916769e-07	0.000670297	0.000293562	8.617864784400002e-08	4.492980682090001e-07	-0.00149007	0.00073193	5.357215249e-07	2.2203086049e-06	0.0	0.0	0.0	0.0	0.0
778.2142669688789	-1.7982094912498496	3.233557374421043	605617.4453139094	889.4833028757324	-6.762103182367127	791180.5460947219	45.726039448979634	731.8181295050956	-1.2109322622759464	1.4663569438207416	535557.7746723369	739.9627996504279	573.3381312749649	0.977864	20.071291	0.14129565	0.0728248999999999	0.0405144327	-0.1296400478	0.0097443185	0.0081326385	0.1592075175	-0.0202322813	-0.1084252455	-0.0358120424	-0.0833575579	0.0473077144	0.01082324	0.0731418026	0.0331421452	0.0308347724	0.1309246903	-0.073035091	0.0132780963	0.0806643035	0.140379171	-0.126845854	-0.0099814646	0.0104915684	0.0291990347	-0.0559142065	0.0593172768	-0.0999630985	0.0225695934	0.0583941157	0.0883969145	0.1240985817	-0.0253041958	0.0623774534	-0.123501121	0.0843768685	-0.0467944533	-0.0352425722	-0.0421036502	0.0601444991	-0.0329860523	0.0049846163	0.1352210397	0.0255605404	-0.0141492665	-0.1765578471	0.1084135616	-0.1301152309	0.0131850712	-0.0912064117	0.0653917279	-0.0008585603	0.0663374215	-0.0113214998	-0.0247367546	-0.080237464	0.0222512082	-0.0477504779	-0.0213570784	0.1757963127	0.104586464	0.0076092091	-0.0060122808	0.1292564334	0.0017840484	0.0587402423	-0.0956734765	-0.0038621164	0.0146772344	-0.0704308619	-0.0173499789	-0.0397169265	-0.0207955468	0.1029736844	-0.0427559529	-0.0348257242	-0.0665012847	0.0357859499	-0.0651462034	0.1184201133	-0.179210352	0.0766195879	0.0735802195	0.1095789603	-0.0864196336	0.0152898526	-0.069217349	0.073959623	-0.0399081849	-0.0955862145	0.1295966677	-0.0670181429	0.0733468809	-0.0203381268	-0.1438633536	0.0970275586	-0.0281728606	-0.0202806305	-0.0058823056	0.081743969	-0.0143668692	0.0142281306	-0.0197297579	-0.1720775432	-0.0557077402	-0.0367783451	0.0046278038	-0.1837865719	0.1446978877	0.0288141391	-0.0232013575	0.0112224728	-0.0247728653	0.0134224996	0.0043207948	-0.0294988013	0.0085859403	0.099141769	0.0566681795	-0.0011853914	-0.0289011	-0.0095910999999999	0.0008352735812099	9.198919920999997e-05	-0.0528698	-0.037398	0.001398610404	0.00279521575204	-0.0784530999999999	-0.0292291999999999	0.0008543461326399	0.0061548888996099	0.001751	0.0009070969999999	3.066001e-06	8.228249674089998e-07	0.000670297	0.0	0.0	4.492980682090001e-07	-0.00109562	0.0003944499999999	1.555908025e-07	1.2003831844e-06	0.0	0.0	0.0	0.0	0.0
777.6763786158675	-0.5378883530113399	0.2893238803052517	604780.5498570901	894.1973892713172	4.714086395584786	799588.9709796396	22.22261054503756	732.0087547240772	0.1906252189816086	0.0363379741117862	535836.8169926943	740.0088857524074	556.7466771390584	1.140242	23.404224	0.1605255	0.0888904999999999	-0.0197605122	-0.0097322481	-0.1103951279	0.1401078483	0.1297971549	0.1573718159	-0.1190130874	0.1549036972	-0.0247166676	0.0278180827	0.0684450417	0.108422426	-0.0225441876	0.0203695192	-0.0160170371	-0.090014095	-0.013502382	-0.032095209	-0.0277388193	-0.0614021646	-0.0469559379	0.0001870949	0.0679256878	-0.0979380142	0.0305627422	-0.004096872	-0.0142972968	0.037160213	0.0725720991	-0.1756269995	-0.0127190313	0.0865285234	-0.0667774538	-0.0175155267	0.1001840374	0.0087220505	-0.0035680357	0.1543389393	-0.0926579052	0.116958997	-0.0527567135	-0.2445468883	-0.0123864099	-0.0620538102	0.1651919523	0.0021419443	-0.0271854443	0.0640159911	0.0286350242	0.1481629498	0.0177436305	-0.1042300461	-0.1253461154	-0.0601486876	-0.025379596	0.1873457864	0.1496458755	-0.009853376	-0.1146295463	0.0344243991	-0.2031520995	-0.0712680865	0.1103478834	-0.1246161364	0.0105584885	0.0781628015	-0.0687679532	0.1957821664	0.0447849204	0.0709520045	-0.1287960187	-0.0357155083	-0.1002990882	0.0078356713	0.0706617598	0.0951028558	-0.0007393024	0.1123216509	-0.02753599	0.046997265	-0.0045122192	0.0245382517	-0.044375076	-0.0206555349	-0.0360543173	0.1432530831	-0.0592053784	0.0926082419	0.1633674184	0.1521198916	0.1870376711	-0.0886983762	-0.0023981954	-0.1856508673	-0.0699553852	0.1012150867	-0.1117225208	0.0157325952	0.1011028332	0.0381031224	-0.1292353195	0.1062619127	0.0416649647	-0.0892444459	-0.0544821026	-0.0248270346	-0.0998296083	0.1373435192	0.0574683597	0.0867616693	0.1727340379	-0.0729129502	0.0279777477	-0.0964539361	-0.0325641793	0.0979282008	0.0524983198	-0.0082906521	0.001641	0.0305421	2.692881e-06	0.0009328198724099	0.00798455	0.06085435	0.0037032519139225	6.37530387025e-05	-0.024628	0.0538250999999999	0.0028971413900099	0.000606538384	0.00170521	-4.578999999999998e-05	2.9077411441e-06	2.096724099999998e-09	0.000670297	0.0	0.0	4.492980682090001e-07	-0.000835331	0.000260289	6.775036352100001e-08	6.97777879561e-07	0.0	0.0	0.0	0.0	0.0
778.9391619630472	1.2627833471797203	1.594621781914418	606746.2180396944	891.99342565135	-2.203963619967226	795652.2714052304	4.857455638139038	730.9526043630925	-1.0561503609847025	1.1154535850081169	534291.7098251877	739.3986266679544	559.6664704986412	0.951563	19.53145	0.14915375	0.0780572999999999	-0.0455191335	0.0577248858	0.0329496313	0.1100774114	0.0958514836	0.0877677877	-0.0339889797	-0.0160217353	0.000607688	0.0473982708	0.0174331967	-0.0791428431	0.1904154602	0.1170320505	-0.0724448302	-0.0349523992	-0.0399219681	-0.0112524751	0.0429178046	-0.0663869331	-0.0117148776	-0.0891189783	-0.0201756145	-0.0085165555	-0.0239009421	-0.0989349938	-0.0642464242	0.0572653396	-0.0572744452	-0.1191381804	0.0768812875	0.0683130873	0.0238572887	0.1197563084	0.2088457558	-0.0928704108	0.0566103715	-0.1107878316	-0.0689786219	0.1173298834	0.1465503605	-0.0044647696	-0.0204132969	0.0073571088	0.2320824604	-0.0130043991	-0.0832820985	-0.0453751638	-0.0566252671	-0.0313196227	-0.0502570151	-0.0361405984	-0.0227137881	-0.0481940909	0.0413588448	0.0607263954	-0.0973157335	0.0451636128	-0.0469677642	-0.0289874855	0.1661612557	0.0493427655	-0.0054233722	0.0049148004	-0.0814932077	-0.0393836735	-0.0610180099	0.019578012	-0.0150711881	-0.0475087885	-0.0464512341	-0.1531684629	0.0465949318	0.1177254128	0.0033317535	0.1374219539	-0.0177200902	0.0547430098	-0.0371711753	0.1029811544	-0.0166604794	0.134850188	0.0889149651	0.0769268107	0.0202830202	-0.0327408984	-0.1667458821	-0.05248488	0.0320878416	0.1594279791	0.1033866064	-0.098351275	-0.1174385388	-0.0382857525	0.1240062465	0.0414210674	0.0312340511	0.1404304568	-0.0416520154	-0.06625965	0.0249194541	0.1172502455	-0.0188556977	0.098041769	-0.1065690165	-0.1129212429	-0.0419883742	0.0277869851	0.0066339415	0.0554879256	0.0392033284	0.2042709636	0.0022190907	-0.0434428213	-0.0096046851	0.0966728009	0.0482387676	-0.0153640485	0.0144259	0.0127849	0.00020810659081	0.00016345366801	-0.0393113	-0.04729585	0.0022368974272225	0.00154537830769	-0.0727461999999999	-0.0481181999999999	0.0023153611712399	0.0052920096144399	0.00205404	0.00034883	4.2190803216e-06	1.2168236890000004e-07	0.000670297	0.0	0.0	4.492980682090001e-07	-0.000365065	0.000470266	2.2115011075600009e-07	1.33272454225e-07	0.0	0.0	0.0	0.0	0.0
780.6701224840194	1.7309605209721894	2.996224325164313	609445.840139214	890.4393732462906	-1.5540524050593376	792882.2774272469	2.4150788776707115	731.5244800200372	0.5718756569447123	0.3270417670059463	535128.0648685859	739.097520360204	561.7987932325683	0.959739	19.699266	0.1452986	0.0859594	0.0103946627	-0.0344409734	0.0717811937	0.024788504	0.0840461085	0.1444240679	0.0156929203	-0.0423489944	-0.0710556195	-0.036323208	0.1077476321	-0.1160110815	0.043188518	0.1369605568	0.1186680726	0.1195578543	0.0155447919	0.0787543687	-0.0588984548	-0.0237940754	0.1392407299	-0.0410138239	0.1464677703	-0.1270215666	-0.1503828936	-0.1016598088	-0.0310468544	0.0071935494	-0.081714187	-0.0268452197	-0.0431217337	0.0084821717	-0.0647604997	-0.1045140157	0.084475349	-0.0542328322	-0.0072849232	-0.0539060042	-0.0449267615	0.1033940502	0.0275509686	0.0645780691	-0.1040259642	-0.0604388067	-0.0008308096	0.0041812916	0.0076563008	0.0713171668	-0.0285080089	0.0212725242	-0.0722214473	-0.1331361576	0.0273801738	-0.0384173734	-0.1207687758	-0.0218242418	-0.0041761392	0.0280626151	0.0292846856	-0.0768097088	0.0863687687	0.0296565198	0.0219149191	0.0433807119	-0.0266373672	0.10135273	-0.1760531956	-0.0718621841	0.1392277943	-0.1156218213	-0.0318957816	0.0827875758	0.0388559327	0.1790857539	0.1188290314	0.0515019359	-0.0682911747	0.064414669	0.0373525584	0.0793414213	0.020215444	-0.00226849	-0.0409807434	-0.0081646908	-0.0350312393	-0.0858718425	-0.0249800007	0.0193820337	0.0055137055	0.0907644951	0.1062547047	0.0447579437	0.0261631008	-0.0325881112	-0.0899067997	0.1269492969	-0.0287001328	0.0177681408	0.0616028114	-0.0568334332	0.0130225679	-0.024362101	0.0259310169	0.1075083131	0.0596630331	-0.0071509264	-0.0056370276	-0.0855265412	-0.0593730277	0.1402579763	0.0305994906	-0.0239220543	-0.0300767454	-0.0669784607	-0.0709414953	0.0953761056	0.0438968002	-0.0223783947	0.0308663	0.0164404	0.00095272847569	0.00027028675216	0.0347522	0.0740635	0.00548540203225	0.00120771540484	-0.0492235	0.0235226999999998	0.0005533174152899	0.00242295295225	0.0014286	-0.00062544	2.04089796e-06	3.911751936000002e-07	0.000670297	0.0	0.0	4.492980682090001e-07	-0.000365065	0.0	0.0	1.33272454225e-07	0.0	0.0	0.0	0.0	0.0
783.2471584381314	2.5770359541119205	6.641114308785537	613476.1112014073	887.5184364943868	-2.9209367519038096	787688.9751174409	8.531871508622377	733.2732931085395	1.7488130885022883	3.0583472185169125	537689.7223862421	740.0577910551876	568.9562806695816	1.016654	20.867491	0.1427805449999999	0.08963	-0.0107113317	-0.073135876	-0.0543219215	-0.04130629	0.0129841348	0.0904804887	0.1727202551	0.0388326656	-0.1515762325	-0.3119941573	-9.92139e-05	-0.0174786173	-0.0267070125	0.1034182658	0.0378294568	0.0932300336	0.1048348737	0.0552866327	-0.2612092335	-0.1728250194	0.0535254641	0.0565370703	0.214760326	-0.0058651199	-0.0073305307	-0.1431945989	-0.0348021007	0.0465077034	-0.0992458454	0.0391891595	0.0596864528	-0.0716651092	0.0477011364	0.097021987	0.0358866777	-0.0035925136	-0.0493465793	-0.0511101335	-0.1566167945	0.0365461782	-0.002156061	-0.1726053888	-0.0070534436	0.1428984923	-0.1016454174	0.0712729342	0.0901146373	0.0474661895	-0.0459875805	-0.0476557494	-0.1042055677	0.1746324957	0.0045336581	0.1390156153	-0.1000541768	-0.1172059056	-0.0536088475	0.0473260636	-0.020035077	-0.0384577895	0.0842974258	0.0997537372	0.009528646	0.0252789015	0.0352211818	0.058635457	0.1060961696	0.0545000544	0.16037532	-0.0138882963	-0.0997906187	0.1479082167	0.1277302151	0.1077403287	-0.0532590449	0.1445073623	-0.0763717394	-0.1477012481	0.0055896988	-0.0263079045	0.0564448808	0.1018849092	0.0416630131	-0.1436146572	-0.1671601551	-0.0608621614	-0.0104483246	0.0267834988	-0.1893483734	0.0551637127	0.1258415053	0.0686497883	0.1017635317	-0.0237231511	-0.1681673276	-0.135771618	0.1728249578	0.0654322071	-0.1213950683	-0.0213257962	-0.1315152325	0.0713981713	0.1014465607	-0.0591963621	0.0284622082	0.0885824292	0.1916403783	-0.076804168	-0.0719193008	-0.0886746151	0.1449684858	0.0640617358	-0.1176393902	0.0176438293	-0.0301254725	0.0940386689	0.0394798359	-0.0293067317	0.0193842	-0.0114820999999999	0.00037574720964	0.0001318386204099	-0.0466588	-0.081411	0.0066277509209999	0.00217704361744	-0.0787456	-0.0295220999999999	0.0008715543884099	0.00620086951936	0.00142296	-5.6399999999998986e-06	2.0248151616e-06	3.1809599999998856e-11	0.000670297	0.0	0.0	4.492980682090001e-07	3.66019e-05	0.0004016669	1.6133629855561e-07	1.33969908361e-09	0.0	0.0	0.0	0.0	0.0
785.053279625382	1.8061211872505964	3.262073743035504	616308.6518505681	900.4848023996585	12.966365905271688	810872.879352752	168.12664478939206	735.5088936880593	2.235600579519769	4.997909951149127	540973.3326942329	743.0348671008154	586.3268304536235	1.132933	23.254194	0.229032495	0.117187	-0.1104129567	-0.0315320746	-0.1904629296	-0.1928081483	-0.0328854716	0.228687313	0.0763408655	0.1231247697	0.1025055642	-0.2882686608	0.1839902201	-0.0484144946	-0.1784850331	0.0958930668	-0.0366524069	-0.0832736806	0.0766110382	0.0395226547	-0.1138861722	-0.0797098089	-0.0949415317	0.2082048422	0.1943645587	-0.1625596869	0.0643081241	-0.0578838383	-0.2331404248	-0.0458163902	0.0292459306	0.0223166408	-0.0617022063	-0.0764558995	0.0645569852	-0.0815694322	0.0207725155	0.0105553727	-0.0170023087	-0.1260795536	0.1062668981	-0.1030943023	0.0703301259	0.0894753804	-0.0394959327	0.1320575951	0.0284959562	-0.0669744546	-0.0063968655	0.0055034342	-0.0230141025	0.0611074717	0.1784548122	0.051700437	-0.0141953997	-0.0147086044	0.0061877799	0.0018823442	-0.0576281475	-0.0273779274	0.0231645635	0.0195745192	-0.1294449385	0.0070485264	-0.0671135645	0.0178109579	0.0616544457	-0.0783298819	0.0506774825	-0.1155329235	0.0630804124	0.2256891611	-0.1152684829	0.1263183393	-0.0149062588	0.2303758504	0.0180451108	-0.0408821276	-0.1270040513	-0.1787122528	0.0197676984	-0.1690997019	-0.0637108667	-0.0220167116	0.0094098355	0.030028149	-0.0642970917	0.0111156301	-0.1961490188	-0.0232052712	0.0187375805	-0.123008745	-0.0041987666	0.1766236803	-0.1453317075	0.0235546359	0.0954941431	0.0077061677	0.0274752234	0.0691468582	0.0299085553	0.0532757496	0.0654028125	-0.1008242544	-0.0096089069	-0.0342515339	0.0188445857	-0.1679966751	-0.1816870094	-0.0425108895	0.0111391918	-0.0048191651	-0.082941131	-0.0690822514	0.0503472547	-0.0921609782	0.1446195235	0.092661062	0.034995421	-0.0361224311	0.0219095	0.0025252999999999	0.0004800261902499	6.377140089999988e-06	0.0380731	0.0847319	0.00717949487761	0.00144956094361	-0.0101358	0.0686098	0.00470730465604	0.00010273444164	0.00179044	0.0003674799999999	3.2056753936e-06	1.350415503999999e-07	0.00136446	0.000694163	4.81862270569e-07	1.8617510916000005e-06	-0.000365065	-0.0004016669	1.6133629855561e-07	1.33272454225e-07	0.0	0.0	0.0	0.0	0.0
783.3012387804288	-1.7520408449531717	3.069647122384223	613560.8306749543	902.0707131976056	1.585910797947122	813731.5716088369	2.5151130590452766	734.576043184625	-0.932850503434338	0.8702100617576978	539601.96322078	743.1975584803606	584.0433571945591	1.190397	24.43367	0.1186423	0.0621107	-0.1640153904	0.0109425369	-0.0331179263	-0.161947952	-0.0891953119	-0.0296528068	0.0211460909	-0.0800075168	0.2072204737	-0.1442364727	-0.0553612981	0.1453212143	0.0602707662	0.0045521332	-0.2422316443	-0.1840574205	-0.0878135331	-0.0480316187	0.0103756952	-0.0071209655	-0.1561849485	0.1028214081	0.0015171896	-0.0092895948	-0.149053059	0.010359904	-0.0088809351	-0.2165620618	-0.0104424738	-0.0026280167	0.2544862709	-0.0169654148	-0.0212328688	0.163201686	-0.0190401629	-0.0275447125	0.0111412396	-0.0209690883	0.1360365936	-0.193535897	0.0778646227	0.0468999455	-0.0263892777	0.1114974362	0.0828137186	-0.0319328345	0.0724878754	0.0240994096	-0.0333331438	0.0640494663	-0.0943032618	-0.0716995058	0.0912214546	0.0340978632	-0.0707731996	-0.1026853596	0.0826448344	0.0368954	-0.1096861075	-0.0671566324	-0.0389380138	-0.0325211662	0.0526014521	-0.0621064343	-0.002837187	-0.049589043	-0.1402612875	0.1407263783	-0.1524627301	0.1141375548	0.0324935778	0.06102152	0.080529425	-0.0578589665	0.1401279778	0.0877450491	-0.1649508066	-0.0988330894	0.1202787393	-0.0305458182	-0.0782963305	0.1658645204	0.1163879311	0.1041280472	0.068105062	0.0410305614	-0.0622695806	-0.1029729319	-0.0445370621	-0.1312703357	-0.1526017188	-0.0791114077	0.0739172042	0.05095244	0.007129178	0.0620387077	0.0085156143	-0.0689069262	-0.1122414533	-0.0387533214	-0.0325316519	0.0687905021	0.0363531488	0.0167924946	0.0392369532	-0.0915656753	-0.0279667145	-0.0065683577	0.1077875439	0.1147574775	0.0379138085	-0.0925138647	-0.0282726123	-0.156717842	-0.1223919802	0.0912438734	0.030451217	-0.0427992974	0.0392808	0.0173713	0.0015429812486399	0.0003017620636899	0.0108422	-0.0272309	0.00074152191481	0.00011755330084	-0.0630719	-0.0529361	0.00280223068321	0.00397806456961	0.00142296	-0.0003674799999999	2.0248151616e-06	1.350415503999999e-07	0.00130986	-5.4600000000000135e-05	2.981160000000014e-09	1.7157332196e-06	-0.000365065	0.0	0.0	1.33272454225e-07	0.0	0.0	0.0	0.0	0.0
781.7091167124432	-1.5921220679855423	2.53485267936656	611069.1431513482	889.377373719381	-12.69333947822463	790992.1128839835	161.1208671094559	733.9876755579774	-0.5883676266475959	0.3461764640869248	538737.9078710027	741.8746680823762	582.1321695053655	1.233905	25.326715	0.0972306	0.0541016	-0.0081059165	-0.0910935378	0.0675619181	-0.2558303701	0.0123960354	0.1015546084	-0.0240736984	-0.1484105812	0.0039319345	0.0194835244	0.0670473627	0.0227270053	-0.1378432686	-0.0875959152	-0.052369397	-0.151263566	0.115095801	-0.0445892895	0.0569915253	-0.169074641	-0.079722642	0.1109269362	0.0001032233	-0.0501189642	0.0292476341	-0.1215021051	0.0729155287	-0.1249340727	0.0067513884	0.0776060371	0.0022994033	0.0125137158	-0.0274922909	0.0444040863	0.0355059471	-0.1021167512	-0.0675869762	0.0130154876	-0.0678335828	-0.1043196142	0.0330805506	0.1015665701	-0.0264145626	-0.0347688874	-0.0829790203	-0.0387165594	0.0064829073	0.1598238723	0.1153554881	-0.0184433776	0.074400523	-0.0152088952	-0.0229832063	-0.035531232	-0.0150795938	0.0137087548	-0.0779692545	-0.0195355089	0.0772239342	0.0689476985	0.0679031536	-0.033474817	0.1718909994	-0.0375706591	0.0487555949	-0.0760200449	-0.0350925611	0.0103380799	-0.0859320698	0.0311006036	0.0200112588	0.2030927247	-0.0918636487	0.0311842074	-0.1010908938	0.0328861558	-0.1217657479	0.0122348301	0.0942174955	0.0271889384	-0.0715240785	0.1479628586	0.0724209909	-0.0878202274	-0.0048385086	-0.0407849254	0.0221563219	0.0555679083	-0.0065511016	-0.0385650142	-0.01243507	0.0440669721	0.049188956	0.0490557452	0.0033922378	-0.0484532032	-0.0166747654	0.0222760051	0.078480212	-0.0513316103	0.0235841822	0.0018964236	-0.1390646634	0.1038608743	-0.1231248192	0.0012517695	0.0684964557	0.0801435724	-0.0056883893	0.1470594158	0.032567307	0.0947066471	0.1307567035	-0.0016436296	0.0469901091	0.0897877085	0.0258549876	-0.0493116688	0.0144766	-0.0248042	0.0002095719475599	0.0006152483376399	-0.0319625	-0.0428047	0.00183224234209	0.0010216014062499	-0.0661771	-0.0031052	9.642267040000017e-06	0.00437940856441	0.00188055	0.0004575899999999	3.5364683025e-06	2.0938860809999995e-07	0.00123712	-7.273999999999996e-05	5.291107599999994e-09	1.5304658944e-06	-0.000365065	0.0	0.0	1.33272454225e-07	0.0	0.0	0.0	0.0	0.0
779.4245567702549	-2.284559942188366	5.219214129451712	607502.6396965083	892.331124615959	2.953750896577958	796254.8359583821	8.724644359035091	732.3803872532644	-1.607288304712938	2.5833756944669903	536381.0316332416	740.4853111099565	588.4612469319306	1.161878	23.84831	0.12994205	0.0649183	0.0633581273	-0.1020822209	-0.1449678246	-0.0972378716	-0.0259062933	0.046576414	-0.2478290772	0.086289337	-0.0199346431	-0.0114869171	-0.0621813024	0.233848401	-0.2031499142	0.0930400705	0.0386098345	-0.0072234369	0.0802304555	-0.0939962044	0.0248608177	0.023414336	0.0128403072	0.0392264209	0.0040851857	-0.056498538	0.0252862279	-0.0256225905	0.044646319	-0.0556886697	0.0144345258	-0.0074664761	-0.0363972422	0.0664824114	-0.1108757322	0.0911377661	-0.1149882385	-0.1244957221	0.1315433076	0.1336950336	-0.0306394249	-0.0792012546	0.0198021209	-0.014060054	-0.0281706006	0.0387936982	-0.0113721625	-0.0015335062	-0.0384837337	0.0752766688	0.0663928693	-0.0040782995	-0.047848922	-0.0563370694	-0.0106249301	0.0123101095	0.1083943921	0.1587072343	-0.0137268383	0.0674904131	0.0406932001	0.132284958	-0.0539661093	-0.0043219729	0.0762705931	0.04431576	0.0492369354	-0.1291223076	-0.0723486072	0.1345449393	0.0200246677	0.0592434966	-0.0165355296	0.0279463443	-0.0660822136	-0.0654007985	-0.0012425048	0.0698928591	-0.068389346	0.0712298898	0.0537237911	0.008654673	0.0283278885	0.1788441249	-0.1041724403	0.0849618798	-0.0063773439	0.0527707504	0.0939603048	-0.0129100325	-0.0440705422	-0.1671238448	0.0519429862	-0.0558405346	0.0353361291	-0.0859254712	0.0201955215	0.0234866538	-0.0749583767	-0.0853723191	-0.035891216	0.1031638818	-0.0031550622	0.0838662123	0.0271897273	-0.0643849166	-0.0820484474	-0.0192528627	0.0245099385	0.1120747024	-0.099788591	0.1002943045	0.030864673	0.0094007094	-0.0122800013	-0.0294112496	0.1193004238	0.0882931893	0.0212145853	-0.0556345156	0.0327466	0.01827	0.00107233981156	0.0003337929	0.0149692	0.0469317	0.00220258446489	0.00022407694864	-0.0379022	0.0282749	0.00079946997001	0.0014365767648399	0.00142296	-0.0004575899999999	2.0248151616e-06	2.0938860809999995e-07	0.00113523	-0.0001018899999999	1.0381572099999976e-08	1.2887471529000002e-06	-0.000195236	0.0001698289999999	2.8841889240999997e-08	3.8117095696e-08	0.0	0.0	0.0	0.0	0.0
