global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
788.2718961491215	5.16328558159455	621372.5822585315	26.65951799710217	807.1880182002759	4.394519351355939	651552.4967260889	19.311800329441823	752.9635634076528	2.1520495209433648	566954.1278195505	4.631317140592566	754.9941234513549	605.597623295837	1.071657	23.390789	0.07709094	0.0481108	0.1076565147	0.1143003936	-0.0781775803	-0.020094589	-0.0246486227	-0.0915012546	0.1369790233	0.0560318686	0.1947976009	0.0208682648	0.1655128409	-0.038886338	0.0561200821	-0.1396366259	0.2310866361	0.1023832254	0.0210076614	-0.193782096	-0.0436777778	-0.091453958	0.0269765215	0.031557379	0.0253840788	0.2015151955	-0.023245915	-0.0653413791	0.1126196517	-0.0025878615	-0.1107741072	-0.0005074317	0.0008076236	-0.0590633285	-0.0474744127	0.0775870603	-0.0236248307	0.0772585914	-0.0167554652	-0.1109485824	-0.1407883467	-0.0445671832	0.001356183	0.0189904961	0.0722532614	-0.1233272871	0.0746334382	0.1074713537	-0.0564260765	0.0583929938	0.1293511857	-0.0121863215	0.0336734563	-0.1090887422	0.043182009	0.070539051	-0.0285380482	0.0851013504	-0.0809474078	0.0378644734	-0.1035277966	-0.0746760744	0.1141754646	-0.0769415329	-0.0080943465	-0.0374513677	-0.069926331	-0.154947018	0.1235054776	0.0745710419	0.0481856739	-0.1581124807	0.059885266	-0.0121514738	-0.0488867519	0.263846718	0.0432125494	-0.2216493629	-0.0253934485	-0.112342736	0.0245849255	0.0449764622	-0.0028716312	-0.0460651719	0.0140247418	-0.0839714537	0.14351166	-0.0463486098	0.1371882682	0.1231134459	0.0193526076	-0.1292273091	-0.0263754151	0.0776980629	-0.0866980021	-0.0927944726	0.0002439291	-0.0825724528	-0.1338156332	0.0834808212	0.0570705555	-0.0298210651	0.055308575	-0.0572410183	-0.0077074709	-0.0219780936	0.1010289066	0.0624299276	0.0664562242	0.1083048406	0.0396530119	0.0072103804	0.0680143412	0.0173805193	0.160938121	0.0277207624	0.0862629628	-0.0185731868	-0.0829694531	0.0153640485	-0.110592125	-0.0449896151	0.158324	-0.0003569999999999	1.274489999999973e-07	0.0250664889759999	0.0471387	-0.0159648	0.00025487483904	0.00222205703769	-0.00204954	-0.04559554	0.0020789532678916	4.200614211599999e-06	0.001232	-0.00020669	1.517824e-06	4.2720756100000026e-08	-0.00084201	4.575199999989996e-05	2.093245503990846e-09	7.089808401e-07	0.00300436	5.1030000000000086e-05	2.6040609000000088e-09	9.0261790096e-06	0.0
789.0405916540858	0.7686955049642847	622585.0552778298	0.5908927793522967	812.8040612603584	5.616043060082461	660650.4420013324	31.53993965270037	752.6603023556671	-0.3032610519857144	566497.5307421242	0.0919672656514821	755.1959131976251	625.0663537572202	1.12392	24.531527	0.0749842599999999	0.0428614	0.1497312224	0.2762583108	-0.0161632597	0.035708037	0.0848858478	-0.0831537188	0.091996916	-0.0498490672	0.3313589613	0.0296866492	0.0383377452	-0.1414103738	0.0341398651	0.0359060952	0.2859420844	-0.0223652713	0.0045664009	-0.1042211955	-0.0890540808	-0.11753358	0.0225899559	0.0409902186	0.1446877777	-0.0681645793	0.0016166777	-0.0569752374	-0.1456632491	0.0092866525	-0.0179818988	0.1438930286	-0.0650056942	-0.1235364049	-0.0486960598	0.0152540241	-0.1010435331	0.0861586139	0.0333359858	-0.0393901049	-0.0590376683	0.0008013982	-0.0074226769	-0.1566674489	0.0372868928	0.2054653576	-0.0550023293	0.0132627965	-0.0866755832	-0.0427658628	-0.0856319318	-0.0202681857	0.0368926673	0.0792579132	0.0479690838	-0.0151786199	-0.0158722553	0.0081414774	-0.0608827529	-0.0185114915	0.0557852884	0.0003125174	-0.12396152	-0.0251432004	0.0828749725	0.0626796347	0.1658473317	0.0090091015	0.1690631368	-0.014888676	-0.0221051332	-0.1901867524	0.1735101849	0.0382972426	-0.1140337125	0.1410906497	0.0584189818	0.0381706606	-0.0108165827	-0.0908796139	-0.0711905676	-0.0300875978	0.1725595228	0.063247366	0.0382813788	-0.140337522	-0.1071818118	-0.1402592464	-0.0534679785	0.0984286208	0.0258016199	0.1690427107	0.0660592767	-0.0167884656	0.0539280338	-0.0484037701	0.0166953682	0.0555643127	-0.1179961226	-0.0240287622	0.0976904414	-0.003255665	-0.0620698504	0.0558785308	0.0786988897	-0.065680408	0.0403161837	0.0657266643	0.0224871217	-0.0953701753	0.0263244054	0.0156563996	0.0234765589	-0.0488038682	-0.019545556	0.0406226795	-0.0290087074	0.051056549	-0.0077283637	0.013011472	-0.1117560484	-0.0383647583	0.154356	-0.0039679999999999	1.5745023999999995e-05	0.0238257747359999	0.0258383	-0.0213003999999999	0.0004537070401599	0.00066761774689	-0.0357297	-0.03368016	0.0011343531776256	0.00127661146209	0.00144935	0.00021735	2.1006154225000003e-06	4.724102250000002e-08	-0.000940624	-9.861400000000002e-05	9.724720996000004e-09	8.847735093760001e-07	0.00300911	4.74999999999998e-06	2.256249999999981e-11	9.0547429921e-06	0.0
784.7469847935955	-4.293606860490286	615827.8301426396	18.435059872449248	802.5969623186596	-10.207098941698746	644161.8839231399	104.18486880562766	751.4074139685173	-1.2528883871498238	564613.1017668548	1.5697293106548866	753.7413174218228	639.1000844787775	1.421646	31.029905	0.0577492599999999	0.0337537	-0.0178716403	0.2770874222	-0.073297112	-0.0562067954	0.100874965	0.0470645331	0.0201248397	0.0447568532	0.1727621466	0.0864440454	0.1451692476	-0.2202261071	-0.1028982516	-0.0156165747	0.1157604763	-0.0339746606	-0.0382107258	-0.1404918915	-0.0391886043	-0.2492499161	0.0821351676	0.018553113	0.0304503107	0.0187560347	0.0497415148	-0.0387974762	0.012734691	-0.0250619069	0.0556308498	0.0594029739	0.0025518891	0.058553319	-0.0364949876	-0.1611676591	-0.1658947711	-0.0560469611	0.0212810905	-0.0552879134	-0.005372511	-0.1407035241	0.0680846204	-0.1346685143	0.0093149921	-0.0453440068	-0.0695731513	-0.0254383714	0.020467738	-0.0785350369	-0.0946211396	0.0205314099	-0.0125719551	0.0810222033	-0.0850067596	-0.1068642279	0.0637475638	0.1282610815	0.1668674447	0.0633941831	-0.1158993915	0.12242717	-0.0098647212	0.089299828	0.0346681565	-0.0909303075	0.0151236299	0.0840094358	0.0310449608	0.0273365443	-0.0085791504	-0.2042978964	0.174012288	0.0405723317	-0.1545690916	0.1007544221	-0.0871851944	-0.0283376599	0.0992145037	0.0456426468	-0.0638713572	5.93068e-05	-0.0837642068	0.0422818847	-0.0486303977	-0.0965434282	-0.0290682207	-0.1494604631	-0.2044231152	0.114076525	-0.097656254	0.0176690898	0.0381875736	-0.0223412383	-0.1693667082	0.0109907118	0.0529651284	0.0888429169	0.0678226537	-0.0674958473	0.0205278303	0.0354297912	-0.0124956486	0.0092058301	-0.0847879866	0.0742383036	-0.0009430715	-0.0112412861	-0.0440223241	-0.0372767735	-0.0061388589	0.0831582714	-0.0011172264	-0.0369087021	-0.1758754856	-0.0481606724	-0.12190872	-0.0348459031	0.0284204963	0.0106533374	-0.1127290384	-0.0315924503	0.159349	0.0049929999999999	2.493004899999997e-05	0.0253921038009999	0.0316367	0.0057983999999999	3.362144255999995e-05	0.0010008807868899	-0.00886194	0.02686776	0.0007218765274176	7.85339805636e-05	0.00148442	3.506999999999989e-05	2.2035027364e-06	1.2299048999999923e-09	-0.000956506	-1.588199999999994e-05	2.5223792399999805e-10	9.14903728036e-07	0.00335996	0.0003508499999999	1.2309572249999985e-07	1.12893312016e-05	0.0
780.956962385639	-3.790022407956485	609893.7770986044	14.364269852812273	805.7932176459664	3.196255327306744	649302.7096042397	10.216048117336742	750.5307028728334	-0.8767110956838451	563296.3359547894	0.7686223452951682	753.5611189306351	615.8104872943859	1.478841	32.27829	0.08643609	0.0462055	0.1085664264	0.0912963378	0.0563384159	-0.0561503149	-0.1095368696	-0.1448894012	-0.1710354663	0.0021532319	-0.0134499718	0.07647078	0.084219556	-0.2047204575	0.0392966044	0.0417930744	0.1260057516	-0.0948801484	-0.0540592593	0.0225574914	-0.118088532	-0.0643304957	0.0090055435	0.2162443115	-0.1006906561	-0.0564120445	-0.0831641514	-0.2022638517	0.0145414692	0.076388675	0.0345480596	-0.0730220954	0.0385945174	0.0661255661	0.0148138771	-0.0566636025	-0.0881716558	-0.0573128173	-0.0893033018	0.0805145927	-0.1435847916	0.0236072033	0.0260893253	0.1404224581	0.098721457	0.0966311703	0.046335213	-0.0011740618	-0.1305461134	0.0353791447	-0.0470303106	-0.0929086818	0.175578255	-0.0267497685	-0.02762834	-0.039512453	0.0509677374	-0.0489013291	0.0799831874	0.1565501861	-0.0417609462	0.0083369467	0.027411837	0.1667400758	0.1090188139	0.1255060597	-0.0296642273	-0.0694615983	0.0667919085	-0.2237967434	0.0969171394	-0.0731421465	0.0546846728	0.0452769019	-0.1192956192	0.0620183292	-0.2626956822	0.0205895721	0.0904202262	-0.0714417752	-0.0450342281	-0.0810794782	-0.0735561374	0.1505060528	0.0056522867	-0.0435447716	0.018284209	0.1160677879	-0.1352891215	-0.0339356769	0.0070083864	-0.0146714219	0.0169034262	0.1098474623	0.0544818703	0.045157612	0.0165768043	0.1228549431	0.0150294172	0.0128934182	0.0899033531	0.0711915466	0.0999555223	0.1264498666	-0.0515202983	-0.1211216288	0.0891229608	0.1333780191	-0.0118857418	-0.0420425878	-0.0359909794	-0.0836109412	0.1223710493	-0.1703565614	-0.0489362331	-0.1206237952	0.0331981518	0.0012827115	0.1240892641	0.0082906521	-0.1135094328	-0.0246987197	0.162416	0.003067	9.406489000000088e-06	0.026378957056	0.0522719	0.0206352	0.00042581147904	0.00273235152961	0.0313211	0.0401830399999999	0.0016146767036415	0.0009810113052099	0.00170907	0.00022465	2.9209202649e-06	5.046762250000003e-08	-0.000730139	0.000226367	5.1242018689e-08	5.331029593209999e-07	0.00335996	0.0	0.0	1.12893312016e-05	0.0
779.7572544667984	-1.1997079188406587	608021.3758935994	1.4392990905289846	796.15293692617	-9.640280719796351	633859.498976166	92.93501235647726	748.8615842853176	-1.669118587515868	560793.6724183158	2.7859568591909665	751.473651612417	586.1057417199434	1.299757	28.369474	0.0277038499999999	0.0206113	-0.0079469175	-0.0418727047	-0.0535791063	0.1563480655	0.0621121311	0.0432219461	-0.0514260703	-0.1651069058	-0.0454576645	-0.1034516713	0.0400724182	-0.0937691748	0.0786064898	0.031601243	-0.026319949	0.0279891378	-0.0286589559	0.0544612821	-0.1719637803	0.0234842611	0.0370627215	-0.0324088928	0.0781021725	-0.1193924772	-1.89101e-05	0.0179831413	0.0559756035	0.0354259835	-0.1059047894	-0.0064669946	-0.09174189	0.0360763553	-0.0035099945	-0.0153977224	0.0360936594	0.0940567574	-0.2309428428	-0.0754642464	0.1230740304	0.1306334617	0.1838295864	0.0331409933	0.0529497147	-0.0687729591	-0.1776594838	0.1141140137	-0.0583944808	-0.070639608	-0.0385272714	0.1626185764	0.1454168986	-0.0566854367	-0.0231433212	-0.0213652197	0.0091475586	0.0251768341	0.1220425266	0.0151476594	-0.1473619552	-0.0832366929	0.0580510992	0.0445800712	-0.0986510197	-0.0270241281	-0.0776300214	0.0810001013	-0.0157967005	-0.0558838722	-0.0137360748	0.1353857203	0.0991278445	-0.012306909	-0.1448726559	0.0584479045	0.0462720326	-0.0105316735	0.0293853546	0.0196267379	-0.1373410011	-0.0891870025	-0.0731405995	0.0679730147	0.1147857417	0.0765054632	-0.0274465488	0.1171988381	0.0825300104	0.0606541755	-0.125117775	0.0118091565	0.1161079311	0.0577339262	-0.0347467439	-0.0594938642	0.098395634	-0.0986693363	0.0523053522	0.0739307792	-0.0264844566	-0.0100816274	-0.1577410417	0.0397897052	0.1479409334	0.0158816218	-0.1046298996	0.0609231206	0.0908247482	-0.0089111623	-0.085485822	-0.0024037762	0.0576742656	-0.0706628438	0.0981896699	-0.1389959894	0.0460631145	0.0311553389	-0.0641868619	0.0059244253	-0.1140958982	-0.017710062	0.166265	0.0038489999999999	1.4814800999999932e-05	0.0276440502249999	0.0545843	0.0023123999999999	5.347193759999996e-06	0.00297944580649	0.0298557	-0.0014653999999999	2.147397159999996e-06	0.00089136282249	0.00171904	9.969999999999988e-06	2.9550985216e-06	9.940089999999976e-11	-0.00112171	-0.0003915709999999	1.5332784804099998e-07	1.2582333241e-06	0.00335996	0.0	0.0	1.12893312016e-05	0.0
779.728096899007	-0.0291575677913442	607975.9050937473	0.0008501637595068	794.7601657403223	-1.392771185847664	631643.7210475847	1.9398115761275083	748.5275935840599	-0.3339907012576759	560293.5583567435	0.1115497885265941	750.9145265945328	602.2276096874609	1.243231	27.1357	0.0525294	0.0293568	-0.1365917961	-0.0421058823	-0.1361319586	0.023178703	-0.0977484449	0.0665648631	0.0991346572	0.0233620527	-0.1274177298	-0.0772442365	-0.0082300824	-0.146259274	-0.0183882634	-0.0856662237	-0.14141557	0.1737233564	-0.0135829894	-0.0623028807	-0.0710512748	-0.0077389773	-0.0497416556	0.0608668909	-0.0564186399	0.0756537444	0.0106898484	0.0412833817	-0.071459237	0.0570340137	0.0017183772	-0.052755902	0.1065857836	0.0217929679	0.0819024415	-0.07896916	0.0538394379	0.0076795016	0.0509462361	-0.0108267443	-0.1586910106	0.1870619643	0.1325864404	-0.1247788939	-0.0631564188	-0.0156706822	-0.0181902637	0.0452019467	-0.072702665	0.0394199887	0.016282545	-0.0366839224	-0.0384927882	-0.0049337366	0.0039024975	0.0927904258	-0.1238305761	-0.1111450521	-0.0259122047	0.1853629274	-0.057516364	0.0614700919	-0.0599276772	-0.048446322	0.0853036112	-0.0680825281	0.1684222356	0.0541543706	-0.0580232651	0.1354651151	0.0438042584	0.0793243278	-0.0404642326	-0.0463602377	-0.0694961154	0.0497673041	-0.134235135	0.0532205293	-0.0517797795	0.0644608249	-0.0238094579	0.0862508868	-0.0088972233	0.1269035976	-0.1030888587	0.019717544	0.0397439534	0.1333164011	-0.1194977094	0.0109905637	-0.0091001074	0.028879714	-0.0753968269	-0.0127129814	-0.0305102171	0.017046709	0.06911463	-0.0024112768	-0.0814070166	0.0366248284	-0.1088545554	-0.1035821594	-0.1393738474	-0.0638447247	-0.0515175871	0.0196080975	0.1675837609	0.0731042163	0.0391227045	-0.0391037038	-0.07627797	-0.0756934166	0.0375461522	0.049657225	-0.0771314594	0.0511502941	-0.0100215617	0.0869574465	-0.1144412195	0.0035556678	-0.1144874327	-0.0106533374	0.165353	-0.0009119999999999	8.31743999999993e-07	0.027341614609	0.0284222	-0.0261621	0.00068445547641	0.00080782145284	0.0196529	-0.0102027999999999	0.0001040971278399	0.00038623647841	0.00181124	9.219999999999996e-05	3.2805903376e-06	8.500839999999993e-09	-0.00102852	9.318999999999994e-05	8.684376099999991e-09	1.0578533904e-06	0.00347962	0.00011966	1.4318515600000042e-08	1.21077553444e-05	0.0
779.3816657742278	-0.3464311247792011	607435.7809450101	0.1200145242157824	799.7734863672556	5.01332062693325	639637.6294960348	25.1333837084344	749.1866228019571	0.6590292178972277	561280.595785402	0.4343195100422316	751.8907698837593	593.0386524896402	1.264975	27.610291	0.0412759999999999	0.0202143	0.0638604834	-0.0984845769	-0.0696359328	-0.0606876133	-0.0440927205	-0.1101070299	0.0959184505	0.0385475597	-0.1264082977	0.0429004752	-0.031010381	-0.0510911878	0.1454943523	-0.0029403796	-0.018011571	0.1854587292	0.1492416678	-0.011713749	0.0158581485	0.0595006026	-0.1770320496	-0.0545226642	-0.0283563853	-0.0010523026	0.0929271336	-0.150802466	0.0088456559	0.0227706434	-0.0726104953	0.1247433416	0.1020948603	-0.0631968788	0.0104426137	-0.0486432389	0.1100020474	-0.0761787941	-0.0686820412	-0.033929093	-0.0862127962	-0.0627828706	0.0470912276	-0.0832587808	0.0549886767	-0.2712813545	-0.0104520531	0.0185032297	-0.0787460462	0.0152814673	0.0903808782	-0.0982045463	0.0183395574	-0.0271778389	-0.1360659911	-0.0780661198	0.0258374219	-0.0186799665	0.0181773695	-0.0570515495	-0.0885408712	-0.0747315106	-0.027789647	0.0009718622	0.006418152	-0.0100108973	0.0580626914	0.0276550899	0.084920209	0.1006766761	0.0633079904	0.0920991836	-0.2018752772	-0.005867033	0.0456137816	0.0625532528	-0.0266619308	-0.1403205459	0.1278131474	-0.0462040343	-0.2483781419	-0.0038185936	0.0101292155	0.0920736807	-0.0290278589	0.032148951	0.0219529062	-0.0300170567	0.1349878861	-0.0127866035	-0.0193096036	-0.1112443652	-0.2061678471	-0.0426955901	-0.1103345367	0.0686684142	-0.0643834347	-0.0091601949	0.0200736004	-0.0470610428	-0.0102242376	-0.0610043456	-0.0932220547	-0.0075581583	0.0539162425	0.0971329105	0.0279501388	0.111356421	-0.0563572736	0.0794449354	0.0222107036	-0.0527984355	-0.0382856779	-0.0331045488	-0.0414572009	-0.1430228736	-0.0721537383	-0.0140511196	-0.0453283873	0.0011853914	-0.1146833673	-0.0035556678	0.170586	0.0052329999999999	2.7384288999999876e-05	0.0290995833959999	0.0319471	0.0035248999999999	1.2424920009999985e-05	0.00102061719841	0.0305968	0.0109439	0.0001197689472099	0.00093616417024	0.00156346	-0.0002477799999999	2.4444071716e-06	6.13949284e-08	-0.000920936	0.0001075839999999	1.1574317055999997e-08	8.48123116096e-07	0.00355574	7.611999999999983e-05	5.794254399999975e-09	1.26432869476e-05	0.0
779.4291819991109	0.0475162248831111	607509.8497518032	0.0022577916271423	798.4927987626048	-1.2806876046507796	637590.7496757377	1.6401607407061516	749.3454892906465	0.1588664886893411	561518.6623202383	0.0252385612284805	751.737702043425	582.5026057167353	1.076952	23.506376	0.0423283999999999	0.0216001	0.0589830092	-0.0588909981	0.0947750228	0.0349692113	0.0038071395	-0.0244404223	0.0835616136	-0.1466773454	-0.0147241568	0.21921073	0.048019039	-0.0466340155	0.058778316	-0.0403606214	0.0251374549	-0.0567720578	0.1264575277	-0.0431442944	-0.0555044689	0.0645879654	-0.0024495197	0.0201462759	-0.0196315683	-0.0610058562	-0.0551450331	-0.0571544585	0.1056164458	-0.223324673	-0.2299312282	-0.1292157705	-0.0989992141	-0.0719818162	0.0774382004	0.0677589655	0.014338078	0.0717385694	-0.0090496101	0.1104632096	-0.0035570686	-0.083996449	-0.0205913715	-0.0697889112	0.0180263539	0.0553946326	0.0370815473	-0.0106901459	-0.0133605565	0.0092550148	0.0689049665	0.0035158311	-0.0945229477	0.076024772	-0.0869378151	0.0704788916	0.0609190978	0.0333007712	-0.0820508274	-0.0046758893	0.071358137	0.0230375718	0.1368117862	-0.0636618187	0.1071961371	-0.1517222063	0.0260763216	-0.0616114151	0.1094096601	0.0289706857	-0.1407768825	-0.0426843874	-0.1053306098	-0.0352945973	-0.0503267878	0.0243789262	0.0720288329	0.0260350149	0.1409196349	0.0024201202	0.1042050672	-0.1762521424	0.1195013369	-0.0905180316	0.0481099132	-0.0088364482	0.0639336016	0.0965381073	-0.0611895494	0.1400290043	-0.0593805447	-0.0475327491	0.0094295897	-0.0461368035	0.1437637623	0.0225699407	0.0203507718	-0.0081836696	0.0817158418	-0.1163596576	0.1282882788	0.0211809625	-0.0750401235	-0.061470232	-0.0526199961	0.038364363	0.0441605536	-0.034853516	-0.0159258006	0.0893850744	0.0309550949	0.0088331174	-0.0348996425	0.1299078003	0.0905484968	0.1137604841	0.0448870208	-0.0040071726	-0.0327923025	-0.0011853914	-0.1146833673	0.0035556678	0.168539	-0.0020469999999999	4.190208999999973e-06	0.0284053945209999	0.0212629	-0.0106841999999999	0.0001141521296399	0.00045211091641	0.0182661	-0.0123307	0.00015204616249	0.00033365040921	0.00170819	0.00014473	2.9179130761000003e-06	2.094677290000001e-08	-0.000925756	-4.819999999999998e-06	2.323239999999998e-11	8.57024171536e-07	0.00335996	-0.00019578	3.83298084e-08	1.12893312016e-05	0.0
779.6210365390436	0.1918545399327058	607808.9606142128	0.0368081644927902	792.9972689680989	-5.495529794505956	628844.6685908634	30.20084772230267	749.3733663007786	0.0278770101321015	561560.4421209609	0.0007771276939052	751.5489024457044	588.002352254835	1.242642	27.122845	0.0976853	0.0554533	-0.1190299854	0.00879376	0.1610711346	0.0108466192	-0.0025727921	0.1364457789	-0.1255490285	-0.0420623368	-0.0398255591	0.0524177645	-0.019387033	-0.1212096744	0.061431138	-0.0089561329	-0.0478669311	-0.0512484403	-0.095941619	-0.0103828903	-0.0571224165	-0.0687359768	0.143926064	0.0485017791	0.0207048896	-9.24104e-05	0.0537354735	-0.1757382586	0.1014406102	-0.0961450344	-0.1069894667	-0.0252900981	0.0124125642	0.0816131084	-0.026699993	0.0582282465	-0.0505599914	0.0564317466	0.013650742	-0.0698753461	0.0364490699	0.080336322	-0.1492712	-0.1386551554	0.072707123	-0.0451214956	0.0371393036	-0.0660589404	-0.0725449382	0.0459916648	-0.0079879277	0.0167772266	0.0661747169	-0.0485707198	0.0385821381	0.0287606716	0.0389873623	0.0675194338	-0.1415255544	-0.0049671119	0.1555929416	0.0266802686	0.0906144408	0.0936248565	0.0200695772	0.0127160389	-0.0031701585	-0.0078124621	-0.113717097	-0.0523494144	-0.0572342253	-0.02508193	0.058687486	-0.0659160156	-0.104114392	0.0017798571	-0.0221326128	-0.0372242286	0.1814473952	-0.0216310717	0.0939689182	-0.0005749107	-0.0662281421	-0.0807199256	0.1152188206	-0.0196740941	0.1308006919	0.0072439546	0.0422871969	0.1148663475	-0.0084278632	0.0305367442	-0.0504974401	0.0505717667	0.0538502543	0.0123296976	-0.1733783247	-0.0648170593	-0.1353987276	-0.0624807362	0.0731019927	-0.0054602511	-0.0821320435	0.0239115064	0.0240652078	-0.1203103805	-0.0123834702	-0.0615423686	-0.0983252203	0.010422359	-0.0531214599	0.0360317306	-0.0164356696	0.0777716795	-0.0319746267	0.0734409349	0.1914844508	-0.0622343001	0.0275177353	-0.0035556678	-0.1144874327	0.0106533374	0.171112	0.0025729999999999	6.620328999999959e-06	0.0292793165439999	0.0711015	0.0498386	0.0024838860499599	0.00505542330225	0.0278621	0.009596	9.2083216e-05	0.00077629661641	0.00144023	-0.00026796	2.0742624529e-06	7.180256160000003e-08	-0.00115362	-0.0002278639999999	5.1922002495999975e-08	1.3308391044e-06	0.00357769	0.00021773	4.740635290000008e-08	1.27998657361e-05	0.0
780.0197998025413	0.3987632634976989	608430.8880839967	0.1590121403153353	793.0959274963948	0.098658528295914	629001.1502113667	0.0097335052055156	749.7900371527192	0.4166708519405802	562185.099813476	0.1736145988568889	752.2987915115667	602.0160695587202	1.33609	29.16251	0.092310889	0.0491874	-0.0520715584	-0.0741275745	-0.056724753	-0.1539202495	0.0954422848	0.009675639	0.0076212228	0.065518504	-0.1654343867	-0.0698035457	0.0017779101	-0.0169736054	0.039896771	0.1651201472	0.0181397308	0.0615759255	-0.0349475011	-0.0111528392	-0.0615413575	0.0904801796	0.0151774389	-0.0962714719	-0.1096357109	-0.1768498335	-0.0055063046	0.0779960283	-0.0303320195	0.0392600269	0.0095968469	0.1151087429	-0.006471789	0.0698138579	0.0891613792	0.0003805708	0.0210401462	0.0025569426	-0.0607411827	-0.0529662485	0.0185605198	0.0622400374	0.0316564066	0.0360200274	0.0678451373	-0.0630429691	0.0441687818	-0.1635896069	-0.0558846028	0.0715531011	0.0739050352	-0.0604373021	0.0315554139	-0.0550459153	-0.0014543619	-0.0147589469	-0.1032604497	0.0903392912	0.0283503136	-0.0509341342	0.0688781789	-0.1857447617	0.0226163677	0.0788717383	0.2254269792	-0.039652761	0.096713328	-0.0369707264	-0.013488582	-0.0229551353	0.1099317826	0.01808511	-0.0489574421	-0.1305309505	-0.1233380716	-0.1554011664	0.0741164776	0.0286490171	-0.1132627895	0.094908474	-0.1409525081	-0.0932838572	0.0141107643	0.066999152	0.0080451971	-0.0486730944	-0.062148183	0.0065945702	0.1267306927	-0.0111757295	-0.0805600302	-0.0428613761	-0.0343832552	0.0401480099	0.0289957393	-0.0827899372	-0.122080515	-0.084343621	-0.0663780798	0.0302482273	0.062470578	0.079505329	0.0249621094	0.0234592331	-0.0744473324	0.0212504729	0.0319177899	0.1598273029	0.0068363599	-0.0458614166	-0.0058210769	-0.0272369445	-0.0305483059	-0.0803771546	-0.0647992265	0.0496063437	0.0446590868	-0.0063540606	-0.0334518462	-0.0059244253	-0.1140958982	0.017710062	0.172297	0.001185	1.4042250000000458e-06	0.029686256209	0.0423405	-0.0287609999999999	0.0008271951209999	0.00179271794025	-0.000485889	-0.028347989	0.0008036084803441	2.3608812032100002e-07	0.00187397	0.0004337399999999	3.5117635609e-06	1.8813038759999998e-07	-0.000942822	0.000210798	4.4435796804e-08	8.889133236839999e-07	0.00361349	3.5799999999999894e-05	1.2816399999999923e-09	1.30573099801e-05	0.0
